time,date,hour,precip [mm/day],02GC026 [m3/s],02GC026 (observed) [m3/s]
32,2010-02-02,00:00:00.00,0.589897,0.0620132,3.85
33,2010-02-03,00:00:00.00,0.995438,0.0589121,3.59
34,2010-02-04,00:00:00.00,1.57241,0.0560089,3.39
35,2010-02-05,00:00:00.00,0.0953666,0.0532854,3.22
36,2010-02-06,00:00:00.00,0.00394512,0.0507267,3.1
37,2010-02-07,00:00:00.00,0.00702927,0.0483195,3
38,2010-02-08,00:00:00.00,2.02009e-308,0.0460507,2.92
39,2010-02-09,00:00:00.00,0.000178916,0.0439088,2.85
40,2010-02-10,00:00:00.00,1.28568,0.0418837,2.79
41,2010-02-11,00:00:00.00,7.13827,0.0399665,2.73
42,2010-02-12,00:00:00.00,0.0472521,0.038149,2.71
43,2010-02-13,00:00:00.00,0.225721,0.0364239,2.69
44,2010-02-14,00:00:00.00,0.490313,0.0347846,2.69
45,2010-02-15,00:00:00.00,1.18809,0.0332247,2.67
46,2010-02-16,00:00:00.00,0.79433,0.031739,2.67
47,2010-02-17,00:00:00.00,0.500023,0.0303227,2.65
48,2010-02-18,00:00:00.00,0.369014,0.0289713,2.65
49,2010-02-19,00:00:00.00,0.0392854,0.0280718,2.65
50,2010-02-20,00:00:00.00,0.0110207,0.0279059,2.63
51,2010-02-21,00:00:00.00,0.000738156,0.0280509,2.63
52,2010-02-22,00:00:00.00,1.5422e-308,0.0281921,2.63
53,2010-02-23,00:00:00.00,11.6212,0.292353,2.61
54,2010-02-24,00:00:00.00,3.05444,0.491536,2.61
55,2010-02-25,00:00:00.00,0.32734,0.259175,2.61
56,2010-02-26,00:00:00.00,0.811687,0.0623827,2.57
57,2010-02-27,00:00:00.00,3.93102,0.0331277,2.57
58,2010-02-28,00:00:00.00,1.85672,0.0332939,2.55
59,2010-03-01,00:00:00.00,0.486791,0.0334555,2.55
60,2010-03-02,00:00:00.00,0.00117418,0.0336128,2.81
61,2010-03-03,00:00:00.00,0.0014862,0.0337657,2.94
62,2010-03-04,00:00:00.00,0.00116357,0.0339146,3.46
63,2010-03-05,00:00:00.00,7.9334e-308,0.0340595,4.85
64,2010-03-06,00:00:00.00,9.3759e-308,0.0342006,5.87
65,2010-03-07,00:00:00.00,0.000306105,0.0343379,6.72
66,2010-03-08,00:00:00.00,0.00036176,0.0344716,8.48
67,2010-03-09,00:00:00.00,0,0.0346018,9.78
68,2010-03-10,00:00:00.00,0.0572035,9.15591,10.4
69,2010-03-11,00:00:00.00,0.0164465,13.9753,10.6
70,2010-03-12,00:00:00.00,0.00828525,5.10264,11.9
71,2010-03-13,00:00:00.00,0.0548116,0.531712,12.9
72,2010-03-14,00:00:00.00,17.7223,4.5698,15.2
73,2010-03-15,00:00:00.00,11.2113,8.84926,43.7
74,2010-03-16,00:00:00.00,0.106878,6.0593,46.8
75,2010-03-17,00:00:00.00,0.000367041,2.38508,31.5
76,2010-03-18,00:00:00.00,1.37957e-308,1.73175,23.1
77,2010-03-19,00:00:00.00,1.6304e-308,1.71118,16.7
78,2010-03-20,00:00:00.00,3.3196e-308,1.69074,13.4
79,2010-03-21,00:00:00.00,0.0089221,1.67047,11.1
80,2010-03-22,00:00:00.00,0.43009,1.65038,9.34
81,2010-03-23,00:00:00.00,2.57686,1.65391,8.14
82,2010-03-24,00:00:00.00,4.83187,2.18325,7.74
83,2010-03-25,00:00:00.00,0.0151675,2.28152,7.87
84,2010-03-26,00:00:00.00,0.977352,1.8514,8.08
85,2010-03-27,00:00:00.00,0.00110771,1.8264,7.27
86,2010-03-28,00:00:00.00,0.000569386,1.80177,6.23
87,2010-03-29,00:00:00.00,8.11995,2.99854,5.84
88,2010-03-30,00:00:00.00,5.06266,4.38412,7.9
89,2010-03-31,00:00:00.00,0.00705446,3.54113,9
90,2010-04-01,00:00:00.00,0.000140541,2.49928,8.49
91,2010-04-02,00:00:00.00,0,2.45529,7.14
92,2010-04-03,00:00:00.00,0,2.41235,6.14
93,2010-04-04,00:00:00.00,0.0355229,2.37044,5.55
94,2010-04-05,00:00:00.00,0.0647948,2.32954,5.02
95,2010-04-06,00:00:00.00,0.0902052,2.28964,4.64
96,2010-04-07,00:00:00.00,17.3375,5.79843,5.56
97,2010-04-08,00:00:00.00,9.52742,9.69608,8.77
98,2010-04-09,00:00:00.00,33.5287,18.4655,33
99,2010-04-10,00:00:00.00,0.204618,21.9295,50.6
100,2010-04-11,00:00:00.00,0.00411915,14.2651,36.9
101,2010-04-12,00:00:00.00,0.0109714,11.1854,21.1
102,2010-04-13,00:00:00.00,0,10.5181,14
103,2010-04-14,00:00:00.00,0.417372,9.91735,10.8
104,2010-04-15,00:00:00.00,0,9.37411,8.67
105,2010-04-16,00:00:00.00,3.06129e-308,8.88077,7.4
106,2010-04-17,00:00:00.00,0.502745,8.43102,6.8
107,2010-04-18,00:00:00.00,1.12372,8.01953,6.37
108,2010-04-19,00:00:00.00,0.0767183,7.64179,5.92
109,2010-04-20,00:00:00.00,1.44376e-308,7.29399,5.53
110,2010-04-21,00:00:00.00,0.000427557,6.97282,5.26
111,2010-04-22,00:00:00.00,0.00287477,6.67547,5.01
112,2010-04-23,00:00:00.00,7.8357e-308,6.39947,4.8
113,2010-04-24,00:00:00.00,0,6.1427,4.61
114,2010-04-25,00:00:00.00,0.0163267,5.9033,4.43
115,2010-04-26,00:00:00.00,15.7684,8.71737,5.18
116,2010-04-27,00:00:00.00,1.79888,10.0866,5.73
117,2010-04-28,00:00:00.00,0.00563242,8.05472,5.28
118,2010-04-29,00:00:00.00,0.000457587,7.41417,4.8
119,2010-04-30,00:00:00.00,0.000151884,7.0886,4.49
120,2010-05-01,00:00:00.00,0.00156027,6.78701,4.29
121,2010-05-02,00:00:00.00,4.11144,6.5664,4.27
122,2010-05-03,00:00:00.00,0.202391,6.36128,4.4
123,2010-05-04,00:00:00.00,7.41191,6.50173,4.61
124,2010-05-05,00:00:00.00,0.924134,6.63308,4.67
125,2010-05-06,00:00:00.00,6.9513,6.73538,4.48
126,2010-05-07,00:00:00.00,7.22024,7.49597,5.46
127,2010-05-08,00:00:00.00,4.37649,7.85944,5.71
128,2010-05-09,00:00:00.00,19.7024,12.8362,12.4
129,2010-05-10,00:00:00.00,0.18015,15.4082,11.6
130,2010-05-11,00:00:00.00,1.3016e-308,11.9404,8.38
131,2010-05-12,00:00:00.00,14.8557,13.9956,7.05
132,2010-05-13,00:00:00.00,2.54553,15.3791,11.8
133,2010-05-14,00:00:00.00,9.75454,14.7391,11.1
134,2010-05-15,00:00:00.00,16.1171,19.7308,22.4
135,2010-05-16,00:00:00.00,0.0117379,21.2491,24
136,2010-05-17,00:00:00.00,0,17.9023,17.5
137,2010-05-18,00:00:00.00,0.016651,16.3947,11
138,2010-05-19,00:00:00.00,0.391303,15.097,7.97
139,2010-05-20,00:00:00.00,0.00627801,13.9697,6.63
140,2010-05-21,00:00:00.00,0.00435572,12.9823,5.82
141,2010-05-22,00:00:00.00,0.00357998,12.1113,5.19
142,2010-05-23,00:00:00.00,12.9799,13.1561,5.39
143,2010-05-24,00:00:00.00,0.0450152,13.888,5.84
144,2010-05-25,00:00:00.00,0.000103339,12.7222,5.23
145,2010-05-26,00:00:00.00,3.66032e-308,11.8845,4.8
146,2010-05-27,00:00:00.00,6.0847e-308,11.1389,4.41
147,2010-05-28,00:00:00.00,0.00599176,10.4714,4.08
148,2010-05-29,00:00:00.00,0.0467594,9.87099,3.81
149,2010-05-30,00:00:00.00,0.0533927,9.32828,3.55
150,2010-05-31,00:00:00.00,0.0610494,8.83566,3.34
151,2010-06-01,00:00:00.00,0.00456613,8.38675,3.22
152,2010-06-02,00:00:00.00,12.601,9.4822,3.31
153,2010-06-03,00:00:00.00,8.22875,11.1266,3.97
154,2010-06-04,00:00:00.00,2.04655,10.7422,4.78
155,2010-06-05,00:00:00.00,1.59228,9.74709,4.4
156,2010-06-06,00:00:00.00,6.18045,9.50316,4.42
157,2010-06-07,00:00:00.00,38.6008,23.0008,12.6
158,2010-06-08,00:00:00.00,0.147417,31.0259,26.8
159,2010-06-09,00:00:00.00,0.000171992,22.6326,20.9
160,2010-06-10,00:00:00.00,8.84252,20.1012,12.7
161,2010-06-11,00:00:00.00,0.143042,19.5713,8.26
162,2010-06-12,00:00:00.00,0.05749,17.8136,6.53
163,2010-06-13,00:00:00.00,1.14086,16.3161,5.53
164,2010-06-14,00:00:00.00,4.83134,15.1766,5.47
165,2010-06-15,00:00:00.00,0.0408599,14.1876,5.2
166,2010-06-16,00:00:00.00,0.09415,13.1725,4.74
167,2010-06-17,00:00:00.00,8.94583,13.108,4.48
168,2010-06-18,00:00:00.00,0.286413,13.0528,4.38
169,2010-06-19,00:00:00.00,0.00434244,12.1758,4.13
170,2010-06-20,00:00:00.00,0.0389661,11.3972,3.83
171,2010-06-21,00:00:00.00,0.0384197,10.7018,3.6
172,2010-06-22,00:00:00.00,0.0438583,10.0774,3.39
173,2010-06-23,00:00:00.00,3.63903,9.51411,3.22
174,2010-06-24,00:00:00.00,0.00316636,9.00365,3.11
175,2010-06-25,00:00:00.00,3.52536,8.53919,2.92
176,2010-06-26,00:00:00.00,0.0482132,8.11502,2.77
177,2010-06-27,00:00:00.00,0.105787,7.7263,2.54
178,2010-06-28,00:00:00.00,0.226975,7.36894,2.47
179,2010-06-29,00:00:00.00,18.5983,10.5649,2.74
180,2010-06-30,00:00:00.00,0.0240211,12.1479,4.76
181,2010-07-01,00:00:00.00,6.68063e-308,9.87026,3.28
182,2010-07-02,00:00:00.00,2.15488e-308,9.13106,2.68
183,2010-07-03,00:00:00.00,0,8.66125,2.39
184,2010-07-04,00:00:00.00,0,8.23197,2.21
185,2010-07-05,00:00:00.00,0,7.83836,2.13
186,2010-07-06,00:00:00.00,0.000235874,7.47634,2.07
187,2010-07-07,00:00:00.00,0.000357194,7.14239,1.98
188,2010-07-08,00:00:00.00,0.0125287,6.8335,1.92
189,2010-07-09,00:00:00.00,0.00299804,6.54709,1.84
190,2010-07-10,00:00:00.00,26.3935,12.7491,2.4
191,2010-07-11,00:00:00.00,0.00284508,16.3035,3.15
192,2010-07-12,00:00:00.00,0.0188626,12.0823,2.55
193,2010-07-13,00:00:00.00,6.18655,10.6437,2.41
194,2010-07-14,00:00:00.00,0.0912229,10.3349,2.4
195,2010-07-15,00:00:00.00,0.0244044,9.75288,2.25
196,2010-07-16,00:00:00.00,0.0282263,9.22577,2.31
197,2010-07-17,00:00:00.00,21.576,13.7887,4.1
198,2010-07-18,00:00:00.00,0.010313,16.2263,3.63
199,2010-07-19,00:00:00.00,0.0292179,13.0618,2.66
200,2010-07-20,00:00:00.00,12.242,13.3626,3.22
201,2010-07-21,00:00:00.00,0.979588,13.9321,2.97
202,2010-07-22,00:00:00.00,0.19985,12.9553,2.72
203,2010-07-23,00:00:00.00,0.0883856,12.0926,2.43
204,2010-07-24,00:00:00.00,13.2441,13.1224,2.9
205,2010-07-25,00:00:00.00,7.5521,14.4422,3.07
206,2010-07-26,00:00:00.00,0.142732,13.8148,3.38
207,2010-07-27,00:00:00.00,0.00164076,12.8514,2.86
208,2010-07-28,00:00:00.00,0.0271724,11.9999,2.55
209,2010-07-29,00:00:00.00,7.74707,11.8165,2.36
210,2010-07-30,00:00:00.00,0.584256,11.6538,2.35
211,2010-07-31,00:00:00.00,0.0121334,10.9345,2.34
212,2010-08-01,00:00:00.00,0.238721,10.2895,2.93
213,2010-08-02,00:00:00.00,0.140689,9.70829,2.69
214,2010-08-03,00:00:00.00,0.0286104,9.18211,2.4
215,2010-08-04,00:00:00.00,0.0610344,8.7038,2.26
216,2010-08-05,00:00:00.00,0.0255935,8.26736,2.19
217,2010-08-06,00:00:00.00,9.476,8.51757,2.34
218,2010-08-07,00:00:00.00,0.446817,8.74803,2.95
219,2010-08-08,00:00:00.00,1.20055,8.31111,2.35
220,2010-08-09,00:00:00.00,0.897095,7.91083,2.21
221,2010-08-10,00:00:00.00,1.97279,7.54294,2.21
222,2010-08-11,00:00:00.00,1.53154,7.20381,2.36
223,2010-08-12,00:00:00.00,0.00582244,6.89033,2.26
224,2010-08-13,00:00:00.00,0.112975,6.59981,2.19
225,2010-08-14,00:00:00.00,0.00410673,6.32991,2.15
226,2010-08-15,00:00:00.00,0.112235,6.07859,2.1
227,2010-08-16,00:00:00.00,1.21809,5.84409,2.1
228,2010-08-17,00:00:00.00,0.440172,5.62483,2.13
229,2010-08-18,00:00:00.00,0.0114361,5.41944,2.07
230,2010-08-19,00:00:00.00,0.22285,5.22669,2.02
231,2010-08-20,00:00:00.00,0.0457587,5.0455,2.01
232,2010-08-21,00:00:00.00,0.00266804,4.8749,1.97
233,2010-08-22,00:00:00.00,0.149844,4.71403,2.22
234,2010-08-23,00:00:00.00,55.5653,23.1632,3.62
235,2010-08-24,00:00:00.00,1.06963,34.8103,4.04
236,2010-08-25,00:00:00.00,0.595179,22.8948,3.56
237,2010-08-26,00:00:00.00,0.0180247,17.1093,3.02
238,2010-08-27,00:00:00.00,0.0582617,15.7134,2.71
239,2010-08-28,00:00:00.00,0.000253496,14.506,2.5
240,2010-08-29,00:00:00.00,0,13.4527,2.4
241,2010-08-30,00:00:00.00,0,12.5266,2.32
242,2010-08-31,00:00:00.00,2.33642e-308,11.7068,2.23
243,2010-09-01,00:00:00.00,4.28712e-308,10.9766,2.18
244,2010-09-02,00:00:00.00,0.0117313,10.3226,2.18
245,2010-09-03,00:00:00.00,0.432162,9.73386,2.12
246,2010-09-04,00:00:00.00,9.60998,10.0679,2.1
247,2010-09-05,00:00:00.00,0.358092,10.3719,2.23
248,2010-09-06,00:00:00.00,0.180852,9.78342,2.02
249,2010-09-07,00:00:00.00,0.291628,9.25093,2.04
250,2010-09-08,00:00:00.00,0.0549441,8.76708,2.05
251,2010-09-09,00:00:00.00,0.259764,8.32574,2.01
252,2010-09-10,00:00:00.00,0.503798,7.92174,2.07
253,2010-09-11,00:00:00.00,0.013019,7.55073,2.03
254,2010-09-12,00:00:00.00,0.829643,7.20896,2.04
255,2010-09-13,00:00:00.00,3.34125,6.9644,2.11
256,2010-09-14,00:00:00.00,0.521984,6.73834,2.1
257,2010-09-15,00:00:00.00,0.00175324,6.45769,2.09
258,2010-09-16,00:00:00.00,0.00104763,6.19674,2.02
259,2010-09-17,00:00:00.00,23.0846,11.7319,2.49
260,2010-09-18,00:00:00.00,0.0424723,14.853,3.19
261,2010-09-19,00:00:00.00,0.136923,11.0378,2.53
262,2010-09-20,00:00:00.00,0.0946554,9.49956,2.41
263,2010-09-21,00:00:00.00,0.00849957,8.99749,2.32
264,2010-09-22,00:00:00.00,0.00227161,8.5399,2.57
265,2010-09-23,00:00:00.00,11.0989,9.72982,2.33
266,2010-09-24,00:00:00.00,0.105537,10.3901,2.73
267,2010-09-25,00:00:00.00,0.0936673,9.38457,2.38
268,2010-09-26,00:00:00.00,0.239058,8.89281,2.21
269,2010-09-27,00:00:00.00,0.557637,8.44426,2.13
270,2010-09-28,00:00:00.00,2.23942,8.0612,2.18
271,2010-09-29,00:00:00.00,22.6786,14.0633,2.77
272,2010-09-30,00:00:00.00,0.843914,17.4336,3.54
273,2010-10-01,00:00:00.00,0.0593327,13.396,2.95
274,2010-10-02,00:00:00.00,0.00263624,11.7734,2.82
275,2010-10-03,00:00:00.00,8.36235,12.1883,2.75
276,2010-10-04,00:00:00.00,10.6894,15.385,2.95
277,2010-10-05,00:00:00.00,0.81068,16.1645,3.27
278,2010-10-06,00:00:00.00,11.8926,16.465,3.25
279,2010-10-07,00:00:00.00,4.15734,17.9525,3.92
280,2010-10-08,00:00:00.00,0.33903,16.7983,3.68
281,2010-10-09,00:00:00.00,0.0487794,15.4477,3.55
282,2010-10-10,00:00:00.00,0.0561643,14.2771,3.32
283,2010-10-11,00:00:00.00,0.100678,13.2538,3.03
284,2010-10-12,00:00:00.00,2.34056,12.4261,2.9
285,2010-10-13,00:00:00.00,4.88092,12.2414,3.05
286,2010-10-14,00:00:00.00,0.434101,12.0052,2.98
287,2010-10-15,00:00:00.00,22.9196,18.4615,3.86
288,2010-10-16,00:00:00.00,0.271562,22.1018,4.82
289,2010-10-17,00:00:00.00,0.00140477,17.6905,4.42
290,2010-10-18,00:00:00.00,0.000724087,15.8416,4.38
291,2010-10-19,00:00:00.00,0.00973076,14.6186,3.77
292,2010-10-20,00:00:00.00,0.0150578,13.5524,3.42
293,2010-10-21,00:00:00.00,0.00566594,12.6156,3.23
294,2010-10-22,00:00:00.00,8.14372,12.9809,3.24
295,2010-10-23,00:00:00.00,4.57797,13.9548,3.37
296,2010-10-24,00:00:00.00,0.942,13.6239,3.29
297,2010-10-25,00:00:00.00,1.31321,12.6822,3.22
298,2010-10-26,00:00:00.00,4.22194,12.2828,3.43
299,2010-10-27,00:00:00.00,7.98686,13.0677,3.52
300,2010-10-28,00:00:00.00,1.84215,13.402,4.02
301,2010-10-29,00:00:00.00,0.0816223,12.56,3.9
302,2010-10-30,00:00:00.00,2.66006,11.9954,3.77
303,2010-10-31,00:00:00.00,0.000327644,11.4933,3.89
304,2010-11-01,00:00:00.00,0.099679,10.7906,3.58
305,2010-11-02,00:00:00.00,0.0117607,10.1598,3.32
306,2010-11-03,00:00:00.00,0.00329518,9.59083,3.17
307,2010-11-04,00:00:00.00,0.0405615,9.07528,3.1
308,2010-11-05,00:00:00.00,0.979933,8.60627,3.07
309,2010-11-06,00:00:00.00,1.85681,8.27942,3.03
310,2010-11-07,00:00:00.00,0.159469,7.98053,2.97
311,2010-11-08,00:00:00.00,0.0579935,7.60488,2.93
312,2010-11-09,00:00:00.00,5.22254e-308,7.25899,2.92
313,2010-11-10,00:00:00.00,0.0489307,6.93959,2.92
314,2010-11-11,00:00:00.00,0.00152121,6.64387,2.86
315,2010-11-12,00:00:00.00,0.0462326,6.36938,2.82
316,2010-11-13,00:00:00.00,0.0443755,6.11402,2.8
317,2010-11-14,00:00:00.00,0.733621,5.87593,2.84
318,2010-11-15,00:00:00.00,0.361548,5.65348,2.79
319,2010-11-16,00:00:00.00,0.00271117,5.44524,2.79
320,2010-11-17,00:00:00.00,2.52152,5.36836,2.78
321,2010-11-18,00:00:00.00,18.9489,10.1862,3.64
322,2010-11-19,00:00:00.00,1.58668,12.9306,4.1
323,2010-11-20,00:00:00.00,0.53178,9.66714,3.77
324,2010-11-21,00:00:00.00,0.000154179,8.24929,3.74
325,2010-11-22,00:00:00.00,0.70581,7.85772,3.54
326,2010-11-23,00:00:00.00,20.8457,13.5379,3.73
327,2010-11-24,00:00:00.00,12.2214,21.4661,10.2
328,2010-11-25,00:00:00.00,0.00829298,19.6999,13.5
329,2010-11-26,00:00:00.00,3.28933,15.7309,10.6
330,2010-11-27,00:00:00.00,14.3865,16.41,13.4
331,2010-11-28,00:00:00.00,0.300221,16.5274,13
332,2010-11-29,00:00:00.00,0.0554048,15.2144,9.94
333,2010-11-30,00:00:00.00,0.590069,14.0745,7.04
334,2010-12-01,00:00:00.00,20.0714,21.2153,9.25
335,2010-12-02,00:00:00.00,12.8209,31.3509,22.7
336,2010-12-03,00:00:00.00,0.189669,29.4636,25.9
337,2010-12-04,00:00:00.00,0.385235,23.7709,17.6
338,2010-12-05,00:00:00.00,0.21036,21.3205,11.5
339,2010-12-06,00:00:00.00,0.722514,19.283,8.23
340,2010-12-07,00:00:00.00,14.9314,17.737,6.94
341,2010-12-08,00:00:00.00,5.34485,16.4198,6.27
342,2010-12-09,00:00:00.00,5.06143,15.114,5.92
343,2010-12-10,00:00:00.00,2.09664,13.9804,5.78
344,2010-12-11,00:00:00.00,0.795652,12.9881,5.68
345,2010-12-12,00:00:00.00,0.582167,12.1132,5.8
346,2010-12-13,00:00:00.00,14.5547,16.4603,6.05
347,2010-12-14,00:00:00.00,2.85364,18.69,8
348,2010-12-15,00:00:00.00,0.500313,15.5222,7
349,2010-12-16,00:00:00.00,3.3201,14.3341,6.23
350,2010-12-17,00:00:00.00,0.421234,13.3044,5.83
351,2010-12-18,00:00:00.00,0.188995,12.3978,5.53
352,2010-12-19,00:00:00.00,0.0798765,11.5943,5.38
353,2010-12-20,00:00:00.00,0.877929,10.8778,5.2
354,2010-12-21,00:00:00.00,1.44285,10.2354,5.04
355,2010-12-22,00:00:00.00,0.0824419,9.6566,4.95
356,2010-12-23,00:00:00.00,0.0413309,9.13271,4.92
357,2010-12-24,00:00:00.00,0.00434668,8.65656,4.83
358,2010-12-25,00:00:00.00,0.0080096,8.22215,4.79
359,2010-12-26,00:00:00.00,0.00086393,7.82441,4.75
360,2010-12-27,00:00:00.00,0.00858491,7.45907,4.72
361,2010-12-28,00:00:00.00,0.00209074,7.12247,4.68
362,2010-12-29,00:00:00.00,0.0726339,6.81148,4.62
363,2010-12-30,00:00:00.00,0.0387467,6.52339,4.61
364,2010-12-31,00:00:00.00,0.686704,6.25585,4.6
365,2011-01-01,00:00:00.00,3.08891,6.19601,4.65
366,2011-01-02,00:00:00.00,12.4763,26.8029,25.1
367,2011-01-03,00:00:00.00,0.4643,39.6773,42.3
368,2011-01-04,00:00:00.00,0.316536,26.8748,27.7
369,2011-01-05,00:00:00.00,7.21357,21.0667,15.7
370,2011-01-06,00:00:00.00,0.931319,19.4549,10.7
371,2011-01-07,00:00:00.00,2.21091,17.7127,7.73
372,2011-01-08,00:00:00.00,1.63082,16.2277,7.12
373,2011-01-09,00:00:00.00,1.44505,14.9486,6.66
374,2011-01-10,00:00:00.00,0.232592,13.8366,6.43
375,2011-01-11,00:00:00.00,0.608401,12.8623,6.21
376,2011-01-12,00:00:00.00,2.20073,12.0022,6
377,2011-01-13,00:00:00.00,7.39651,11.2382,5.8
378,2011-01-14,00:00:00.00,0.871205,10.5555,5.63
379,2011-01-15,00:00:00.00,0.834738,9.94227,5.47
380,2011-01-16,00:00:00.00,6.53629,9.38879,5.31
381,2011-01-17,00:00:00.00,0.786562,8.88705,5.16
382,2011-01-18,00:00:00.00,0.0184268,8.43037,5.02
383,2011-01-19,00:00:00.00,2.80743,8.07368,5.45
384,2011-01-20,00:00:00.00,0.676213,7.74722,5.83
385,2011-01-21,00:00:00.00,0.908697,7.38696,5.71
386,2011-01-22,00:00:00.00,3.11245,7.05493,5.59
387,2011-01-23,00:00:00.00,1.69548,6.74807,5.48
388,2011-01-24,00:00:00.00,1.6281,6.46374,5.37
389,2011-01-25,00:00:00.00,1.14692,6.19962,5.26
390,2011-01-26,00:00:00.00,2.25795,5.95374,5.16
391,2011-01-27,00:00:00.00,0.0309148,5.72432,5.05
392,2011-01-28,00:00:00.00,0.881681,5.50985,4.95
393,2011-01-29,00:00:00.00,2.76615,5.30896,4.85
394,2011-01-30,00:00:00.00,6.54667,5.12046,4.75
395,2011-01-31,00:00:00.00,0.261212,4.94327,4.66
396,2011-02-01,00:00:00.00,0.00405907,4.77646,4.56
397,2011-02-02,00:00:00.00,1.64471,4.61917,4.47
398,2011-02-03,00:00:00.00,18.5045,4.47064,4.38
399,2011-02-04,00:00:00.00,0.0867542,4.3302,4.29
400,2011-02-05,00:00:00.00,0.00193037,4.19722,4.21
401,2011-02-06,00:00:00.00,7.84658,4.07116,4.12
402,2011-02-07,00:00:00.00,4.67051,3.95151,4.07
403,2011-02-08,00:00:00.00,0.495241,3.8378,4.09
404,2011-02-09,00:00:00.00,0.134144,3.72964,4.13
405,2011-02-10,00:00:00.00,0.00656305,3.62664,4.2
406,2011-02-11,00:00:00.00,0.00422642,3.52845,4.3
407,2011-02-12,00:00:00.00,0.818736,3.43477,4.43
408,2011-02-13,00:00:00.00,5.43005,3.34529,4.63
409,2011-02-14,00:00:00.00,4.37299,3.26201,4.9
410,2011-02-15,00:00:00.00,0.183534,3.18236,5.03
411,2011-02-16,00:00:00.00,0.0791938,3.10386,5.11
412,2011-02-17,00:00:00.00,0.264833,3.02864,5.43
413,2011-02-18,00:00:00.00,0.466557,2.95651,6.26
414,2011-02-19,00:00:00.00,0.0545123,12.8347,23.1
415,2011-02-20,00:00:00.00,0.134183,18.6816,57.4
416,2011-02-21,00:00:00.00,0.0769199,11.492,53
417,2011-02-22,00:00:00.00,14.7093,8.16887,35.9
418,2011-02-23,00:00:00.00,0.0763786,7.78496,23.6
419,2011-02-24,00:00:00.00,0.0127622,7.43127,17.4
420,2011-02-25,00:00:00.00,4.49152,7.10791,16.7
421,2011-02-26,00:00:00.00,3.76985,6.8084,15.5
422,2011-02-27,00:00:00.00,2.63101,6.52689,12.8
423,2011-02-28,00:00:00.00,3.53508,6.26492,12.4
424,2011-03-01,00:00:00.00,19.4699,8.45655,18.2
425,2011-03-02,00:00:00.00,0.00426896,9.41769,38
426,2011-03-03,00:00:00.00,0.0955816,7.811,36.7
427,2011-03-04,00:00:00.00,0.114323,7.39308,24.2
428,2011-03-05,00:00:00.00,1.08505,7.06944,18
429,2011-03-06,00:00:00.00,32.8987,17.6099,40
430,2011-03-07,00:00:00.00,8.20069,24.6929,94.5
431,2011-03-08,00:00:00.00,0.000779802,18.1406,98.1
432,2011-03-09,00:00:00.00,0.0122157,14.6335,50.4
433,2011-03-10,00:00:00.00,12.9536,14.8187,26.5
434,2011-03-11,00:00:00.00,13.6655,39.4521,60.8
435,2011-03-12,00:00:00.00,17.9995,61.7286,85.9
436,2011-03-13,00:00:00.00,3.7765,51.6416,85
437,2011-03-14,00:00:00.00,0.866131,39.8214,54.4
438,2011-03-15,00:00:00.00,0.00623161,33.9616,39.5
439,2011-03-16,00:00:00.00,0.82427,29.4724,32.1
440,2011-03-17,00:00:00.00,6.88003,44.9992,35.2
441,2011-03-18,00:00:00.00,0.00333393,88.6997,42.6
442,2011-03-19,00:00:00.00,0.00350401,95.0493,40.5
