time,date,hour,precip [mm/day],04174500 [m3/s],04174500 (observed) [m3/s]
0,2010-01-01,00:00:00.00,---,0,
1,2010-01-02,00:00:00.00,0.102574,0.0422564,18.3776
2,2010-01-03,00:00:00.00,0.166474,0.137949,17.0751
3,2010-01-04,00:00:00.00,0.0444428,0.191216,16.0273
4,2010-01-05,00:00:00.00,0.909499,0.190747,16.5087
5,2010-01-06,00:00:00.00,0.552291,0.19015,15.2345
6,2010-01-07,00:00:00.00,0.184548,0.189556,14.7531
7,2010-01-08,00:00:00.00,1.30567,0.188964,14.8947
8,2010-01-09,00:00:00.00,1.49071,0.188376,14.5265
9,2010-01-10,00:00:00.00,0.0630328,0.18779,13.5921
10,2010-01-11,00:00:00.00,0.0436894,0.187208,13.6487
11,2010-01-12,00:00:00.00,1.5986,0.186628,12.9974
12,2010-01-13,00:00:00.00,0.290376,0.186051,12.4877
13,2010-01-14,00:00:00.00,0.0157194,0.185477,12.2895
14,2010-01-15,00:00:00.00,0.0132352,0.184905,12.063
15,2010-01-16,00:00:00.00,0.196812,0.184337,12.3745
16,2010-01-17,00:00:00.00,0.0334843,0.183771,12.3178
17,2010-01-18,00:00:00.00,0.00124858,0.183208,11.978
18,2010-01-19,00:00:00.00,0.00864531,0.182648,11.8931
19,2010-01-20,00:00:00.00,0.216234,0.18209,11.6949
20,2010-01-21,00:00:00.00,0.0785017,0.181535,11.6949
21,2010-01-22,00:00:00.00,0.00945864,0.180983,11.5816
22,2010-01-23,00:00:00.00,0.110735,0.180433,11.6099
23,2010-01-24,00:00:00.00,0.0349269,0.179886,11.5533
24,2010-01-25,00:00:00.00,6.46753,0.773691,12.5444
25,2010-01-26,00:00:00.00,1.67704,1.98272,16.084
26,2010-01-27,00:00:00.00,0.537821,1.98139,15.6875
27,2010-01-28,00:00:00.00,0.162639,0.793829,13.9602
28,2010-01-29,00:00:00.00,0.501452,0.22076,13.0257
29,2010-01-30,00:00:00.00,0.0408154,0.218575,11.6382
30,2010-01-31,00:00:00.00,0.0261379,0.217794,12.8842
31,2010-02-01,00:00:00.00,0.191997,0.217017,11.9214
32,2010-02-02,00:00:00.00,0.155331,0.216244,11.6665
33,2010-02-03,00:00:00.00,1.03932,0.215475,12.1196
34,2010-02-04,00:00:00.00,0.82453,0.214711,12.1196
35,2010-02-05,00:00:00.00,0.0668872,0.21395,11.8648
36,2010-02-06,00:00:00.00,0.0530273,0.213194,11.8364
37,2010-02-07,00:00:00.00,0.118764,0.212441,11.8364
38,2010-02-08,00:00:00.00,0.160169,0.211693,11.3834
39,2010-02-09,00:00:00.00,0.00185082,0.210949,11.2984
40,2010-02-10,00:00:00.00,7.658,0.210209,11.6949
41,2010-02-11,00:00:00.00,8.89693,0.209472,11.3551
42,2010-02-12,00:00:00.00,0.149697,0.208739,11.1852
43,2010-02-13,00:00:00.00,0.224262,0.208011,10.8454
44,2010-02-14,00:00:00.00,0.321234,0.207286,10.7887
45,2010-02-15,00:00:00.00,0.104678,0.206564,10.6471
46,2010-02-16,00:00:00.00,0.0990957,0.205847,10.3923
47,2010-02-17,00:00:00.00,1.39998,0.205133,10.3923
48,2010-02-18,00:00:00.00,0.41517,0.204423,10.364
49,2010-02-19,00:00:00.00,0.0675171,0.203716,10.2224
50,2010-02-20,00:00:00.00,0.00846923,0.203013,10.1941
51,2010-02-21,00:00:00.00,6.53844e-05,0.202314,7.50396
52,2010-02-22,00:00:00.00,0.0321529,0.201618,7.16416
53,2010-02-23,00:00:00.00,13.3179,0.583962,8.26852
54,2010-02-24,00:00:00.00,1.14252,1.06689,8.09862
55,2010-02-25,00:00:00.00,4.87848,0.706755,11.1852
56,2010-02-26,00:00:00.00,3.24156,0.24868,11.7515
57,2010-02-27,00:00:00.00,6.7321,0.232406,11.7232
58,2010-02-28,00:00:00.00,3.11183,0.214617,11.7515
59,2010-03-01,00:00:00.00,0.300446,0.215334,11.978
60,2010-03-02,00:00:00.00,0.0628828,0.213377,13.1957
61,2010-03-03,00:00:00.00,0.0158154,0.211101,13.5071
62,2010-03-04,00:00:00.00,0.108838,0.210336,13.3372
63,2010-03-05,00:00:00.00,0.00171496,0.209578,12.9974
64,2010-03-06,00:00:00.00,4.53388e-05,0.208824,13.1107
65,2010-03-07,00:00:00.00,1.16805e-05,0.208074,13.224
66,2010-03-08,00:00:00.00,3.88953e-05,0.207325,13.5638
67,2010-03-09,00:00:00.00,0.000556676,4.97868,14.1301
68,2010-03-10,00:00:00.00,0,13.8277,16.3388
69,2010-03-11,00:00:00.00,0.439704,12.7575,20.4164
70,2010-03-12,00:00:00.00,0.0118939,4.10664,25.3436
71,2010-03-13,00:00:00.00,9.31841,2.12311,32.8475
72,2010-03-14,00:00:00.00,4.83088,4.77345,40.7763
73,2010-03-15,00:00:00.00,2.17433,4.37816,42.1921
74,2010-03-16,00:00:00.00,0.136568,2.00619,42.4753
75,2010-03-17,00:00:00.00,3.96811e-06,0.897646,48.1386
76,2010-03-18,00:00:00.00,0,0.631543,43.8911
77,2010-03-19,00:00:00.00,9.28918e-05,0.624902,40.7763
78,2010-03-20,00:00:00.00,0.00025179,0.61897,37.9446
79,2010-03-21,00:00:00.00,0.425612,0.613113,35.3961
80,2010-03-22,00:00:00.00,0.607301,0.60733,32.8475
81,2010-03-23,00:00:00.00,1.47681,0.601619,30.5822
82,2010-03-24,00:00:00.00,0.205707,0.595979,28.3168
83,2010-03-25,00:00:00.00,1.59187e-06,0.590409,23.5596
84,2010-03-26,00:00:00.00,1.77151,0.584907,21.181
85,2010-03-27,00:00:00.00,0.00366664,0.579471,20.8978
86,2010-03-28,00:00:00.00,0.000510437,0.5741,19.9917
87,2010-03-29,00:00:00.00,5.77071,1.36759,17.6414
88,2010-03-30,00:00:00.00,1.30116,2.37277,19.3404
89,2010-03-31,00:00:00.00,0.000593484,1.58953,19.7935
90,2010-04-01,00:00:00.00,0.000182473,0.591977,19.3687
91,2010-04-02,00:00:00.00,0,0.583851,18.7458
92,2010-04-03,00:00:00.00,0,0.578228,17.0467
93,2010-04-04,00:00:00.00,1.31824,0.572673,12.4028
94,2010-04-05,00:00:00.00,0.0519965,0.567186,12.7143
95,2010-04-06,00:00:00.00,2.40315,0.561764,13.4505
96,2010-04-07,00:00:00.00,9.72844,1.93147,14.838
97,2010-04-08,00:00:00.00,7.48863,4.59079,15.9141
98,2010-04-09,00:00:00.00,5.6316,5.13077,16.7919
99,2010-04-10,00:00:00.00,0.00735219,3.41931,17.783
100,2010-04-11,00:00:00.00,0.016433,1.56274,16.0273
101,2010-04-12,00:00:00.00,0.119783,0.664759,15.6592
102,2010-04-13,00:00:00.00,0.0268223,0.655081,13.9885
103,2010-04-14,00:00:00.00,4.99796,1.22833,12.9408
104,2010-04-15,00:00:00.00,0.00954956,1.95567,11.7798
105,2010-04-16,00:00:00.00,0,1.38262,11.6665
106,2010-04-17,00:00:00.00,0.000132091,0.653652,10.7887
107,2010-04-18,00:00:00.00,0.000425447,0.644361,11.1002
108,2010-04-19,00:00:00.00,3.15413e-08,0.636945,11.44
109,2010-04-20,00:00:00.00,4.50819e-05,0.629634,10.7038
110,2010-04-21,00:00:00.00,5.32787e-05,0.622424,11.0719
111,2010-04-22,00:00:00.00,0.0099354,0.615314,10.9869
112,2010-04-23,00:00:00.00,0.00223136,0.608302,10.7604
113,2010-04-24,00:00:00.00,0.000486126,0.601385,10.3073
