time,date,hour,precip [mm/day],04198000 [m3/s],04198000 (observed) [m3/s]
0,2010-01-01,00:00:00.00,---,0,
1,2010-01-02,00:00:00.00,0.232419,5.44996,9.62773
2,2010-01-03,00:00:00.00,0.568243,10.2887,8.77822
3,2010-01-04,00:00:00.00,0.145027,9.19787,7.92872
4,2010-01-05,00:00:00.00,2.16471,8.32023,7.36238
5,2010-01-06,00:00:00.00,0.661204,7.58754,6.79604
6,2010-01-07,00:00:00.00,0.833938,6.96787,6.22971
7,2010-01-08,00:00:00.00,4.74482,6.43787,5.94654
8,2010-01-09,00:00:00.00,2.31893,5.9801,6.22971
9,2010-01-10,00:00:00.00,0.268434,5.58128,5.66337
10,2010-01-11,00:00:00.00,0.226049,5.23114,5.23862
11,2010-01-12,00:00:00.00,1.62169,4.92163,4.95545
12,2010-01-13,00:00:00.00,0.380566,4.64635,4.81386
13,2010-01-14,00:00:00.00,0.0140286,4.40012,4.5307
14,2010-01-15,00:00:00.00,0.00866371,4.17877,4.24753
15,2010-01-16,00:00:00.00,0.0656299,3.97887,4.81386
16,2010-01-17,00:00:00.00,0.0115782,3.88296,4.5307
17,2010-01-18,00:00:00.00,0.362595,4.28251,4.24753
18,2010-01-19,00:00:00.00,0.1317,5.05933,3.96436
19,2010-01-20,00:00:00.00,0.0478186,5.40519,5.66337
20,2010-01-21,00:00:00.00,0.0242491,5.22235,11.3267
21,2010-01-22,00:00:00.00,0.210772,4.93432,16.9901
22,2010-01-23,00:00:00.00,1.63561,4.68922,14.1584
23,2010-01-24,00:00:00.00,0.0618761,4.63454,11.8931
24,2010-01-25,00:00:00.00,10.0123,5.56218,22.6535
25,2010-01-26,00:00:00.00,2.56935,9.84737,109.869
26,2010-01-27,00:00:00.00,1.71534,14.9557,141.018
27,2010-01-28,00:00:00.00,0.0874441,15.2663,104.489
28,2010-01-29,00:00:00.00,1.24975,13.0765,59.1822
29,2010-01-30,00:00:00.00,0.0581098,11.6331,24.2675
30,2010-01-31,00:00:00.00,0.00211107,10.4757,22.6535
31,2010-02-01,00:00:00.00,0.000209497,9.52945,21.2376
32,2010-02-02,00:00:00.00,6.50783e-05,8.74328,18.6891
33,2010-02-03,00:00:00.00,0.446266,8.08106,14.1584
34,2010-02-04,00:00:00.00,0.473693,7.51659,11.3267
35,2010-02-05,00:00:00.00,0.0367092,7.03047,8.21189
36,2010-02-06,00:00:00.00,1.57566,6.60801,8.77822
37,2010-02-07,00:00:00.00,7.33207,6.23791,27.1842
38,2010-02-08,00:00:00.00,0.120782,5.91135,19.8218
39,2010-02-09,00:00:00.00,0.0614402,5.62135,14.7248
40,2010-02-10,00:00:00.00,10.6201,5.36231,12.7426
41,2010-02-11,00:00:00.00,4.39447,5.12971,11.3267
42,2010-02-12,00:00:00.00,0.20652,4.91983,9.62773
43,2010-02-13,00:00:00.00,0.384215,4.72962,11.3267
44,2010-02-14,00:00:00.00,0.341805,4.55654,9.9109
45,2010-02-15,00:00:00.00,0.363011,4.39844,8.49505
46,2010-02-16,00:00:00.00,0.603214,4.25352,7.07921
47,2010-02-17,00:00:00.00,3.11926,4.12026,7.36238
48,2010-02-18,00:00:00.00,0.565609,3.99735,6.51287
49,2010-02-19,00:00:00.00,0.187087,3.88366,5.66337
50,2010-02-20,00:00:00.00,4.74418e-06,3.77821,4.81386
51,2010-02-21,00:00:00.00,9.74055e-05,3.68018,4.38911
52,2010-02-22,00:00:00.00,0.123631,3.58882,3.96436
53,2010-02-23,00:00:00.00,6.36701,3.90648,4.5307
54,2010-02-24,00:00:00.00,0.385298,7.73587,5.66337
55,2010-02-25,00:00:00.00,0.756993,13.1924,7.92872
56,2010-02-26,00:00:00.00,1.48016,13.131,18.944
57,2010-02-27,00:00:00.00,3.35803,10.5995,25.74
58,2010-02-28,00:00:00.00,3.51236,9.71843,22.5968
59,2010-03-01,00:00:00.00,0.622509,8.98211,19.3687
60,2010-03-02,00:00:00.00,0.112064,8.35873,17.698
61,2010-03-03,00:00:00.00,0.24003,7.82499,17.4149
