﻿Daily Discharge (m3/s) (PARAM = 1) and Daily Water Level (m) (PARAM = 2)
 ID,PARAM,Date,Value,SYM
02GA018,1,1950/04/04,192,
02GA018,1,1950/04/05,102,
02GA018,1,1950/04/06,,
02GA018,1,1950/04/07,,
02GA018,1,1950/04/08,,
02GA018,1,1950/04/09,,
02GA018,1,1950/04/10,,
02GA018,1,1950/04/11,,
02GA018,1,1950/04/12,,
02GA018,1,1950/04/13,,
02GA018,1,1950/04/14,,
02GA018,1,1950/04/15,,
02GA018,1,1950/04/16,,
02GA018,1,1950/04/17,,
02GA018,1,1950/04/18,,
02GA018,1,1950/04/19,,
02GA018,1,1950/04/20,,
02GA018,1,1950/04/21,,
02GA018,1,1950/04/22,,
02GA018,1,1950/04/23,,
02GA018,1,1950/04/24,,
02GA018,1,1950/04/25,,
02GA018,1,1950/04/26,,
02GA018,1,1950/04/27,,
02GA018,1,1950/04/28,5.44,
02GA018,1,1950/04/29,5.89,
02GA018,1,1950/04/30,4.16,
02GA018,1,1950/05/01,3.45,
02GA018,1,1950/05/02,2.92,
02GA018,1,1950/05/03,2.32,
02GA018,1,1950/05/04,2.21,
02GA018,1,1950/05/05,1.61,
02GA018,1,1950/05/06,1.44,
02GA018,1,1950/05/07,1.25,
02GA018,1,1950/05/08,1.08,
02GA018,1,1950/05/09,0.934,
02GA018,1,1950/05/10,1.02,
02GA018,1,1950/05/11,0.934,
02GA018,1,1950/05/12,0.821,
02GA018,1,1950/05/13,0.793,
02GA018,1,1950/05/14,0.651,
02GA018,1,1950/05/15,0.623,
02GA018,1,1950/05/16,0.623,
02GA018,1,1950/05/17,0.566,
02GA018,1,1950/05/18,0.538,
02GA018,1,1950/05/19,0.765,
02GA018,1,1950/05/20,0.765,
02GA018,1,1950/05/21,1.10,
02GA018,1,1950/05/22,0.651,
02GA018,1,1950/05/23,0.708,
02GA018,1,1950/05/24,0.708,
02GA018,1,1950/05/25,0.651,
02GA018,1,1950/05/26,0.566,
02GA018,1,1950/05/27,0.481,
02GA018,1,1950/05/28,0.481,
02GA018,1,1950/05/29,0.453,
02GA018,1,1950/05/30,0.396,
02GA018,1,1950/05/31,0.396,
02GA018,1,1950/06/01,0.396,
02GA018,1,1950/06/02,0.396,
02GA018,1,1950/06/03,0.481,
02GA018,1,1950/06/04,0.680,
02GA018,1,1950/06/05,0.623,
02GA018,1,1950/06/06,0.481,
02GA018,1,1950/06/07,0.396,
02GA018,1,1950/06/08,0.311,
02GA018,1,1950/06/09,0.255,
02GA018,1,1950/06/10,0.255,
02GA018,1,1950/06/11,0.283,
02GA018,1,1950/06/12,0.510,
02GA018,1,1950/06/13,0.481,
02GA018,1,1950/06/14,0.595,
02GA018,1,1950/06/15,0.623,
02GA018,1,1950/06/16,0.538,
02GA018,1,1950/06/17,0.396,
02GA018,1,1950/06/18,0.340,
02GA018,1,1950/06/19,0.311,
02GA018,1,1950/06/20,0.283,
02GA018,1,1950/06/21,0.255,
02GA018,1,1950/06/22,0.227,
02GA018,1,1950/06/23,0.255,
02GA018,1,1950/06/24,0.538,
02GA018,1,1950/06/25,1.25,
02GA018,1,1950/06/26,1.53,
02GA018,1,1950/06/27,0.963,
02GA018,1,1950/06/28,0.708,
02GA018,1,1950/06/29,0.595,
02GA018,1,1950/06/30,0.510,
