time,date,hour,precip [mm/day],sub695 [m3/s],sub695 (observed) [m3/s]
0,2010-01-01,00:00:00.00,---,3.49857,
1,2010-01-02,00:00:00.00,0.401543,2.21491,0.42
2,2010-01-03,00:00:00.00,0.579459,0.478249,0.3
3,2010-01-04,00:00:00.00,3.43505,0.0323907,0.22
4,2010-01-05,00:00:00.00,11.7917,0.0552186,0.18
5,2010-01-06,00:00:00.00,3.52092,0.0809374,0.15
6,2010-01-07,00:00:00.00,0.0482007,0.0942911,0.13
7,2010-01-08,00:00:00.00,4.10252,0.0978824,0.115
8,2010-01-09,00:00:00.00,3.65256,0.0978806,0.1
9,2010-01-10,00:00:00.00,0.555439,0.0973144,0.087
10,2010-01-11,00:00:00.00,0.0665271,0.0967462,0.078
11,2010-01-12,00:00:00.00,1.78023,0.096198,0.07
12,2010-01-13,00:00:00.00,0.188412,0.0956749,0.064
13,2010-01-14,00:00:00.00,0,0.0951689,0.058
14,2010-01-15,00:00:00.00,0.00224486,0.0946643,0.055
15,2010-01-16,00:00:00.00,0.00833782,0.0941438,0.053
16,2010-01-17,00:00:00.00,0.000805775,0.0935901,0.051
17,2010-01-18,00:00:00.00,0.00132535,0.0929954,0.049
18,2010-01-19,00:00:00.00,0.03505,0.0923718,0.047
19,2010-01-20,00:00:00.00,0.740326,0.0917424,0.045
20,2010-01-21,00:00:00.00,0.195403,0.0911269,0.044
21,2010-01-22,00:00:00.00,0.000528447,0.0905388,0.043
22,2010-01-23,00:00:00.00,0.00534061,0.0899784,0.042
23,2010-01-24,00:00:00.00,0.0145358,0.0894267,0.041
24,2010-01-25,00:00:00.00,11.8298,0.0971007,0.18
25,2010-01-26,00:00:00.00,4.38304,0.151433,3
26,2010-01-27,00:00:00.00,1.12631,0.307837,15.8
27,2010-01-28,00:00:00.00,0.248949,0.528372,19.1
28,2010-01-29,00:00:00.00,0.240394,0.630088,9.69
29,2010-01-30,00:00:00.00,0.00183152,0.506971,3.8
30,2010-01-31,00:00:00.00,0.00962283,0.293326,2.2
31,2010-02-01,00:00:00.00,0.136246,0.15512,1.3
32,2010-02-02,00:00:00.00,0.000122575,0.10971,0.95
33,2010-02-03,00:00:00.00,1.64189,0.102874,0.7
34,2010-02-04,00:00:00.00,0.440758,0.102315,0.5
35,2010-02-05,00:00:00.00,0.000806144,0.101791,0.38
36,2010-02-06,00:00:00.00,3.1243e-308,0.101223,0.3
37,2010-02-07,00:00:00.00,0,0.10062,0.24
38,2010-02-08,00:00:00.00,0.00809479,0.100003,0.19
39,2010-02-09,00:00:00.00,0.000308762,0.0994002,0.15
40,2010-02-10,00:00:00.00,6.78614,0.0988341,0.125
41,2010-02-11,00:00:00.00,8.23184,0.0983214,0.105
42,2010-02-12,00:00:00.00,0.722442,0.0979182,0.09
43,2010-02-13,00:00:00.00,0.0724735,0.097677,0.08
44,2010-02-14,00:00:00.00,0.0282677,0.0974426,0.07
45,2010-02-15,00:00:00.00,0.0823511,0.0969545,0.064
46,2010-02-16,00:00:00.00,0.48398,0.096245,0.057
47,2010-02-17,00:00:00.00,1.32502,0.0955407,0.054
48,2010-02-18,00:00:00.00,0.0712313,0.0949248,0.052
49,2010-02-19,00:00:00.00,0.000746927,0.0943503,0.05
50,2010-02-20,00:00:00.00,0,0.0937723,0.048
51,2010-02-21,00:00:00.00,2.29255e-308,0.093178,0.046
52,2010-02-22,00:00:00.00,6.897e-308,0.0925705,0.045
53,2010-02-23,00:00:00.00,13.2154,0.0948302,0.044
54,2010-02-24,00:00:00.00,0.283504,0.109024,0.043
55,2010-02-25,00:00:00.00,0.276149,0.14081,0.042
56,2010-02-26,00:00:00.00,1.95947,0.168446,0.041
57,2010-02-27,00:00:00.00,6.13935,0.161303,0.05
58,2010-02-28,00:00:00.00,1.07058,0.129915,0.06
59,2010-03-01,00:00:00.00,0.0222964,0.106671,0.074
60,2010-03-02,00:00:00.00,0.00340198,0.0992046,0.11
61,2010-03-03,00:00:00.00,0.00124099,0.0968155,0.14
62,2010-03-04,00:00:00.00,0.000826541,0.0937524,0.18
63,2010-03-05,00:00:00.00,1.83356e-308,0.091164,0.24
64,2010-03-06,00:00:00.00,9.1678e-308,0.0898351,0.3
65,2010-03-07,00:00:00.00,0,0.089144,0.4
66,2010-03-08,00:00:00.00,0,0.0885724,0.5
67,2010-03-09,00:00:00.00,0,0.119178,0.72
68,2010-03-10,00:00:00.00,0.00897291,0.298604,2
69,2010-03-11,00:00:00.00,0.0160281,0.750429,6.5
70,2010-03-12,00:00:00.00,0.00402315,1.27654,20
71,2010-03-13,00:00:00.00,4.99525,1.39643,31.5
72,2010-03-14,00:00:00.00,11.7941,1.02989,32.2
73,2010-03-15,00:00:00.00,2.14216,0.629689,27.4
74,2010-03-16,00:00:00.00,0.0792352,0.509804,22.3
75,2010-03-17,00:00:00.00,0,0.534249,13.9
76,2010-03-18,00:00:00.00,0,0.47475,6.84
77,2010-03-19,00:00:00.00,0,0.335246,3.66
78,2010-03-20,00:00:00.00,0.000335602,0.22995,2.16
79,2010-03-21,00:00:00.00,0.0578117,0.18995,1.4
80,2010-03-22,00:00:00.00,0.0590582,0.18237,0.937
81,2010-03-23,00:00:00.00,3.75325,0.183606,0.673
82,2010-03-24,00:00:00.00,0.147242,0.19372,0.545
83,2010-03-25,00:00:00.00,0.0123678,0.216523,0.49
84,2010-03-26,00:00:00.00,0.632989,0.236747,0.43
85,2010-03-27,00:00:00.00,1.25164e-308,0.232899,0.357
86,2010-03-28,00:00:00.00,0.00995495,0.211835,0.327
87,2010-03-29,00:00:00.00,7.4775,0.200737,0.303
88,2010-03-30,00:00:00.00,0.487252,0.223519,0.299
89,2010-03-31,00:00:00.00,0,0.286435,0.334
90,2010-04-01,00:00:00.00,0.00790687,0.342668,0.376
91,2010-04-02,00:00:00.00,0,0.331582,0.357
92,2010-04-03,00:00:00.00,0,0.272483,0.323
93,2010-04-04,00:00:00.00,0.382068,0.225393,0.273
94,2010-04-05,00:00:00.00,0.11806,0.207797,0.262
95,2010-04-06,00:00:00.00,1.56045,0.204733,0.228
96,2010-04-07,00:00:00.00,22.8725,0.223267,0.691
97,2010-04-08,00:00:00.00,20.4894,0.339208,10.4
98,2010-04-09,00:00:00.00,9.6359,0.66039,22
99,2010-04-10,00:00:00.00,0.00738345,1.10651,28.4
100,2010-04-11,00:00:00.00,0.142221,1.34816,14.7
101,2010-04-12,00:00:00.00,0.659599,1.19523,5.27
102,2010-04-13,00:00:00.00,0.161818,0.834407,2.46
103,2010-04-14,00:00:00.00,0.244393,0.547568,1.45
104,2010-04-15,00:00:00.00,0.227949,0.421711,0.997
105,2010-04-16,00:00:00.00,0,0.391582,0.726
106,2010-04-17,00:00:00.00,0.171693,0.389636,0.572
107,2010-04-18,00:00:00.00,0.873867,0.391151,0.495
108,2010-04-19,00:00:00.00,0.738592,0.392542,0.431
109,2010-04-20,00:00:00.00,0.000553771,0.394037,0.36
110,2010-04-21,00:00:00.00,0.000280645,0.39584,0.285
111,2010-04-22,00:00:00.00,0.0079986,0.397805,0.224
112,2010-04-23,00:00:00.00,0.00376419,0.399624,0.192
113,2010-04-24,00:00:00.00,0.00171417,0.401171,0.179
114,2010-04-25,00:00:00.00,3.80901,0.403636,0.172
115,2010-04-26,00:00:00.00,12.3006,0.420257,0.186
116,2010-04-27,00:00:00.00,0.057836,0.484921,0.249
117,2010-04-28,00:00:00.00,7.3608e-308,0.612425,0.326
118,2010-04-29,00:00:00.00,0.00116771,0.714443,0.321
119,2010-04-30,00:00:00.00,0.409087,0.689928,0.26
120,2010-05-01,00:00:00.00,0.166119,0.586543,0.198
121,2010-05-02,00:00:00.00,3.27567,0.50834,0.177
122,2010-05-03,00:00:00.00,13.5165,0.490907,0.35
123,2010-05-04,00:00:00.00,4.42558,0.54113,5.42
124,2010-05-05,00:00:00.00,0.0124601,0.66732,7.16
125,2010-05-06,00:00:00.00,3.53658,0.787834,2.03
126,2010-05-07,00:00:00.00,0.000323738,0.785651,1.91
127,2010-05-08,00:00:00.00,22.7149,0.708948,1.98
128,2010-05-09,00:00:00.00,3.96643,0.734787,6.05
129,2010-05-10,00:00:00.00,0.371256,0.962877,8.53
130,2010-05-11,00:00:00.00,0.000414175,1.20632,4.21
131,2010-05-12,00:00:00.00,24.9065,1.22377,3.99
132,2010-05-13,00:00:00.00,0.0254259,1.15727,16.7
133,2010-05-14,00:00:00.00,16.1669,1.31625,18.7
134,2010-05-15,00:00:00.00,0.586027,1.62035,16.6
135,2010-05-16,00:00:00.00,4.75564e-308,1.78524,15.8
136,2010-05-17,00:00:00.00,5.69966e-308,1.73384,5.8
137,2010-05-18,00:00:00.00,0.537029,1.53028,2.24
138,2010-05-19,00:00:00.00,4.02382,1.31391,1.27
139,2010-05-20,00:00:00.00,0.0188915,1.19038,0.933
140,2010-05-21,00:00:00.00,0.00922246,1.15817,0.676
141,2010-05-22,00:00:00.00,0.0319015,1.16098,0.415
142,2010-05-23,00:00:00.00,6.81255,1.16137,1.3
143,2010-05-24,00:00:00.00,0.00369929,1.1693,5.43
144,2010-05-25,00:00:00.00,0.015507,1.20532,1.06
145,2010-05-26,00:00:00.00,0.00753845,1.24103,0.419
146,2010-05-27,00:00:00.00,0,1.23326,0.29
147,2010-05-28,00:00:00.00,0.00327468,1.19573,0.257
148,2010-05-29,00:00:00.00,3.7099e-308,1.16412,0.269
149,2010-05-30,00:00:00.00,0.000875276,1.14818,0.239
150,2010-05-31,00:00:00.00,3.33734e-308,1.13991,0.212
151,2010-06-01,00:00:00.00,6.33512,1.13484,0.17
152,2010-06-02,00:00:00.00,1.59523,1.13817,0.15
153,2010-06-03,00:00:00.00,14.3331,1.16672,0.183
154,2010-06-04,00:00:00.00,3.12114,1.24178,0.209
155,2010-06-05,00:00:00.00,1.76162,1.37465,0.443
156,2010-06-06,00:00:00.00,7.05011,1.48207,0.387
157,2010-06-07,00:00:00.00,27.4781,1.49783,5.62
158,2010-06-08,00:00:00.00,0.031394,1.57949,13.1
159,2010-06-09,00:00:00.00,0.00667681,1.89384,8.77
160,2010-06-10,00:00:00.00,6.59537,2.19586,2.46
161,2010-06-11,00:00:00.00,0.159082,2.14941,0.967
162,2010-06-12,00:00:00.00,0.013658,1.91307,0.526
163,2010-06-13,00:00:00.00,0.164153,1.74612,0.336
164,2010-06-14,00:00:00.00,0.120884,1.6589,0.231
165,2010-06-15,00:00:00.00,0.0114145,1.60544,0.186
166,2010-06-16,00:00:00.00,0.148569,1.56771,0.157
167,2010-06-17,00:00:00.00,1.33792,1.54332,0.126
168,2010-06-18,00:00:00.00,0.0266324,1.52551,0.115
169,2010-06-19,00:00:00.00,0.0592761,1.50897,0.094
170,2010-06-20,00:00:00.00,0.0582613,1.49254,0.076
171,2010-06-21,00:00:00.00,0.0160122,1.47604,0.061
172,2010-06-22,00:00:00.00,0.00311039,1.45937,0.041
173,2010-06-23,00:00:00.00,2.1833,1.44259,0.033
174,2010-06-24,00:00:00.00,5.44051,1.42654,0.027
175,2010-06-25,00:00:00.00,0.505562,1.41364,0.025
176,2010-06-26,00:00:00.00,0.323342,1.40592,0.021
177,2010-06-27,00:00:00.00,0.134323,1.39788,0.019
178,2010-06-28,00:00:00.00,4.40461,1.38223,0.018
179,2010-06-29,00:00:00.00,0.029016,1.36162,0.02
180,2010-06-30,00:00:00.00,0.0279879,1.34223,0.016
181,2010-07-01,00:00:00.00,0.0258445,1.3257,0.014
182,2010-07-02,00:00:00.00,0.0391362,1.31053,0.013
183,2010-07-03,00:00:00.00,0.0410347,1.29555,0.011
184,2010-07-04,00:00:00.00,0.047259,1.28058,0.01
