 radcl\20100101_met.r
     336    0.12    0.16    2.00    1.83    2.68    2.70    0.28    0.23    0.58    0.40    0.06    0.04    1.21    1.33    0.58    0.77    1.02    0.97
     360    0.12    0.15    1.96    1.83    2.60    2.68    0.27    0.23    0.53    0.39    0.06    0.04    1.19    1.32    0.61    0.77    1.05    0.97
     384    0.12    0.15    1.92    1.84    2.49    2.69    0.26    0.23    0.49    0.40    0.05    0.04    1.16    1.34    0.62    0.78    1.07    0.98
     408    0.12    0.14    1.89    1.86    2.41    2.69    0.26    0.24    0.47    0.40    0.05    0.04    1.15    1.34    0.62    0.77    1.08    0.97
     432    0.12    0.14    1.87    2.03    2.36    2.70    0.26    0.24    0.44    0.40    0.05    0.04    1.13    1.34    0.62    0.76    1.10    0.96
     456    0.13    0.14    1.85    2.18    2.31    2.90    0.25    0.26    0.42    0.40    0.05    0.04    1.12    1.32    0.62    0.75    1.08    0.95
     480    0.14    0.13    1.83    2.12    2.27    3.01    0.25    0.25    0.40    0.42    0.05    0.03    1.14    1.30    0.62    0.75    1.10    0.95
     504    0.16    0.13    1.81    1.97    2.24    2.92    0.25    0.23    0.38    0.41    0.05    0.03    1.14    1.29    0.62    0.74    1.10    0.95
     528    0.17    0.17    1.86    2.44    2.30    2.94    0.25    0.28    0.36    0.46    0.04    0.05    1.17    1.38    0.65    0.79    1.10    1.01
     552    0.18    0.25    1.92    2.75    2.35    3.56    0.25    0.41    0.35    0.51    0.04    0.06    1.19    1.39    0.67    0.80    1.10    0.99
     576    0.20    0.20    1.99    2.65    2.36    3.63    0.24    0.32    0.34    0.64    0.04    0.06    1.20    1.39    0.67    0.78    1.08    0.97
     600    0.19    0.18    2.01    2.24    2.28    3.40    0.24    0.30    0.33    0.53    0.04    0.05    1.20    1.41    0.67    0.78    1.09    0.98
     624    0.16    0.16    1.98    2.05    2.22    3.10    0.25    0.32    0.36    0.52    0.05    0.05    1.21    1.45    0.64    0.82    1.09    1.00
     648    0.14    0.16    1.94    2.34    2.19    3.14    0.26    0.37    0.40    0.65    0.06    0.06    1.23    1.49    0.66    0.83    1.10    1.01
     672    0.16    0.16    1.96    2.38    2.17    3.35    0.27    0.33    0.44    0.65    0.07    0.06    1.24    1.48    0.67    0.80    1.10    0.98
 radcl\20100201_met.r
    9  672  672   24
 location                          precip   o        c       qpm     qpc
04161820                               0.     39.     48.     48.      0.      0.
04164000                               0.     33.     54.     54.      0.      0.
04165500                               0.     31.     48.     48.      0.      0.
04166100                               0.     30.     47.     47.      0.      0.
04177000                               0.     28.     19.     19.      0.      0.
04196800                               0.     24.     13.     13.      0.      0.
04197100                               0.     28.     11.     11.      0.      0.
04207200                               0.     87.     70.     70.      0.      0.
04208504                               0.     71.     72.     72.      0.      0.
  hour    then pairs of measured and computed flows
      24    5.58    8.41    6.60   11.48   10.45   16.91    1.08    1.72    0.91    0.46    1.98    1.49    0.96    0.65    1.99    3.00   24.89   25.91
      48    5.58    8.35    6.63   10.87    9.57   15.59    1.09    1.61    0.83    0.47    1.33    1.48    0.82    0.65    1.88    2.70   21.38   23.95
      72    6.00    8.22    7.19   10.67    9.91   15.20    1.17    1.51    0.76    0.54    1.13    1.48    0.74    0.65    1.83    2.48   20.05   22.49
      96    6.23    8.01    7.08   10.46   10.25   14.98    1.12    1.42    0.72    0.57    1.05    1.46    0.65    0.65    1.78    2.27   18.77   21.81
     120    5.95    7.79    6.80   10.25    9.66   14.75    1.09    1.35    0.66    0.54    0.96    1.50    0.59    0.66    1.72    2.30   20.08   21.15
     144    5.47    7.54    6.57   10.22    9.15   14.64    1.04    1.28    0.64    0.68    0.93    1.59    0.57    0.73    1.68    2.49   19.71   23.20
     168    5.38    7.31    6.26   10.15    8.92   14.57    0.98    1.23    0.57    0.62    1.13    1.53    0.68    0.68    1.67    2.27   19.51   23.91
     192    5.38    7.12    6.12    9.91    8.55   14.39    0.89    1.20    0.52    0.49    1.19    1.52    0.62    0.66    1.62    2.10   18.38   24.32
     216    5.18    7.04    6.06    9.59    8.69   14.13    0.99    1.28    0.49    0.48    0.76    1.56    0.59    0.70    1.69    2.38   17.56   23.88
