     504    8.90    8.13    1.26    1.25    0.38    0.35    4.10    3.64    1.13    1.05    0.64    0.59    1.53    1.42    0.58    0.55    1.16    1.07
     528    8.50    8.07    1.33    1.24    0.36    0.34    4.20    3.61    1.10    1.04    0.64    0.59    1.50    1.41    0.58    0.54    1.15    1.06
     552    8.10    8.01    1.30    1.24    0.36    0.34    4.30    3.59    1.12    1.04    0.63    0.59    1.53    1.40    0.58    0.54    1.14    1.06
     576    7.70    7.97    1.35    1.27    0.38    0.35    4.50    3.76    1.21    1.17    1.65    0.87    1.80    1.66    1.85    0.60    1.28    1.07
     600   11.00    8.01    3.99    1.47    7.50    0.40    7.56    4.71    9.00    2.38   30.00    1.95   14.20    1.90   42.80    0.80    8.97    1.12
     624   18.00    8.02   15.80    1.54   10.70    0.43    6.86    6.17   14.30    4.18   23.90    2.01   14.00    1.69   17.70    0.86    9.83    1.15
     648   36.00    8.10   11.40    1.50    7.50    0.42    5.60    7.70    9.50    4.99    9.89    1.64    7.53    1.62    6.51    0.79    4.45    1.16
     672   25.00    8.37    5.83    1.45    6.00    0.41    5.20    7.85    5.20    4.53    5.24    1.43    4.46    1.61    3.20    0.72    2.96    1.15
     696   17.00    8.71    4.61    1.40    4.50    0.41    4.90    6.87    4.10    3.38    3.75    1.19    3.50    1.60    2.20    0.65    2.57    1.13
     720   14.50    8.96    4.48    1.35    3.50    0.39    4.70    5.74    3.10    2.30    2.00    0.94    3.05    1.58    1.50    0.61    2.37    1.11
     744   13.00    9.10    4.19    1.31    2.60    0.38    4.60    4.88    2.70    1.60    1.60    0.75    2.63    1.54    1.32    0.58    2.20    1.09
 radcl\20100101_met.r
    9  744  744   24
 location                          precip   o        c       qpm     qpc
02GE007                               0.     16.      2.      2.      0.      0.
02GG002                               0.     25.      9.      9.      0.      0.
02GG003                               0.     25.      7.      7.      0.      0.
02GG006                               0.     24.      3.      3.      0.      0.
02GG009                               0.     20.      2.      2.      0.      0.
02GG013                               0.     22.      0.      1.      0.      0.
4159492                               0.      6.      4.      4.      0.      0.
4159900                               0.      6.      5.      5.      0.      0.
4160600                               0.     10.      9.      9.      0.      0.
  hour    then pairs of measured and computed flows
      24    0.33    0.16    3.00    3.73    5.60    2.92    0.70    0.28    3.85    0.39    0.42    0.06    2.86    1.62    1.21    1.29    1.73    1.84
      48    0.20    0.16    2.84    3.66    4.80    3.38    0.60    0.33    3.00    0.46    0.30    0.07    2.02    1.70    0.88    1.33    1.42    1.89
      72    0.13    0.16    2.70    3.54    4.20    3.92    0.54    0.34    2.20    0.53    0.22    0.07    1.78    1.87    0.81    1.36    1.38    1.83
      96    0.13    0.16    2.58    3.39    3.80    4.55    0.48    0.35    1.40    0.58    0.18    0.08    1.78    1.99    0.88    1.36    1.30    1.78
     120    0.13    0.16    2.51    3.18    3.45    4.81    0.44    0.35    1.10    0.61    0.15    0.08    1.71    1.98    0.90    1.33    1.26    1.70
     144    0.14    0.16    2.44    2.97    3.23    4.72    0.41    0.31    0.95    0.59    0.13    0.08    1.71    1.90    0.86    1.27    1.19    1.60
     168    0.15    0.16    2.39    2.76    3.08    4.49    0.38    0.29    0.82    0.55    0.12    0.08    1.69    1.78    0.80    1.20    1.13    1.49
     192    0.14    0.17    2.33    2.56    2.97    4.24    0.36    0.28    0.70    0.53    0.10    0.07    1.60    1.68    0.73    1.11    1.04    1.38
     216    0.14    0.16    2.28    2.38    2.82    3.97    0.34    0.28    0.63    0.50    0.09    0.07    1.51    1.57    0.69    0.98    1.08    1.26
     240    0.12    0.16    2.24    2.23    2.75    3.70    0.32    0.26    0.56    0.47    0.08    0.06    1.47    1.50    0.67    0.88    1.07    1.16
     264    0.12    0.16    2.21    2.13    2.68    3.44    0.31    0.25    0.50    0.46    0.07    0.06    1.42    1.46    0.67    0.84    0.96    1.10
     288    0.12    0.16    2.18    2.05    2.62    3.22    0.29    0.24    0.46    0.44    0.06    0.05    1.40    1.43    0.68    0.83    0.96    1.06
     312    0.12    0.15    2.15    2.00    2.58    3.05    0.28    0.24    0.42    0.43    0.06    0.05    1.40    1.41    0.67    0.81    1.01    1.04
     336    0.11    0.15    2.13    1.96    2.54    2.94    0.28    0.24    0.41    0.41    0.06    0.05    1.40    1.39    0.69    0.80    1.02    1.03
     360    0.12    0.14    2.11    1.93    2.50    2.87    0.26    0.23    0.40    0.41    0.05    0.04    1.42    1.38    0.76    0.79    1.03    1.02
     384    0.13    0.14    2.10    1.91    2.47    2.82    0.26    0.23    0.38    0.40    0.05    0.04    1.53    1.36    0.79    0.79    1.04    1.01
     408    0.14    0.14    2.09    1.90    2.44    2.79    0.26    0.23    0.37    0.40    0.05    0.04    1.53    1.35    0.81    0.78    1.05    1.00
     432    0.14    0.14    2.08    1.88    2.42    2.77    0.25    0.23    0.36    0.39    0.05    0.04    1.59    1.34    0.85    0.78    1.06    1.00
     456    0.14    0.13    2.07    1.87    2.40    2.75    0.25    0.23    0.35    0.39    0.05    0.04    1.57    1.34    0.85    0.77    1.07    0.99
     480    0.14    0.13    2.06    1.86    2.38    2.73    0.25    0.23    0.34    0.39    0.04    0.04    1.59    1.33    0.81    0.77    1.06    0.99
     504    0.13    0.13    1.97    1.86    2.36    2.72    0.24    0.23    0.34    0.40    0.04    0.04    1.53    1.33    0.77    0.77    1.00    0.98
     528    0.13    0.13    1.99    1.85    2.34    2.71    0.24    0.23    0.33    0.40    0.04    0.04    1.49    1.33    0.74    0.76    0.92    0.98
     552    0.14    0.13    2.08    1.84    2.32    2.70    0.28    0.23    0.32    0.40    0.04    0.04    1.51    1.33    0.70    0.76    0.81    0.98
     576    1.54    0.18    2.20    1.86    2.60    2.76    0.40    0.26    0.32    0.46    0.18    0.05    1.64    1.39    0.90    0.83    1.04    1.03
     600   18.30    0.35   25.50    1.88   36.00    2.81    5.81    0.35    1.50    0.68    3.00    0.07    3.62    1.61    2.12    0.91    3.26    1.06
     624    8.95    0.45   47.50    1.90   64.60    2.80   17.00    0.30   10.80    0.81   15.80    0.07   12.91    1.53    4.33    0.83    5.04    1.04
     648    2.90    0.45   30.00    1.94   60.40    2.80   18.60    0.27   22.40    0.66   19.10    0.06    6.65    1.48    3.28    0.81    3.65    1.03
     672    2.13    0.36   20.00    2.03   43.20    2.81    9.51    0.25   27.20    0.54    9.69    0.06    5.24    1.48    2.37    0.82    2.45    1.04
     696    0.70    0.28   14.00    2.07   30.00    2.84    4.72    0.24   24.30    0.47    3.80    0.05    4.02    1.45    1.51    0.81    1.75    1.09
     720    0.25    0.27    9.50    2.01   21.00    2.90    2.37    0.23   12.40    0.43    2.20    0.05    3.20    1.43    1.24    0.79    1.53    1.15
     744    0.19    0.26    7.00    1.92   14.00    2.92    1.60    0.23    7.15    0.41    1.30    0.05    2.58    1.40    1.07    0.77    1.36    1.19
 radcl\20100101_met.r
    9  744  744   24
 location                          precip   o        c       qpm     qpc
4161820                               0.     23.     24.     24.      0.      0.
4164000                               0.     20.     31.     31.      0.      0.
4165500                               0.     19.     28.     28.      0.      0.
4166100                               0.     17.     30.     30.      0.      0.
4177000                               0.     21.     11.     11.      0.      0.
4196800                               0.     19.      8.      8.      0.      0.
4197100                               0.     21.      7.      7.      0.      0.
4207200                               0.     58.     35.     35.      0.      0.
4208504                               0.     42.     37.     37.      0.      0.
  hour    then pairs of measured and computed flows
      24    9.34   10.52   11.92   14.71   19.03   20.29    1.58    2.03    1.64    0.46    1.53    2.95    0.82    1.29    2.16    2.92   25.20   21.75
      48    8.55    9.78   10.02   14.56   16.11   22.81    1.32    1.46    1.29    0.54    1.81    2.90    0.68    1.26    1.85    2.80   22.71   30.43
      72    7.73    9.07    9.83   13.83   15.49   22.36    1.26    1.33    1.02    0.70    1.64    2.79    0.79    1.20    2.01    2.66   18.86   30.53
      96    7.31    7.31    9.32   12.96   12.63   21.26    1.35    1.29    0.89    0.72    1.25    2.66    0.71    1.14    2.31    2.49   18.97   29.55
     120    6.82    5.97    8.66   11.14   12.83   19.46    1.27    1.26    0.76    0.67    1.13    2.53    0.65    1.07    2.13    2.26   20.39   28.38
     144    6.85    5.21    8.07    9.40   11.75   17.01    1.21    1.23    0.74    0.61    0.91    2.40    0.62    1.01    1.98    2.05   19.71   26.87
     168    7.14    4.92    8.18    8.24   11.10   14.91    1.17    1.21    0.69    0.56    0.82    2.25    0.57    0.96    2.04    1.89   18.69   24.92
     192    7.28    4.86    8.50    7.65   11.41   13.49    1.24    1.21    0.63    0.53    0.74    2.10    0.59    0.92    2.10    1.80   19.14   22.93
     216    7.05    4.88    8.10    7.41   11.02   12.68    1.15    1.21    0.57    0.50    0.62    1.97    0.54    0.87    2.15    1.74   18.86   21.27
     240    6.80    4.95    7.08    7.35   10.79   12.28    1.04    1.20    0.51    0.48    0.65    1.87    0.51    0.82    1.81    1.71   17.36   20.22
     264    6.65    5.05    7.82    7.37   11.24   12.12    1.20    1.19    0.49    0.47    0.57    1.79    0.48    0.78    1.97    1.69   17.92   19.74
     288    6.54    5.13    8.04    7.43   10.34   12.08    1.17    1.19    0.47    0.46    0.51    1.71    0.45    0.74    2.06    1.69   18.43   19.51
     312    6.60    5.20    7.90    7.50   10.42   12.09    1.13    1.18    0.45    0.45    0.45    1.64    0.42    0.72    2.05    1.69   17.75   19.17
     336    6.82    5.26    8.01    7.55   10.70   12.10    1.11    1.17    0.51    0.44    0.45    1.58    0.40    0.70    2.13    1.69   18.94   18.68
     360    6.99    5.31    9.29    7.59   11.81   12.11    1.23    1.16    0.65    0.44    0.40    1.54    0.40    0.68    2.61    1.70   22.20   18.20
     384    6.65    5.36    8.72    7.63   12.09   12.12    1.25    1.15    0.59    0.43    0.40    1.52    0.40    0.67    4.08    2.06   26.56   18.13
     408    6.57    5.40    7.82    7.66   10.99   12.12    1.20    1.14    0.54    0.43    0.45    1.53    0.42    0.67    5.83    3.13   35.68   20.58
     432    6.48    5.43    7.62    7.69   10.79   12.12    1.14    1.13    0.51    0.43    0.54    1.52    0.71    0.67    6.43    3.46   36.25   24.86
     456    6.37    5.46    7.45    7.71   10.76   12.11    1.10    1.12    0.47    0.43    1.70    1.50    1.27    0.68    5.15    3.01   32.00   26.96
     480    6.29    5.48    7.31    7.73   10.76   12.10    1.08    1.11    0.45    0.42    2.83    1.49    1.22    0.68    3.99    2.65   30.30   27.72
     504    6.17    5.49    7.14    7.73   10.45   12.09    1.03    1.10    0.43    0.42    2.27    1.47    0.96    0.66    3.11    2.39   26.96   28.15
     528    6.12    5.49    7.05    7.73    9.91   12.07    1.04    1.09    0.43    0.42    1.70    1.48    0.82    0.66    3.03    2.74   25.77   27.96
     552    6.03    5.60    6.94    7.78   10.08   12.11    1.04    1.11    0.55    0.62    1.98    1.52    0.96    0.66    3.79    3.69   27.72   29.39
     576    7.45    9.41   11.50   10.04   17.41   14.43    2.17    4.19    2.26    2.13   12.35    1.57    9.34    0.69   17.22    5.22   73.62   34.88
     600   10.65   15.13   17.05   17.81   32.85   21.81    4.13    8.06   11.95    3.21   25.82    1.56   20.10    0.74   25.54    5.89  125.73   42.34
     624    8.75   17.05   12.69   28.98   27.30   34.63    2.57    8.19   10.85    2.96   30.87    1.55   18.32    0.76   16.96    5.39   76.74   47.13
     648    7.73   15.69   10.02   40.04   23.05   47.03    1.83    8.09    4.33    2.60   23.93    1.52    6.74    0.75    6.14    4.58   52.10   47.05
     672    7.31   12.47    8.66   44.36   16.96   54.34    1.48    6.59    3.06    2.17    7.56    1.50    2.58    0.71    4.11    3.90   43.61   44.73
     696    6.46    9.79    6.94   36.59   12.86   50.89    1.31    4.81    2.42    1.67    4.25    1.49    1.87    0.69    2.97    3.49   38.51   42.39
     720    6.03    8.34    7.05   26.29   11.92   39.84    1.21    3.49    1.69    1.23    3.68    1.48    1.64    0.67    2.72    3.33   32.00   39.11
     744    5.75    7.65    6.65   18.99   11.13   29.74    1.15    2.62    1.08    0.91    2.83    1.46    1.19    0.66    2.28    3.24   27.64   35.30
 radcl\20100101_met.r
    1  744  744   24
 location                          precip   o        c       qpm     qpc
4213000                               0.     96.     26.     26.      0.      0.
  hour    then pairs of measured and computed flows
      24    6.40    2.35
      48    5.97    2.08
      72    5.49    2.02
      96    5.35    2.18
     120    5.18    2.76
     144    4.96    3.77
     168    4.73    5.43
     192    4.53    6.55
     216    4.73    6.51
     240    6.65    6.27
     264   10.08    6.00
     288    8.35    5.72
     312    7.39    5.44
     336    7.05    5.18
     360    9.68    4.95
     384   14.61    4.76
     408   23.53    4.59
     432   35.11    4.46
     456   43.32    4.36
     480   31.15    4.30
     504   21.75    4.27
     528   16.91    4.24
     552   11.98    4.19
     576    7.79    4.26
     600   52.39    4.46
     624  103.07    4.44
     648   29.17    4.46
     672   12.69    4.51
     696    7.22    4.46
     720    5.80    4.39
     744    4.62    4.31
 radcl\20100201_met.r
    9  672  672   24
 location                          precip   o        c       qpm     qpc
02GA010                               0.     52.     49.     49.      0.      0.
02GA018                               0.     22.     14.     14.      0.      0.
02GA038                               0.     21.      6.      6.      0.      0.
02GA047                               0.     30.     28.     28.      0.      0.
02GB007                               0.     24.     18.     18.      0.      0.
02GC002                               0.     31.     12.     12.      0.      0.
02GC010                               0.     33.     23.     23.      0.      0.
02GC018                               0.     31.     10.     10.      0.      0.
02GD004                               0.     30.     19.     19.      0.      0.
  hour    then pairs of measured and computed flows
      24   11.50    9.00    3.64    1.28    1.90    0.38    4.55    4.35    2.35    1.25    1.35    0.65    2.33    1.50    1.28    0.56    2.04    1.08
      48   10.00    8.69    2.90    1.26    1.50    0.37    4.50    4.04    2.00    1.11    1.15    0.61    2.05    1.47    1.14    0.55    1.93    1.06
      72    8.70    8.32    2.38    1.25    1.20    0.37    4.45    3.86    1.80    1.06    1.03    0.59    1.86    1.44    1.09    0.55    1.83    1.05
      96    8.00    7.99    2.05    1.24    1.02    0.36    4.40    3.74    1.61    1.04    0.92    0.59    1.77    1.42    1.03    0.54    1.75    1.04
     120    7.20    7.74    1.89    1.22    0.92    0.35    4.39    3.66    1.45    1.03    0.82    0.58    1.70    1.40    0.92    0.53    1.68    1.03
     144    6.50    7.56    1.71    1.20    0.82    0.34    4.35    3.59    1.30    1.02    0.75    0.57    1.62    1.38    0.87    0.53    1.61    1.02
     168    6.00    7.43    1.52    1.19    0.73    0.33    4.32    3.54    1.22    1.01    0.70    0.57    1.55    1.36    0.82    0.53    1.56    1.02
     192    5.50    7.32    1.41    1.18    0.65    0.33    4.30    3.50    1.10    1.00    0.65    0.57    1.54    1.35    0.79    0.53    1.51    1.01
     216    5.20    7.24    1.33    1.17    0.61    0.33    4.25    3.46    1.01    0.99    0.61    0.58    1.53    1.34    0.73    0.53    1.47    1.01
     240    4.90    7.17    1.36    1.18    0.56    0.34    4.21    3.44    0.98    0.99    0.59    0.60    1.52    1.33    0.70    0.56    1.43    1.01
     264    4.70    7.11    1.32    1.18    0.51    0.35    4.20    3.41    0.94    0.99    0.57    0.59    1.48    1.32    0.68    0.54    1.39    1.00
     288    4.50    7.05    1.28    1.18    0.47    0.34    4.19    3.38    0.89    0.99    0.55    0.58    1.45    1.31    0.65    0.53    1.36    1.00
     312    4.30    6.99    1.22    1.17    0.44    0.34    4.18    3.36    0.87    0.98    0.53    0.57    1.42    1.31    0.63    0.53    1.33    0.99
     336    4.15    6.94    1.18    1.16    0.41    0.33    4.16    3.34    0.84    0.98    0.51    0.57    1.41    1.30    0.61    0.53    1.30    0.99
     360    4.01    6.89    1.15    1.15    0.38    0.33    4.14    3.32    0.84    0.97    0.51    0.56    1.40    1.29    0.59    0.52    1.27    0.99
     384    3.95    6.85    1.19    1.15    0.35    0.33    4.13    3.30    0.82    0.96    0.50    0.56    1.40    1.29    0.57    0.52    1.24    0.98
     408    3.90    6.80    1.26    1.14    0.34    0.33    4.13    3.28    0.81    0.96    0.49    0.56    1.39    1.28    0.57    0.51    1.22    0.97
     432    3.85    6.76    1.21    1.14    0.33    0.32    4.15    3.26    0.80    0.95    0.48    0.55    1.39    1.27    0.55    0.51    1.20    0.97
     456    3.80    6.72    1.19    1.13    0.32    0.32    4.12    3.24    0.81    0.95    0.48    0.55    1.38    1.26    0.53    0.51    1.18    0.96
     480    3.75    6.67    1.16    1.12    0.31    0.32    3.54    3.22    0.82    0.96    0.47    0.55    1.38    1.26    0.52    0.50    1.16    0.96
     504    3.73    6.62    1.18    1.11    0.30    0.32    3.62    3.20    0.83    0.95    0.47    0.54    1.38    1.25    0.51    0.50    1.14    0.95
     528    3.70    6.60    1.23    1.14    0.29    0.34    3.73    3.20    0.86    0.99    0.47    0.57    1.37    1.32    0.50    0.54    1.12    0.96
     552    3.67    6.56    1.21    1.17    0.29    0.37    3.72    3.20    0.88    1.27    0.47    0.58    1.37    1.32    0.50    0.57    1.11    0.96
     576    3.64    6.52    1.18    1.17    0.28    0.36    3.73    3.19    0.89    1.52    0.46    0.58    1.36    1.29    0.49    0.54    1.10    0.96
     600    3.61    6.48    1.15    1.17    0.28    0.35    3.73    3.19    0.92    1.57    0.45    0.57    1.36    1.27    0.49    0.53    1.09    0.96
     624    3.58    6.46    1.12    1.17    0.27    0.35    3.71    3.21    0.93    1.49    0.44    0.56    1.37    1.27    0.48    0.53    1.08    0.96
     648    3.55    6.44    1.09    1.17    0.27    0.35    3.81    3.21    0.95    1.45    0.44    0.57    1.38    1.27    0.48    0.53    1.07    0.96
     672    3.52    6.42    1.21    1.15    0.26    0.34    3.94    3.22    0.98    1.52    0.44    0.56    1.39    1.27    0.48    0.52    1.06    0.95
 radcl\20100201_met.r
    9  672  672   24
 location                          precip   o        c       qpm     qpc
02GE007                               0.     17.      4.      4.      0.      0.
02GG002                               0.     33.     14.     14.      0.      0.
02GG003                               0.     32.     13.     13.      0.      0.
02GG006                               0.     27.      5.      5.      0.      0.
02GG009                               0.     25.      4.      4.      0.      0.
02GG013                               0.     24.      1.      1.      0.      0.
4159492                               0.      9.      6.      6.      0.      0.
4159900                               0.     10.      9.      9.      0.      0.
4160600                               0.     17.     15.     15.      0.      0.
  hour    then pairs of measured and computed flows
      24    0.16    0.24    5.20    1.87   11.00    2.85    1.09    0.23    5.10    0.40    0.95    0.04    2.22    1.37    0.97    0.76    1.19    1.18
      48    0.12    0.21    4.00    1.84    8.30    2.75    0.86    0.23    3.72    0.40    0.70    0.04    2.07    1.35    0.84    0.76    1.13    1.13
      72    0.13    0.18    3.40    1.83    6.50    2.70    0.73    0.23    2.97    0.40    0.50    0.04    1.88    1.34    0.78    0.75    1.09    1.07
      96    0.12    0.16    3.05    1.81    5.20    2.67    0.64    0.23    2.45    0.40    0.38    0.04    1.74    1.33    0.70    0.75    1.06    1.01
     120    0.12    0.14    2.82    1.80    4.60    2.65    0.54    0.22    2.09    0.39    0.30    0.04    1.62    1.31    0.69    0.74    1.05    0.97
     144    0.11    0.14    2.64    1.78    4.15    2.63    0.48    0.22    1.70    0.39    0.24    0.04    1.54    1.30    0.69    0.74    1.04    0.95
     168    0.11    0.13    2.52    1.77    3.82    2.61    0.42    0.22    1.40    0.39    0.19    0.04    1.50    1.29    0.66    0.74    1.03    0.94
     192    0.11    0.13    2.40    1.76    3.60    2.59    0.38    0.22    1.20    0.38    0.15    0.04    1.43    1.29    0.65    0.73    0.98    0.94
     216    0.11    0.14    2.30    1.77    3.40    2.62    0.35    0.23    1.05    0.40    0.13    0.04    1.36    1.31    0.63    0.76    1.03    0.95
     240    0.11    0.17    2.22    1.78    3.20    2.68    0.33    0.25    0.90    0.44    0.11    0.05    1.37    1.36    0.62    0.78    1.04    0.95
     264    0.11    0.19    2.16    1.78    3.03    2.66    0.31    0.26    0.80    0.45    0.09    0.06    1.33    1.36    0.61    0.76    1.04    0.94
     288    0.12    0.19    2.10    1.78    2.97    2.63    0.30    0.25    0.70    0.44    0.08    0.06    1.29    1.37    0.59    0.76    1.05    0.93
     312    0.12    0.18    2.05    1.78    2.80    2.61    0.29    0.23    0.64    0.43    0.07    0.05    1.25    1.37    0.59    0.76    1.05    0.93
     336    0.12    0.17    2.00    1.76    2.68    2.60    0.28    0.22    0.58    0.41    0.06    0.05    1.21    1.34    0.58    0.75    1.02    0.93
     360    0.12    0.17    1.96    1.75    2.60    2.58    0.27    0.22    0.53    0.39    0.06    0.05    1.19    1.32    0.61    0.74    1.05    0.93
     384    0.12    0.16    1.92    1.74    2.49    2.56    0.26    0.22    0.49    0.39    0.05    0.04    1.16    1.31    0.62    0.75    1.07    0.93
     408    0.12    0.15    1.89    1.73    2.41    2.54    0.26    0.22    0.47    0.38    0.05    0.04    1.15    1.29    0.62    0.74    1.08    0.92
     432    0.12    0.14    1.87    1.72    2.36    2.52    0.26    0.22    0.44    0.38    0.05    0.04    1.13    1.28    0.62    0.73    1.10    0.92
     456    0.13    0.14    1.85    1.71    2.31    2.51    0.25    0.22    0.42    0.38    0.05    0.04    1.12    1.27    0.62    0.72    1.08    0.91
     480    0.14    0.13    1.83    1.70    2.27    2.50    0.25    0.22    0.40    0.38    0.05    0.04    1.14    1.26    0.62    0.72    1.10    0.91
     504    0.16    0.13    1.81    1.69    2.24    2.48    0.25    0.21    0.38    0.37    0.05    0.03    1.14    1.24    0.62    0.71    1.10    0.90
     528    0.17    0.14    1.86    1.71    2.30    2.55    0.25    0.23    0.36    0.40    0.04    0.04    1.17    1.29    0.65    0.75    1.10    0.92
     552    0.18    0.18    1.92    1.71    2.35    2.55    0.25    0.25    0.35    0.42    0.04    0.05    1.19    1.29    0.67    0.73    1.10    0.90
     576    0.20    0.20    1.99    1.71    2.36    2.51    0.24    0.25    0.34    0.42    0.04    0.05    1.20    1.29    0.67    0.72    1.08    0.90
     600    0.19    0.17    2.01    1.72    2.28    2.51    0.24    0.24    0.33    0.43    0.04    0.05    1.20    1.31    0.67    0.74    1.09    0.90
     624    0.16    0.17    1.98    1.72    2.22    2.55    0.25    0.24    0.36    0.45    0.05    0.05    1.21    1.36    0.64    0.76    1.09    0.91
     648    0.14    0.17    1.94    1.72    2.19    2.54    0.26    0.25    0.40    0.44    0.06    0.05    1.23    1.37    0.66    0.75    1.10    0.91
     672    0.16    0.16    1.96    1.71    2.17    2.51    0.27    0.25    0.44    0.42    0.07    0.05    1.24    1.37    0.67    0.74    1.10    0.90
 radcl\20100201_met.r
    9  672  672   24
 location                          precip   o        c       qpm     qpc
4161820                               0.     39.     43.     43.      0.      0.
4164000                               0.     33.     50.     50.      0.      0.
4165500                               0.     31.     45.     45.      0.      0.
4166100                               0.     30.     45.     45.      0.      0.
4177000                               0.     28.     19.     19.      0.      0.
4196800                               0.     24.     14.     14.      0.      0.
4197100                               0.     28.     12.     12.      0.      0.
4207200                               0.     87.     60.     60.      0.      0.
4208504                               0.     71.     64.     64.      0.      0.
  hour    then pairs of measured and computed flows
      24    5.58    7.34    6.60   14.62   10.45   22.90    1.08    2.09    0.91    0.70    1.98    1.45    0.96    0.66    1.99    3.12   24.89   31.79
      48    5.58    7.22    6.63   12.14    9.57   18.72    1.09    1.78    0.83    0.58    1.33    1.45    0.82    0.65    1.88    2.92   21.38   28.98
      72    6.00    7.17    7.19   10.76    9.91   16.29    1.17    1.61    0.76    0.53    1.13    1.44    0.74    0.64    1.83    2.73   20.05   27.04
      96    6.23    7.12    7.08   10.01   10.25   14.89    1.12    1.50    0.72    0.52    1.05    1.43    0.65    0.64    1.78    2.52   18.77   25.98
     120    5.95    7.07    6.80    9.60    9.66   14.11    1.09    1.43    0.66    0.52    0.96    1.44    0.59    0.64    1.72    2.46   20.08   25.02
     144    5.47    6.97    6.57    9.42    9.15   13.71    1.04    1.37    0.64    0.57    0.93    1.47    0.57    0.64    1.68    2.51   19.71   25.16
     168    5.38    6.82    6.26    9.29    8.92   13.48    0.98    1.33    0.57    0.58    1.13    1.47    0.68    0.65    1.67    2.32   19.51   25.17
     192    5.38    6.66    6.12    9.17    8.55   13.31    0.89    1.28    0.52    0.55    1.19    1.45    0.62    0.65    1.62    2.14   18.38   24.39
     216    5.18    6.56    6.06    9.06    8.69   13.20    0.99    1.29    0.49    0.53    0.76    1.46    0.59    0.65    1.69    2.30   17.56   24.06
     240    5.52    6.49    6.26    8.96    8.98   13.10    0.96    1.35    0.47    0.52    0.71    1.47    0.65    0.65    1.67    2.49   19.54   25.80
