time,date,hour,precip [mm/day],sub701 [m3/s],sub702 [m3/s],sub702 (observed) [m3/s]
137,2010-05-18,00:00:00.00,0.0200636,6.33167,11.5432,11
138,2010-05-19,00:00:00.00,0.389096,5.36708,9.58888,7.97
139,2010-05-20,00:00:00.00,0.0088597,4.61518,8.26454,6.63
140,2010-05-21,00:00:00.00,0.00172847,4.07743,7.22074,5.82
141,2010-05-22,00:00:00.00,0.00435713,3.66327,6.4545,5.19
142,2010-05-23,00:00:00.00,13.017,3.91785,6.68315,5.39
143,2010-05-24,00:00:00.00,0.00846139,4.84967,7.98599,5.84
144,2010-05-25,00:00:00.00,5.54331e-308,4.80213,8.24791,5.23
145,2010-05-26,00:00:00.00,1.22305e-308,3.93456,7.13003,4.8
146,2010-05-27,00:00:00.00,6.10285e-308,3.43876,6.09719,4.41
147,2010-05-28,00:00:00.00,0.00947984,3.11791,5.47097,4.08
148,2010-05-29,00:00:00.00,0.0580368,2.84161,4.98735,3.81
149,2010-05-30,00:00:00.00,0.0388323,2.60514,4.58985,3.55
150,2010-05-31,00:00:00.00,0.0607328,2.40633,4.23428,3.34
151,2010-06-01,00:00:00.00,4.85851,2.2496,3.94996,3.22
152,2010-06-02,00:00:00.00,7.74698,2.27603,3.91698,3.31
153,2010-06-03,00:00:00.00,8.56249,2.63649,4.37846,3.97
154,2010-06-04,00:00:00.00,3.275,2.97338,4.98514,4.78
155,2010-06-05,00:00:00.00,3.86096,2.83943,4.92727,4.4
156,2010-06-06,00:00:00.00,2.49366,2.4815,4.41933,4.42
157,2010-06-07,00:00:00.00,38.5629,4.729,7.33855,12.6
158,2010-06-08,00:00:00.00,0.0400756,9.61693,14.6914,26.8
159,2010-06-09,00:00:00.00,0.00549616,10.0884,17.2148,20.9
160,2010-06-10,00:00:00.00,8.92831,7.33982,13.7703,12.7
161,2010-06-11,00:00:00.00,0.0519663,6.67872,11.6223,8.26
162,2010-06-12,00:00:00.00,0.0563474,5.9794,10.5228,6.53
163,2010-06-13,00:00:00.00,1.21499,4.81134,8.82447,5.53
164,2010-06-14,00:00:00.00,4.77539,4.20308,7.4633,5.47
165,2010-06-15,00:00:00.00,0.0782279,3.83283,6.73623,5.2
166,2010-06-16,00:00:00.00,0.0388789,3.47878,6.09491,4.74
167,2010-06-17,00:00:00.00,9.23184,3.38461,5.87811,4.48
168,2010-06-18,00:00:00.00,6.03665e-308,3.60869,6.15321,4.38
169,2010-06-19,00:00:00.00,0.00438673,3.51112,6.05523,4.13
170,2010-06-20,00:00:00.00,0.0426038,3.06592,5.41589,3.83
171,2010-06-21,00:00:00.00,0.0634757,2.7149,4.82476,3.6
172,2010-06-22,00:00:00.00,0.0187969,2.49324,4.38975,3.39
173,2010-06-23,00:00:00.00,3.63689,2.30474,4.05268,3.22
174,2010-06-24,00:00:00.00,2.30936,2.14167,3.78403,3.11
175,2010-06-25,00:00:00.00,1.25569,2.00281,3.56683,2.92
176,2010-06-26,00:00:00.00,0.00573303,1.8797,3.35574,2.77
177,2010-06-27,00:00:00.00,0.105416,1.76942,3.15485,2.54
178,2010-06-28,00:00:00.00,5.75581,1.71279,3.02344,2.47
179,2010-06-29,00:00:00.00,13.0707,2.00771,3.31347,2.74
180,2010-06-30,00:00:00.00,0.0240988,2.55053,4.03169,4.76
181,2010-07-01,00:00:00.00,6.65174e-308,2.60624,4.34884,3.28
182,2010-07-02,00:00:00.00,2.14967e-308,2.22451,4.00579,2.68
183,2010-07-03,00:00:00.00,0,1.96077,3.56936,2.39
184,2010-07-04,00:00:00.00,0,1.83582,3.29655,2.21
185,2010-07-05,00:00:00.00,0,1.72416,3.08414,2.13
186,2010-07-06,00:00:00.00,0.000418279,1.61989,2.89226,2.07
187,2010-07-07,00:00:00.00,0.000220764,1.5279,2.72336,1.98
188,2010-07-08,00:00:00.00,0.0132316,1.44358,2.56891,1.92
189,2010-07-09,00:00:00.00,0.0094949,1.36704,2.42995,1.84
190,2010-07-10,00:00:00.00,26.387,1.91395,3.00785,2.4
191,2010-07-11,00:00:00.00,0.00136365,3.11762,4.68956,3.15
192,2010-07-12,00:00:00.00,0.0229208,3.43499,5.61018,2.55
193,2010-07-13,00:00:00.00,6.27241,2.83423,5.07597,2.41
194,2010-07-14,00:00:00.00,0.00521166,2.49297,4.47581,2.4
195,2010-07-15,00:00:00.00,0.0355446,2.34466,4.10052,2.25
196,2010-07-16,00:00:00.00,0.0182961,2.12187,3.76835,2.31
197,2010-07-17,00:00:00.00,21.5915,2.49229,4.14977,4.1
198,2010-07-18,00:00:00.00,0.0247796,3.46846,5.61537,3.63
199,2010-07-19,00:00:00.00,1.10043,3.65815,6.19442,2.66
200,2010-07-20,00:00:00.00,11.1588,3.27135,5.74486,3.22
201,2010-07-21,00:00:00.00,0.979354,3.29258,5.71472,2.97
202,2010-07-22,00:00:00.00,0.200432,3.19572,5.50189,2.72
203,2010-07-23,00:00:00.00,0.24929,2.76071,4.90389,2.43
204,2010-07-24,00:00:00.00,16.1209,2.83737,4.88631,2.9
205,2010-07-25,00:00:00.00,4.53561,3.44896,5.74873,3.07
206,2010-07-26,00:00:00.00,0.123811,3.4965,5.96986,3.38
207,2010-07-27,00:00:00.00,0.000728709,2.94759,5.23821,2.86
208,2010-07-28,00:00:00.00,0.0348175,2.52939,4.55595,2.55
209,2010-07-29,00:00:00.00,8.30797,2.43732,4.24174,2.36
210,2010-07-30,00:00:00.00,0.00468244,2.5088,4.28765,2.35
211,2010-07-31,00:00:00.00,0.0763384,2.41177,4.19629,2.34
212,2010-08-01,00:00:00.00,0.200686,2.1449,3.82916,2.93
213,2010-08-02,00:00:00.00,0.11434,1.93506,3.4992,2.69
214,2010-08-03,00:00:00.00,0.0431119,1.79709,3.23717,2.4
215,2010-08-04,00:00:00.00,0.0517375,1.67615,3.0079,2.26
216,2010-08-05,00:00:00.00,0.0217471,1.56768,2.80864,2.19
217,2010-08-06,00:00:00.00,9.49068,1.59681,2.7733,2.34
218,2010-08-07,00:00:00.00,0.965733,1.76286,2.94623,2.95
219,2010-08-08,00:00:00.00,0.668908,1.75377,2.98059,2.35
220,2010-08-09,00:00:00.00,1.07169,1.55817,2.78456,2.21
221,2010-08-10,00:00:00.00,3.19203,1.4157,2.57615,2.21
222,2010-08-11,00:00:00.00,0.134462,1.33851,2.39991,2.36
223,2010-08-12,00:00:00.00,0.00611793,1.26879,2.2565,2.26
224,2010-08-13,00:00:00.00,0.115349,1.20305,2.13816,2.19
225,2010-08-14,00:00:00.00,0.00182487,1.14397,2.02828,2.15
226,2010-08-15,00:00:00.00,0.135406,1.08943,1.93013,2.1
227,2010-08-16,00:00:00.00,1.63856,1.03954,1.83926,2.1
228,2010-08-17,00:00:00.00,3.8529e-308,0.993684,1.7565,2.13
229,2010-08-18,00:00:00.00,0.011482,0.951364,1.67994,2.07
230,2010-08-19,00:00:00.00,0.223934,0.912034,1.60923,2.02
231,2010-08-20,00:00:00.00,0.0448268,0.875445,1.54347,2.01
232,2010-08-21,00:00:00.00,0.00323772,0.841353,1.48233,1.97
233,2010-08-22,00:00:00.00,53.798,1.90985,2.68299,2.22
234,2010-08-23,00:00:00.00,2.43858,4.34577,6.19082,3.62
235,2010-08-24,00:00:00.00,1.049,4.99413,8.11398,4.04
236,2010-08-25,00:00:00.00,0.0830278,3.6668,6.79745,3.56
237,2010-08-26,00:00:00.00,0.0254802,2.8939,5.32066,3.02
238,2010-08-27,00:00:00.00,0.0506754,2.62585,4.6121,2.71
239,2010-08-28,00:00:00.00,8.47408e-308,2.3796,4.20751,2.5
240,2010-08-29,00:00:00.00,0,2.1614,3.84122,2.4
241,2010-08-30,00:00:00.00,0,1.98597,3.55437,2.32
242,2010-08-31,00:00:00.00,5.31461e-308,1.83235,3.29821,2.23
243,2010-09-01,00:00:00.00,1.32491e-308,1.70071,3.05901,2.18
244,2010-09-02,00:00:00.00,0.0145597,1.58522,2.84516,2.18
245,2010-09-03,00:00:00.00,0.611894,1.48372,2.65689,2.12
246,2010-09-04,00:00:00.00,9.44255,1.51959,2.63385,2.1
247,2010-09-05,00:00:00.00,0.415531,1.69407,2.81994,2.23
248,2010-09-06,00:00:00.00,0.118745,1.68955,2.86402,2.02
249,2010-09-07,00:00:00.00,0.292731,1.49472,2.67241,2.04
250,2010-09-08,00:00:00.00,0.0537909,1.35433,2.46834,2.05
251,2010-09-09,00:00:00.00,0.362651,1.2802,2.29668,2.01
252,2010-09-10,00:00:00.00,0.413582,1.21351,2.15819,2.07
253,2010-09-11,00:00:00.00,0.00148015,1.15118,2.04559,2.03
254,2010-09-12,00:00:00.00,2.20124,1.09578,1.9417,2.04
255,2010-09-13,00:00:00.00,1.97093,1.04515,1.8501,2.11
256,2010-09-14,00:00:00.00,0.522683,0.999226,1.76595,2.1
257,2010-09-15,00:00:00.00,0.00192241,0.956894,1.68948,2.09
258,2010-09-16,00:00:00.00,0.000702132,0.917651,1.6186,2.02
259,2010-09-17,00:00:00.00,23.1119,1.23688,1.95947,2.49
260,2010-09-18,00:00:00.00,0.0233502,1.94803,2.8716,3.19
261,2010-09-19,00:00:00.00,0.229791,2.12212,3.33962,2.53
262,2010-09-20,00:00:00.00,0.00601874,1.70229,3.06239,2.41
263,2010-09-21,00:00:00.00,0.00481245,1.43256,2.72594,2.32
264,2010-09-22,00:00:00.00,0.00345593,1.35314,2.46818,2.57
265,2010-09-23,00:00:00.00,11.104,1.44988,2.47678,2.33
266,2010-09-24,00:00:00.00,0.099821,1.72019,2.79903,2.73
267,2010-09-25,00:00:00.00,0.143819,1.75037,2.91627,2.38
268,2010-09-26,00:00:00.00,0.477227,1.51878,2.71727,2.21
269,2010-09-27,00:00:00.00,0.270878,1.35851,2.49331,2.13
270,2010-09-28,00:00:00.00,2.36928,1.29223,2.31888,2.18
271,2010-09-29,00:00:00.00,22.951,1.71704,2.73792,2.77
272,2010-09-30,00:00:00.00,0.436451,2.63733,3.92589,3.54
273,2010-10-01,00:00:00.00,0.0592389,2.85686,4.60574,2.95
274,2010-10-02,00:00:00.00,0.0894705,2.31597,4.20983,2.82
275,2010-10-03,00:00:00.00,10.004,2.17694,3.86291,2.75
276,2010-10-04,00:00:00.00,9.00928,2.7476,4.49187,2.95
277,2010-10-05,00:00:00.00,1.23924,3.23315,5.35813,3.27
278,2010-10-06,00:00:00.00,15.2766,3.55378,6.01122,3.25
279,2010-10-07,00:00:00.00,0.295697,4.12392,6.90748,3.92
280,2010-10-08,00:00:00.00,0.3388,4.05935,6.98172,3.68
281,2010-10-09,00:00:00.00,0.0485304,3.35599,6.00479,3.55
282,2010-10-10,00:00:00.00,0.0559416,2.86691,5.12133,3.32
283,2010-10-11,00:00:00.00,0.100182,2.5842,4.5638,3.03
284,2010-10-12,00:00:00.00,7.17305,2.54146,4.39696,2.9
285,2010-10-13,00:00:00.00,0.0575425,2.70362,4.58571,3.05
286,2010-10-14,00:00:00.00,2.0714,2.65383,4.58442,2.98
287,2010-10-15,00:00:00.00,21.2712,3.2098,5.35525,3.86
288,2010-10-16,00:00:00.00,0.272207,4.73071,7.57888,4.82
289,2010-10-17,00:00:00.00,0.00170269,4.91935,8.34288,4.42
290,2010-10-18,00:00:00.00,0.000469233,3.84912,7.03827,4.38
291,2010-10-19,00:00:00.00,0.0124225,3.24271,5.81686,3.77
292,2010-10-20,00:00:00.00,0.0128243,2.92475,5.12613,3.42
293,2010-10-21,00:00:00.00,2.82715,2.70663,4.74809,3.23
294,2010-10-22,00:00:00.00,7.83534,2.85824,4.87499,3.24
295,2010-10-23,00:00:00.00,2.07092,3.27398,5.50027,3.37
296,2010-10-24,00:00:00.00,1.9116,3.30399,5.65359,3.29
297,2010-10-25,00:00:00.00,2.89077,2.99154,5.2394,3.22
298,2010-10-26,00:00:00.00,1.7931,2.76813,4.86229,3.43
299,2010-10-27,00:00:00.00,9.62501,2.94296,5.00697,3.52
300,2010-10-28,00:00:00.00,0.111588,3.41331,5.7269,4.02
301,2010-10-29,00:00:00.00,0.0923249,3.41185,5.84097,3.9
302,2010-10-30,00:00:00.00,2.62639,3.00472,5.29071,3.77
303,2010-10-31,00:00:00.00,0.00071476,2.77708,4.88422,3.89
304,2010-11-01,00:00:00.00,0.105737,2.61572,4.56453,3.58
305,2010-11-02,00:00:00.00,0.00740089,2.38759,4.20613,3.32
306,2010-11-03,00:00:00.00,0.00147556,2.19832,3.88472,3.17
307,2010-11-04,00:00:00.00,0.899831,2.05917,3.64708,3.1
308,2010-11-05,00:00:00.00,0.163655,1.93828,3.44617,3.07
309,2010-11-06,00:00:00.00,1.80847,1.85914,3.2873,3.03
310,2010-11-07,00:00:00.00,0.216442,1.81969,3.18577,2.97
311,2010-11-08,00:00:00.00,6.58608e-308,1.75205,3.07169,2.93
312,2010-11-09,00:00:00.00,3.22323e-308,1.65275,2.92298,2.92
313,2010-11-10,00:00:00.00,0.0487049,1.56969,2.78222,2.92
314,2010-11-11,00:00:00.00,0.00154799,1.50483,2.65685,2.86
315,2010-11-12,00:00:00.00,0.0460339,1.44596,2.54649,2.82
316,2010-11-13,00:00:00.00,0.04418,1.39186,2.4484,2.8
317,2010-11-14,00:00:00.00,0.73379,1.34264,2.35857,2.84
318,2010-11-15,00:00:00.00,0.363824,1.29764,2.27707,2.79
319,2010-11-16,00:00:00.00,0.00104902,1.25637,2.20223,2.79
320,2010-11-17,00:00:00.00,15.5255,1.69618,2.6786,2.78
321,2010-11-18,00:00:00.00,6.16688,2.887,4.24303,3.64
322,2010-11-19,00:00:00.00,1.5937,3.64646,5.7853,4.1
323,2010-11-20,00:00:00.00,0.304164,3.33372,5.81249,3.77
324,2010-11-21,00:00:00.00,0.000245258,2.78866,5.00336,3.74
325,2010-11-22,00:00:00.00,1.73272,2.52915,4.47252,3.54
326,2010-11-23,00:00:00.00,19.9207,3.45823,5.65612,3.73
327,2010-11-24,00:00:00.00,12.1236,6.71714,10.2016,10.2
328,2010-11-25,00:00:00.00,0.00719683,8.75599,14.2193,13.5
329,2010-11-26,00:00:00.00,15.6001,9.02601,15.582,10.6
330,2010-11-27,00:00:00.00,2.08132,9.97883,16.85,13.4
331,2010-11-28,00:00:00.00,0.352515,8.96357,15.7833,13
332,2010-11-29,00:00:00.00,0.000369986,6.59888,12.2535,9.94
333,2010-11-30,00:00:00.00,0.589123,5.38591,9.69732,7.04
334,2010-12-01,00:00:00.00,26.833,8.37171,13.2072,9.25
335,2010-12-02,00:00:00.00,6.15185,14.1727,22.3493,22.7
336,2010-12-03,00:00:00.00,0.137225,13.8538,24.2371,25.9
337,2010-12-04,00:00:00.00,0.389936,9.36861,17.7509,17.6
338,2010-12-05,00:00:00.00,0.169879,7.10212,12.7853,11.5
339,2010-12-06,00:00:00.00,4.03998,5.97871,10.6748,8.23
340,2010-12-07,00:00:00.00,13.8736,5.14774,9.22423,6.94
341,2010-12-08,00:00:00.00,3.78824,4.58169,8.10028,6.27
342,2010-12-09,00:00:00.00,5.15979,4.13211,7.29759,5.92
343,2010-12-10,00:00:00.00,1.32262,3.79365,6.64314,5.78
344,2010-12-11,00:00:00.00,0.834208,3.51538,6.14172,5.68
345,2010-12-12,00:00:00.00,0.544859,3.27292,5.71337,5.8
346,2010-12-13,00:00:00.00,16.7226,4.24675,6.99268,6.05
347,2010-12-14,00:00:00.00,0.697992,6.45933,10.1936,8
348,2010-12-15,00:00:00.00,1.76961,6.66528,11.3258,7
349,2010-12-16,00:00:00.00,2.40105,5.17228,9.59849,6.23
350,2010-12-17,00:00:00.00,0.0915075,4.46692,7.9787,5.83
351,2010-12-18,00:00:00.00,0.163656,4.10946,7.18465,5.53
352,2010-12-19,00:00:00.00,0.148614,3.76706,6.61672,5.38
353,2010-12-20,00:00:00.00,0.905674,3.51581,6.12609,5.2
354,2010-12-21,00:00:00.00,1.36905,3.28589,5.73313,5.04
355,2010-12-22,00:00:00.00,0.0609884,3.09818,5.39448,4.95
356,2010-12-23,00:00:00.00,0.0407287,2.939,5.11032,4.92
357,2010-12-24,00:00:00.00,0.00568964,2.80282,4.87397,4.83
358,2010-12-25,00:00:00.00,0.00560526,2.6849,4.6718,4.79
359,2010-12-26,00:00:00.00,0.00115427,2.58178,4.49025,4.75
360,2010-12-27,00:00:00.00,0.0098242,2.49091,4.32684,4.72
361,2010-12-28,00:00:00.00,0.000370556,2.41027,4.18427,4.68
362,2010-12-29,00:00:00.00,0.100005,2.33811,4.05573,4.62
363,2010-12-30,00:00:00.00,0.0114406,2.27297,3.94321,4.61
364,2010-12-31,00:00:00.00,0.699503,2.2139,3.84842,4.6
365,2011-01-01,00:00:00.00,3.20489,5.39526,8.05308,4.65
366,2011-01-02,00:00:00.00,12.7721,18.6679,26.9952,25.1
367,2011-01-03,00:00:00.00,0.090254,27.5227,43.8492,42.3
368,2011-01-04,00:00:00.00,1.82462,19.87,37.5899,27.7
369,2011-01-05,00:00:00.00,6.25935,12.0088,24.0316,15.7
370,2011-01-06,00:00:00.00,0.363148,9.58248,16.9425,10.7
371,2011-01-07,00:00:00.00,3.22222,7.80292,13.9794,7.73
372,2011-01-08,00:00:00.00,0.939679,6.53123,11.7093,7.12
373,2011-01-09,00:00:00.00,1.10202,5.69847,10.1222,6.66
374,2011-01-10,00:00:00.00,0.572489,5.12276,9.07606,6.43
375,2011-01-11,00:00:00.00,0.270345,4.66857,8.19486,6.21
376,2011-01-12,00:00:00.00,6.76013,4.31098,7.58928,6
377,2011-01-13,00:00:00.00,2.86184,4.04315,7.0478,5.8
378,2011-01-14,00:00:00.00,0.958926,3.82513,6.66991,5.63
379,2011-01-15,00:00:00.00,0.807324,3.63609,6.3112,5.47
380,2011-01-16,00:00:00.00,6.99764,3.46931,6.03485,5.31
381,2011-01-17,00:00:00.00,0.236091,3.32774,5.76938,5.16
