time,date,hour,precip [mm/day],sub715 [m3/s],sub715 (observed) [m3/s],sub723 [m3/s],sub724 [m3/s]
329,2010-11-26,00:00:00.00,47.6085,74.1735,4.7855,13.5334,21.8265
330,2010-11-27,00:00:00.00,0.674729,221.646,71.9248,35.0788,60.4224
331,2010-11-28,00:00:00.00,0.0621934,322.575,120.063,35.2754,69.7467
332,2010-11-29,00:00:00.00,0.00242123,258.678,83.5347,17.0214,42.6351
333,2010-11-30,00:00:00.00,0.0894979,142.242,40.7763,9.45306,22.3634
334,2010-12-01,00:00:00.00,34.167,144.95,23.6162,22.3157,38.057
335,2010-12-02,00:00:00.00,0.778356,294.896,68.5268,41.6759,76.4915
336,2010-12-03,00:00:00.00,0.0824251,370.303,95.1446,36.3052,76.6063
337,2010-12-04,00:00:00.00,0.0517527,260.962,65.1287,16.781,43.0995
338,2010-12-05,00:00:00.00,0.406635,142.152,33.1307,9.80655,23.0425
339,2010-12-06,00:00:00.00,0.208064,83.1983,19.0006,8.043,16.5285
340,2010-12-07,00:00:00.00,0.25999,63.4517,13.6487,6.03836,13.0161
341,2010-12-08,00:00:00.00,0.15514,54.3039,10.4772,5.18686,10.6421
342,2010-12-09,00:00:00.00,0.531194,44.446,7.8721,4.34856,9.17407
343,2010-12-10,00:00:00.00,0.0820182,39.5334,8.2968,3.84213,7.9288
344,2010-12-11,00:00:00.00,1.99656,34.8269,6.1731,3.42854,7.1249
345,2010-12-12,00:00:00.00,1.30975,31.6397,5.9182,3.17106,6.47697
346,2010-12-13,00:00:00.00,20.6689,32.5412,5.9465,3.59651,7.10427
347,2010-12-14,00:00:00.00,0.81085,40.0179,24.3525,4.77314,9.23338
348,2010-12-15,00:00:00.00,0.0880429,45.618,47.5723,4.8444,9.81514
349,2010-12-16,00:00:00.00,0.254424,41.6661,43.0416,3.85099,8.19231
350,2010-12-17,00:00:00.00,0.0362022,34.5105,44.4574,3.32505,6.87693
351,2010-12-18,00:00:00.00,0.245821,30.4874,35.9624,3.0499,6.2289
352,2010-12-19,00:00:00.00,0.0713237,27.8332,30.0159,2.76664,5.65784
353,2010-12-20,00:00:00.00,0.177852,25.5016,25.4285,2.55254,5.17451
354,2010-12-21,00:00:00.00,0.199682,23.4391,22.0871,2.34726,4.77474
355,2010-12-22,00:00:00.00,0.112352,21.7144,18.321,2.1817,4.42936
356,2010-12-23,00:00:00.00,0.607703,20.2369,15.6592,2.03219,4.12977
357,2010-12-24,00:00:00.00,0.0647555,18.8948,12.7992,1.90205,3.88064
358,2010-12-25,00:00:00.00,0.0358058,17.7296,10.364,1.78543,3.64859
359,2010-12-26,00:00:00.00,0.569567,16.6697,9.0897,1.68155,3.43787
360,2010-12-27,00:00:00.00,0.551725,15.7444,10.0242,1.58788,3.24066
361,2010-12-28,00:00:00.00,0.288597,14.8859,9.9109,1.50326,3.06911
362,2010-12-29,00:00:00.00,0.010743,14.137,10.0242,1.42656,2.9085
363,2010-12-30,00:00:00.00,0.000728189,13.4547,9.9109,1.35675,2.76745
364,2010-12-31,00:00:00.00,1.21877,12.8735,9.7127,1.30268,2.65482
365,2011-01-01,00:00:00.00,0.480271,21.4058,9.741,3.18891,5.85677
366,2011-01-02,00:00:00.00,6.09244,64.7039,38.7941,9.95301,17.5256
367,2011-01-03,00:00:00.00,0.0264727,113.892,131.957,13.9582,26.8143
368,2011-01-04,00:00:00.00,0.014267,117.905,103.356,10.5587,23.1137
369,2011-01-05,00:00:00.00,0.0161542,85.7819,60.8812,7.26808,15.7769
370,2011-01-06,00:00:00.00,0.0828139,59.5486,28.8832,5.85754,12.0885
371,2011-01-07,00:00:00.00,0.867564,50.683,16.1972,4.84394,10.182
372,2011-01-08,00:00:00.00,0.78062,42.8961,11.4117,4.16786,8.61765
373,2011-01-09,00:00:00.00,0.682815,37.3104,24.7489,3.64247,7.58437
374,2011-01-10,00:00:00.00,0.0160247,33.1217,17.5281,3.26022,6.71294
375,2011-01-11,00:00:00.00,0.600794,29.7055,12.8558,2.94117,6.02476
376,2011-01-12,00:00:00.00,6.6944,26.9289,10.3073,2.68393,5.45722
377,2011-01-13,00:00:00.00,1.75869,24.5826,9.3162,2.45323,4.98466
378,2011-01-14,00:00:00.00,0.584158,22.5788,8.1269,2.25752,4.58412
379,2011-01-15,00:00:00.00,0.47276,20.8526,8.2402,2.09021,4.24736
380,2011-01-16,00:00:00.00,0.406886,19.4116,7.1358,1.94526,3.96419
381,2011-01-17,00:00:00.00,0.0756223,18.0663,6.6545,1.81788,3.71918
382,2011-01-18,00:00:00.00,0.119483,16.9716,5.72,1.70528,3.48964
383,2011-01-19,00:00:00.00,3.26484,16.2784,5.2669,1.67936,3.40732
384,2011-01-20,00:00:00.00,0.547096,16.5048,5.4652,1.76225,3.52685
385,2011-01-21,00:00:00.00,5.35487,16.6726,6.5412,1.7471,3.51944
386,2011-01-22,00:00:00.00,0.554987,15.9911,7.9287,1.58951,3.26235
387,2011-01-23,00:00:00.00,0.212778,14.7737,7.8438,1.4667,3.00913
388,2011-01-24,00:00:00.00,0.0564053,13.8428,7.7022,1.39385,2.84156
389,2011-01-25,00:00:00.00,1.05954,13.1539,6.8244,1.32513,2.70638
390,2011-01-26,00:00:00.00,0.0492414,12.543,6.8244,1.26269,2.58848
391,2011-01-27,00:00:00.00,0.0374206,11.9423,6.4562,1.2044,2.47962
392,2011-01-28,00:00:00.00,1.68485,11.4207,6.1164,1.15022,2.36551
393,2011-01-29,00:00:00.00,0.978443,10.9289,5.8616,1.09988,2.2598
394,2011-01-30,00:00:00.00,0.743163,10.4737,5.3519,1.05305,2.16101
395,2011-01-31,00:00:00.00,0.362844,10.0214,5.5501,1.00934,2.06946
396,2011-02-01,00:00:00.00,1.59713,9.61915,5.6634,0.968611,1.98445
397,2011-02-02,00:00:00.00,25.8485,9.26231,5.7483,0.930772,1.90697
398,2011-02-03,00:00:00.00,6.29295,8.91981,7.3624,0.895589,1.8336
399,2011-02-04,00:00:00.00,0.0401457,8.58196,8.1269,0.862871,1.76464
400,2011-02-05,00:00:00.00,0.000314024,8.27669,7.3624,0.832357,1.70123
401,2011-02-06,00:00:00.00,9.95745,8.0071,5.8333,0.803564,1.64253
402,2011-02-07,00:00:00.00,0.377511,7.74335,5.3519,0.776134,1.58417
403,2011-02-08,00:00:00.00,2.20784,7.47604,6.343,0.750128,1.52769
404,2011-02-09,00:00:00.00,0.266158,7.22494,4.9554,0.725844,1.47564
405,2011-02-10,00:00:00.00,0.00731722,6.98655,5.2386,0.703173,1.43072
406,2011-02-11,00:00:00.00,0.00802798,6.77457,5.5784,0.681811,1.39076
407,2011-02-12,00:00:00.00,0.0363317,6.58718,4.9554,0.661661,1.35219
408,2011-02-13,00:00:00.00,0.989314,6.404,9.118,0.642451,1.31098
409,2011-02-14,00:00:00.00,0.0421594,6.21569,11.3267,0.623863,1.26766
410,2011-02-15,00:00:00.00,0.0867627,6.29233,15.5743,0.6968,1.35393
411,2011-02-16,00:00:00.00,0.000197695,7.04211,28.3168,0.903915,1.65532
412,2011-02-17,00:00:00.00,0.0320003,7.99782,70.7921,0.965142,1.82613
413,2011-02-18,00:00:00.00,0.00468122,91.8339,155.743,18.8283,29.7368
414,2011-02-19,00:00:00.00,0.000657549,343.814,365.287,52.5846,94.6126
415,2011-02-20,00:00:00.00,0.000358103,493.919,302.99,51.0012,105.249
416,2011-02-21,00:00:00.00,7.13537,342.921,240.41,21.5532,54.7295
417,2011-02-22,00:00:00.00,15.8233,168.67,171.6,12.0775,27.9295
418,2011-02-23,00:00:00.00,0.897238,114.676,80.703,11.6188,23.3022
419,2011-02-24,00:00:00.00,0.0456328,93.2079,52.6693,8.33185,18.6507
420,2011-02-25,00:00:00.00,5.55821,73.4626,41.0594,7.1091,14.5009
421,2011-02-26,00:00:00.00,14.9917,63.1375,34.5466,6.46741,13.3199
422,2011-02-27,00:00:00.00,0.402386,60.7218,33.9802,6.23001,12.6479
423,2011-02-28,00:00:00.00,2.42501,54.699,36.8119,5.30983,11.0919
424,2011-03-01,00:00:00.00,29.683,102.473,370.951,16.1423,27.4776
425,2011-03-02,00:00:00.00,0.000489282,232.36,736.238,34.5014,61.596
426,2011-03-03,00:00:00.00,0.00104916,307.391,637.129,31.9353,66.0841
427,2011-03-04,00:00:00.00,0,239.38,597.486,15.6893,40.2017
428,2011-03-05,00:00:00.00,10.0154,147.793,376.614,11.8503,25.8949
429,2011-03-06,00:00:00.00,37.0093,349.976,245.507,58.6111,102.238
430,2011-03-07,00:00:00.00,2.43891,881.03,421.921,110.447,213.161
431,2011-03-08,00:00:00.00,0.165445,875.161,410.594,74.1943,163.248
432,2011-03-09,00:00:00.00,0.0401604,380.824,404.931,21.7092,55.8475
433,2011-03-10,00:00:00.00,20.7387,193.909,300.159,20.1748,40.0679
434,2011-03-11,00:00:00.00,4.21468,238.339,325.644,31.1942,57.6731
435,2011-03-12,00:00:00.00,2.58272,276.324,265.329,28.4233,59.0892
436,2011-03-13,00:00:00.00,0.0241925,225.068,251.454,16.2461,39.7137
437,2011-03-14,00:00:00.00,0.0405601,142.072,194.254,10.0042,23.3864
438,2011-03-15,00:00:00.00,0.0761304,83.2459,108.454,7.83875,16.3136
439,2011-03-16,00:00:00.00,5.8431,67.9361,68.5268,7.01882,14.5084
440,2011-03-17,00:00:00.00,1.4903,72.3814,77.8713,7.76649,15.4491
441,2011-03-18,00:00:00.00,0.00275221,70.1174,75.3228,7.12429,14.6892
442,2011-03-19,00:00:00.00,0.0762843,59.8713,62.0139,5.48326,11.5617
443,2011-03-20,00:00:00.00,0.00149676,46.7061,46.4396,4.49352,9.33571
444,2011-03-21,00:00:00.00,1.21101,39.9541,33.4139,3.88844,8.07495
445,2011-03-22,00:00:00.00,6.35696,37.0704,27.1275,3.83194,7.74823
446,2011-03-23,00:00:00.00,0.907617,39.0448,23.1632,4.33303,8.51923
447,2011-03-24,00:00:00.00,2.75171,40.959,21.2093,4.28608,8.67239
448,2011-03-25,00:00:00.00,0.338896,38.5749,20.8412,3.76059,7.8184
449,2011-03-26,00:00:00.00,0.0150346,34.1513,18.1228,3.3591,6.89979
450,2011-03-27,00:00:00.00,0.00274226,30.2506,15.8008,2.9722,6.08978
451,2011-03-28,00:00:00.00,0.0322581,26.92,14.0735,2.64936,5.38428
452,2011-03-29,00:00:00.00,0.0051468,24.1813,12.601,2.40526,4.87293
453,2011-03-30,00:00:00.00,1.86945e-308,22.0192,11.6099,2.18706,4.42552
454,2011-03-31,00:00:00.00,1.2019,20.1074,10.7604,2.00518,4.06836
455,2011-04-01,00:00:00.00,0.0472265,18.5385,10.1657,1.84661,3.75759
456,2011-04-02,00:00:00.00,0.185704,17.0782,9.9392,1.70956,3.48951
457,2011-04-03,00:00:00.00,2.49919,16.0363,9.7976,1.61634,3.2711
458,2011-04-04,00:00:00.00,0.224101,15.315,9.7127,1.57382,3.16943
459,2011-04-05,00:00:00.00,24.0087,21.4836,13.6487,2.90693,5.48759
460,2011-04-06,00:00:00.00,0.0723486,45.2237,168.485,6.46644,11.9228
461,2011-04-07,00:00:00.00,0.0566647,66.4883,181.511,7.41717,14.726
462,2011-04-08,00:00:00.00,0.184614,59.5334,135.921,5.13434,11.1341
463,2011-04-09,00:00:00.00,6.07638,45.1256,86.3664,4.43187,8.99349
464,2011-04-10,00:00:00.00,0.0849062,43.3467,66.8278,4.75273,9.44585
465,2011-04-11,00:00:00.00,0.0429232,43.4412,47.006,4.34466,8.91591
466,2011-04-12,00:00:00.00,2.85843,37.9525,37.9446,3.57436,7.45168
467,2011-04-13,00:00:00.00,0.0984727,31.8433,31.1485,3.07239,6.3055
468,2011-04-14,00:00:00.00,0.000906722,27.8805,25.6267,2.76777,5.57778
469,2011-04-15,00:00:00.00,0.000407771,25.0174,21.0961,2.4715,4.98337
470,2011-04-16,00:00:00.00,0.0413871,22.4893,18.0095,2.22734,4.47755
471,2011-04-17,00:00:00.00,12.2669,21.9743,16.8768,2.34487,4.66868
472,2011-04-18,00:00:00.00,0.246125,25.2696,17.8962,2.93003,5.76567
473,2011-04-19,00:00:00.00,1.27171,28.258,19.2838,3.03194,6.09934
474,2011-04-20,00:00:00.00,21.7863,34.6593,25.0604,4.1832,7.96954
475,2011-04-21,00:00:00.00,13.7505,71.7348,152.061,10.2807,18.3375
476,2011-04-22,00:00:00.00,0.0299421,120.805,223.42,15.2664,28.8563
477,2011-04-23,00:00:00.00,5.92069,135.648,172.733,13.2117,27.9878
478,2011-04-24,00:00:00.00,3.81987,117.045,163.105,10.3158,22.2692
479,2011-04-25,00:00:00.00,6.84497,94.1257,101.091,9.4528,19.2654
480,2011-04-26,00:00:00.00,32.7917,139.846,93.4456,21.2783,36.9287
481,2011-04-27,00:00:00.00,2.9513,275.285,379.446,38.3531,69.9851
482,2011-04-28,00:00:00.00,5.17313,337.07,373.782,33.27,70.2429
483,2011-04-29,00:00:00.00,1.5448,252.09,283.168,17.5649,43.2349
484,2011-04-30,00:00:00.00,0.466945,151.481,184.909,11.0417,25.6543
485,2011-05-01,00:00:00.00,0.0166677,92.831,86.3664,8.41593,17.7264
486,2011-05-02,00:00:00.00,7.91978,70.574,53.802,7.01876,14.7079
487,2011-05-03,00:00:00.00,12.5404,83.3301,45.8733,9.85689,18.7153
488,2011-05-04,00:00:00.00,14.7087,129.567,158.008,18.073,32.6083
489,2011-05-05,00:00:00.00,0.400819,188.901,257.683,23.4305,44.4596
490,2011-05-06,00:00:00.00,0.00189062,197.812,231.349,17.7615,39.4731
491,2011-05-07,00:00:00.00,2.04705,148.046,184.343,10.5194,25.2171
492,2011-05-08,00:00:00.00,0.584819,88.314,95.7109,7.61466,16.1264
493,2011-05-09,00:00:00.00,0.100385,60.4119,52.9525,5.97255,12.5103
494,2011-05-10,00:00:00.00,0.000201974,52.0207,37.9446,4.83214,10.1159
495,2011-05-11,00:00:00.00,1.3332,41.8214,28.3168,4.0577,8.40721
496,2011-05-12,00:00:00.00,0.207892,36.0974,26.5046,3.48431,7.22634
497,2011-05-13,00:00:00.00,2.05088,31.4417,31.4317,3.0687,6.24703
498,2011-05-14,00:00:00.00,11.0162,29.0667,25.6834,2.99269,5.98314
499,2011-05-15,00:00:00.00,11.0538,32.7421,31.1485,3.85734,7.40846
500,2011-05-16,00:00:00.00,15.8652,51.3786,148.097,6.70617,12.626
501,2011-05-17,00:00:00.00,6.24402,85.8041,190.289,10.7479,20.2941
502,2011-05-18,00:00:00.00,6.67305,111.613,153.194,12.3982,24.5535
503,2011-05-19,00:00:00.00,2.9205,112.54,131.673,11.085,23.1557
504,2011-05-20,00:00:00.00,1.38067,94.5294,176.131,8.69847,18.5111
505,2011-05-21,00:00:00.00,0.141003,70.4246,116.382,6.472,13.7401
506,2011-05-22,00:00:00.00,0.278131,53.9852,78.7208,5.14019,10.6855
507,2011-05-23,00:00:00.00,0.360641,44.6239,60.8812,4.29383,8.93321
508,2011-05-24,00:00:00.00,8.60501,39.4342,46.4396,3.94574,8.03789
509,2011-05-25,00:00:00.00,2.96221,38.2395,31.7149,4.05258,8.07983
510,2011-05-26,00:00:00.00,39.8607,78.1811,54.0852,11.7584,20.4324
511,2011-05-27,00:00:00.00,19.5817,210.076,382.277,33.8561,58.8433
512,2011-05-28,00:00:00.00,0.190878,365.039,492.713,44.1985,85.506
513,2011-05-29,00:00:00.00,4.80478,347.934,370.951,28.0967,64.836
514,2011-05-30,00:00:00.00,0.365225,210.845,362.456,13.9831,34.6065
515,2011-05-31,00:00:00.00,0.0164367,124.287,244.658,9.90251,21.6779
516,2011-06-01,00:00:00.00,0.00127418,78.2156,82.6852,7.13329,15.3246
517,2011-06-02,00:00:00.00,2.9356e-308,58.4786,46.7228,5.62271,11.6659
518,2011-06-03,00:00:00.00,0,48.5696,31.4317,4.55543,9.51165
519,2011-06-04,00:00:00.00,0.0494861,39.4829,23.1349,3.85,7.96709
520,2011-06-05,00:00:00.00,0.894749,34.6556,18.4909,3.32008,6.84637
521,2011-06-06,00:00:00.00,1.54418,29.7459,15.7725,2.93757,5.94048
522,2011-06-07,00:00:00.00,0.00191233,26.5431,22.3986,2.61133,5.23475
523,2011-06-08,00:00:00.00,0.0673004,23.6799,19.1705,2.34176,4.67238
524,2011-06-09,00:00:00.00,0.00280235,21.2716,14.0735,2.11498,4.21961
525,2011-06-10,00:00:00.00,1.62138,19.4377,11.6665,1.92831,3.86032
526,2011-06-11,00:00:00.00,20.3063,18.5884,10.8454,1.95782,3.87329
527,2011-06-12,00:00:00.00,3.64273,20.1312,15.8858,2.25629,4.40835
528,2011-06-13,00:00:00.00,0.421431,21.4587,51.8198,2.29985,4.55558
529,2011-06-14,00:00:00.00,0.0568326,20.4502,49.8376,1.97844,3.99798
530,2011-06-15,00:00:00.00,0.0208169,17.8723,31.1485,1.73423,3.50589
531,2011-06-16,00:00:00.00,0.0156537,16.0855,18.0945,1.6095,3.23486
532,2011-06-17,00:00:00.00,0.989776,14.9101,12.9125,1.49419,2.9963
533,2011-06-18,00:00:00.00,0.126277,13.9513,10.5339,1.39482,2.79108
534,2011-06-19,00:00:00.00,0.104445,13.0334,9.8826,1.30682,2.62577
535,2011-06-20,00:00:00.00,3.58707,12.2919,12.0063,1.2289,2.48756
536,2011-06-21,00:00:00.00,1.0817,11.5683,62.8634,1.15926,2.34791
537,2011-06-22,00:00:00.00,2.8456,10.9656,50.6872,1.09675,2.21971
538,2011-06-23,00:00:00.00,0.545691,10.4011,34.2634,1.0403,2.10247
539,2011-06-24,00:00:00.00,1.54227,9.87416,20.6996,0.989118,1.99752
540,2011-06-25,00:00:00.00,2.83208,9.40679,15.5176,0.9425,1.90097
541,2011-06-26,00:00:00.00,0.00418329,9.00113,12.063,0.899878,1.81395
542,2011-06-27,00:00:00.00,0.0140018,8.60208,9.7976,0.86077,1.73319
543,2011-06-28,00:00:00.00,0.00559062,8.24097,8.2968,0.824765,1.65994
544,2011-06-29,00:00:00.00,0.00124361,7.92308,7.3341,0.791517,1.59146
545,2011-06-30,00:00:00.00,8.68327e-308,7.6202,6.5412,0.760726,1.52902
546,2011-07-01,00:00:00.00,0.000492549,7.31565,5.6917,0.732137,1.47025
547,2011-07-02,00:00:00.00,0.140986,7.03902,5.0121,0.705524,1.41642
548,2011-07-03,00:00:00.00,4.61402,6.78883,4.5873,0.680695,1.36549
549,2011-07-04,00:00:00.00,1.67663,6.56974,4.3608,0.657479,1.31864
550,2011-07-05,00:00:00.00,0.14302,6.35602,9.656,0.635727,1.27408
551,2011-07-06,00:00:00.00,0.0024851,6.14216,9.3446,0.615308,1.23296
552,2011-07-07,00:00:00.00,0.307611,5.94137,8.7499,0.596106,1.19369
553,2011-07-08,00:00:00.00,0.0437587,5.75409,6.8527,0.578016,1.15732
554,2011-07-09,00:00:00.00,0.300014,5.57683,5.1537,0.560947,1.12246
555,2011-07-10,00:00:00.00,0.0063198,5.41031,4.3042,0.544817,1.09007
556,2011-07-11,00:00:00.00,3.4e-308,5.25271,3.5113,0.529551,1.05893
557,2011-07-12,00:00:00.00,18.4506,5.17891,3.5113,0.54152,1.06772
558,2011-07-13,00:00:00.00,0.112873,5.28896,9.0048,0.592926,1.13869
559,2011-07-14,00:00:00.00,0.0213366,5.44315,9.0331,0.600073,1.16789
560,2011-07-15,00:00:00.00,0.00253822,5.44184,13.8753,0.544842,1.10932
561,2011-07-16,00:00:00.00,0.00314943,5.28336,12.516,0.509491,1.04106
562,2011-07-17,00:00:00.00,0.00319464,5.04857,7.8154,0.497505,0.996167
563,2011-07-18,00:00:00.00,0.00420248,4.8357,5.4368,0.48437,0.96826
564,2011-07-19,00:00:00.00,9.59532,4.69723,4.2758,0.479613,0.953743
565,2011-07-20,00:00:00.00,11.3301,4.73158,4.8139,0.519213,1.00524
566,2011-07-21,00:00:00.00,0.0814365,5.0123,7.0509,0.595302,1.12196
567,2011-07-22,00:00:00.00,0.000233954,5.29801,20.8978,0.597435,1.15979
568,2011-07-23,00:00:00.00,3.01358,5.33723,27.4957,0.526148,1.08361
569,2011-07-24,00:00:00.00,37.9338,7.85248,213.509,1.30364,2.16914
570,2011-07-25,00:00:00.00,22.4443,37.1278,291.663,6.80502,11.6065
571,2011-07-26,00:00:00.00,0.676732,97.6648,291.663,13.9006,25.0336
572,2011-07-27,00:00:00.00,0.569591,128.381,243.525,12.8838,26.2847
573,2011-07-28,00:00:00.00,0.0395298,101.474,212.093,8.07861,17.9395
574,2011-07-29,00:00:00.00,1.09529,65.4135,122.046,6.05351,12.1791
575,2011-07-30,00:00:00.00,1.9607,50.12,59.1822,4.90697,10.0859
576,2011-07-31,00:00:00.00,0.0784417,42.9172,27.8638,4.07169,8.41452
577,2011-08-01,00:00:00.00,0.0499531,36.0438,17.4149,3.49931,7.15672
578,2011-08-02,00:00:00.00,6.75837,31.6285,15.7725,3.1139,6.31474
579,2011-08-03,00:00:00.00,0.224081,28.5679,32.8475,2.8675,5.73268
580,2011-08-04,00:00:00.00,6.59379,26.3167,29.7327,2.65163,5.29242
581,2011-08-05,00:00:00.00,0.0707818,24.3218,23.2764,2.44729,4.87768
582,2011-08-06,00:00:00.00,0.0167984,22.3695,15.9141,2.24239,4.47109
583,2011-08-07,00:00:00.00,12.6945,21.0416,12.4594,2.15215,4.27695
584,2011-08-08,00:00:00.00,7.42072,21.6195,39.0772,2.36488,4.67355
585,2011-08-09,00:00:00.00,0.702342,23.2986,69.3763,2.53631,5.02641
586,2011-08-10,00:00:00.00,35.3093,38.8864,55.7842,5.47724,10.0242
587,2011-08-11,00:00:00.00,0.207804,86.3111,64.5624,12.2609,22.0092
588,2011-08-12,00:00:00.00,1.1e-308,121.326,65.6951,13.1233,26.5635
589,2011-08-13,00:00:00.00,0.00136566,103.698,44.1743,8.30728,19.112
590,2011-08-14,00:00:00.00,0.41167,67.6112,20.8978,6.009,12.5655
591,2011-08-15,00:00:00.00,10.3684,52.583,12.7143,5.50272,11.1816
592,2011-08-16,00:00:00.00,0.74483,53.5528,10.2224,5.60811,11.3121
593,2011-08-17,00:00:00.00,0.0155399,50.9891,8.042,5.12826,10.4706
594,2011-08-18,00:00:00.00,0.000597559,43.7672,6.6828,4.04863,8.56839
595,2011-08-19,00:00:00.00,0.372275,35.7689,5.6917,3.42174,7.04024
596,2011-08-20,00:00:00.00,0.122614,30.7838,5.0687,3.02924,6.16115
597,2011-08-21,00:00:00.00,0.121612,27.2813,4.5024,2.68551,5.40911
598,2011-08-22,00:00:00.00,2.87002,24.3368,4.1059,2.40624,4.81778
599,2011-08-23,00:00:00.00,0.00363951,21.8779,3.9077,2.16668,4.3425
600,2011-08-24,00:00:00.00,0.370631,19.8335,3.6529,1.97259,3.96576
601,2011-08-25,00:00:00.00,27.2081,21.2946,5.182,2.43378,4.80362
602,2011-08-26,00:00:00.00,6.97959,31.7647,17.0751,4.23174,7.91435
603,2011-08-27,00:00:00.00,0.0194689,44.2502,25.3153,5.13939,10.0859
604,2011-08-28,00:00:00.00,0.0457403,44.3642,17.9529,4.16892,8.83026
605,2011-08-29,00:00:00.00,0.00231113,36.0118,10.8737,3.31367,6.89569
606,2011-08-30,00:00:00.00,4.80214e-308,29.8148,8.1836,2.93049,5.95261
607,2011-08-31,00:00:00.00,1.13816e-308,26.4426,6.343,2.61527,5.26526
608,2011-09-01,00:00:00.00,0.0766856,23.7163,5.1253,2.33981,4.69664
609,2011-09-02,00:00:00.00,0.837666,21.3445,4.2758,2.11677,4.24231
610,2011-09-03,00:00:00.00,0.00272883,19.3816,3.6529,1.92871,3.87691
611,2011-09-04,00:00:00.00,5.67123,17.8436,3.1715,1.78548,3.58877
612,2011-09-05,00:00:00.00,12.3585,17.3525,3.4547,1.83286,3.62421
613,2011-09-06,00:00:00.00,0.0456239,18.5802,5.9465,2.07145,4.03803
614,2011-09-07,00:00:00.00,1.78074,19.5744,11.8364,2.07783,4.12533
615,2011-09-08,00:00:00.00,18.3899,21.4054,9.5711,2.38057,4.73688
616,2011-09-09,00:00:00.00,9.32177,32.0324,82.6852,4.31977,8.04546
617,2011-09-10,00:00:00.00,2.46485,48.5063,82.1189,5.89792,11.4058
618,2011-09-11,00:00:00.00,3.05088,52.6855,43.0416,5.14393,10.7265
619,2011-09-12,00:00:00.00,1.47769,43.5114,71.0753,3.95813,8.3357
620,2011-09-13,00:00:00.00,0.164874,35.1378,54.3683,3.41785,7.02888
621,2011-09-14,00:00:00.00,0.0142925,30.7722,21.8606,3.03524,6.17674
622,2011-09-15,00:00:00.00,2.8093,27.4309,13.1107,2.70239,5.4615
623,2011-09-16,00:00:00.00,1.72526,24.5984,9.1463,2.44694,4.9122
624,2011-09-17,00:00:00.00,0.00845951,22.2871,6.881,2.21606,4.46188
625,2011-09-18,00:00:00.00,0.00278033,20.3015,5.7483,2.01867,4.07248
626,2011-09-19,00:00:00.00,0.0489271,18.5647,5.1537,1.84704,3.74586
627,2011-09-20,00:00:00.00,10.7226,18.2086,4.7006,1.93934,3.85701
628,2011-09-21,00:00:00.00,0.219444,20.4977,5.6917,2.36229,4.62657
629,2011-09-22,00:00:00.00,15.8216,26.6433,5.7766,3.2284,6.27314
630,2011-09-23,00:00:00.00,0.50859,37.5333,16.9901,4.65399,8.87815
631,2011-09-24,00:00:00.00,18.9646,58.3505,53.5188,7.34994,13.9424
632,2011-09-25,00:00:00.00,0.548538,90.1935,144.982,11.0355,20.8703
633,2011-09-26,00:00:00.00,1.66489,105.146,91.1802,10.8052,21.9977
634,2011-09-27,00:00:00.00,30.7369,129.099,153.477,16.6991,30.618
635,2011-09-28,00:00:00.00,2.16731,209.129,359.624,29.6331,53.147
636,2011-09-29,00:00:00.00,3.48978,261.497,216.058,27.2592,56.5246
637,2011-09-30,00:00:00.00,11.6703,231.399,135.921,19.1051,43.2634
638,2011-10-01,00:00:00.00,3.0463,194.595,152.061,19.9067,39.5463
639,2011-10-02,00:00:00.00,6.58403,183.662,129.691,19.0369,38.9689
640,2011-10-03,00:00:00.00,0.509592,169.083,116.949,15.5025,33.6461
641,2011-10-04,00:00:00.00,1.46237,137.713,71.0753,11.9548,25.9071
642,2011-10-05,00:00:00.00,0.0868832,97.3253,45.8733,8.32921,18.3925
643,2011-10-06,00:00:00.00,0.0249301,68.4413,30.299,6.45036,13.4619
644,2011-10-07,00:00:00.00,0.0412031,54.5641,22.1721,5.24661,10.9545
645,2011-10-08,00:00:00.00,0.00956658,45.5715,17.4432,4.38613,9.13452
646,2011-10-09,00:00:00.00,0.00379202,38.9905,14.6115,3.75552,7.78669
647,2011-10-10,00:00:00.00,0.000235075,33.6465,12.2046,3.28441,6.78317
648,2011-10-11,00:00:00.00,0.00599258,29.711,10.5339,2.91576,5.93558
649,2011-10-12,00:00:00.00,0.00723443,26.4125,9.4578,2.60943,5.27699
650,2011-10-13,00:00:00.00,2.79599,23.8393,8.665,2.37295,4.78189
651,2011-10-14,00:00:00.00,1.21129,22.0119,7.957,2.22002,4.46963
652,2011-10-15,00:00:00.00,0.849226,20.4811,7.5323,2.06062,4.15687
653,2011-10-16,00:00:00.00,0.314841,18.8992,7.3341,1.8723,3.80992
654,2011-10-17,00:00:00.00,0.328734,17.2503,7.0226,1.71489,3.49348
655,2011-10-18,00:00:00.00,2.68934e-308,15.9253,7.0509,1.5905,3.23642
656,2011-10-19,00:00:00.00,2.33334,14.8787,6.881,1.49722,3.03308
657,2011-10-20,00:00:00.00,53.8282,62.8015,15.3194,11.0365,18.328
658,2011-10-21,00:00:00.00,4.92303,196.705,297.327,32.2998,55.736
659,2011-10-22,00:00:00.00,0.815572,312.665,339.802,35.9513,70.9425
660,2011-10-23,00:00:00.00,0.00157697,271.763,252.02,18.9615,47.3103
661,2011-10-24,00:00:00.00,0.00778443,156.327,218.889,10.2232,24.6788
