time,date,hour,precip [mm/day],sub696 [m3/s],sub696 (observed) [m3/s],sub698 [m3/s]
381,2011-01-17,00:00:00.00,0.201763,7.70229,5.16,4.77162
382,2011-01-18,00:00:00.00,0.0148913,7.40007,4.97,4.57068
383,2011-01-19,00:00:00.00,4.85061,7.39953,5.11,4.68293
384,2011-01-20,00:00:00.00,0.450401,7.90862,5.14,5.12426
385,2011-01-21,00:00:00.00,1.76951,8.12621,4.85,5.1954
386,2011-01-22,00:00:00.00,0.948498,7.84054,4.8,4.80683
387,2011-01-23,00:00:00.00,3.17216,7.3572,4.83,4.51162
388,2011-01-24,00:00:00.00,1.72587,6.99294,4.82,4.32619
389,2011-01-25,00:00:00.00,2.6643,6.70754,4.77,4.16597
390,2011-01-26,00:00:00.00,0.353511,6.48484,4.93,4.03164
391,2011-01-27,00:00:00.00,0.227218,6.27095,5.04,3.91756
392,2011-01-28,00:00:00.00,2.84421,6.09518,4.84,3.80034
393,2011-01-29,00:00:00.00,2.859,5.90981,4.77,3.69005
394,2011-01-30,00:00:00.00,7.30808,5.74926,4.71,3.58662
395,2011-01-31,00:00:00.00,0.600913,5.58763,4.53,3.49159
396,2011-02-01,00:00:00.00,0.0512026,5.44843,4.34,3.40209
397,2011-02-02,00:00:00.00,2.18627,5.3099,4.3,3.32057
398,2011-02-03,00:00:00.00,14.8694,5.18933,4.43,3.24331
399,2011-02-04,00:00:00.00,0.236918,5.06831,4.36,3.17127
400,2011-02-05,00:00:00.00,4.10924e-308,4.96068,4.19,3.10235
401,2011-02-06,00:00:00.00,12.0023,4.85367,4.21,3.03841
402,2011-02-07,00:00:00.00,1.32222,4.75712,4.22,2.97682
403,2011-02-08,00:00:00.00,1.60974,4.66029,4.18,2.91825
404,2011-02-09,00:00:00.00,2.24671,4.57139,4.1,2.86166
405,2011-02-10,00:00:00.00,0.0219353,4.48335,3.99,2.80832
406,2011-02-11,00:00:00.00,0.00839092,4.4029,3.86,2.75752
407,2011-02-12,00:00:00.00,0.218721,4.32469,3.74,2.71016
408,2011-02-13,00:00:00.00,1.10707,4.25425,3.71,2.66465
409,2011-02-14,00:00:00.00,3.77261,4.28173,3.85,2.70275
410,2011-02-15,00:00:00.00,0.185747,4.44499,4.01,2.84067
411,2011-02-16,00:00:00.00,0,4.52364,3.74,2.87155
412,2011-02-17,00:00:00.00,0.183682,4.43311,3.77,2.76645
413,2011-02-18,00:00:00.00,0.240184,12.4207,5.63,9.55287
414,2011-02-19,00:00:00.00,0.0217025,48.3073,64.8,40.8331
415,2011-02-20,00:00:00.00,0.00896749,92.4819,130,69.5852
416,2011-02-21,00:00:00.00,8.36868,91.7824,130,54.1614
417,2011-02-22,00:00:00.00,12.2321,58.268,104,27.0957
418,2011-02-23,00:00:00.00,0.00931337,33.9975,72,16.3505
419,2011-02-24,00:00:00.00,0.0214107,23.2649,46.1,12.6094
420,2011-02-25,00:00:00.00,3.7141,18.1537,30.9,10.6294
421,2011-02-26,00:00:00.00,2.96885,15.1778,22.4,8.95636
422,2011-02-27,00:00:00.00,6.75353,13.2003,16.7,8.16032
423,2011-02-28,00:00:00.00,1.08397,11.9029,13.1,7.22381
424,2011-03-01,00:00:00.00,11.1692,11.5834,27.7,7.28683
425,2011-03-02,00:00:00.00,0.0133603,12.2618,46.1,7.89468
426,2011-03-03,00:00:00.00,0.0291476,12.4754,41.6,7.88015
427,2011-03-04,00:00:00.00,0.0262447,11.48,27.2,6.98445
428,2011-03-05,00:00:00.00,3.22374,10.5662,19.8,6.48767
429,2011-03-06,00:00:00.00,28.7817,34.5575,60.8,28.3549
430,2011-03-07,00:00:00.00,1.08704,82.8757,120,65.3893
431,2011-03-08,00:00:00.00,0.000375434,96.8992,115,62.5198
432,2011-03-09,00:00:00.00,0.0304613,68.3539,80,33.6526
433,2011-03-10,00:00:00.00,17.4922,45.1748,60.8,23.5882
434,2011-03-11,00:00:00.00,11.041,75.7869,104,56.3795
435,2011-03-12,00:00:00.00,15.8443,140.877,124,102.506
436,2011-03-13,00:00:00.00,0.283882,145.537,98.6,87.9344
437,2011-03-14,00:00:00.00,0.155504,90.1427,79.4,45.4432
438,2011-03-15,00:00:00.00,0.0130752,49.5411,64.6,24.6035
439,2011-03-16,00:00:00.00,2.00755,33.2871,52.5,16.7489
440,2011-03-17,00:00:00.00,2.4592,56.3267,64.2,43.1205
441,2011-03-18,00:00:00.00,0.0427768,114.21,89.3,86.0362
442,2011-03-19,00:00:00.00,0.0732235,122.238,92.6,74.8807
443,2011-03-20,00:00:00.00,0.0489755,76.9641,75.8,37.3215
444,2011-03-21,00:00:00.00,0.561023,43.2493,49.6,21.1358
445,2011-03-22,00:00:00.00,15.9054,37.9558,73.5,23.0864
446,2011-03-23,00:00:00.00,3.94505,47.9652,81.1,34.9629
447,2011-03-24,00:00:00.00,10.2629,53.3558,49.7,35.357
448,2011-03-25,00:00:00.00,0.0077202,46.5058,39.1,25.5624
449,2011-03-26,00:00:00.00,0.0612429,34.7217,32.8,17.7019
450,2011-03-27,00:00:00.00,0.0347911,25.813,25.6,14.3461
451,2011-03-28,00:00:00.00,0.000601515,20.948,21.5,12.3065
452,2011-03-29,00:00:00.00,0.0108966,18.3334,19,10.9958
453,2011-03-30,00:00:00.00,0.000320198,16.4081,18.7,9.97223
454,2011-03-31,00:00:00.00,0.0316583,14.9899,18.8,9.19716
455,2011-04-01,00:00:00.00,0.0481346,13.8547,19,8.57894
456,2011-04-02,00:00:00.00,0.0265125,15.9126,19.4,10.4499
457,2011-04-03,00:00:00.00,0.259484,21.0674,19.1,14.7041
458,2011-04-04,00:00:00.00,7.80831,25.4993,16.5,17.164
459,2011-04-05,00:00:00.00,7.69973,29.9502,22,19.8814
460,2011-04-06,00:00:00.00,0.285497,33.4731,40,22.3059
461,2011-04-07,00:00:00.00,9.84617,35.1083,32.8,22.3664
462,2011-04-08,00:00:00.00,0.00938591,35.9949,35.8,22.7177
463,2011-04-09,00:00:00.00,0.036833,33.3096,30.6,20.2075
464,2011-04-10,00:00:00.00,0.0313513,27.3576,23.1,14.9325
465,2011-04-11,00:00:00.00,0.0701018,21.1592,18.2,11.8154
466,2011-04-12,00:00:00.00,0.470855,17.2341,15,10.2501
467,2011-04-13,00:00:00.00,0.000164643,14.9179,12.6,8.97361
468,2011-04-14,00:00:00.00,0.000358514,13.1755,10.6,8.08731
469,2011-04-15,00:00:00.00,0.00101376,11.9834,9.08,7.34094
470,2011-04-16,00:00:00.00,0.164563,10.9467,7.91,6.72471
471,2011-04-17,00:00:00.00,11.4231,12.4221,7.77,8.12334
472,2011-04-18,00:00:00.00,1.36061,16.856,9.17,11.6591
473,2011-04-19,00:00:00.00,3.4977,19.2615,8.84,12.542
474,2011-04-20,00:00:00.00,5.71633,18.9332,8.7,11.5473
475,2011-04-21,00:00:00.00,10.0498,21.586,11.8,14.4256
476,2011-04-22,00:00:00.00,0.0120895,26.5715,16.8,18.3467
477,2011-04-23,00:00:00.00,2.52665,27.3977,14.9,17.1244
478,2011-04-24,00:00:00.00,21.7053,31.5284,41,20.7615
479,2011-04-25,00:00:00.00,0.162395,42.5998,60.3,31.0843
480,2011-04-26,00:00:00.00,6.61766,47.8116,35.8,31.8033
481,2011-04-27,00:00:00.00,5.55565,44.3815,33.3,25.402
482,2011-04-28,00:00:00.00,13.451,41.8673,31.9,25.4953
483,2011-04-29,00:00:00.00,5.81166,45.1323,36.8,30.3282
484,2011-04-30,00:00:00.00,1.90416,45.6703,40.4,28.9546
485,2011-05-01,00:00:00.00,0.126741,38.4741,31.1,21.0536
486,2011-05-02,00:00:00.00,7.6779,30.3203,26.2,16.2999
487,2011-05-03,00:00:00.00,0.111941,26.5023,26,16.3773
488,2011-05-04,00:00:00.00,9.32244,27.0015,24.4,17.3704
489,2011-05-05,00:00:00.00,0.621848,28.8561,31.1,18.6739
490,2011-05-06,00:00:00.00,0.579769,27.7201,25.6,17.0589
491,2011-05-07,00:00:00.00,9.36619,25.5272,19.4,15.1265
492,2011-05-08,00:00:00.00,0.33864,25.5816,17.7,16.4589
493,2011-05-09,00:00:00.00,0.0643373,24.7351,15.9,15.413
494,2011-05-10,00:00:00.00,0.000529883,21.0297,13.6,11.8882
495,2011-05-11,00:00:00.00,0.0266186,16.7927,11.8,9.69519
496,2011-05-12,00:00:00.00,0.00172174,13.9804,10.1,8.43095
497,2011-05-13,00:00:00.00,1.29004,12.226,8.94,7.44368
498,2011-05-14,00:00:00.00,0.316657,10.9058,8.47,6.65619
499,2011-05-15,00:00:00.00,2.60218,9.81598,8.05,5.99973
500,2011-05-16,00:00:00.00,24.2786,15.0403,14.2,10.5477
501,2011-05-17,00:00:00.00,10.0385,29.9728,60.1,23.1974
502,2011-05-18,00:00:00.00,4.84475,42.4477,62,30.8878
503,2011-05-19,00:00:00.00,2.76872,42.2621,44.5,25.3802
504,2011-05-20,00:00:00.00,4.70064,33.7106,36.6,17.4175
505,2011-05-21,00:00:00.00,0.0537311,24.9019,28.9,13.5749
506,2011-05-22,00:00:00.00,0.407999,19.429,21.4,11.2856
507,2011-05-23,00:00:00.00,4.6048,16.1188,22.1,9.4941
508,2011-05-24,00:00:00.00,4.94247,14.074,28.3,8.57955
509,2011-05-25,00:00:00.00,0.0612482,13.0504,26.1,8.11779
510,2011-05-26,00:00:00.00,22.1668,17.8407,22.3,12.3744
511,2011-05-27,00:00:00.00,16.0237,34.1362,75,26.3655
512,2011-05-28,00:00:00.00,1.70924,49.3553,90.8,36.3034
513,2011-05-29,00:00:00.00,1.66585,48.6349,61.4,29.2851
514,2011-05-30,00:00:00.00,8.86485,38.6491,36.9,19.5401
515,2011-05-31,00:00:00.00,0.279663,30.2141,31.1,17.1062
516,2011-06-01,00:00:00.00,0.00319801,24.962,30.4,14.8529
517,2011-06-02,00:00:00.00,0.0325397,20.2414,23.4,11.351
518,2011-06-03,00:00:00.00,0.00650006,15.8952,18.3,9.20213
519,2011-06-04,00:00:00.00,0.0329388,13.1305,14.1,7.91604
520,2011-06-05,00:00:00.00,0.16261,11.3698,9.78,6.88696
521,2011-06-06,00:00:00.00,5.10038e-308,10.0199,7.52,6.08743
522,2011-06-07,00:00:00.00,0.864842,8.8926,6.31,5.4223
523,2011-06-08,00:00:00.00,19.4316,10.7776,6.68,7.14616
524,2011-06-09,00:00:00.00,0.15332,16.2268,30.8,11.4819
525,2011-06-10,00:00:00.00,0.326992,18.9128,28,12.3143
526,2011-06-11,00:00:00.00,0.166649,16.4411,15.1,9.42034
527,2011-06-12,00:00:00.00,0.0894109,12.8409,9.82,7.43388
528,2011-06-13,00:00:00.00,0.0538634,10.5156,7.29,6.37867
529,2011-06-14,00:00:00.00,0.000435005,9.19269,6,5.55466
530,2011-06-15,00:00:00.00,0.00166444,8.10392,5.14,4.90774
531,2011-06-16,00:00:00.00,0.0694886,7.28907,4.54,4.38733
532,2011-06-17,00:00:00.00,8.32067,6.98841,4.19,4.33632
533,2011-06-18,00:00:00.00,0.00136821,7.36134,4.35,4.7694
534,2011-06-19,00:00:00.00,0.00233343,7.43777,4.18,4.71635
535,2011-06-20,00:00:00.00,0.0225967,6.83847,3.77,4.09386
536,2011-06-21,00:00:00.00,0.120592,6.05874,3.36,3.63485
537,2011-06-22,00:00:00.00,18.2319,6.7069,3.55,4.38805
538,2011-06-23,00:00:00.00,31.811,15.3998,7.7,11.6731
539,2011-06-24,00:00:00.00,6.50772,29.3882,33,22.5195
540,2011-06-25,00:00:00.00,4.92319,35.455,37.5,23.9141
541,2011-06-26,00:00:00.00,0.697971,30.9864,27.2,16.7742
542,2011-06-27,00:00:00.00,0.0199771,22.4342,18.1,11.5371
543,2011-06-28,00:00:00.00,0.0258601,16.0713,12,9.25816
544,2011-06-29,00:00:00.00,0.00130688,12.8195,8.58,7.57908
545,2011-06-30,00:00:00.00,0.0242679,10.7237,6.52,6.46449
546,2011-07-01,00:00:00.00,0,9.21107,5.24,5.54894
547,2011-07-02,00:00:00.00,0.00773901,8.07669,4.4,4.87472
548,2011-07-03,00:00:00.00,10.5286,7.81051,4.02,4.85968
549,2011-07-04,00:00:00.00,0.0633475,8.46983,7.84,5.54087
550,2011-07-05,00:00:00.00,0.00323899,8.66789,7.21,5.5157
551,2011-07-06,00:00:00.00,0.00710042,7.86593,5.08,4.66348
552,2011-07-07,00:00:00.00,0.26044,6.80851,4.02,4.02732
553,2011-07-08,00:00:00.00,0.0582684,6.0206,3.3,3.65806
554,2011-07-09,00:00:00.00,0.00212539,5.46003,2.91,3.33124
555,2011-07-10,00:00:00.00,0.00758466,4.98302,2.69,3.04012
556,2011-07-11,00:00:00.00,0.00131185,4.55932,2.52,2.78603
557,2011-07-12,00:00:00.00,0.366029,4.20674,2.37,2.57896
558,2011-07-13,00:00:00.00,0.000116868,3.91404,2.24,2.40047
559,2011-07-14,00:00:00.00,0.0347603,3.65132,2.1,2.22999
560,2011-07-15,00:00:00.00,0.0152121,3.39939,1.97,2.07741
561,2011-07-16,00:00:00.00,0.00492856,3.17388,1.87,1.94157
562,2011-07-17,00:00:00.00,0.0125782,2.97077,1.82,1.8206
563,2011-07-18,00:00:00.00,0.127965,2.78992,1.78,1.71095
564,2011-07-19,00:00:00.00,7.79805,2.71255,1.72,1.67717
565,2011-07-20,00:00:00.00,2.70085,2.76769,2.18,1.74979
566,2011-07-21,00:00:00.00,0.0346852,2.75804,2.15,1.75668
567,2011-07-22,00:00:00.00,0.223694,2.63174,1.87,1.62647
568,2011-07-23,00:00:00.00,0.0785444,2.49537,1.72,1.4966
569,2011-07-24,00:00:00.00,1.40548,2.36493,1.62,1.40636
570,2011-07-25,00:00:00.00,0.924721,2.23377,1.57,1.33021
571,2011-07-26,00:00:00.00,0.203011,2.11482,8.84,1.26475
572,2011-07-27,00:00:00.00,0.0201237,2.0079,5.35,1.20463
573,2011-07-28,00:00:00.00,0.633382,1.91161,2.44,1.14943
574,2011-07-29,00:00:00.00,15.7594,1.99866,2.06,1.25778
575,2011-07-30,00:00:00.00,17.2419,2.65025,3.25,1.87914
576,2011-07-31,00:00:00.00,0.0142447,3.69964,8.72,2.76345
577,2011-08-01,00:00:00.00,1.16955,4.24552,4.85,2.86745
578,2011-08-02,00:00:00.00,2.5953,4.01928,3.07,2.41581
579,2011-08-03,00:00:00.00,0.190357,3.56094,2.35,2.12217
580,2011-08-04,00:00:00.00,4.65444,3.20145,2.1,1.92133
581,2011-08-05,00:00:00.00,0.101436,2.97195,2.02,1.81517
582,2011-08-06,00:00:00.00,0.000204729,2.7907,1.85,1.71951
583,2011-08-07,00:00:00.00,1.28233,2.63014,1.73,1.61164
584,2011-08-08,00:00:00.00,8.67175,2.59015,1.76,1.59013
585,2011-08-09,00:00:00.00,0.281497,2.67045,2.7,1.69872
586,2011-08-10,00:00:00.00,23.5381,3.26256,4.8,2.16578
587,2011-08-11,00:00:00.00,0.119974,4.60946,10.6,3.25802
588,2011-08-12,00:00:00.00,0.296692,5.42824,5.69,3.65962
589,2011-08-13,00:00:00.00,0.0686996,5.09866,3.51,3.06459
590,2011-08-14,00:00:00.00,1.95071,4.43492,2.47,2.64172
591,2011-08-15,00:00:00.00,7.16414,4.05294,2.11,2.48289
592,2011-08-16,00:00:00.00,0.0836232,3.998,2.14,2.48979
593,2011-08-17,00:00:00.00,0.00112997,3.8775,1.97,2.4406
594,2011-08-18,00:00:00.00,1.47447e-308,3.63482,1.77,2.23457
595,2011-08-19,00:00:00.00,5.01896,3.39805,1.64,2.05924
596,2011-08-20,00:00:00.00,1.46537,3.20816,1.84,1.972
597,2011-08-21,00:00:00.00,17.2419,3.45901,2.35,2.19401
598,2011-08-22,00:00:00.00,0.41399,4.29015,3.27,2.91973
599,2011-08-23,00:00:00.00,0.0710605,4.7796,3.72,3.18038
600,2011-08-24,00:00:00.00,0.0141014,4.52197,3.2,2.74143
601,2011-08-25,00:00:00.00,35.038,5.82904,2.47,3.89102
602,2011-08-26,00:00:00.00,0.06793,9.95615,5.53,7.28008
603,2011-08-27,00:00:00.00,0.0378405,12.637,10.3,8.51805
604,2011-08-28,00:00:00.00,0.000740186,11.3713,8.87,6.59245
605,2011-08-29,00:00:00.00,5.24637e-308,8.89982,4.97,5.13116
606,2011-08-30,00:00:00.00,6.1511e-308,7.39767,3.1,4.46702
607,2011-08-31,00:00:00.00,2.3026e-308,6.57066,2.38,3.92509
608,2011-09-01,00:00:00.00,0.391711,5.84116,2.04,3.55155
609,2011-09-02,00:00:00.00,6.56557,5.42152,1.86,3.33041
610,2011-09-03,00:00:00.00,0.0211453,5.27742,1.95,3.30197
611,2011-09-04,00:00:00.00,5.9525,5.16556,2.22,3.23477
612,2011-09-05,00:00:00.00,11.427,5.43912,2.13,3.46851
613,2011-09-06,00:00:00.00,1.47065,6.16445,2.25,4.04948
614,2011-09-07,00:00:00.00,0.430403,6.36276,2.29,4.05683
615,2011-09-08,00:00:00.00,4.31736,5.92783,2.1,3.59995
616,2011-09-09,00:00:00.00,0.586503,5.46528,1.98,3.34568
617,2011-09-10,00:00:00.00,4.6354,5.14,1.87,3.18498
618,2011-09-11,00:00:00.00,4.42343,4.9871,1.87,3.10514
619,2011-09-12,00:00:00.00,0.688754,4.87996,1.82,3.06014
620,2011-09-13,00:00:00.00,0.875188,4.61383,1.75,2.84999
621,2011-09-14,00:00:00.00,0.193277,4.24468,1.64,2.59277
622,2011-09-15,00:00:00.00,6.32422,4.07413,1.54,2.5133
623,2011-09-16,00:00:00.00,0.954158,4.17179,1.59,2.65351
624,2011-09-17,00:00:00.00,0.250555,4.15923,1.59,2.64807
625,2011-09-18,00:00:00.00,3.6204e-308,3.93018,1.54,2.41643
626,2011-09-19,00:00:00.00,0.000414539,3.63977,1.52,2.20693
627,2011-09-20,00:00:00.00,24.9008,4.56688,1.66,3.01503
628,2011-09-21,00:00:00.00,0.393539,7.36606,5.89,5.39547
629,2011-09-22,00:00:00.00,0.458643,9.31702,6.79,6.36115
630,2011-09-23,00:00:00.00,0.222294,8.65549,5.72,5.07147
631,2011-09-24,00:00:00.00,17.1699,8.4223,5.61,5.24415
632,2011-09-25,00:00:00.00,0.552553,10.5798,13.3,7.24617
633,2011-09-26,00:00:00.00,0.0665264,11.7929,8.83,7.61985
634,2011-09-27,00:00:00.00,14.7201,11.9162,6.03,7.34542
635,2011-09-28,00:00:00.00,0.585755,13.2921,4.47,8.72743
636,2011-09-29,00:00:00.00,0.397217,13.7205,4.24,8.72977
637,2011-09-30,00:00:00.00,6.01342,12.3565,5.45,7.36296
638,2011-10-01,00:00:00.00,11.6805,12.6382,5.4,8.10688
639,2011-10-02,00:00:00.00,4.24622,15.3769,10.3,10.3286
640,2011-10-03,00:00:00.00,3.26,16.8977,14.8,10.818
641,2011-10-04,00:00:00.00,7.21781,16.5305,11,10.1852
642,2011-10-05,00:00:00.00,0.0049083,16.0327,10.1,10.0521
643,2011-10-06,00:00:00.00,0.00151562,14.6808,9.21,9.00272
644,2011-10-07,00:00:00.00,0.0540543,12.3307,7.39,7.3127
645,2011-10-08,00:00:00.00,0.0299228,10.2055,5.79,6.09676
646,2011-10-09,00:00:00.00,0.0439893,8.74059,4.64,5.28627
647,2011-10-10,00:00:00.00,0.0359533,7.73748,3.82,4.67282
648,2011-10-11,00:00:00.00,0.0277667,6.95233,3.31,4.18516
649,2011-10-12,00:00:00.00,4.7743e-308,6.27571,3.02,3.81553
650,2011-10-13,00:00:00.00,14.9729,7.05334,2.78,4.6366
651,2011-10-14,00:00:00.00,2.7925,9.94935,3.21,6.95896
652,2011-10-15,00:00:00.00,12.9353,13.8113,5.53,9.45126
653,2011-10-16,00:00:00.00,2.833,17.3057,12.5,11.4826
654,2011-10-17,00:00:00.00,0.160675,18.0035,13.4,11.4019
655,2011-10-18,00:00:00.00,0.0273931,15.567,10.8,9.12434
656,2011-10-19,00:00:00.00,1.92141,12.4995,9.48,7.32122
657,2011-10-20,00:00:00.00,28.7656,17.2268,9.78,12.1478
658,2011-10-21,00:00:00.00,18.1339,36.3258,53.7,28.6435
659,2011-10-22,00:00:00.00,0.625637,54.4727,79.7,40.3088
660,2011-10-23,00:00:00.00,0.0389187,53.0759,64.7,31.8012
661,2011-10-24,00:00:00.00,0,38.9142,33.7,18.3482
662,2011-10-25,00:00:00.00,2.50624,25.5335,23.5,12.7334
663,2011-10-26,00:00:00.00,3.39684,19.1729,17.5,11.3686
664,2011-10-27,00:00:00.00,2.07524,17.498,12.6,10.7326
665,2011-10-28,00:00:00.00,1.87749,16.0528,10.3,9.85321
666,2011-10-29,00:00:00.00,0.126761,14.3828,9.14,8.75909
667,2011-10-30,00:00:00.00,0.109634,12.5808,8.14,7.64771
668,2011-10-31,00:00:00.00,0.0203217,11.0652,7.27,6.71485
669,2011-11-01,00:00:00.00,1.07369,9.79542,6.63,5.97514
670,2011-11-02,00:00:00.00,0.0720529,8.88094,6.04,5.44854
671,2011-11-03,00:00:00.00,3.83328e-308,8.15754,5.51,5.00966
672,2011-11-04,00:00:00.00,5.12272e-308,7.61534,5.08,4.65314
673,2011-11-05,00:00:00.00,0.000128928,7.08222,4.74,4.34684
674,2011-11-06,00:00:00.00,6.79797e-308,6.66622,4.4,4.0934
675,2011-11-07,00:00:00.00,0.000228603,6.27466,4.14,3.88529
676,2011-11-08,00:00:00.00,0.446493,5.97467,3.93,3.69875
677,2011-11-09,00:00:00.00,0.478473,5.67494,3.79,3.52288
678,2011-11-10,00:00:00.00,5.95826,5.97747,3.79,3.81452
679,2011-11-11,00:00:00.00,0.0397413,7.02297,3.95,4.71149
680,2011-11-12,00:00:00.00,0.0305501,7.65495,4.01,5.0058
681,2011-11-13,00:00:00.00,0.00107233,7.3063,3.93,4.43076
682,2011-11-14,00:00:00.00,0.0224256,6.63869,3.76,3.98632
683,2011-11-15,00:00:00.00,12.0992,7.67333,3.68,5.13474
684,2011-11-16,00:00:00.00,0.113052,11.2211,4.64,7.89481
685,2011-11-17,00:00:00.00,0.000674269,13.2774,5.66,8.69007
686,2011-11-18,00:00:00.00,0.134347,12.0499,5.84,7.14132
687,2011-11-19,00:00:00.00,0.0202033,10.0305,5.01,5.97703
688,2011-11-20,00:00:00.00,0.0100126,8.73243,4.46,5.35678
689,2011-11-21,00:00:00.00,0.00479367,7.97271,4.11,4.86465
690,2011-11-22,00:00:00.00,0.000188698,7.34628,3.78,4.47264
691,2011-11-23,00:00:00.00,16.4535,9.10598,3.51,6.12843
692,2011-11-24,00:00:00.00,8.61378,16.5518,13.4,12.2448
693,2011-11-25,00:00:00.00,0.00896271,23.9313,26.9,16.8573
694,2011-11-26,00:00:00.00,0.00390678,24.0566,18,14.6617
695,2011-11-27,00:00:00.00,0.0883985,19.4545,11.9,10.666
696,2011-11-28,00:00:00.00,22.3209,21.8044,14,14.7562
697,2011-11-29,00:00:00.00,5.79361,34.9414,42.4,26.5541
698,2011-11-30,00:00:00.00,62.9789,98.3661,93.2,76.33
699,2011-12-01,00:00:00.00,3.57073,186.331,184,132.029
700,2011-12-02,00:00:00.00,3.04467e-308,171.465,171,99.6316
701,2011-12-03,00:00:00.00,2.6052,90.7482,135,43.0786
702,2011-12-04,00:00:00.00,0.010121,47.7446,95.7,24.6111
703,2011-12-05,00:00:00.00,18.6519,44.0599,56.9,27.1117
704,2011-12-06,00:00:00.00,21.2638,75.5094,86.5,56.7666
705,2011-12-07,00:00:00.00,2.4567,110.271,115,76.5539
706,2011-12-08,00:00:00.00,0.17186,98.5021,105,57.0266
707,2011-12-09,00:00:00.00,0.00396634,61.7339,75.2,30.319
708,2011-12-10,00:00:00.00,2.5064,38.4139,44.1,19.103
709,2011-12-11,00:00:00.00,0.005825,27.7192,29.1,15.1623
710,2011-12-12,00:00:00.00,0.000583114,22.2703,21.3,13.0145
711,2011-12-13,00:00:00.00,0.000123573,19.1917,15.7,11.4425
712,2011-12-14,00:00:00.00,0.0525661,17.2643,12.7,10.4937
713,2011-12-15,00:00:00.00,13.9244,23.2383,12.5,16.4087
714,2011-12-16,00:00:00.00,11.4702,44.933,40.6,35.2014
715,2011-12-17,00:00:00.00,0.124759,65.726,67,47.4592
716,2011-12-18,00:00:00.00,1.4554,63.3383,43.2,37.6684
717,2011-12-19,00:00:00.00,0.42444,46.0787,28.3,22.7588
718,2011-12-20,00:00:00.00,0.0363535,31.6627,23,16.159
719,2011-12-21,00:00:00.00,0.0191469,23.6949,18.2,13.5845
720,2011-12-22,00:00:00.00,5.48482,21.9351,15.2,13.6209
721,2011-12-23,00:00:00.00,1.84499,24.7477,14.3,16.6445
722,2011-12-24,00:00:00.00,1.64807,27.2987,15.7,17.9049
723,2011-12-25,00:00:00.00,0.00894764,25.6288,16.2,15.2381
724,2011-12-26,00:00:00.00,0.0181071,21.6383,14.7,12.4434
725,2011-12-27,00:00:00.00,0.0336479,18.6007,12.9,11.1741
726,2011-12-28,00:00:00.00,8.31203,19.9648,11.9,13.0836
727,2011-12-29,00:00:00.00,0.787964,24.6244,14.3,17.0063
728,2011-12-30,00:00:00.00,3.58444,26.4747,13.7,16.9809
729,2011-12-31,00:00:00.00,9.22934,26.7553,13.4,16.5008
730,2012-01-01,00:00:00.00,1.20336,33.0963,41.4,23.1231
731,2012-01-02,00:00:00.00,5.26004,43.5041,57.5,31.1621
732,2012-01-03,00:00:00.00,3.48361,47.5682,44.5,30.8362
733,2012-01-04,00:00:00.00,5.58212,41.6419,32.6,23.3394
734,2012-01-05,00:00:00.00,0.0484338,31.7656,23,16.5181
735,2012-01-06,00:00:00.00,0.011513,23.8468,19.3,13.3064
736,2012-01-07,00:00:00.00,0.00798086,19.4964,15.1,11.5564
737,2012-01-08,00:00:00.00,0.00328824,20.9341,13.4,13.7396
738,2012-01-09,00:00:00.00,0.00764552,27.0103,14.7,19.0187
739,2012-01-10,00:00:00.00,0.00207284,29.5835,14.3,19.2281
740,2012-01-11,00:00:00.00,0.000436164,26.0534,13.6,14.6426
741,2012-01-12,00:00:00.00,1.69703,21.1197,12.6,12.0012
742,2012-01-13,00:00:00.00,5.57259,20.1491,11.3,12.8832
743,2012-01-14,00:00:00.00,5.04724,22.4536,12,14.8846
744,2012-01-15,00:00:00.00,0.306709,22.7268,12.3,14.2794
745,2012-01-16,00:00:00.00,0.00677954,20.1098,9.92,11.6821
746,2012-01-17,00:00:00.00,3.43368,17.407,9.89,10.3923
747,2012-01-18,00:00:00.00,13.4827,21.5181,25.8,14.8875
748,2012-01-19,00:00:00.00,0.125043,31.4236,51.8,23.0768
749,2012-01-20,00:00:00.00,4.13489,35.373,34.6,23.2858
750,2012-01-21,00:00:00.00,2.34723,30.727,19.3,16.7227
751,2012-01-22,00:00:00.00,1.68704,23.4699,18,12.6782
752,2012-01-23,00:00:00.00,0.036435,18.6457,16.5,11.086
753,2012-01-24,00:00:00.00,8.07302,18.9633,17.5,12.1226
754,2012-01-25,00:00:00.00,0.0899617,22.8376,37.3,15.6737
755,2012-01-26,00:00:00.00,0.98977,24.3889,33.9,15.6485
756,2012-01-27,00:00:00.00,3.68715,21.8734,23.5,12.648
757,2012-01-28,00:00:00.00,8.04992,19.985,26.8,12.2115
758,2012-01-29,00:00:00.00,2.06934,20.5685,37,13.3914
759,2012-01-30,00:00:00.00,8.60167,20.6088,28.3,12.9031
760,2012-01-31,00:00:00.00,1.36215,19.0066,19.9,11.4187
761,2012-02-01,00:00:00.00,0.0923287,16.8575,17.6,10.1332
762,2012-02-02,00:00:00.00,0.0339554,31.6993,37.8,24.4025
763,2012-02-03,00:00:00.00,0.0341734,63.3114,43.1,49.5059
764,2012-02-04,00:00:00.00,0.00719601,74.3047,29.1,49.073
765,2012-02-05,00:00:00.00,0.00142753,57.3756,23.5,28.998
766,2012-02-06,00:00:00.00,0.00262446,36.5767,19.5,17.2093
