time,date,hour,precip [mm/day],sub696 [m3/s],sub696 (observed) [m3/s],sub698 [m3/s]
107,2010-04-18,00:00:00.00,1.87467,2.28227,7.25,1.43063
108,2010-04-19,00:00:00.00,0.416753,2.28046,6.52,1.43804
109,2010-04-20,00:00:00.00,0.000310262,2.28836,5.97,1.44547
110,2010-04-21,00:00:00.00,0.000162643,2.30113,5.48,1.45374
111,2010-04-22,00:00:00.00,0.0107992,2.3132,5.04,1.46207
112,2010-04-23,00:00:00.00,0.00932346,2.32616,4.67,1.46972
113,2010-04-24,00:00:00.00,0.00302705,2.3368,4.34,1.47612
114,2010-04-25,00:00:00.00,1.77008,2.34709,4.05,1.48189
115,2010-04-26,00:00:00.00,13.7509,2.38156,4.31,1.51099
116,2010-04-27,00:00:00.00,0.33883,2.5381,5.66,1.65104
117,2010-04-28,00:00:00.00,0.00037755,2.92876,6.66,1.98996
118,2010-04-29,00:00:00.00,0.000484109,3.40817,5.97,2.34837
119,2010-04-30,00:00:00.00,0.11858,3.6293,5.04,2.3867
120,2010-05-01,00:00:00.00,0.0470432,3.50152,4.41,2.13174
121,2010-05-02,00:00:00.00,3.24409,3.21335,4.09,1.88388
122,2010-05-03,00:00:00.00,4.6149,2.9706,3.97,1.7785
123,2010-05-04,00:00:00.00,7.06978,2.86838,4.07,1.78005
124,2010-05-05,00:00:00.00,0.187756,2.915,4.2,1.85989
125,2010-05-06,00:00:00.00,8.15724,3.0932,5.84,2.01873
126,2010-05-07,00:00:00.00,0.0283547,3.33634,5.87,2.20007
127,2010-05-08,00:00:00.00,21.7994,3.61513,5.27,2.37592
128,2010-05-09,00:00:00.00,5.29291,4.05031,7.71,2.67217
129,2010-05-10,00:00:00.00,0.551339,4.90841,12.5,3.24916
130,2010-05-11,00:00:00.00,0.0326559,5.87715,11.8,3.87586
131,2010-05-12,00:00:00.00,20.1382,6.22108,11.3,3.9675
132,2010-05-13,00:00:00.00,0.033171,6.03767,32.8,3.73217
133,2010-05-14,00:00:00.00,21.8877,6.2022,29.7,3.93647
134,2010-05-15,00:00:00.00,1.14962,7.15268,37.5,4.68676
135,2010-05-16,00:00:00.00,0,8.38217,46.9,5.44349
136,2010-05-17,00:00:00.00,0.00987998,9.02314,27.6,5.73729
137,2010-05-18,00:00:00.00,0.322882,8.63727,19.5,5.35974
138,2010-05-19,00:00:00.00,3.00804,7.64724,14.3,4.65845
139,2010-05-20,00:00:00.00,0.00336351,6.78054,9.7,4.17049
140,2010-05-21,00:00:00.00,0.00161691,6.36576,7.37,3.96568
141,2010-05-22,00:00:00.00,0.0237846,6.23707,6.12,3.91667
142,2010-05-23,00:00:00.00,9.3172,6.20959,5.51,3.90796
143,2010-05-24,00:00:00.00,0.0136511,6.29047,5.81,3.98144
144,2010-05-25,00:00:00.00,0.00148274,6.5724,5.48,4.18866
145,2010-05-26,00:00:00.00,0.000696756,6.90045,4.94,4.39083
146,2010-05-27,00:00:00.00,2.34379e-308,6.94738,4.23,4.36999
147,2010-05-28,00:00:00.00,0.0324897,6.71946,3.68,4.19168
148,2010-05-29,00:00:00.00,0.0421604,6.45699,3.3,4.03156
149,2010-05-30,00:00:00.00,0.0844894,6.29718,2.99,3.94491
150,2010-05-31,00:00:00.00,0.0159342,6.21274,2.79,3.90078
151,2010-06-01,00:00:00.00,11.0101,6.17211,2.59,3.88079
152,2010-06-02,00:00:00.00,4.69303,6.23765,2.51,3.94349
153,2010-06-03,00:00:00.00,12.1904,6.55317,2.62,4.18398
154,2010-06-04,00:00:00.00,10.8163,7.10477,4.63,4.55668
155,2010-06-05,00:00:00.00,1.63523,7.76694,5.99,4.97868
156,2010-06-06,00:00:00.00,8.61005,8.42335,10.7,5.39102
157,2010-06-07,00:00:00.00,32.5785,8.89735,29.2,5.65798
158,2010-06-08,00:00:00.00,0.0123064,9.51285,39.7,6.07543
159,2010-06-09,00:00:00.00,0.0131954,11.0764,34.7,7.27577
160,2010-06-10,00:00:00.00,6.61812,12.8787,22.7,8.39086
161,2010-06-11,00:00:00.00,0.158884,13.0184,18.6,8.11103
162,2010-06-12,00:00:00.00,0.0033765,11.7779,13,7.177
163,2010-06-13,00:00:00.00,0.0851051,10.6666,8.35,6.56157
164,2010-06-14,00:00:00.00,0.158801,10.0435,6.32,6.25034
165,2010-06-15,00:00:00.00,0.00343586,9.6948,5.34,6.06342
166,2010-06-16,00:00:00.00,0.106546,9.44399,4.69,5.91626
167,2010-06-17,00:00:00.00,2.22206,9.24833,4.18,5.79897
168,2010-06-18,00:00:00.00,0.0292142,9.08421,3.68,5.69812
169,2010-06-19,00:00:00.00,0.0373641,8.93599,3.26,5.60761
170,2010-06-20,00:00:00.00,0.0469938,8.79335,2.99,5.51697
171,2010-06-21,00:00:00.00,0.00657137,8.65281,2.73,5.4294
172,2010-06-22,00:00:00.00,0.000924764,8.51343,2.53,5.34123
173,2010-06-23,00:00:00.00,2.7613,8.37543,2.37,5.25467
174,2010-06-24,00:00:00.00,2.85169,8.23937,2.28,5.16913
175,2010-06-25,00:00:00.00,1.66114,8.10729,2.22,5.08649
176,2010-06-26,00:00:00.00,0.0958716,7.97976,2.15,5.0068
177,2010-06-27,00:00:00.00,0.0630313,7.85672,2.06,4.92978
178,2010-06-28,00:00:00.00,5.32867,7.73929,2.05,4.85662
179,2010-06-29,00:00:00.00,0.060404,7.63866,2.17,4.79569
180,2010-06-30,00:00:00.00,0.0578791,7.56903,2.1,4.75652
181,2010-07-01,00:00:00.00,0.00532898,7.50751,2.18,4.71804
182,2010-07-02,00:00:00.00,0.00645534,7.40856,2.15,4.64887
183,2010-07-03,00:00:00.00,0.00729508,7.27241,1.94,4.55826
184,2010-07-04,00:00:00.00,0.00811912,7.13269,1.82,4.47149
185,2010-07-05,00:00:00.00,0.00964895,7.00881,1.73,4.39592
186,2010-07-06,00:00:00.00,0.0260554,6.89728,1.63,4.32714
187,2010-07-07,00:00:00.00,0.0402371,6.7905,1.57,4.26012
188,2010-07-08,00:00:00.00,0.0652697,6.6851,1.52,4.19392
189,2010-07-09,00:00:00.00,8.21222,6.59039,1.47,4.13589
190,2010-07-10,00:00:00.00,14.1534,6.57137,1.49,4.13589
191,2010-07-11,00:00:00.00,0.00977729,6.7784,1.52,4.30109
192,2010-07-12,00:00:00.00,0.604423,7.26649,1.63,4.64796
193,2010-07-13,00:00:00.00,17.701,7.72533,1.92,4.92174
194,2010-07-14,00:00:00.00,0.360338,7.90027,2.65,4.98218
195,2010-07-15,00:00:00.00,0.00344729,8.07962,2.93,5.10859
196,2010-07-16,00:00:00.00,12.0228,8.35237,2.66,5.30053
197,2010-07-17,00:00:00.00,14.0792,8.42349,2.94,5.30056
198,2010-07-18,00:00:00.00,8.67749,8.47891,3.22,5.3404
199,2010-07-19,00:00:00.00,2.21169,8.89853,5.05,5.67241
200,2010-07-20,00:00:00.00,6.41172,9.41679,6.59,5.99846
201,2010-07-21,00:00:00.00,0.194655,9.47839,4.41,5.95417
202,2010-07-22,00:00:00.00,0.235056,9.07497,2.53,5.64087
203,2010-07-23,00:00:00.00,3.03879,8.57655,1.47,5.33191
204,2010-07-24,00:00:00.00,5.38012,8.17925,1.16,5.09993
205,2010-07-25,00:00:00.00,5.42079,7.89882,1.77,4.93734
206,2010-07-26,00:00:00.00,3.57118,7.73476,1.3,4.85009
207,2010-07-27,00:00:00.00,0.0526872,7.66097,1.03,4.81461
208,2010-07-28,00:00:00.00,0.097551,7.5902,0.937,4.76737
209,2010-07-29,00:00:00.00,2.0634,7.46207,0.886,4.67666
210,2010-07-30,00:00:00.00,0.016507,7.2974,0.831,4.56959
211,2010-07-31,00:00:00.00,0.0926079,7.14182,0.701,4.47457
212,2010-08-01,00:00:00.00,2.19586,7.01024,0.643,4.39516
213,2010-08-02,00:00:00.00,0.0852035,6.89394,0.618,4.32349
214,2010-08-03,00:00:00.00,0.00667187,6.78388,0.594,4.25473
215,2010-08-04,00:00:00.00,0.00319235,6.67681,0.585,4.18766
216,2010-08-05,00:00:00.00,0.891506,6.57181,0.594,4.1218
217,2010-08-06,00:00:00.00,0.358922,6.46839,0.595,4.05688
218,2010-08-07,00:00:00.00,0.610662,6.36906,0.608,3.99308
219,2010-08-08,00:00:00.00,0.014291,6.27391,0.62,3.93095
220,2010-08-09,00:00:00.00,0.0614985,6.1796,0.635,3.87368
221,2010-08-10,00:00:00.00,2.62372,6.08728,0.644,3.81664
222,2010-08-11,00:00:00.00,0.00496244,5.99609,0.655,3.75812
223,2010-08-12,00:00:00.00,1.24745,5.90527,0.668,3.70168
224,2010-08-13,00:00:00.00,0.564814,5.817,0.69,3.64638
225,2010-08-14,00:00:00.00,0.0150195,5.73087,0.706,3.59254
226,2010-08-15,00:00:00.00,0.0796301,5.64646,0.712,3.53966
227,2010-08-16,00:00:00.00,0.669445,5.56363,0.715,3.48776
228,2010-08-17,00:00:00.00,0.00308617,5.48214,0.706,3.43668
229,2010-08-18,00:00:00.00,0.00489196,5.40212,0.682,3.38653
230,2010-08-19,00:00:00.00,0.0114833,5.32365,0.691,3.3374
231,2010-08-20,00:00:00.00,0.0911257,5.24684,0.691,3.28932
232,2010-08-21,00:00:00.00,0.000916609,5.17165,0.682,3.24225
233,2010-08-22,00:00:00.00,11.2027,5.11266,0.696,3.20723
234,2010-08-23,00:00:00.00,0.305719,5.12492,0.712,3.22591
235,2010-08-24,00:00:00.00,0.980747,5.27348,0.71,3.34329
236,2010-08-25,00:00:00.00,0.0756484,5.45914,0.724,3.47203
237,2010-08-26,00:00:00.00,0.298934,5.47826,0.808,3.45157
238,2010-08-27,00:00:00.00,0.102987,5.30477,0.806,3.30082
239,2010-08-28,00:00:00.00,0.00510961,5.07719,0.777,3.15375
240,2010-08-29,00:00:00.00,0.0107917,4.91051,0.748,3.06531
241,2010-08-30,00:00:00.00,0.00336523,4.81124,0.73,3.01422
242,2010-08-31,00:00:00.00,0.0248822,4.74087,0.726,2.9728
243,2010-09-01,00:00:00.00,0.00975021,4.67691,0.688,2.93263
244,2010-09-02,00:00:00.00,0.182228,4.61375,0.615,2.89305
245,2010-09-03,00:00:00.00,2.0449,4.55171,0.599,2.85414
246,2010-09-04,00:00:00.00,6.53316,4.49659,0.628,2.82042
247,2010-09-05,00:00:00.00,0.38133,4.47054,0.617,2.80849
248,2010-09-06,00:00:00.00,0.561887,4.49874,0.609,2.83584
249,2010-09-07,00:00:00.00,0.242096,4.54233,0.62,2.86804
250,2010-09-08,00:00:00.00,0.00778855,4.5207,0.663,2.84173
251,2010-09-09,00:00:00.00,0.0219894,4.42304,0.622,2.76381
252,2010-09-10,00:00:00.00,0.133082,4.30439,0.607,2.68761
253,2010-09-11,00:00:00.00,0.0104523,4.2108,0.601,2.63541
254,2010-09-12,00:00:00.00,6.18542,4.15068,0.587,2.60302
255,2010-09-13,00:00:00.00,0.106374,4.13018,0.62,2.59559
256,2010-09-14,00:00:00.00,1.51522,4.1649,0.645,2.6268
257,2010-09-15,00:00:00.00,0.00728435,4.21411,0.642,2.66239
258,2010-09-16,00:00:00.00,0.00262635,4.19827,0.651,2.63976
259,2010-09-17,00:00:00.00,17.8163,4.13152,0.765,2.58456
260,2010-09-18,00:00:00.00,0.0779327,4.1623,0.786,2.6206
261,2010-09-19,00:00:00.00,2.16237,4.44493,0.749,2.84512
262,2010-09-20,00:00:00.00,0.000163578,4.81428,0.833,3.10166
263,2010-09-21,00:00:00.00,0.00884466,4.90719,0.862,3.10549
264,2010-09-22,00:00:00.00,0.0266377,4.6681,0.82,2.8831
265,2010-09-23,00:00:00.00,6.49498,4.34231,0.838,2.67188
266,2010-09-24,00:00:00.00,0.0340432,4.15431,0.835,2.58738
267,2010-09-25,00:00:00.00,0.125464,4.14274,0.803,2.61042
268,2010-09-26,00:00:00.00,0.576312,4.19634,0.788,2.654
269,2010-09-27,00:00:00.00,0.973764,4.18623,0.786,2.63331
270,2010-09-28,00:00:00.00,0.577977,4.0908,0.776,2.55491
271,2010-09-29,00:00:00.00,31.8788,4.02348,0.882,2.51731
272,2010-09-30,00:00:00.00,0.55349,4.2277,0.971,2.69093
273,2010-10-01,00:00:00.00,0.0058327,4.93428,0.936,3.22354
274,2010-10-02,00:00:00.00,0.150347,5.78255,1.13,3.8066
275,2010-10-03,00:00:00.00,18.7194,6.06618,1.23,3.86021
276,2010-10-04,00:00:00.00,0.694562,5.80325,1.14,3.57149
277,2010-10-05,00:00:00.00,0.304322,5.65476,1.05,3.52661
278,2010-10-06,00:00:00.00,0.533318,5.81107,1.02,3.70235
279,2010-10-07,00:00:00.00,4.52682,5.83226,1.07,3.68768
280,2010-10-08,00:00:00.00,0.121342,5.54682,1.02,3.42696
281,2010-10-09,00:00:00.00,8.19445e-308,5.20816,0.995,3.21344
282,2010-10-10,00:00:00.00,0.00290929,5.01767,0.982,3.13523
283,2010-10-11,00:00:00.00,0.0066826,4.91722,0.958,3.08517
284,2010-10-12,00:00:00.00,5.90729,4.81569,0.961,3.01319
285,2010-10-13,00:00:00.00,0.0572537,4.74418,0.995,2.97209
286,2010-10-14,00:00:00.00,6.43299,4.77588,0.962,3.01236
287,2010-10-15,00:00:00.00,21.6092,4.93935,1.19,3.13791
288,2010-10-16,00:00:00.00,0.7386,5.31055,1.38,3.40151
289,2010-10-17,00:00:00.00,0.00276678,6.00394,1.44,3.90729
290,2010-10-18,00:00:00.00,0.00979889,6.69094,1.47,4.33298
291,2010-10-19,00:00:00.00,0.00140894,6.73266,1.49,4.20786
292,2010-10-20,00:00:00.00,0.0407225,6.16828,1.43,3.78608
293,2010-10-21,00:00:00.00,3.39443,5.6108,1.31,3.44731
294,2010-10-22,00:00:00.00,8.49552,5.31435,1.27,3.29119
295,2010-10-23,00:00:00.00,0.147138,5.29548,1.21,3.34268
296,2010-10-24,00:00:00.00,1.44617,5.53328,1.16,3.52602
297,2010-10-25,00:00:00.00,1.48802,5.77506,1.16,3.68273
298,2010-10-26,00:00:00.00,0.142461,5.77936,1.24,3.6376
299,2010-10-27,00:00:00.00,5.13706,5.56648,1.26,3.45804
300,2010-10-28,00:00:00.00,0.176015,5.34811,1.25,3.32697
301,2010-10-29,00:00:00.00,0.125254,5.28701,1.21,3.32215
302,2010-10-30,00:00:00.00,0.309435,5.32516,1.18,3.36565
303,2010-10-31,00:00:00.00,0.0391562,5.30691,1.17,3.33959
304,2010-11-01,00:00:00.00,1.62036,5.19306,1.18,3.24592
305,2010-11-02,00:00:00.00,0.00460834,5.05732,1.16,3.1594
306,2010-11-03,00:00:00.00,0.000245959,4.96681,1.15,3.11362
307,2010-11-04,00:00:00.00,0.16151,4.91644,1.15,3.08918
308,2010-11-05,00:00:00.00,2.83702,4.8706,1.16,3.05948
309,2010-11-06,00:00:00.00,5.9669,4.83942,1.29,3.0402
310,2010-11-07,00:00:00.00,0.698289,4.88559,1.47,3.08255
311,2010-11-08,00:00:00.00,0,5.03549,1.59,3.19718
312,2010-11-09,00:00:00.00,0,5.17018,1.57,3.28195
313,2010-11-10,00:00:00.00,0,5.14664,1.74,3.23478
314,2010-11-11,00:00:00.00,0.00162682,4.98274,1.77,3.1033
315,2010-11-12,00:00:00.00,0.00079765,4.80006,1.61,2.99016
316,2010-11-13,00:00:00.00,0.00240077,4.67557,1.47,2.92574
317,2010-11-14,00:00:00.00,0.0109282,4.60326,1.41,2.88844
318,2010-11-15,00:00:00.00,5.21747,4.56061,1.36,2.86468
319,2010-11-16,00:00:00.00,0.000804637,4.56576,1.34,2.87472
320,2010-11-17,00:00:00.00,10.2067,4.67516,1.34,2.96111
321,2010-11-18,00:00:00.00,9.3152,4.92275,1.74,3.14164
322,2010-11-19,00:00:00.00,1.69833,5.34525,2.74,3.43448
323,2010-11-20,00:00:00.00,0.0924371,5.88442,4.25,3.80105
324,2010-11-21,00:00:00.00,0.000188439,6.2219,3.56,3.98034
325,2010-11-22,00:00:00.00,0.643474,6.10467,2.65,3.8095
326,2010-11-23,00:00:00.00,14.6912,5.70795,2.58,3.51399
327,2010-11-24,00:00:00.00,5.73095,5.49086,6.48,3.41835
328,2010-11-25,00:00:00.00,0.0904847,5.80217,9.99,3.71214
329,2010-11-26,00:00:00.00,17.7904,6.52313,8.97,4.25649
330,2010-11-27,00:00:00.00,0.995238,7.1695,14.9,4.59862
331,2010-11-28,00:00:00.00,0.046176,7.60986,19.5,4.83151
332,2010-11-29,00:00:00.00,0.000189497,7.88057,10.9,5.00476
333,2010-11-30,00:00:00.00,0.00321838,7.69494,6.6,4.79989
334,2010-12-01,00:00:00.00,24.6693,7.16101,8.75,4.42706
335,2010-12-02,00:00:00.00,2.9941,7.01446,23.8,4.41312
336,2010-12-03,00:00:00.00,0.184913,7.84135,26.8,5.08351
337,2010-12-04,00:00:00.00,0.211596,9.00419,16.4,5.83853
338,2010-12-05,00:00:00.00,2.09943,9.26425,11.4,5.83061
339,2010-12-06,00:00:00.00,4.21489,8.56037,9.34,5.26125
340,2010-12-07,00:00:00.00,3.7772,7.72226,6.58,4.75625
341,2010-12-08,00:00:00.00,1.49371,7.24139,4.9,4.51173
342,2010-12-09,00:00:00.00,0.338664,7.04443,4.3,4.42019
343,2010-12-10,00:00:00.00,0.403447,6.94408,3.98,4.36172
344,2010-12-11,00:00:00.00,1.16069,6.85823,3.8,4.30839
345,2010-12-12,00:00:00.00,0.141257,6.774,3.95,4.25526
346,2010-12-13,00:00:00.00,18.7593,6.72197,3.87,4.22764
347,2010-12-14,00:00:00.00,9.40416,6.81293,4.85,4.30756
348,2010-12-15,00:00:00.00,10.0948,7.1782,5.7,4.57878
349,2010-12-16,00:00:00.00,0.817929,7.59509,5.2,4.84174
350,2010-12-17,00:00:00.00,0.0876729,7.64176,4.8,4.8037
351,2010-12-18,00:00:00.00,0.0406025,7.32244,4.6,4.5557
352,2010-12-19,00:00:00.00,0.0810832,6.95961,4.42,4.33677
353,2010-12-20,00:00:00.00,0.343067,6.73633,4.3,4.21881
354,2010-12-21,00:00:00.00,0.834635,6.62147,4.18,4.15861
355,2010-12-22,00:00:00.00,0.0299913,6.54283,4.04,4.11093
356,2010-12-23,00:00:00.00,0.584191,6.47032,3.95,4.06554
357,2010-12-24,00:00:00.00,0.817704,6.39979,3.85,4.02081
358,2010-12-25,00:00:00.00,0.150462,6.333,3.78,3.97741
359,2010-12-26,00:00:00.00,0.0148174,6.26733,3.71,3.9349
360,2010-12-27,00:00:00.00,0.0718969,6.20211,3.65,3.89517
361,2010-12-28,00:00:00.00,0.0881503,6.13885,3.59,3.85671
362,2010-12-29,00:00:00.00,0.06045,6.07751,3.56,3.81775
363,2010-12-30,00:00:00.00,0.00166448,6.01601,3.53,3.77892
364,2010-12-31,00:00:00.00,0.515843,5.95571,3.5,3.74124
365,2011-01-01,00:00:00.00,3.07125,5.90342,6,3.70945
366,2011-01-02,00:00:00.00,14.4692,6.04773,70.3,3.82886
367,2011-01-03,00:00:00.00,0.033005,7.14298,126,4.69296
368,2011-01-04,00:00:00.00,0.884398,10.1387,126,6.91592
369,2011-01-05,00:00:00.00,2.43308,13.5975,90.5,9.06046
370,2011-01-06,00:00:00.00,0.196056,14.2254,51.2,8.87823
371,2011-01-07,00:00:00.00,3.88946,12.1689,25,7.26935
372,2011-01-08,00:00:00.00,0.848177,10.182,17.7,6.1691
373,2011-01-09,00:00:00.00,1.15206,9.27894,11.1,5.76366
374,2011-01-10,00:00:00.00,2.93906,8.98147,8.58,5.63704
375,2011-01-11,00:00:00.00,0.464327,8.84148,7.35,5.55192
376,2011-01-12,00:00:00.00,10.5411,8.71902,6.44,5.47576
377,2011-01-13,00:00:00.00,3.07848,8.59921,6.1,5.40147
378,2011-01-14,00:00:00.00,1.11802,8.48601,6,5.32979
379,2011-01-15,00:00:00.00,0.586881,8.3738,5.62,5.2602
380,2011-01-16,00:00:00.00,5.02461,8.26708,5.55,5.19283
381,2011-01-17,00:00:00.00,0.201763,8.16189,5.16,5.12737
382,2011-01-18,00:00:00.00,0.0148913,8.06113,4.97,5.06391
