time,date,hour,precip [mm/day],sub682 [m3/s],sub694 [m3/s],sub694 (observed) [m3/s]
56,2010-02-26,00:00:00.00,3.32886,0.551681,1.14398,0.33
57,2010-02-27,00:00:00.00,7.55891,0.488251,1.10856,0.36
58,2010-02-28,00:00:00.00,2.24849,0.47503,1.06563,0.4
59,2010-03-01,00:00:00.00,0.0437624,0.47799,1.04258,0.44
60,2010-03-02,00:00:00.00,0.00560859,0.45988,1.01547,0.56
61,2010-03-03,00:00:00.00,0.00192721,0.435332,0.977287,0.65
62,2010-03-04,00:00:00.00,0.00135705,0.417889,0.937954,0.8
63,2010-03-05,00:00:00.00,0.000278623,0.404191,0.902762,0.95
64,2010-03-06,00:00:00.00,0.000137088,0.391417,0.871543,1.2
65,2010-03-07,00:00:00.00,0,0.379385,0.843113,1.6
66,2010-03-08,00:00:00.00,0,0.367994,0.816701,2.1
67,2010-03-09,00:00:00.00,0,0.555673,0.981623,3.2
68,2010-03-10,00:00:00.00,0.00594394,3.86267,5.2205,6
69,2010-03-11,00:00:00.00,0.0199443,17.663,24.6329,11
70,2010-03-12,00:00:00.00,0.00451578,21.7149,41.6642,20.9
71,2010-03-13,00:00:00.00,3.30448,11.0733,33.1285,28.7
72,2010-03-14,00:00:00.00,10.051,6.23264,18.6,58.4
73,2010-03-15,00:00:00.00,1.76392,6.23108,14.1967,80.4
74,2010-03-16,00:00:00.00,0.0754618,6.30961,13.5766,66
75,2010-03-17,00:00:00.00,1.159e-308,4.68953,11.5376,45
76,2010-03-18,00:00:00.00,0,3.35765,8.55801,26.7
77,2010-03-19,00:00:00.00,0,2.64269,6.31721,13.5
78,2010-03-20,00:00:00.00,0.00135785,2.22372,5.09521,8.87
79,2010-03-21,00:00:00.00,0.110781,1.93017,4.37547,6.56
80,2010-03-22,00:00:00.00,0.0608452,1.71167,3.88639,4.97
81,2010-03-23,00:00:00.00,3.0458,1.56704,3.52231,3.8
82,2010-03-24,00:00:00.00,0.0383409,1.55744,3.37181,3.11
83,2010-03-25,00:00:00.00,0.072253,1.55642,3.34165,2.65
84,2010-03-26,00:00:00.00,0.278834,1.4327,3.18996,2.3
85,2010-03-27,00:00:00.00,0.000171369,1.29125,2.91791,1.91
86,2010-03-28,00:00:00.00,0.0232191,1.18994,2.6657,1.56
87,2010-03-29,00:00:00.00,7.42652,1.19195,2.56959,1.5
88,2010-03-30,00:00:00.00,0.531153,1.59392,3.04706,1.68
89,2010-03-31,00:00:00.00,0,1.96414,3.81612,1.66
90,2010-04-01,00:00:00.00,0.00305543,1.79182,3.95541,1.63
91,2010-04-02,00:00:00.00,4.53141e-308,1.49193,3.5,1.51
92,2010-04-03,00:00:00.00,0,1.31247,3.01933,1.32
93,2010-04-04,00:00:00.00,0.207439,1.19523,2.69793,1.2
94,2010-04-05,00:00:00.00,0.0986685,1.09664,2.46065,1.1
95,2010-04-06,00:00:00.00,1.79334,1.01241,2.26387,1.02
96,2010-04-07,00:00:00.00,26.5292,1.24515,2.46724,3.54
97,2010-04-08,00:00:00.00,15.5213,4.27516,6.584,13.4
98,2010-04-09,00:00:00.00,8.58613,9.65268,15.5194,27.1
99,2010-04-10,00:00:00.00,0.0418557,11.3584,21.8881,33.4
100,2010-04-11,00:00:00.00,0.135395,8.35993,20.4466,34.6
101,2010-04-12,00:00:00.00,0.451506,5.15073,14.6103,19.7
102,2010-04-13,00:00:00.00,0.276899,3.50803,9.5407,9.05
103,2010-04-14,00:00:00.00,0.772327,2.70592,6.60825,6.05
104,2010-04-15,00:00:00.00,0.189173,2.23392,5.14709,4.45
105,2010-04-16,00:00:00.00,2.41706e-308,1.90955,4.36615,3.44
106,2010-04-17,00:00:00.00,0.327654,1.66947,3.81348,2.83
107,2010-04-18,00:00:00.00,0.900819,1.48309,3.38511,2.37
108,2010-04-19,00:00:00.00,0.641773,1.33575,3.02892,2.21
109,2010-04-20,00:00:00.00,0.000183875,1.21765,2.74301,1.93
110,2010-04-21,00:00:00.00,8.65891e-308,1.11985,2.51033,1.6
111,2010-04-22,00:00:00.00,0.00387252,1.03596,2.31446,1.35
112,2010-04-23,00:00:00.00,0.0356193,0.962602,2.14531,1.18
113,2010-04-24,00:00:00.00,0.0173626,0.898155,1.99722,0.933
114,2010-04-25,00:00:00.00,2.92611,0.843223,1.86926,0.649
115,2010-04-26,00:00:00.00,14.622,0.924669,1.91616,0.842
116,2010-04-27,00:00:00.00,0.0604271,1.69697,2.91378,1.2
117,2010-04-28,00:00:00.00,8.08532e-308,2.41968,4.45454,1.42
118,2010-04-29,00:00:00.00,0.000792862,2.16501,4.81474,1.61
119,2010-04-30,00:00:00.00,0.145595,1.67135,4.03874,1.41
120,2010-05-01,00:00:00.00,0.0541239,1.39976,3.28694,1.08
121,2010-05-02,00:00:00.00,3.51105,1.2408,2.84443,0.914
122,2010-05-03,00:00:00.00,14.5012,1.23998,2.68359,0.872
123,2010-05-04,00:00:00.00,6.51829,1.96969,3.55003,7.72
124,2010-05-05,00:00:00.00,0.206714,2.88049,5.33958,14.4
125,2010-05-06,00:00:00.00,3.74293,2.80221,6.07444,15.4
126,2010-05-07,00:00:00.00,0.0167818,2.20341,5.22146,9.29
127,2010-05-08,00:00:00.00,21.0887,2.08131,4.55351,5.41
128,2010-05-09,00:00:00.00,3.87355,3.95467,6.97205,8.36
129,2010-05-10,00:00:00.00,0.224303,5.61244,10.5447,13.3
130,2010-05-11,00:00:00.00,0.00122327,4.63561,10.6778,14.6
131,2010-05-12,00:00:00.00,19.9501,3.62145,8.76987,11.1
132,2010-05-13,00:00:00.00,0.229646,5.56353,10.2699,17.3
133,2010-05-14,00:00:00.00,17.2025,7.49278,14.0847,20.2
134,2010-05-15,00:00:00.00,0.946083,8.64687,17.1774,26.8
135,2010-05-16,00:00:00.00,0.000128813,8.44408,18.064,28.4
136,2010-05-17,00:00:00.00,0.00150985,5.65331,14.8027,31.9
137,2010-05-18,00:00:00.00,0.209316,3.70462,10.1802,17.3
138,2010-05-19,00:00:00.00,2.51268,2.75947,6.88154,7.22
139,2010-05-20,00:00:00.00,0.0350529,2.24375,5.20552,4.6
140,2010-05-21,00:00:00.00,0.0171755,1.89647,4.34997,3.34
141,2010-05-22,00:00:00.00,0.0114815,1.64153,3.77393,2.58
142,2010-05-23,00:00:00.00,5.31795,1.46614,3.33963,2.15
143,2010-05-24,00:00:00.00,0.0140693,1.42336,3.11997,1.89
144,2010-05-25,00:00:00.00,0.0349764,1.39521,3.02645,1.6
145,2010-05-26,00:00:00.00,0.0163866,1.25828,2.83266,1.42
146,2010-05-27,00:00:00.00,0.000302709,1.10761,2.53517,1.25
147,2010-05-28,00:00:00.00,0.00335804,0.996638,2.26203,1.07
148,2010-05-29,00:00:00.00,2.92595e-308,0.909877,2.04871,0.919
149,2010-05-30,00:00:00.00,1.3423e-308,0.835317,1.87428,0.827
150,2010-05-31,00:00:00.00,4.6786e-308,0.770492,1.72701,0.744
151,2010-06-01,00:00:00.00,6.14141,0.724011,1.61242,0.685
152,2010-06-02,00:00:00.00,2.23302,0.728199,1.56902,0.631
153,2010-06-03,00:00:00.00,15.3167,0.813767,1.66194,0.758
154,2010-06-04,00:00:00.00,3.95024,1.2382,2.24612,1.27
155,2010-06-05,00:00:00.00,1.72825,1.63429,3.08131,1.55
156,2010-06-06,00:00:00.00,5.99859,1.49997,3.2917,3.24
157,2010-06-07,00:00:00.00,24.2386,1.53064,3.27284,11.7
158,2010-06-08,00:00:00.00,0.0412258,3.19659,5.44279,18.2
159,2010-06-09,00:00:00.00,0.0127871,4.52843,8.53678,21.9
160,2010-06-10,00:00:00.00,5.38003,3.69924,8.65438,20.4
161,2010-06-11,00:00:00.00,0.164448,2.71255,6.66501,9.19
162,2010-06-12,00:00:00.00,0.010675,2.22282,5.13319,4.3
163,2010-06-13,00:00:00.00,0.101122,1.8451,4.28263,2.8
164,2010-06-14,00:00:00.00,0.162098,1.54194,3.60472,2.01
165,2010-06-15,00:00:00.00,0.00557486,1.32663,3.08573,1.49
166,2010-06-16,00:00:00.00,0.0676561,1.16589,2.68096,1.2
167,2010-06-17,00:00:00.00,1.48356,1.0378,2.36922,1.01
168,2010-06-18,00:00:00.00,0.0170314,0.933424,2.11819,0.865
169,2010-06-19,00:00:00.00,0.06854,0.846857,1.91276,0.74
170,2010-06-20,00:00:00.00,0.0595561,0.773583,1.74325,0.638
171,2010-06-21,00:00:00.00,0.0171399,0.710532,1.60134,0.549
172,2010-06-22,00:00:00.00,0.00181914,0.65579,1.47583,0.464
173,2010-06-23,00:00:00.00,3.135,0.608007,1.36452,0.408
174,2010-06-24,00:00:00.00,2.1189,0.566239,1.27975,0.368
175,2010-06-25,00:00:00.00,0.887733,0.529603,1.21119,0.333
176,2010-06-26,00:00:00.00,0.333972,0.497031,1.14097,0.285
177,2010-06-27,00:00:00.00,0.259924,0.467695,1.0738,0.25
178,2010-06-28,00:00:00.00,4.28897,0.441149,1.01145,0.21
179,2010-06-29,00:00:00.00,0.0243116,0.417227,0.954429,0.212
180,2010-06-30,00:00:00.00,0.0283461,0.395618,0.902609,0.22
181,2010-07-01,00:00:00.00,0.0474269,0.37582,0.855401,0.197
182,2010-07-02,00:00:00.00,0.0723858,0.357586,0.812197,0.158
183,2010-07-03,00:00:00.00,0.0789418,0.340816,0.772553,0.134
184,2010-07-04,00:00:00.00,0.0994575,0.32535,0.736091,0.121
185,2010-07-05,00:00:00.00,0.150581,0.311026,0.702454,0.098
186,2010-07-06,00:00:00.00,0.100874,0.297717,0.671322,0.076
187,2010-07-07,00:00:00.00,0.0526312,0.285326,0.642429,0.083
188,2010-07-08,00:00:00.00,0.199132,0.273779,0.615561,0.092
189,2010-07-09,00:00:00.00,6.72086,0.265632,0.59305,0.09
190,2010-07-10,00:00:00.00,7.7351,0.274179,0.589059,0.144
191,2010-07-11,00:00:00.00,0.048086,0.305414,0.618003,0.163
192,2010-07-12,00:00:00.00,3.70404,0.320554,0.651306,0.185
193,2010-07-13,00:00:00.00,26.4044,0.341839,0.691536,0.665
194,2010-07-14,00:00:00.00,0.39755,0.581684,0.943052,5.46
195,2010-07-15,00:00:00.00,0.00201022,0.845654,1.35943,5.13
196,2010-07-16,00:00:00.00,15.4333,0.816266,1.62699,3.74
197,2010-07-17,00:00:00.00,10.4832,0.88002,1.82164,5.51
198,2010-07-18,00:00:00.00,7.43696,1.1885,2.2501,4.78
199,2010-07-19,00:00:00.00,3.24701,1.34946,2.7056,4
200,2010-07-20,00:00:00.00,3.3482,1.23561,2.7367,3.13
201,2010-07-21,00:00:00.00,0.303476,1.0326,2.41807,4.72
202,2010-07-22,00:00:00.00,0.058272,0.884659,2.06239,4.02
203,2010-07-23,00:00:00.00,4.40617,0.792632,1.80878,2.32
204,2010-07-24,00:00:00.00,3.68679,0.727237,1.64087,1.11
205,2010-07-25,00:00:00.00,1.95258,0.672687,1.51168,0.688
206,2010-07-26,00:00:00.00,2.26824,0.621382,1.39667,0.491
207,2010-07-27,00:00:00.00,0.0874178,0.575241,1.30107,0.381
208,2010-07-28,00:00:00.00,0.0617929,0.535683,1.22465,0.29
209,2010-07-29,00:00:00.00,0.915249,0.50101,1.15229,0.252
210,2010-07-30,00:00:00.00,0.0747335,0.470047,1.08211,0.229
211,2010-07-31,00:00:00.00,0.136201,0.442321,1.01689,0.21
212,2010-08-01,00:00:00.00,2.71096,0.417384,0.957316,0.172
213,2010-08-02,00:00:00.00,0.135521,0.394907,0.903292,0.149
214,2010-08-03,00:00:00.00,0.0472976,0.374561,0.854367,0.13
215,2010-08-04,00:00:00.00,0.0181743,0.355966,0.809906,0.108
216,2010-08-05,00:00:00.00,0.880158,0.338874,0.769303,0.091
217,2010-08-06,00:00:00.00,0.783417,0.323165,0.732106,0.086
218,2010-08-07,00:00:00.00,0.979998,0.308723,0.697967,0.082
219,2010-08-08,00:00:00.00,0.00379594,0.295417,0.666581,0.073
220,2010-08-09,00:00:00.00,0.0367052,0.283113,0.637652,0.068
221,2010-08-10,00:00:00.00,2.25899,0.271688,0.610902,0.072
222,2010-08-11,00:00:00.00,7.50554e-308,0.261068,0.586104,0.079
223,2010-08-12,00:00:00.00,6.2591,0.254107,0.565866,0.076
224,2010-08-13,00:00:00.00,0.898888,0.259708,0.560316,0.086
225,2010-08-14,00:00:00.00,0.0156747,0.265958,0.564268,0.083
226,2010-08-15,00:00:00.00,0.0940464,0.253867,0.556086,0.07
227,2010-08-16,00:00:00.00,0.41449,0.235968,0.533769,0.076
228,2010-08-17,00:00:00.00,0.0524869,0.224973,0.509222,0.072
229,2010-08-18,00:00:00.00,0.0248485,0.217306,0.487885,0.063
230,2010-08-19,00:00:00.00,0.102726,0.210165,0.469656,0.057
231,2010-08-20,00:00:00.00,0.27572,0.20344,0.453415,0.061
232,2010-08-21,00:00:00.00,0.0026475,0.197099,0.438513,0.083
233,2010-08-22,00:00:00.00,4.60375,0.191831,0.425328,0.087
234,2010-08-23,00:00:00.00,0.435367,0.189776,0.416174,0.062
235,2010-08-24,00:00:00.00,0.314435,0.188073,0.409763,0.056
236,2010-08-25,00:00:00.00,0.295229,0.181931,0.400665,0.048
237,2010-08-26,00:00:00.00,0.76487,0.174426,0.388314,0.042
238,2010-08-27,00:00:00.00,0.124328,0.168896,0.375787,0.048
239,2010-08-28,00:00:00.00,0.0733027,0.164366,0.364438,0.047
240,2010-08-29,00:00:00.00,0.0724687,0.160071,0.354183,0.04
241,2010-08-30,00:00:00.00,0.0237048,0.155978,0.344685,0.031
242,2010-08-31,00:00:00.00,0.180088,0.152073,0.335748,0.026
243,2010-09-01,00:00:00.00,0.0108857,0.148344,0.327275,0.02
244,2010-09-02,00:00:00.00,0.416518,0.144779,0.319209,0.014
245,2010-09-03,00:00:00.00,4.27889,0.141709,0.311835,0.012
246,2010-09-04,00:00:00.00,3.08443,0.140131,0.30628,0.017
247,2010-09-05,00:00:00.00,0.157829,0.138731,0.301992,0.016
248,2010-09-06,00:00:00.00,0.346832,0.135194,0.296386,0.013
249,2010-09-07,00:00:00.00,0.670885,0.130978,0.289184,0.011
250,2010-09-08,00:00:00.00,0.0175259,0.127765,0.281929,0.009
251,2010-09-09,00:00:00.00,0.00133665,0.125056,0.275281,0.007
252,2010-09-10,00:00:00.00,0.00450152,0.122461,0.269188,0.006
253,2010-09-11,00:00:00.00,0.138453,0.119964,0.263473,0.005
254,2010-09-12,00:00:00.00,7.37557,0.11928,0.25968,0.005
255,2010-09-13,00:00:00.00,0.169298,0.125511,0.263646,0.005
256,2010-09-14,00:00:00.00,1.63033,0.132073,0.272662,0.005
257,2010-09-15,00:00:00.00,0.000385678,0.12698,0.273438,0.004
258,2010-09-16,00:00:00.00,0.00103691,0.117775,0.264612,0.006
259,2010-09-17,00:00:00.00,18.4641,0.121715,0.262381,0.01
260,2010-09-18,00:00:00.00,0.0185556,0.16192,0.299757,0.009
261,2010-09-19,00:00:00.00,3.46223,0.204628,0.364217,0.009
262,2010-09-20,00:00:00.00,0.000611201,0.19228,0.391505,0.008
263,2010-09-21,00:00:00.00,0.023966,0.159237,0.373032,0.007
264,2010-09-22,00:00:00.00,0.014383,0.14442,0.343435,0.031
265,2010-09-23,00:00:00.00,4.24147,0.139372,0.320592,0.067
266,2010-09-24,00:00:00.00,0.0498838,0.141217,0.310673,0.057
267,2010-09-25,00:00:00.00,0.030756,0.144176,0.309068,0.052
268,2010-09-26,00:00:00.00,0.156595,0.139476,0.304578,0.041
269,2010-09-27,00:00:00.00,1.82778,0.132132,0.295007,0.043
270,2010-09-28,00:00:00.00,0.909054,0.127962,0.285093,0.073
271,2010-09-29,00:00:00.00,36.6611,0.164487,0.314372,0.18
272,2010-09-30,00:00:00.00,0.248138,0.389828,0.54831,0.167
273,2010-10-01,00:00:00.00,0.0129539,0.632894,0.924347,0.335
274,2010-10-02,00:00:00.00,0.0810161,0.574452,1.09476,0.218
275,2010-10-03,00:00:00.00,20.5603,0.457831,1.06668,0.181
276,2010-10-04,00:00:00.00,0.0513747,0.705096,1.26176,0.229
277,2010-10-05,00:00:00.00,0.167195,1.00505,1.75639,0.235
278,2010-10-06,00:00:00.00,0.619062,0.924087,1.98305,0.167
279,2010-10-07,00:00:00.00,0.35422,0.721721,1.7488,0.133
280,2010-10-08,00:00:00.00,0.000688073,0.625143,1.46711,0.082
281,2010-10-09,00:00:00.00,6.47607e-308,0.578729,1.31712,0.044
282,2010-10-10,00:00:00.00,0.0381403,0.539131,1.22952,0.042
283,2010-10-11,00:00:00.00,0.0145331,0.504268,1.158,0.051
284,2010-10-12,00:00:00.00,3.17174,0.477381,1.09185,0.032
285,2010-10-13,00:00:00.00,0.00105287,0.470376,1.04892,0.027
286,2010-10-14,00:00:00.00,6.81629,0.481943,1.03783,0.022
287,2010-10-15,00:00:00.00,26.127,0.656637,1.20137,0.246
288,2010-10-16,00:00:00.00,0.604282,1.51019,2.33198,0.549
289,2010-10-17,00:00:00.00,8.3678e-308,2.25186,3.98942,0.462
290,2010-10-18,00:00:00.00,0.00212569,1.97648,4.39518,0.308
291,2010-10-19,00:00:00.00,0.00400127,1.46467,3.63345,0.27
292,2010-10-20,00:00:00.00,0.0155868,1.20172,2.87857,0.384
293,2010-10-21,00:00:00.00,3.68481,1.07348,2.45731,0.306
294,2010-10-22,00:00:00.00,7.70795,1.08814,2.33865,0.249
295,2010-10-23,00:00:00.00,0.175,1.33295,2.63001,0.211
296,2010-10-24,00:00:00.00,1.92812,1.47682,3.00063,0.186
297,2010-10-25,00:00:00.00,1.02322,1.31565,2.95177,0.171
298,2010-10-26,00:00:00.00,0.0920836,1.11172,2.59292,0.163
299,2010-10-27,00:00:00.00,3.91337,0.99134,2.26328,0.134
300,2010-10-28,00:00:00.00,0.0933775,0.979146,2.12764,0.124
301,2010-10-29,00:00:00.00,0.0314683,0.978827,2.10107,0.099
302,2010-10-30,00:00:00.00,0.0328373,0.893033,1.99501,0.063
303,2010-10-31,00:00:00.00,0.0135654,0.791839,1.80541,0.062
304,2010-11-01,00:00:00.00,0.804237,0.721749,1.63254,0.092
305,2010-11-02,00:00:00.00,0.0561944,0.669464,1.502,0.084
306,2010-11-03,00:00:00.00,6.03372e-308,0.624582,1.39549,0.081
307,2010-11-04,00:00:00.00,0.101702,0.585383,1.31124,0.069
308,2010-11-05,00:00:00.00,10.4862,0.602907,1.29453,0.077
309,2010-11-06,00:00:00.00,13.4593,0.975652,1.72592,2.3
310,2010-11-07,00:00:00.00,4.22856,1.92346,3.16769,2.39
311,2010-11-08,00:00:00.00,0.00927008,2.61468,4.89957,1.57
312,2010-11-09,00:00:00.00,0,2.38569,5.29012,2.43
313,2010-11-10,00:00:00.00,0,1.84599,4.42104,2.9
314,2010-11-11,00:00:00.00,0.0114829,1.49338,3.54074,1.73
315,2010-11-12,00:00:00.00,0.00266101,1.28932,2.99587,1.15
316,2010-11-13,00:00:00.00,0.00808672,1.14353,2.61569,0.853
317,2010-11-14,00:00:00.00,0.00368167,1.02811,2.33226,0.596
318,2010-11-15,00:00:00.00,4.65471,0.96597,2.14519,0.493
319,2010-11-16,00:00:00.00,0.00051638,1.05854,2.1928,0.417
320,2010-11-17,00:00:00.00,10.5422,1.24482,2.48404,0.374
321,2010-11-18,00:00:00.00,12.2632,1.8925,3.43224,6.92
322,2010-11-19,00:00:00.00,0.307894,3.36739,5.92603,8.45
323,2010-11-20,00:00:00.00,0.00780006,3.95729,8.00371,6.47
324,2010-11-21,00:00:00.00,0.00204884,3.09884,7.35685,6.31
325,2010-11-22,00:00:00.00,0.175557,2.27614,5.52872,3.56
326,2010-11-23,00:00:00.00,12.1371,2.01438,4.51405,1.88
327,2010-11-24,00:00:00.00,2.29615,2.84753,5.42433,3.31
328,2010-11-25,00:00:00.00,0.0604876,3.68457,7.22988,3.91
329,2010-11-26,00:00:00.00,18.6381,3.66617,7.90178,3.5
330,2010-11-27,00:00:00.00,0.502368,5.63325,10.3202,10.5
331,2010-11-28,00:00:00.00,0.0171609,6.96152,13.5012,9.83
332,2010-11-29,00:00:00.00,0.000995129,5.13903,12.542,10.5
333,2010-11-30,00:00:00.00,0.000505801,3.43598,9.09683,8.02
334,2010-12-01,00:00:00.00,20.967,3.12152,7.06744,7.23
335,2010-12-02,00:00:00.00,1.30707,6.40185,10.8022,13.1
336,2010-12-03,00:00:00.00,0.207041,8.5253,15.9627,15.6
337,2010-12-04,00:00:00.00,0.0879566,6.1296,15.111,16.4
338,2010-12-05,00:00:00.00,3.76256,3.96293,10.8456,10.4
339,2010-12-06,00:00:00.00,2.09803,3.02977,7.49298,5.3
340,2010-12-07,00:00:00.00,0.506858,2.56752,5.88,3.11
341,2010-12-08,00:00:00.00,0.231714,2.19587,5.00111,2.4
342,2010-12-09,00:00:00.00,0.309263,1.91457,4.34555,2
343,2010-12-10,00:00:00.00,0.0363163,1.7133,3.867,1.7
344,2010-12-11,00:00:00.00,1.28667,1.56271,3.51716,1.39
345,2010-12-12,00:00:00.00,0.100026,1.44489,3.22859,1.24
346,2010-12-13,00:00:00.00,23.2509,1.61108,3.31775,1.13
347,2010-12-14,00:00:00.00,13.4859,3.45019,5.84016,1.1
348,2010-12-15,00:00:00.00,9.0299,4.9907,9.31614,1.04
349,2010-12-16,00:00:00.00,0.0502576,4.16267,9.60291,1.01
350,2010-12-17,00:00:00.00,0.0092546,3.01276,7.48889,0.98
351,2010-12-18,00:00:00.00,0.0642155,2.41697,5.66718,0.96
352,2010-12-19,00:00:00.00,0.111451,2.0898,4.7381,0.93
353,2010-12-20,00:00:00.00,0.28647,1.85761,4.18297,0.9
354,2010-12-21,00:00:00.00,0.682435,1.68361,3.78949,0.935
355,2010-12-22,00:00:00.00,0.0587947,1.54841,3.46862,1
356,2010-12-23,00:00:00.00,0.500141,1.44021,3.20837,1.08
357,2010-12-24,00:00:00.00,0.587567,1.35158,2.99592,1.2
358,2010-12-25,00:00:00.00,0.345006,1.27767,2.82122,1.19
359,2010-12-26,00:00:00.00,0.0169331,1.21505,2.67413,1.18
360,2010-12-27,00:00:00.00,0.305199,1.16116,2.54889,1.17
361,2010-12-28,00:00:00.00,0.421522,1.11423,2.44043,1.16
362,2010-12-29,00:00:00.00,0.0646125,1.07286,2.34553,1.15
363,2010-12-30,00:00:00.00,0.000581956,1.03595,2.26138,1.2
364,2010-12-31,00:00:00.00,0.366565,1.00276,2.18607,1.28
365,2011-01-01,00:00:00.00,2.12938,1.60923,2.89335,3.48
366,2011-01-02,00:00:00.00,13.0575,10.5048,14.3413,22
367,2011-01-03,00:00:00.00,0.0527495,24.1086,38.8958,34.1
368,2011-01-04,00:00:00.00,0.476895,21.5857,47.7201,63.6
369,2011-01-05,00:00:00.00,2.20132,10.2738,31.9916,75.3
370,2011-01-06,00:00:00.00,0.295484,5.64618,17.1177,41.8
371,2011-01-07,00:00:00.00,3.1853,3.99853,10.878,14.1
372,2011-01-08,00:00:00.00,1.60108,3.23875,7.80727,7.15
373,2011-01-09,00:00:00.00,3.79103,2.7727,6.32911,5.24
374,2011-01-10,00:00:00.00,2.82233,2.45806,5.51805,4.31
375,2011-01-11,00:00:00.00,0.129068,2.23165,4.96538,3.58
376,2011-01-12,00:00:00.00,11.4647,2.06068,4.56042,2.85
377,2011-01-13,00:00:00.00,4.92124,1.92685,4.24738,2.36
378,2011-01-14,00:00:00.00,1.34004,1.81893,4.01107,2.11
379,2011-01-15,00:00:00.00,0.476371,1.72962,3.80679,1.9
380,2011-01-16,00:00:00.00,4.68638,1.6542,3.63087,1.75
381,2011-01-17,00:00:00.00,0.0161244,1.58934,3.47968,1.66
382,2011-01-18,00:00:00.00,0.0234462,1.5328,3.34928,1.56
