time,date,hour,precip [mm/day],04166100 [m3/s],04166100 (observed) [m3/s]
0,2010-01-01,00:00:00.00,---,0,
1,2010-01-02,00:00:00.00,0.187876,0.000491722,1.58291
2,2010-01-03,00:00:00.00,0.159082,0.000981362,1.31956
3,2010-01-04,00:00:00.00,0.0918593,0.000977207,1.25727
4,2010-01-05,00:00:00.00,0.9465,0.000973075,1.34788
5,2010-01-06,00:00:00.00,0.502275,0.000968964,1.26859
6,2010-01-07,00:00:00.00,0.210822,0.000964874,1.21196
7,2010-01-08,00:00:00.00,2.00429,0.000960806,1.16665
8,2010-01-09,00:00:00.00,2.88039,0.000956759,1.24311
9,2010-01-10,00:00:00.00,0.12755,0.000952733,1.1525
10,2010-01-11,00:00:00.00,0.0336723,0.000948728,1.04206
11,2010-01-12,00:00:00.00,1.62187,0.000944743,1.20063
12,2010-01-13,00:00:00.00,0.447691,0.000940779,1.16949
13,2010-01-14,00:00:00.00,0.00781939,0.000936835,1.12984
14,2010-01-15,00:00:00.00,0.012939,0.000932911,1.11285
15,2010-01-16,00:00:00.00,0.16969,0.000929007,1.23461
16,2010-01-17,00:00:00.00,0.0262136,0.000925123,1.24877
17,2010-01-18,00:00:00.00,0.000462305,0.000921245,1.20063
18,2010-01-19,00:00:00.00,0.00707134,0.000917386,1.144
19,2010-01-20,00:00:00.00,0.22894,0.000913561,1.10153
20,2010-01-21,00:00:00.00,0.1034,0.000909755,1.0817
21,2010-01-22,00:00:00.00,0.0291963,0.000905967,1.03356
22,2010-01-23,00:00:00.00,0.0998622,0.000902198,1.03923
23,2010-01-24,00:00:00.00,0.0695794,0.000898449,1.04489
24,2010-01-25,00:00:00.00,6.73353,0.220928,2.16624
25,2010-01-26,00:00:00.00,2.04654,0.675952,4.13426
26,2010-01-27,00:00:00.00,0.890939,0.462986,2.56834
27,2010-01-28,00:00:00.00,0.144281,0.014847,1.82644
28,2010-01-29,00:00:00.00,0.450146,0.0144953,1.48097
29,2010-01-30,00:00:00.00,0.0202365,0.0141572,1.31107
30,2010-01-31,00:00:00.00,0.0543957,0.013832,1.21196
31,2010-02-01,00:00:00.00,0.18575,0.0135189,1.1525
32,2010-02-02,00:00:00.00,0.129032,0.0132173,1.0817
33,2010-02-03,00:00:00.00,1.22457,0.0129266,1.08737
34,2010-02-04,00:00:00.00,0.940665,0.0126462,1.16949
35,2010-02-05,00:00:00.00,5.5644e-05,0.0123755,1.11568
36,2010-02-06,00:00:00.00,0.013792,0.0121141,1.08737
37,2010-02-07,00:00:00.00,0.0386815,0.0118616,1.03923
38,2010-02-08,00:00:00.00,0.309598,0.0116176,0.979763
39,2010-02-09,00:00:00.00,0.00478794,0.0113817,0.891981
40,2010-02-10,00:00:00.00,6.73632,0.0111533,0.99109
41,2010-02-11,00:00:00.00,9.95711,0.0109321,0.957109
42,2010-02-12,00:00:00.00,0.285799,0.0107179,0.948614
43,2010-02-13,00:00:00.00,0.131652,0.0105105,0.948614
44,2010-02-14,00:00:00.00,0.28435,0.0103093,0.923129
45,2010-02-15,00:00:00.00,0.0801246,0.0101142,0.925961
46,2010-02-16,00:00:00.00,0.0523527,0.00992486,0.923129
47,2010-02-17,00:00:00.00,1.67194,0.00974108,0.931624
48,2010-02-18,00:00:00.00,0.379251,0.00956264,0.948614
49,2010-02-19,00:00:00.00,0.0207278,0.00938931,0.9741
50,2010-02-20,00:00:00.00,0.00588705,0.00922086,1.00808
51,2010-02-21,00:00:00.00,3.03572e-05,0.00905682,1.01657
52,2010-02-22,00:00:00.00,0.000758479,0.00889723,1.05905
53,2010-02-23,00:00:00.00,12.8018,0.211991,1.22046
54,2010-02-24,00:00:00.00,0.868527,0.213942,1.35638
55,2010-02-25,00:00:00.00,2.10133,0.012576,1.23178
56,2010-02-26,00:00:00.00,3.05973,0.0122943,1.19497
57,2010-02-27,00:00:00.00,6.31159,0.0120224,1.18081
58,2010-02-28,00:00:00.00,3.63108,0.033615,1.21762
59,2010-03-01,00:00:00.00,0.552047,0.0335799,1.25444
60,2010-03-02,00:00:00.00,0.0287679,0.0116901,1.70184
61,2010-03-03,00:00:00.00,0.0492294,0.0114372,1.84909
62,2010-03-04,00:00:00.00,0.0712345,0.0111926,1.5461
63,2010-03-05,00:00:00.00,0.000205945,0.0109557,1.64804
64,2010-03-06,00:00:00.00,0,0.0107261,1.65937
65,2010-03-07,00:00:00.00,8.18462e-06,0.0105031,1.77263
66,2010-03-08,00:00:00.00,1.45356e-05,0.0102862,2.03032
67,2010-03-09,00:00:00.00,4.38616e-05,3.25264,2.43808
68,2010-03-10,00:00:00.00,0,5.65035,2.60232
69,2010-03-11,00:00:00.00,0.39671,2.41429,2.91664
70,2010-03-12,00:00:00.00,0.0473021,0.0230816,3.17149
71,2010-03-13,00:00:00.00,7.12806,0.720031,5.77664
72,2010-03-14,00:00:00.00,7.40846,1.47578,5.43683
73,2010-03-15,00:00:00.00,4.74965,1.19449,13.9885
74,2010-03-16,00:00:00.00,0.11483,0.457776,5.35188
75,2010-03-17,00:00:00.00,0,0.0613549,2.94495
76,2010-03-18,00:00:00.00,0,0.0615871,2.42392
77,2010-03-19,00:00:00.00,0,0.0618003,2.14925
78,2010-03-20,00:00:00.00,9.42979e-05,0.0619957,1.8944
79,2010-03-21,00:00:00.00,0.705963,0.0621745,1.67919
80,2010-03-22,00:00:00.00,0.849316,0.0623377,1.51495
81,2010-03-23,00:00:00.00,1.31019,0.0624862,1.41301
82,2010-03-24,00:00:00.00,0.240407,0.062621,1.49513
83,2010-03-25,00:00:00.00,5.6059e-05,0.0627427,1.29974
84,2010-03-26,00:00:00.00,1.26106,0.0628522,1.24594
85,2010-03-27,00:00:00.00,0.012578,0.0629501,1.20347
86,2010-03-28,00:00:00.00,0.00672967,0.0630371,1.0817
87,2010-03-29,00:00:00.00,7.98907,0.717541,1.67069
88,2010-03-30,00:00:00.00,1.15623,0.728799,2.46923
89,2010-03-31,00:00:00.00,0.000882601,0.0856497,1.78679
90,2010-04-01,00:00:00.00,7.76696e-05,0.0857501,1.45265
91,2010-04-02,00:00:00.00,0,0.0858325,1.26576
92,2010-04-03,00:00:00.00,0,0.085898,1.17515
93,2010-04-04,00:00:00.00,1.08346,0.0859476,1.0817
94,2010-04-05,00:00:00.00,0.0490815,0.0859824,1.01091
95,2010-04-06,00:00:00.00,2.9157,0.0861894,1.16099
96,2010-04-07,00:00:00.00,15.5835,1.52774,2.54568
97,2010-04-08,00:00:00.00,4.26355,1.64541,3.45466
98,2010-04-09,00:00:00.00,7.16101,0.771348,4.58733
99,2010-04-10,00:00:00.00,0.00268914,0.712986,2.48622
100,2010-04-11,00:00:00.00,0.0153653,0.204753,1.95953
101,2010-04-12,00:00:00.00,0.423155,0.204248,1.67636
102,2010-04-13,00:00:00.00,0.00156738,0.203701,1.51212
103,2010-04-14,00:00:00.00,4.96081,0.432566,2.09545
104,2010-04-15,00:00:00.00,0.0448825,0.443888,1.81511
105,2010-04-16,00:00:00.00,0,0.225652,1.48947
106,2010-04-17,00:00:00.00,0.00155962,0.224817,1.34222
107,2010-04-18,00:00:00.00,0.00255448,0.223949,1.22895
108,2010-04-19,00:00:00.00,0.000155147,0.223052,1.14966
109,2010-04-20,00:00:00.00,5.56681e-06,0.222128,1.11568
110,2010-04-21,00:00:00.00,6.57896e-06,0.22118,1.06755
111,2010-04-22,00:00:00.00,0.03057,0.22021,1.04772
112,2010-04-23,00:00:00.00,0.00392043,0.219221,0.993921
113,2010-04-24,00:00:00.00,3.58405e-05,0.218215,0.945783
114,2010-04-25,00:00:00.00,0.245935,0.217194,0.962773
115,2010-04-26,00:00:00.00,13.7266,1.37557,3.73782
116,2010-04-27,00:00:00.00,0.830436,1.43025,2.42392
117,2010-04-28,00:00:00.00,4.82372e-05,0.325038,1.48947
118,2010-04-29,00:00:00.00,0.000547438,0.32303,1.17232
119,2010-04-30,00:00:00.00,0.852425,0.320991,1.05622
120,2010-05-01,00:00:00.00,0,0.318925,1.00808
121,2010-05-02,00:00:00.00,6.96544,0.568069,2.00766
122,2010-05-03,00:00:00.00,17.605,2.22686,7.47565
123,2010-05-04,00:00:00.00,12.3939,3.10581,12.4877
124,2010-05-05,00:00:00.00,0.3533,1.68715,3.05822
125,2010-05-06,00:00:00.00,0.94912,0.791978,2.09828
126,2010-05-07,00:00:00.00,0.0541311,0.779769,1.6622
127,2010-05-08,00:00:00.00,20.4557,2.88586,4.21921
128,2010-05-09,00:00:00.00,9.28378,3.72316,9.11802
129,2010-05-10,00:00:00.00,0.102314,2.00495,2.68727
130,2010-05-11,00:00:00.00,0.00127512,1.5401,1.99067
131,2010-05-12,00:00:00.00,25.4474,4.42409,10.1091
132,2010-05-13,00:00:00.00,2.52768,5.01098,18.321
133,2010-05-14,00:00:00.00,13.1666,3.60538,10.6755
134,2010-05-15,00:00:00.00,0.491284,3.86366,8.04198
135,2010-05-16,00:00:00.00,0.000286105,3.13206,3.42634
136,2010-05-17,00:00:00.00,7.19706e-05,2.98437,2.86
137,2010-05-18,00:00:00.00,0.653912,2.84819,2.55418
138,2010-05-19,00:00:00.00,3.68516,2.74395,3.0299
139,2010-05-20,00:00:00.00,0.0185756,2.64739,2.57117
140,2010-05-21,00:00:00.00,0.00102525,2.53605,2.26535
141,2010-05-22,00:00:00.00,0.94831,2.43247,2.14359
142,2010-05-23,00:00:00.00,18.3654,3.87855,4.92713
