time,date,hour,precip [mm/day],04197100 [m3/s],04197100 (observed) [m3/s]
0,2010-01-01,00:00:00.00,---,0,
1,2010-01-02,00:00:00.00,0.232389,0.0151415,0.821189
2,2010-01-03,00:00:00.00,0.177149,0.0510873,0.679604
3,2010-01-04,00:00:00.00,0.184316,0.0719003,0.792872
4,2010-01-05,00:00:00.00,1.86014,0.0717981,0.707921
5,2010-01-06,00:00:00.00,0.517919,0.0715771,0.651287
6,2010-01-07,00:00:00.00,0.859321,0.0713572,0.622971
7,2010-01-08,00:00:00.00,4.63148,0.0711384,0.566337
8,2010-01-09,00:00:00.00,2.56424,0.0709207,0.594654
9,2010-01-10,00:00:00.00,0.342562,0.0707042,0.53802
10,2010-01-11,00:00:00.00,0.2903,0.0704887,0.509703
11,2010-01-12,00:00:00.00,1.66111,0.0702744,0.481386
12,2010-01-13,00:00:00.00,0.5131,0.0700611,0.45307
13,2010-01-14,00:00:00.00,0.00866196,0.0698489,0.424753
14,2010-01-15,00:00:00.00,0.00857098,0.0696377,0.396436
15,2010-01-16,00:00:00.00,0.0722653,0.0694276,0.396436
16,2010-01-17,00:00:00.00,0.0135673,0.0692186,0.396436
17,2010-01-18,00:00:00.00,0.330158,0.0690106,0.424753
18,2010-01-19,00:00:00.00,0.162341,0.0688036,0.707921
19,2010-01-20,00:00:00.00,0.0621394,0.0685977,1.27426
20,2010-01-21,00:00:00.00,0.0348183,0.0683928,1.21762
21,2010-01-22,00:00:00.00,0.0789843,0.0681889,0.962773
22,2010-01-23,00:00:00.00,1.37382,0.0711488,0.821189
23,2010-01-24,00:00:00.00,0.0295043,0.0753138,0.962773
24,2010-01-25,00:00:00.00,9.86671,0.283255,9.34456
25,2010-01-26,00:00:00.00,2.98117,0.619913,20.105
26,2010-01-27,00:00:00.00,1.91055,0.482963,18.321
27,2010-01-28,00:00:00.00,0.0991627,0.147501,6.73941
28,2010-01-29,00:00:00.00,1.28403,0.0782916,2.57966
29,2010-01-30,00:00:00.00,0.0564987,0.0776464,1.86891
30,2010-01-31,00:00:00.00,0,0.0773887,1.64238
31,2010-02-01,00:00:00.00,0,0.0771325,1.18931
32,2010-02-02,00:00:00.00,0,0.0768777,0.962773
33,2010-02-03,00:00:00.00,0.42404,0.0766244,0.821189
34,2010-02-04,00:00:00.00,0.607047,0.0763724,0.736238
35,2010-02-05,00:00:00.00,0.0691688,0.0761219,0.651287
36,2010-02-06,00:00:00.00,1.14277,0.0758727,0.594654
37,2010-02-07,00:00:00.00,6.22116,0.0756249,0.566337
38,2010-02-08,00:00:00.00,0.16089,0.0753785,0.679604
39,2010-02-09,00:00:00.00,0.065201,0.0751334,0.622971
40,2010-02-10,00:00:00.00,10.9913,0.0748897,0.594654
41,2010-02-11,00:00:00.00,4.75282,0.0746473,0.651287
42,2010-02-12,00:00:00.00,0.20242,0.0744063,0.679604
43,2010-02-13,00:00:00.00,0.397339,0.0741666,0.622971
44,2010-02-14,00:00:00.00,0.401164,0.0739282,0.594654
45,2010-02-15,00:00:00.00,0.54907,0.0736911,0.566337
46,2010-02-16,00:00:00.00,0.491118,0.0734554,0.53802
47,2010-02-17,00:00:00.00,2.85923,0.0732209,0.509703
48,2010-02-18,00:00:00.00,0.525178,0.0729876,0.481386
49,2010-02-19,00:00:00.00,0.196774,0.0727557,0.45307
50,2010-02-20,00:00:00.00,0,0.072525,0.424753
51,2010-02-21,00:00:00.00,0.000414642,0.0722956,0.396436
52,2010-02-22,00:00:00.00,0.064617,0.0720674,0.396436
53,2010-02-23,00:00:00.00,6.65621,0.151196,0.45307
54,2010-02-24,00:00:00.00,0.520223,0.26055,0.906139
55,2010-02-25,00:00:00.00,0.798216,0.183275,2.75806
56,2010-02-26,00:00:00.00,2.20243,0.075149,2.91664
57,2010-02-27,00:00:00.00,3.75481,0.0742893,2.19456
58,2010-02-28,00:00:00.00,3.91188,0.0740498,1.69901
59,2010-03-01,00:00:00.00,0.646644,0.0738117,1.55743
60,2010-03-02,00:00:00.00,0.109477,0.073575,1.50079
61,2010-03-03,00:00:00.00,0.249776,0.0733396,1.75564
62,2010-03-04,00:00:00.00,0.217644,0.0731055,2.26535
63,2010-03-05,00:00:00.00,0.00863336,0.0728728,2.20871
64,2010-03-06,00:00:00.00,0.0899481,0.0726414,2.03881
65,2010-03-07,00:00:00.00,0.00271612,0.0724114,1.86891
66,2010-03-08,00:00:00.00,0.00150088,0.0721826,2.12376
67,2010-03-09,00:00:00.00,0.0161424,0.0719552,4.16258
68,2010-03-10,00:00:00.00,5.07571e-05,0.0717289,11.9214
69,2010-03-11,00:00:00.00,0.654576,0.0715036,25.5701
70,2010-03-12,00:00:00.00,0.0127951,0.0712798,42.1921
71,2010-03-13,00:00:00.00,0.511752,0.0710575,36.2456
72,2010-03-14,00:00:00.00,10.1222,0.271995,22.5119
