time,date,hour,precip [mm/day],04160600 [m3/s],04160600 (observed) [m3/s]
0,2010-01-01,00:00:00.00,---,0,
1,2010-01-02,00:00:00.00,0.267945,0.000282416,1.72733
2,2010-01-03,00:00:00.00,0.270744,0.0010721,1.41867
3,2010-01-04,00:00:00.00,0.478949,0.00157608,1.3762
4,2010-01-05,00:00:00.00,1.90636,0.0015695,1.30257
5,2010-01-06,00:00:00.00,0.73944,0.00156295,1.25727
6,2010-01-07,00:00:00.00,0.105999,0.00155644,1.19214
7,2010-01-08,00:00:00.00,1.58661,0.00154996,1.12701
8,2010-01-09,00:00:00.00,5.71775,0.00154352,1.0364
9,2010-01-10,00:00:00.00,0.249639,0.0015371,1.07604
10,2010-01-11,00:00:00.00,0.0316892,0.00153073,1.07321
11,2010-01-12,00:00:00.00,1.86154,0.00152438,0.962773
12,2010-01-13,00:00:00.00,0.401298,0.00151807,0.962773
13,2010-01-14,00:00:00.00,0.0102863,0.00151179,1.00525
14,2010-01-15,00:00:00.00,0.0106413,0.00150554,1.01657
15,2010-01-16,00:00:00.00,0.142131,0.00149933,1.0279
16,2010-01-17,00:00:00.00,0.00587737,0.00149315,1.03923
17,2010-01-18,00:00:00.00,0,0.00148696,1.04772
18,2010-01-19,00:00:00.00,0.00671067,0.00148078,1.05905
19,2010-01-20,00:00:00.00,0.374297,0.00147466,1.07038
20,2010-01-21,00:00:00.00,0.0691908,0.00146859,1.06471
21,2010-01-22,00:00:00.00,0.00161066,0.00146254,0.999585
22,2010-01-23,00:00:00.00,0.0259573,0.00145653,0.923129
23,2010-01-24,00:00:00.00,0.0394825,0.00145056,0.809862
24,2010-01-25,00:00:00.00,4.96243,0.115441,1.0364
25,2010-01-26,00:00:00.00,3.68471,0.998625,3.25644
26,2010-01-27,00:00:00.00,1.17447,1.65759,5.0404
27,2010-01-28,00:00:00.00,0.204677,0.790836,3.65287
28,2010-01-29,00:00:00.00,0.462087,0.0337645,2.44658
29,2010-01-30,00:00:00.00,0.00231847,0.0327136,1.74715
30,2010-01-31,00:00:00.00,0.0292518,0.0317159,1.53194
31,2010-02-01,00:00:00.00,0.265461,0.0307678,1.36204
32,2010-02-02,00:00:00.00,0.0551352,0.0298656,1.19214
33,2010-02-03,00:00:00.00,1.42233,0.0290063,1.12984
34,2010-02-04,00:00:00.00,0.919369,0.0281868,1.08737
35,2010-02-05,00:00:00.00,0.0198942,0.0274045,1.06188
36,2010-02-06,00:00:00.00,0,0.0266563,1.05339
37,2010-02-07,00:00:00.00,0.0219385,0.0259404,1.0364
38,2010-02-08,00:00:00.00,0.379099,0.0252559,1.0279
39,2010-02-09,00:00:00.00,0.000619811,0.0246007,0.979763
40,2010-02-10,00:00:00.00,4.66265,0.0239725,1.0279
41,2010-02-11,00:00:00.00,9.70412,0.0233695,1.0364
42,2010-02-12,00:00:00.00,0.705503,0.0227904,1.0364
43,2010-02-13,00:00:00.00,0.100853,0.022234,1.05339
44,2010-02-14,00:00:00.00,0.247726,0.0216991,1.05339
45,2010-02-15,00:00:00.00,0.0354544,0.0211843,1.01941
46,2010-02-16,00:00:00.00,0.0814766,0.0206885,1.05339
47,2010-02-17,00:00:00.00,2.36058,0.0202106,1.07038
48,2010-02-18,00:00:00.00,0.2793,0.0197499,1.07887
49,2010-02-19,00:00:00.00,0.0323258,0.0193055,1.09586
50,2010-02-20,00:00:00.00,0.000132703,0.0188763,1.07887
51,2010-02-21,00:00:00.00,0.00199576,0.0184615,1.09586
52,2010-02-22,00:00:00.00,0.0242961,0.0180609,1.09586
53,2010-02-23,00:00:00.00,10.7291,0.111911,1.09586
54,2010-02-24,00:00:00.00,0.449315,0.206063,1.09586
55,2010-02-25,00:00:00.00,0.726087,0.113286,1.07887
56,2010-02-26,00:00:00.00,2.93099,0.0201638,1.08737
57,2010-02-27,00:00:00.00,5.21126,0.0196913,1.08737
58,2010-02-28,00:00:00.00,3.39957,0.0405664,1.10436
59,2010-03-01,00:00:00.00,0.677347,0.0615222,1.10436
60,2010-03-02,00:00:00.00,0.0144133,0.0401766,1.07887
61,2010-03-03,00:00:00.00,0.021859,0.0187652,1.07887
62,2010-03-04,00:00:00.00,0.0707539,0.0183385,1.07887
63,2010-03-05,00:00:00.00,0,0.0179259,1.09586
64,2010-03-06,00:00:00.00,0,0.0175262,1.12135
65,2010-03-07,00:00:00.00,0,0.0171389,1.18931
66,2010-03-08,00:00:00.00,0,0.0167631,1.45832
67,2010-03-09,00:00:00.00,0.00185974,2.13597,1.77263
68,2010-03-10,00:00:00.00,0.000724958,6.95863,2.97327
69,2010-03-11,00:00:00.00,0.107504,7.54334,12.5727
70,2010-03-12,00:00:00.00,0.0512663,2.73366,19.2838
71,2010-03-13,00:00:00.00,4.05054,0.288771,22.6535
72,2010-03-14,00:00:00.00,8.17953,1.26098,22.9933
73,2010-03-15,00:00:00.00,5.18671,2.13401,25.2303
74,2010-03-16,00:00:00.00,0.501501,1.55353,21.9172
75,2010-03-17,00:00:00.00,2.39895e-05,0.461472,12.9974
76,2010-03-18,00:00:00.00,0,0.0970979,8.32515
77,2010-03-19,00:00:00.00,0,0.0974255,6.20139
78,2010-03-20,00:00:00.00,0.000212893,0.0977271,5.06872
79,2010-03-21,00:00:00.00,1.9543,0.0991258,4.10594
80,2010-03-22,00:00:00.00,0.343657,0.100506,3.31307
81,2010-03-23,00:00:00.00,1.00418,0.100746,2.78071
82,2010-03-24,00:00:00.00,0.317709,0.100965,2.49755
83,2010-03-25,00:00:00.00,0,0.101164,2.27384
84,2010-03-26,00:00:00.00,0.313488,0.101345,2.03598
85,2010-03-27,00:00:00.00,0.0160609,0.101507,1.716
86,2010-03-28,00:00:00.00,0.0498236,0.101653,1.4385
87,2010-03-29,00:00:00.00,6.62601,0.526983,1.41301
88,2010-03-30,00:00:00.00,1.83551,0.970911,2.04164
89,2010-03-31,00:00:00.00,0.000231783,0.560552,2.6986
90,2010-04-01,00:00:00.00,0.000386171,0.131606,2.23986
91,2010-04-02,00:00:00.00,0.000456384,0.131751,1.95386
92,2010-04-03,00:00:00.00,0,0.131872,1.72733
93,2010-04-04,00:00:00.00,1.39953,0.131972,1.60557
94,2010-04-05,00:00:00.00,0.0879149,0.13205,1.35921
95,2010-04-06,00:00:00.00,1.7496,0.132108,1.24594
96,2010-04-07,00:00:00.00,35.1514,3.6403,5.91822
97,2010-04-08,00:00:00.00,2.07118,7.12779,24.3242
98,2010-04-09,00:00:00.00,5.67069,4.01966,18.859
99,2010-04-10,00:00:00.00,0.0180354,0.927687,10.8454
100,2010-04-11,00:00:00.00,0.000460302,0.78777,6.71109
101,2010-04-12,00:00:00.00,0.681844,0.650074,4.89881
102,2010-04-13,00:00:00.00,0,0.64547,3.70951
103,2010-04-14,00:00:00.00,1.17763,0.640823,2.97327
104,2010-04-15,00:00:00.00,0.265819,0.636141,2.48905
105,2010-04-16,00:00:00.00,4.28746e-11,0.631432,2.11527
106,2010-04-17,00:00:00.00,0.000750188,0.626705,1.9482
107,2010-04-18,00:00:00.00,0.0394285,0.621967,1.61689
108,2010-04-19,00:00:00.00,0.0221372,0.617222,1.60273
109,2010-04-20,00:00:00.00,0,0.612477,1.40168
110,2010-04-21,00:00:00.00,0,0.607735,1.42717
111,2010-04-22,00:00:00.00,0,0.603003,1.26293
112,2010-04-23,00:00:00.00,0.00223521,0.598283,1.20913
113,2010-04-24,00:00:00.00,0.0403423,0.593578,1.01657
114,2010-04-25,00:00:00.00,0.640355,0.588892,1.04489
115,2010-04-26,00:00:00.00,20.962,2.36753,1.0817
116,2010-04-27,00:00:00.00,0.090471,4.13709,2.6901
117,2010-04-28,00:00:00.00,8.78834e-06,2.60437,2.27384
118,2010-04-29,00:00:00.00,0,1.07648,1.41867
119,2010-04-30,00:00:00.00,0.373107,1.06337,1.01941
120,2010-05-01,00:00:00.00,0,1.0504,0.883486
121,2010-05-02,00:00:00.00,4.00638,1.04223,1.01941
122,2010-05-03,00:00:00.00,8.91559,1.33294,1.70467
123,2010-05-04,00:00:00.00,15.6675,3.09824,13.7054
124,2010-05-05,00:00:00.00,0.247153,4.00056,10.1657
125,2010-05-06,00:00:00.00,2.07851,2.58879,4.84218
126,2010-05-07,00:00:00.00,0.0454105,1.73119,3.0299
127,2010-05-08,00:00:00.00,26.9947,4.46581,2.94495
128,2010-05-09,00:00:00.00,8.37255,8.01473,19.397
129,2010-05-10,00:00:00.00,0.0149449,6.32817,21.0394
130,2010-05-11,00:00:00.00,0.0180866,3.77604,8.91981
131,2010-05-12,00:00:00.00,18.4844,5.22979,6.73941
132,2010-05-13,00:00:00.00,1.00371,6.65145,14.3566
133,2010-05-14,00:00:00.00,14.85,6.67209,16.5654
134,2010-05-15,00:00:00.00,0.201015,6.65315,19.3121
135,2010-05-16,00:00:00.00,0.000581842,6.2998,13.2806
136,2010-05-17,00:00:00.00,0.000538883,5.93403,6.71109
137,2010-05-18,00:00:00.00,0.0271675,5.64312,4.55901
138,2010-05-19,00:00:00.00,2.22863,5.37587,3.56792
139,2010-05-20,00:00:00.00,0.0248807,5.12964,2.94495
140,2010-05-21,00:00:00.00,0.00804181,4.90213,2.40693
141,2010-05-22,00:00:00.00,0.72334,4.6914,2.03881
142,2010-05-23,00:00:00.00,2.72157,4.49572,1.69901
143,2010-05-24,00:00:00.00,0.033381,4.31361,1.61406
144,2010-05-25,00:00:00.00,0.00082779,4.14377,1.61406
145,2010-05-26,00:00:00.00,0.00187272,3.98504,1.41867
146,2010-05-27,00:00:00.00,0,3.83642,1.4838
147,2010-05-28,00:00:00.00,0.00364185,3.69702,1.35355
148,2010-05-29,00:00:00.00,0.000715,3.56605,1.21479
149,2010-05-30,00:00:00.00,0.000176933,3.44279,1.10719
150,2010-05-31,00:00:00.00,0,3.32662,1.00242
151,2010-06-01,00:00:00.00,4.12671,3.21697,0.959941
152,2010-06-02,00:00:00.00,1.00596,3.11334,0.954278
153,2010-06-03,00:00:00.00,21.8405,4.61993,0.99109
154,2010-06-04,00:00:00.00,3.29529,6.10599,1.59424
155,2010-06-05,00:00:00.00,0.464844,5.15683,2.1266
156,2010-06-06,00:00:00.00,4.53977,4.21513,2.05297
157,2010-06-07,00:00:00.00,21.7711,5.98791,3.34139
158,2010-06-08,00:00:00.00,0.313695,7.65978,5.74832
159,2010-06-09,00:00:00.00,0.0791392,6.60887,3.59624
160,2010-06-10,00:00:00.00,5.8444,5.72537,2.4041
161,2010-06-11,00:00:00.00,0.260662,5.59182,2.07846
162,2010-06-12,00:00:00.00,0.396375,5.32938,1.73865
163,2010-06-13,00:00:00.00,0.0615557,5.08737,1.47248
164,2010-06-14,00:00:00.00,0.154377,4.8636,1.30541
165,2010-06-15,00:00:00.00,0.327148,4.65618,1.26576
166,2010-06-16,00:00:00.00,0.249113,4.46344,1.24311
167,2010-06-17,00:00:00.00,4.2948,4.28687,1.10719
168,2010-06-18,00:00:00.00,0.000359898,4.12211,1.08454
169,2010-06-19,00:00:00.00,0.0046093,3.96516,1.07038
170,2010-06-20,00:00:00.00,1.22762,3.81814,0.971268
171,2010-06-21,00:00:00.00,0.000351454,3.68019,0.897644
172,2010-06-22,00:00:00.00,0.000194906,3.55051,0.821189
173,2010-06-23,00:00:00.00,9.00025,3.62376,0.787208
174,2010-06-24,00:00:00.00,0.125405,3.69344,0.838179
175,2010-06-25,00:00:00.00,1.54911,3.56449,0.82402
176,2010-06-26,00:00:00.00,0.026394,3.443,0.778713
177,2010-06-27,00:00:00.00,0.410611,3.32836,0.719248
178,2010-06-28,00:00:00.00,4.20411,3.22004,0.688099
179,2010-06-29,00:00:00.00,5.99908,3.17773,1.34505
180,2010-06-30,00:00:00.00,0.101039,3.13791,2.19456
181,2010-07-01,00:00:00.00,0.00240976,3.04023,1.39602
182,2010-07-02,00:00:00.00,0.003191,2.94757,0.993921
183,2010-07-03,00:00:00.00,0.00320797,2.85958,0.792872
184,2010-07-04,00:00:00.00,0.00255847,2.77593,0.699426
185,2010-07-05,00:00:00.00,0.00540293,2.69633,0.654119
186,2010-07-06,00:00:00.00,0.00198564,2.6205,0.605981
187,2010-07-07,00:00:00.00,0.00506016,2.5482,0.55501
188,2010-07-08,00:00:00.00,0.575587,2.4792,0.509703
189,2010-07-09,00:00:00.00,8.62002,2.527,0.506872
190,2010-07-10,00:00:00.00,0.938912,2.57322,0.506872
191,2010-07-11,00:00:00.00,1.02709e-05,2.50421,0.526693
192,2010-07-12,00:00:00.00,5.53781,2.46723,0.52103
193,2010-07-13,00:00:00.00,21.445,4.14171,0.741901
194,2010-07-14,00:00:00.00,0.105969,5.68009,1.01091
195,2010-07-15,00:00:00.00,0.00537643,4.55645,0.959941
196,2010-07-16,00:00:00.00,8.62481,3.70903,0.843842
197,2010-07-17,00:00:00.00,18.1126,5.40338,1.24594
198,2010-07-18,00:00:00.00,0.160018,6.43995,1.96236
199,2010-07-19,00:00:00.00,0.193077,5.39457,1.30257
200,2010-07-20,00:00:00.00,0.177167,4.76716,0.985426
201,2010-07-21,00:00:00.00,1.40441,4.56851,0.809862
202,2010-07-22,00:00:00.00,0.0119281,4.38356,0.710753
