time,date,hour,precip [mm/day],02GC018 [m3/s],02GC018 (observed) [m3/s]
89,2010-03-31,00:00:00.00,0.00408662,0.69803,2.52
90,2010-04-01,00:00:00.00,1.27537e-308,0.331138,1.96
91,2010-04-02,00:00:00.00,0,0.182293,1.57
92,2010-04-03,00:00:00.00,0,0.181122,1.36
93,2010-04-04,00:00:00.00,0.0764313,0.180825,1.23
94,2010-04-05,00:00:00.00,0.017287,0.180558,1.11
95,2010-04-06,00:00:00.00,0.349687,0.180322,1.03
96,2010-04-07,00:00:00.00,21.4079,0.721299,2.51
97,2010-04-08,00:00:00.00,9.3232,1.66675,7.84
98,2010-04-09,00:00:00.00,39.9691,2.65879,51.3
99,2010-04-10,00:00:00.00,0.144365,3.45039,23
100,2010-04-11,00:00:00.00,0.000346069,2.0482,9.85
101,2010-04-12,00:00:00.00,0.049424,0.434405,6.76
102,2010-04-13,00:00:00.00,4.4388e-308,0.428355,5.37
103,2010-04-14,00:00:00.00,1.7732,0.431669,4.78
104,2010-04-15,00:00:00.00,0,0.435077,4.26
105,2010-04-16,00:00:00.00,0,0.438575,3.78
106,2010-04-17,00:00:00.00,0.287458,0.442157,3.44
107,2010-04-18,00:00:00.00,1.66566,0.445819,3.07
108,2010-04-19,00:00:00.00,0.0893878,0.449556,2.68
109,2010-04-20,00:00:00.00,0,0.453364,2.34
110,2010-04-21,00:00:00.00,0,0.457238,2.06
111,2010-04-22,00:00:00.00,0.00326783,0.461174,1.87
112,2010-04-23,00:00:00.00,1.2e-308,0.465168,1.62
113,2010-04-24,00:00:00.00,0,0.469215,1.35
114,2010-04-25,00:00:00.00,0.0578344,0.47331,1.14
115,2010-04-26,00:00:00.00,18.7195,1.04018,2.9
116,2010-04-27,00:00:00.00,2.27718,1.81683,3.18
117,2010-04-28,00:00:00.00,0.00351537,1.33131,2.29
118,2010-04-29,00:00:00.00,0.00234008,0.632998,1.75
119,2010-04-30,00:00:00.00,1.22081e-308,0.635137,1.4
120,2010-05-01,00:00:00.00,0.0149328,0.641318,1.16
121,2010-05-02,00:00:00.00,4.48917,0.686245,1.09
122,2010-05-03,00:00:00.00,0.666496,0.745382,1.01
123,2010-05-04,00:00:00.00,5.92937,0.808081,0.946
124,2010-05-05,00:00:00.00,0.456975,0.889077,1.02
125,2010-05-06,00:00:00.00,5.91648,0.91227,0.763
126,2010-05-07,00:00:00.00,5.12757,1.01223,1.74
127,2010-05-08,00:00:00.00,5.60309,1.15175,1.63
128,2010-05-09,00:00:00.00,17.8207,1.72047,5.5
129,2010-05-10,00:00:00.00,0.371143,2.35152,3.38
130,2010-05-11,00:00:00.00,0.00125167,1.75429,2.19
131,2010-05-12,00:00:00.00,19.9196,1.7891,3.25
132,2010-05-13,00:00:00.00,1.43193,2.77216,8.13
133,2010-05-14,00:00:00.00,10.8749,2.58767,6.04
134,2010-05-15,00:00:00.00,18.6206,2.98723,18.4
135,2010-05-16,00:00:00.00,0.00175092,3.69515,5.18
136,2010-05-17,00:00:00.00,0.000146673,2.80284,2.9
137,2010-05-18,00:00:00.00,0.0981127,2.04679,2.11
138,2010-05-19,00:00:00.00,1.42986,2.05008,1.77
139,2010-05-20,00:00:00.00,0.0041087,2.05904,1.54
140,2010-05-21,00:00:00.00,0.000927854,2.06712,1.33
141,2010-05-22,00:00:00.00,0.0137379,2.07437,1.2
142,2010-05-23,00:00:00.00,17.5594,2.75134,2.04
143,2010-05-24,00:00:00.00,0.106312,3.65347,2.95
144,2010-05-25,00:00:00.00,0.000848869,3.22395,2
145,2010-05-26,00:00:00.00,1.4384e-308,2.56469,1.56
146,2010-05-27,00:00:00.00,2.4966e-308,2.56191,1.31
147,2010-05-28,00:00:00.00,8.37917e-308,2.55838,1.38
148,2010-05-29,00:00:00.00,0.164573,2.55413,1.03
149,2010-05-30,00:00:00.00,0.0910551,2.5492,1.04
150,2010-05-31,00:00:00.00,0.0216739,2.54364,0.84
151,2010-06-01,00:00:00.00,0.116001,2.53748,0.843
152,2010-06-02,00:00:00.00,13.2594,2.9506,6.8
153,2010-06-03,00:00:00.00,5.25008,3.57111,2.83
154,2010-06-04,00:00:00.00,3.52217,3.34457,1.73
155,2010-06-05,00:00:00.00,0.317597,2.89901,1.43
156,2010-06-06,00:00:00.00,11.6213,3.21056,1.47
157,2010-06-07,00:00:00.00,42.9961,6.00074,18.7
158,2010-06-08,00:00:00.00,0.83226,8.82899,7.21
159,2010-06-09,00:00:00.00,0,7.22627,3.54
160,2010-06-10,00:00:00.00,8.46217,5.40979,2.51
161,2010-06-11,00:00:00.00,0.095015,5.60287,2.06
162,2010-06-12,00:00:00.00,0.0836939,5.45854,1.51
163,2010-06-13,00:00:00.00,0.345808,5.21769,1.21
164,2010-06-14,00:00:00.00,1.98241,5.11165,1.34
165,2010-06-15,00:00:00.00,0.007129,5.01015,1.17
166,2010-06-16,00:00:00.00,0.15083,4.91289,0.915
167,2010-06-17,00:00:00.00,6.51669,4.88337,0.837
168,2010-06-18,00:00:00.00,0.178894,4.86911,0.741
169,2010-06-19,00:00:00.00,0.0205745,4.78882,0.608
170,2010-06-20,00:00:00.00,0.177957,4.69715,0.551
171,2010-06-21,00:00:00.00,0.0292797,4.61138,0.477
172,2010-06-22,00:00:00.00,0.0822817,4.52887,0.453
173,2010-06-23,00:00:00.00,1.34779,4.44944,0.426
174,2010-06-24,00:00:00.00,0.000548511,4.3729,0.419
175,2010-06-25,00:00:00.00,3.27451,4.29908,0.417
176,2010-06-26,00:00:00.00,0.0336551,4.22783,0.344
177,2010-06-27,00:00:00.00,0.00201034,4.15901,0.478
178,2010-06-28,00:00:00.00,0.926318,4.09249,0.48
179,2010-06-29,00:00:00.00,14.7234,4.52995,0.629
180,2010-06-30,00:00:00.00,0.101171,5.1518,0.723
181,2010-07-01,00:00:00.00,0,4.86391,0.436
182,2010-07-02,00:00:00.00,0.000350829,4.38479,0.338
183,2010-07-03,00:00:00.00,0,4.30713,0.292
184,2010-07-04,00:00:00.00,0,4.23237,0.257
185,2010-07-05,00:00:00.00,0,4.16033,0.232
186,2010-07-06,00:00:00.00,0,4.09085,0.218
187,2010-07-07,00:00:00.00,0.000643198,4.02379,0.233
188,2010-07-08,00:00:00.00,0.00158064,3.95902,0.246
189,2010-07-09,00:00:00.00,0.000342043,3.89642,0.253
190,2010-07-10,00:00:00.00,21.6687,4.71814,0.599
191,2010-07-11,00:00:00.00,0.00710523,5.84116,0.609
192,2010-07-12,00:00:00.00,0.00228261,5.34894,0.34
193,2010-07-13,00:00:00.00,5.7245,4.57943,0.487
194,2010-07-14,00:00:00.00,0.0443718,4.53518,0.54
195,2010-07-15,00:00:00.00,0.00911973,4.45456,0.396
196,2010-07-16,00:00:00.00,0.103097,4.37008,0.318
197,2010-07-17,00:00:00.00,32.4561,5.91042,2.55
198,2010-07-18,00:00:00.00,0.231738,7.96946,1.3
199,2010-07-19,00:00:00.00,0.00481643,7.1191,0.609
200,2010-07-20,00:00:00.00,13.2732,6.17246,1.48
201,2010-07-21,00:00:00.00,1.28454,6.65366,0.723
202,2010-07-22,00:00:00.00,0.355873,6.36697,0.481
203,2010-07-23,00:00:00.00,0.0645009,5.89795,0.383
204,2010-07-24,00:00:00.00,17.41,6.48076,1.16
205,2010-07-25,00:00:00.00,4.96417,7.35423,1.36
206,2010-07-26,00:00:00.00,0.23234,6.94853,0.791
207,2010-07-27,00:00:00.00,0.00933244,6.24123,0.506
208,2010-07-28,00:00:00.00,0.030748,6.06084,0.387
209,2010-07-29,00:00:00.00,2.7036,5.89162,0.326
210,2010-07-30,00:00:00.00,0.381311,5.73254,0.303
211,2010-07-31,00:00:00.00,0.0428052,5.58269,0.262
212,2010-08-01,00:00:00.00,0.32468,5.44127,0.245
213,2010-08-02,00:00:00.00,0.0139193,5.30757,0.236
214,2010-08-03,00:00:00.00,0.0261045,5.18094,0.226
215,2010-08-04,00:00:00.00,0.0584989,5.06083,0.219
216,2010-08-05,00:00:00.00,0.194098,4.94672,0.222
217,2010-08-06,00:00:00.00,10.0623,5.07094,0.401
218,2010-08-07,00:00:00.00,0.138279,5.30811,0.658
219,2010-08-08,00:00:00.00,0.721084,5.15174,0.307
220,2010-08-09,00:00:00.00,0.42996,4.88375,0.246
221,2010-08-10,00:00:00.00,1.48255,4.77776,0.234
222,2010-08-11,00:00:00.00,0.633584,4.67673,0.316
223,2010-08-12,00:00:00.00,0.0138833,4.5803,0.253
224,2010-08-13,00:00:00.00,0.260181,4.48815,0.237
225,2010-08-14,00:00:00.00,0.0041416,4.39999,0.221
226,2010-08-15,00:00:00.00,0.0856472,4.31555,0.198
227,2010-08-16,00:00:00.00,3.42174,4.23459,0.251
228,2010-08-17,00:00:00.00,1.82788,4.15689,0.208
229,2010-08-18,00:00:00.00,0.000372383,4.08224,0.179
230,2010-08-19,00:00:00.00,0.236466,4.01046,0.164
231,2010-08-20,00:00:00.00,0.0565521,3.94137,0.151
232,2010-08-21,00:00:00.00,0,3.87482,0.138
233,2010-08-22,00:00:00.00,1.48509,3.81066,0.242
234,2010-08-23,00:00:00.00,38.8939,5.70789,0.894
235,2010-08-24,00:00:00.00,0.814428,8.23698,0.343
236,2010-08-25,00:00:00.00,0.302686,7.19677,0.233
237,2010-08-26,00:00:00.00,0.00127234,5.48444,0.192
238,2010-08-27,00:00:00.00,0.00951354,5.34494,0.205
239,2010-08-28,00:00:00.00,0.00171581,5.21308,0.182
240,2010-08-29,00:00:00.00,0,5.08822,0.168
241,2010-08-30,00:00:00.00,0,4.96981,0.158
242,2010-08-31,00:00:00.00,9.182e-308,4.85733,0.152
243,2010-09-01,00:00:00.00,4.56e-308,4.75034,0.118
244,2010-09-02,00:00:00.00,0.0287444,4.64844,0.107
245,2010-09-03,00:00:00.00,1.21761,4.55125,0.123
246,2010-09-04,00:00:00.00,13.3619,4.92292,0.166
247,2010-09-05,00:00:00.00,0.26657,5.47422,0.228
248,2010-09-06,00:00:00.00,0.274517,5.2023,0.133
249,2010-09-07,00:00:00.00,0.313314,4.74595,0.115
250,2010-09-08,00:00:00.00,0.0127631,4.64389,0.107
251,2010-09-09,00:00:00.00,0.00761886,4.54656,0.13
252,2010-09-10,00:00:00.00,0.820621,4.45364,0.135
253,2010-09-11,00:00:00.00,0.000255375,4.36481,0.155
254,2010-09-12,00:00:00.00,1.48006,4.2798,0.144
255,2010-09-13,00:00:00.00,3.31882,4.21432,0.177
256,2010-09-14,00:00:00.00,0.621272,4.15452,0.168
257,2010-09-15,00:00:00.00,0.00255133,4.08114,0.139
258,2010-09-16,00:00:00.00,0.00417925,4.00765,0.137
259,2010-09-17,00:00:00.00,23.8337,5.03574,0.409
260,2010-09-18,00:00:00.00,0.0765406,6.43309,0.377
261,2010-09-19,00:00:00.00,0.448077,5.82916,0.243
262,2010-09-20,00:00:00.00,0.060442,4.83699,0.184
263,2010-09-21,00:00:00.00,0.0069073,4.72965,0.166
264,2010-09-22,00:00:00.00,0.0151742,4.62745,0.127
265,2010-09-23,00:00:00.00,11.1828,4.89594,0.269
266,2010-09-24,00:00:00.00,0.0371945,5.31622,0.283
267,2010-09-25,00:00:00.00,0.0595846,5.0946,0.215
268,2010-09-26,00:00:00.00,0.252685,4.71894,0.16
269,2010-09-27,00:00:00.00,1.07209,4.61715,0.162
270,2010-09-28,00:00:00.00,1.74461,4.5201,0.179
271,2010-09-29,00:00:00.00,15.5588,5.09612,0.71
272,2010-09-30,00:00:00.00,1.40022,5.91212,0.689
273,2010-10-01,00:00:00.00,0.155488,5.53461,0.414
274,2010-10-02,00:00:00.00,0.000243467,4.90759,0.301
275,2010-10-03,00:00:00.00,10.3254,5.18252,0.299
276,2010-10-04,00:00:00.00,8.95198,6.08549,0.463
277,2010-10-05,00:00:00.00,0.286237,6.30624,0.534
278,2010-10-06,00:00:00.00,5.5639,5.78448,0.644
279,2010-10-07,00:00:00.00,8.27061,6.01877,1.29
280,2010-10-08,00:00:00.00,0.257984,6.2817,0.981
281,2010-10-09,00:00:00.00,0.0146744,5.89699,0.634
282,2010-10-10,00:00:00.00,0.0141964,5.57986,0.496
283,2010-10-11,00:00:00.00,0.033308,5.43387,0.411
284,2010-10-12,00:00:00.00,4.1922,5.36034,0.375
285,2010-10-13,00:00:00.00,2.77938,5.34017,0.54
286,2010-10-14,00:00:00.00,0.281816,5.26057,0.46
287,2010-10-15,00:00:00.00,20.5461,6.22668,1.95
288,2010-10-16,00:00:00.00,1.29134,7.54783,2.1
289,2010-10-17,00:00:00.00,0.000230804,6.96321,1.04
290,2010-10-18,00:00:00.00,0.000226279,5.99805,0.647
291,2010-10-19,00:00:00.00,0.0413533,5.82821,0.467
292,2010-10-20,00:00:00.00,0.0213043,5.66868,0.398
293,2010-10-21,00:00:00.00,0.0200959,5.51851,0.365
294,2010-10-22,00:00:00.00,9.00528,5.72209,0.471
295,2010-10-23,00:00:00.00,1.66954,6.10931,0.604
296,2010-10-24,00:00:00.00,1.05794,5.9017,0.682
297,2010-10-25,00:00:00.00,1.46263,5.51078,0.635
298,2010-10-26,00:00:00.00,5.4105,5.47995,0.773
299,2010-10-27,00:00:00.00,8.6173,5.96251,0.862
300,2010-10-28,00:00:00.00,1.05092,6.27627,1.84
301,2010-10-29,00:00:00.00,0.0757702,5.88008,1.42
302,2010-10-30,00:00:00.00,1.48004,5.54802,0.954
303,2010-10-31,00:00:00.00,0.00211022,5.41728,0.72
304,2010-11-01,00:00:00.00,0.384675,5.28361,0.625
305,2010-11-02,00:00:00.00,0.000388106,5.15524,0.529
306,2010-11-03,00:00:00.00,0.00166664,5.03359,0.457
307,2010-11-04,00:00:00.00,0.00107646,4.91813,0.436
308,2010-11-05,00:00:00.00,0.389713,4.80839,0.439
309,2010-11-06,00:00:00.00,0.450526,4.70393,0.433
310,2010-11-07,00:00:00.00,0.194809,4.60437,0.446
311,2010-11-08,00:00:00.00,0.0225373,4.50935,0.365
312,2010-11-09,00:00:00.00,0.000122851,4.41856,0.38
313,2010-11-10,00:00:00.00,0.00780982,4.33171,0.454
314,2010-11-11,00:00:00.00,0.00163139,4.24853,0.341
315,2010-11-12,00:00:00.00,0.00828638,4.16879,0.327
316,2010-11-13,00:00:00.00,0.00271936,4.09227,0.404
317,2010-11-14,00:00:00.00,0.56344,4.01876,1.03
318,2010-11-15,00:00:00.00,0.955971,3.94809,1.01
319,2010-11-16,00:00:00.00,0.0195598,3.88008,0.97
320,2010-11-17,00:00:00.00,2.31818,3.84276,0.959
321,2010-11-18,00:00:00.00,20.5419,4.85617,1.5
322,2010-11-19,00:00:00.00,2.57035,6.21511,1.45
323,2010-11-20,00:00:00.00,0.997575,5.65821,1.29
324,2010-11-21,00:00:00.00,5.22471e-308,4.70815,1.18
325,2010-11-22,00:00:00.00,0.784914,4.60722,1.08
326,2010-11-23,00:00:00.00,21.5673,5.63336,1.86
327,2010-11-24,00:00:00.00,13.0394,7.84981,12.3
328,2010-11-25,00:00:00.00,0.00787879,8.13429,5.84
329,2010-11-26,00:00:00.00,4.12028,6.84771,3.49
330,2010-11-27,00:00:00.00,14.7885,6.77182,10.6
331,2010-11-28,00:00:00.00,0.347016,6.98354,4.81
332,2010-11-29,00:00:00.00,0.0228715,6.59889,2.82
333,2010-11-30,00:00:00.00,0.225405,6.26067,2.15
334,2010-12-01,00:00:00.00,24.6539,7.63673,14.3
335,2010-12-02,00:00:00.00,12.9881,10.7034,21.9
336,2010-12-03,00:00:00.00,0.387735,11.204,7.69
337,2010-12-04,00:00:00.00,0.802102,9.34661,4.54
338,2010-12-05,00:00:00.00,0.413645,8.40442,3.37
339,2010-12-06,00:00:00.00,2.61408,8.0624,2.74
340,2010-12-07,00:00:00.00,21.686,7.81264,2.32
341,2010-12-08,00:00:00.00,11.7656,7.59519,2.13
342,2010-12-09,00:00:00.00,2.08759,7.3317,1.7
343,2010-12-10,00:00:00.00,0.722693,7.0766,1.5
344,2010-12-11,00:00:00.00,1.15805,6.84027,1.35
345,2010-12-12,00:00:00.00,0.465121,6.62069,1.55
346,2010-12-13,00:00:00.00,15.3295,6.91372,2
347,2010-12-14,00:00:00.00,2.88425,7.40334,3.4
348,2010-12-15,00:00:00.00,1.54468,7.07918,3
349,2010-12-16,00:00:00.00,5.51407,6.56073,2.6
350,2010-12-17,00:00:00.00,0.459516,6.36053,2.2
351,2010-12-18,00:00:00.00,0.105979,6.17339,1.88
352,2010-12-19,00:00:00.00,0.0531669,5.99803,1.65
353,2010-12-20,00:00:00.00,0.819841,5.83335,1.5
354,2010-12-21,00:00:00.00,1.19924,5.67839,1.4
355,2010-12-22,00:00:00.00,0.0463693,5.53228,1.32
356,2010-12-23,00:00:00.00,0.0540332,5.39427,1.23
357,2010-12-24,00:00:00.00,0.0563901,5.26367,1.17
358,2010-12-25,00:00:00.00,0.0453772,5.13989,1.12
359,2010-12-26,00:00:00.00,0.00128773,5.02238,1.08
360,2010-12-27,00:00:00.00,0.0164027,4.91066,1.05
361,2010-12-28,00:00:00.00,0.00453655,4.8043,0.995
362,2010-12-29,00:00:00.00,0.099559,4.7029,0.96
363,2010-12-30,00:00:00.00,0.0397749,4.60611,0.93
364,2010-12-31,00:00:00.00,0.558039,4.5136,0.925
365,2011-01-01,00:00:00.00,3.26301,4.48127,1.4
366,2011-01-02,00:00:00.00,16.484,5.4032,69.7
367,2011-01-03,00:00:00.00,0.63682,6.43802,52.3
368,2011-01-04,00:00:00.00,0.307042,5.86693,12.4
369,2011-01-05,00:00:00.00,6.90074,5.14931,6.65
370,2011-01-06,00:00:00.00,0.364028,5.07669,4.95
371,2011-01-07,00:00:00.00,2.82731,4.9681,4.33
372,2011-01-08,00:00:00.00,1.72026,4.85742,3.92
373,2011-01-09,00:00:00.00,1.48635,4.75207,3.54
374,2011-01-10,00:00:00.00,0.821629,4.65164,3.17
375,2011-01-11,00:00:00.00,1.38038,4.55578,2.98
376,2011-01-12,00:00:00.00,2.38065,4.46418,2.87
377,2011-01-13,00:00:00.00,6.58621,4.37655,2.77
378,2011-01-14,00:00:00.00,1.51877,4.29261,2.68
379,2011-01-15,00:00:00.00,1.01599,4.21213,2.6
380,2011-01-16,00:00:00.00,6.5832,4.13489,2.52
381,2011-01-17,00:00:00.00,0.304648,4.06069,2.46
382,2011-01-18,00:00:00.00,0.00533172,3.98934,2.5
383,2011-01-19,00:00:00.00,3.90872,3.94433,2.69
384,2011-01-20,00:00:00.00,0.76285,3.9054,2.68
385,2011-01-21,00:00:00.00,1.21797,3.84416,2.62
386,2011-01-22,00:00:00.00,3.5926,3.78065,2.57
387,2011-01-23,00:00:00.00,2.5777,3.71938,2.51
388,2011-01-24,00:00:00.00,1.45617,3.66021,2.46
389,2011-01-25,00:00:00.00,1.15597,3.60304,2.48
390,2011-01-26,00:00:00.00,2.51818,3.54776,2.59
391,2011-01-27,00:00:00.00,0.0810359,3.49427,2.57
392,2011-01-28,00:00:00.00,1.10792,3.44248,2.54
393,2011-01-29,00:00:00.00,3.11406,3.3923,2.51
394,2011-01-30,00:00:00.00,6.43578,3.34366,2.48
395,2011-01-31,00:00:00.00,0.467309,3.29648,2.45
396,2011-02-01,00:00:00.00,0.0221868,3.25069,2.42
397,2011-02-02,00:00:00.00,1.41969,3.20623,2.39
398,2011-02-03,00:00:00.00,18.3842,3.16303,2.36
399,2011-02-04,00:00:00.00,0.109572,3.12105,2.33
400,2011-02-05,00:00:00.00,0.000415119,3.08022,2.31
401,2011-02-06,00:00:00.00,13.1821,3.04049,2.28
402,2011-02-07,00:00:00.00,5.21892,3.00182,2.25
403,2011-02-08,00:00:00.00,1.13146,2.96416,2.23
404,2011-02-09,00:00:00.00,0.281929,2.92748,2.2
405,2011-02-10,00:00:00.00,0.0178277,2.89172,2.17
406,2011-02-11,00:00:00.00,0.0229446,2.85686,2.15
407,2011-02-12,00:00:00.00,0.596046,2.82286,2.12
408,2011-02-13,00:00:00.00,5.13615,2.78968,2.1
409,2011-02-14,00:00:00.00,4.9025,2.76094,2.13
410,2011-02-15,00:00:00.00,0.196434,2.73355,2.2
411,2011-02-16,00:00:00.00,0.0674415,2.70315,2.27
412,2011-02-17,00:00:00.00,0.585559,2.67276,2.34
413,2011-02-18,00:00:00.00,0.567244,2.64305,2.72
414,2011-02-19,00:00:00.00,0.101017,2.61401,38.5
415,2011-02-20,00:00:00.00,0.227446,2.58562,41.2
416,2011-02-21,00:00:00.00,0.209585,2.55784,14.5
417,2011-02-22,00:00:00.00,17.9672,2.53066,7.57
418,2011-02-23,00:00:00.00,0.0122785,2.50405,5.62
419,2011-02-24,00:00:00.00,0.0141162,2.478,4.86
420,2011-02-25,00:00:00.00,4.25487,2.4525,4.48
421,2011-02-26,00:00:00.00,2.53434,2.42751,4.06
422,2011-02-27,00:00:00.00,2.75271,2.40303,3.85
423,2011-02-28,00:00:00.00,3.28322,2.37903,3.65
424,2011-03-01,00:00:00.00,16.9938,2.65613,17.5
425,2011-03-02,00:00:00.00,0.00625775,3.05882,19.2
426,2011-03-03,00:00:00.00,0.200495,2.87017,9.04
427,2011-03-04,00:00:00.00,0.215448,2.55382,5.52
428,2011-03-05,00:00:00.00,1.51731,2.52617,4.82
429,2011-03-06,00:00:00.00,38.3771,4.13493,74.7
430,2011-03-07,00:00:00.00,6.14739,6.34446,67.4
431,2011-03-08,00:00:00.00,0.00176847,5.38733,19.6
432,2011-03-09,00:00:00.00,0.000386282,3.80921,9.95
433,2011-03-10,00:00:00.00,15.8178,4.0591,16.7
434,2011-03-11,00:00:00.00,15.6822,5.24053,82.4
435,2011-03-12,00:00:00.00,21.0343,6.55629,59.3
436,2011-03-13,00:00:00.00,3.07828,6.44329,21.6
437,2011-03-14,00:00:00.00,1.18439,5.50884,19.7
438,2011-03-15,00:00:00.00,0.0646646,5.04332,18.1
439,2011-03-16,00:00:00.00,0.891879,4.92214,16.1
440,2011-03-17,00:00:00.00,6.96731,4.9856,40.2
441,2011-03-18,00:00:00.00,0.0264224,5.15024,30.6
442,2011-03-19,00:00:00.00,0.0304545,5.02072,26.1
