time,date,hour,precip [mm/day],04177000 [m3/s],04177000 (observed) [m3/s]
0,2010-01-01,00:00:00.00,---,0,
1,2010-01-02,00:00:00.00,0.0831339,0.000681717,1.64238
2,2010-01-03,00:00:00.00,0.0827939,0.00136384,1.29125
3,2010-01-04,00:00:00.00,0.0237918,0.00136466,1.01941
4,2010-01-05,00:00:00.00,2.04685,0.00136547,0.889149
5,2010-01-06,00:00:00.00,0.367079,0.00136627,0.764555
6,2010-01-07,00:00:00.00,0.160914,0.00136707,0.736238
7,2010-01-08,00:00:00.00,2.42353,0.00136787,0.685268
8,2010-01-09,00:00:00.00,1.25585,0.00136866,0.631466
9,2010-01-10,00:00:00.00,0.115358,0.00136944,0.574832
10,2010-01-11,00:00:00.00,0.0411805,0.00137022,0.509703
11,2010-01-12,00:00:00.00,1.25836,0.001371,0.48705
12,2010-01-13,00:00:00.00,0.119773,0.00137177,0.467228
13,2010-01-14,00:00:00.00,0.00370096,0.00137253,0.45307
14,2010-01-15,00:00:00.00,0.00179471,0.00137329,0.509703
15,2010-01-16,00:00:00.00,0.0705011,0.00137405,0.645624
16,2010-01-17,00:00:00.00,0.00537662,0.0013748,0.58899
17,2010-01-18,00:00:00.00,0.0513712,0.00137554,0.540852
18,2010-01-19,00:00:00.00,0.00575502,0.00137628,0.506872
19,2010-01-20,00:00:00.00,0.0297998,0.00137702,0.47006
20,2010-01-21,00:00:00.00,0.0193472,0.00137775,0.450238
21,2010-01-22,00:00:00.00,0.00246127,0.00137847,0.433248
22,2010-01-23,00:00:00.00,0.145621,0.0013792,0.427584
23,2010-01-24,00:00:00.00,0.0149987,0.00137991,0.546515
24,2010-01-25,00:00:00.00,8.06854,0.433029,2.25685
25,2010-01-26,00:00:00.00,1.53815,0.952738,11.9497
26,2010-01-27,00:00:00.00,0.64641,0.670226,10.8454
27,2010-01-28,00:00:00.00,0.0713305,0.155807,4.33248
28,2010-01-29,00:00:00.00,0.602375,0.0116176,3.05822
29,2010-01-30,00:00:00.00,0.0177261,0.0109486,2.42109
30,2010-01-31,00:00:00.00,0.124909,0.0103078,1.69052
31,2010-02-01,00:00:00.00,0.00398594,0.00969328,1.08454
