time,date,hour,precip [mm/day],04161820 [m3/s],04161820 (observed) [m3/s]
0,2010-01-01,00:00:00.00,---,0,
1,2010-01-02,00:00:00.00,0.185818,0.0313122,9.34456
2,2010-01-03,00:00:00.00,0.203493,0.105647,8.55169
3,2010-01-04,00:00:00.00,0.210921,0.148688,7.7305
4,2010-01-05,00:00:00.00,1.19629,0.148476,7.30575
5,2010-01-06,00:00:00.00,0.470465,0.148019,6.82436
6,2010-01-07,00:00:00.00,0.160858,0.147564,6.85268
7,2010-01-08,00:00:00.00,1.90336,0.147112,7.13585
8,2010-01-09,00:00:00.00,3.74384,0.146662,7.27743
9,2010-01-10,00:00:00.00,0.106886,0.146214,7.05089
10,2010-01-11,00:00:00.00,0.0332421,0.145769,6.79604
11,2010-01-12,00:00:00.00,1.76436,0.145325,6.65446
12,2010-01-13,00:00:00.00,0.471132,0.144884,6.54119
13,2010-01-14,00:00:00.00,0.00718353,0.144445,6.59783
14,2010-01-15,00:00:00.00,0.0117135,0.144009,6.82436
15,2010-01-16,00:00:00.00,0.146891,0.143574,6.99426
16,2010-01-17,00:00:00.00,0.0179188,0.143142,6.65446
17,2010-01-18,00:00:00.00,4.52226e-05,0.142712,6.56951
18,2010-01-19,00:00:00.00,0.00793334,0.142284,6.48456
19,2010-01-20,00:00:00.00,0.225871,0.141858,6.37129
20,2010-01-21,00:00:00.00,0.0962982,0.141434,6.28634
21,2010-01-22,00:00:00.00,0.0158115,0.141012,6.17307
22,2010-01-23,00:00:00.00,0.0726011,0.140593,6.11644
23,2010-01-24,00:00:00.00,0.111588,0.140175,6.03149
24,2010-01-25,00:00:00.00,6.18815,0.343279,7.44733
25,2010-01-26,00:00:00.00,3.32572,0.718748,10.6471
26,2010-01-27,00:00:00.00,1.13921,0.65168,8.74991
27,2010-01-28,00:00:00.00,0.186443,0.282381,7.7305
28,2010-01-29,00:00:00.00,0.456515,0.151329,7.30575
29,2010-01-30,00:00:00.00,0.0101865,0.150115,6.45624
30,2010-01-31,00:00:00.00,0.0618708,0.149643,6.03149
31,2010-02-01,00:00:00.00,0.169214,0.149174,5.74832
32,2010-02-02,00:00:00.00,0.11477,0.148707,5.57842
33,2010-02-03,00:00:00.00,1.385,0.148242,5.57842
34,2010-02-04,00:00:00.00,1.04129,0.14778,6.00317
35,2010-02-05,00:00:00.00,0.00567948,0.147321,6.22971
36,2010-02-06,00:00:00.00,0.00281403,0.146864,5.94654
37,2010-02-07,00:00:00.00,0.0228103,0.146409,5.46515
38,2010-02-08,00:00:00.00,0.370865,0.145956,5.3802
39,2010-02-09,00:00:00.00,0.00278717,0.145506,5.3802
40,2010-02-10,00:00:00.00,5.92521,0.145058,5.18198
41,2010-02-11,00:00:00.00,10.8641,0.144613,5.52178
42,2010-02-12,00:00:00.00,0.431691,0.14417,5.52178
43,2010-02-13,00:00:00.00,0.0823123,0.143729,5.3802
44,2010-02-14,00:00:00.00,0.294378,0.14329,5.35188
45,2010-02-15,00:00:00.00,0.0686507,0.142854,5.46515
46,2010-02-16,00:00:00.00,0.112203,0.14242,5.40852
47,2010-02-17,00:00:00.00,1.93479,0.141988,5.35188
48,2010-02-18,00:00:00.00,0.334183,0.141558,5.32357
49,2010-02-19,00:00:00.00,0.0192375,0.14113,5.32357
50,2010-02-20,00:00:00.00,0.000220074,0.140705,5.35188
51,2010-02-21,00:00:00.00,0.000278075,0.140282,5.32357
52,2010-02-22,00:00:00.00,8.85799e-05,0.13986,4.50238
53,2010-02-23,00:00:00.00,12.6902,0.238014,4.92713
54,2010-02-24,00:00:00.00,0.698675,0.373696,5.72
55,2010-02-25,00:00:00.00,1.32058,0.277533,5.57842
56,2010-02-26,00:00:00.00,2.54977,0.143065,5.46515
57,2010-02-27,00:00:00.00,5.6537,0.141864,5.60674
58,2010-02-28,00:00:00.00,3.4866,0.154183,5.80495
59,2010-03-01,00:00:00.00,0.600395,0.171358,5.97485
60,2010-03-02,00:00:00.00,0.0180278,0.158549,6.51287
61,2010-03-03,00:00:00.00,0.0290561,0.140787,6.65446
62,2010-03-04,00:00:00.00,0.0576957,0.140264,6.39961
63,2010-03-05,00:00:00.00,0.000205778,0.139842,6.39961
64,2010-03-06,00:00:00.00,0,0.139422,5.60674
65,2010-03-07,00:00:00.00,8.4156e-06,0.139004,6.14476
66,2010-03-08,00:00:00.00,1.68312e-06,0.138588,6.45624
67,2010-03-09,00:00:00.00,0,0.138174,7.05089
68,2010-03-10,00:00:00.00,4.50368e-05,0.137762,8.01367
69,2010-03-11,00:00:00.00,0.322834,0.137351,9.34456
70,2010-03-12,00:00:00.00,0.0980469,0.136944,10.9869
71,2010-03-13,00:00:00.00,5.87716,0.329529,16.3388
72,2010-03-14,00:00:00.00,9.30379,0.975489,21.0394
73,2010-03-15,00:00:00.00,6.32282,1.54304,27.8921
74,2010-03-16,00:00:00.00,0.227658,3.47162,21.7473
75,2010-03-17,00:00:00.00,6.29547e-06,7.01845,17.6414
76,2010-03-18,00:00:00.00,0,6.17809,15.2061
77,2010-03-19,00:00:00.00,0,1.97996,13.3372
78,2010-03-20,00:00:00.00,0.000304905,0.344726,11.978
79,2010-03-21,00:00:00.00,1.05521,0.333844,10.9869
80,2010-03-22,00:00:00.00,0.763785,0.332265,10.0808
81,2010-03-23,00:00:00.00,1.39752,0.330718,9.62773
82,2010-03-24,00:00:00.00,0.302063,0.3292,9.20298
83,2010-03-25,00:00:00.00,1.04375e-05,0.32771,8.21189
84,2010-03-26,00:00:00.00,0.834536,0.32625,6.88099
85,2010-03-27,00:00:00.00,0.00831293,0.324818,6.45624
86,2010-03-28,00:00:00.00,0.0159564,0.323414,5.57842
87,2010-03-29,00:00:00.00,7.76639,0.729382,6.14476
88,2010-03-30,00:00:00.00,1.0275,1.29104,7.47565
89,2010-03-31,00:00:00.00,0.000795639,0.897287,6.14476
90,2010-04-01,00:00:00.00,1.10019e-05,0.344697,5.83327
91,2010-04-02,00:00:00.00,1.30023e-05,0.340193,5.5501
92,2010-04-03,00:00:00.00,0,0.338884,5.43683
93,2010-04-04,00:00:00.00,1.00393,0.337608,4.98377
94,2010-04-05,00:00:00.00,0.0521996,0.336365,5.52178
95,2010-04-06,00:00:00.00,2.7954,0.335154,5.91822
96,2010-04-07,00:00:00.00,21.4182,1.63488,10.5622
97,2010-04-08,00:00:00.00,4.72157,3.55764,11.0436
98,2010-04-09,00:00:00.00,6.48801,2.78849,10.0242
99,2010-04-10,00:00:00.00,0.0023313,1.33483,10.4489
100,2010-04-11,00:00:00.00,0.000214419,0.860968,10.8454
101,2010-04-12,00:00:00.00,0.705394,0.446354,10.1374
102,2010-04-13,00:00:00.00,6.38409e-05,0.44311,9.48614
103,2010-04-14,00:00:00.00,2.51995,0.462575,9.17466
104,2010-04-15,00:00:00.00,0.0877005,0.489837,8.69327
105,2010-04-16,00:00:00.00,0,0.469808,8.32515
106,2010-04-17,00:00:00.00,0.00131686,0.441957,7.7305
107,2010-04-18,00:00:00.00,0.0107673,0.441249,7.10753
108,2010-04-19,00:00:00.00,0.00409295,0.440759,5.35188
109,2010-04-20,00:00:00.00,0,0.44033,5.29525
110,2010-04-21,00:00:00.00,0,0.439963,4.67228
111,2010-04-22,00:00:00.00,4.64546e-13,0.439655,4.21921
112,2010-04-23,00:00:00.00,0.00844893,0.439408,4.02099
113,2010-04-24,00:00:00.00,0.00394421,0.439219,3.70951
114,2010-04-25,00:00:00.00,0.375724,0.439088,3.65287
115,2010-04-26,00:00:00.00,16.2394,1.42723,6.73941
116,2010-04-27,00:00:00.00,0.412371,2.79187,5.83327
117,2010-04-28,00:00:00.00,3.27315e-05,1.85553,5.26693
118,2010-04-29,00:00:00.00,0.000189954,0.53553,5.0404
119,2010-04-30,00:00:00.00,0.798955,0.528705,4.55901
120,2010-05-01,00:00:00.00,0.0015958,0.529533,4.50238
121,2010-05-02,00:00:00.00,5.02348,0.625541,6.00317
122,2010-05-03,00:00:00.00,14.6026,1.60385,11.525
123,2010-05-04,00:00:00.00,11.306,3.31159,22.2287
124,2010-05-05,00:00:00.00,0.250013,3.26017,14.3283
125,2010-05-06,00:00:00.00,2.13723,1.55466,11.525
126,2010-05-07,00:00:00.00,0.0621937,0.72242,9.37288
127,2010-05-08,00:00:00.00,22.3911,2.35385,13.5071
128,2010-05-09,00:00:00.00,6.43609,4.94756,22.7101
129,2010-05-10,00:00:00.00,0.00691791,3.92014,15.4044
130,2010-05-11,00:00:00.00,0.00533168,1.48982,13.5638
131,2010-05-12,00:00:00.00,25.2813,3.14328,18.944
132,2010-05-13,00:00:00.00,2.99714,6.06511,30.5822
133,2010-05-14,00:00:00.00,13.0969,5.2816,24.7206
134,2010-05-15,00:00:00.00,0.392863,4.00208,26.1648
135,2010-05-16,00:00:00.00,0.00119191,3.0818,21.3792
136,2010-05-17,00:00:00.00,0,1.8349,18.6608
137,2010-05-18,00:00:00.00,0.556885,1.84608,16.2256
138,2010-05-19,00:00:00.00,3.69548,1.92886,14.5549
139,2010-05-20,00:00:00.00,0.022679,2.03518,10.7321
140,2010-05-21,00:00:00.00,0.000105658,1.99918,11.7515
141,2010-05-22,00:00:00.00,0.914204,1.93919,10.3923
142,2010-05-23,00:00:00.00,8.98335,2.47955,12.0063
143,2010-05-24,00:00:00.00,0.209754,3.21095,11.1285
144,2010-05-25,00:00:00.00,1.88068e-05,2.79432,10.3923
145,2010-05-26,00:00:00.00,0,2.18406,9.59941
146,2010-05-27,00:00:00.00,0.000879991,2.19984,8.38179
147,2010-05-28,00:00:00.00,0.0510457,2.219,7.05089
148,2010-05-29,00:00:00.00,0.00346052,2.23791,6.76773
149,2010-05-30,00:00:00.00,0.000765076,2.25654,5.46515
150,2010-05-31,00:00:00.00,0,2.27487,5.0404
151,2010-06-01,00:00:00.00,9.65223,2.81111,4.81386
152,2010-06-02,00:00:00.00,1.87255,3.534,8.69327
153,2010-06-03,00:00:00.00,13.3878,4.07837,7.41901
154,2010-06-04,00:00:00.00,1.83456,4.77222,8.01367
155,2010-06-05,00:00:00.00,0.542099,4.03549,7.2208
156,2010-06-06,00:00:00.00,3.12472,2.95676,7.33406
157,2010-06-07,00:00:00.00,39.8384,7.1306,29.7327
