time,date,hour,precip [mm/day],04164000 [m3/s],04164000 (observed) [m3/s]
0,2010-01-01,00:00:00.00,---,0,
1,2010-01-02,00:00:00.00,0.170681,0.0384698,11.9214
2,2010-01-03,00:00:00.00,0.199082,0.0768126,10.0242
3,2010-01-04,00:00:00.00,0.115646,0.0765591,9.82595
4,2010-01-05,00:00:00.00,1.06538,0.0763068,9.31624
5,2010-01-06,00:00:00.00,0.420015,0.0760557,8.66496
6,2010-01-07,00:00:00.00,0.138387,0.0758058,8.0703
7,2010-01-08,00:00:00.00,2.02108,0.075557,8.18357
8,2010-01-09,00:00:00.00,2.82456,0.0753095,8.49505
9,2010-01-10,00:00:00.00,0.0297536,0.075063,8.09862
10,2010-01-11,00:00:00.00,0.0122097,0.0748178,7.07921
11,2010-01-12,00:00:00.00,1.60657,0.0745737,7.81545
12,2010-01-13,00:00:00.00,0.577514,0.0743307,8.04198
13,2010-01-14,00:00:00.00,0.000786867,0.0740888,7.9004
14,2010-01-15,00:00:00.00,0.00497326,0.0738481,8.01367
15,2010-01-16,00:00:00.00,0.124104,0.0736084,9.28793
16,2010-01-17,00:00:00.00,0.0192866,0.0733699,8.72159
17,2010-01-18,00:00:00.00,0.00019082,0.0731323,7.81545
18,2010-01-19,00:00:00.00,0.00259141,0.0728958,7.61723
19,2010-01-20,00:00:00.00,0.145551,0.0726605,7.44733
20,2010-01-21,00:00:00.00,0.0874757,0.0724263,7.30575
21,2010-01-22,00:00:00.00,0.0107143,0.072193,7.13585
22,2010-01-23,00:00:00.00,0.0852288,0.0719608,7.05089
23,2010-01-24,00:00:00.00,0.154865,0.0717297,6.93763
24,2010-01-25,00:00:00.00,6.62634,0.877809,11.4966
25,2010-01-26,00:00:00.00,3.61271,2.207,17.0467
26,2010-01-27,00:00:00.00,0.928099,1.41968,12.6859
27,2010-01-28,00:00:00.00,0.149108,0.109114,10.0242
28,2010-01-29,00:00:00.00,0.489472,0.108618,8.66496
29,2010-01-30,00:00:00.00,0.00655277,0.108126,6.93763
30,2010-01-31,00:00:00.00,0.101226,0.107636,7.05089
31,2010-02-01,00:00:00.00,0.093683,0.107149,6.65446
32,2010-02-02,00:00:00.00,0.075348,0.106666,6.59783
33,2010-02-03,00:00:00.00,1.13267,0.106185,6.62614
34,2010-02-04,00:00:00.00,1.23687,0.105708,7.19248
35,2010-02-05,00:00:00.00,5.4842e-308,0.105233,7.07921
