time,date,hour,precip [mm/day],04165500 [m3/s],04165500 (observed) [m3/s]
0,2010-01-01,00:00:00.00,---,0,
1,2010-01-02,00:00:00.00,0.17801,0.0539151,19.0289
2,2010-01-03,00:00:00.00,0.222465,0.10765,16.1123
3,2010-01-04,00:00:00.00,0.220376,0.107291,15.4893
4,2010-01-05,00:00:00.00,1.25519,0.106934,12.6293
5,2010-01-06,00:00:00.00,0.469796,0.106579,12.8275
6,2010-01-07,00:00:00.00,0.130876,0.106225,11.7515
7,2010-01-08,00:00:00.00,1.78141,0.105873,11.1002
8,2010-01-09,00:00:00.00,3.82939,0.105523,11.4117
9,2010-01-10,00:00:00.00,0.0969982,0.105174,11.0153
10,2010-01-11,00:00:00.00,0.0269226,0.104827,10.7887
11,2010-01-12,00:00:00.00,1.70349,0.104481,11.2418
12,2010-01-13,00:00:00.00,0.484965,0.104137,10.3356
13,2010-01-14,00:00:00.00,0.00458411,0.103795,10.4206
14,2010-01-15,00:00:00.00,0.00843365,0.103454,10.7038
15,2010-01-16,00:00:00.00,0.126535,0.103115,11.8081
16,2010-01-17,00:00:00.00,0.0173617,0.102778,12.0913
17,2010-01-18,00:00:00.00,5.87242e-05,0.102442,10.9869
18,2010-01-19,00:00:00.00,0.00456507,0.102107,10.7887
19,2010-01-20,00:00:00.00,0.213699,0.101774,10.7604
20,2010-01-21,00:00:00.00,0.087179,0.101443,10.7604
21,2010-01-22,00:00:00.00,0.00897683,0.101113,10.4489
22,2010-01-23,00:00:00.00,0.0672174,0.100784,9.9109
23,2010-01-24,00:00:00.00,0.102889,0.100457,10.0808
24,2010-01-25,00:00:00.00,6.16371,1.28214,17.4149
25,2010-01-26,00:00:00.00,3.63637,3.87361,32.8475
26,2010-01-27,00:00:00.00,1.10921,2.72562,27.2974
27,2010-01-28,00:00:00.00,0.1745,0.167596,23.0499
28,2010-01-29,00:00:00.00,0.441421,0.166773,16.9618
29,2010-01-30,00:00:00.00,0.00759816,0.165955,12.8558
30,2010-01-31,00:00:00.00,0.0673459,0.165143,11.9214
31,2010-02-01,00:00:00.00,0.133777,0.164336,11.1285
32,2010-02-02,00:00:00.00,0.094437,0.163535,10.4489
33,2010-02-03,00:00:00.00,1.30395,0.162739,9.57109
34,2010-02-04,00:00:00.00,1.08441,0.161948,9.9109
35,2010-02-05,00:00:00.00,0.0110697,0.161163,10.2507
36,2010-02-06,00:00:00.00,0.00290792,0.160382,9.65604
37,2010-02-07,00:00:00.00,0.0210813,0.159608,9.14634
38,2010-02-08,00:00:00.00,0.375034,0.158838,8.91981
39,2010-02-09,00:00:00.00,0.00185045,0.158073,8.55169
40,2010-02-10,00:00:00.00,5.88022,0.157313,8.69327
41,2010-02-11,00:00:00.00,11.0596,0.156558,8.97644
42,2010-02-12,00:00:00.00,0.444725,0.155808,9.17466
43,2010-02-13,00:00:00.00,0.0823907,0.155063,9.06139
44,2010-02-14,00:00:00.00,0.250851,0.154322,8.4101
45,2010-02-15,00:00:00.00,0.0681422,0.153587,8.52337
46,2010-02-16,00:00:00.00,0.115779,0.152855,8.43842
47,2010-02-17,00:00:00.00,2.00277,0.152129,8.74991
48,2010-02-18,00:00:00.00,0.297429,0.151407,8.69327
49,2010-02-19,00:00:00.00,0.0148468,0.15069,8.69327
50,2010-02-20,00:00:00.00,0.000184279,0.149976,9.51446
51,2010-02-21,00:00:00.00,0.00210045,0.149267,9.51446
52,2010-02-22,00:00:00.00,0.00120137,0.148563,8.86317
53,2010-02-23,00:00:00.00,13.0171,0.918487,9.99585
54,2010-02-24,00:00:00.00,0.679023,0.925009,11.4683
55,2010-02-25,00:00:00.00,1.14196,0.160848,11.2701
56,2010-02-26,00:00:00.00,2.3586,0.160036,10.7887
57,2010-02-27,00:00:00.00,5.42534,0.159229,10.5622
58,2010-02-28,00:00:00.00,3.41003,0.263959,11.0153
59,2010-03-01,00:00:00.00,0.54636,0.264154,12.4877
60,2010-03-02,00:00:00.00,0.0113805,0.158814,15.0929
61,2010-03-03,00:00:00.00,0.0208335,0.15801,15.8008
62,2010-03-04,00:00:00.00,0.0578095,0.157211,14.4133
63,2010-03-05,00:00:00.00,0.000495532,0.156417,15.376
64,2010-03-06,00:00:00.00,5.7514e-10,0.155627,14.6115
65,2010-03-07,00:00:00.00,3.63065e-06,0.154842,15.6592
66,2010-03-08,00:00:00.00,7.26131e-07,0.154059,17.4432
67,2010-03-09,00:00:00.00,4.15936e-05,11.9798,21.2093
68,2010-03-10,00:00:00.00,0.000636941,19.6342,25.6267
69,2010-03-11,00:00:00.00,0.327499,8.04317,30.5822
70,2010-03-12,00:00:00.00,0.107258,0.577976,37.0951
71,2010-03-13,00:00:00.00,5.98037,3.11631,53.802
72,2010-03-14,00:00:00.00,9.67587,8.00883,71.0753
73,2010-03-15,00:00:00.00,7.37511,9.13825,92.5961
74,2010-03-16,00:00:00.00,0.358148,4.3353,86.6496
75,2010-03-17,00:00:00.00,8.91491e-06,0.704347,62.5802
76,2010-03-18,00:00:00.00,0,0.690829,43.8911
77,2010-03-19,00:00:00.00,0,0.677645,35.6792
78,2010-03-20,00:00:00.00,0.000618056,0.664785,30.0159
79,2010-03-21,00:00:00.00,0.779603,0.652237,25.5984
80,2010-03-22,00:00:00.00,0.645915,0.639989,22.5968
81,2010-03-23,00:00:00.00,1.63244,0.65438,20.8129
82,2010-03-24,00:00:00.00,0.287083,0.642954,20.9261
83,2010-03-25,00:00:00.00,3.6704e-05,0.605445,18.3776
84,2010-03-26,00:00:00.00,0.892958,0.59429,15.8291
85,2010-03-27,00:00:00.00,0.0106141,0.583391,14.3283
86,2010-03-28,00:00:00.00,0.0250355,0.572739,12.2612
87,2010-03-29,00:00:00.00,7.93521,4.20981,13.5638
88,2010-03-30,00:00:00.00,0.810646,4.23423,20.0483
89,2010-03-31,00:00:00.00,0.000561296,0.610333,16.1406
90,2010-04-01,00:00:00.00,5.78879e-05,0.598511,14.1301
91,2010-04-02,00:00:00.00,6.84129e-05,0.586978,12.7426
92,2010-04-03,00:00:00.00,0,0.575724,12.1479
93,2010-04-04,00:00:00.00,0.898079,0.56474,11.2984
94,2010-04-05,00:00:00.00,0.0479714,0.554019,10.817
95,2010-04-06,00:00:00.00,2.62028,0.54355,11.6665
96,2010-04-07,00:00:00.00,20.0979,11.1342,24.1826
97,2010-04-08,00:00:00.00,5.50507,12.8617,41.9089
98,2010-04-09,00:00:00.00,7.38471,5.72352,70.7921
99,2010-04-10,00:00:00.00,0.00344797,4.13017,49.5545
100,2010-04-11,00:00:00.00,0.000447048,0.798349,36.2456
101,2010-04-12,00:00:00.00,0.676435,0.78175,26.278
102,2010-04-13,00:00:00.00,2.74614e-05,0.765743,21.0111
103,2010-04-14,00:00:00.00,2.5381,0.936284,18.5192
104,2010-04-15,00:00:00.00,0.160776,0.923616,17.1883
105,2010-04-16,00:00:00.00,1.38154e-09,0.725444,15.8008
106,2010-04-17,00:00:00.00,0.00093208,0.711483,14.6964
107,2010-04-18,00:00:00.00,0.00611416,0.698002,13.139
108,2010-04-19,00:00:00.00,0.00497068,0.684981,11.3267
109,2010-04-20,00:00:00.00,0,0.672401,10.0242
110,2010-04-21,00:00:00.00,0,0.660244,9.54278
111,2010-04-22,00:00:00.00,0.000894475,0.648492,8.04198
112,2010-04-23,00:00:00.00,0.0208666,0.637128,8.29684
113,2010-04-24,00:00:00.00,0.0109062,0.628252,8.04198
114,2010-04-25,00:00:00.00,0.464165,0.630183,7.92872
115,2010-04-26,00:00:00.00,17.5466,10.0613,23.2481
116,2010-04-27,00:00:00.00,0.481999,10.2712,17.5281
117,2010-04-28,00:00:00.00,7.24256e-05,1.06426,12.4594
118,2010-04-29,00:00:00.00,9.86476e-05,1.08217,10.364
119,2010-04-30,00:00:00.00,0.599665,1.09982,9.14634
120,2010-05-01,00:00:00.00,0.00357757,1.1172,8.74991
121,2010-05-02,00:00:00.00,5.04759,1.80344,14.0452
122,2010-05-03,00:00:00.00,13.4445,8.28498,24.6073
123,2010-05-04,00:00:00.00,12.1766,13.7744,61.7307
124,2010-05-05,00:00:00.00,0.270538,7.8119,52.6693
125,2010-05-06,00:00:00.00,2.59298,2.17878,37.9446
126,2010-05-07,00:00:00.00,0.0575665,2.20828,22.5402
127,2010-05-08,00:00:00.00,20.9919,15.3144,26.0798
128,2010-05-09,00:00:00.00,6.00431,18.0371,53.802
129,2010-05-10,00:00:00.00,0.01501,5.94465,45.5901
130,2010-05-11,00:00:00.00,0.0058617,4.24063,36.8119
131,2010-05-12,00:00:00.00,25.6035,22.4466,49.5545
132,2010-05-13,00:00:00.00,3.07592,24.3249,97.6931
133,2010-05-14,00:00:00.00,12.7516,15.2845,84.9505
134,2010-05-15,00:00:00.00,0.338263,16.4341,78.4377
135,2010-05-16,00:00:00.00,0.000555432,10.3037,65.4119
136,2010-05-17,00:00:00.00,6.07127e-06,10.2763,50.6872
137,2010-05-18,00:00:00.00,0.742165,10.2433,35.3961
138,2010-05-19,00:00:00.00,4.99954,10.4445,35.1129
139,2010-05-20,00:00:00.00,0.0347775,10.6365,26.0232
140,2010-05-21,00:00:00.00,0.00365337,10.5806,20.9828
141,2010-05-22,00:00:00.00,0.725066,10.5206,19.1139
142,2010-05-23,00:00:00.00,6.29877,10.7685,19.5103
143,2010-05-24,00:00:00.00,0.253168,11.0067,19.0289
