time,date,hour,precip [mm/day],04197100 [m3/s],04197100 (observed) [m3/s]
0,2010-01-01,00:00:00.00,---,0,
1,2010-01-02,00:00:00.00,0.232389,0.0132595,0.821189
2,2010-01-03,00:00:00.00,0.177149,0.0264687,0.679604
3,2010-01-04,00:00:00.00,0.184316,0.0263686,0.792872
4,2010-01-05,00:00:00.00,1.86014,0.0262691,0.707921
5,2010-01-06,00:00:00.00,0.517919,0.0261702,0.651287
6,2010-01-07,00:00:00.00,0.859321,0.0260719,0.622971
7,2010-01-08,00:00:00.00,4.63148,0.0259742,0.566337
8,2010-01-09,00:00:00.00,2.56424,0.0258772,0.594654
9,2010-01-10,00:00:00.00,0.342562,0.0257807,0.53802
10,2010-01-11,00:00:00.00,0.2903,0.0256848,0.509703
11,2010-01-12,00:00:00.00,1.66111,0.0255894,0.481386
12,2010-01-13,00:00:00.00,0.5131,0.0254947,0.45307
13,2010-01-14,00:00:00.00,0.00866196,0.0254005,0.424753
14,2010-01-15,00:00:00.00,0.00857098,0.0253069,0.396436
15,2010-01-16,00:00:00.00,0.0722653,0.0252138,0.396436
16,2010-01-17,00:00:00.00,0.0135673,0.119934,0.396436
17,2010-01-18,00:00:00.00,0.330158,0.210041,0.424753
18,2010-01-19,00:00:00.00,0.162341,0.124225,0.707921
19,2010-01-20,00:00:00.00,0.0621394,0.0386371,1.27426
20,2010-01-21,00:00:00.00,0.0348183,0.0341805,1.21762
21,2010-01-22,00:00:00.00,0.0789843,0.0341288,0.962773
22,2010-01-23,00:00:00.00,1.37382,0.0343849,0.821189
23,2010-01-24,00:00:00.00,0.0295043,0.535632,0.962773
24,2010-01-25,00:00:00.00,9.86671,2.22041,9.34456
25,2010-01-26,00:00:00.00,2.98117,3.03181,20.105
26,2010-01-27,00:00:00.00,1.91055,1.74575,18.321
27,2010-01-28,00:00:00.00,0.0991627,0.775553,6.73941
28,2010-01-29,00:00:00.00,1.28403,0.708632,2.57966
29,2010-01-30,00:00:00.00,0.0564987,0.688325,1.86891
30,2010-01-31,00:00:00.00,0,0.668881,1.64238
31,2010-02-01,00:00:00.00,0,0.650259,1.18931
32,2010-02-02,00:00:00.00,0,0.632417,0.962773
33,2010-02-03,00:00:00.00,0.42404,0.615317,0.821189
34,2010-02-04,00:00:00.00,0.607047,0.59892,0.736238
35,2010-02-05,00:00:00.00,0.0691688,0.583192,0.651287
36,2010-02-06,00:00:00.00,1.14277,0.568099,0.594654
37,2010-02-07,00:00:00.00,6.22116,0.553608,0.566337
38,2010-02-08,00:00:00.00,0.16089,0.53969,0.679604
39,2010-02-09,00:00:00.00,0.065201,0.526315,0.622971
40,2010-02-10,00:00:00.00,10.9913,0.513457,0.594654
41,2010-02-11,00:00:00.00,4.75282,0.50109,0.651287
42,2010-02-12,00:00:00.00,0.20242,0.48919,0.679604
43,2010-02-13,00:00:00.00,0.397339,0.477734,0.622971
44,2010-02-14,00:00:00.00,0.401164,0.4667,0.594654
45,2010-02-15,00:00:00.00,0.54907,0.456068,0.566337
46,2010-02-16,00:00:00.00,0.491118,0.445818,0.53802
47,2010-02-17,00:00:00.00,2.85923,0.435934,0.509703
48,2010-02-18,00:00:00.00,0.525178,0.426397,0.481386
49,2010-02-19,00:00:00.00,0.196774,0.417192,0.45307
50,2010-02-20,00:00:00.00,0,0.408302,0.424753
51,2010-02-21,00:00:00.00,0.000414642,0.399715,0.396436
52,2010-02-22,00:00:00.00,0.064617,0.391415,0.396436
53,2010-02-23,00:00:00.00,6.65621,0.684733,0.45307
54,2010-02-24,00:00:00.00,0.520223,0.832206,0.906139
55,2010-02-25,00:00:00.00,0.798216,0.614462,2.75806
56,2010-02-26,00:00:00.00,2.20243,0.539742,2.91664
57,2010-02-27,00:00:00.00,3.75481,0.526217,2.19456
58,2010-02-28,00:00:00.00,3.91188,0.513226,1.69901
59,2010-03-01,00:00:00.00,0.646644,0.500742,1.55743
60,2010-03-02,00:00:00.00,0.109477,0.488739,1.50079
61,2010-03-03,00:00:00.00,0.249776,0.477192,1.75564
62,2010-03-04,00:00:00.00,0.217644,0.466078,2.26535
63,2010-03-05,00:00:00.00,0.00863336,0.455377,2.20871
64,2010-03-06,00:00:00.00,0.0899481,0.445067,2.03881
65,2010-03-07,00:00:00.00,0.00271612,0.435129,1.86891
66,2010-03-08,00:00:00.00,0.00150088,0.425546,2.12376
67,2010-03-09,00:00:00.00,0.0161424,0.416301,4.16258
