time,date,hour,precip [mm/day],02GG006 [m3/s],02GG006 (observed) [m3/s]
49,2010-02-19,00:00:00.00,0.0209534,0.0457147,0.255
50,2010-02-20,00:00:00.00,1.50783e-06,0.0455721,0.253
51,2010-02-21,00:00:00.00,8.47105e-06,0.0454301,0.251
52,2010-02-22,00:00:00.00,2.47278e-05,0.0452889,0.249
53,2010-02-23,00:00:00.00,14.4372,0.0874802,0.247
54,2010-02-24,00:00:00.00,0.79159,0.145793,0.245
55,2010-02-25,00:00:00.00,0.238542,0.104546,0.243
56,2010-02-26,00:00:00.00,2.68645,0.0468447,0.241
57,2010-02-27,00:00:00.00,8.09807,0.0463674,0.25
58,2010-02-28,00:00:00.00,3.77486,0.0561108,0.26
59,2010-03-01,00:00:00.00,0.492189,0.0696214,0.27
60,2010-03-02,00:00:00.00,0.00733155,0.0598733,0.3
61,2010-03-03,00:00:00.00,0.00310033,0.0462814,0.32
62,2010-03-04,00:00:00.00,0.00140105,0.0460588,0.34
63,2010-03-05,00:00:00.00,0.000255812,0.0459141,0.37
64,2010-03-06,00:00:00.00,0.000302323,0.0457702,0.41
65,2010-03-07,00:00:00.00,0,0.045627,0.46
66,2010-03-08,00:00:00.00,0,0.0454846,0.52
67,2010-03-09,00:00:00.00,0,0.0453428,0.65
68,2010-03-10,00:00:00.00,0.00106758,0.0452018,1.1
69,2010-03-11,00:00:00.00,0.0134897,0.0450617,3.63
70,2010-03-12,00:00:00.00,0.00118828,0.0449226,14.4
71,2010-03-13,00:00:00.00,2.11771,0.0489265,53.4
72,2010-03-14,00:00:00.00,5.89892,0.119689,63.2
73,2010-03-15,00:00:00.00,4.86978,0.807428,50.4
74,2010-03-16,00:00:00.00,0.0845246,2.40922,29.3
75,2010-03-17,00:00:00.00,1.65908e-09,3.62334,12.4
76,2010-03-18,00:00:00.00,0,2.99837,6.92
77,2010-03-19,00:00:00.00,0,1.15859,4.58
78,2010-03-20,00:00:00.00,0.000913362,0.171218,3.32
79,2010-03-21,00:00:00.00,0.0974408,0.164991,2.44
80,2010-03-22,00:00:00.00,0.0521318,0.164422,1.82
81,2010-03-23,00:00:00.00,2.80307,0.187768,1.47
82,2010-03-24,00:00:00.00,0.0818539,0.220265,1.28
83,2010-03-25,00:00:00.00,1.56096e-05,0.197014,1.11
84,2010-03-26,00:00:00.00,0.206496,0.164494,0.913
85,2010-03-27,00:00:00.00,0.000162125,0.163909,0.797
86,2010-03-28,00:00:00.00,0.0137884,0.163539,0.947
87,2010-03-29,00:00:00.00,4.71679,0.237126,0.916
88,2010-03-30,00:00:00.00,3.4801,0.383808,0.929
89,2010-03-31,00:00:00.00,5.90985e-05,0.375203,0.935
90,2010-04-01,00:00:00.00,0.000723325,0.233309,0.773
91,2010-04-02,00:00:00.00,0,0.172524,0.684
92,2010-04-03,00:00:00.00,0,0.172056,0.631
93,2010-04-04,00:00:00.00,0.139653,0.171966,0.586
94,2010-04-05,00:00:00.00,0.167311,0.171909,0.538
95,2010-04-06,00:00:00.00,1.83264,0.171885,0.497
96,2010-04-07,00:00:00.00,28.01,0.813684,1.67
97,2010-04-08,00:00:00.00,7.44061,1.82489,8.74
98,2010-04-09,00:00:00.00,15.9258,1.76904,17.3
99,2010-04-10,00:00:00.00,0.0737178,1.31816,20.7
100,2010-04-11,00:00:00.00,0.000350683,0.806003,8.67
101,2010-04-12,00:00:00.00,0.348816,0.317665,4.05
102,2010-04-13,00:00:00.00,0,0.316897,2.68
103,2010-04-14,00:00:00.00,1.45088,0.319004,2
104,2010-04-15,00:00:00.00,0.0975149,0.321177,1.61
105,2010-04-16,00:00:00.00,7.93732e-05,0.323413,1.34
106,2010-04-17,00:00:00.00,0.245946,0.325709,1.28
107,2010-04-18,00:00:00.00,0.770112,0.328063,1.3
108,2010-04-19,00:00:00.00,1.43652,0.330472,1.08
109,2010-04-20,00:00:00.00,2.03989e-05,0.332933,0.924
110,2010-04-21,00:00:00.00,2.24196e-05,0.335443,0.819
111,2010-04-22,00:00:00.00,0.000405078,0.338,0.713
112,2010-04-23,00:00:00.00,0.0234332,0.340602,0.578
113,2010-04-24,00:00:00.00,0.0591913,0.343245,0.513
114,2010-04-25,00:00:00.00,0.112238,0.345928,0.461
115,2010-04-26,00:00:00.00,17.345,0.761014,0.563
116,2010-04-27,00:00:00.00,0.0908738,1.3304,0.894
117,2010-04-28,00:00:00.00,0.000223419,0.968602,0.927
118,2010-04-29,00:00:00.00,0.00106413,0.450182,0.675
119,2010-04-30,00:00:00.00,0.000589237,0.451252,0.532
120,2010-05-01,00:00:00.00,0.0988071,0.455334,0.463
121,2010-05-02,00:00:00.00,3.47631,0.45943,0.454
122,2010-05-03,00:00:00.00,4.41894,0.487883,0.532
123,2010-05-04,00:00:00.00,16.9464,0.923946,6.85
124,2010-05-05,00:00:00.00,0.815384,1.45287,11.6
125,2010-05-06,00:00:00.00,3.9854,1.101,4.99
126,2010-05-07,00:00:00.00,0.0728357,0.634866,2.92
127,2010-05-08,00:00:00.00,7.80842,0.783411,2.65
128,2010-05-09,00:00:00.00,15.589,1.40603,8.46
129,2010-05-10,00:00:00.00,1.39079,1.85165,10.7
130,2010-05-11,00:00:00.00,0.009923,1.32737,5.44
131,2010-05-12,00:00:00.00,16.9988,1.33223,3.78
132,2010-05-13,00:00:00.00,0.829857,2.00876,10.2
133,2010-05-14,00:00:00.00,12.6171,1.98535,9.36
134,2010-05-15,00:00:00.00,7.59409,2.065,22.1
135,2010-05-16,00:00:00.00,0.00442136,2.01454,22.4
136,2010-05-17,00:00:00.00,0.00185054,1.51053,6.87
137,2010-05-18,00:00:00.00,0.0279881,1.34319,3.35
138,2010-05-19,00:00:00.00,1.63229,1.34857,2.22
139,2010-05-20,00:00:00.00,0.018912,1.35451,1.66
140,2010-05-21,00:00:00.00,0.0195582,1.36005,1.27
141,2010-05-22,00:00:00.00,0.00178081,1.36519,1
142,2010-05-23,00:00:00.00,5.38032,1.42976,0.868
143,2010-05-24,00:00:00.00,0.00706154,1.51442,0.801
144,2010-05-25,00:00:00.00,0.00816596,1.47849,0.748
145,2010-05-26,00:00:00.00,0.0369506,1.42324,0.629
146,2010-05-27,00:00:00.00,0.000758753,1.42946,0.551
147,2010-05-28,00:00:00.00,0.00359663,1.43521,0.495
148,2010-05-29,00:00:00.00,0.000900858,1.44049,0.452
149,2010-05-30,00:00:00.00,0,1.44532,0.403
150,2010-05-31,00:00:00.00,6.12753e-06,1.44971,0.353
151,2010-06-01,00:00:00.00,1.32142,1.45367,0.328
152,2010-06-02,00:00:00.00,8.38196,1.60248,0.707
153,2010-06-03,00:00:00.00,15.543,2.23153,0.764
154,2010-06-04,00:00:00.00,4.73972,2.72325,1.27
155,2010-06-05,00:00:00.00,0.820364,2.30331,2.68
156,2010-06-06,00:00:00.00,2.79893,1.86409,4.43
157,2010-06-07,00:00:00.00,27.7449,2.82128,9.9
158,2010-06-08,00:00:00.00,0.348261,4.11659,20.7
159,2010-06-09,00:00:00.00,0.0270848,3.51169,11.3
160,2010-06-10,00:00:00.00,4.98507,2.58777,3.32
161,2010-06-11,00:00:00.00,0.157854,2.59131,2.02
162,2010-06-12,00:00:00.00,0.0010135,2.5759,1.44
163,2010-06-13,00:00:00.00,0.052583,2.55687,1.03
164,2010-06-14,00:00:00.00,0.134693,2.53782,0.831
165,2010-06-15,00:00:00.00,0.000473552,2.51874,0.71
166,2010-06-16,00:00:00.00,0.0446209,2.49967,0.603
167,2010-06-17,00:00:00.00,1.43414,2.48062,0.51
168,2010-06-18,00:00:00.00,0.182763,2.4616,0.43
169,2010-06-19,00:00:00.00,0.0461411,2.44263,0.375
170,2010-06-20,00:00:00.00,0.0163057,2.42371,0.321
171,2010-06-21,00:00:00.00,0.0225929,2.40486,0.279
172,2010-06-22,00:00:00.00,0,2.38609,0.253
173,2010-06-23,00:00:00.00,3.29743,2.36741,0.226
174,2010-06-24,00:00:00.00,0.00305455,2.34882,0.201
175,2010-06-25,00:00:00.00,1.66568,2.33033,0.19
176,2010-06-26,00:00:00.00,0.311498,2.31195,0.177
177,2010-06-27,00:00:00.00,0.0823922,2.29369,0.165
178,2010-06-28,00:00:00.00,3.09391,2.27556,0.147
179,2010-06-29,00:00:00.00,1.48378,2.25755,0.135
180,2010-06-30,00:00:00.00,0.0230702,2.23967,0.113
181,2010-07-01,00:00:00.00,0.0373094,2.22193,0.103
182,2010-07-02,00:00:00.00,0.0548482,2.20433,0.101
183,2010-07-03,00:00:00.00,0.059198,2.18687,0.102
184,2010-07-04,00:00:00.00,0.045886,2.16956,0.086
185,2010-07-05,00:00:00.00,0.130421,2.1524,0.074
186,2010-07-06,00:00:00.00,0.0331882,2.13539,0.063
187,2010-07-07,00:00:00.00,0.0619743,2.11853,0.051
188,2010-07-08,00:00:00.00,0.110972,2.10183,0.043
189,2010-07-09,00:00:00.00,8.09889,2.14568,0.037
190,2010-07-10,00:00:00.00,7.44847,2.34427,0.036
191,2010-07-11,00:00:00.00,0.0421973,2.40271,0.034
192,2010-07-12,00:00:00.00,3.18876,2.25497,0.034
193,2010-07-13,00:00:00.00,23.2381,2.87779,0.245
194,2010-07-14,00:00:00.00,2.18764,3.79484,0.893
195,2010-07-15,00:00:00.00,0.00602011,3.37357,0.634
196,2010-07-16,00:00:00.00,4.05832,2.70109,0.328
197,2010-07-17,00:00:00.00,23.5117,3.42358,1.09
198,2010-07-18,00:00:00.00,9.7382,4.65477,0.975
199,2010-07-19,00:00:00.00,0.504152,4.44847,1.16
200,2010-07-20,00:00:00.00,5.01637,3.61857,3.28
201,2010-07-21,00:00:00.00,0.158239,3.45944,1.82
202,2010-07-22,00:00:00.00,0.0461425,3.40236,0.733
203,2010-07-23,00:00:00.00,0.106044,3.34419,0.379
204,2010-07-24,00:00:00.00,8.05541,3.36343,0.267
205,2010-07-25,00:00:00.00,2.41498,3.43682,0.207
206,2010-07-26,00:00:00.00,2.3582,3.38334,0.194
207,2010-07-27,00:00:00.00,0.0564885,3.27675,0.189
208,2010-07-28,00:00:00.00,0.0892165,3.22272,0.191
209,2010-07-29,00:00:00.00,0.980391,3.17058,0.146
210,2010-07-30,00:00:00.00,0.243836,3.12023,0.107
211,2010-07-31,00:00:00.00,0.0312808,3.07157,0.085
212,2010-08-01,00:00:00.00,3.6228,3.02451,0.069
213,2010-08-02,00:00:00.00,0.860876,2.97896,0.06
214,2010-08-03,00:00:00.00,0.036792,2.93486,0.053
215,2010-08-04,00:00:00.00,0.0149793,2.89212,0.051
216,2010-08-05,00:00:00.00,0.608732,2.85069,0.052
217,2010-08-06,00:00:00.00,1.83165,2.81049,0.066
218,2010-08-07,00:00:00.00,0.875337,2.77148,0.055
219,2010-08-08,00:00:00.00,0.0830782,2.73359,0.045
220,2010-08-09,00:00:00.00,0.0608883,2.69678,0.04
221,2010-08-10,00:00:00.00,2.42328,2.66099,0.038
222,2010-08-11,00:00:00.00,1.74654e-12,2.62618,0.034
223,2010-08-12,00:00:00.00,0.0182609,2.59231,0.029
224,2010-08-13,00:00:00.00,4.64263,2.56828,0.03
225,2010-08-14,00:00:00.00,0.0100522,2.54655,0.026
226,2010-08-15,00:00:00.00,0.0358875,2.51641,0.024
227,2010-08-16,00:00:00.00,0.336532,2.48534,0.023
228,2010-08-17,00:00:00.00,0.0715317,2.45505,0.02
229,2010-08-18,00:00:00.00,0.032312,2.42552,0.021
230,2010-08-19,00:00:00.00,0.0725912,2.3967,0.021
231,2010-08-20,00:00:00.00,0.320992,2.36859,0.026
232,2010-08-21,00:00:00.00,0.0018616,2.34114,0.028
233,2010-08-22,00:00:00.00,1.30807,2.31433,0.03
234,2010-08-23,00:00:00.00,3.01962,2.28814,0.037
235,2010-08-24,00:00:00.00,0.79384,2.26255,0.037
236,2010-08-25,00:00:00.00,0.173249,2.23753,0.035
237,2010-08-26,00:00:00.00,1.11438,2.21307,0.038
238,2010-08-27,00:00:00.00,0.22764,2.18914,0.036
239,2010-08-28,00:00:00.00,0.0579684,2.16572,0.031
240,2010-08-29,00:00:00.00,0.0395376,2.14281,0.026
241,2010-08-30,00:00:00.00,0.0518216,2.12038,0.021
242,2010-08-31,00:00:00.00,0.18362,2.09841,0.014
243,2010-09-01,00:00:00.00,0.00140003,2.07689,0.01
244,2010-09-02,00:00:00.00,0.00157991,2.05581,0.008
245,2010-09-03,00:00:00.00,4.14498,2.04246,0.006
246,2010-09-04,00:00:00.00,4.24371,2.04118,0.008
247,2010-09-05,00:00:00.00,0.168581,2.03453,0.006
248,2010-09-06,00:00:00.00,0.492818,2.01618,0.005
249,2010-09-07,00:00:00.00,0.624645,1.99621,0.005
250,2010-09-08,00:00:00.00,0.0365093,1.97663,0.004
251,2010-09-09,00:00:00.00,8.78439e-06,1.95743,0.003
252,2010-09-10,00:00:00.00,0.00585568,1.93859,0.002
253,2010-09-11,00:00:00.00,0.0804427,1.92011,0.001
254,2010-09-12,00:00:00.00,0.754017,1.90197,0.001
255,2010-09-13,00:00:00.00,6.18162,1.93808,0.001
256,2010-09-14,00:00:00.00,1.21787,2.01453,0.001
257,2010-09-15,00:00:00.00,0.000504921,1.98404,0
258,2010-09-16,00:00:00.00,0.000987524,1.91304,0
259,2010-09-17,00:00:00.00,17.6859,2.35628,0.001
260,2010-09-18,00:00:00.00,0.0993581,2.9738,0.001
261,2010-09-19,00:00:00.00,3.26713,2.6896,0
262,2010-09-20,00:00:00.00,0.578413,2.2292,0
263,2010-09-21,00:00:00.00,0.0212218,2.20554,0
264,2010-09-22,00:00:00.00,0.0142953,2.18067,0
265,2010-09-23,00:00:00.00,4.29079,2.17386,0
266,2010-09-24,00:00:00.00,0.0380895,2.17052,0
267,2010-09-25,00:00:00.00,0.0357876,2.14973,0
268,2010-09-26,00:00:00.00,0.166136,2.1261,0
269,2010-09-27,00:00:00.00,2.17204,2.10497,0
270,2010-09-28,00:00:00.00,0.180957,2.08469,0
271,2010-09-29,00:00:00.00,35.342,3.26132,0.003
272,2010-09-30,00:00:00.00,0.637409,4.85209,0.008
273,2010-10-01,00:00:00.00,0.00173458,4.12685,0.007
274,2010-10-02,00:00:00.00,0.104404,2.97391,0.03
275,2010-10-03,00:00:00.00,18.6254,3.56815,0.05
276,2010-10-04,00:00:00.00,1.33639,4.39154,0.065
277,2010-10-05,00:00:00.00,0.0392177,4.02223,0.07
278,2010-10-06,00:00:00.00,0.466236,3.41523,0.04
279,2010-10-07,00:00:00.00,0.848773,3.35072,0.021
280,2010-10-08,00:00:00.00,0.00897125,3.28884,0.04
281,2010-10-09,00:00:00.00,8.70728e-05,3.22942,0.023
282,2010-10-10,00:00:00.00,0.0209101,3.17232,0.022
283,2010-10-11,00:00:00.00,0.0253381,3.1174,0.028
284,2010-10-12,00:00:00.00,0.0457899,3.06453,0.02
285,2010-10-13,00:00:00.00,3.56529,3.046,0.015
286,2010-10-14,00:00:00.00,0.476605,3.03428,0.012
287,2010-10-15,00:00:00.00,33.3644,4.36064,0.14
288,2010-10-16,00:00:00.00,1.26131,6.13234,0.29
289,2010-10-17,00:00:00.00,0.000171662,5.38235,0.22
290,2010-10-18,00:00:00.00,0.00059417,4.156,0.165
291,2010-10-19,00:00:00.00,0.00251051,4.05823,0.14
292,2010-10-20,00:00:00.00,0.0123014,3.96542,0.2
293,2010-10-21,00:00:00.00,0.106951,3.8772,0.16
294,2010-10-22,00:00:00.00,11.1022,4.15778,0.14
295,2010-10-23,00:00:00.00,0.224249,4.58425,0.12
296,2010-10-24,00:00:00.00,1.98704,4.37983,0.102
297,2010-10-25,00:00:00.00,1.24987,4.02829,0.093
298,2010-10-26,00:00:00.00,0.0773833,3.93973,0.084
299,2010-10-27,00:00:00.00,3.90217,3.89932,0.07
300,2010-10-28,00:00:00.00,0.160605,3.86959,0.06
301,2010-10-29,00:00:00.00,0.0400149,3.79517,0.045
302,2010-10-30,00:00:00.00,0.0395137,3.71551,0.03
303,2010-10-31,00:00:00.00,1.314e-08,3.63946,0.03
304,2010-11-01,00:00:00.00,1.22425,3.56965,0.048
305,2010-11-02,00:00:00.00,0.0587937,3.50339,0.042
306,2010-11-03,00:00:00.00,1.56515e-05,3.43705,0.042
307,2010-11-04,00:00:00.00,0.0698623,3.3729,0.035
308,2010-11-05,00:00:00.00,3.4386,3.35488,0.038
309,2010-11-06,00:00:00.00,12.6052,3.88039,1.25
310,2010-11-07,00:00:00.00,12.4968,4.87557,1.25
311,2010-11-08,00:00:00.00,0.00321348,4.99036,0.76
312,2010-11-09,00:00:00.00,0,4.32812,1.3
313,2010-11-10,00:00:00.00,0,3.98883,1.6
314,2010-11-11,00:00:00.00,0.00224479,3.90044,0.85
315,2010-11-12,00:00:00.00,0.00348947,3.81627,0.55
316,2010-11-13,00:00:00.00,0.000994364,3.73602,0.4
317,2010-11-14,00:00:00.00,0.000381817,3.65942,0.28
318,2010-11-15,00:00:00.00,5.07543,3.67431,0.25
319,2010-11-16,00:00:00.00,0.000420788,3.75217,0.21
320,2010-11-17,00:00:00.00,0.553432,3.68566,0.18
321,2010-11-18,00:00:00.00,22.4348,4.51469,3.5
322,2010-11-19,00:00:00.00,0.519045,5.71859,4
323,2010-11-20,00:00:00.00,0.00833567,5.19897,2.25
324,2010-11-21,00:00:00.00,0.00354564,4.34227,1.55
325,2010-11-22,00:00:00.00,0.046795,4.23664,0.921
326,2010-11-23,00:00:00.00,10.2938,4.4899,0.666
327,2010-11-24,00:00:00.00,4.03219,5.05292,0.731
328,2010-11-25,00:00:00.00,0.0271425,4.92437,1.86
329,2010-11-26,00:00:00.00,4.41004,4.56759,1.75
330,2010-11-27,00:00:00.00,14.2775,4.81053,2.97
331,2010-11-28,00:00:00.00,0.0444254,4.88221,6.56
332,2010-11-29,00:00:00.00,0.000805375,4.63131,3.45
333,2010-11-30,00:00:00.00,0.000951741,4.46436,1.49
334,2010-12-01,00:00:00.00,15.9143,5.04312,1.66
335,2010-12-02,00:00:00.00,7.21803,6.17835,8.78
336,2010-12-03,00:00:00.00,0.281929,6.05925,10.5
337,2010-12-04,00:00:00.00,0.25401,5.27107,4.55
338,2010-12-05,00:00:00.00,2.61788,5.03701,2.19
339,2010-12-06,00:00:00.00,5.30421,4.92158,1.43
340,2010-12-07,00:00:00.00,0.769117,4.80708,1.08
341,2010-12-08,00:00:00.00,0.445484,4.68095,0.82
342,2010-12-09,00:00:00.00,0.100428,4.55898,0.63
343,2010-12-10,00:00:00.00,0.115156,4.44385,0.52
344,2010-12-11,00:00:00.00,1.33868,4.33498,0.46
345,2010-12-12,00:00:00.00,0.0964574,4.23185,0.45
346,2010-12-13,00:00:00.00,18.6623,4.60573,0.455
347,2010-12-14,00:00:00.00,11.8785,5.15581,0.428
348,2010-12-15,00:00:00.00,15.2698,4.88222,0.43
349,2010-12-16,00:00:00.00,0.101411,4.42725,0.42
350,2010-12-17,00:00:00.00,0.0304959,4.31942,0.418
351,2010-12-18,00:00:00.00,0.0257544,4.21726,0.415
352,2010-12-19,00:00:00.00,0.133467,4.12031,0.41
353,2010-12-20,00:00:00.00,0.202293,4.02817,0.405
354,2010-12-21,00:00:00.00,1.10087,3.94047,0.42
355,2010-12-22,00:00:00.00,0.251644,3.8569,0.47
356,2010-12-23,00:00:00.00,0.274376,3.77715,0.5
357,2010-12-24,00:00:00.00,1.06252,3.70096,0.56
358,2010-12-25,00:00:00.00,0.377266,3.62809,0.55
359,2010-12-26,00:00:00.00,0.0541464,3.5583,0.54
360,2010-12-27,00:00:00.00,0.190349,3.49141,0.535
361,2010-12-28,00:00:00.00,0.413585,3.42722,0.53
362,2010-12-29,00:00:00.00,0.0645402,3.36557,0.54
363,2010-12-30,00:00:00.00,0.000893728,3.30631,0.55
364,2010-12-31,00:00:00.00,0.217576,3.24928,0.58
365,2011-01-01,00:00:00.00,2.45942,3.22207,1.45
366,2011-01-02,00:00:00.00,13.049,3.73082,17.6
367,2011-01-03,00:00:00.00,0.0585209,4.32095,76.2
368,2011-01-04,00:00:00.00,0.111255,3.98866,41
369,2011-01-05,00:00:00.00,3.02904,3.54544,11.5
370,2011-01-06,00:00:00.00,0.17602,3.48474,5.38
371,2011-01-07,00:00:00.00,2.51163,3.42122,3.09
372,2011-01-08,00:00:00.00,2.19095,3.35924,2.02
373,2011-01-09,00:00:00.00,1.83792,3.29967,1.46
374,2011-01-10,00:00:00.00,6.25185,3.24238,1.1
375,2011-01-11,00:00:00.00,0.358665,3.18722,0.877
376,2011-01-12,00:00:00.00,4.54029,3.13407,0.746
377,2011-01-13,00:00:00.00,10.9141,3.08281,0.72
378,2011-01-14,00:00:00.00,2.00467,3.03335,0.685
379,2011-01-15,00:00:00.00,0.331483,2.98558,0.641
380,2011-01-16,00:00:00.00,5.4947,2.93941,0.624
381,2011-01-17,00:00:00.00,0.0588851,2.89477,0.629
382,2011-01-18,00:00:00.00,0.0132738,2.85156,0.607
383,2011-01-19,00:00:00.00,6.09899,2.84393,0.601
384,2011-01-20,00:00:00.00,0.282342,2.84298,0.804
385,2011-01-21,00:00:00.00,0.477396,2.8078,1.25
386,2011-01-22,00:00:00.00,1.07533,2.7672,1.42
387,2011-01-23,00:00:00.00,2.55027,2.72785,1.2
388,2011-01-24,00:00:00.00,4.89612,2.68968,1.15
389,2011-01-25,00:00:00.00,0.75365,2.65263,1.04
390,2011-01-26,00:00:00.00,0.61352,2.61666,0.886
391,2011-01-27,00:00:00.00,0.124118,2.5817,0.748
392,2011-01-28,00:00:00.00,1.71994,2.54773,0.672
393,2011-01-29,00:00:00.00,2.06113,2.51469,0.628
394,2011-01-30,00:00:00.00,7.73295,2.48254,0.603
395,2011-01-31,00:00:00.00,0.556537,2.45125,0.568
396,2011-02-01,00:00:00.00,0.396492,2.42078,0.528
397,2011-02-02,00:00:00.00,0.40245,2.39109,0.511
398,2011-02-03,00:00:00.00,17.7381,2.36216,0.485
399,2011-02-04,00:00:00.00,0.798746,2.33394,0.503
400,2011-02-05,00:00:00.00,5.43363e-05,2.30642,0.667
401,2011-02-06,00:00:00.00,4.5094,2.27957,0.827
402,2011-02-07,00:00:00.00,1.52397,2.25336,0.831
403,2011-02-08,00:00:00.00,1.71623,2.22777,0.739
404,2011-02-09,00:00:00.00,3.59807,2.20277,0.569
405,2011-02-10,00:00:00.00,0.00321416,2.17834,0.649
406,2011-02-11,00:00:00.00,0.00540392,2.15447,0.945
407,2011-02-12,00:00:00.00,0.0481143,2.13112,1.11
408,2011-02-13,00:00:00.00,0.52477,2.10829,1.2
409,2011-02-14,00:00:00.00,3.97237,2.09024,0.968
410,2011-02-15,00:00:00.00,0.119173,2.07338,0.763
411,2011-02-16,00:00:00.00,2.2922e-07,2.05259,0.728
412,2011-02-17,00:00:00.00,0.164157,2.03141,0.892
413,2011-02-18,00:00:00.00,0.179304,2.01068,1.64
414,2011-02-19,00:00:00.00,0.0454543,1.99037,17.1
415,2011-02-20,00:00:00.00,0.000114947,1.97047,66
416,2011-02-21,00:00:00.00,0.957071,1.95097,55.7
417,2011-02-22,00:00:00.00,20.4769,1.93185,22.7
418,2011-02-23,00:00:00.00,0.00714709,1.9131,11.1
419,2011-02-24,00:00:00.00,0.0194307,1.89472,6.63
420,2011-02-25,00:00:00.00,4.20787,1.87669,3.91
421,2011-02-26,00:00:00.00,3.54526,1.85899,2.76
422,2011-02-27,00:00:00.00,3.94086,1.84163,2.01
423,2011-02-28,00:00:00.00,2.48993,1.82459,1.55
424,2011-03-01,00:00:00.00,12.0511,1.88082,4.67
425,2011-03-02,00:00:00.00,5.30267e-05,1.9836,12.5
426,2011-03-03,00:00:00.00,0.00340429,1.94033,11.1
427,2011-03-04,00:00:00.00,0.0586429,1.85021,5.69
428,2011-03-05,00:00:00.00,1.16893,1.8329,3.44
429,2011-03-06,00:00:00.00,23.2659,2.4274,17.7
430,2011-03-07,00:00:00.00,3.98033,3.24639,59.9
431,2011-03-08,00:00:00.00,0.000768621,2.85465,38.4
432,2011-03-09,00:00:00.00,0.0582621,2.23384,14.7
433,2011-03-10,00:00:00.00,10.001,2.31676,7.46
434,2011-03-11,00:00:00.00,11.2829,2.83345,28.7
435,2011-03-12,00:00:00.00,21.4662,3.54924,49.3
436,2011-03-13,00:00:00.00,0.240202,3.59043,24.7
437,2011-03-14,00:00:00.00,0.071702,3.06657,10.8
438,2011-03-15,00:00:00.00,0.0237029,2.77557,9.09
439,2011-03-16,00:00:00.00,0.472757,2.734,8.6
440,2011-03-17,00:00:00.00,3.13314,2.71566,15.7
441,2011-03-18,00:00:00.00,0.0166562,2.70205,40.7
442,2011-03-19,00:00:00.00,0.067926,2.66696,37.8
