time,date,hour,precip [mm/day],04208504 [m3/s],04208504 (observed) [m3/s]
0,2010-01-01,00:00:00.00,---,0,
1,2010-01-02,00:00:00.00,0.660538,0.00274993,25.202
2,2010-01-03,00:00:00.00,1.02581,0.0054807,22.7101
3,2010-01-04,00:00:00.00,1.70841,0.00544249,18.859
4,2010-01-05,00:00:00.00,2.71308,0.00540447,18.9723
5,2010-01-06,00:00:00.00,2.4662,0.00536666,20.3881
6,2010-01-07,00:00:00.00,1.95587,0.00532896,19.7085
7,2010-01-08,00:00:00.00,2.58131,0.0052914,18.6891
8,2010-01-09,00:00:00.00,5.57015,0.00525412,19.1422
9,2010-01-10,00:00:00.00,0.62119,0.00521709,18.859
10,2010-01-11,00:00:00.00,0.350549,0.00518024,17.3582
11,2010-01-12,00:00:00.00,1.76925,0.00514358,17.9246
12,2010-01-13,00:00:00.00,1.25619,0.00510711,18.4343
13,2010-01-14,00:00:00.00,0.200605,0.00507083,17.7547
14,2010-01-15,00:00:00.00,9.3629e-308,0.00503431,18.944
15,2010-01-16,00:00:00.00,0.143921,0.00499798,22.2004
16,2010-01-17,00:00:00.00,0.0558648,4.6633,26.5612
17,2010-01-18,00:00:00.00,0.523737,17.5991,35.6792
18,2010-01-19,00:00:00.00,0.0722194,13.0729,36.2456
19,2010-01-20,00:00:00.00,0.234205,0.264096,31.998
20,2010-01-21,00:00:00.00,0.120798,0.254183,30.299
21,2010-01-22,00:00:00.00,0.00256582,0.244935,26.9576
22,2010-01-23,00:00:00.00,1.95784,0.872156,25.7683
23,2010-01-24,00:00:00.00,0.0575527,0.868365,27.7222
24,2010-01-25,00:00:00.00,10.8964,11.2011,73.6238
25,2010-01-26,00:00:00.00,12.3395,24.6671,125.727
26,2010-01-27,00:00:00.00,7.42802,14.5827,76.7387
27,2010-01-28,00:00:00.00,0.683205,1.53789,52.103
28,2010-01-29,00:00:00.00,3.09183,1.07782,43.6079
29,2010-01-30,00:00:00.00,0.203208,1.08264,38.5109
30,2010-01-31,00:00:00.00,0.0312097,1.08695,31.998
31,2010-02-01,00:00:00.00,0.00164026,1.09078,27.6372
