time,date,hour,precip [mm/day],04196800 [m3/s],04196800 (observed) [m3/s]
0,2010-01-01,00:00:00.00,---,0,
1,2010-01-02,00:00:00.00,0.234393,0.10439,1.52911
2,2010-01-03,00:00:00.00,0.823347,0.207588,1.81228
3,2010-01-04,00:00:00.00,0.103125,0.205232,1.64238
4,2010-01-05,00:00:00.00,2.5605,0.202928,1.24594
5,2010-01-06,00:00:00.00,0.924923,0.200675,1.13267
6,2010-01-07,00:00:00.00,0.74012,0.198472,0.906139
7,2010-01-08,00:00:00.00,4.78141,0.196317,0.821189
8,2010-01-09,00:00:00.00,1.98285,0.194209,0.736238
9,2010-01-10,00:00:00.00,0.177473,0.192145,0.622971
10,2010-01-11,00:00:00.00,0.175511,0.190125,0.651287
11,2010-01-12,00:00:00.00,1.6559,0.188148,0.566337
12,2010-01-13,00:00:00.00,0.222424,0.186211,0.509703
13,2010-01-14,00:00:00.00,0.0145957,0.184314,0.45307
14,2010-01-15,00:00:00.00,0.00881185,0.182456,0.45307
15,2010-01-16,00:00:00.00,0.0632564,0.180635,0.396436
16,2010-01-17,00:00:00.00,0.0108137,0.214537,0.396436
17,2010-01-18,00:00:00.00,0.362071,0.614334,0.45307
18,2010-01-19,00:00:00.00,0.104268,0.952641,0.53802
19,2010-01-20,00:00:00.00,0.027924,0.65616,1.69901
20,2010-01-21,00:00:00.00,0.0152413,0.383656,2.83168
21,2010-01-22,00:00:00.00,0.394126,0.378314,2.26535
22,2010-01-23,00:00:00.00,1.98365,0.377784,1.69901
23,2010-01-24,00:00:00.00,0.0969191,0.393579,1.98218
24,2010-01-25,00:00:00.00,10.3677,0.69053,12.3461
25,2010-01-26,00:00:00.00,2.07273,1.81755,25.825
26,2010-01-27,00:00:00.00,1.39954,2.21776,30.8654
27,2010-01-28,00:00:00.00,0.0782529,1.50476,23.9277
28,2010-01-29,00:00:00.00,1.10242,1.21302,7.5606
29,2010-01-30,00:00:00.00,0.0488534,1.17007,4.24753
30,2010-01-31,00:00:00.00,0,1.13017,3.68119
31,2010-02-01,00:00:00.00,0,1.09301,2.83168
