time,date,hour,precip [mm/day],02GA047 [m3/s],02GA047 (observed) [m3/s]
124,2010-05-05,00:00:00.00,0.0208195,2.58385,6.09
125,2010-05-06,00:00:00.00,8.0542,2.34561,6.52
126,2010-05-07,00:00:00.00,1.27328,1.98408,6.62
127,2010-05-08,00:00:00.00,11.0813,2.37052,7.05
128,2010-05-09,00:00:00.00,25.4035,4.99134,16.8
129,2010-05-10,00:00:00.00,0.155814,7.24538,21.6
130,2010-05-11,00:00:00.00,0.0115482,4.54184,19.1
131,2010-05-12,00:00:00.00,1.96659,1.95623,14
132,2010-05-13,00:00:00.00,2.36796,1.95963,11.5
133,2010-05-14,00:00:00.00,9.38328,2.63216,10.1
134,2010-05-15,00:00:00.00,4.28561,3.67606,11
135,2010-05-16,00:00:00.00,0.00395548,3.33739,11.8
136,2010-05-17,00:00:00.00,5.07459e-05,2.46662,10.4
137,2010-05-18,00:00:00.00,7.83111e-05,2.32388,8.49
138,2010-05-19,00:00:00.00,0.00748807,2.34237,7.19
139,2010-05-20,00:00:00.00,0.00324445,2.36141,6.4
140,2010-05-21,00:00:00.00,0.00040883,2.38008,5.67
141,2010-05-22,00:00:00.00,0.00855132,2.39837,5.19
142,2010-05-23,00:00:00.00,1.888,2.41627,4.99
143,2010-05-24,00:00:00.00,0.281581,2.43377,4.85
144,2010-05-25,00:00:00.00,6.77237e-06,2.45086,4.68
145,2010-05-26,00:00:00.00,0,2.46752,4.53
146,2010-05-27,00:00:00.00,0,2.48374,4.33
147,2010-05-28,00:00:00.00,0.783837,2.49954,4.19
148,2010-05-29,00:00:00.00,0.55353,2.51492,4.03
149,2010-05-30,00:00:00.00,0.0372172,2.52986,3.88
150,2010-05-31,00:00:00.00,0.000268071,2.54435,3.75
151,2010-06-01,00:00:00.00,0.18356,2.5584,3.71
152,2010-06-02,00:00:00.00,6.31799,2.78803,4.06
153,2010-06-03,00:00:00.00,21.1482,4.78753,4.15
154,2010-06-04,00:00:00.00,13.671,7.98538,8.4
155,2010-06-05,00:00:00.00,1.43331,7.87866,7.09
156,2010-06-06,00:00:00.00,6.68357,5.49486,7.46
157,2010-06-07,00:00:00.00,21.0639,6.7778,10.7
158,2010-06-08,00:00:00.00,0.00130212,9.2966,10.1
159,2010-06-09,00:00:00.00,0.0307774,7.6029,9.38
160,2010-06-10,00:00:00.00,9.79552,6.24859,9.76
161,2010-06-11,00:00:00.00,6.54096,7.59587,11.1
162,2010-06-12,00:00:00.00,0.00417805,7.55771,9.5
163,2010-06-13,00:00:00.00,5.0469,6.63995,8.21
164,2010-06-14,00:00:00.00,0.489904,6.4064,7.04
165,2010-06-15,00:00:00.00,0.431085,6.39733,6.88
166,2010-06-16,00:00:00.00,0.0116101,6.36115,6.24
167,2010-06-17,00:00:00.00,12.0195,7.26712,7.82
168,2010-06-18,00:00:00.00,0.0431815,8.50626,6.86
169,2010-06-19,00:00:00.00,0.0120458,7.93711,6.57
170,2010-06-20,00:00:00.00,0.16995,7.02557,5.62
171,2010-06-21,00:00:00.00,0.0286922,6.98859,4.75
172,2010-06-22,00:00:00.00,0,6.95092,4.26
173,2010-06-23,00:00:00.00,11.0902,7.64744,4.98
174,2010-06-24,00:00:00.00,0.196298,8.62388,5.08
175,2010-06-25,00:00:00.00,10.7542,8.8916,5.04
176,2010-06-26,00:00:00.00,0.341522,9.14133,5.45
177,2010-06-27,00:00:00.00,9.2218,9.23318,6.8
178,2010-06-28,00:00:00.00,0.096165,9.25955,7.93
179,2010-06-29,00:00:00.00,28.1695,12.2439,22.1
180,2010-06-30,00:00:00.00,0.0161,16.0921,24
181,2010-07-01,00:00:00.00,0.0113156,14.2412,18.4
182,2010-07-02,00:00:00.00,0.0354556,11.2548,11.7
183,2010-07-03,00:00:00.00,0.0165602,11.0696,8.05
184,2010-07-04,00:00:00.00,0,10.8906,6.14
185,2010-07-05,00:00:00.00,0.00134257,10.7175,5.05
186,2010-07-06,00:00:00.00,0.0135272,10.5499,4.43
187,2010-07-07,00:00:00.00,0.0103409,10.3877,4.01
188,2010-07-08,00:00:00.00,0.0288676,10.2305,3.74
189,2010-07-09,00:00:00.00,0.0584124,10.078,3.56
190,2010-07-10,00:00:00.00,29.3209,13.5196,5.97
191,2010-07-11,00:00:00.00,0.0173342,18.1311,5.16
192,2010-07-12,00:00:00.00,1.7887,16.1902,5.87
193,2010-07-13,00:00:00.00,2.73335,13.0123,5.4
194,2010-07-14,00:00:00.00,0.0508383,12.7347,4.54
195,2010-07-15,00:00:00.00,0.0201361,12.4698,4.17
196,2010-07-16,00:00:00.00,0.171066,12.2168,3.99
197,2010-07-17,00:00:00.00,7.44153,12.1801,5.78
198,2010-07-18,00:00:00.00,0.235128,12.2563,4.18
199,2010-07-19,00:00:00.00,0.0368854,12.0532,3.84
200,2010-07-20,00:00:00.00,4.96003,11.8024,4.43
201,2010-07-21,00:00:00.00,0.0314683,11.6423,3.88
202,2010-07-22,00:00:00.00,0.113718,11.4328,3.72
203,2010-07-23,00:00:00.00,0.00528976,11.2213,4.21
204,2010-07-24,00:00:00.00,32.891,15.3438,12.4
205,2010-07-25,00:00:00.00,10.6794,22.0032,8.93
206,2010-07-26,00:00:00.00,0.123497,20.8196,8.68
207,2010-07-27,00:00:00.00,0,16.519,7.19
208,2010-07-28,00:00:00.00,0.0157915,15.613,5.58
209,2010-07-29,00:00:00.00,1.56846,15.1822,4.63
210,2010-07-30,00:00:00.00,0.058885,14.7768,4.09
211,2010-07-31,00:00:00.00,0.0113897,14.3948,3.72
212,2010-08-01,00:00:00.00,0.275187,14.034,3.52
213,2010-08-02,00:00:00.00,0.125433,13.6927,3.5
214,2010-08-03,00:00:00.00,0.0127261,13.3693,3.41
215,2010-08-04,00:00:00.00,0.0150281,13.0623,3.37
216,2010-08-05,00:00:00.00,0.0446937,12.7706,3.35
217,2010-08-06,00:00:00.00,0.0975947,12.4928,3.26
218,2010-08-07,00:00:00.00,0.0252458,12.2281,3.15
219,2010-08-08,00:00:00.00,0.135447,11.9755,3.07
220,2010-08-09,00:00:00.00,2.61934,11.7341,3.08
221,2010-08-10,00:00:00.00,9.45122,12.0301,3.37
222,2010-08-11,00:00:00.00,1.72945,12.589,3.44
223,2010-08-12,00:00:00.00,0.193757,12.242,3.24
224,2010-08-13,00:00:00.00,0.0204365,11.6335,3.22
225,2010-08-14,00:00:00.00,0.00540315,11.4053,3.63
226,2010-08-15,00:00:00.00,0.608352,11.1868,3.12
227,2010-08-16,00:00:00.00,0.545005,10.9772,2.93
228,2010-08-17,00:00:00.00,1.80374,10.776,3.05
229,2010-08-18,00:00:00.00,0.0179276,10.5828,2.97
230,2010-08-19,00:00:00.00,0.000488146,10.3969,3.06
231,2010-08-20,00:00:00.00,0.19597,10.218,3.02
232,2010-08-21,00:00:00.00,0.00212063,10.0457,2.91
233,2010-08-22,00:00:00.00,1.11429,9.87948,3.07
234,2010-08-23,00:00:00.00,12.0346,10.6377,4.05
235,2010-08-24,00:00:00.00,3.68728,11.835,3.73
236,2010-08-25,00:00:00.00,0.15863,11.322,3.27
237,2010-08-26,00:00:00.00,0.0383431,10.3598,3.19
238,2010-08-27,00:00:00.00,0.00777377,10.1797,3.09
239,2010-08-28,00:00:00.00,0,10.0063,3.02
240,2010-08-29,00:00:00.00,0.00104411,9.83925,2.94
241,2010-08-30,00:00:00.00,0,9.67811,2.86
242,2010-08-31,00:00:00.00,0.0377168,9.52257,2.88
243,2010-09-01,00:00:00.00,0.0339971,9.37235,2.84
244,2010-09-02,00:00:00.00,0.00533431,9.22714,3.18
245,2010-09-03,00:00:00.00,3.8704,9.10995,4.12
246,2010-09-04,00:00:00.00,15.565,10.4573,6.86
247,2010-09-05,00:00:00.00,4.79092,12.5609,4.56
248,2010-09-06,00:00:00.00,1.77969,11.8343,4.01
249,2010-09-07,00:00:00.00,0.566042,10.3046,3.42
250,2010-09-08,00:00:00.00,0.466346,10.1231,3.37
251,2010-09-09,00:00:00.00,2.12017,9.94844,3.29
252,2010-09-10,00:00:00.00,0.347833,9.78023,3.33
253,2010-09-11,00:00:00.00,0.566733,9.61809,3.24
254,2010-09-12,00:00:00.00,0.00152553,9.4617,3.14
255,2010-09-13,00:00:00.00,3.96085,9.38452,3.31
256,2010-09-14,00:00:00.00,2.57203,9.32611,3.29
257,2010-09-15,00:00:00.00,0.0156175,9.19618,3.2
258,2010-09-16,00:00:00.00,0.125798,9.05434,3.15
259,2010-09-17,00:00:00.00,25.0729,11.7831,7.12
260,2010-09-18,00:00:00.00,0.280201,15.4865,4.93
261,2010-09-19,00:00:00.00,0.452148,13.8711,4.18
262,2010-09-20,00:00:00.00,0.402671,11.2371,3.94
263,2010-09-21,00:00:00.00,0.132586,11.0143,3.66
264,2010-09-22,00:00:00.00,0.150577,10.8011,3.47
265,2010-09-23,00:00:00.00,5.14194,10.7371,3.66
266,2010-09-24,00:00:00.00,0.056662,10.7022,3.45
267,2010-09-25,00:00:00.00,0.485834,10.5283,3.44
268,2010-09-26,00:00:00.00,1.02555,10.3349,3.31
269,2010-09-27,00:00:00.00,0.0697765,10.1492,3.27
270,2010-09-28,00:00:00.00,3.51504,10.0558,3.32
271,2010-09-29,00:00:00.00,32.2885,14.3863,7.66
272,2010-09-30,00:00:00.00,0.214575,19.809,7.06
273,2010-10-01,00:00:00.00,0.00148213,17.3589,6.12
274,2010-10-02,00:00:00.00,0.0243611,13.6441,4.9
275,2010-10-03,00:00:00.00,2.98997,13.4029,4.41
276,2010-10-04,00:00:00.00,0.152142,13.1934,3.99
277,2010-10-05,00:00:00.00,0.462054,12.8961,3.76
278,2010-10-06,00:00:00.00,0.854304,12.5956,3.83
279,2010-10-07,00:00:00.00,6.47998,12.6757,5.54
280,2010-10-08,00:00:00.00,0.0831791,12.9859,4.47
281,2010-10-09,00:00:00.00,0.0570639,12.7047,4.29
282,2010-10-10,00:00:00.00,0,12.2035,3.84
283,2010-10-11,00:00:00.00,0.0198406,11.9374,3.59
284,2010-10-12,00:00:00.00,0.264302,11.6838,3.56
285,2010-10-13,00:00:00.00,0.085629,11.4418,3.55
286,2010-10-14,00:00:00.00,0.246162,11.2107,3.49
287,2010-10-15,00:00:00.00,26.1731,14.4714,7.3
288,2010-10-16,00:00:00.00,0.0747019,18.8716,5.48
289,2010-10-17,00:00:00.00,0.000397746,17.0094,5.12
290,2010-10-18,00:00:00.00,0.015099,13.9384,4.55
291,2010-10-19,00:00:00.00,0.0145913,13.5841,4.16
292,2010-10-20,00:00:00.00,0.141587,13.2491,4.05
293,2010-10-21,00:00:00.00,0.0785475,12.932,3.94
294,2010-10-22,00:00:00.00,6.52408,13.0964,4.82
295,2010-10-23,00:00:00.00,0.415389,13.5215,4.08
296,2010-10-24,00:00:00.00,6.0594,13.5743,4.14
297,2010-10-25,00:00:00.00,8.89485,14.8057,5.83
298,2010-10-26,00:00:00.00,1.8366,15.7197,6.52
299,2010-10-27,00:00:00.00,6.14653,14.9908,6.08
300,2010-10-28,00:00:00.00,2.00905,14.7429,6.89
301,2010-10-29,00:00:00.00,0.226157,14.4357,5.86
302,2010-10-30,00:00:00.00,0.582445,13.8399,6.03
303,2010-10-31,00:00:00.00,0.00233866,13.4932,9.3
304,2010-11-01,00:00:00.00,0.024776,13.1651,8.86
305,2010-11-02,00:00:00.00,0.000657094,12.8542,8.7
306,2010-11-03,00:00:00.00,0.00309354,12.5591,8.78
307,2010-11-04,00:00:00.00,0.837613,12.2787,8.19
308,2010-11-05,00:00:00.00,2.8009,12.1336,7.97
309,2010-11-06,00:00:00.00,3.64673,12.2417,5.02
310,2010-11-07,00:00:00.00,0.148387,12.1739,3.95
311,2010-11-08,00:00:00.00,0.0279764,11.8628,3.79
312,2010-11-09,00:00:00.00,0.0105162,11.6151,3.76
313,2010-11-10,00:00:00.00,0.00691353,11.3786,3.78
314,2010-11-11,00:00:00.00,0.000197119,11.1524,3.78
315,2010-11-12,00:00:00.00,4.71031e-05,10.9359,3.72
316,2010-11-13,00:00:00.00,4.09079e-06,10.7285,3.67
317,2010-11-14,00:00:00.00,0.00528607,10.5296,3.64
318,2010-11-15,00:00:00.00,1.00532,10.3463,3.61
319,2010-11-16,00:00:00.00,0.0485026,10.1715,3.66
320,2010-11-17,00:00:00.00,1.2831,10.0209,3.89
321,2010-11-18,00:00:00.00,18.4262,12.1481,7.32
322,2010-11-19,00:00:00.00,0.484987,14.9606,6.12
323,2010-11-20,00:00:00.00,0.0176189,13.6622,5.71
324,2010-11-21,00:00:00.00,0.00238416,11.6183,4.98
325,2010-11-22,00:00:00.00,0.149387,11.3798,4.44
326,2010-11-23,00:00:00.00,6.50043,11.6297,4.36
327,2010-11-24,00:00:00.00,7.0661,13.0654,5.86
328,2010-11-25,00:00:00.00,0.119218,13.6162,5.92
329,2010-11-26,00:00:00.00,0.895171,12.5492,5.34
330,2010-11-27,00:00:00.00,11.3407,12.1104,7.03
331,2010-11-28,00:00:00.00,1.58805,12.2385,6.26
332,2010-11-29,00:00:00.00,0.286429,12.0213,5.84
333,2010-11-30,00:00:00.00,0.000887926,11.6627,5.15
334,2010-12-01,00:00:00.00,11.3975,12.6938,6.29
335,2010-12-02,00:00:00.00,15.2257,17.7226,12.6
336,2010-12-03,00:00:00.00,0.216154,21.1339,16.8
337,2010-12-04,00:00:00.00,0.284961,18.1343,15.4
338,2010-12-05,00:00:00.00,0.276178,15.3731,9.46
339,2010-12-06,00:00:00.00,0.16135,14.9373,7.54
340,2010-12-07,00:00:00.00,1.86821,14.528,6.83
341,2010-12-08,00:00:00.00,0.73793,14.1427,6.4
342,2010-12-09,00:00:00.00,0.387095,13.7794,6.2
343,2010-12-10,00:00:00.00,0.101452,13.4361,5.85
344,2010-12-11,00:00:00.00,0.83353,13.1113,5.4
345,2010-12-12,00:00:00.00,0.198719,12.8034,5.31
346,2010-12-13,00:00:00.00,13.6547,13.1327,5.22
347,2010-12-14,00:00:00.00,3.33274,13.7655,5.48
348,2010-12-15,00:00:00.00,1.38404,13.348,5.4
349,2010-12-16,00:00:00.00,0.321413,12.6316,5.23
350,2010-12-17,00:00:00.00,1.92428,12.3478,5.39
351,2010-12-18,00:00:00.00,1.28887,12.0779,5.57
352,2010-12-19,00:00:00.00,0.572767,11.8206,5.6
353,2010-12-20,00:00:00.00,0.501803,11.5752,5.34
354,2010-12-21,00:00:00.00,0.314978,11.3408,5.13
355,2010-12-22,00:00:00.00,0.0776588,11.1166,4.95
356,2010-12-23,00:00:00.00,0.064562,10.902,4.82
357,2010-12-24,00:00:00.00,0.100655,10.6963,4.79
358,2010-12-25,00:00:00.00,0.0458383,10.4989,4.69
359,2010-12-26,00:00:00.00,0.126261,10.3094,4.56
360,2010-12-27,00:00:00.00,0.369979,10.1272,4.5
361,2010-12-28,00:00:00.00,0.0195963,9.95199,4.58
362,2010-12-29,00:00:00.00,0.144413,9.78324,4.66
363,2010-12-30,00:00:00.00,0.199324,9.62061,4.72
364,2010-12-31,00:00:00.00,0.295266,9.46375,4.67
365,2011-01-01,00:00:00.00,1.46543,9.34363,4.95
366,2011-01-02,00:00:00.00,11.8419,10.5256,8.21
367,2011-01-03,00:00:00.00,0.761894,12.0676,10.7
368,2011-01-04,00:00:00.00,0.93557,11.2813,12.9
369,2011-01-05,00:00:00.00,3.87612,10.0886,8.58
370,2011-01-06,00:00:00.00,1.95433,9.91313,6.54
371,2011-01-07,00:00:00.00,2.27557,9.74418,5.42
372,2011-01-08,00:00:00.00,2.94265,9.58139,4.57
373,2011-01-09,00:00:00.00,1.60921,9.42443,4.2
374,2011-01-10,00:00:00.00,0.0468772,9.27297,4.01
375,2011-01-11,00:00:00.00,0.0574802,9.1267,3.88
376,2011-01-12,00:00:00.00,0.519101,8.98535,3.82
377,2011-01-13,00:00:00.00,8.60392,8.84867,3.85
378,2011-01-14,00:00:00.00,0.667374,8.71639,3.87
379,2011-01-15,00:00:00.00,0.86904,8.58832,3.84
380,2011-01-16,00:00:00.00,12.3542,8.46423,3.78
381,2011-01-17,00:00:00.00,1.43256,8.34392,3.72
382,2011-01-18,00:00:00.00,0.0738013,8.22723,4.05
383,2011-01-19,00:00:00.00,1.13106,8.11397,5.3
384,2011-01-20,00:00:00.00,0.507065,8.00398,4.89
385,2011-01-21,00:00:00.00,0.722791,7.89713,3.93
386,2011-01-22,00:00:00.00,3.95927,7.79326,3.7
387,2011-01-23,00:00:00.00,1.16492,7.69224,3.59
388,2011-01-24,00:00:00.00,0.80278,7.59395,3.68
389,2011-01-25,00:00:00.00,1.42472,7.49828,4.12
390,2011-01-26,00:00:00.00,1.87562,7.40511,4.63
391,2011-01-27,00:00:00.00,0.167398,7.31434,4.46
392,2011-01-28,00:00:00.00,0.49494,7.22587,3.86
393,2011-01-29,00:00:00.00,0.595411,7.1396,3.71
394,2011-01-30,00:00:00.00,0.872657,7.05546,3.71
395,2011-01-31,00:00:00.00,0.186674,6.97336,3.72
396,2011-02-01,00:00:00.00,0.0328644,6.89321,3.72
397,2011-02-02,00:00:00.00,0.832959,6.81495,3.78
398,2011-02-03,00:00:00.00,16.2324,6.73851,3.99
399,2011-02-04,00:00:00.00,0.421858,6.66381,4.31
400,2011-02-05,00:00:00.00,0.000924418,6.5908,4.62
401,2011-02-06,00:00:00.00,4.29332,6.51941,4.82
402,2011-02-07,00:00:00.00,7.39497,6.44959,4.91
403,2011-02-08,00:00:00.00,1.68403,6.38128,4.62
404,2011-02-09,00:00:00.00,0.181688,6.31443,4.17
405,2011-02-10,00:00:00.00,0.0574517,6.24899,3.85
406,2011-02-11,00:00:00.00,0.0222575,6.18491,3.67
407,2011-02-12,00:00:00.00,0.441063,6.12215,3.82
408,2011-02-13,00:00:00.00,2.42592,6.06067,4.27
409,2011-02-14,00:00:00.00,0.71451,6.00042,4.6
410,2011-02-15,00:00:00.00,0.154237,5.94136,4.46
411,2011-02-16,00:00:00.00,0.00241115,5.88347,3.89
412,2011-02-17,00:00:00.00,0.745706,5.82669,4.07
413,2011-02-18,00:00:00.00,0.621866,5.771,5.3
414,2011-02-19,00:00:00.00,1.29797,5.72252,5.86
415,2011-02-20,00:00:00.00,2.10641,5.67609,5.24
416,2011-02-21,00:00:00.00,0.00228945,5.62437,4.8
417,2011-02-22,00:00:00.00,4.55759,5.57243,4.66
418,2011-02-23,00:00:00.00,0.0126823,5.52144,4.69
419,2011-02-24,00:00:00.00,0.00112519,5.47136,4.5
420,2011-02-25,00:00:00.00,1.26028,5.42218,4.11
421,2011-02-26,00:00:00.00,1.37015,5.37386,3.89
422,2011-02-27,00:00:00.00,2.96666,5.32638,3.75
423,2011-02-28,00:00:00.00,7.80301,5.29268,4.19
424,2011-03-01,00:00:00.00,9.94259,5.42787,4.78
425,2011-03-02,00:00:00.00,0.000262567,5.60807,4.38
426,2011-03-03,00:00:00.00,0.06772,5.49795,3.9
427,2011-03-04,00:00:00.00,0.00439375,5.3293,4.33
428,2011-03-05,00:00:00.00,3.46665,5.28234,5.42
429,2011-03-06,00:00:00.00,25.7271,7.55451,13.2
430,2011-03-07,00:00:00.00,9.47296,10.7051,16.3
431,2011-03-08,00:00:00.00,0.00524662,9.22027,15.3
432,2011-03-09,00:00:00.00,9.29116e-05,6.83989,17.8
433,2011-03-10,00:00:00.00,9.40011,6.83424,21.9
434,2011-03-11,00:00:00.00,12.3091,7.86812,22.5
435,2011-03-12,00:00:00.00,20.3353,10.3352,25.3
436,2011-03-13,00:00:00.00,0.650968,11.2104,31.5
437,2011-03-14,00:00:00.00,0.63598,9.52842,34.3
438,2011-03-15,00:00:00.00,0.00491933,8.37645,30.9
439,2011-03-16,00:00:00.00,0.033729,8.25264,26.4
440,2011-03-17,00:00:00.00,5.79875,8.25531,28.2
441,2011-03-18,00:00:00.00,0.0369328,8.32891,32.4
442,2011-03-19,00:00:00.00,0.0557063,8.23144,44.4
443,2011-03-20,00:00:00.00,0.00955147,8.06601,54.7
444,2011-03-21,00:00:00.00,0.00014632,7.95188,48.2
