     576    1.67    3.68   22.65    9.30   29.17    6.88   32.00    2.88   37.66   10.06   73.62   42.39   11.36    8.91   42.48   15.46    7.79    4.43
     600   21.52    4.78  109.87    8.78   66.26    5.44   60.03    2.36   91.18    7.79  125.73   53.84  101.66   11.08  147.81   16.81   52.39    4.64
     624   30.87    5.35  141.02    7.93   25.60    4.83   33.98    1.99   65.70    6.27   76.74   57.40   40.78    9.95  240.13   16.31  103.07    4.61
     648   13.76    4.79  104.49    7.29    7.28    4.61   12.80    1.78   21.97    5.46   52.10   54.25   17.95    7.73  133.94   15.24   29.17    4.68
     672    7.08    3.86   59.18    6.97    4.67    4.55    7.50    1.63   11.24    5.02   43.61   47.45   12.26    6.30   88.35   14.92   12.69    4.78
     696    4.81    2.79   24.27    6.73    4.39    4.38    4.62    1.51    6.20    4.74   38.51   39.40    8.27    5.45   66.83   14.76    7.22    4.78
     720    3.68    2.46   22.65    6.58    5.10    4.15    3.26    1.46    5.27    4.60   32.00   32.84    6.97    4.83   43.04   14.47    5.80    4.82
     744    3.11    2.33   21.24    6.49    3.91    3.94    4.81    1.44    4.05    4.52   27.64   28.65    6.48    4.35   19.51   14.23    4.62    4.91
 radcl\20100101_met.r
    4  744  744   24
 location                          precip   o        c       qpm     qpc
04213500                               0.     75.     58.     58.      0.      0.
04214500                               0.      0.      0.     10.      0.      0.
04215000                               0.     89.     43.     43.      0.      0.
04215500                               0.     73.     49.     49.      0.      0.
  hour    then pairs of measured and computed flows
      24   21.69   42.94   -1.00    0.58    4.13    5.36    7.42   10.42
      48   20.42   40.95   -1.00    0.61    3.31    4.88    5.69    9.72
      72   21.10   38.79   -1.00    0.56    2.80    4.50    5.38    8.85
      96   21.10   35.92   -1.00    0.50    3.06    4.10    5.83    7.91
     120   21.52   32.83   -1.00    0.48    3.11    3.69    5.92    7.05
     144   21.10   29.58   -1.00    0.46    3.00    3.33    5.72    6.37
     168   21.95   26.56   -1.00    0.45    3.14    3.07    5.95    5.90
     192   22.80   24.15   -1.00    0.46    2.97    2.91    5.69    5.60
     216   22.80   22.41   -1.00    0.45    2.61    2.81    5.07    5.42
     240   21.52   21.26   -1.00    0.44    2.22    2.76    4.42    5.32
     264   21.29   20.58   -1.00    0.43    2.61    2.74    5.07    5.27
     288   21.10   20.18   -1.00    0.43    2.53    2.72    4.93    5.23
     312   21.10   19.92   -1.00    0.43    2.34    2.70    4.62    5.20
     336   21.95   19.75   -1.00    0.42    2.30    2.69    4.53    5.18
     360   22.57   19.63   -1.00    0.41    2.76    2.68    5.30    5.16
     384   22.57   19.53   -1.00    0.49    4.25    2.74    7.82    5.16
     408   22.80   19.52   -1.00    2.17    4.50    3.39    8.27    7.13
     432   22.57   19.48   -1.00    1.78    6.09    3.39   10.90    7.42
     456   21.52   19.31   -1.00    0.76    6.00    2.81   10.73    6.04
     480   19.40   19.25   -1.00    0.52    4.70    2.70    8.58    5.56
     504   16.00   19.24   -1.00    0.44    3.37    2.64    6.37    5.32
     528   16.03   19.18   -1.00    0.42    3.11    2.62    5.92    5.18
     552   13.62   19.13   -1.00    0.41    2.55    2.61    4.96    5.09
     576   14.81   19.55   -1.00    6.38    5.30    4.93    8.50   11.54
     600  255.70   20.29   -1.00    9.13   97.13    7.15  116.10   19.60
     624  114.12   21.86   -1.00    4.24   18.15    3.83   30.30   10.90
     648   47.01   23.66   -1.00    3.25    5.95    3.17   11.36    8.72
     672   31.43   25.88   -1.00    4.79    4.25    3.38    8.52    8.84
     696   21.52   28.20   -1.00    4.54    3.11    3.16    4.90    8.00
     720   21.52   30.56   -1.00    3.67    2.97    3.03    6.20    7.10
     744   17.92   31.44   -1.00    1.23    2.55    2.88    4.53    6.26
 radcl\20100201_met.r
    9  672  672   24
 location                          precip   o        c       qpm     qpc
02GB001                               0.     27.     24.     24.      0.      0.
02GB007                               0.     24.     19.     19.      0.      0.
02GC002                               0.     31.     13.     13.      0.      0.
02GC007                               0.     47.     45.     45.      0.      0.
02GC018                               0.     31.     10.     10.      0.      0.
02GC026                               0.     33.     24.     24.      0.      0.
02GE007                               0.     17.      5.      5.      0.      0.
02GG003                               0.     32.     11.     11.      0.      0.
02GG009                               0.     25.      3.      3.      0.      0.
  hour    then pairs of measured and computed flows
      24   29.50   22.96    2.35    1.08    1.35    0.61    5.20    4.46    1.28    0.56    3.85    2.89    0.16    0.15   11.00    2.22    5.10    0.31
      48   28.00   22.40    2.00    1.09    1.15    0.61    5.10    4.44    1.14    0.57    3.59    2.85    0.12    0.15    8.30    2.23    3.72    0.31
      72   26.20   22.05    1.80    1.09    1.03    0.62    4.98    4.41    1.09    0.57    3.39    2.81    0.13    0.14    6.50    2.25    2.97    0.32
      96   25.50   21.78    1.61    1.06    0.92    0.60    4.83    4.39    1.03    0.55    3.22    2.78    0.12    0.14    5.20    2.24    2.45    0.31
     120   26.00   21.56    1.45    1.05    0.82    0.59    4.70    4.38    0.92    0.55    3.10    2.76    0.12    0.14    4.60    2.22    2.09    0.31
     144   24.50   21.39    1.30    1.05    0.75    0.59    4.63    4.36    0.87    0.55    3.00    2.76    0.11    0.14    4.15    2.21    1.70    0.31
     168   23.70   21.24    1.22    1.05    0.70    0.60    4.57    4.35    0.82    0.55    2.92    2.75    0.11    0.14    3.82    2.23    1.40    0.30
     192   25.00   21.08    1.10    1.05    0.65    0.59    4.51    4.34    0.79    0.55    2.85    2.74    0.11    0.14    3.60    2.22    1.20    0.30
     216   26.00   20.96    1.01    1.05    0.61    0.62    4.42    4.34    0.73    0.57    2.79    2.76    0.11    0.15    3.40    2.26    1.05    0.33
     240   25.80   20.92    0.98    1.07    0.59    0.67    4.37    4.36    0.70    0.62    2.73    2.80    0.11    0.22    3.20    2.41    0.90    0.39
     264   25.60   20.87    0.94    1.06    0.57    0.61    4.33    4.33    0.68    0.57    2.71    2.77    0.11    0.22    3.03    2.47    0.80    0.39
     288   26.20   20.77    0.89    1.04    0.55    0.59    4.29    4.31    0.65    0.55    2.69    2.75    0.12    0.20    2.97    2.38    0.70    0.37
     312   27.00   20.71    0.87    1.04    0.53    0.59    4.24    4.29    0.63    0.55    2.69    2.73    0.12    0.18    2.80    2.23    0.64    0.34
     336   26.10   20.63    0.84    1.03    0.51    0.60    4.20    4.28    0.61    0.55    2.67    2.72    0.12    0.16    2.68    2.18    0.58    0.31
     360   25.70   20.52    0.84    1.03    0.51    0.59    4.15    4.26    0.59    0.55    2.67    2.72    0.12    0.15    2.60    2.16    0.53    0.30
     384   25.20   20.45    0.82    1.03    0.50    0.59    4.13    4.25    0.57    0.54    2.65    2.70    0.12    0.15    2.49    2.18    0.49    0.31
     408   25.00   20.34    0.81    1.03    0.49    0.58    4.10    4.24    0.57    0.54    2.65    2.69    0.12    0.14    2.41    2.18    0.47    0.31
     432   24.80   20.22    0.80    1.02    0.48    0.58    4.05    4.22    0.55    0.53    2.65    2.68    0.12    0.14    2.36    2.19    0.44    0.31
     456   24.50   20.11    0.81    1.03    0.48    0.58    4.02    4.20    0.53    0.53    2.63    2.67    0.13    0.14    2.31    2.41    0.42    0.31
     480   24.00   20.01    0.82    1.03    0.47    0.58    3.98    4.19    0.52    0.53    2.63    2.67    0.14    0.13    2.27    2.56    0.40    0.32
     504   23.60   19.91    0.83    1.03    0.47    0.58    3.97    4.18    0.51    0.53    2.63    2.66    0.16    0.13    2.24    2.43    0.38    0.33
     528   24.50   20.58    0.86    1.33    0.47    0.73    3.96    4.37    0.50    0.66    2.61    2.80    0.17    0.17    2.30    2.38    0.36    0.37
     552   24.30   21.33    0.88    2.04    0.47    0.76    3.95    4.52    0.50    0.66    2.61    3.08    0.18    0.25    2.35    3.04    0.35    0.39
     576   24.10   20.67    0.89    2.01    0.46    0.64    3.94    4.34    0.49    0.56    2.61    2.95    0.20    0.20    2.36    3.27    0.34    0.53
     600   23.70   20.45    0.92    1.35    0.45    0.59    3.93    4.24    0.49    0.54    2.57    2.78    0.19    0.18    2.28    2.90    0.33    0.47
     624   23.00   20.73    0.93    1.30    0.44    0.70    3.92    4.58    0.48    0.62    2.57    2.86    0.16    0.16    2.22    2.52    0.36    0.43
     648   24.10   21.23    0.95    1.51    0.44    0.81    3.91    4.79    0.48    0.67    2.55    2.88    0.14    0.16    2.19    2.59    0.40    0.54
     672   25.60   21.49    0.98    2.04    0.44    0.71    3.90    4.43    0.48    0.61    2.55    2.82    0.16    0.16    2.17    2.88    0.44    0.55
 radcl\20100201_met.r
    9  672  672   24
 location                          precip   o        c       qpm     qpc
02GG013                               0.     24.      1.      1.      0.      0.
04159900                               0.     10.      9.      9.      0.      0.
04160600                               0.     17.     14.     14.      0.      0.
04165500                               0.     31.     45.     45.      0.      0.
04166500                               0.     23.     46.     46.      0.      0.
04174500                               0.     33.     45.     45.      0.      0.
04176500                               0.     26.     19.     19.      0.      0.
04177000                               0.     28.     19.     19.      0.      0.
04193500                               0.     20.     10.     10.      0.      0.
  hour    then pairs of measured and computed flows
      24    0.95    0.04    0.97    0.78    1.19    0.99   10.45   15.52    1.67    3.01   11.67   16.14   16.57    9.35    0.91    0.46   76.46   31.75
      48    0.70    0.04    0.84    0.78    1.13    0.99    9.57   14.23    1.65    2.69   12.12   16.44   14.87    9.30    0.83    0.47   70.51   29.38
      72    0.50    0.04    0.78    0.78    1.09    0.99    9.91   13.86    1.75    2.59   12.12   16.65   13.79    9.27    0.76    0.54   57.48   27.95
      96    0.38    0.04    0.70    0.78    1.06    0.98   10.25   13.68    1.94    2.47   11.86   16.70   13.05    9.28    0.72    0.57   50.97   27.26
     120    0.30    0.04    0.69    0.77    1.05    0.98    9.66   13.51    1.68    2.43   11.84   16.60   12.29    9.33    0.66    0.54   39.64   27.34
     144    0.24    0.04    0.69    0.76    1.04    0.97    9.15   13.44    1.64    2.36   11.84   16.44   11.55    9.32    0.64    0.68   28.32   28.41
     168    0.19    0.04    0.66    0.77    1.03    0.97    8.92   13.39    1.49    2.25   11.38   16.26   10.99    9.34    0.57    0.62   22.48   28.50
     192    0.15    0.04    0.65    0.77    0.98    0.97    8.55   13.21    1.39    2.14   11.30   16.12   10.42    9.22    0.52    0.49   22.00   30.57
     216    0.13    0.04    0.63    0.80    1.03    1.01    8.69   12.95    1.52    2.14   11.69   16.13   10.02    9.38    0.49    0.48   22.09   33.71
     240    0.11    0.07    0.62    0.85    1.04    1.06    8.98   12.86    1.53    2.34   11.36   16.20    9.77    9.63    0.47    0.51   24.98   33.04
     264    0.09    0.07    0.61    0.85    1.04    1.02    9.17   12.76    1.54    2.36   11.19   16.24    9.49    9.73    0.45    0.49   24.47   31.90
     288    0.08    0.06    0.59    0.80    1.05    0.99    9.06   12.62    1.51    2.24   10.85   16.28    9.37    9.55    0.42    0.45   20.42   30.62
     312    0.07    0.05    0.59    0.78    1.05    0.98    8.41   12.49    1.50    2.13   10.79   16.23    9.37    9.41    0.41    0.43   13.62   29.36
     336    0.06    0.04    0.58    0.77    1.02    0.97    8.52   12.35    1.48    2.05   10.65   16.13    9.49    9.33    0.39    0.42   12.97   28.37
     360    0.06    0.04    0.61    0.77    1.05    0.97    8.44   12.24    1.46    2.00   10.39   16.00    9.49    9.28    0.38    0.42   14.87   27.61
     384    0.05    0.04    0.62    0.78    1.07    0.98    8.75   12.17    1.53    1.98   10.39   15.87    9.37    9.24    0.37    0.42   21.10   27.09
     408    0.05    0.04    0.62    0.77    1.08    0.97    8.69   12.11    1.53    1.97   10.36   15.72    9.23    9.20    0.37    0.42   17.98   26.78
     432    0.05    0.04    0.62    0.76    1.10    0.96    8.69   12.02    1.60    1.93   10.22   15.55    8.98    9.16    0.38    0.45   13.51   26.46
     456    0.05    0.04    0.62    0.75    1.08    0.95    9.51   11.93    1.68    1.89   10.19   15.36    9.12    9.11    0.40    0.44   12.86   26.24
     480    0.05    0.03    0.62    0.75    1.10    0.95    9.51   11.82    1.80    1.86    7.50   15.14    9.23    9.08    0.45    0.41   13.51   25.98
     504    0.05    0.03    0.62    0.74    1.10    0.95    8.86   11.73    1.66    2.51    7.16   15.24    9.12    9.09    0.50    0.48   19.17   25.80
     528    0.04    0.05    0.65    0.79    1.10    1.01   10.00   12.03    2.14    6.54    8.27   16.31    9.37   10.18    0.67    1.82   15.18   26.69
     552    0.04    0.06    0.67    0.80    1.10    0.99   11.47   12.74    2.54    7.28    8.10   15.48   10.42   11.94    0.86    2.36   15.18   31.31
     576    0.04    0.06    0.67    0.78    1.08    0.97   11.27   13.88    2.53    6.15   11.19   15.23   11.69   11.88    1.05    1.92   79.29   58.32
     600    0.04    0.05    0.67    0.78    1.09    0.98   10.79   14.85    2.36    4.50   11.75   14.99   12.60   10.96    0.97    1.26  124.59   51.48
     624    0.05    0.05    0.64    0.82    1.09    1.00   10.56   14.62    2.10    3.05   11.72   14.82   12.29   10.21    0.94    0.71  121.76   45.55
     648    0.06    0.06    0.66    0.83    1.10    1.01   11.02   13.42    2.22    2.48   11.75   14.70   11.33    9.80    0.98    0.53  104.77   40.70
     672    0.07    0.06    0.67    0.80    1.10    0.98   12.49   12.37    2.17    2.24   11.98   14.65   11.10    9.61    1.07    0.48   90.61   35.62
 radcl\20100201_met.r
    9  672  672   24
 location                          precip   o        c       qpm     qpc
04195820                               0.     12.     10.     10.      0.      0.
04198000                               0.     28.     11.     11.      0.      0.
04199000                               0.     27.     24.     24.      0.      0.
04199500                               0.     48.     13.     13.      0.      0.
04200500                               0.     53.     31.     31.      0.      0.
04208504                               0.     71.     72.     72.      0.      0.
04209000                               0.     71.     52.     52.      0.      0.
