    3744,   29.700001    ,   30.999479    ,   3.0899999    ,   5.0895452    ,   5.4699998    ,   4.7498636    ,   8.2399998    ,   6.1031690    ,   16.900000    ,   17.214277    ,   44.400002    ,   48.739086    ,   2.1800001    ,   3.3881056    ,   2.9500000    ,   6.7535892    ,   1.4700000    ,   1.3008299    ,   4.4200001    ,   2.6972942    ,   23.500000    ,   10.727061    ,   20.299999    ,   10.717780    ,   6.9600000    ,   4.5785723    ,   52.400002    ,   27.403662    ,   43.900002    ,   42.567871    ,   55.599998    ,   29.572617    ,   10.700000    ,   2.8227432    ,   3.2400000    ,  0.63588512    ,  -1.0000000    ,   57.796452    ,  -1.0000000    ,   212.65086    ,   10.900000    ,   6.5429192    ,   4.2199998    ,   1.6856718    ,   2.8900001    ,  0.66112572    ,   7.4600000    ,   8.5334568    ,   6.2300000    ,   9.8703737    ,   2.1800001    ,   3.3881056    ,   2.9500000    ,   1.3368603    ,   1.4700000    ,   1.0448189    ,   3.8699999    ,   6.7029853    ,  0.55000001    ,  0.43715799    ,   11.600000    ,   3.7817631    ,   10.700000    ,   2.8227432    ,   4.4299998    ,  0.28582045    ,   3.2400000    ,  0.64737904    ,  0.38999999    ,  0.65910794E-01,   3.5699999    ,   1.3826824    ,   5.2900000    ,  0.74369097    ,   2.0500000    ,   1.0200278    ,   7.3299999    ,   17.659126    ,   10.220000    ,   31.002352    ,   12.450000    ,   38.322163    ,   2.4800000    ,   10.409343    ,   1.7500000    ,   5.0957451    ,   21.280001    ,   19.177603    ,   10.130000    ,   9.8017950    ,   2.6700001    ,   3.5705049    ,   25.330000    ,   45.374348    ,   4.9800000    ,   4.9465356    ,
    3768,   44.799999    ,   37.362843    ,   6.7500000    ,   7.3135281    ,   6.8400002    ,   7.2286754    ,   10.800000    ,   8.7214432    ,   23.000000    ,   19.035337    ,   68.099998    ,   66.632141    ,   28.200001    ,   20.133486    ,   10.800000    ,   15.780831    ,   18.700001    ,   17.170837    ,   12.600000    ,   8.0788584    ,   55.700001    ,   16.225239    ,   44.099998    ,   16.711439    ,   19.000000    ,   11.712219    ,   103.00000    ,   39.803730    ,   75.300003    ,   39.823257    ,   91.800003    ,   46.437115    ,   29.200001    ,   6.9500866    ,   11.700000    ,   2.7401352    ,  -1.0000000    ,   58.168613    ,  -1.0000000    ,   201.47838    ,   18.200001    ,   12.376803    ,   6.8899999    ,   3.9037962    ,   9.9600000    ,   2.2667005    ,   10.700000    ,   12.330403    ,   15.200000    ,   19.357588    ,   28.200001    ,   20.133486    ,   10.800000    ,   6.2512608    ,   18.700001    ,   12.918464    ,   19.900000    ,   12.637836    ,   24.299999    ,   5.7203674    ,   19.200001    ,   10.489070    ,   29.200001    ,   6.9500866    ,   9.8999996    ,   1.2796986    ,   11.700000    ,   3.1551704    ,   5.6199999    ,   1.5981876    ,   6.6199999    ,   2.4485078    ,   11.010000    ,   1.0821561    ,   3.3399999    ,   2.1550894    ,   29.709999    ,   31.511551    ,   79.239998    ,   42.441895    ,   100.18000    ,   48.427933    ,   30.280001    ,   30.325918    ,   10.190000    ,   6.1258163    ,   65.660004    ,   19.016287    ,   22.559999    ,   10.817531    ,   12.510000    ,   5.5036511    ,   91.970001    ,   45.015396    ,   8.2399998    ,   4.8613486    ,
    3792,   44.900002    ,   42.365170    ,   9.7900000    ,   10.978955    ,   8.3699999    ,   9.5362043    ,   13.000000    ,   12.784820    ,   27.400000    ,   19.556234    ,   75.000000    ,   72.044785    ,   13.100000    ,   32.481602    ,   13.100000    ,   26.683355    ,   7.2100000    ,   26.516573    ,   26.799999    ,   15.112018    ,   71.900002    ,   21.228863    ,   70.500000    ,   22.805908    ,   30.200001    ,   18.236298    ,   155.00000    ,   47.893490    ,   148.00000    ,   50.770382    ,   155.00000    ,   78.670540    ,   39.700001    ,   16.470083    ,   18.200001    ,   4.7066674    ,  -1.0000000    ,   58.677856    ,  -1.0000000    ,   185.85985    ,   22.100000    ,   14.079608    ,   13.300000    ,   6.7737098    ,   8.7799997    ,   3.1220942    ,   10.100000    ,   14.456906    ,   15.300000    ,   32.489521    ,   13.100000    ,   32.481602    ,   13.100000    ,   8.7772570    ,   7.2100000    ,   27.010307    ,   19.900000    ,   17.352816    ,   17.299999    ,   15.904275    ,   31.700001    ,   20.045473    ,   39.700001    ,   16.470083    ,   20.700001    ,   2.1036789    ,   18.200001    ,   4.9990058    ,   13.100000    ,   3.0471966    ,   8.9099998    ,   3.2323053    ,   10.100000    ,   1.1285142    ,   5.7399998    ,   1.9492612    ,   22.299999    ,   40.337589    ,   46.410000    ,   67.704712    ,   73.300003    ,   67.989494    ,   12.370000    ,   27.950348    ,   9.3400002    ,   6.3112655    ,   59.150002    ,   18.572145    ,   26.770000    ,   12.609212    ,   7.7300000    ,   5.7001185    ,   55.470001    ,   45.739422    ,   34.810001    ,   4.6712608    ,
    3816,   35.200001    ,   44.138367    ,   5.4499998    ,   13.797398    ,   7.1999998    ,   10.890367    ,   9.0299997    ,   16.946796    ,   19.000000    ,   20.745018    ,   71.099998    ,   70.980690    ,   4.9600000    ,   34.028496    ,   9.1499996    ,   37.239082    ,   3.5400000    ,   18.395475    ,   20.900000    ,   18.112074    ,   44.599998    ,   28.215851    ,   39.000000    ,   26.344545    ,   12.500000    ,   17.882143    ,   97.099998    ,   54.752277    ,   191.00000    ,   57.845753    ,   153.00000    ,   92.270836    ,   34.700001    ,   27.612112    ,   21.900000    ,   5.3172107    ,  -1.0000000    ,   60.200153    ,  -1.0000000    ,   169.95280    ,   22.500000    ,   15.550896    ,   5.5300002    ,   8.6759081    ,   2.8699999    ,   4.4963593    ,   9.3800001    ,   15.459878    ,   10.100000    ,   35.739243    ,   4.9600000    ,   34.028496    ,   9.1499996    ,   8.7692919    ,   3.5400000    ,   20.183950    ,   7.5400000    ,   18.750231    ,   4.2500000    ,   17.440086    ,   20.299999    ,   30.373625    ,   34.700001    ,   27.612112    ,   11.300000    ,   2.6733449    ,   21.900000    ,   5.4078255    ,   8.7700005    ,   3.8271408    ,   6.0599999    ,   3.6855459    ,   7.0200000    ,   1.0802811    ,   3.5899999    ,   1.9479694    ,   15.280000    ,   39.248032    ,   24.620001    ,   95.807892    ,   37.639999    ,   104.51704    ,   3.2000000    ,   21.802156    ,   5.0400000    ,   5.8884168    ,   35.380001    ,   17.518166    ,   16.049999    ,   14.535001    ,   2.8599999    ,   4.8273129    ,   34.810001    ,   42.963322    ,   13.190000    ,   4.3002563    ,
    3840,   37.599998    ,   45.716084    ,   3.4900000    ,   15.783486    ,   6.7300000    ,   13.046313    ,   8.2500000    ,   18.253761    ,   19.900000    ,   23.782969    ,   59.000000    ,   74.567215    ,   3.3399999    ,   25.125284    ,   5.2700000    ,   35.754368    ,   2.5100000    ,   15.227258    ,   12.700000    ,   17.934845    ,   21.900000    ,   38.583710    ,   24.000000    ,   26.176626    ,   10.100000    ,   17.767778    ,   58.500000    ,   65.897446    ,   146.00000    ,   69.896774    ,   94.900002    ,   89.583824    ,   22.700001    ,   37.004604    ,   20.400000    ,   5.5211425    ,  -1.0000000    ,   62.074768    ,  -1.0000000    ,   158.78358    ,   14.100000    ,   18.811127    ,   3.7200000    ,   9.0636454    ,   2.5899999    ,   5.5406818    ,   9.7600002    ,   15.611783    ,   7.7700000    ,   27.598412    ,   3.3399999    ,   25.125284    ,   5.2700000    ,   11.086602    ,   2.5100000    ,   15.847491    ,   4.9200001    ,   17.977453    ,   1.9500000    ,   14.590415    ,   16.299999    ,   40.453697    ,   22.700001    ,   37.004604    ,   3.3199999    ,   3.5489824    ,   20.400000    ,   5.5250869    ,   2.4600000    ,   4.5597878    ,   4.3899999    ,   3.9505873    ,   4.4699998    ,   1.0579691    ,   2.4000001    ,   2.1070492    ,   15.510000    ,   33.804058    ,   22.219999    ,   97.501579    ,   30.000000    ,   137.14923    ,   3.3699999    ,   16.044312    ,   4.5000000    ,   6.1991887    ,   17.010000    ,   16.358231    ,   9.3699999    ,   15.983601    ,   5.0100002    ,   5.1400490    ,   45.849998    ,   43.226440    ,   5.5999999    ,   4.0566692    ,
    3864,   49.000000    ,   48.364761    ,   3.9200001    ,   18.348410    ,   7.0500002    ,   15.196423    ,   10.200000    ,   18.697523    ,   30.100000    ,   27.830557    ,   66.000000    ,   79.533897    ,   2.8599999    ,   16.229675    ,   4.1900001    ,   29.954773    ,   2.0599999    ,   12.689281    ,   8.2600002    ,   16.904402    ,   17.500000    ,   49.931915    ,   22.400000    ,   25.995529    ,   7.6599998    ,   18.329222    ,   49.299999    ,   78.871376    ,   83.300003    ,   88.897827    ,   63.700001    ,   81.340752    ,   18.600000    ,   41.901142    ,   9.1899996    ,   5.4701786    ,  -1.0000000    ,   63.061710    ,  -1.0000000    ,   143.36632    ,   12.700000    ,   22.460833    ,   6.2300000    ,   8.7042036    ,   9.6599998    ,   6.2862110    ,   11.100000    ,   16.095591    ,   6.8099999    ,   18.177267    ,   2.8599999    ,   16.229675    ,   4.1900001    ,   11.905799    ,   2.0599999    ,   13.482423    ,   5.0100002    ,   15.481067    ,   1.6500000    ,   12.155724    ,   12.000000    ,   43.969299    ,   18.600000    ,   41.901142    ,   2.0200000    ,   4.6405997    ,   9.1899996    ,   5.4737315    ,  0.97000003    ,   5.0646925    ,   3.7900000    ,   3.8725293    ,   3.2300000    ,   1.0417653    ,   2.0799999    ,   2.5946150    ,   12.570000    ,   27.745148    ,   17.180000    ,   74.021446    ,   23.459999    ,   133.28256    ,   2.6099999    ,   10.990043    ,   3.5899999    ,   5.7885265    ,   26.490000    ,   15.169406    ,   12.230000    ,   16.152102    ,   3.1099999    ,   4.5005732    ,   35.939999    ,   43.352894    ,   5.0400000    ,   3.9062073    ,
    3888,   42.200001    ,   50.237148    ,   3.6700001    ,   20.573112    ,   6.7900000    ,   15.363743    ,   9.1000004    ,   19.634298    ,   24.799999    ,   31.916521    ,   63.099998    ,   84.252029    ,   1.9800000    ,   10.604046    ,   3.5500000    ,   23.488411    ,   1.5100000    ,   9.3750048    ,   6.5300002    ,   16.594748    ,   14.200000    ,   54.789654    ,   23.500000    ,   26.666059    ,   6.4800000    ,   17.563646    ,   46.099998    ,   88.062309    ,   59.500000    ,   104.61704    ,   53.599998    ,   78.654167    ,   13.000000    ,   44.109646    ,   4.3000002    ,   5.7998443    ,  -1.0000000    ,   63.950672    ,  -1.0000000    ,   126.25533    ,   14.000000    ,   23.650803    ,   9.7500000    ,   8.4151707    ,   5.7100000    ,   6.9648471    ,   9.5000000    ,   17.339329    ,   6.3600001    ,   11.577159    ,   1.9800000    ,   10.604046    ,   3.5500000    ,   10.825778    ,   1.5100000    ,   10.307975    ,   4.1799998    ,   11.839391    ,  0.93000001    ,   9.5729876    ,   7.0400000    ,   38.701244    ,   13.000000    ,   44.109646    ,   1.4400001    ,   5.1136031    ,   4.3000002    ,   5.9941878    ,  0.52999997    ,   5.3218784    ,   3.4000001    ,   3.8257570    ,   2.4100001    ,   1.0622301    ,   1.7400000    ,   3.3517408    ,   10.530000    ,   23.785444    ,   13.730000    ,   53.230728    ,   18.200001    ,   106.96693    ,   2.2100000    ,   7.8399410    ,   3.1400001    ,   4.7649274    ,   25.330000    ,   13.823358    ,   7.6100001    ,   16.182209    ,   1.9200000    ,   3.7001922    ,   28.270000    ,   39.772514    ,   5.6300001    ,   3.8023307    ,
    3912,   32.799999    ,   52.805954    ,   3.3900001    ,   20.527550    ,   5.5100002    ,   14.443707    ,   8.1199999    ,   21.111124    ,   19.200001    ,   35.053295    ,   56.799999    ,   87.950554    ,   1.4500000    ,   6.9991469    ,   3.0200000    ,   17.316496    ,   1.2100000    ,   6.4859576    ,   5.5300002    ,   16.481615    ,   11.700000    ,   54.228775    ,   19.299999    ,   27.198038    ,   5.9699998    ,   15.611804    ,   38.900002    ,   91.080353    ,   52.099998    ,   107.48620    ,   48.299999    ,   84.232452    ,   8.3500004    ,   46.963684    ,   2.8000000    ,   6.9870830    ,  -1.0000000    ,   63.844524    ,  -1.0000000    ,   112.83518    ,   17.700001    ,   22.202438    ,   4.6399999    ,   8.2978544    ,   2.5799999    ,   6.9470305    ,   8.2100000    ,   18.136889    ,   5.8299999    ,   7.3169899    ,   1.4500000    ,   6.9991469    ,   3.0200000    ,   9.0049124    ,   1.2100000    ,   7.2717834    ,   3.0799999    ,   8.6189127    ,  0.67000002    ,   6.7304111    ,   4.8299999    ,   31.429283    ,   8.3500004    ,   46.963684    ,   1.0300000    ,   4.6220694    ,   2.8000000    ,   7.3724742    ,  0.34000000    ,   5.0226693    ,   2.8900001    ,   4.1580968    ,   1.8200001    ,   1.0869570    ,   1.4700000    ,   4.0494227    ,   9.7100000    ,   22.072052    ,   12.000000    ,   40.547512    ,   15.510000    ,   80.946350    ,   2.0000000    ,   5.7266483    ,   2.4600000    ,   3.8098142    ,   11.040000    ,   12.390522    ,   3.2000000    ,   16.222839    ,   1.4700000    ,   3.2175331    ,   26.230000    ,   36.385204    ,   3.4200001    ,   3.9474897    ,
    3936,   29.500000    ,   56.325672    ,   4.4499998    ,   18.111624    ,   4.7900000    ,   13.027435    ,   9.3500004    ,   22.361563    ,   18.400000    ,   35.558971    ,   47.700001    ,   87.688965    ,   1.2600000    ,   4.6093407    ,   3.0999999    ,   12.339667    ,   1.3400000    ,   4.3460078    ,   5.4699998    ,   15.366722    ,   10.800000    ,   51.265171    ,   12.800000    ,   26.596535    ,   5.8499999    ,   13.740517    ,   31.600000    ,   89.122520    ,   45.900002    ,   99.585815    ,   41.299999    ,   92.748016    ,   6.3200002    ,   48.939106    ,   2.0100000    ,   8.3725500    ,  -1.0000000    ,   64.350250    ,  -1.0000000    ,   100.96798    ,   11.200000    ,   19.687353    ,   2.9500000    ,   8.1637907    ,   1.6799999    ,   6.1373158    ,   7.0400000    ,   17.739882    ,   5.3800001    ,   4.7982526    ,   1.2600000    ,   4.6093407    ,   3.0999999    ,   7.3614745    ,   1.3400000    ,   4.9330330    ,   2.5699999    ,   6.2057424    ,  0.54000002    ,   4.5139027    ,   3.9400001    ,   24.423681    ,   6.3200002    ,   48.939106    ,  0.82999998    ,   3.6845684    ,   2.0100000    ,   8.6125755    ,  0.23000000    ,   4.1960969    ,   2.7300000    ,   5.0247273    ,   1.4500000    ,   1.0855018    ,   1.3000000    ,   4.3314672    ,   8.8599997    ,   21.318106    ,   10.870000    ,   33.755627    ,   14.260000    ,   61.983749    ,   2.0300000    ,   4.3204603    ,   2.4400001    ,   3.0719740    ,   16.469999    ,   11.065431    ,   4.1300001    ,   17.055233    ,   1.4200000    ,   2.8737345    ,   24.990000    ,   33.544083    ,   2.5000000    ,   4.5160360    ,
    3960,   28.400000    ,   57.790051    ,   4.0200000    ,   14.659925    ,   4.8299999    ,   10.973037    ,   8.9899998    ,   23.284271    ,   17.100000    ,   34.548801    ,   43.700001    ,   84.857437    ,   1.0200000    ,   3.0117977    ,   2.8599999    ,   8.5985241    ,   1.1700000    ,   2.8294656    ,   5.1999998    ,   13.316681    ,   10.100000    ,   47.714893    ,   9.8999996    ,   24.975763    ,   5.0799999    ,   12.026168    ,   26.299999    ,   84.839699    ,   39.500000    ,   89.493286    ,   33.900002    ,   99.406548    ,   5.3400002    ,   45.609009    ,   1.4900000    ,   8.6432676    ,  -1.0000000    ,   62.942158    ,  -1.0000000    ,   88.608818    ,   8.6599998    ,   17.626057    ,   2.1800001    ,   8.0718365    ,   1.2300000    ,   5.0800114    ,   6.8800001    ,   16.516008    ,   4.3499999    ,   3.2342501    ,   1.0200000    ,   3.0117977    ,   2.8599999    ,   5.9732404    ,   1.1700000    ,   3.2743638    ,   2.1900001    ,   4.4881387    ,  0.44000000    ,   3.0046635    ,   3.4800000    ,   18.347549    ,   5.3400002    ,   45.609009    ,  0.70999998    ,   2.7486775    ,   1.4900000    ,   8.5324478    ,  0.19000000    ,   3.1982584    ,   2.4500000    ,   6.3705974    ,   1.2800000    ,   1.0262529    ,   1.2700000    ,   4.0492640    ,   8.7399998    ,   20.768694    ,   10.300000    ,   29.632263    ,   13.300000    ,   49.466824    ,   1.9000000    ,   3.4272015    ,   1.8500000    ,   2.3581665    ,   23.600000    ,   9.8560419    ,   9.0299997    ,   15.949094    ,   1.9299999    ,   2.7460966    ,   26.120001    ,   31.264847    ,   2.2300000    ,   5.3088956    ,
    3984,   25.400000    ,   56.081318    ,   3.0300000    ,   11.338855    ,   4.1799998    ,   8.8776541    ,   7.9499998    ,   24.084486    ,   14.900000    ,   34.234180    ,   38.299999    ,   83.077797    ,  0.85000002    ,   1.9972200    ,   2.5699999    ,   5.8437824    ,  0.92000002    ,   1.7632180    ,   4.7399998    ,   11.028446    ,   8.4499998    ,   43.301189    ,   8.9200001    ,   22.993706    ,   3.5599999    ,   10.195626    ,   22.700001    ,   79.375069    ,   32.900002    ,   84.412498    ,   28.900000    ,   101.83848    ,   4.6900001    ,   38.789516    ,   1.2000000    ,   7.6680408    ,  -1.0000000    ,   60.325272    ,  -1.0000000    ,   78.854042    ,   6.9800000    ,   16.143618    ,   1.6500000    ,   7.9374833    ,  0.91000003    ,   4.1039453    ,   6.2399998    ,   14.655102    ,   3.6400001    ,   2.2503510    ,  0.85000002    ,   1.9972200    ,   2.5699999    ,   4.8391800    ,  0.92000002    ,   2.0990121    ,   1.7700000    ,   3.2619333    ,  0.38000000    ,   2.0027013    ,   3.1700001    ,   13.486320    ,   4.6900001    ,   38.789516    ,  0.60000002    ,   1.9740754    ,   1.2000000    ,   7.3196864    ,  0.16000000    ,   2.2693923    ,   2.3699999    ,   7.7640209    ,   1.1500000    ,  0.84997576    ,   1.2400000    ,   3.3960409    ,   7.5300002    ,   19.920385    ,   9.3100004    ,   26.642107    ,   12.250000    ,   40.932690    ,   1.7400000    ,   2.7821858    ,   1.5800000    ,   1.7733902    ,   36.220001    ,   8.9085245    ,   4.5000000    ,   14.745468    ,   1.9900000    ,   2.5119727    ,   27.030001    ,   29.385092    ,   2.2300000    ,   5.8733172    ,
    4008,   31.100000    ,   53.689194    ,   2.6700001    ,   8.6328526    ,   4.4800000    ,   7.3538566    ,   7.8299999    ,   24.851549    ,   16.900000    ,   35.452564    ,   39.200001    ,   82.784744    ,  0.80000001    ,   1.5804323    ,   2.5400000    ,   3.8099225    ,  0.83999997    ,   1.1618870    ,   4.4800000    ,   8.9736929    ,   9.0699997    ,   38.252659    ,   8.5200005    ,   21.184618    ,   5.1599998    ,   8.4051285    ,   22.700001    ,   73.956924    ,   29.000000    ,   86.811653    ,   25.400000    ,   99.430389    ,   4.1799998    ,   31.510305    ,   1.0100000    ,   6.0723071    ,  -1.0000000    ,   57.808746    ,  -1.0000000    ,   70.432121    ,   6.8000002    ,   14.884210    ,   1.6100000    ,   7.5499730    ,  0.81000000    ,   3.2276123    ,   7.8200002    ,   12.591571    ,   3.6500001    ,   1.6513977    ,  0.80000001    ,   1.5804323    ,   2.5400000    ,   3.9948065    ,  0.83999997    ,   1.3496943    ,   1.7700000    ,   2.4438689    ,  0.28999999    ,   1.3243552    ,   2.8399999    ,   9.7271662    ,   4.1799998    ,   31.510305    ,  0.50999999    ,   1.3702217    ,   1.0100000    ,   5.6255956    ,  0.13000000    ,   1.4415054    ,   2.1099999    ,   8.3804159    ,   1.0700001    ,  0.73465055    ,   1.1100000    ,   2.6653988    ,   7.2700000    ,   19.048868    ,   9.9300003    ,   24.535345    ,   13.840000    ,   35.286293    ,   1.6200000    ,   2.5881658    ,   1.4100000    ,   1.3660231    ,   39.049999    ,   8.3470716    ,   3.3399999    ,   13.191955    ,   1.4100000    ,   2.2703626    ,   22.129999    ,   27.318192    ,   1.8900000    ,   6.0387683    ,
    4032,   27.400000    ,   52.185490    ,   2.7900000    ,   6.5792599    ,   4.6799998    ,   6.1184640    ,   7.8600001    ,   24.571854    ,   15.500000    ,   37.503941    ,   41.599998    ,   79.457100    ,  0.72000003    ,   1.1820446    ,   2.4900000    ,   2.5087671    ,  0.74000001    ,  0.81467509    ,   4.3800001    ,   7.2914448    ,   8.9600000    ,   32.671856    ,   8.0400000    ,   19.530647    ,   3.6099999    ,   6.7438273    ,   21.400000    ,   67.489944    ,   26.200001    ,   93.317284    ,   25.500000    ,   94.154938    ,   3.6800001    ,   24.840876    ,  0.86000001    ,   4.3979850    ,  -1.0000000    ,   56.353321    ,  -1.0000000    ,   63.391781    ,   7.0300002    ,   13.706912    ,   1.7600000    ,   6.7922654    ,  0.80000001    ,   2.4212112    ,   6.8600001    ,   10.698361    ,   3.5599999    ,   1.4549097    ,  0.72000003    ,   1.1820446    ,   2.4900000    ,   3.0936124    ,  0.74000001    ,  0.92796117    ,   1.7500000    ,   1.8768162    ,  0.25000000    ,  0.88160866    ,   2.5500000    ,   6.8333726    ,   3.6800001    ,   24.840876    ,  0.43000001    ,  0.78218937    ,  0.86000001    ,   3.9812400    ,  0.12000000    ,  0.80359316    ,   2.2100000    ,   7.8563094    ,   1.0100000    ,  0.64556885    ,   1.0800000    ,   2.0403674    ,   6.4200001    ,   17.695011    ,   7.7300000    ,   22.763397    ,   10.670000    ,   31.264402    ,   1.4700000    ,   2.3251028    ,   1.1900001    ,   1.0725276    ,   34.240002    ,   8.2659302    ,   2.1700001    ,   11.147008    ,   1.1400000    ,   2.0431454    ,   20.719999    ,   25.973810    ,   1.5599999    ,   5.9155145    ,
    4056,   25.100000    ,   51.256710    ,   2.3599999    ,   5.0696921    ,   4.3200002    ,   4.9165325    ,   7.3800001    ,   22.771658    ,   13.900000    ,   39.111866    ,   36.599998    ,   74.697472    ,  0.56999999    ,  0.87876463    ,   2.2600000    ,   1.7006687    ,  0.61000001    ,  0.56920987    ,   4.1300001    ,   5.9789004    ,   7.1599998    ,   27.322807    ,   6.1500001    ,   17.981344    ,   3.0799999    ,   5.3371482    ,   17.700001    ,   58.924576    ,   25.900000    ,   99.360802    ,   23.700001    ,   87.779015    ,   3.2600000    ,   18.941328    ,  0.74000001    ,   2.9568655    ,  -1.0000000    ,   56.546673    ,  -1.0000000    ,   58.490833    ,   6.2600002    ,   12.750268    ,   1.4000000    ,   5.8364544    ,  0.66000003    ,   1.7184631    ,   6.5700002    ,   9.1006651    ,   2.8900001    ,   1.3930310    ,  0.56999999    ,  0.87876463    ,   2.2600000    ,   2.3979833    ,  0.61000001    ,  0.63048798    ,   1.4400001    ,   1.4760638    ,  0.20999999    ,  0.57985395    ,   2.3499999    ,   4.5967221    ,   3.2600000    ,   18.941328    ,  0.38000000    ,  0.16160209    ,  0.74000001    ,   2.6098611    ,  0.90000004E-01,  0.19273280    ,   2.0699999    ,   6.5040145    ,  0.98000002    ,  0.57335931    ,   1.0700001    ,   1.5814670    ,   5.9099998    ,   15.965888    ,   6.9099998    ,   21.089048    ,   9.3699999    ,   28.438967    ,   1.3500000    ,   2.4930170    ,   1.0599999    ,  0.86292893    ,   13.730000    ,   8.4144993    ,   1.4500000    ,   8.9905634    ,   1.1200000    ,   1.8227116    ,   19.020000    ,   25.114525    ,   1.3500000    ,   5.6706357    ,
    4080,   25.100000    ,   50.908085    ,   1.8400000    ,   4.0088944    ,   3.5400000    ,   3.9394133    ,   6.9699998    ,   19.935675    ,   13.100000    ,   40.090733    ,   33.799999    ,   70.351921    ,  0.52999997    ,  0.67643076    ,   2.0300000    ,   1.1896180    ,  0.55000001    ,  0.41312692    ,   3.8299999    ,   4.8441906    ,   6.5799999    ,   22.645485    ,   5.0799999    ,   16.257391    ,   2.8199999    ,   4.2307396    ,   14.800000    ,   50.837826    ,   23.600000    ,   102.05429    ,   20.200001    ,   81.247169    ,   2.9900000    ,   13.752277    ,  0.63999999    ,   1.2459393    ,  -1.0000000    ,   58.068958    ,  -1.0000000    ,   61.310516    ,   5.4899998    ,   12.123126    ,   1.2200000    ,   4.8598461    ,  0.56000000    ,   1.0682352    ,   5.6199999    ,   7.6478934    ,   2.4600000    ,   1.2782918    ,  0.52999997    ,  0.67643076    ,   2.0300000    ,   1.8925647    ,  0.55000001    ,  0.42934659    ,   1.3300000    ,   1.1910737    ,  0.19000000    ,  0.36494878    ,   2.1600001    ,   3.0705938    ,   2.9900000    ,   13.752277    ,  0.31999999    ,  0.13157251    ,  0.63999999    ,  0.94110805    ,  0.79999998E-01,  0.46472523E-01,   1.9400001    ,   3.5338757    ,  0.88000000    ,  0.51095927    ,  0.97000003    ,   1.2244102    ,   6.8499999    ,   14.988103    ,   8.8900003    ,   19.617254    ,   11.430000    ,   26.382042    ,   3.3699999    ,   4.6852889    ,   1.3000000    ,  0.86274320    ,   5.0400000    ,   8.4873457    ,   1.1000000    ,   7.1465898    ,  0.94000000    ,   1.6231619    ,   15.340000    ,   24.218470    ,   1.2200000    ,   5.3480549    ,
    4104,   22.299999    ,   50.542133    ,   1.4299999    ,   3.3163283    ,   3.0300000    ,   3.2152908    ,   6.7300000    ,   16.804226    ,   12.900000    ,   39.520546    ,   34.400002    ,   67.316704    ,  0.43000001    ,  0.47590616    ,   1.8700000    ,  0.90857917    ,  0.47999999    ,  0.35882366    ,   3.5999999    ,   3.8755398    ,   6.3000002    ,   18.639603    ,   5.2199998    ,   14.313062    ,   2.5799999    ,   3.4210024    ,   14.000000    ,   43.885757    ,   20.200001    ,   100.36196    ,   17.700001    ,   74.414200    ,   2.7300000    ,   9.5573730    ,  0.55000001    ,  0.27170148    ,  -1.0000000    ,   59.440891    ,  -1.0000000    ,   60.508205    ,   4.8800001    ,   11.740308    ,   1.1400000    ,   3.9537678    ,  0.44999999    ,  0.30012754    ,   4.7500000    ,   6.2973666    ,   2.0599999    ,   1.0165201    ,  0.43000001    ,  0.47590616    ,   1.8700000    ,   1.5482653    ,  0.47999999    ,  0.36877671    ,   1.2800000    ,  0.98631591    ,  0.17000000    ,  0.18632251    ,   1.9800000    ,   1.9573566    ,   2.7300000    ,   9.5573730    ,  0.28000000    ,  0.12724158    ,  0.55000001    ,  0.25321749    ,  0.59999999E-01,  0.24380622E-01,   1.7100000    ,   1.0898902    ,  0.77999997    ,  0.47814271    ,  0.89999998    ,  0.96143693    ,   5.5799999    ,   14.189873    ,   6.8800001    ,   18.706327    ,   9.2299995    ,   24.439165    ,   1.5200000    ,   4.0541401    ,   1.0000000    ,  0.91545492    ,   3.2300000    ,   8.4457169    ,  0.88999999    ,   5.7837205    ,  0.82999998    ,   1.4582524    ,   13.160000    ,   22.910675    ,   1.0800000    ,   4.9619145    ,
