Year,Month,Median,2.5 Percentile,97.5 Percentile
1973.000000,   1.000000,  45.152035,  37.141734,  53.382363
1973.000000,   2.000000,  32.965719,  25.730590,  40.024657
1973.000000,   3.000000,   5.110859,  -2.025041,  12.235052
1973.000000,   4.000000,  12.346197,   5.344604,  19.357049
1973.000000,   5.000000,  17.969777,  10.264096,  25.956357
1973.000000,   6.000000,  21.488310,  13.102179,  29.462375
1973.000000,   7.000000,  70.604390,  61.844553,  79.327536
1973.000000,   8.000000,  91.670418,  82.994416, 100.322816
1973.000000,   9.000000, 172.407472, 162.770973, 182.531717
1973.000000,  10.000000, 155.786745, 145.544050, 165.860081
1973.000000,  11.000000, 151.216382, 141.544358, 161.039295
1973.000000,  12.000000, 106.658941,  97.838270, 115.484130
1974.000000,   1.000000,  28.571723,  20.827440,  36.534200
1974.000000,   2.000000,  34.072561,  26.680853,  41.703421
1974.000000,   3.000000,  20.910513,  13.854925,  27.616567
1974.000000,   4.000000,   6.500979,  -0.663703,  13.549724
1974.000000,   5.000000,  18.877380,  10.970565,  26.552959
1974.000000,   6.000000,  35.183373,  27.102167,  43.114298
1974.000000,   7.000000,  71.665506,  63.295667,  80.205945
1974.000000,   8.000000,  96.621461,  88.003363, 105.508449
1974.000000,   9.000000, 167.045728, 157.019294, 176.460974
1974.000000,  10.000000, 155.885502, 145.972560, 166.157022
1974.000000,  11.000000, 118.088825, 108.548497, 127.377335
1974.000000,  12.000000,  77.958142,  68.967152,  86.885476
1975.000000,   1.000000,  38.155087,  30.263915,  46.083033
1975.000000,   2.000000,  29.644335,  22.120651,  36.809279
1975.000000,   3.000000,  26.674221,  19.836631,  33.403841
1975.000000,   4.000000,  18.874369,  11.662657,  26.164934
1975.000000,   5.000000,  -0.619042,  -8.617874,   6.913002
1975.000000,   6.000000,  19.449362,  11.546187,  27.212547
1975.000000,   7.000000,  83.567165,  74.715712,  91.804913
1975.000000,   8.000000, 102.031404,  93.525421, 110.579860
1975.000000,   9.000000, 170.310322, 160.163396, 180.397480
1975.000000,  10.000000, 149.417945, 139.359734, 159.392838
1975.000000,  11.000000, 117.402159, 108.361953, 126.936587
1975.000000,  12.000000, 106.178898,  97.610455, 114.997593
1976.000000,   1.000000,  45.825215,  37.934287,  53.674740
1976.000000,   2.000000,  10.229749,   2.795179,  17.647988
1976.000000,   3.000000,  12.532639,   5.508943,  19.658606
1976.000000,   4.000000,  13.278705,   6.022623,  20.229987
1976.000000,   5.000000,  25.412134,  17.656283,  32.976935
1976.000000,   6.000000,  22.689871,  14.578752,  30.435862
1976.000000,   7.000000,  69.434164,  60.750074,  77.859678
1976.000000,   8.000000, 120.167692, 111.575774, 128.414306
1976.000000,   9.000000, 162.557691, 152.878006, 172.677597
1976.000000,  10.000000, 196.330447, 186.498021, 206.504110
1976.000000,  11.000000, 140.494889, 130.848291, 149.932360
1976.000000,  12.000000,  68.438555,  60.201345,  77.207654
1977.000000,   1.000000,  20.696457,  12.630706,  28.499030
1977.000000,   2.000000,  11.857182,   4.167070,  19.365882
1977.000000,   3.000000,   9.646415,   2.640405,  16.259592
1977.000000,   4.000000,   0.907621,  -6.516443,   8.067210
1977.000000,   5.000000,   2.108450,  -5.374269,   9.811254
1977.000000,   6.000000,  30.530664,  22.516369,  38.380394
1977.000000,   7.000000,  63.681672,  54.469075,  71.997704
1977.000000,   8.000000, 106.722978,  98.089806, 115.248204
1977.000000,   9.000000, 131.254813, 121.428158, 141.124367
1977.000000,  10.000000, 195.506119, 184.961554, 205.975928
1977.000000,  11.000000, 134.277124, 125.140591, 143.409566
1977.000000,  12.000000,  92.120574,  83.538287, 101.078008
1978.000000,   1.000000,  32.758205,  25.089908,  40.653665
1978.000000,   2.000000,   8.516820,   0.888393,  15.934328
1978.000000,   3.000000,  11.077694,   4.134679,  17.855738
1978.000000,   4.000000,   3.477804,  -3.455197,  10.871954
1978.000000,   5.000000,  -4.960915, -12.720407,   2.523194
1978.000000,   6.000000,  11.898315,   3.878251,  20.194703
1978.000000,   7.000000,  56.195371,  48.073937,  64.615415
1978.000000,   8.000000,  78.377623,  69.842599,  86.357408
1978.000000,   9.000000, 135.680957, 126.137940, 145.355012
1978.000000,  10.000000, 177.346561, 166.961877, 187.130493
1978.000000,  11.000000, 125.758230, 115.659685, 135.182495
1978.000000,  12.000000,  93.129650,  84.372587, 102.148641
1979.000000,   1.000000,  39.128218,  31.127234,  47.118724
1979.000000,   2.000000,  11.089068,   3.568912,  18.180941
1979.000000,   3.000000,  10.887773,   3.890145,  18.056887
1979.000000,   4.000000,   1.875603,  -5.033013,   9.240164
1979.000000,   5.000000,   6.808705,  -0.717588,  14.448007
1979.000000,   6.000000,  28.851927,  20.936804,  36.803447
1979.000000,   7.000000,  46.151405,  37.190189,  54.452322
1979.000000,   8.000000, 110.621640, 102.166965, 118.808295
1979.000000,   9.000000, 134.200661, 124.527221, 143.835701
1979.000000,  10.000000, 184.876864, 174.792364, 194.989817
1979.000000,  11.000000, 119.467232, 109.965951, 128.822515
1979.000000,  12.000000,  90.756002,  82.031424,  99.619044
1980.000000,   1.000000,  51.577293,  43.631089,  59.427678
1980.000000,   2.000000,  29.360026,  22.299886,  36.669719
1980.000000,   3.000000,  13.963603,   6.861311,  20.677060
1980.000000,   4.000000,   1.101136,  -5.949613,   8.332768
1980.000000,   5.000000,   5.483468,  -2.363310,  13.069437
1980.000000,   6.000000,  40.639417,  32.883478,  48.680637
1980.000000,   7.000000,  51.902386,  43.214105,  60.402346
1980.000000,   8.000000,  80.026102,  71.254380,  88.622419
1980.000000,   9.000000, 172.621233, 162.635388, 182.726590
1980.000000,  10.000000, 234.326188, 223.767748, 243.942555
1980.000000,  11.000000, 135.940393, 126.418006, 145.617733
1980.000000,  12.000000,  84.368023,  76.023762,  93.091403
1981.000000,   1.000000,  31.156383,  23.160684,  38.985777
1981.000000,   2.000000,  12.204586,   4.694017,  19.632243
1981.000000,   3.000000,  16.231606,   9.301559,  22.999384
1981.000000,   4.000000,   1.680357,  -5.629590,   8.577778
