Year,Month,Median,2.5 Percentile,97.5 Percentile
1968,   4,5110,5049,5195
1968,   5,5197,5079,5263
1968,   6,5229,5154,5318
1968,   7,5411,5311,5510
1968,   8,5551,5468,5702
1968,   9,5544,5454,5638
1968,  10,5634,5549,5725
1968,  11,5595,5503,5716
1968,  12,5344,5255,5444
1969,   1,4619,4543,4685
1969,   2,5104,5023,5197
1969,   3,5236,5124,5335
1969,   4,5448,5380,5550
1969,   5,5526,5451,5636
1969,   6,5699,5620,5789
1969,   7,5848,5765,5938
1969,   8,5982,5881,6104
1969,   9,5915,5833,6012
1969,  10,5879,5803,5978
1969,  11,5829,5757,5921
1969,  12,5487,5414,5562
1970,   1,4209,4131,4311
1970,   2,4662,4598,4739
1970,   3,5383,5295,5474
1970,   4,5470,5398,5553
1970,   5,5616,5511,5712
1970,   6,5743,5662,5797
1970,   7,5787,5664,5920
1970,   8,5862,5748,5959
1970,   9,5828,5724,5932
1970,  10,5811,5731,5892
1970,  11,5766,5682,5872
1970,  12,5621,5559,5690
1971,   1,5163,5082,5252
1971,   2,4937,4821,5025
1971,   3,5507,5405,5614
1971,   4,5821,5768,5887
1971,   5,5937,5837,6024
1971,   6,5998,5916,6066
1971,   7,6114,5996,6233
1971,   8,6160,6045,6295
1971,   9,6051,5935,6157
1971,  10,6006,5908,6101
1971,  11,5973,5897,6045
1971,  12,5700,5621,5789
1972,   1,5568,5493,5657
1972,   2,5304,5220,5372
1972,   3,5396,5255,5519
1972,   4,5536,5421,5605
1972,   5,5865,5777,5971
1972,   6,6001,5897,6071
1972,   7,6032,5920,6123
1972,   8,6164,6078,6272
1972,   9,6251,6149,6330
1972,  10,6246,6182,6327
1972,  11,6122,6033,6216
1972,  12,5937,5824,6021
1973,   1,5829,5759,5895
1973,   2,5441,5343,5515
1973,   3,5710,5592,5841
1973,   4,6125,6054,6186
1973,   5,6236,6159,6349
1973,   6,6329,6237,6411
1973,   7,6415,6305,6518
1973,   8,6506,6405,6625
1973,   9,6420,6303,6513
1973,  10,6387,6300,6457
1973,  11,6273,6173,6384
1973,  12,6036,5952,6118
1974,   1,5636,5555,5728
1974,   2,5667,5544,5775
1974,   3,5811,5730,5881
1974,   4,6013,5928,6074
1974,   5,6155,6062,6243
1974,   6,6378,6304,6451
1974,   7,6507,6398,6660
1974,   8,6479,6354,6562
1974,   9,6345,6280,6430
1974,  10,6249,6175,6315
1974,  11,6188,6081,6286
1974,  12,5897,5827,6014
1975,   1,5674,5609,5754
1975,   2,5523,5449,5591
1975,   3,5407,5336,5498
1975,   4,5880,5779,5953
1975,   5,6074,5947,6193
1975,   6,6184,6106,6275
1975,   7,6255,6153,6344
1975,   8,6271,6192,6379
1975,   9,6146,6059,6228
1975,  10,6069,5978,6155
1975,  11,5886,5809,5984
1975,  12,5772,5688,5833
1976,   1,4726,4638,4786
1976,   2,4927,4802,5015
1976,   3,5434,5347,5533
1976,   4,6038,5955,6147
1976,   5,6213,6096,6295
1976,   6,6237,6168,6316
1976,   7,6314,6188,6388
1976,   8,6218,6126,6364
1976,   9,6029,5944,6119
1976,  10,5916,5820,6014
1976,  11,5687,5612,5787
1976,  12,5149,5067,5225
1977,   1,4446,4369,4512
1977,   2,4748,4676,4828
1977,   3,5142,5058,5248
1977,   4,5424,5353,5516
1977,   5,5352,5273,5483
1977,   6,5377,5310,5471
1977,   7,5406,5324,5529
1977,   8,5470,5343,5571
1977,   9,5323,5258,5447
1977,  10,5406,5309,5498
1977,  11,5483,5412,5606
1977,  12,5248,5164,5370
1978,   1,4830,4751,4905
1978,   2,4789,4700,4886
1978,   3,4942,4842,5043
1978,   4,5134,5064,5188
1978,   5,5311,5215,5393
1978,   6,5430,5341,5505
1978,   7,5600,5465,5688
1978,   8,5676,5557,5776
1978,   9,5670,5578,5741
1978,  10,5808,5744,5879
1978,  11,5676,5607,5752
1978,  12,5486,5401,5548
1979,   1,4496,4428,4578
1979,   2,4717,4605,4798
1979,   3,5305,5200,5393
1979,   4,5637,5547,5711
1979,   5,5914,5850,5998
1979,   6,5966,5896,6036
1979,   7,6091,5979,6197
1979,   8,6204,6108,6303
1979,   9,6082,5992,6195
1979,  10,5982,5915,6050
1979,  11,5909,5800,5986
1979,  12,5774,5701,5865
1980,   1,5685,5607,5753
1980,   2,5531,5451,5615
1980,   3,5499,5357,5627
1980,   4,5689,5584,5773
1980,   5,5787,5705,5875
1980,   6,5853,5744,5930
1980,   7,5964,5760,6048
1980,   8,5976,5872,6071
1980,   9,5931,5846,6012
1980,  10,5938,5859,6014
1980,  11,5872,5757,5966
1980,  12,5625,5523,5712
1981,   1,4644,4560,4721
1981,   2,5169,5074,5277
1981,   3,5554,5432,5666
1981,   4,5683,5605,5761
1981,   5,5767,5683,5869
1981,   6,5743,5671,5822
1981,   7,5822,5715,5929
1981,   8,5857,5746,5958
1981,   9,5854,5782,5949
1981,  10,5712,5625,5803
1981,  11,5714,5647,5783
1981,  12,5570,5491,5662
1982,   1,4631,4550,4728
1982,   2,4564,4480,4685
1982,   3,4992,4887,5127
1982,   4,5237,5144,5327
1982,   5,5490,5407,5566
1982,   6,5501,5411,5579
1982,   7,5575,5462,5690
1982,   8,5750,5638,5873
1982,   9,5699,5619,5782
1982,  10,5722,5609,5790
1982,  11,5626,5543,5714
1982,  12,5503,5417,5571
1983,   1,5465,5405,5547
1983,   2,5454,5372,5560
1983,   3,5655,5550,5764
1983,   4,5698,5624,5781
1983,   5,5787,5708,5882
1983,   6,6034,5966,6119
1983,   7,6083,5979,6205
1983,   8,6041,5937,6159
1983,   9,5999,5917,6111
1983,  10,6009,5916,6098
1983,  11,5816,5679,5924
1983,  12,5415,5301,5492
1984,   1,4426,4328,4486
1984,   2,5413,5312,5509
1984,   3,5252,5128,5354
1984,   4,3755,3664,3826
1984,   5,6008,5912,6086
1984,   6,6095,6022,6189
1984,   7,6162,6029,6251
1984,   8,6210,6118,6312
1984,   9,6115,6053,6204
1984,  10,6129,6064,6199
1984,  11,6078,5988,6146
1984,  12,6044,5949,6104
1985,   1,5555,5486,5626
1985,   2,5383,5313,5449
1985,   3,5700,5600,5813
1985,   4,6041,5967,6100
1985,   5,6347,6250,6443
1985,   6,6379,6309,6470
1985,   7,6320,6225,6434
1985,   8,6355,6240,6436
1985,   9,6346,6268,6431
1985,  10,6430,6332,6491
1985,  11,6330,6251,6418
1985,  12,6117,6030,6211
1986,   1,5514,5447,5585
1986,   2,5592,5502,5681
1986,   3,5846,5755,5947
1986,   4,6326,6255,6402
1986,   5,6378,6277,6456
1986,   6,6395,6326,6488
1986,   7,6505,6396,6612
1986,   8,6618,6515,6816
1986,   9,6546,6466,6644
1986,  10,6805,6708,6900
1986,  11,6691,6581,6798
1986,  12,6247,6173,6319
1987,   1,6195,6127,6251
1987,   2,5698,5612,5772
1987,   3,5827,5742,5941
1987,   4,6269,6163,6369
1987,   5,6186,6101,6304
1987,   6,6218,6149,6296
1987,   7,6145,6044,6269
1987,   8,6161,6025,6240
1987,   9,6003,5924,6083
1987,  10,5934,5861,6019
1987,  11,5850,5742,5957
1987,  12,5679,5618,5768
1988,   1,5372,5276,5451
1988,   2,5268,5184,5354
1988,   3,5580,5470,5681
1988,   4,5909,5841,6020
1988,   5,5825,5747,5972
1988,   6,5806,5711,5872
1988,   7,5742,5615,5867
1988,   8,5739,5640,5911
1988,   9,5562,5492,5670
1988,  10,5628,5497,5704
1988,  11,5506,5406,5595
1988,  12,5616,5540,5697
1989,   1,5398,5325,5458
1989,   2,5121,5022,5200
1989,   3,5272,5173,5356
1989,   4,5580,5482,5652
1989,   5,5605,5510,5672
1989,   6,5519,5421,5609
1989,   7,5548,5438,5655
1989,   8,5567,5451,5670
1989,   9,5560,5493,5672
1989,  10,5474,5394,5560
1989,  11,5374,5288,5496
1989,  12,4788,4690,4870
1990,   1,4878,4808,4932
1990,   2,4931,4865,5036
1990,   3,4942,4832,5024
1990,   4,5223,5148,5313
1990,   5,5277,5168,5349
1990,   6,5338,5263,5429
1990,   7,5505,5379,5582
1990,   8,5523,5418,5606
1990,   9,5425,5322,5533
1990,  10,5416,5298,5499
1990,  11,5388,5309,5501
1990,  12,5360,5262,5473
1991,   1,4908,4824,4981
1991,   2,5042,4969,5123
1991,   3,5123,5014,5235
1991,   4,5461,5364,5556
1991,   5,5571,5480,5658
1991,   6,5649,5552,5750
1991,   7,5656,5560,5772
1991,   8,5739,5576,5853
1991,   9,5553,5448,5629
1991,  10,5488,5404,5566
1991,  11,5464,5382,5554
1991,  12,5558,5458,5655
1992,   1,5239,5165,5321
1992,   2,5064,5001,5138
1992,   3,5383,5289,5456
1992,   4,5541,5464,5603
1992,   5,5573,5486,5668
1992,   6,5504,5431,5576
1992,   7,5494,5368,5597
1992,   8,5456,5374,5567
1992,   9,5332,5245,5426
1992,  10,5473,5386,5539
1992,  11,5292,5226,5376
1992,  12,5451,5356,5544
1993,   1,5286,5181,5357
1993,   2,4948,4878,5039
1993,   3,5144,5012,5261
1993,   4,5286,5219,5388
1993,   5,5600,5513,5719
1993,   6,5806,5736,5885
1993,   7,5930,5805,6035
1993,   8,5972,5886,6071
1993,   9,5900,5823,5977
1993,  10,5912,5831,5981
1993,  11,5835,5771,5931
1993,  12,5750,5690,5832
1994,   1,4698,4619,4773
1994,   2,4980,4883,5060
1994,   3,5593,5470,5673
1994,   4,5772,5700,5836
1994,   5,5792,5680,5885
1994,   6,5777,5697,5856
1994,   7,5801,5670,5903
1994,   8,5876,5778,5963
1994,   9,5854,5786,5941
1994,  10,5885,5796,6010
1994,  11,5813,5714,5893
1994,  12,5766,5671,5831
1995,   1,5562,5491,5639
1995,   2,5098,5023,5175
1995,   3,5234,5131,5323
1995,   4,5590,5494,5676
1995,   5,5604,5483,5699
1995,   6,5652,5531,5717
1995,   7,5587,5445,5689
1995,   8,5619,5508,5742
1995,   9,5620,5556,5700
1995,  10,5548,5445,5644
1995,  11,5578,5490,5688
1995,  12,5356,5274,5450
1996,   1,4405,4328,4501
1996,   2,5106,5027,5175
1996,   3,5202,5096,5305
1996,   4,4757,4654,4836
1996,   5,5725,5637,5801
1996,   6,5768,5688,5857
1996,   7,5904,5805,6021
1996,   8,5937,5818,6022
1996,   9,5849,5767,5994
1996,  10,5887,5826,5993
1996,  11,6010,5945,6085
1996,  12,5776,5706,5876
1997,   1,5455,5362,5531
1997,   2,5605,5532,5672
1997,   3,5766,5667,5862
1997,   4,6003,5941,6100
1997,   5,6172,6067,6250
1997,   6,6073,5981,6172
1997,   7,6219,6106,6314
1997,   8,6335,6177,6461
1997,   9,6303,6203,6391
1997,  10,6265,6168,6329
1997,  11,6125,6051,6234
1997,  12,5931,5833,6033
1998,   1,5667,5591,5740
1998,   2,5608,5499,5710
1998,   3,5638,5547,5727
1998,   4,5943,5846,5998
1998,   5,5863,5781,5962
1998,   6,5873,5808,5960
1998,   7,5890,5785,6018
1998,   8,5822,5661,5914
1998,   9,5779,5709,5853
1998,  10,5744,5665,5827
1998,  11,5564,5483,5658
1998,  12,5499,5379,5590
1999,   1,4762,4690,4839
1999,   2,5214,5147,5312
1999,   3,5015,4909,5139
1999,   4,5271,5203,5364
1999,   5,5184,5081,5293
1999,   6,5272,5205,5327
1999,   7,5350,5221,5437
1999,   8,5490,5372,5607
1999,   9,5274,5171,5350
1999,  10,5254,5189,5332
1999,  11,5195,5099,5267
1999,  12,5004,4910,5064
2000,   1,4563,4487,4655
2000,   2,4293,4192,4372
2000,   3,4956,4811,5096
2000,   4,4997,4920,5101
2000,   5,4906,4798,4995
2000,   6,4923,4844,4983
2000,   7,4913,4816,5007
2000,   8,4994,4890,5123
2000,   9,4974,4882,5045
2000,  10,4999,4921,5088
2000,  11,4944,4844,5018
2000,  12,4617,4522,4698
2001,   1,4204,4141,4273
2001,   2,4529,4444,4605
2001,   3,4667,4573,4766
2001,   4,4766,4689,4832
2001,   5,4827,4743,4914
2001,   6,4958,4887,5032
2001,   7,5000,4875,5140
2001,   8,5044,4961,5127
2001,   9,5026,4935,5114
2001,  10,5058,4946,5136
2001,  11,5186,5104,5279
2001,  12,5039,4977,5128
2002,   1,5054,4961,5130
2002,   2,4788,4733,4887
2002,   3,4947,4853,5026
2002,   4,4974,4874,5051
2002,   5,5137,5042,5210
2002,   6,5227,5167,5322
2002,   7,5330,5231,5424
2002,   8,5420,5275,5509
2002,   9,5285,5215,5392
2002,  10,5301,5229,5371
2002,  11,5189,5077,5268
2002,  12,4973,4897,5053
2003,   1,4432,4356,4505
2003,   2,4093,4037,4198
2003,   3,4479,4390,4578
2003,   4,4786,4688,4852
2003,   5,4831,4747,4935
2003,   6,4867,4796,4934
2003,   7,4891,4786,4980
2003,   8,4949,4848,5057
2003,   9,4776,4666,4846
2003,  10,4888,4796,4956
2003,  11,4912,4798,5022
2003,  12,4859,4721,4964
2004,   1,4353,4287,4429
2004,   2,4506,4442,4577
2004,   3,4775,4691,4871
2004,   4,5010,4922,5101
2004,   5,4989,4872,5082
2004,   6,5238,5172,5314
2004,   7,5357,5251,5468
2004,   8,5319,5238,5439
2004,   9,5235,5137,5328
2004,  10,5245,5155,5311
2004,  11,5258,5188,5355
2004,  12,5077,4984,5163
2005,   1,4523,4462,4585
2005,   2,4697,4620,4798
2005,   3,4857,4716,4972
2005,   4,5129,5061,5212
2005,   5,5034,4933,5143
2005,   6,5063,4987,5114
2005,   7,5166,5034,5245
2005,   8,5161,5062,5294
2005,   9,5070,4998,5198
2005,  10,5120,5034,5202
2005,  11,4907,4845,4999
2005,  12,4807,4716,4902
2006,   1,4739,4682,4812
2006,   2,4770,4705,4853
2006,   3,4781,4668,4871
2006,   4,5006,4929,5147
2006,   5,4989,4902,5120
2006,   6,5044,4949,5116
2006,   7,4977,4881,5093
2006,   8,5044,4923,5155
2006,   9,4870,4793,4956
2006,  10,4920,4851,5000
2006,  11,4893,4758,4965
2006,  12,4768,4699,4853
2007,   1,4741,4676,4826
2007,   2,4187,4123,4264
2007,   3,4544,4439,4643
2007,   4,4934,4854,5014
2007,   5,4850,4725,4935
2007,   6,4911,4814,4988
2007,   7,4959,4859,5094
2007,   8,4938,4833,5043
2007,   9,4812,4737,4892
2007,  10,4886,4762,4964
2007,  11,4846,4749,4940
2007,  12,4617,4520,4688
2008,   1,4440,4344,4513
2008,   2,4249,4155,4335
2008,   3,4309,4192,4421
2008,   4,4593,4523,4685
2008,   5,4839,4775,4912
2008,   6,4961,4859,5029
2008,   7,5093,4959,5182
2008,   8,5216,5091,5364
2008,   9,5126,5034,5261
2008,  10,5236,5148,5293
2008,  11,5113,5016,5193
2008,  12,4799,4713,4872
2009,   1,4565,4490,4633
2009,   2,4635,4541,4719
2009,   3,4792,4701,4862
2009,   4,5104,5032,5184
2009,   5,5191,5110,5284
2009,   6,5311,5234,5427
2009,   7,5390,5282,5493
2009,   8,5448,5353,5537
2009,   9,5380,5316,5463
2009,  10,5359,5276,5443
2009,  11,5439,5322,5531
2009,  12,5287,5209,5407
2010,   1,4654,4591,4733
2010,   2,4149,4078,4240
2010,   3,4893,4791,4979
2010,   4,5222,5152,5282
2010,   5,5059,4978,5150
2010,   6,5059,4977,5123
2010,   7,5207,5060,5281
2010,   8,5236,5143,5314
2010,   9,5231,5125,5304
2010,  10,5203,5086,5276
2010,  11,5036,4946,5109
2010,  12,4961,4878,5028
2011,   1,4058,3996,4142
2011,   2,3826,3762,3896
2011,   3,4113,4025,4253
2011,   4,4746,4623,4855
2011,   5,4822,4709,4888
2011,   6,4889,4816,4953
2011,   7,5065,4905,5133
2011,   8,5168,5037,5316
2011,   9,5003,4921,5104
2011,  10,5016,4935,5090
2011,  11,5000,4917,5085
2011,  12,4676,4584,4756
2012,   1,4696,4623,4786
2012,   2,4731,4641,4801
2012,   3,4706,4622,4802
2012,   4,5036,4948,5113
2012,   5,4960,4872,5081
2012,   6,4919,4838,4993
2012,   7,4937,4816,5036
2012,   8,4978,4848,5075
2012,   9,4809,4730,4893
2012,  10,4813,4734,4868
2012,  11,4677,4559,4752
2012,  12,4539,4456,4606
2013,   1,4300,4247,4399
2013,   2,4188,4057,4271
2013,   3,4450,4337,4525
2013,   4,4538,4485,4618
2013,   5,4860,4757,4968
2013,   6,4964,4892,5028
2013,   7,4855,4746,4963
2013,   8,4997,4903,5086
2013,   9,4934,4864,5030
2013,  10,4938,4869,4995
2013,  11,5039,4962,5128
2013,  12,4977,4903,5042
2014,   1,3654,3563,3731
2014,   2,4286,4222,4367
2014,   3,4642,4541,4741
2014,   4,4959,4881,5022
2014,   5,5232,5132,5320
2014,   6,5285,5224,5362
2014,   7,5478,5348,5566
2014,   8,5510,5394,5601
2014,   9,5537,5462,5626
2014,  10,5761,5651,5821
2014,  11,5712,5631,5791
2014,  12,5659,5587,5753
2015,   1,4462,4397,4541
2015,   2,4440,4363,4543
2015,   3,5212,5126,5311
2015,   4,5691,5623,5774
2015,   5,5757,5676,5884
2015,   6,5751,5696,5841
2015,   7,5647,5524,5757
2015,   8,5721,5609,5835
2015,   9,5747,5669,5844
2015,  10,5630,5532,5699
2015,  11,5669,5555,5760
2015,  12,5631,5544,5714
