Year,Month,Median,2.5 Percentile,97.5 Percentile
1959.0000,   2.0000, 232.2944, 206.0415, 257.3535
1959.0000,   3.0000, 210.0656, 182.6565, 235.1174
1959.0000,   4.0000, 240.6900, 215.9197, 264.5632
1959.0000,   5.0000, 162.0348, 135.6881, 186.4955
1959.0000,   6.0000,  36.7029,  17.3395,  58.8972
1959.0000,   7.0000,  20.2348,   1.5287,  40.4397
1959.0000,   8.0000,  -3.2836, -21.2068,  15.5178
1959.0000,   9.0000, -74.4984, -92.8257, -54.3334
1959.0000,  10.0000, -10.1065, -35.5020,  15.5850
1959.0000,  11.0000,  -4.1144, -26.9908,  21.2494
1959.0000,  12.0000, 131.8332, 107.5210, 155.0638
1960.0000,   1.0000, 152.5408, 127.2342, 177.7211
1960.0000,   2.0000, 130.0328, 108.2326, 155.0624
1960.0000,   3.0000,  82.5063,  57.1882, 104.9334
1960.0000,   4.0000, 186.3286, 161.7103, 211.0290
1960.0000,   5.0000, 160.0382, 136.7683, 183.7761
1960.0000,   6.0000, 123.1726,  98.5770, 146.0125
1960.0000,   7.0000,  21.0399,   0.2806,  42.5774
1960.0000,   8.0000, -11.8095, -29.7561,   7.4662
1960.0000,   9.0000, -80.0766, -96.5519, -61.6259
1960.0000,  10.0000,-136.4781,-154.4720,-117.8549
1960.0000,  11.0000, -55.4819, -74.9221, -32.5779
1960.0000,  12.0000, -62.7664, -79.5554, -44.3927
1961.0000,   1.0000,  19.5414,   2.5923,  40.1315
1961.0000,   2.0000, 143.8327, 119.6839, 167.3301
1961.0000,   3.0000, 189.8593, 165.7124, 214.1205
1961.0000,   4.0000, 355.3123, 331.7245, 380.2890
1961.0000,   5.0000, 106.5515,  78.4555, 131.4540
1961.0000,   6.0000,  98.2627,  76.1293, 121.7196
1961.0000,   7.0000,  64.4716,  43.7264,  86.0224
1961.0000,   8.0000,  14.9553,  -4.3962,  36.0639
1961.0000,   9.0000, -43.1749, -62.3125, -21.0965
1961.0000,  10.0000,-112.0567,-130.2924, -90.6046
1961.0000,  11.0000, -50.2772, -73.6823, -25.0127
1961.0000,  12.0000, -23.7959, -45.8935,  -1.6824
1962.0000,   1.0000,  95.9730,  70.8301, 125.8514
1962.0000,   2.0000,  96.1631,  71.5896, 120.9201
1962.0000,   3.0000, 162.7669, 139.0634, 185.4627
1962.0000,   4.0000,  89.5768,  68.0111, 114.7381
1962.0000,   5.0000,  68.7552,  48.8339,  89.9851
1962.0000,   6.0000,  64.5011,  43.7221,  85.9529
1962.0000,   7.0000,  -3.8620, -23.3647,  16.6839
1962.0000,   8.0000, -11.5768, -30.0461,   6.3894
1962.0000,   9.0000, -56.8595, -76.7689, -36.1626
1962.0000,  10.0000, -55.1894, -76.2881, -30.4472
1962.0000,  11.0000,   2.1757, -23.7540,  27.9091
1962.0000,  12.0000,  -2.8104, -25.9593,  19.3570
1963.0000,   1.0000,  28.3276,   8.4129,  49.5755
1963.0000,   2.0000,  30.4088,  13.1209,  48.6242
1963.0000,   3.0000, 281.1691, 253.6755, 309.1256
1963.0000,   4.0000, 143.9411, 119.5368, 168.8160
1963.0000,   5.0000,  82.8503,  62.6356, 106.3085
1963.0000,   6.0000,  39.6164,  21.9619,  59.4501
1963.0000,   7.0000,  12.3811,  -6.2154,  32.2521
1963.0000,   8.0000, -37.8092, -56.1469, -16.7952
1963.0000,   9.0000, -86.4690,-103.5554, -68.0041
1963.0000,  10.0000, -78.8551, -97.4418, -59.2767
1963.0000,  11.0000, -50.6008, -70.6944, -28.0643
1963.0000,  12.0000, -44.9802, -64.3496, -23.7170
1964.0000,   1.0000,  76.6512,  52.8489, 100.1199
1964.0000,   2.0000,  50.0785,  27.8619,  78.1297
1964.0000,   3.0000, 240.2359, 213.7411, 264.6893
1964.0000,   4.0000, 259.0375, 236.2080, 282.0440
1964.0000,   5.0000,  86.6452,  65.4208, 109.6556
1964.0000,   6.0000,  59.1310,  37.5185,  81.3585
1964.0000,   7.0000,  -2.0543, -22.1056,  17.0901
1964.0000,   8.0000,  22.6638,   0.4078,  47.0442
1964.0000,   9.0000, -94.7206,-113.4212, -74.1960
1964.0000,  10.0000,-113.0890,-132.1537, -91.6280
1964.0000,  11.0000, -60.9768, -79.1745, -39.9185
1964.0000,  12.0000,  50.0078,  24.2168,  75.2478
1965.0000,   1.0000, 158.0519, 132.7249, 186.8807
1965.0000,   2.0000, 164.6144, 138.3449, 188.8892
1965.0000,   3.0000, 195.0938, 169.8490, 222.4060
1965.0000,   4.0000, 182.6294, 154.6533, 208.8370
1965.0000,   5.0000, 100.7879,  77.0689, 124.1167
1965.0000,   6.0000,  46.9139,  26.3815,  68.7447
1965.0000,   7.0000,  -1.8084, -21.3610,  20.2901
1965.0000,   8.0000,   1.0385, -16.5315,  19.0373
1965.0000,   9.0000, -12.8892, -33.1125,   7.2797
1965.0000,  10.0000, -51.0757, -74.8489, -26.9994
1965.0000,  11.0000,  -9.3771, -33.2929,  15.0293
1965.0000,  12.0000,  97.9215,  72.6760, 124.0278
1966.0000,   1.0000,  32.5236,   9.0053,  56.3634
1966.0000,   2.0000, 109.4523,  84.4959, 132.9296
1966.0000,   3.0000, 147.6809, 123.3007, 172.2782
1966.0000,   4.0000, 149.9011, 125.6077, 174.9236
1966.0000,   5.0000,  94.1166,  70.9811, 117.8080
1966.0000,   6.0000,  87.1234,  64.4353, 108.7291
1966.0000,   7.0000,  10.7426, -12.1342,  38.9460
1966.0000,   8.0000,   0.9496, -18.2748,  23.5823
1966.0000,   9.0000, -89.6896,-107.6845, -70.1372
1966.0000,  10.0000,-116.3248,-133.7516, -96.6268
1966.0000,  11.0000, 100.8933,  77.0868, 127.3415
1966.0000,  12.0000, 189.3107, 162.7043, 215.8055
1967.0000,   1.0000,  70.6302,  44.5478,  97.5508
1967.0000,   2.0000,  64.9474,  39.0224,  89.6555
1967.0000,   3.0000, 154.4645, 129.8659, 178.9988
1967.0000,   4.0000, 182.9869, 158.0585, 206.1102
1967.0000,   5.0000, 152.9980, 126.5062, 177.9045
1967.0000,   6.0000,  98.2465,  77.5363, 122.1297
1967.0000,   7.0000,  20.7184,   0.9726,  42.8908
1967.0000,   8.0000, -33.6996, -51.8605, -14.8894
1967.0000,   9.0000, -48.9827, -70.6328, -26.6181
1967.0000,  10.0000, -19.7468, -42.8314,   6.9700
1967.0000,  11.0000,  22.1533,  -3.7160,  47.2982
1967.0000,  12.0000, 163.4476, 137.4184, 188.8296
1968.0000,   1.0000, 151.1311, 124.1848, 177.2804
1968.0000,   2.0000, 109.7675,  84.8404, 134.7296
1968.0000,   3.0000, 149.3800, 125.8781, 174.0139
1968.0000,   4.0000, 119.0237,  96.7180, 142.8178
1968.0000,   5.0000, 188.6139, 162.9772, 213.2740
1968.0000,   6.0000, 129.5908, 104.1872, 153.9839
1968.0000,   7.0000,  39.7767,  17.4296,  64.4091
1968.0000,   8.0000,   1.5334, -17.6790,  23.4315
1968.0000,   9.0000, -31.5532, -49.9289,  -9.9451
1968.0000,  10.0000, -90.0115,-111.5598, -66.3443
1968.0000,  11.0000,  45.3681,  20.2475,  69.4553
1968.0000,  12.0000, 101.1186,  76.8948, 125.4654
1969.0000,   1.0000, 196.0139, 170.4094, 220.2984
1969.0000,   2.0000,  85.1945,  59.2138, 108.5155
1969.0000,   3.0000,  76.5733,  52.2678,  99.2276
1969.0000,   4.0000, 293.8229, 270.1030, 318.3244
1969.0000,   5.0000, 239.5395, 212.2628, 268.0870
1969.0000,   6.0000, 135.7745, 112.0377, 159.7367
1969.0000,   7.0000, 156.4872, 132.9505, 181.2287
1969.0000,   8.0000, -53.0637, -71.0336, -34.0816
1969.0000,   9.0000, -63.3435, -83.1790, -42.7498
1969.0000,  10.0000,-103.6724,-123.6949, -81.3548
1969.0000,  11.0000,  18.0566,  -8.2322,  43.8265
1969.0000,  12.0000,  13.3230,  -9.0604,  36.4703
1970.0000,   1.0000,  42.7455,  21.2770,  68.7365
1970.0000,   2.0000,  99.0835,  75.2954, 123.1527
1970.0000,   3.0000, 140.1946, 115.7934, 166.8554
1970.0000,   4.0000, 211.1669, 185.4032, 236.4775
1970.0000,   5.0000, 139.3978, 115.2731, 164.7330
1970.0000,   6.0000,  87.6349,  64.4271, 111.2987
1970.0000,   7.0000,  88.8012,  68.2364, 110.7606
1970.0000,   8.0000, -59.2962, -74.9560, -40.8910
1970.0000,   9.0000,   5.8299, -13.8175,  27.9710
1970.0000,  10.0000, -13.0078, -37.2188,  13.8200
1970.0000,  11.0000, -11.8375, -37.0213,  13.4083
1970.0000,  12.0000,  41.3543,  15.5560,  68.3037
1971.0000,   1.0000,  25.4483,   4.4102,  49.9113
1971.0000,   2.0000, 199.6669, 174.4026, 224.8025
1971.0000,   3.0000, 133.2257, 107.5328, 159.3876
1971.0000,   4.0000,  90.6308,  69.0954, 113.6684
1971.0000,   5.0000, 110.4028,  88.6679, 134.1212
1971.0000,   6.0000,  79.7985,  59.2619, 102.1554
1971.0000,   7.0000,  -4.6522, -23.6302,  15.8652
1971.0000,   8.0000, -12.6338, -33.5651,   7.6153
1971.0000,   9.0000, -11.2174, -31.5924,  10.1863
1971.0000,  10.0000, -55.1698, -74.5889, -36.3126
1971.0000,  11.0000, -96.8037,-118.2325, -73.7010
1971.0000,  12.0000, 113.9117,  86.4970, 141.7948
1972.0000,   1.0000,  42.4718,  20.9943,  65.9627
1972.0000,   2.0000,  70.2278,  47.8324,  94.6907
1972.0000,   3.0000, 215.1062, 190.8695, 239.1924
1972.0000,   4.0000, 249.7397, 224.8673, 273.8572
1972.0000,   5.0000, 143.9387, 120.1692, 169.0337
1972.0000,   6.0000, 139.3317, 114.5695, 163.9453
1972.0000,   7.0000,  69.4228,  44.9850,  96.1069
1972.0000,   8.0000,  19.7148,   0.3959,  42.1153
1972.0000,   9.0000,  46.5512,  22.8677,  71.7052
1972.0000,  10.0000, -59.3748, -83.7638, -31.7510
1972.0000,  11.0000, 122.6537,  96.6695, 150.8501
1972.0000,  12.0000, 143.6514, 117.8646, 170.4324
1973.0000,   1.0000, 108.8679,  84.8938, 133.1668
1973.0000,   2.0000,  49.2276,  27.3199,  72.7737
1973.0000,   3.0000, 332.2987, 306.9704, 358.1758
1973.0000,   4.0000, 168.0483, 142.6012, 191.7470
1973.0000,   5.0000, 146.9084, 123.2097, 170.0094
1973.0000,   6.0000, 178.6265, 153.8946, 203.3091
1973.0000,   7.0000,  40.2226,  17.4451,  62.9544
1973.0000,   8.0000, -15.1744, -34.0368,   5.9052
1973.0000,   9.0000,-110.5078,-128.9975, -88.8950
1973.0000,  10.0000, -46.2964, -66.8812, -23.0857
1973.0000,  11.0000, -10.3175, -36.6407,  15.9792
1973.0000,  12.0000,  79.6053,  53.8311, 107.5548
1974.0000,   1.0000, 192.7294, 170.1770, 217.6161
1974.0000,   2.0000, 122.5981,  95.7516, 147.1780
1974.0000,   3.0000, 244.2189, 216.3587, 270.8380
1974.0000,   4.0000, 195.7980, 170.7386, 221.5236
1974.0000,   5.0000, 189.6869, 164.5083, 214.3791
1974.0000,   6.0000,  84.9860,  64.1161, 109.0199
1974.0000,   7.0000,  -8.6943, -27.8440,  12.0373
1974.0000,   8.0000, -22.1993, -39.6141,  -2.1323
1974.0000,   9.0000, -79.2851, -98.3818, -57.5084
1974.0000,  10.0000,-107.9573,-126.4468, -87.3649
1974.0000,  11.0000,  76.6269,  51.4057, 102.6218
1974.0000,  12.0000,  87.7767,  63.2842, 112.4513
1975.0000,   1.0000, 170.1934, 143.8319, 197.6898
1975.0000,   2.0000, 170.3927, 144.0133, 196.2485
1975.0000,   3.0000, 163.8643, 138.7985, 190.5197
1975.0000,   4.0000, 120.4985,  97.4695, 144.8044
1975.0000,   5.0000, 119.1061,  92.6807, 144.5222
1975.0000,   6.0000, 139.8271, 115.7257, 164.5520
1975.0000,   7.0000, -12.9826, -30.1341,   8.0636
1975.0000,   8.0000, 121.9086,  96.1592, 146.9249
1975.0000,   9.0000, -53.3893, -76.5310, -29.4503
1975.0000,  10.0000, -64.8017, -87.8576, -41.2115
1975.0000,  11.0000, -14.0938, -35.9695,   8.9376
1975.0000,  12.0000, 109.0022,  83.6763, 137.3801
1976.0000,   1.0000, 123.7676,  98.8602, 150.3597
1976.0000,   2.0000, 327.6576, 304.0540, 352.1373
1976.0000,   3.0000, 279.5761, 253.8566, 306.4620
1976.0000,   4.0000, 132.0734, 108.5061, 156.7043
1976.0000,   5.0000, 114.2460,  91.2004, 139.6246
1976.0000,   6.0000, 107.8483,  85.3165, 130.8900
1976.0000,   7.0000,  67.1045,  43.1498,  91.4672
1976.0000,   8.0000, -46.0365, -65.0165, -22.1047
1976.0000,   9.0000, -33.2674, -56.5455,  -8.5345
1976.0000,  10.0000, -87.5485,-112.6231, -61.0008
1976.0000,  11.0000, -91.1110,-110.0460, -72.2490
1976.0000,  12.0000,   2.7334, -18.2593,  25.6873
1977.0000,   1.0000,  47.9892,  28.1890,  68.7528
1977.0000,   2.0000,  96.8102,  73.9986, 120.3239
1977.0000,   3.0000, 276.9254, 248.9533, 302.9073
1977.0000,   4.0000, 253.4009, 229.0421, 279.0972
1977.0000,   5.0000,  92.1891,  68.5660, 116.4156
1977.0000,   6.0000,  90.2368,  69.9102, 113.2191
1977.0000,   7.0000,  87.4647,  64.4888, 112.6116
1977.0000,   8.0000,  85.6215,  61.0329, 108.5546
1977.0000,   9.0000, 138.0452, 113.7317, 163.9900
1977.0000,  10.0000,-104.7702,-129.5172, -79.9986
1977.0000,  11.0000,  26.3928,   2.3145,  52.3461
1977.0000,  12.0000, 219.7634, 196.6880, 251.6333
1978.0000,   1.0000, 114.2784,  92.0022, 137.3829
1978.0000,   2.0000,  41.5805,  21.3571,  63.1520
1978.0000,   3.0000, 311.0387, 284.0738, 335.7712
1978.0000,   4.0000, 248.4988, 222.3882, 274.8095
1978.0000,   5.0000, 159.2923, 134.3444, 183.1026
1978.0000,   6.0000,  91.3538,  71.3617, 112.4748
1978.0000,   7.0000,   8.5035, -12.1176,  30.2742
1978.0000,   8.0000,   1.0364, -15.7850,  19.2144
1978.0000,   9.0000, -42.5040, -60.4232, -22.9488
1978.0000,  10.0000, -59.8210, -82.2082, -33.9396
1978.0000,  11.0000, -46.3762, -67.0841, -22.8311
1978.0000,  12.0000,  45.0155,  20.2612,  69.2113
1979.0000,   1.0000, 114.5359,  90.2556, 138.8423
1979.0000,   2.0000, 100.1762,  77.6079, 122.7042
1979.0000,   3.0000, 246.1183, 218.9546, 272.5299
1979.0000,   4.0000, 287.1952, 263.9316, 312.2291
1979.0000,   5.0000, 152.2670, 127.2331, 177.9653
1979.0000,   6.0000,  80.4900,  58.1082, 105.0369
1979.0000,   7.0000,  52.2986,  29.7185,  76.4787
1979.0000,   8.0000,  25.7459,   4.6073,  50.5403
1979.0000,   9.0000,  -3.4679, -27.2039,  20.6339
1979.0000,  10.0000, -65.4787, -90.6824, -39.1457
1979.0000,  11.0000,  54.3586,  28.5271,  80.8124
1979.0000,  12.0000, 144.6443, 119.9470, 169.5430
1980.0000,   1.0000,  41.7847,  16.2024,  66.8732
1980.0000,   2.0000,  34.3549,  14.8546,  56.3863
1980.0000,   3.0000, 258.0807, 232.2336, 284.4789
1980.0000,   4.0000, 216.6470, 191.6772, 241.6940
1980.0000,   5.0000, 111.3215,  88.4427, 136.1000
1980.0000,   6.0000, 133.5808, 110.0014, 160.0501
1980.0000,   7.0000, 112.7763,  88.6468, 138.0233
1980.0000,   8.0000,  86.5886,  63.2144, 111.1651
1980.0000,   9.0000, -51.7316, -72.4308, -27.6005
1980.0000,  10.0000,-129.3282,-152.1644,-105.3057
1980.0000,  11.0000, -48.4538, -73.0055, -24.9279
1980.0000,  12.0000,  23.3786,   1.7367,  45.3198
1981.0000,   1.0000,  17.2425,  -2.3056,  40.2162
1981.0000,   2.0000, 225.7959, 201.4466, 251.5031
1981.0000,   3.0000,  65.4535,  43.6044,  90.2202
1981.0000,   4.0000, 204.9326, 181.8298, 228.2951
1981.0000,   5.0000, 125.7164,  99.6992, 151.5589
1981.0000,   6.0000, 239.5727, 213.2943, 265.2483
1981.0000,   7.0000,  44.2005,  24.2613,  68.5800
1981.0000,   8.0000,   6.7295, -12.2709,  28.5862
1981.0000,   9.0000,  35.2672,  10.5214,  59.6494
1981.0000,  10.0000,   0.9337, -27.0700,  25.5427
1981.0000,  11.0000, -21.5680, -45.6246,   2.3826
1981.0000,  12.0000,  30.2115,   5.4684,  56.5322
1982.0000,   1.0000, 128.0990, 100.6820, 152.7386
1982.0000,   2.0000, 121.8902,  98.7938, 145.2985
1982.0000,   3.0000, 356.9623, 331.2281, 382.4412
1982.0000,   4.0000, 178.2889, 154.6721, 202.6914
1982.0000,   5.0000, 132.3556, 107.6800, 155.9570
1982.0000,   6.0000, 124.3897, 100.1323, 147.6432
1982.0000,   7.0000,  31.2090,  11.3272,  54.4528
1982.0000,   8.0000, -48.4422, -67.1717, -27.7838
1982.0000,   9.0000,  -9.9558, -30.0618,  13.0288
1982.0000,  10.0000, -95.2466,-115.4349, -72.8583
1982.0000,  11.0000, 138.8475, 114.5878, 162.5090
1982.0000,  12.0000, 153.1076, 126.7502, 178.7773
1983.0000,   1.0000,  44.4828,  21.2491,  68.9202
1983.0000,   2.0000,  51.1764,  28.3537,  75.7895
1983.0000,   3.0000, 115.0519,  92.4660, 140.8050
1983.0000,   4.0000, 218.0536, 193.7139, 243.6058
1983.0000,   5.0000, 208.3392, 181.9154, 233.0177
1983.0000,   6.0000,  91.5616,  69.9142, 115.3146
1983.0000,   7.0000,  74.8643,  49.0368, 100.0158
1983.0000,   8.0000,  -5.1532, -27.3404,  21.6707
1983.0000,   9.0000,-103.6616,-122.3670, -82.2142
1983.0000,  10.0000, -60.5459, -83.7152, -37.4045
1983.0000,  11.0000,  93.2277,  65.9073, 121.0290
1983.0000,  12.0000, 128.2626, 101.8466, 155.4885
1984.0000,   1.0000,  62.1453,  37.4903,  89.3518
1984.0000,   2.0000, 204.8903, 180.6588, 230.8734
1984.0000,   3.0000, 214.2422, 189.6388, 239.2554
1984.0000,   4.0000, 207.8228, 184.1356, 231.5777
1984.0000,   5.0000, 215.9712, 191.4832, 239.7178
1984.0000,   6.0000, 103.0295,  80.8562, 127.4804
1984.0000,   7.0000,  11.2114,  -8.5745,  33.9238
1984.0000,   8.0000,   2.8970, -17.4069,  25.0808
1984.0000,   9.0000, -33.3345, -54.6355, -10.4686
1984.0000,  10.0000, -45.8553, -65.1174, -23.9475
1984.0000,  11.0000, -52.9857, -77.3820, -27.6197
1984.0000,  12.0000, 103.2726,  77.2761, 130.8184
1985.0000,   1.0000,  57.7210,  33.6204,  81.1648
1985.0000,   2.0000, 224.6246, 200.2509, 252.1988
1985.0000,   3.0000, 294.7546, 266.9416, 321.9519
1985.0000,   4.0000, 161.8056, 136.8461, 186.7333
1985.0000,   5.0000,  85.2803,  63.8194, 110.0913
1985.0000,   6.0000,  56.8872,  35.0607,  80.9947
1985.0000,   7.0000,  33.0879,  14.2155,  54.9247
1985.0000,   8.0000,   4.1571, -13.6007,  26.0495
1985.0000,   9.0000, -66.6261, -85.9401, -46.3535
1985.0000,  10.0000, -46.6446, -69.2974, -22.6877
1985.0000,  11.0000, 281.4778, 256.2770, 307.1426
1985.0000,  12.0000,   2.0702, -24.1441,  28.4755
1986.0000,   1.0000, 104.8437,  79.7402, 129.0423
1986.0000,   2.0000, 175.8545, 151.9356, 199.8860
1986.0000,   3.0000, 199.3056, 174.3729, 225.0945
1986.0000,   4.0000, 149.5405, 124.8480, 174.2637
1986.0000,   5.0000, 147.0745, 122.5177, 171.4067
1986.0000,   6.0000, 170.7761, 147.5011, 194.4232
1986.0000,   7.0000,  91.5190,  65.6588, 115.2422
1986.0000,   8.0000, -38.8832, -61.5294, -13.4024
1986.0000,   9.0000,  63.9859,  38.5465,  88.7737
1986.0000,  10.0000,  16.0462,  -9.3161,  40.6404
1986.0000,  11.0000, -25.2346, -50.8658,  -0.1019
1986.0000,  12.0000, 115.1188,  88.2098, 140.3936
1987.0000,   1.0000,  42.3937,  17.9094,  67.7726
1987.0000,   2.0000,  29.8839,   8.8963,  52.8687
1987.0000,   3.0000, 106.9035,  83.8029, 131.9343
1987.0000,   4.0000, 151.9623, 127.0326, 176.9735
1987.0000,   5.0000,  73.4294,  52.4780,  96.8263
1987.0000,   6.0000,  96.1700,  74.3384, 118.1003
1987.0000,   7.0000,  46.1944,  23.0085,  72.6364
1987.0000,   8.0000,   8.8337, -14.1567,  30.7901
1987.0000,   9.0000, -33.4429, -54.5002, -11.7966
1987.0000,  10.0000,-109.8448,-132.7799, -84.8859
1987.0000,  11.0000, -26.1098, -49.3536,  -2.9022
1987.0000,  12.0000,  82.5851,  57.2047, 108.9225
1988.0000,   1.0000,  42.3821,  15.4194,  69.5651
1988.0000,   2.0000,  97.2454,  70.7257, 122.7675
1988.0000,   3.0000, 115.7722,  90.9728, 139.6105
1988.0000,   4.0000, 116.6357,  92.5696, 139.3765
1988.0000,   5.0000,  50.7246,  32.3231,  71.5270
1988.0000,   6.0000, -17.6440, -31.4979,  -0.4575
1988.0000,   7.0000,  40.5108,  23.2862,  59.0928
