Year,Month,Median,2.5 Percentile,97.5 Percentile
1953.000,   8.000, 238.054, 229.772, 245.575
1953.000,   9.000, 237.924, 228.276, 246.926
1953.000,  10.000, 234.411, 225.490, 243.287
1953.000,  11.000, 228.755, 220.077, 238.345
1953.000,  12.000, 218.227, 209.334, 227.281
1954.000,   1.000, 210.101, 201.353, 218.462
1954.000,   2.000, 204.397, 194.701, 212.779
1954.000,   3.000, 212.553, 204.956, 220.052
1954.000,   4.000, 164.395, 156.074, 174.048
1954.000,   5.000, 178.465, 170.059, 189.129
1954.000,   6.000, 176.042, 167.793, 186.027
1954.000,   7.000, 183.817, 175.996, 194.397
1954.000,   8.000, 231.949, 223.724, 239.695
1954.000,   9.000, 234.908, 225.506, 243.946
1954.000,  10.000, 228.390, 219.536, 237.666
1954.000,  11.000, 223.789, 215.716, 233.616
1954.000,  12.000, 218.198, 209.396, 227.083
1955.000,   1.000, 212.124, 203.338, 220.915
1955.000,   2.000, 215.229, 205.857, 223.755
1955.000,   3.000, 212.500, 204.625, 220.545
1955.000,   4.000, 227.112, 218.458, 236.333
1955.000,   5.000, 224.185, 215.677, 234.053
1955.000,   6.000, 189.834, 181.600, 199.335
1955.000,   7.000, 180.808, 172.790, 190.639
1955.000,   8.000, 195.216, 187.616, 203.467
1955.000,   9.000, 220.940, 210.894, 229.922
1955.000,  10.000, 240.412, 231.360, 249.610
1955.000,  11.000, 234.806, 226.184, 244.393
1955.000,  12.000, 221.124, 212.454, 229.610
1956.000,   1.000, 210.211, 201.474, 218.721
1956.000,   2.000, 207.381, 198.383, 215.728
1956.000,   3.000, 198.541, 190.471, 206.242
1956.000,   4.000, 224.026, 215.333, 232.837
1956.000,   5.000, 224.203, 215.321, 233.490
1956.000,   6.000, 240.491, 231.634, 249.106
1956.000,   7.000, 220.534, 212.160, 230.097
1956.000,   8.000, 232.110, 223.658, 239.992
1956.000,   9.000, 237.964, 227.697, 247.033
1956.000,  10.000, 237.232, 228.408, 246.459
1956.000,  11.000, 240.773, 232.557, 250.199
1956.000,  12.000, 221.164, 212.216, 229.750
1957.000,   1.000, 204.099, 194.912, 212.262
1957.000,   2.000, 212.299, 202.912, 220.595
1957.000,   3.000, 215.441, 206.943, 223.659
1957.000,   4.000, 226.991, 218.103, 235.783
1957.000,   5.000, 238.163, 229.357, 248.065
1957.000,   6.000, 237.556, 228.513, 246.094
1957.000,   7.000, 214.609, 206.504, 224.042
1957.000,   8.000, 235.022, 226.995, 242.801
1957.000,   9.000, 240.801, 231.026, 250.164
1957.000,  10.000, 243.273, 234.236, 252.380
1957.000,  11.000, 231.786, 223.328, 241.345
1957.000,  12.000, 207.250, 198.731, 215.544
1958.000,   1.000, 207.123, 197.777, 215.774
1958.000,   2.000, 201.253, 192.514, 209.874
1958.000,   3.000, 201.552, 193.746, 209.741
1958.000,   4.000, 161.427, 153.031, 172.090
1958.000,   5.000, 218.126, 209.517, 228.038
1958.000,   6.000, 226.599, 217.863, 235.361
1958.000,   7.000, 211.484, 203.740, 221.159
1958.000,   8.000, 207.194, 199.281, 215.370
1958.000,   9.000, 181.087, 171.107, 190.731
1958.000,  10.000, 175.509, 166.982, 185.407
1958.000,  11.000, 167.152, 159.097, 177.976
1958.000,  12.000, 176.383, 168.274, 185.864
1959.000,   1.000, 156.368, 147.895, 165.174
1959.000,   2.000, 176.487, 167.460, 185.130
1959.000,   3.000, 167.857, 160.189, 176.587
1959.000,   4.000, 187.293, 178.872, 197.359
1959.000,   5.000, 198.256, 189.876, 208.029
1959.000,   6.000, 200.785, 192.502, 209.547
1959.000,   7.000, 175.754, 168.274, 185.904
1959.000,   8.000, 210.217, 202.193, 219.099
1959.000,   9.000, 201.160, 191.141, 210.594
1959.000,  10.000, 209.477, 200.415, 219.134
1959.000,  11.000, 212.051, 203.448, 221.730
1959.000,  12.000, 198.309, 189.724, 207.122
1960.000,   1.000, 181.218, 172.147, 189.711
1960.000,   2.000, 178.377, 169.184, 187.785
1960.000,   3.000, 176.813, 169.100, 185.455
1960.000,   4.000, 193.285, 184.561, 202.729
1960.000,   5.000, 193.267, 184.577, 203.225
1960.000,   6.000, 186.825, 178.228, 195.646
1960.000,   7.000, 166.889, 159.261, 177.064
1960.000,   8.000, 210.237, 202.179, 218.745
1960.000,   9.000, 234.980, 225.111, 244.139
1960.000,  10.000, 226.356, 217.895, 235.560
1960.000,  11.000, 243.792, 234.828, 253.390
1960.000,  12.000, 210.401, 201.561, 219.504
1961.000,   1.000, 207.110, 197.768, 215.537
1961.000,   2.000, 210.199, 201.418, 218.517
1961.000,   3.000, 212.593, 204.529, 220.464
1961.000,   4.000, 228.963, 219.877, 238.024
1961.000,   5.000, 195.222, 186.588, 205.179
1961.000,   6.000, 192.917, 184.481, 202.168
1961.000,   7.000, 209.634, 201.770, 218.890
1961.000,   8.000, 232.060, 223.982, 239.988
1961.000,   9.000, 227.029, 217.252, 236.257
1961.000,  10.000, 237.255, 228.316, 246.812
1961.000,  11.000, 203.962, 195.490, 213.854
1961.000,  12.000, 215.146, 206.262, 223.566
1962.000,   1.000, 207.150, 198.012, 215.681
1962.000,   2.000, 201.302, 192.044, 209.997
1962.000,   3.000, 210.543, 202.362, 218.337
1962.000,   4.000, 224.001, 215.058, 232.672
1962.000,   5.000, 244.100, 235.413, 253.637
1962.000,   6.000, 240.583, 231.786, 248.956
1962.000,   7.000, 234.411, 226.330, 243.654
1962.000,   8.000, 240.974, 232.821, 248.907
1962.000,   9.000, 215.007, 204.957, 224.340
1962.000,  10.000, 220.346, 211.779, 229.935
1962.000,  11.000, 187.112, 179.004, 197.038
1962.000,  12.000, 207.103, 198.575, 215.925
1963.000,   1.000, 207.106, 197.968, 215.144
1963.000,   2.000, 207.348, 197.927, 216.081
1963.000,   3.000, 210.361, 201.705, 218.063
1963.000,   4.000, 215.105, 206.490, 224.007
1963.000,   5.000, 224.263, 215.647, 233.822
1963.000,   6.000, 220.626, 211.844, 229.523
1963.000,   7.000, 203.627, 195.779, 213.662
1963.000,   8.000, 207.227, 199.404, 215.496
1963.000,   9.000, 181.168, 171.399, 190.706
1963.000,  10.000, 160.682, 152.329, 170.999
1963.000,  11.000, 170.025, 162.161, 180.502
1963.000,  12.000, 170.452, 162.096, 179.964
1964.000,   1.000, 156.348, 147.411, 164.783
1964.000,   2.000, 161.553, 152.522, 170.317
1964.000,   3.000, 176.747, 169.320, 185.290
1964.000,   4.000, 184.356, 175.855, 194.000
1964.000,   5.000, 210.153, 201.481, 220.126
1964.000,   6.000, 194.853, 186.196, 204.062
1964.000,   7.000, 192.702, 185.000, 202.651
1964.000,   8.000, 173.441, 166.189, 182.880
1964.000,   9.000, 159.246, 149.265, 169.202
1964.000,  10.000, 132.777, 124.473, 143.256
1964.000,  11.000, 116.501, 108.437, 127.844
1964.000,  12.000, 150.630, 142.614, 160.570
1965.000,   1.000, 184.189, 175.318, 193.042
1965.000,   2.000, 190.332, 181.251, 199.025
1965.000,   3.000, 195.634, 187.707, 203.872
1965.000,   4.000, 195.162, 186.439, 204.391
1965.000,   5.000, 221.260, 212.709, 230.973
1965.000,   6.000, 231.624, 222.733, 240.399
1965.000,   7.000, 226.440, 218.578, 235.745
1965.000,   8.000, 227.076, 219.112, 234.974
1965.000,   9.000, 224.052, 214.463, 233.248
1965.000,  10.000, 206.423, 197.849, 215.819
1965.000,  11.000, 194.942, 186.599, 204.525
1965.000,  12.000, 198.272, 189.620, 207.262
1966.000,   1.000, 193.237, 184.352, 202.118
1966.000,   2.000, 198.345, 189.225, 207.099
1966.000,   3.000, 195.689, 187.031, 204.107
1966.000,   4.000, 229.046, 219.904, 238.290
1966.000,   5.000, 244.133, 235.476, 253.299
1966.000,   6.000, 240.549, 231.258, 249.041
1966.000,   7.000, 220.461, 212.723, 230.097
1966.000,   8.000, 241.033, 232.390, 248.480
1966.000,   9.000, 228.938, 219.144, 238.126
1966.000,  10.000, 192.601, 184.415, 202.622
1966.000,  11.000, 206.962, 198.575, 217.060
1966.000,  12.000, 212.265, 203.620, 221.120
1967.000,   1.000, 198.058, 189.355, 206.357
1967.000,   2.000, 201.338, 192.104, 210.058
1967.000,   3.000, 201.607, 193.639, 209.473
1967.000,   4.000, 229.060, 220.372, 238.085
1967.000,   5.000, 212.196, 203.232, 221.896
1967.000,   6.000, 243.532, 234.446, 252.096
1967.000,   7.000, 237.364, 229.505, 246.785
1967.000,   8.000, 232.018, 223.727, 240.244
1967.000,   9.000, 228.822, 219.424, 238.078
1967.000,  10.000, 228.290, 219.615, 237.779
1967.000,  11.000, 231.846, 223.356, 241.117
1967.000,  12.000, 215.204, 206.696, 224.365
1968.000,   1.000, 195.137, 186.234, 203.390
1968.000,   2.000, 193.443, 184.212, 201.901
1968.000,   3.000, 198.578, 190.779, 206.988
1968.000,   4.000, 232.015, 222.498, 241.429
1968.000,   5.000, 246.105, 237.491, 255.725
1968.000,   6.000, 228.606, 219.612, 237.155
1968.000,   7.000, 226.453, 218.337, 235.971
1968.000,   8.000, 249.008, 240.740, 256.575
1968.000,   9.000, 248.796, 238.696, 257.769
1968.000,  10.000, 254.107, 245.047, 263.335
1968.000,  11.000, 245.744, 236.733, 255.280
1968.000,  12.000, 227.132, 218.116, 235.748
1969.000,   1.000, 204.124, 195.530, 212.718
1969.000,   2.000, 210.299, 201.019, 219.046
1969.000,   3.000, 212.577, 204.545, 220.640
1969.000,   4.000, 231.988, 223.035, 241.159
1969.000,   5.000, 215.268, 206.529, 224.904
1969.000,   6.000, 206.756, 198.241, 215.541
1969.000,   7.000, 214.551, 206.337, 223.492
1969.000,   8.000, 234.979, 226.674, 243.345
1969.000,   9.000, 234.859, 225.402, 244.473
1969.000,  10.000, 237.384, 228.333, 246.288
1969.000,  11.000, 237.799, 229.017, 247.308
1969.000,  12.000, 221.168, 212.508, 229.710
1970.000,   1.000, 204.104, 195.351, 212.286
1970.000,   2.000, 204.317, 195.303, 213.184
1970.000,   3.000, 204.611, 196.711, 212.954
1970.000,   4.000, 226.956, 218.088, 236.415
1970.000,   5.000, 246.068, 237.038, 255.252
1970.000,   6.000, 237.548, 228.292, 245.919
1970.000,   7.000, 223.576, 215.380, 232.625
1970.000,   8.000, 204.288, 196.859, 212.140
1970.000,   9.000, 226.999, 216.849, 236.219
1970.000,  10.000, 245.290, 236.406, 254.029
1970.000,  11.000, 245.766, 236.564, 255.155
1970.000,  12.000, 238.060, 229.192, 246.588
1971.000,   1.000, 201.154, 192.098, 209.980
1971.000,   2.000, 193.479, 184.193, 202.224
1971.000,   3.000, 164.865, 157.313, 173.470
1971.000,   4.000, 207.168, 198.084, 216.579
1971.000,   5.000, 232.160, 223.378, 241.282
1971.000,   6.000, 194.850, 186.520, 204.533
1971.000,   7.000, 234.510, 226.644, 244.009
1971.000,   8.000, 232.004, 223.774, 240.445
1971.000,   9.000, 231.932, 222.092, 241.382
1971.000,  10.000, 234.470, 225.726, 243.811
1971.000,  11.000, 234.753, 226.744, 244.519
1971.000,  12.000, 224.127, 215.383, 232.946
1972.000,   1.000, 201.125, 192.188, 209.960
1972.000,   2.000, 198.344, 189.251, 206.523
1972.000,   3.000, 190.755, 183.095, 199.325
1972.000,   4.000, 223.946, 215.154, 232.825
1972.000,   5.000, 244.076, 235.161, 253.498
1972.000,   6.000, 245.526, 236.368, 254.343
1972.000,   7.000, 240.402, 232.461, 249.533
1972.000,   8.000, 245.983, 237.553, 253.604
1972.000,   9.000, 228.845, 218.916, 238.287
1972.000,  10.000, 237.197, 228.397, 246.825
1972.000,  11.000, 237.770, 228.623, 247.699
1972.000,  12.000, 161.440, 153.158, 170.952
1973.000,   1.000,   9.029,   0.656,  20.724
1973.000,   2.000,  27.321,  18.934,  40.104
1973.000,   3.000, 210.609, 202.541, 218.356
1973.000,   4.000, 254.787, 245.307, 263.182
1973.000,   5.000, 268.947, 259.868, 278.022
1973.000,   6.000, 271.269, 261.969, 279.740
1973.000,   7.000, 271.179, 262.482, 279.876
1973.000,   8.000, 277.753, 269.027, 285.639
1973.000,   9.000, 271.777, 261.600, 280.669
1973.000,  10.000, 271.212, 261.831, 280.298
1973.000,  11.000, 257.778, 248.675, 266.690
1973.000,  12.000, 246.071, 237.156, 254.393
1974.000,   1.000, 210.103, 201.030, 218.652
1974.000,   2.000, 210.277, 201.075, 218.723
1974.000,   3.000, 221.419, 212.982, 229.240
1974.000,   4.000, 244.019, 234.718, 252.524
1974.000,   5.000, 255.073, 246.028, 264.142
1974.000,   6.000, 260.330, 251.074, 268.814
1974.000,   7.000, 257.352, 248.336, 266.402
1974.000,   8.000, 246.032, 237.762, 254.193
1974.000,   9.000, 217.888, 208.114, 227.321
1974.000,  10.000, 260.292, 251.150, 269.183
1974.000,  11.000, 260.711, 251.791, 269.756
1974.000,  12.000, 249.055, 239.904, 257.396
1975.000,   1.000, 234.876, 225.802, 243.185
1975.000,   2.000, 229.237, 219.552, 237.495
1975.000,   3.000, 227.427, 219.125, 234.738
1975.000,   4.000, 251.814, 242.885, 260.688
1975.000,   5.000, 224.138, 215.260, 233.836
1975.000,   6.000, 214.748, 206.042, 223.900
1975.000,   7.000, 200.694, 192.591, 210.524
1975.000,   8.000, 215.198, 206.734, 223.367
1975.000,   9.000, 251.851, 241.802, 260.924
1975.000,  10.000, 260.112, 250.960, 269.074
1975.000,  11.000, 262.621, 253.741, 271.949
1975.000,  12.000, 254.904, 245.327, 263.266
1976.000,   1.000, 237.900, 228.246, 246.277
1976.000,   2.000, 238.088, 228.779, 246.396
1976.000,   3.000, 246.384, 237.479, 253.765
1976.000,   4.000, 262.792, 253.484, 271.420
1976.000,   5.000, 260.963, 251.811, 270.278
1976.000,   6.000, 260.466, 251.348, 269.102
1976.000,   7.000, 265.375, 257.025, 274.017
1976.000,   8.000, 268.736, 259.681, 276.072
1976.000,   9.000, 268.685, 259.087, 277.496
1976.000,  10.000, 274.015, 264.822, 283.126
1976.000,  11.000, 277.686, 268.563, 286.941
1976.000,  12.000, 268.889, 259.707, 277.254
1977.000,   1.000, 218.093, 208.853, 226.239
1977.000,   2.000, 232.216, 222.510, 240.068
1977.000,   3.000, 249.230, 239.339, 256.854
1977.000,   4.000, 277.723, 267.632, 285.984
1977.000,   5.000, 265.854, 256.261, 274.775
1977.000,   6.000, 265.402, 256.462, 274.082
1977.000,   7.000, 240.442, 232.414, 249.334
1977.000,   8.000, 268.769, 259.949, 276.463
1977.000,   9.000, 265.688, 254.778, 274.804
1977.000,  10.000, 271.208, 261.917, 280.416
1977.000,  11.000, 262.706, 253.604, 271.962
1977.000,  12.000, 251.976, 242.915, 260.297
1978.000,   1.000, 227.010, 217.921, 235.381
1978.000,   2.000, 232.188, 222.795, 240.881
1978.000,   3.000, 246.304, 237.140, 253.678
1978.000,   4.000, 232.076, 222.798, 240.957
1978.000,   5.000, 235.070, 226.073, 244.874
1978.000,   6.000, 228.644, 220.128, 237.092
1978.000,   7.000, 223.498, 215.422, 232.716
1978.000,   8.000, 238.042, 229.972, 246.022
1978.000,   9.000, 271.750, 261.925, 280.953
1978.000,  10.000, 268.235, 259.088, 277.065
1978.000,  11.000, 260.684, 251.826, 270.283
1978.000,  12.000, 261.029, 251.374, 269.586
1979.000,   1.000, 226.988, 217.663, 234.879
1979.000,   2.000, 229.102, 219.185, 237.478
1979.000,   3.000, 249.204, 239.815, 256.894
1979.000,   4.000, 265.806, 256.354, 274.750
1979.000,   5.000, 274.824, 265.559, 284.176
1979.000,   6.000, 271.300, 261.921, 279.752
1979.000,   7.000, 285.158, 276.119, 293.531
1979.000,   8.000, 279.774, 270.567, 287.171
1979.000,   9.000, 268.594, 258.638, 277.873
1979.000,  10.000, 271.153, 262.043, 279.846
1979.000,  11.000, 271.518, 262.328, 280.614
1979.000,  12.000, 262.950, 253.306, 270.959
1980.000,   1.000, 237.933, 228.134, 245.820
1980.000,   2.000, 238.239, 228.846, 246.705
1980.000,   3.000, 244.373, 235.372, 251.653
1980.000,   4.000, 271.772, 262.271, 280.500
1980.000,   5.000, 268.978, 259.434, 278.474
1980.000,   6.000, 268.466, 258.610, 276.709
1980.000,   7.000, 265.275, 256.742, 273.886
1980.000,   8.000, 265.822, 256.682, 273.033
1980.000,   9.000, 268.864, 258.716, 278.050
1980.000,  10.000, 271.148, 262.333, 280.246
1980.000,  11.000, 262.682, 253.908, 271.889
1980.000,  12.000, 248.973, 239.819, 257.619
1981.000,   1.000, 198.180, 189.235, 206.315
1981.000,   2.000, 201.452, 192.102, 209.932
1981.000,   3.000, 215.528, 207.463, 223.231
1981.000,   4.000, 274.720, 265.106, 283.413
1981.000,   5.000, 261.007, 251.648, 270.460
1981.000,   6.000, 271.340, 262.188, 279.857
1981.000,   7.000, 271.262, 262.289, 279.922
1981.000,   8.000, 262.855, 253.931, 269.960
1981.000,   9.000, 262.699, 252.559, 271.644
1981.000,  10.000, 268.147, 258.763, 276.884
1981.000,  11.000, 277.536, 268.606, 286.674
1981.000,  12.000, 263.063, 253.520, 271.393
1982.000,   1.000, 204.079, 195.196, 212.543
1982.000,   2.000, 187.351, 178.379, 196.176
1982.000,   3.000, 181.713, 174.202, 190.259
1982.000,   4.000, 227.064, 218.170, 235.854
1982.000,   5.000, 260.924, 252.163, 269.906
1982.000,   6.000, 268.238, 258.993, 276.654
1982.000,   7.000, 268.172, 259.904, 276.947
1982.000,   8.000, 251.948, 244.075, 259.680
1982.000,   9.000, 265.794, 255.733, 274.836
1982.000,  10.000, 271.119, 262.031, 280.288
1982.000,  11.000, 262.656, 253.756, 271.808
1982.000,  12.000, 257.953, 248.550, 266.422
1983.000,   1.000, 240.929, 231.236, 249.198
1983.000,   2.000, 234.982, 225.085, 243.465
1983.000,   3.000, 184.713, 177.071, 193.317
1983.000,   4.000, 210.094, 201.267, 219.348
1983.000,   5.000, 252.030, 242.746, 260.876
1983.000,   6.000, 262.377, 253.291, 270.661
1983.000,   7.000, 268.268, 258.895, 277.097
1983.000,   8.000, 246.036, 237.346, 253.854
1983.000,   9.000, 245.790, 235.925, 254.898
1983.000,  10.000, 248.166, 239.119, 257.433
1983.000,  11.000, 245.736, 236.470, 255.555
1983.000,  12.000, 249.081, 239.983, 257.356
1984.000,   1.000, 190.186, 181.491, 199.105
1984.000,   2.000, 181.435, 172.490, 190.078
1984.000,   3.000, 198.577, 190.751, 206.912
1984.000,   4.000, 260.910, 251.512, 270.001
1984.000,   5.000, 271.909, 262.425, 281.337
1984.000,   6.000, 260.323, 250.930, 268.989
1984.000,   7.000, 271.261, 261.843, 279.731
1984.000,   8.000, 254.813, 246.097, 262.750
1984.000,   9.000, 254.716, 244.635, 264.076
1984.000,  10.000, 260.178, 251.310, 269.464
1984.000,  11.000, 260.674, 251.810, 270.039
1984.000,  12.000, 248.994, 239.841, 257.300
1985.000,   1.000, 201.239, 192.336, 209.459
1985.000,   2.000, 184.393, 175.186, 193.304
1985.000,   3.000, 176.821, 169.634, 184.946
1985.000,   4.000, 248.912, 240.039, 257.545
1985.000,   5.000, 263.011, 253.673, 272.482
1985.000,   6.000, 248.544, 239.539, 256.906
1985.000,   7.000, 231.465, 223.400, 240.815
1985.000,   8.000, 215.175, 207.425, 223.552
1985.000,   9.000, 228.936, 219.243, 238.100
1985.000,  10.000, 217.520, 208.688, 226.938
1985.000,  11.000, 231.829, 223.058, 241.489
1985.000,  12.000, 224.155, 215.179, 232.922
1986.000,   1.000, 240.939, 231.173, 248.742
1986.000,   2.000, 227.139, 217.164, 235.699
1986.000,   3.000, 227.324, 219.049, 235.642
1986.000,   4.000, 240.876, 231.736, 249.814
1986.000,   5.000, 181.433, 172.906, 191.480
1986.000,   6.000, 203.742, 195.163, 212.497
1986.000,   7.000, 172.761, 164.946, 183.341
1986.000,   8.000, 227.101, 218.420, 235.169
1986.000,   9.000, 237.821, 227.992, 247.055
1986.000,  10.000, 248.194, 239.104, 257.668
1986.000,  11.000, 245.686, 237.415, 254.816
1986.000,  12.000, 238.096, 228.796, 246.494
1987.000,   1.000, 232.966, 223.780, 241.381
1987.000,   2.000, 199.337, 190.014, 208.206
1987.000,   3.000, 215.441, 207.391, 223.195
1987.000,   4.000, 245.964, 236.990, 254.698
1987.000,   5.000, 247.028, 238.206, 256.305
1987.000,   6.000, 233.576, 224.521, 242.286
1987.000,   7.000, 240.449, 232.459, 249.479
1987.000,   8.000, 228.064, 220.026, 235.882
1987.000,   9.000, 249.833, 239.362, 258.827
1987.000,  10.000, 246.171, 237.368, 255.360
1987.000,  11.000, 251.656, 242.972, 260.680
1987.000,  12.000, 240.049, 231.528, 248.798
1988.000,   1.000, 246.887, 237.177, 255.206
1988.000,   2.000, 244.077, 234.570, 252.380
1988.000,   3.000, 239.321, 230.998, 246.971
1988.000,   4.000, 233.962, 225.305, 243.002
1988.000,   5.000, 258.993, 249.973, 268.084
1988.000,   6.000, 256.558, 248.042, 264.896
1988.000,   7.000, 246.374, 238.375, 255.538
1988.000,   8.000, 231.075, 222.827, 239.692
1988.000,   9.000, 231.858, 221.810, 240.832
1988.000,  10.000, 222.309, 213.368, 231.831
1988.000,  11.000, 224.910, 216.829, 234.258
1988.000,  12.000, 231.111, 221.941, 239.614
1989.000,   1.000, 234.023, 225.001, 242.106
1989.000,   2.000, 192.377, 182.803, 201.017
1989.000,   3.000, 236.265, 227.458, 243.575
1989.000,   4.000, 257.766, 248.700, 266.311
1989.000,   5.000, 258.981, 250.165, 267.816
1989.000,   6.000, 252.399, 243.169, 260.753
1989.000,   7.000, 256.326, 247.718, 265.367
1989.000,   8.000, 238.038, 229.448, 245.897
1989.000,   9.000, 255.757, 245.261, 264.796
1989.000,  10.000, 246.309, 237.542, 255.135
1989.000,  11.000, 242.733, 233.682, 252.223
1989.000,  12.000, 235.049, 226.154, 243.831
1990.000,   1.000, 211.054, 202.187, 219.462
1990.000,   2.000, 204.154, 194.779, 212.568
1990.000,   3.000, 212.565, 204.727, 220.759
1990.000,   4.000, 251.793, 242.789, 260.605
1990.000,   5.000, 235.067, 226.251, 244.638
1990.000,   6.000, 247.390, 238.458, 255.443
1990.000,   7.000, 251.330, 242.588, 260.473
1990.000,   8.000, 235.994, 227.699, 243.808
1990.000,   9.000, 245.689, 235.867, 254.963
1990.000,  10.000, 244.358, 235.228, 253.591
1990.000,  11.000, 233.858, 225.892, 243.209
1990.000,  12.000, 242.033, 232.808, 250.548
1991.000,   1.000, 236.893, 227.784, 244.928
1991.000,   2.000, 233.188, 223.329, 241.008
1991.000,   3.000, 241.360, 232.758, 248.599
1991.000,   4.000, 185.257, 176.813, 194.672
1991.000,   5.000,  95.841,  87.623, 107.954
1991.000,   6.000, 208.788, 200.117, 217.686
1991.000,   7.000, 227.417, 219.187, 236.671
1991.000,   8.000, 217.049, 209.143, 225.424
1991.000,   9.000, 242.868, 232.903, 251.975
1991.000,  10.000, 238.341, 229.128, 247.416
1991.000,  11.000, 233.755, 225.188, 243.482
1991.000,  12.000, 183.336, 174.673, 192.513
1992.000,   1.000, 241.034, 231.905, 249.355
1992.000,   2.000, 241.062, 231.920, 249.151
1992.000,   3.000, 241.276, 232.619, 249.128
1992.000,   4.000, 228.055, 218.986, 236.939
1992.000,   5.000, 246.035, 236.689, 254.755
1992.000,   6.000, 243.636, 234.444, 252.140
1992.000,   7.000, 239.292, 231.124, 248.376
1992.000,   8.000, 235.892, 227.732, 243.752
1992.000,   9.000, 243.778, 233.907, 253.249
1992.000,  10.000, 230.395, 221.402, 239.799
1992.000,  11.000, 206.880, 198.801, 217.368
1992.000,  12.000, 228.065, 219.180, 236.668
1993.000,   1.000, 213.966, 205.022, 222.249
1993.000,   2.000, 194.488, 185.373, 203.036
1993.000,   3.000, 190.696, 182.736, 199.102
1993.000,   4.000, 229.955, 221.079, 238.650
1993.000,   5.000, 229.254, 220.862, 238.967
1993.000,   6.000, 225.557, 216.419, 234.287
1993.000,   7.000, 202.641, 194.594, 212.438
1993.000,   8.000, 211.140, 203.411, 219.596
1993.000,   9.000, 220.934, 211.059, 229.897
1993.000,  10.000, 217.393, 208.460, 226.440
1993.000,  11.000, 219.748, 210.970, 229.614
1993.000,  12.000, 216.275, 207.540, 224.974
1994.000,   1.000, 175.284, 166.584, 184.024
1994.000,   2.000, 161.624, 152.818, 171.020
1994.000,   3.000, 156.914, 149.500, 166.075
1994.000,   4.000, 190.205, 181.875, 199.339
1994.000,   5.000, 241.235, 232.203, 250.756
1994.000,   6.000, 226.675, 217.733, 235.737
1994.000,   7.000, 223.436, 215.088, 232.684
1994.000,   8.000, 228.961, 220.908, 237.062
1994.000,   9.000, 240.795, 231.030, 249.999
1994.000,  10.000, 238.240, 229.567, 247.373
1994.000,  11.000, 222.941, 213.891, 232.403
1994.000,  12.000, 249.987, 241.103, 258.196
1995.000,   1.000, 244.888, 235.850, 252.979
1995.000,   2.000, 213.226, 203.716, 221.467
1995.000,   3.000, 232.409, 224.189, 240.040
1995.000,   4.000, 265.811, 256.293, 274.068
1995.000,   5.000, 251.989, 242.935, 261.212
1995.000,   6.000, 249.538, 240.130, 258.194
1995.000,   7.000, 245.329, 236.894, 254.337
1995.000,   8.000, 222.174, 213.864, 230.496
1995.000,   9.000, 162.261, 152.740, 172.237
1995.000,  10.000, 173.610, 164.848, 183.598
1995.000,  11.000, 204.004, 195.717, 214.129
1995.000,  12.000, 158.481, 150.009, 168.308
1996.000,   1.000, 215.087, 205.670, 223.731
1996.000,   2.000, 214.278, 204.922, 222.673
1996.000,   3.000, 257.253, 247.656, 264.354
1996.000,   4.000, 265.792, 256.324, 274.415
1996.000,   5.000, 249.045, 240.164, 258.276
