Year,Month,Median,2.5 Percentile,97.5 Percentile
1996.00,   4.00, 119.05,  96.52, 141.76
1996.00,   5.00, 149.61, 125.39, 174.94
1996.00,   6.00,  86.53,  63.81, 110.54
1996.00,   7.00,  27.30,  11.39,  49.85
1996.00,   8.00,  16.46,   7.15,  32.53
1996.00,   9.00,  55.66,  31.92,  78.61
1996.00,  10.00,  27.90,  11.00,  49.10
1996.00,  11.00,  92.49,  69.72, 115.93
1996.00,  12.00, 155.97, 133.02, 178.78
1997.00,   1.00,  70.90,  47.66,  96.01
1997.00,   2.00, 170.57, 148.54, 193.20
1997.00,   3.00, 186.17, 163.10, 209.12
1997.00,   4.00,  64.82,  44.16,  87.79
1997.00,   5.00, 142.50, 117.79, 164.14
1997.00,   6.00, 109.15,  87.16, 131.08
1997.00,   7.00,  31.49,  13.55,  52.45
1997.00,   8.00,  29.22,  13.00,  49.29
1997.00,   9.00,  31.59,  13.29,  51.61
1997.00,  10.00,  26.19,  10.83,  46.43
1997.00,  11.00,  48.68,  27.37,  70.18
1997.00,  12.00,  74.57,  52.53,  97.22
1998.00,   1.00, 173.98, 149.55, 197.29
1998.00,   2.00, 117.10,  95.24, 142.04
1998.00,   3.00, 147.22, 122.30, 172.55
1998.00,   4.00, 139.44, 116.54, 163.28
1998.00,   5.00,  44.18,  26.87,  64.33
1998.00,   6.00,  32.89,  15.95,  52.40
1998.00,   7.00,  32.78,  14.76,  54.75
1998.00,   8.00,  43.94,  23.30,  68.02
1998.00,   9.00,  12.11,   4.26,  26.70
1998.00,  10.00,  16.19,   5.54,  33.63
1998.00,  11.00,  15.59,   6.55,  29.31
1998.00,  12.00,  24.35,  10.43,  42.52
1999.00,   1.00, 133.36, 107.50, 157.41
1999.00,   2.00,  55.79,  33.73,  77.69
1999.00,   3.00,  98.42,  75.09, 122.17
1999.00,   4.00, 124.87, 102.72, 146.57
1999.00,   5.00,  40.09,  22.15,  59.73
1999.00,   6.00,  30.00,  13.20,  48.84
1999.00,   7.00,  18.22,   7.23,  35.34
1999.00,   8.00,  16.54,   6.84,  31.28
1999.00,   9.00,  15.80,   5.78,  32.41
1999.00,  10.00,  33.40,  14.30,  54.85
1999.00,  11.00,  40.95,  21.51,  62.37
1999.00,  12.00,  47.28,  26.79,  70.50
2000.00,   1.00,  36.39,  17.63,  58.64
2000.00,   2.00,  75.98,  53.15,  99.71
2000.00,   3.00,  58.18,  38.32,  82.19
2000.00,   4.00, 117.38,  94.32, 139.52
2000.00,   5.00,  97.25,  74.54, 119.60
2000.00,   6.00, 113.77,  90.98, 136.71
2000.00,   7.00,  50.54,  28.55,  73.17
2000.00,   8.00,  40.16,  19.25,  63.69
2000.00,   9.00,  35.74,  16.55,  57.96
2000.00,  10.00,  41.20,  19.98,  63.38
2000.00,  11.00,  50.24,  29.43,  71.47
2000.00,  12.00,  56.07,  33.83,  78.60
2001.00,   1.00,  33.46,  15.11,  54.44
2001.00,   2.00, 161.48, 138.27, 184.46
2001.00,   3.00,  81.00,  57.95, 104.52
2001.00,   4.00,  94.16,  70.95, 115.99
2001.00,   5.00,  66.61,  44.21,  88.50
2001.00,   6.00,  34.36,  17.05,  55.10
2001.00,   7.00,  17.87,   7.33,  34.59
2001.00,   8.00,  17.11,   7.40,  33.78
2001.00,   9.00,  22.02,   7.94,  42.21
2001.00,  10.00,  96.28,  74.69, 118.15
2001.00,  11.00,  24.62,  11.03,  43.66
2001.00,  12.00, 101.33,  77.58, 126.22
2002.00,   1.00,  81.70,  58.31, 104.15
2002.00,   2.00, 120.10,  98.33, 141.97
2002.00,   3.00, 119.78,  96.86, 143.57
2002.00,   4.00, 165.45, 140.56, 188.66
2002.00,   5.00, 122.30,  97.96, 144.28
2002.00,   6.00,  42.36,  22.57,  63.71
2002.00,   7.00,  21.95,   8.75,  40.99
2002.00,   8.00,  15.74,   6.80,  31.55
2002.00,   9.00,  20.72,   7.54,  40.44
2002.00,  10.00,  17.19,   5.76,  35.93
2002.00,  11.00,  39.68,  18.95,  61.57
2002.00,  12.00,  74.65,  50.62, 100.39
2003.00,   1.00,  32.18,  15.53,  53.24
2003.00,   2.00,  33.59,  16.42,  53.60
2003.00,   3.00, 135.82, 112.75, 160.38
2003.00,   4.00, 100.33,  77.41, 122.61
2003.00,   5.00, 132.01, 108.98, 154.53
2003.00,   6.00,  54.27,  32.53,  77.10
2003.00,   7.00,  61.82,  38.11,  88.03
2003.00,   8.00,  35.00,  15.55,  59.47
2003.00,   9.00,  38.73,  16.13,  61.93
2003.00,  10.00,  59.64,  37.45,  82.06
2003.00,  11.00,  57.99,  35.98,  81.36
2003.00,  12.00, 128.38, 103.98, 152.13
2004.00,   1.00,  69.26,  46.52,  93.76
2004.00,   2.00,  57.72,  35.10,  80.62
2004.00,   3.00, 156.89, 132.57, 181.10
2004.00,   4.00,  76.78,  55.30, 100.02
2004.00,   5.00, 121.86,  99.36, 145.04
2004.00,   6.00,  95.03,  78.30, 112.04
2004.00,   7.00,  30.94,  16.60,  46.98
2004.00,   8.00,  34.38,  19.43,  50.98
2004.00,   9.00,  40.18,  24.16,  56.83
2004.00,  10.00,  20.25,   8.55,  35.92
2004.00,  11.00,  56.69,  39.73,  74.41
2004.00,  12.00, 100.26,  83.60, 117.54
2005.00,   1.00, 250.01, 232.99, 267.23
2005.00,   2.00, 131.93, 114.78, 149.79
2005.00,   3.00,  84.80,  66.60, 102.42
2005.00,   4.00, 152.46, 133.56, 170.11
2005.00,   5.00,  45.12,  29.71,  61.99
2005.00,   6.00,  18.92,   9.20,  32.09
2005.00,   7.00,  25.96,  12.74,  40.67
2005.00,   8.00,  15.85,   6.93,  28.60
2005.00,   9.00,  36.98,  20.63,  53.52
2005.00,  10.00,  29.32,  14.36,  45.35
2005.00,  11.00,  60.92,  43.95,  77.75
2005.00,  12.00,  80.07,  63.11,  98.24
2006.00,   1.00, 142.12, 125.47, 159.38
2006.00,   2.00, 108.11,  90.64, 125.82
2006.00,   3.00,  93.70,  75.35, 113.03
2006.00,   4.00,  68.55,  51.78,  85.78
2006.00,   5.00,  88.89,  71.72, 106.39
2006.00,   6.00,  53.58,  36.75,  69.42
2006.00,   7.00,  64.75,  48.71,  81.18
2006.00,   8.00,  31.39,  17.29,  48.57
2006.00,   9.00,  28.66,  13.65,  44.95
2006.00,  10.00, 113.10,  96.20, 130.40
2006.00,  11.00,  81.38,  63.42,  98.66
2006.00,  12.00, 153.08, 136.11, 170.22
2007.00,   1.00, 201.94, 183.76, 220.12
2007.00,   2.00,  36.19,  20.88,  52.93
2007.00,   3.00, 195.05, 177.54, 213.17
2007.00,   4.00, 101.30,  83.74, 118.71
2007.00,   5.00,  43.82,  28.66,  59.95
2007.00,   6.00,  22.49,  11.47,  36.97
2007.00,   7.00,  16.74,   7.19,  29.91
2007.00,   8.00,  87.33,  70.84, 104.36
2007.00,   9.00,  17.90,   7.04,  32.59
2007.00,  10.00,  15.16,   6.02,  28.89
2007.00,  11.00,  59.85,  42.86,  77.64
2007.00,  12.00, 151.31, 133.66, 170.31
2008.00,   1.00, 131.00, 113.52, 148.11
2008.00,   2.00, 200.38, 181.85, 218.66
2008.00,   3.00, 233.92, 215.16, 252.03
2008.00,   4.00, 132.13, 115.64, 149.18
2008.00,   5.00,  60.59,  44.31,  77.13
2008.00,   6.00,  59.25,  42.86,  75.70
2008.00,   7.00,  53.69,  37.26,  69.88
2008.00,   8.00,  16.07,   7.29,  28.96
2008.00,   9.00,  27.64,  13.34,  43.41
2008.00,  10.00,  23.94,  10.68,  38.96
2008.00,  11.00,  55.25,  38.96,  72.95
2008.00,  12.00, 144.94, 126.99, 164.47
2009.00,   1.00,  46.07,  29.48,  63.23
2009.00,   2.00, 172.73, 155.58, 192.24
2009.00,   3.00, 190.74, 173.35, 209.31
2009.00,   4.00, 120.28, 102.95, 138.26
2009.00,   5.00,  57.33,  40.91,  73.60
2009.00,   6.00,  44.94,  29.36,  61.16
2009.00,   7.00,  19.41,   9.16,  33.10
2009.00,   8.00,  25.06,  12.07,  40.23
2009.00,   9.00,  15.20,   6.04,  28.99
2009.00,  10.00,  35.95,  19.46,  53.04
2009.00,  11.00,  27.47,  13.54,  43.33
2009.00,  12.00,  76.98,  58.96,  95.84
2010.00,   1.00,  59.99,  42.42,  78.18
2010.00,   2.00,  24.88,  12.64,  40.49
2010.00,   3.00, 146.73, 128.16, 164.71
2010.00,   4.00,  75.58,  58.91,  91.38
2010.00,   5.00, 107.80,  90.50, 124.05
2010.00,   6.00,  81.12,  62.85,  98.19
2010.00,   7.00,  31.86,  16.95,  47.79
2010.00,   8.00,  18.07,   7.96,  31.68
2010.00,   9.00,  17.16,   6.75,  31.44
2010.00,  10.00,  30.99,  15.36,  47.86
2010.00,  11.00,  45.14,  28.86,  61.18
2010.00,  12.00,  53.85,  36.34,  70.85
2011.00,   1.00,  43.46,  26.57,  59.75
2011.00,   2.00,  96.94,  79.61, 113.45
2011.00,   3.00, 255.53, 236.37, 275.82
2011.00,   4.00, 200.61, 183.17, 218.20
2011.00,   5.00, 217.57, 199.67, 236.06
2011.00,   6.00,  61.64,  44.78,  78.60
2011.00,   7.00,  32.99,  17.18,  48.03
2011.00,   8.00,  36.39,  20.85,  52.29
2011.00,   9.00,  63.70,  47.65,  80.43
2011.00,  10.00, 114.36,  97.64, 131.67
2011.00,  11.00, 133.56, 116.50, 151.29
2011.00,  12.00, 219.86, 201.48, 238.76
2012.00,   1.00, 146.48, 127.62, 164.03
2012.00,   2.00,  78.95,  61.04,  95.46
2012.00,   3.00, 113.87,  95.22, 132.49
2012.00,   4.00,  43.54,  28.99,  58.00
2012.00,   5.00,  39.14,  24.44,  56.13
2012.00,   6.00,  14.50,   6.73,  26.24
2012.00,   7.00,  11.42,   4.99,  22.00
2012.00,   8.00,  14.18,   6.46,  26.10
2012.00,   9.00,  27.18,  12.60,  43.30
2012.00,  10.00,  57.09,  38.92,  72.88
2012.00,  11.00,  45.99,  29.91,  63.45
2012.00,  12.00,  70.01,  49.68,  89.51
2013.00,   1.00, 109.63,  90.27, 128.45
2013.00,   2.00,  98.16,  80.70, 116.43
2013.00,   3.00,  96.55,  78.26, 113.75
2013.00,   4.00, 160.99, 141.41, 179.02
2013.00,   5.00,  55.86,  40.75,  71.44
2013.00,   6.00,  97.15,  80.79, 113.18
2013.00,   7.00,  96.92,  80.00, 113.56
2013.00,   8.00,  34.67,  18.53,  51.40
2013.00,   9.00,  22.38,   9.59,  37.28
2013.00,  10.00,  51.60,  34.31,  69.02
2013.00,  11.00,  70.61,  53.62,  87.36
2013.00,  12.00, 125.09, 108.13, 142.72
2014.00,   1.00,  82.31,  59.92, 105.80
2014.00,   2.00,  79.11,  56.90, 102.42
2014.00,   3.00, 101.74,  79.92, 125.09
2014.00,   4.00, 167.75, 143.80, 192.22
2014.00,   5.00,  94.35,  71.82, 116.27
2014.00,   6.00,  31.23,  14.75,  51.03
2014.00,   7.00,  28.20,  11.82,  49.55
2014.00,   8.00,  36.77,  17.74,  59.65
2014.00,   9.00,  49.90,  27.72,  71.86
2014.00,  10.00,  46.65,  25.82,  70.43
2014.00,  11.00,  33.70,  15.83,  55.28
2014.00,  12.00,  36.19,  17.92,  57.28
2015.00,   1.00,  70.10,  47.37,  93.02
2015.00,   2.00,  20.84,   9.49,  37.46
2015.00,   3.00, 111.34,  86.58, 134.71
2015.00,   4.00, 121.10,  98.53, 144.49
2015.00,   5.00,  74.67,  51.35,  97.72
2015.00,   6.00, 125.48, 101.66, 148.52
2015.00,   7.00,  74.73,  51.71,  98.62
2015.00,   8.00,  24.05,  10.09,  44.47
2015.00,   9.00,  30.19,  12.46,  53.03
2015.00,  10.00,  16.33,   5.82,  34.08
2015.00,  11.00,  48.75,  26.14,  72.92
2015.00,  12.00,  58.05,  35.94,  81.31
