Year,Month,Median,2.5 Percentile,97.5 Percentile
1962.0000,   9.0000,  -4.0999, -55.7343,  36.3934
1962.0000,  10.0000,  34.7110, -11.5649,  80.5431
1962.0000,  11.0000, 145.3884,  97.2780, 192.0037
1962.0000,  12.0000,  99.1429,  41.6786, 153.0363
1963.0000,   1.0000,  23.7267, -39.2761,  68.3605
1963.0000,   2.0000,  14.2853, -34.0430,  61.0757
1963.0000,   3.0000, 381.6407, 329.3207, 431.8812
1963.0000,   4.0000, 187.6175, 127.0492, 238.4584
1963.0000,   5.0000, 103.9580,  48.8912, 148.8734
1963.0000,   6.0000,  15.9345, -27.5179,  62.4195
1963.0000,   7.0000, -20.9787, -72.0096,  37.6095
1963.0000,   8.0000, -17.5026, -80.3505,  19.9727
1963.0000,   9.0000, -12.9423, -59.3934,  31.0260
1963.0000,  10.0000,  -5.4474, -54.8235,  54.9459
1963.0000,  11.0000,  33.8319, -17.2074,  74.1022
1963.0000,  12.0000,  48.8252, -11.1833, 102.7068
1964.0000,   1.0000, 109.9492,  70.9728, 155.0979
1964.0000,   2.0000,  77.9631,  22.4279, 127.6022
1964.0000,   3.0000, 218.7901, 176.9259, 266.9229
1964.0000,   4.0000, 232.6604, 189.7320, 289.8467
1964.0000,   5.0000,  84.5683,  34.7654, 131.6270
1964.0000,   6.0000,  28.7818, -25.6215,  71.8728
1964.0000,   7.0000, -21.3500, -68.8005,  27.1561
1964.0000,   8.0000,  55.3181,  13.6560,  98.0045
1964.0000,   9.0000,   2.5384, -37.3049,  52.5736
1964.0000,  10.0000,   0.4884, -44.7165,  51.9194
1964.0000,  11.0000,  23.1312, -22.6896,  83.6199
1964.0000,  12.0000, 146.3438,  95.0046, 199.3793
1965.0000,   1.0000, 159.6304,  95.8751, 210.6721
1965.0000,   2.0000, 407.5896, 360.8377, 460.7959
1965.0000,   3.0000, 401.4678, 337.7697, 449.7020
1965.0000,   4.0000, 416.4659, 373.8738, 465.8217
1965.0000,   5.0000,  63.2735,  18.0497, 107.9654
1965.0000,   6.0000,  -0.1191, -56.0669,  45.0268
1965.0000,   7.0000,  -5.9304, -49.3497,  42.0088
1965.0000,   8.0000,   5.7977, -33.4080,  45.1405
1965.0000,   9.0000,  11.4931, -28.6960,  50.4595
1965.0000,  10.0000,  69.1446,  18.9935, 112.8888
1965.0000,  11.0000,  96.3039,  51.9283, 157.8533
1965.0000,  12.0000, 296.9444, 242.8061, 343.2952
1966.0000,   1.0000,  78.8586,  41.9463, 131.5945
1966.0000,   2.0000, 203.5660, 155.8005, 259.7395
1966.0000,   3.0000, 296.9131, 253.0540, 338.0862
1966.0000,   4.0000, 220.3138, 163.0921, 264.7520
1966.0000,   5.0000,  98.1895,  55.3895, 149.9281
1966.0000,   6.0000,  88.7877,  39.6035, 143.7883
1966.0000,   7.0000, -13.4279, -48.6577,  40.2033
1966.0000,   8.0000,  11.2529, -27.3593,  59.5941
1966.0000,   9.0000, -14.3384, -67.9965,  36.1294
1966.0000,  10.0000,  15.7893, -38.1573,  61.7269
1966.0000,  11.0000, 178.5367, 131.0867, 238.8243
1966.0000,  12.0000, 387.4126, 335.1254, 439.1666
1967.0000,   1.0000, 170.4978, 130.8800, 229.4227
1967.0000,   2.0000, 111.1471,  63.8572, 166.3581
1967.0000,   3.0000, 352.1051, 302.5246, 405.1239
1967.0000,   4.0000, 434.5787, 391.3141, 490.4401
1967.0000,   5.0000,  96.9697,  49.9430, 155.0551
1967.0000,   6.0000, 155.1981, 106.6055, 202.5769
1967.0000,   7.0000,  49.7176,  -2.7781, 106.2296
1967.0000,   8.0000,  14.5225, -29.3600,  52.1540
1967.0000,   9.0000,  17.5423, -32.4907,  81.3263
1967.0000,  10.0000, 200.4898, 156.1764, 243.6409
1967.0000,  11.0000, 240.0835, 195.8427, 285.8636
1967.0000,  12.0000, 389.6026, 349.3990, 443.8852
1968.0000,   1.0000, 154.9351, 106.8666, 200.7829
1968.0000,   2.0000, 491.4093, 434.6890, 546.8219
1968.0000,   3.0000, 376.9461, 324.7003, 423.5283
1968.0000,   4.0000, 166.7331, 121.5632, 221.8952
1968.0000,   5.0000, 136.0364,  88.8618, 178.0205
1968.0000,   6.0000, 173.6401, 132.7561, 210.8594
1968.0000,   7.0000,  49.9109,   1.3819,  93.7631
1968.0000,   8.0000,  16.6353, -30.5612,  67.3567
1968.0000,   9.0000,  13.1980, -33.5984,  57.4069
1968.0000,  10.0000,  38.9474, -21.4455,  93.2476
1968.0000,  11.0000, 122.5784,  73.5162, 172.2712
1968.0000,  12.0000, 241.9074, 186.8716, 291.7608
1969.0000,   1.0000, 268.7576, 213.7579, 312.4129
1969.0000,   2.0000, 265.4588, 209.4790, 324.1483
1969.0000,   3.0000, 199.1900, 146.9735, 248.5823
1969.0000,   4.0000, 367.8772, 312.1756, 413.2477
1969.0000,   5.0000, 258.1685, 209.2277, 309.0881
1969.0000,   6.0000,  90.8959,  38.3886, 140.7788
1969.0000,   7.0000,  53.9151,   2.3513,  99.5652
1969.0000,   8.0000, -17.0102, -57.2444,  27.3739
1969.0000,   9.0000, -31.9041, -76.9173,  20.1223
1969.0000,  10.0000,  13.8849, -39.6620,  80.3073
1969.0000,  11.0000, 147.2867, 105.7688, 193.5409
1969.0000,  12.0000, 114.9885,  68.8536, 160.3589
1970.0000,   1.0000,  42.3470, -11.8090,  88.6945
1970.0000,   2.0000, 111.2369,  60.2090, 161.8961
1970.0000,   3.0000, 269.5804, 210.5630, 320.6790
1970.0000,   4.0000, 336.9207, 284.1433, 392.2303
1970.0000,   5.0000, 100.5971,  53.8387, 152.2919
1970.0000,   6.0000,  20.1052, -27.8073,  73.0766
1970.0000,   7.0000,  19.6073, -22.6046,  59.0690
1970.0000,   8.0000, -29.7682, -71.7250,   9.3089
1970.0000,   9.0000,  -0.5082, -40.4458,  52.6785
1970.0000,  10.0000,  44.9747, -10.6238, 100.4033
1970.0000,  11.0000, 125.7384,  75.6802, 178.2530
1970.0000,  12.0000, 182.4260, 133.7899, 241.0033
1971.0000,   1.0000,  62.9114,  12.0426, 109.3323
1971.0000,   2.0000, 282.2638, 233.2870, 331.7927
1971.0000,   3.0000, 421.8300, 367.7626, 468.2671
1971.0000,   4.0000, 222.2033, 182.5055, 268.8889
1971.0000,   5.0000,  28.8905, -13.6845,  70.0889
1971.0000,   6.0000,  -1.1333, -48.9649,  51.1920
1971.0000,   7.0000, -46.1682, -97.7812,   0.8301
1971.0000,   8.0000,   3.6521, -50.5893,  42.8389
1971.0000,   9.0000,   8.8460, -42.8199,  59.7186
1971.0000,  10.0000,   1.4408, -60.1597,  54.4098
1971.0000,  11.0000,  23.9442, -23.7664,  69.1739
1971.0000,  12.0000, 178.9800, 133.5896, 225.3724
1972.0000,   1.0000, 120.3108,  62.0878, 181.9646
1972.0000,   2.0000,  62.0655,  10.3588, 124.4248
1972.0000,   3.0000, 399.8694, 339.6818, 452.3947
1972.0000,   4.0000, 382.5950, 340.4121, 429.9051
1972.0000,   5.0000,  88.2347,  40.0789, 142.3732
1972.0000,   6.0000,  29.6505, -15.2453,  73.5297
1972.0000,   7.0000,  13.2621, -25.7768,  52.8665
1972.0000,   8.0000,  20.1402, -17.1926,  69.1459
1972.0000,   9.0000,  -4.0276, -51.1030,  53.2331
1972.0000,  10.0000,  97.3957,  56.1309, 146.0011
1972.0000,  11.0000, 236.0284, 189.6768, 284.8026
1972.0000,  12.0000, 268.3165, 221.4836, 323.9446
1973.0000,   1.0000, 344.5611, 292.0100, 390.2115
1973.0000,   2.0000, 135.2538,  78.9752, 183.6629
1973.0000,   3.0000, 668.5088, 614.8130, 718.2390
1973.0000,   4.0000, 202.7074, 149.1205, 251.4853
1973.0000,   5.0000, 112.0103,  67.3763, 167.8684
1973.0000,   6.0000,  91.5334,  43.5829, 146.4136
1973.0000,   7.0000,   4.8673, -39.3347,  50.4662
1973.0000,   8.0000,   4.3686, -38.2549,  42.0445
1973.0000,   9.0000, -12.1920, -60.9358,  45.2010
1973.0000,  10.0000,  35.1176, -16.2936,  78.1869
1973.0000,  11.0000, 199.5319, 129.2690, 243.7549
1973.0000,  12.0000, 234.5635, 185.5368, 286.7557
1974.0000,   1.0000, 420.7571, 369.0723, 469.4660
1974.0000,   2.0000, 315.5062, 261.0386, 373.8677
1974.0000,   3.0000, 475.2518, 415.6025, 525.0349
1974.0000,   4.0000, 342.1843, 287.3274, 397.1208
1974.0000,   5.0000, 293.2715, 243.0420, 344.1740
1974.0000,   6.0000,  25.8150, -16.1135,  75.0146
1974.0000,   7.0000,  -6.5365, -48.2928,  33.6556
1974.0000,   8.0000,  -9.1991, -47.5663,  30.0825
1974.0000,   9.0000,  -9.8148, -58.1053,  32.1218
1974.0000,  10.0000,  24.2836, -26.5648,  77.8002
1974.0000,  11.0000, 122.5665,  74.7085, 176.4927
1974.0000,  12.0000, 135.7636,  79.3338, 182.2434
1975.0000,   1.0000, 281.1450, 230.3144, 317.9307
1975.0000,   2.0000, 307.2993, 257.0396, 350.7571
1975.0000,   3.0000, 391.4253, 351.9143, 439.9994
1975.0000,   4.0000, 387.6450, 346.5929, 447.9180
1975.0000,   5.0000,  80.1384,  24.0964, 125.1768
1975.0000,   6.0000,  84.7391,  44.9505, 128.8734
1975.0000,   7.0000, -24.0564, -68.9973,  19.1469
1975.0000,   8.0000,  76.5902,  40.2926, 119.3402
1975.0000,   9.0000,  99.2529,  49.1791, 157.1317
1975.0000,  10.0000,  32.7064, -11.6727,  80.3450
1975.0000,  11.0000,  78.2295,  35.8653, 127.5418
1975.0000,  12.0000, 230.2742, 179.1700, 282.9462
1976.0000,   1.0000,  92.5621,  37.1218, 165.7846
1976.0000,   2.0000, 609.8098, 567.4304, 662.4754
1976.0000,   3.0000, 686.3733, 643.8248, 735.5337
1976.0000,   4.0000, 248.0259, 202.7652, 306.6204
1976.0000,   5.0000, 226.5396, 174.8613, 283.2271
1976.0000,   6.0000,  32.0685, -10.5025,  75.7741
1976.0000,   7.0000,  93.0958,  54.2990, 138.3244
1976.0000,   8.0000,  22.7292, -21.0436,  63.7479
1976.0000,   9.0000,  36.7626, -24.2600,  82.2958
1976.0000,  10.0000,  69.0571,  23.7247, 124.4396
1976.0000,  11.0000,  74.0107,  22.2382, 119.2285
1976.0000,  12.0000,  52.8835, -10.0090, 104.5885
1977.0000,   1.0000, 161.1051, 106.6447, 216.2853
1977.0000,   2.0000, 161.2854, 111.6996, 221.5985
1977.0000,   3.0000, 675.1129, 619.3819, 722.6513
1977.0000,   4.0000, 314.7125, 266.1926, 362.7407
1977.0000,   5.0000,  56.4119,  -4.8686, 103.4331
1977.0000,   6.0000,   9.4830, -28.8680,  64.2336
1977.0000,   7.0000,   3.6753, -44.8165,  56.3636
1977.0000,   8.0000,  -1.7547, -39.2022,  40.0856
1977.0000,   9.0000, 152.1946, 104.6890, 209.2911
1977.0000,  10.0000, 151.1539, 104.4026, 197.5735
1977.0000,  11.0000, 174.5088, 125.7786, 222.6215
1977.0000,  12.0000, 489.4477, 437.9619, 549.8593
1978.0000,   1.0000, 130.7147,  85.4605, 176.7378
1978.0000,   2.0000, 123.3453,  76.7614, 173.5091
1978.0000,   3.0000, 420.8689, 377.9143, 467.6906
1978.0000,   4.0000, 610.9629, 570.8032, 653.5128
1978.0000,   5.0000, 140.2446, 100.5048, 195.8181
1978.0000,   6.0000,  36.7880,  -5.4583,  86.3356
1978.0000,   7.0000, -19.9908, -64.5077,  36.4236
1978.0000,   8.0000,  -5.9522, -47.8136,  43.5084
1978.0000,   9.0000,  38.5764, -11.2905,  80.4152
1978.0000,  10.0000,  32.0473, -17.2954,  81.2707
1978.0000,  11.0000,  68.1122,  25.6947, 117.3439
1978.0000,  12.0000, 156.9352,  89.3355, 201.8552
1979.0000,   1.0000, 113.7163,  68.6119, 157.6689
1979.0000,   2.0000,  41.8546, -11.3868,  88.1602
1979.0000,   3.0000, 481.3463, 426.0239, 531.6062
1979.0000,   4.0000, 576.0891, 532.2710, 622.6693
1979.0000,   5.0000, 151.1861,  92.8619, 199.3514
1979.0000,   6.0000,  35.2402, -16.7934,  88.7228
1979.0000,   7.0000,  26.3012, -20.4968,  72.8911
1979.0000,   8.0000,  -4.2880, -43.8676,  28.2904
1979.0000,   9.0000,  -5.4212, -49.7110,  50.2533
1979.0000,  10.0000,  33.8859, -18.5793,  84.0169
1979.0000,  11.0000, 224.9561, 174.2447, 275.3538
1979.0000,  12.0000, 316.7029, 260.0435, 372.2981
1980.0000,   1.0000, 152.8883, 102.7407, 210.0089
1980.0000,   2.0000,  67.5295,  13.7445, 115.7431
1980.0000,   3.0000, 389.0894, 323.6445, 444.7513
1980.0000,   4.0000, 361.7742, 319.2842, 404.0341
1980.0000,   5.0000, 127.4632,  74.0787, 173.7516
1980.0000,   6.0000,  74.3098,  29.0461, 120.4117
1980.0000,   7.0000,  57.6612,  11.2477,  93.0858
1980.0000,   8.0000,  47.2384,   9.2124,  92.5209
1980.0000,   9.0000,  55.0211,   9.6588,  99.9438
1980.0000,  10.0000,  41.2285,  -2.9952,  85.4572
1980.0000,  11.0000,  44.6551,  -6.9502,  84.4130
1980.0000,  12.0000, 119.8913,  70.0097, 166.6270
1981.0000,   1.0000,  35.2235, -29.6909,  92.8150
1981.0000,   2.0000, 532.7660, 486.3681, 585.0303
1981.0000,   3.0000, 167.4240, 120.3599, 213.9689
1981.0000,   4.0000, 254.4776, 200.1155, 310.7814
1981.0000,   5.0000, 153.9768,  99.0181, 200.7368
1981.0000,   6.0000,  45.7359,   3.3349,  97.9061
1981.0000,   7.0000,  23.9555, -27.7983,  68.1691
1981.0000,   8.0000,  17.8644, -21.4896,  59.1457
1981.0000,   9.0000, 199.5072, 149.3891, 246.4874
1981.0000,  10.0000, 384.0466, 336.1212, 438.6553
1981.0000,  11.0000, 156.3401, 111.5856, 198.0717
1981.0000,  12.0000, 120.6066,  80.2785, 167.1956
1982.0000,   1.0000, 129.0490,  79.5532, 172.4015
1982.0000,   2.0000,  58.2311,  19.4203, 116.0363
1982.0000,   3.0000, 705.8490, 651.1635, 752.4683
1982.0000,   4.0000, 488.2843, 433.5574, 535.3431
1982.0000,   5.0000,  82.9995,  23.6693, 148.0130
1982.0000,   6.0000,  96.0912,  47.6856, 149.3605
1982.0000,   7.0000,  21.4035, -28.7421,  65.7530
1982.0000,   8.0000,   4.9316, -40.1993,  49.7118
1982.0000,   9.0000,  48.2791,   2.9543,  88.6831
1982.0000,  10.0000,  40.1136,  -6.7503,  96.0005
1982.0000,  11.0000, 290.3806, 246.7328, 336.6295
1982.0000,  12.0000, 402.3538, 356.4247, 449.0003
1983.0000,   1.0000, 153.3288,  91.0055, 199.5053
1983.0000,   2.0000, 198.8728, 149.0448, 250.1158
1983.0000,   3.0000, 142.6827,  96.5316, 200.4365
1983.0000,   4.0000, 314.2295, 264.8780, 359.4854
1983.0000,   5.0000, 329.0779, 275.1957, 381.6879
1983.0000,   6.0000,  96.2141,  49.2242, 146.8117
1983.0000,   7.0000,  52.1439,  12.1068,  92.6940
1983.0000,   8.0000,  67.0271,  17.9137, 108.0589
1983.0000,   9.0000,  32.2844, -11.4579,  81.0312
1983.0000,  10.0000,  75.7571,  29.0899, 136.0204
1983.0000,  11.0000, 196.0417, 149.8075, 254.3802
1983.0000,  12.0000, 350.5091, 302.8885, 402.3095
1984.0000,   1.0000,  77.2032,  13.4970, 120.2307
1984.0000,   2.0000, 546.4217, 491.5671, 603.7798
1984.0000,   3.0000, 464.6993, 423.4306, 514.0419
1984.0000,   4.0000, 235.4747, 184.1307, 286.4148
1984.0000,   5.0000, 151.4845,  92.9086, 203.3309
1984.0000,   6.0000, 132.2547,  90.9982, 183.6326
1984.0000,   7.0000,  19.8784, -23.7808,  65.3529
1984.0000,   8.0000,  27.4061, -40.7239,  80.6258
1984.0000,   9.0000,  86.5579,  36.8673, 131.9493
1984.0000,  10.0000,  60.1800,  16.3057, 111.5977
1984.0000,  11.0000, 195.8874, 147.9932, 249.1835
1984.0000,  12.0000, 260.7946, 208.8891, 308.0693
1985.0000,   1.0000, 238.6907, 187.9406, 298.6804
1985.0000,   2.0000, 492.3050, 447.8646, 540.2684
1985.0000,   3.0000, 808.9701, 740.4042, 867.3588
1985.0000,   4.0000, 431.4175, 385.3137, 479.5698
1985.0000,   5.0000,  64.9318,   7.0946, 115.9826
1985.0000,   6.0000,  17.2523, -26.3283,  68.2682
1985.0000,   7.0000,  24.2606, -27.3457,  62.4030
1985.0000,   8.0000,  59.6613,  13.8700, 103.6909
1985.0000,   9.0000,  69.1336,  16.9902, 118.1798
1985.0000,  10.0000, 157.0745, 102.2054, 202.5721
1985.0000,  11.0000, 482.7919, 425.4597, 534.5420
1985.0000,  12.0000, 208.9351, 158.6065, 259.0366
1986.0000,   1.0000, 199.8902, 151.8771, 271.0072
1986.0000,   2.0000, 180.2470, 125.2637, 239.4281
1986.0000,   3.0000, 577.0902, 514.1069, 641.2980
1986.0000,   4.0000, 203.6540, 148.6655, 246.8675
1986.0000,   5.0000, 101.6168,  40.1231, 151.2877
1986.0000,   6.0000, 133.9691,  90.9318, 178.1468
1986.0000,   7.0000,  27.8930, -21.8061,  78.5595
1986.0000,   8.0000,   9.5342, -37.2070,  44.9145
1986.0000,   9.0000, 242.9884, 194.9808, 292.0915
1986.0000,  10.0000, 298.6390, 251.1621, 343.9470
1986.0000,  11.0000, 115.9137,  64.2671, 180.4551
1986.0000,  12.0000, 266.9801, 218.8496, 312.3407
1987.0000,   1.0000, 133.9890,  88.9716, 185.5426
1987.0000,   2.0000,  60.1516,   8.3614, 111.2270
1987.0000,   3.0000, 294.9433, 238.8836, 340.9066
1987.0000,   4.0000, 251.3760, 189.1079, 321.7355
1987.0000,   5.0000,  32.1773, -16.3113,  74.7967
1987.0000,   6.0000,   7.2238, -30.2058,  50.6889
1987.0000,   7.0000,  -6.5491, -53.7905,  33.8780
1987.0000,   8.0000,   1.4077, -36.7134,  49.8786
1987.0000,   9.0000,  27.8595, -24.1210,  75.7517
1987.0000,  10.0000,  59.5185,  10.8884, 108.4900
1987.0000,  11.0000, 167.0176, 121.3114, 207.2989
1987.0000,  12.0000, 390.9532, 336.9508, 441.8017
1988.0000,   1.0000,  88.0580,  39.2188, 150.1494
1988.0000,   2.0000, 125.3818,  66.2592, 176.1716
1988.0000,   3.0000, 279.8061, 229.5978, 335.3172
1988.0000,   4.0000, 145.2573,  99.3487, 192.7227
1988.0000,   5.0000,  34.0821, -18.9749,  82.8920
1988.0000,   6.0000, -48.8371, -93.3679,  -1.5485
1988.0000,   7.0000,  -7.0723, -76.2060,  44.5775
