Year,Month,Median,2.5 Percentile,97.5 Percentile
1955.00,  12.00,  39.87,  27.90,  52.44
1956.00,   1.00,  33.29,  20.94,  46.52
1956.00,   2.00,  63.97,  49.59,  77.46
1956.00,   3.00,  90.27,  76.12, 104.32
1956.00,   4.00,  89.24,  74.87, 103.25
1956.00,   5.00, 124.42, 110.67, 139.44
1956.00,   6.00,  68.41,  54.56,  82.30
1956.00,   7.00,  86.82,  73.21, 100.79
1956.00,   8.00, 141.96, 127.62, 155.94
1956.00,   9.00,  47.65,  34.50,  61.50
1956.00,  10.00,  29.26,  16.81,  42.68
1956.00,  11.00,  52.85,  38.92,  66.21
1956.00,  12.00,  67.35,  53.96,  81.32
1957.00,   1.00,  66.58,  52.14,  80.24
1957.00,   2.00,  51.76,  38.31,  65.76
1957.00,   3.00,  35.99,  23.25,  49.66
1957.00,   4.00, 126.77, 112.47, 141.93
1957.00,   5.00,  78.61,  64.42,  92.83
1957.00,   6.00, 128.15, 113.52, 142.73
1957.00,   7.00,  83.73,  68.98,  97.64
1957.00,   8.00,  51.22,  38.09,  65.10
1957.00,   9.00, 103.89,  89.44, 117.95
1957.00,  10.00,  66.24,  51.44,  80.81
1957.00,  11.00,  70.44,  56.62,  84.77
1957.00,  12.00,  87.86,  73.47, 102.82
1958.00,   1.00,  45.76,  32.51,  59.79
1958.00,   2.00,  27.06,  14.57,  39.93
1958.00,   3.00,  22.24,  11.34,  34.85
1958.00,   4.00,  66.33,  52.63,  80.13
1958.00,   5.00,  47.78,  33.44,  61.93
1958.00,   6.00, 109.10,  94.12, 123.71
1958.00,   7.00, 110.64,  95.91, 125.47
1958.00,   8.00,  95.60,  81.85, 109.78
1958.00,   9.00, 100.94,  86.60, 114.82
1958.00,  10.00,  50.26,  35.38,  64.46
1958.00,  11.00,  92.77,  78.53, 106.72
1958.00,  12.00,  35.33,  22.90,  47.65
1959.00,   1.00, 108.48,  94.32, 122.93
1959.00,   2.00,  73.93,  59.65,  88.31
1959.00,   3.00,  68.87,  54.67,  83.20
1959.00,   4.00,  93.22,  79.15, 106.81
1959.00,   5.00,  78.42,  63.95,  92.48
1959.00,   6.00,  45.96,  32.89,  59.45
1959.00,   7.00,  69.01,  55.02,  82.44
1959.00,   8.00,  62.59,  48.08,  76.79
1959.00,   9.00,  73.10,  59.39,  87.13
1959.00,  10.00, 124.07, 109.69, 139.05
1959.00,  11.00,  81.81,  67.58,  95.76
1959.00,  12.00,  80.29,  66.89,  93.66
1960.00,   1.00,  76.09,  62.09,  90.35
1960.00,   2.00,  62.52,  49.02,  76.55
1960.00,   3.00,  35.39,  22.70,  48.64
1960.00,   4.00,  65.40,  52.24,  79.41
1960.00,   5.00,  89.13,  75.37, 103.63
1960.00,   6.00,  93.61,  79.20, 108.16
1960.00,   7.00,  67.36,  53.54,  80.67
1960.00,   8.00,  64.16,  50.37,  77.65
1960.00,   9.00,  36.52,  24.18,  49.41
1960.00,  10.00,  38.28,  25.23,  51.96
1960.00,  11.00,  49.90,  36.97,  63.55
1960.00,  12.00,  31.26,  19.71,  43.10
1961.00,   1.00,  22.24,  11.97,  34.13
1961.00,   2.00,  72.98,  58.75,  87.07
1961.00,   3.00,  69.61,  55.88,  83.81
1961.00,   4.00, 149.30, 133.97, 163.05
1961.00,   5.00,  54.62,  40.46,  68.43
1961.00,   6.00,  87.44,  73.23, 101.66
1961.00,   7.00,  83.99,  70.45,  98.22
1961.00,   8.00,  93.17,  79.11, 107.79
1961.00,   9.00,  80.10,  65.55,  94.57
1961.00,  10.00,  43.79,  30.46,  57.22
1961.00,  11.00,  66.37,  52.49,  80.63
1961.00,  12.00,  51.18,  37.64,  64.41
1962.00,   1.00,  66.45,  51.86,  80.44
1962.00,   2.00,  52.15,  38.40,  66.09
1962.00,   3.00,  34.59,  21.63,  47.94
1962.00,   4.00,  38.25,  25.92,  51.23
1962.00,   5.00,  42.84,  29.20,  56.47
1962.00,   6.00,  68.80,  54.31,  83.21
1962.00,   7.00,  67.63,  53.67,  81.06
1962.00,   8.00,  67.92,  53.72,  81.48
1962.00,   9.00,  88.44,  74.86, 102.37
1962.00,  10.00,  68.39,  53.86,  82.68
1962.00,  11.00,  63.28,  49.29,  77.12
1962.00,  12.00,  64.31,  50.27,  77.58
1963.00,   1.00,  30.81,  18.47,  43.45
1963.00,   2.00,  20.69,  10.12,  32.46
1963.00,   3.00,  79.06,  64.63,  93.70
1963.00,   4.00,  70.66,  56.75,  84.21
1963.00,   5.00,  52.19,  38.60,  66.19
1963.00,   6.00,  44.28,  31.58,  58.20
1963.00,   7.00,  61.82,  48.81,  75.62
1963.00,   8.00,  61.53,  47.42,  75.84
1963.00,   9.00,  36.59,  23.76,  49.53
1963.00,  10.00,  23.05,  11.76,  36.53
1963.00,  11.00,  69.66,  55.97,  82.92
1963.00,  12.00,  47.11,  34.05,  60.25
1964.00,   1.00,  51.05,  37.59,  64.98
1964.00,   2.00,  35.41,  22.25,  49.47
1964.00,   3.00,  99.25,  84.86, 113.65
1964.00,   4.00, 109.26,  95.13, 123.56
1964.00,   5.00,  62.65,  48.85,  76.30
1964.00,   6.00,  60.48,  46.69,  74.01
1964.00,   7.00,  61.83,  48.36,  75.91
1964.00,   8.00, 126.42, 111.53, 141.58
1964.00,   9.00,  44.46,  31.48,  58.26
1964.00,  10.00,  36.25,  22.68,  50.18
1964.00,  11.00,  38.39,  25.53,  51.48
1964.00,  12.00,  75.94,  62.66,  89.83
1965.00,   1.00,  99.78,  85.73, 113.34
1965.00,   2.00,  74.22,  60.47,  88.32
1965.00,   3.00,  66.54,  52.71,  80.63
1965.00,   4.00,  57.46,  44.41,  71.07
1965.00,   5.00,  59.72,  45.85,  73.77
1965.00,   6.00,  58.28,  44.62,  73.01
1965.00,   7.00,  59.69,  46.11,  73.57
1965.00,   8.00,  90.70,  76.81, 104.73
1965.00,   9.00,  75.19,  61.19,  89.68
1965.00,  10.00,  91.54,  77.61, 106.27
1965.00,  11.00,  71.61,  57.68,  85.22
1965.00,  12.00,  76.54,  62.31,  90.07
1966.00,   1.00,  43.02,  29.76,  56.70
1966.00,   2.00,  45.14,  31.48,  58.53
1966.00,   3.00,  63.70,  50.15,  78.33
1966.00,   4.00,  77.68,  64.47,  91.33
1966.00,   5.00,  49.80,  35.75,  62.94
1966.00,   6.00,  71.42,  57.94,  85.34
1966.00,   7.00,  70.93,  56.87,  84.74
1966.00,   8.00,  86.37,  72.16, 100.41
1966.00,   9.00,  63.56,  49.70,  78.01
1966.00,  10.00,  39.91,  26.89,  54.14
1966.00,  11.00, 122.41, 108.60, 136.29
1966.00,  12.00, 108.77,  94.56, 123.32
1967.00,   1.00,  46.12,  32.12,  60.00
1967.00,   2.00,  40.30,  26.88,  54.01
1967.00,   3.00,  43.64,  29.91,  57.28
1967.00,   4.00,  82.96,  69.00,  97.24
1967.00,   5.00,  74.93,  60.67,  89.10
1967.00,   6.00,  91.47,  77.35, 105.47
1967.00,   7.00,  64.05,  50.82,  77.80
1967.00,   8.00,  65.69,  51.70,  79.65
1967.00,   9.00,  73.31,  59.30,  87.13
1967.00,  10.00,  85.53,  71.26,  99.71
1967.00,  11.00,  84.57,  70.28,  99.49
1967.00,  12.00,  94.03,  80.03, 107.75
1968.00,   1.00,  81.56,  67.53,  95.68
1968.00,   2.00,  28.96,  16.75,  42.11
1968.00,   3.00,  51.09,  38.01,  65.21
1968.00,   4.00,  56.13,  42.82,  69.03
1968.00,   5.00, 107.00,  92.63, 121.45
1968.00,   6.00,  95.68,  81.76, 110.24
1968.00,   7.00,  75.44,  61.46,  89.36
1968.00,   8.00,  84.06,  70.05,  98.63
1968.00,   9.00,  69.90,  56.52,  83.47
1968.00,  10.00,  64.68,  50.66,  78.60
1968.00,  11.00, 102.35,  88.35, 116.96
1968.00,  12.00,  96.41,  82.15, 110.48
1969.00,   1.00,  80.83,  66.92,  94.97
1969.00,   2.00,  19.22,   8.84,  31.36
1969.00,   3.00,  36.25,  23.27,  50.00
1969.00,   4.00, 113.69,  99.96, 128.08
1969.00,   5.00, 119.60, 105.28, 134.35
1969.00,   6.00, 105.18,  90.37, 118.95
1969.00,   7.00, 126.75, 112.70, 141.56
1969.00,   8.00,  34.29,  21.67,  47.68
1969.00,   9.00,  70.46,  56.10,  84.13
1969.00,  10.00,  63.57,  49.26,  77.39
1969.00,  11.00,  87.06,  72.89, 101.45
1969.00,  12.00,  61.71,  48.60,  75.93
1970.00,   1.00,  39.83,  26.32,  54.23
1970.00,   2.00,  35.53,  22.98,  49.25
1970.00,   3.00,  51.63,  37.72,  65.81
1970.00,   4.00,  77.71,  64.17,  91.71
1970.00,   5.00,  75.81,  62.26,  89.60
1970.00,   6.00,  81.22,  67.13,  95.38
1970.00,   7.00, 104.98,  91.36, 118.82
1970.00,   8.00,  35.93,  23.84,  48.72
1970.00,   9.00, 108.38,  94.41, 122.50
1970.00,  10.00,  90.89,  76.68, 105.63
1970.00,  11.00,  88.78,  74.15, 103.42
1970.00,  12.00,  65.53,  52.43,  79.16
1971.00,   1.00,  38.99,  26.07,  52.16
1971.00,   2.00,  77.55,  63.49,  91.54
1971.00,   3.00,  42.21,  29.07,  56.16
1971.00,   4.00,  33.44,  21.73,  46.18
1971.00,   5.00,  61.23,  47.92,  75.42
1971.00,   6.00,  65.74,  51.46,  79.80
1971.00,   7.00,  64.08,  50.36,  78.11
1971.00,   8.00,  61.35,  47.78,  75.10
1971.00,   9.00,  72.05,  58.46,  86.17
1971.00,  10.00,  47.25,  33.13,  61.02
1971.00,  11.00,  64.32,  50.79,  78.46
1971.00,  12.00, 102.54,  88.32, 117.00
1972.00,   1.00,  47.19,  34.22,  60.77
1972.00,   2.00,  47.60,  33.39,  61.66
1972.00,   3.00,  82.74,  68.44,  97.11
1972.00,   4.00,  88.60,  74.74, 103.05
1972.00,   5.00,  80.56,  66.61,  94.67
1972.00,   6.00, 106.11,  91.55, 120.49
1972.00,   7.00,  74.64,  60.57,  88.31
1972.00,   8.00,  85.29,  71.40,  99.95
1972.00,   9.00, 129.12, 115.00, 143.53
1972.00,  10.00,  67.77,  53.64,  82.90
1972.00,  11.00, 103.00,  88.78, 117.44
1972.00,  12.00,  90.18,  76.79, 104.10
1973.00,   1.00,  49.89,  36.47,  63.22
1973.00,   2.00,  37.50,  25.19,  51.13
1973.00,   3.00, 117.64, 102.99, 132.07
1973.00,   4.00,  69.97,  56.25,  84.05
1973.00,   5.00,  94.94,  80.34, 108.91
1973.00,   6.00, 122.06, 107.42, 135.85
1973.00,   7.00,  77.20,  63.23,  91.73
1973.00,   8.00,  56.83,  43.15,  70.59
1973.00,   9.00,  47.10,  33.58,  61.62
1973.00,  10.00,  87.84,  73.98, 101.81
1973.00,  11.00,  84.05,  69.86,  98.38
1973.00,  12.00,  88.78,  74.42, 103.16
1974.00,   1.00,  70.45,  56.85,  84.09
1974.00,   2.00,  56.97,  42.23,  70.65
1974.00,   3.00,  91.25,  77.41, 105.47
1974.00,   4.00,  78.70,  64.91,  92.96
1974.00,   5.00, 104.37,  89.55, 119.77
1974.00,   6.00,  89.13,  74.77, 103.28
1974.00,   7.00,  41.58,  28.53,  54.43
1974.00,   8.00,  60.09,  46.56,  74.32
1974.00,   9.00,  68.35,  54.46,  82.49
1974.00,  10.00,  35.17,  22.21,  49.46
1974.00,  11.00, 113.20,  98.08, 127.90
1974.00,  12.00,  76.95,  63.77,  90.85
1975.00,   1.00,  84.19,  70.12,  98.66
1975.00,   2.00,  73.50,  59.89,  87.90
1975.00,   3.00,  69.30,  54.97,  83.37
1975.00,   4.00,  52.48,  39.29,  66.09
1975.00,   5.00,  63.48,  48.84,  78.18
1975.00,   6.00, 105.66,  91.16, 119.67
1975.00,   7.00,  53.48,  40.17,  66.65
1975.00,   8.00, 179.58, 164.47, 193.73
1975.00,   9.00,  85.07,  70.81,  99.48
1975.00,  10.00,  52.33,  38.13,  66.88
1975.00,  11.00,  70.85,  56.81,  84.92
1975.00,  12.00, 103.83,  88.88, 117.48
1976.00,   1.00,  83.56,  69.44,  97.74
1976.00,   2.00,  83.96,  70.07,  98.03
1976.00,   3.00, 111.77,  97.22, 126.05
1976.00,   4.00,  63.62,  49.80,  77.81
1976.00,   5.00,  73.16,  58.99,  87.68
1976.00,   6.00,  91.39,  77.09, 105.50
1976.00,   7.00,  97.55,  83.31, 111.48
1976.00,   8.00,  55.63,  41.68,  69.31
1976.00,   9.00, 103.02,  88.59, 116.77
1976.00,  10.00,  74.18,  59.94,  88.40
1976.00,  11.00,  31.88,  19.44,  44.33
1976.00,  12.00,  45.20,  32.18,  58.06
1977.00,   1.00,  45.07,  31.87,  58.27
1977.00,   2.00,  42.66,  29.81,  56.60
1977.00,   3.00,  95.69,  80.83, 110.42
1977.00,   4.00, 109.22,  95.04, 123.10
1977.00,   5.00,  40.53,  27.21,  54.42
1977.00,   6.00,  86.63,  71.76, 100.96
1977.00,   7.00, 108.05,  94.56, 122.28
1977.00,   8.00, 145.20, 131.37, 160.18
1977.00,   9.00, 172.82, 158.83, 187.00
1977.00,  10.00,  55.72,  42.18,  70.07
1977.00,  11.00,  95.04,  81.46, 108.81
1977.00,  12.00, 112.33,  98.68, 126.56
1978.00,   1.00,  91.96,  78.42, 105.99
1978.00,   2.00,  19.73,   9.42,  32.45
1978.00,   3.00,  61.85,  48.56,  76.23
1978.00,   4.00,  73.92,  59.73,  87.75
1978.00,   5.00,  79.60,  65.21,  94.02
1978.00,   6.00,  71.82,  57.52,  86.36
1978.00,   7.00,  43.14,  29.90,  55.88
1978.00,   8.00,  65.62,  51.74,  79.58
1978.00,   9.00,  79.89,  65.93,  93.19
1978.00,  10.00,  88.81,  74.97, 103.61
1978.00,  11.00,  54.24,  40.59,  68.36
1978.00,  12.00,  77.29,  64.11,  91.19
1979.00,   1.00,  80.12,  65.22,  94.75
1979.00,   2.00,  43.29,  30.33,  56.96
1979.00,   3.00,  64.34,  50.69,  79.08
1979.00,   4.00, 103.78,  89.82, 117.49
1979.00,   5.00,  85.95,  71.19, 100.24
1979.00,   6.00,  70.08,  56.44,  84.66
1979.00,   7.00,  64.53,  50.68,  78.60
1979.00,   8.00, 106.00,  91.99, 120.47
1979.00,   9.00,  82.30,  68.21,  97.08
1979.00,  10.00,  83.35,  68.45,  98.50
1979.00,  11.00, 106.07,  91.99, 120.18
1979.00,  12.00,  92.99,  78.96, 106.75
1980.00,   1.00,  37.56,  24.18,  51.29
1980.00,   2.00,  30.08,  17.89,  43.02
1980.00,   3.00,  95.31,  80.63, 109.85
1980.00,   4.00,  79.33,  65.60,  93.42
1980.00,   5.00,  63.17,  49.34,  77.04
1980.00,   6.00, 105.44,  90.76, 120.14
1980.00,   7.00, 120.46, 106.13, 134.84
1980.00,   8.00, 124.38, 109.82, 139.49
1980.00,   9.00,  98.06,  84.16, 112.45
1980.00,  10.00,  79.80,  65.61,  94.10
1980.00,  11.00,  48.16,  34.74,  61.71
1980.00,  12.00,  62.24,  48.97,  75.41
1981.00,   1.00,  26.47,  14.69,  39.53
1981.00,   2.00,  81.39,  67.34,  95.70
1981.00,   3.00,  29.73,  18.01,  42.74
1981.00,   4.00, 110.86,  96.04, 124.37
1981.00,   5.00,  67.02,  52.41,  81.69
1981.00,   6.00, 141.02, 126.62, 154.91
1981.00,   7.00,  90.94,  77.10, 104.97
1981.00,   8.00,  83.37,  69.44,  97.57
1981.00,   9.00, 137.72, 123.09, 152.19
1981.00,  10.00,  95.44,  81.02, 109.82
1981.00,  11.00,  51.12,  37.68,  64.99
1981.00,  12.00,  70.17,  56.91,  84.36
1982.00,   1.00,  91.29,  76.28, 105.64
1982.00,   2.00,  42.05,  28.81,  55.45
1982.00,   3.00,  82.66,  68.12,  95.82
1982.00,   4.00,  52.47,  39.67,  65.61
1982.00,   5.00,  77.38,  63.34,  91.63
1982.00,   6.00, 102.03,  87.76, 116.64
1982.00,   7.00,  59.54,  46.04,  73.41
1982.00,   8.00,  60.93,  46.71,  74.52
1982.00,   9.00,  89.99,  75.72, 104.35
1982.00,  10.00,  47.90,  34.57,  61.52
1982.00,  11.00, 154.52, 140.30, 168.63
1982.00,  12.00,  97.22,  83.73, 111.30
1983.00,   1.00,  37.73,  25.14,  51.24
1983.00,   2.00,  28.86,  16.51,  41.75
1983.00,   3.00,  61.97,  48.22,  76.16
1983.00,   4.00,  96.51,  81.81, 110.21
1983.00,   5.00, 107.49,  93.02, 122.51
1983.00,   6.00,  80.85,  67.20,  95.25
1983.00,   7.00, 101.60,  86.82, 116.27
1983.00,   8.00,  80.32,  66.16,  94.70
1983.00,   9.00,  75.62,  62.38,  89.34
1983.00,  10.00,  96.61,  81.70, 111.30
1983.00,  11.00, 116.40, 102.45, 131.06
1983.00,  12.00, 106.23,  91.97, 120.35
1984.00,   1.00,  41.68,  27.86,  55.59
1984.00,   2.00,  62.57,  49.26,  76.50
1984.00,   3.00,  68.42,  54.17,  82.32
1984.00,   4.00,  73.10,  59.77,  86.71
1984.00,   5.00, 118.91, 104.99, 132.93
1984.00,   6.00,  79.63,  64.89,  93.42
1984.00,   7.00,  58.74,  45.32,  72.20
1984.00,   8.00,  81.94,  68.67,  96.22
1984.00,   9.00,  97.04,  83.08, 111.57
1984.00,  10.00,  48.65,  34.21,  62.81
1984.00,  11.00,  75.72,  61.37,  89.75
1984.00,  12.00,  94.44,  80.03, 108.72
1985.00,   1.00,  56.55,  43.16,  70.66
1985.00,   2.00,  81.87,  66.93,  95.80
1985.00,   3.00, 110.96,  97.18, 125.19
1985.00,   4.00,  41.82,  29.07,  55.08
1985.00,   5.00,  70.05,  56.00,  84.03
1985.00,   6.00,  69.73,  55.36,  83.84
1985.00,   7.00,  82.35,  68.58,  96.12
1985.00,   8.00,  97.71,  83.57, 112.05
1985.00,   9.00,  62.95,  48.68,  76.52
1985.00,  10.00,  96.24,  81.99, 110.50
1985.00,  11.00, 198.68, 183.63, 212.54
1985.00,  12.00,  62.17,  48.36,  76.30
1986.00,   1.00,  42.16,  29.40,  55.94
1986.00,   2.00,  61.96,  48.00,  75.84
1986.00,   3.00,  50.80,  36.98,  64.91
1986.00,   4.00,  63.88,  50.16,  77.95
1986.00,   5.00,  76.97,  62.51,  90.98
1986.00,   6.00, 118.71, 103.97, 133.28
1986.00,   7.00,  82.95,  68.36,  97.30
1986.00,   8.00,  73.48,  59.56,  88.26
1986.00,   9.00, 115.37, 100.78, 130.88
1986.00,  10.00,  96.48,  81.85, 111.47
1986.00,  11.00,  61.38,  47.61,  75.41
1986.00,  12.00,  72.78,  58.49,  86.82
1987.00,   1.00,  46.18,  32.51,  59.99
1987.00,   2.00,  15.99,   6.86,  27.39
1987.00,   3.00,  50.36,  36.79,  63.44
1987.00,   4.00,  48.22,  34.77,  61.80
1987.00,   5.00,  46.52,  33.40,  60.43
1987.00,   6.00,  95.84,  81.52, 109.75
1987.00,   7.00,  69.48,  55.73,  84.08
1987.00,   8.00, 120.90, 106.95, 135.11
1987.00,   9.00,  66.46,  52.03,  80.50
1987.00,  10.00,  70.23,  55.78,  84.50
1987.00,  11.00,  58.20,  43.98,  72.26
1987.00,  12.00,  69.49,  55.58,  82.88
1988.00,   1.00,  35.13,  22.11,  48.98
1988.00,   2.00,  49.40,  35.57,  64.00
1988.00,   3.00,  39.88,  26.66,  53.60
1988.00,   4.00,  50.48,  37.41,  64.00
1988.00,   5.00,  30.79,  18.53,  43.80
1988.00,   6.00,  18.28,   9.23,  29.19
1988.00,   7.00,  67.26,  53.55,  80.62
1988.00,   8.00,  71.58,  57.26,  85.52
1988.00,   9.00,  58.06,  44.38,  71.83
1988.00,  10.00,  95.49,  81.22, 110.15
1988.00,  11.00,  81.66,  67.76,  96.40
1988.00,  12.00,  54.39,  40.81,  68.35
1989.00,   1.00,  41.70,  28.74,  55.59
1989.00,   2.00,  26.45,  14.59,  39.42
1989.00,   3.00,  51.62,  37.88,  65.97
1989.00,   4.00,  55.71,  42.15,  69.32
1989.00,   5.00, 120.73, 105.86, 135.45
1989.00,   6.00, 110.10,  95.90, 124.65
1989.00,   7.00,  66.82,  52.99,  80.88
1989.00,   8.00,  51.18,  37.50,  64.90
1989.00,   9.00,  81.40,  66.65,  95.41
1989.00,  10.00,  66.92,  52.44,  81.05
1989.00,  11.00,  80.99,  67.10,  94.92
1989.00,  12.00,  51.94,  38.68,  65.77
1990.00,   1.00,  57.51,  43.69,  71.89
1990.00,   2.00, 108.35,  93.73, 122.66
1990.00,   3.00,  39.22,  26.48,  53.12
1990.00,   4.00,  68.79,  54.91,  82.33
1990.00,   5.00, 110.80,  96.94, 125.68
1990.00,   6.00,  74.36,  60.42,  88.59
1990.00,   7.00,  84.57,  70.33,  99.01
1990.00,   8.00, 108.67,  94.17, 122.64
1990.00,   9.00, 128.81, 113.87, 143.98
1990.00,  10.00, 101.52,  87.20, 116.71
1990.00,  11.00,  64.20,  50.30,  78.12
1990.00,  12.00, 158.74, 144.18, 174.05
1991.00,   1.00,  45.71,  32.59,  59.77
1991.00,   2.00,  36.02,  23.85,  49.39
1991.00,   3.00,  67.25,  53.09,  81.60
1991.00,   4.00,  92.03,  77.79, 106.05
1991.00,   5.00,  71.89,  58.20,  85.87
1991.00,   6.00,  29.43,  18.24,  42.60
1991.00,   7.00,  53.70,  40.29,  67.50
1991.00,   8.00,  74.69,  60.49,  88.59
1991.00,   9.00,  49.73,  36.54,  63.52
1991.00,  10.00,  95.32,  81.17, 109.66
1991.00,  11.00,  70.25,  56.50,  84.14
1991.00,  12.00,  53.43,  40.17,  66.90
1992.00,   1.00,  52.73,  39.05,  66.73
1992.00,   2.00,  43.57,  30.03,  57.65
1992.00,   3.00,  59.54,  45.87,  73.48
1992.00,   4.00,  89.15,  75.68, 103.16
1992.00,   5.00,  52.33,  38.63,  66.01
1992.00,   6.00,  54.71,  41.00,  68.61
1992.00,   7.00, 160.55, 145.70, 175.49
1992.00,   8.00, 103.51,  89.03, 117.65
1992.00,   9.00, 129.70, 115.28, 144.04
1992.00,  10.00,  67.69,  53.12,  82.51
1992.00,  11.00, 118.30, 103.72, 132.65
1992.00,  12.00,  67.93,  53.88,  82.48
1993.00,   1.00,  84.31,  70.12,  98.92
1993.00,   2.00,  38.97,  26.17,  52.02
1993.00,   3.00,  64.54,  50.23,  79.25
1993.00,   4.00,  72.12,  58.18,  86.50
1993.00,   5.00,  38.18,  25.82,  51.71
1993.00,   6.00, 102.34,  87.79, 117.12
1993.00,   7.00,  54.16,  40.47,  67.78
1993.00,   8.00,  42.91,  30.53,  56.53
1993.00,   9.00,  97.74,  83.15, 112.08
1993.00,  10.00,  64.12,  49.79,  78.80
1993.00,  11.00,  82.57,  67.85,  97.37
1993.00,  12.00,  44.33,  31.55,  57.56
1994.00,   1.00,  62.59,  49.25,  76.54
1994.00,   2.00,  28.14,  16.19,  41.68
1994.00,   3.00,  49.82,  36.20,  63.79
1994.00,   4.00,  90.62,  75.90, 105.08
1994.00,   5.00,  36.36,  23.84,  49.75
1994.00,   6.00, 100.32,  85.17, 114.69
1994.00,   7.00,  57.98,  44.61,  71.72
1994.00,   8.00,  96.51,  82.36, 111.91
1994.00,   9.00,  47.95,  35.18,  61.88
1994.00,  10.00,  42.00,  28.03,  55.43
1994.00,  11.00,  64.90,  51.60,  78.89
1994.00,  12.00,  61.27,  47.80,  75.02
1995.00,   1.00,  81.79,  68.74,  95.95
1995.00,   2.00,  30.37,  17.85,  43.41
1995.00,   3.00,  32.14,  19.64,  45.73
1995.00,   4.00,  71.92,  58.32,  85.29
1995.00,   5.00,  68.83,  55.21,  82.47
1995.00,   6.00,  49.17,  35.77,  63.05
1995.00,   7.00,  63.85,  50.11,  77.92
1995.00,   8.00,  66.06,  51.95,  80.90
1995.00,   9.00,  36.14,  23.41,  49.37
1995.00,  10.00, 104.32,  89.89, 119.40
1995.00,  11.00,  82.48,  68.12,  96.36
1995.00,  12.00,  40.38,  28.24,  53.16
1996.00,   1.00,  57.71,  44.11,  71.26
1996.00,   2.00,  32.09,  19.16,  45.29
1996.00,   3.00,  43.91,  30.76,  57.74
1996.00,   4.00,  94.07,  79.79, 108.39
1996.00,   5.00,  75.28,  61.21,  89.64
