Year,Month,Median,2.5 Percentile,97.5 Percentile
1956,   2,5272,5023,5456
1956,   3,5219,4961,5453
1956,   4,5588,5317,5795
1956,   5,6102,5871,6305
1956,   6,6141,5956,6377
1956,   7,6074,5832,6233
1956,   8,6121,5923,6328
1956,   9,6087,5919,6282
1956,  10,5612,5373,5815
1956,  11,5834,5640,6043
1956,  12,5583,5263,5815
1957,   1,5358,5086,5589
1957,   2,5116,4862,5323
1957,   3,5398,5199,5616
1957,   4,5686,5468,5880
1957,   5,5784,5544,6000
1957,   6,5884,5664,6088
1957,   7,5953,5714,6135
1957,   8,5895,5685,6050
1957,   9,5663,5512,5863
1957,  10,5389,5180,5691
1957,  11,5577,5351,5769
1957,  12,5384,5181,5600
1958,   1,5298,5107,5501
1958,   2,5004,4788,5229
1958,   3,5048,4838,5241
1958,   4,5057,4787,5306
1958,   5,5206,4988,5475
1958,   6,5181,4967,5354
1958,   7,5350,5114,5539
1958,   8,5281,5106,5467
1958,   9,5212,5001,5398
1958,  10,5032,4781,5291
1958,  11,5248,5013,5449
1958,  12,5050,4824,5382
1959,   1,4661,4413,4856
1959,   2,4847,4643,5074
1959,   3,5208,4920,5453
1959,   4,5303,5158,5548
1959,   5,5707,5483,5929
1959,   6,5715,5544,5961
1959,   7,5613,5394,5824
1959,   8,5313,5134,5496
1959,   9,5179,4971,5352
1959,  10,5103,4874,5279
1959,  11,5185,4972,5462
1959,  12,5071,4876,5270
1960,   1,5404,5189,5610
1960,   2,5357,5169,5584
1960,   3,5245,5043,5446
1960,   4,5393,5217,5628
1960,   5,5934,5704,6172
1960,   6,5940,5738,6147
1960,   7,5940,5762,6117
1960,   8,5818,5637,5963
1960,   9,5816,5623,5988
1960,  10,5759,5581,5967
1960,  11,5712,5526,5923
1960,  12,5736,5491,5956
1961,   1,5185,5012,5421
1961,   2,5192,4941,5385
1961,   3,5571,5345,5790
1961,   4,5685,5482,5991
1961,   5,6290,6000,6551
1961,   6,6177,5970,6414
1961,   7,6087,5869,6287
1961,   8,5941,5740,6110
1961,   9,5937,5735,6163
1961,  10,5689,5463,5891
1961,  11,5547,5268,5779
1961,  12,5594,5373,5852
1962,   1,5141,4923,5353
1962,   2,5002,4778,5235
1962,   3,5280,5049,5491
1962,   4,5445,5249,5661
1962,   5,5729,5504,5931
1962,   6,5381,5145,5594
1962,   7,5466,5244,5689
1962,   8,5391,5219,5589
1962,   9,5242,5027,5474
1962,  10,5192,4980,5429
1962,  11,4990,4788,5188
1962,  12,5332,5040,5527
1963,   1,4862,4642,5114
1963,   2,4724,4403,4877
1963,   3,4796,4568,5034
1963,   4,4986,4801,5305
1963,   5,5413,5212,5666
1963,   6,5532,5309,5706
1963,   7,5222,5027,5413
1963,   8,5098,4897,5319
1963,   9,4786,4511,4961
1963,  10,4594,4329,4801
1963,  11,4805,4622,5020
1963,  12,4873,4689,5068
1964,   1,4081,3867,4341
1964,   2,3986,3782,4291
1964,   3,4952,4662,5123
1964,   4,5004,4815,5227
1964,   5,5293,5100,5529
1964,   6,5136,4920,5308
1964,   7,4936,4734,5109
1964,   8,4972,4738,5173
1964,   9,4695,4498,4906
1964,  10,4674,4442,4980
1964,  11,4566,4364,4772
1964,  12,4514,4333,4809
1965,   1,4630,4376,4940
1965,   2,4569,4301,4782
1965,   3,5035,4801,5232
1965,   4,4969,4738,5213
1965,   5,5212,5005,5452
1965,   6,5365,5085,5553
1965,   7,5213,5007,5386
1965,   8,5098,4900,5259
1965,   9,5006,4855,5190
1965,  10,5078,4846,5282
1965,  11,5137,4841,5340
1965,  12,5010,4784,5253
1966,   1,5171,4968,5380
1966,   2,5014,4795,5223
1966,   3,5329,5129,5573
1966,   4,5251,4998,5462
1966,   5,5693,5486,5953
1966,   6,5664,5427,5839
1966,   7,5563,5370,5813
1966,   8,5465,5254,5697
1966,   9,5360,5180,5511
1966,  10,5236,5073,5448
1966,  11,5202,5011,5426
1966,  12,5481,5244,5706
1967,   1,5408,5165,5606
1967,   2,5385,5152,5663
1967,   3,5350,5124,5580
1967,   4,5690,5452,5873
1967,   5,5840,5667,6049
1967,   6,5704,5529,5922
1967,   7,5772,5551,5972
1967,   8,5668,5476,5846
1967,   9,5388,5170,5562
1967,  10,5533,5328,5806
1967,  11,5750,5517,5991
1967,  12,5807,5610,6037
1968,   1,5395,5178,5607
1968,   2,6041,5797,6324
1968,   3,5925,5676,6260
1968,   4,6025,5836,6237
1968,   5,5891,5696,6108
1968,   6,6135,5927,6366
1968,   7,6146,5892,6401
1968,   8,6001,5795,6204
1968,   9,6030,5797,6224
1968,  10,5702,5493,5916
1968,  11,5667,5453,5933
1968,  12,6007,5791,6243
1969,   1,5773,5561,6055
1969,   2,5892,5654,6093
1969,   3,6079,5793,6275
1969,   4,5898,5672,6161
1969,   5,6565,6251,6817
1969,   6,6659,6451,6852
1969,   7,6517,6277,6754
1969,   8,6621,6420,6833
1969,   9,6438,6227,6609
1969,  10,6355,6107,6568
1969,  11,6215,5977,6427
1969,  12,6004,5808,6179
1970,   1,5768,5520,6078
1970,   2,5699,5469,5940
1970,   3,5837,5612,6067
1970,   4,5939,5708,6157
1970,   5,6268,6033,6471
1970,   6,6146,5873,6351
1970,   7,6247,6027,6444
1970,   8,6172,5992,6367
1970,   9,6076,5868,6244
1970,  10,5869,5630,6098
1970,  11,5934,5729,6154
1970,  12,6031,5832,6272
1971,   1,6143,5950,6438
1971,   2,5819,5587,6051
1971,   3,6186,5938,6438
1971,   4,6144,5912,6339
1971,   5,6137,5990,6373
1971,   6,6550,6305,6769
1971,   7,6297,6078,6482
1971,   8,6041,5826,6258
1971,   9,6085,5863,6272
1971,  10,6292,6039,6494
1971,  11,5876,5672,6100
1971,  12,6046,5771,6402
1972,   1,6296,6075,6459
1972,   2,5793,5573,6042
1972,   3,6327,6122,6555
1972,   4,6256,6056,6427
1972,   5,6511,6292,6758
1972,   6,6597,6345,6821
1972,   7,6695,6429,6936
1972,   8,6569,6393,6795
1972,   9,6440,6245,6670
1972,  10,6444,6220,6759
1972,  11,6614,6347,6875
1972,  12,6877,6715,7123
1973,   1,6749,6525,6992
1973,   2,6765,6511,6967
1973,   3,6989,6784,7224
1973,   4,7353,7098,7536
1973,   5,7408,7161,7630
1973,   6,7364,7122,7580
1973,   7,7333,7095,7562
1973,   8,7104,6891,7326
1973,   9,6769,6525,6977
1973,  10,6668,6470,6821
1973,  11,6651,6407,6872
1973,  12,6588,6387,6795
1974,   1,6720,6532,6956
1974,   2,6582,6332,6855
1974,   3,7075,6860,7301
1974,   4,7497,7249,7721
1974,   5,7416,7155,7654
1974,   6,7301,7060,7538
1974,   7,7136,6938,7350
1974,   8,6897,6721,7130
1974,   9,6535,6375,6787
1974,  10,6568,6331,6819
1974,  11,6339,6026,6577
1974,  12,6531,6313,6824
1975,   1,6707,6481,6949
1975,   2,6564,6325,6871
1975,   3,6750,6569,7004
1975,   4,6995,6790,7183
1975,   5,6985,6672,7204
1975,   6,7041,6811,7233
1975,   7,6875,6714,7056
1975,   8,6454,6224,6693
1975,   9,6760,6532,6961
1975,  10,6494,6219,6691
1975,  11,6438,6202,6632
1975,  12,6369,6145,6603
1976,   1,6315,6055,6605
1976,   2,6382,6172,6609
1976,   3,7157,6930,7368
1976,   4,7142,6935,7351
1976,   5,7250,6929,7541
1976,   6,7070,6884,7275
1976,   7,7099,6789,7269
1976,   8,6814,6643,7048
1976,   9,6616,6394,6866
1976,  10,6399,6151,6635
1976,  11,6580,6336,6798
1976,  12,6098,5883,6319
1977,   1,5400,5182,5569
1977,   2,5504,5234,5691
1977,   3,5922,5617,6111
1977,   4,5927,5684,6150
1977,   5,6500,6262,6761
1977,   6,6324,6134,6558
1977,   7,6229,6065,6460
1977,   8,6161,5914,6343
1977,   9,6019,5776,6235
1977,  10,6143,5904,6353
1977,  11,6007,5777,6220
1977,  12,6427,6216,6841
1978,   1,6033,5810,6246
1978,   2,5972,5751,6158
1978,   3,6099,5895,6273
1978,   4,6575,6361,6757
1978,   5,6503,6249,6772
1978,   6,6705,6470,6874
1978,   7,6365,6092,6603
1978,   8,6418,6239,6573
1978,   9,6063,5819,6235
1978,  10,5924,5693,6190
1978,  11,5910,5667,6167
1978,  12,6102,5889,6339
1979,   1,5700,5469,5935
1979,   2,5481,5203,5679
1979,   3,5911,5664,6192
1979,   4,6191,5977,6401
1979,   5,6597,6404,6894
1979,   6,6514,6280,6742
1979,   7,6471,6306,6682
1979,   8,6472,6292,6713
1979,   9,6351,6168,6540
1979,  10,6417,6152,6643
1979,  11,6377,6131,6617
1979,  12,6379,6177,6584
1980,   1,6532,6287,6732
1980,   2,6224,6018,6438
1980,   3,6383,6147,6642
1980,   4,6831,6564,7079
1980,   5,6811,6514,7078
1980,   6,6822,6624,6998
1980,   7,6681,6414,6885
1980,   8,6637,6442,6843
1980,   9,6644,6457,6821
1980,  10,6491,6298,6688
1980,  11,6101,5865,6320
1980,  12,6113,5844,6326
1981,   1,5920,5714,6177
1981,   2,5819,5636,6102
1981,   3,6202,5932,6463
1981,   4,6040,5848,6245
1981,   5,6419,6165,6634
1981,   6,6532,6283,6777
1981,   7,6425,6148,6675
1981,   8,6411,6239,6614
1981,   9,6408,6206,6633
1981,  10,6329,6037,6568
1981,  11,6310,6086,6511
1981,  12,6247,5960,6503
1982,   1,6010,5796,6214
1982,   2,5815,5612,6074
1982,   3,6413,6179,6625
1982,   4,6352,6156,6545
1982,   5,6617,6370,6840
1982,   6,6787,6570,7038
1982,   7,6372,6105,6595
1982,   8,6367,6156,6563
1982,   9,6054,5880,6249
1982,  10,5925,5705,6220
1982,  11,6061,5871,6262
1982,  12,6258,6079,6493
1983,   1,6220,6026,6467
1983,   2,6102,5873,6307
1983,   3,6182,5965,6366
1983,   4,6237,6050,6463
1983,   5,6680,6406,6947
1983,   6,6462,6269,6672
1983,   7,6484,6231,6663
1983,   8,6659,6432,6985
1983,   9,6539,6368,6744
1983,  10,6335,6133,6506
1983,  11,6379,6149,6623
1983,  12,6689,6399,6932
1984,   1,5847,5637,6047
1984,   2,6116,5895,6382
1984,   3,6444,6264,6677
1984,   4,6806,6586,6995
1984,   5,6467,6265,6703
1984,   6,6629,6423,6840
1984,   7,6640,6446,6855
1984,   8,6410,6215,6617
1984,   9,6405,6178,6557
1984,  10,6384,6133,6595
1984,  11,6382,6201,6575
1984,  12,6277,6053,6498
1985,   1,6290,6059,6498
1985,   2,5576,5311,5888
1985,   3,6741,6475,6970
1985,   4,7331,7160,7552
1985,   5,7432,7232,7835
1985,   6,7298,7121,7504
1985,   7,7015,6824,7282
1985,   8,6897,6735,7152
1985,   9,6767,6589,6907
1985,  10,6505,6275,6711
1985,  11,6686,6397,6916
1985,  12,7538,7352,7783
1986,   1,6265,5990,6486
1986,   2,6514,6236,6683
1986,   3,7262,7020,7442
1986,   4,7165,6902,7395
1986,   5,7362,7124,7610
1986,   6,7402,7222,7616
1986,   7,7530,7330,7686
1986,   8,7188,6907,7432
1986,   9,6938,6716,7114
1986,  10,7133,6890,7327
1986,  11,6925,6668,7104
1986,  12,7210,6975,7485
1987,   1,7169,6884,7371
1987,   2,6980,6794,7198
1987,   3,6952,6724,7216
1987,   4,7030,6818,7254
1987,   5,7027,6812,7300
1987,   6,6841,6617,7020
1987,   7,6840,6628,7117
1987,   8,6570,6357,6733
1987,   9,6497,6309,6655
1987,  10,6302,6086,6465
1987,  11,6249,6008,6442
1987,  12,6459,6238,6694
1988,   1,6110,5904,6372
1988,   2,6082,5841,6351
1988,   3,6265,6026,6468
1988,   4,6236,6013,6469
1988,   5,6375,6202,6613
1988,   6,6369,6171,6529
1988,   7,5936,5715,6130
1988,   8,6083,5932,6249
1988,   9,5804,5574,5960
1988,  10,5745,5521,5972
1988,  11,5774,5553,5952
1988,  12,5821,5550,6098
1989,   1,5830,5580,6024
1989,   2,5581,5297,5827
1989,   3,5476,5191,5727
1989,   4,5903,5672,6133
1989,   5,5885,5605,6140
1989,   6,6242,6016,6455
1989,   7,6088,5865,6275
1989,   8,6205,5971,6391
1989,   9,5932,5766,6154
1989,  10,5882,5621,6068
1989,  11,5906,5666,6086
1989,  12,5585,5334,5861
1990,   1,5445,5203,5625
1990,   2,5630,5336,5905
1990,   3,6145,5890,6309
1990,   4,6185,5988,6405
1990,   5,6289,6070,6552
1990,   6,6185,5998,6380
1990,   7,6059,5856,6259
1990,   8,5890,5701,6099
1990,   9,6071,5868,6338
1990,  10,6151,5895,6397
1990,  11,6070,5855,6294
1990,  12,6014,5774,6232
1991,   1,6488,6232,6694
1991,   2,6127,5873,6299
1991,   3,6372,6184,6529
1991,   4,6296,6087,6493
1991,   5,6428,6196,6734
1991,   6,6247,6047,6436
1991,   7,6087,5764,6298
1991,   8,5781,5558,5963
1991,   9,5727,5501,5916
1991,  10,5578,5332,5786
1991,  11,5447,5200,5678
1991,  12,5706,5501,5941
1992,   1,5491,5319,5650
1992,   2,5575,5327,5798
1992,   3,5887,5636,6064
1992,   4,6006,5727,6275
1992,   5,6081,5886,6372
1992,   6,5889,5722,6061
1992,   7,5894,5691,6092
1992,   8,6137,5985,6290
1992,   9,6250,6025,6473
1992,  10,6075,5871,6301
1992,  11,6418,6200,6625
1992,  12,6452,6225,6724
1993,   1,6657,6465,6899
1993,   2,6429,6197,6659
1993,   3,6372,6157,6571
1993,   4,6861,6635,7142
1993,   5,6984,6804,7223
1993,   6,6551,6374,6761
1993,   7,6764,6578,6944
1993,   8,6366,6214,6575
1993,   9,6139,5941,6380
1993,  10,6158,5948,6329
1993,  11,5894,5666,6160
1993,  12,6310,6054,6577
1994,   1,5723,5512,5964
1994,   2,5857,5686,6136
1994,   3,6053,5824,6297
1994,   4,6183,5962,6387
1994,   5,6687,6492,6960
1994,   6,6195,5971,6446
1994,   7,6316,6143,6536
1994,   8,6238,6033,6514
1994,   9,6201,5977,6403
1994,  10,5993,5735,6201
1994,  11,6207,6023,6389
1994,  12,5763,5480,5989
1995,   1,6185,6000,6392
1995,   2,5876,5641,6156
1995,   3,6132,5871,6332
1995,   4,5996,5609,6264
1995,   5,6271,6062,6468
1995,   6,6081,5792,6280
1995,   7,5991,5786,6172
1995,   8,5991,5746,6213
1995,   9,5789,5601,5930
1995,  10,5726,5477,5910
1995,  11,6004,5810,6230
1995,  12,5879,5654,6107
1996,   1,5637,5445,5878
1996,   2,5646,5424,5855
1996,   3,5697,5423,5912
1996,   4,5895,5601,6125
1996,   5,6058,5837,6315
1996,   6,6172,5974,6476
1996,   7,6275,6068,6490
1996,   8,6284,6119,6473
1996,   9,6292,6018,6479
1996,  10,6541,6346,6787
1996,  11,6178,5974,6439
1996,  12,6518,6256,6756
1997,   1,6553,6312,6778
1997,   2,6301,6103,6541
1997,   3,7276,7069,7475
1997,   4,7366,7098,7599
1997,   5,7094,6904,7281
1997,   6,7239,7042,7434
1997,   7,7273,7002,7499
1997,   8,6987,6837,7208
1997,   9,6799,6585,7014
1997,  10,6571,6386,6758
1997,  11,6385,6184,6599
1997,  12,6689,6406,6906
1998,   1,6571,6361,6760
1998,   2,6560,6342,6816
1998,   3,7015,6801,7278
1998,   4,6936,6730,7239
1998,   5,7084,6895,7315
1998,   6,6914,6757,7091
1998,   7,6663,6425,6917
1998,   8,6537,6305,6726
1998,   9,6226,6054,6457
1998,  10,5964,5769,6154
1998,  11,6026,5827,6189
1998,  12,5683,5474,5957
1999,   1,5507,5261,5688
1999,   2,5750,5525,5947
1999,   3,5868,5607,6146
1999,   4,5679,5444,5891
1999,   5,5993,5836,6187
1999,   6,5680,5463,5827
1999,   7,5779,5558,6026
1999,   8,5454,5270,5613
1999,   9,5287,5044,5462
1999,  10,5131,4940,5385
1999,  11,5358,5125,5550
1999,  12,5482,5204,5693
2000,   1,5382,5144,5593
2000,   2,4973,4725,5214
2000,   3,5117,4835,5468
2000,   4,5245,5032,5400
2000,   5,5536,5306,5739
2000,   6,5654,5445,5873
2000,   7,5625,5415,5868
2000,   8,5572,5351,5803
2000,   9,5474,5285,5700
2000,  10,5299,5048,5485
2000,  11,5319,5065,5492
2000,  12,5446,5215,5694
2001,   1,5225,4995,5457
2001,   2,5143,4907,5355
2001,   3,5350,5111,5623
2001,   4,5371,5127,5600
2001,   5,5621,5412,5853
2001,   6,5490,5307,5691
2001,   7,5326,5058,5540
2001,   8,5233,5089,5421
2001,   9,4974,4784,5164
2001,  10,5285,5103,5471
2001,  11,5241,5027,5465
2001,  12,5352,5089,5589
2002,   1,5308,5134,5521
2002,   2,5697,5518,5944
2002,   3,5598,5415,5808
2002,   4,5713,5518,5916
2002,   5,6015,5826,6296
2002,   6,5923,5708,6098
2002,   7,5704,5481,5981
2002,   8,5591,5428,5780
2002,   9,5259,5067,5430
2002,  10,5256,5039,5490
2002,  11,5362,5084,5550
2002,  12,5216,4978,5467
2003,   1,5344,5152,5558
2003,   2,4971,4766,5220
2003,   3,5047,4847,5273
2003,   4,5142,4895,5344
2003,   5,5459,5299,5692
2003,   6,5557,5357,5785
2003,   7,5571,5251,5911
2003,   8,5604,5384,5823
2003,   9,5586,5359,5802
2003,  10,5367,5165,5545
2003,  11,5444,5230,5729
2003,  12,5379,5146,5593
2004,   1,5576,5330,5841
2004,   2,5191,4974,5403
2004,   3,5363,5163,5598
2004,   4,5723,5523,5984
2004,   5,5820,5593,6052
2004,   6,5860,5663,6032
2004,   7,5938,5749,6123
2004,   8,5793,5564,5964
2004,   9,5551,5358,5777
2004,  10,5614,5398,5806
2004,  11,5576,5322,5795
2004,  12,5772,5560,5992
2005,   1,5886,5690,6090
2005,   2,5942,5764,6175
2005,   3,6024,5810,6206
2005,   4,6023,5811,6228
2005,   5,6189,5971,6355
2005,   6,6131,5944,6340
2005,   7,5698,5541,5892
2005,   8,5687,5498,5896
2005,   9,5214,5027,5416
2005,  10,5129,4900,5331
2005,  11,5480,5257,5689
2005,  12,5439,5144,5656
2006,   1,5509,5320,5700
2006,   2,5742,5543,5964
2006,   3,5735,5479,5985
2006,   4,5610,5438,5903
2006,   5,5806,5568,6065
2006,   6,5463,5259,5652
2006,   7,5627,5446,5823
2006,   8,5339,5159,5513
2006,   9,5605,5431,5801
2006,  10,5643,5457,5844
2006,  11,5509,5266,5688
2006,  12,6066,5820,6303
2007,   1,6246,6046,6460
2007,   2,5751,5510,5983
2007,   3,5969,5733,6172
2007,   4,6017,5810,6270
2007,   5,6144,5942,6417
2007,   6,5710,5530,5912
2007,   7,5568,5376,5723
2007,   8,5490,5320,5716
2007,   9,5542,5340,5727
2007,  10,5330,5135,5556
2007,  11,5243,5073,5405
2007,  12,5413,5203,5649
2008,   1,5507,5346,5725
2008,   2,5258,5070,5432
2008,   3,5830,5641,6042
2008,   4,6138,5925,6339
2008,   5,6294,6092,6576
2008,   6,5996,5760,6165
2008,   7,6040,5872,6200
2008,   8,5868,5666,6058
2008,   9,5542,5327,5714
2008,  10,5339,5151,5527
2008,  11,5434,5207,5667
2008,  12,5733,5520,5945
2009,   1,5683,5418,5916
2009,   2,5423,5147,5642
2009,   3,6043,5846,6235
2009,   4,6313,6119,6530
2009,   5,6392,6133,6646
2009,   6,6125,5931,6325
2009,   7,6411,6199,6551
2009,   8,6054,5868,6267
2009,   9,5674,5520,5875
2009,  10,5797,5572,6013
2009,  11,5630,5382,5842
2009,  12,5826,5550,6030
2010,   1,5594,5390,5793
2010,   2,5526,5290,5739
2010,   3,5404,5207,5570
2010,   4,5595,5404,5783
2010,   5,5755,5499,5999
2010,   6,6120,5906,6344
2010,   7,5809,5604,5984
2010,   8,5740,5572,5896
2010,   9,5461,5227,5681
2010,  10,5136,4952,5341
2010,  11,5541,5325,5707
2010,  12,5518,5130,5732
2011,   1,5338,5152,5525
2011,   2,4952,4686,5151
2011,   3,5356,5185,5596
2011,   4,5627,5432,5862
2011,   5,6289,6122,6537
2011,   6,6453,6289,6676
2011,   7,6214,6005,6414
2011,   8,6080,5900,6273
2011,   9,5609,5398,5850
2011,  10,5911,5690,6110
2011,  11,5808,5620,6038
2011,  12,6503,6164,6757
2012,   1,6342,6118,6590
2012,   2,6393,6164,6648
2012,   3,6349,6173,6626
2012,   4,6044,5872,6269
2012,   5,5731,5539,5986
2012,   6,5855,5617,6011
2012,   7,5606,5407,5788
2012,   8,5268,5089,5458
2012,   9,5128,4886,5301
2012,  10,5141,4942,5330
2012,  11,5198,5002,5455
2012,  12,5239,5022,5399
2013,   1,5636,5425,5837
2013,   2,4862,4662,5127
2013,   3,5490,5303,5748
2013,   4,5333,5143,5590
2013,   5,5727,5546,5925
2013,   6,5429,5258,5636
2013,   7,5812,5594,5981
2013,   8,5777,5564,5981
2013,   9,5722,5478,5973
2013,  10,5727,5509,5933
2013,  11,5674,5436,5903
2013,  12,5490,5305,5683
2014,   1,5362,5151,5623
2014,   2,5132,4894,5479
2014,   3,5143,4949,5374
2014,   4,5974,5772,6209
2014,   5,5854,5646,6065
2014,   6,6294,6055,6466
2014,   7,6085,5886,6281
2014,   8,5960,5764,6166
2014,   9,5876,5665,6030
2014,  10,5738,5499,5930
2014,  11,6158,5958,6397
2014,  12,6137,5896,6381
2015,   1,5734,5540,5935
2015,   2,5674,5397,5877
2015,   3,5420,5145,5621
2015,   4,5872,5671,6093
2015,   5,5534,5300,5774
2015,   6,5954,5719,6157
2015,   7,6490,6291,6699
2015,   8,6486,6232,6697
2015,   9,6039,5820,6236
2015,  10,6152,5903,6365
2015,  11,6070,5832,6325
2015,  12,5854,5625,6129
