DATE	cout
UNITS	m3/s
2010-01-01	7.357
2010-01-02	6.603
2010-01-03	5.895
2010-01-04	5.257
2010-01-05	4.692
2010-01-06	4.192
2010-01-07	3.752
2010-01-08	3.363
2010-01-09	3.019
2010-01-10	2.715
2010-01-11	2.446
2010-01-12	2.207
2010-01-13	1.994
2010-01-14	1.806
2010-01-15	1.661
2010-01-16	1.557
2010-01-17	1.473
2010-01-18	1.402
2010-01-19	1.339
2010-01-20	1.282
2010-01-21	1.227
2010-01-22	1.177
2010-01-23	1.136
2010-01-24	2.211
2010-01-25	5.373
2010-01-26	8.546
2010-01-27	9.797
2010-01-28	9.582
2010-01-29	8.784
2010-01-30	7.873
2010-01-31	7.007
2010-02-01	6.224
2010-02-02	5.531
2010-02-03	4.921
2010-02-04	4.386
2010-02-05	3.921
2010-02-06	3.516
2010-02-07	3.159
2010-02-08	2.844
2010-02-09	2.565
2010-02-10	2.317
2010-02-11	2.097
2010-02-12	1.901
2010-02-13	1.726
2010-02-14	1.571
2010-02-15	1.436
2010-02-16	1.316
2010-02-17	1.212
2010-02-18	1.124
2010-02-19	1.054
2010-02-20	1.003
2010-02-21	0.971
2010-02-22	0.954
2010-02-23	0.949
2010-02-24	0.951
2010-02-25	0.956
2010-02-26	0.962
2010-02-27	1.003
2010-02-28	1.097
2010-03-01	1.202
2010-03-02	1.284
2010-03-03	1.365
2010-03-04	1.454
2010-03-05	1.546
2010-03-06	1.673
2010-03-07	2.103
2010-03-08	3.732
2010-03-09	7.835
2010-03-10	13.8
2010-03-11	19.051
2010-03-12	21.72
2010-03-13	22.282
2010-03-14	21.859
2010-03-15	20.5
2010-03-16	18.475
2010-03-17	16.375
2010-03-18	14.433
2010-03-19	12.701
2010-03-20	11.167
2010-03-21	9.815
2010-03-22	8.631
2010-03-23	7.596
2010-03-24	6.693
2010-03-25	5.904
2010-03-26	5.214
2010-03-27	4.611
2010-03-28	4.083
2010-03-29	3.624
2010-03-30	3.222
2010-03-31	2.869
2010-04-01	2.559
2010-04-02	2.286
2010-04-03	2.045
2010-04-04	1.833
2010-04-05	1.645
2010-04-06	1.981
2010-04-07	3.35
2010-04-08	5.72
2010-04-09	7.587
2010-04-10	7.931
2010-04-11	7.429
2010-04-12	6.716
2010-04-13	6.002
2010-04-14	5.347
2010-04-15	4.762
2010-04-16	4.245
2010-04-17	3.79
2010-04-18	3.388
2010-04-19	3.033
2010-04-20	2.721
2010-04-21	2.444
2010-04-22	2.199
2010-04-23	1.982
2010-04-24	1.79
2010-04-25	1.666
2010-04-26	1.582
2010-04-27	1.488
2010-04-28	1.394
2010-04-29	1.304
2010-04-30	1.221
2010-05-01	1.142
2010-05-02	1.07
2010-05-03	1.067
2010-05-04	1.133
2010-05-05	1.176
2010-05-06	1.173
2010-05-07	1.278
2010-05-08	2.275
2010-05-09	3.549
2010-05-10	3.999
2010-05-11	4.868
2010-05-12	5.961
2010-05-13	7.083
2010-05-14	8.53
2010-05-15	9.042
2010-05-16	8.513
2010-05-17	7.701
2010-05-18	6.877
2010-05-19	6.117
2010-05-20	5.44
2010-05-21	4.841
2010-05-22	4.313
2010-05-23	3.849
2010-05-24	3.44
2010-05-25	3.079
2010-05-26	2.76
2010-05-27	2.479
2010-05-28	2.23
2010-05-29	2.009
2010-05-30	1.814
2010-05-31	1.64
2010-06-01	1.485
2010-06-02	1.383
2010-06-03	1.312
2010-06-04	1.234
2010-06-05	1.157
2010-06-06	1.682
2010-06-07	2.615
2010-06-08	3.056
2010-06-09	3.029
2010-06-10	2.859
2010-06-11	2.653
2010-06-12	2.45
2010-06-13	2.26
2010-06-14	2.086
2010-06-15	1.927
2010-06-16	1.782
2010-06-17	1.65
2010-06-18	1.529
2010-06-19	1.418
2010-06-20	1.317
2010-06-21	1.223
2010-06-22	1.138
2010-06-23	1.059
2010-06-24	0.986
2010-06-25	0.919
2010-06-26	0.858
2010-06-27	0.8
2010-06-28	0.747
2010-06-29	0.698
2010-06-30	0.653
2010-07-01	0.61
2010-07-02	0.571
2010-07-03	0.534
2010-07-04	0.5
2010-07-05	0.469
2010-07-06	0.439
2010-07-07	0.412
2010-07-08	0.386
2010-07-09	0.362
2010-07-10	0.339
2010-07-11	0.318
2010-07-12	0.382
2010-07-13	0.485
2010-07-14	0.541
2010-07-15	0.573
2010-07-16	0.948
2010-07-17	2.305
2010-07-18	3.479
2010-07-19	3.723
2010-07-20	3.602
2010-07-21	3.344
2010-07-22	3.063
2010-07-23	2.796
2010-07-24	2.552
2010-07-25	2.332
2010-07-26	2.133
2010-07-27	1.954
2010-07-28	1.792
2010-07-29	1.646
2010-07-30	1.514
2010-07-31	1.395
2010-08-01	1.286
2010-08-02	1.188
2010-08-03	1.098
2010-08-04	1.016
2010-08-05	0.941
2010-08-06	0.873
2010-08-07	0.81
2010-08-08	0.753
2010-08-09	0.7
2010-08-10	0.651
2010-08-11	0.606
2010-08-12	0.565
2010-08-13	0.527
2010-08-14	0.492
2010-08-15	0.459
2010-08-16	0.429
2010-08-17	0.401
2010-08-18	0.375
2010-08-19	0.35
2010-08-20	0.328
2010-08-21	0.307
2010-08-22	0.288
2010-08-23	0.269
2010-08-24	0.252
2010-08-25	0.237
2010-08-26	0.222
2010-08-27	0.208
2010-08-28	0.195
2010-08-29	0.183
2010-08-30	0.172
2010-08-31	0.161
2010-09-01	0.152
2010-09-02	0.142
2010-09-03	0.134
2010-09-04	0.125
2010-09-05	0.118
2010-09-06	0.111
2010-09-07	0.104
2010-09-08	0.098
2010-09-09	0.092
2010-09-10	0.086
2010-09-11	0.081
2010-09-12	0.076
2010-09-13	0.072
2010-09-14	0.067
2010-09-15	0.063
2010-09-16	0.109
2010-09-17	0.176
2010-09-18	0.216
2010-09-19	0.241
2010-09-20	0.258
2010-09-21	0.269
2010-09-22	0.276
2010-09-23	0.279
2010-09-24	0.279
2010-09-25	0.277
2010-09-26	0.274
2010-09-27	0.268
2010-09-28	0.793
2010-09-29	1.973
2010-09-30	2.776
2010-10-01	2.892
2010-10-02	3.881
2010-10-03	5.459
2010-10-04	6.062
2010-10-05	5.824
2010-10-06	5.335
2010-10-07	4.814
2010-10-08	4.324
2010-10-09	3.883
2010-10-10	3.49
2010-10-11	3.141
2010-10-12	2.831
2010-10-13	2.557
2010-10-14	3.897
2010-10-15	6.49
2010-10-16	7.921
2010-10-17	7.91
2010-10-18	7.305
2010-10-19	6.576
2010-10-20	5.873
2010-10-21	5.738
2010-10-22	5.795
2010-10-23	5.557
2010-10-24	5.204
2010-10-25	4.77
2010-10-26	4.442
2010-10-27	4.163
2010-10-28	3.821
2010-10-29	3.482
2010-10-30	3.168
2010-10-31	2.884
2010-11-01	2.628
2010-11-02	2.399
2010-11-03	2.193
2010-11-04	2.007
2010-11-05	2.516
2010-11-06	4.2
2010-11-07	5.886
2010-11-08	6.458
2010-11-09	6.195
2010-11-10	5.67
2010-11-11	5.11
2010-11-12	4.586
2010-11-13	4.114
2010-11-14	3.757
2010-11-15	3.468
2010-11-16	3.175
2010-11-17	4.432
2010-11-18	6.614
2010-11-19	7.58
2010-11-20	7.407
2010-11-21	6.806
2010-11-22	6.926
2010-11-23	7.706
2010-11-24	7.919
2010-11-25	7.826
2010-11-26	7.559
2010-11-27	6.937
2010-11-28	6.243
2010-11-29	6.112
2010-11-30	7.973
2010-12-01	10.568
2010-12-02	11.625
2010-12-03	11.227
2010-12-04	10.228
2010-12-05	9.131
2010-12-06	8.099
2010-12-07	7.172
2010-12-08	6.354
2010-12-09	5.634
2010-12-10	5.003
2010-12-11	4.452
2010-12-12	4.98
2010-12-13	6.05
2010-12-14	6.316
2010-12-15	5.969
2010-12-16	5.441
2010-12-17	4.903
2010-12-18	4.405
2010-12-19	3.957
2010-12-20	3.558
2010-12-21	3.205
2010-12-22	2.891
2010-12-23	2.613
2010-12-24	2.367
2010-12-25	2.148
2010-12-26	1.953
2010-12-27	1.778
2010-12-28	1.622
2010-12-29	1.482
2010-12-30	1.36
2010-12-31	2.326
2011-01-01	6.788
2011-01-02	12.365
2011-01-03	15.158
2011-01-04	15.269
2011-01-05	14.103
2011-01-06	12.613
2011-01-07	11.159
2011-01-08	9.84
2011-01-09	8.673
2011-01-10	7.648
2011-01-11	6.751
2011-01-12	5.966
2011-01-13	5.278
2011-01-14	4.676
2011-01-15	4.148
2011-01-16	3.685
2011-01-17	3.278
2011-01-18	2.926
2011-01-19	2.623
2011-01-20	2.358
2011-01-21	2.124
2011-01-22	1.916
2011-01-23	1.732
2011-01-24	1.568
2011-01-25	1.422
2011-01-26	1.292
2011-01-27	1.176
2011-01-28	1.071
2011-01-29	0.978
2011-01-30	0.894
2011-01-31	0.819
2011-02-01	0.751
2011-02-02	0.689
2011-02-03	0.634
2011-02-04	0.584
2011-02-05	0.538
2011-02-06	0.497
2011-02-07	0.46
2011-02-08	0.428
2011-02-09	0.4
2011-02-10	0.373
2011-02-11	0.348
2011-02-12	0.326
2011-02-13	0.312
2011-02-14	0.417
2011-02-15	0.568
2011-02-16	0.718
2011-02-17	2.025
2011-02-18	5.576
2011-02-19	9.239
2011-02-20	10.852
2011-02-21	10.741
2011-02-22	9.862
2011-02-23	8.829
2011-02-24	7.844
2011-02-25	6.961
2011-02-26	6.182
2011-02-27	5.506
2011-02-28	4.969
2011-03-01	4.543
2011-03-02	4.21
2011-03-03	3.9
2011-03-04	3.724
2011-03-05	6.316
2011-03-06	10.597
2011-03-07	12.925
2011-03-08	13.157
2011-03-09	13.303
2011-03-10	15.598
2011-03-11	18.454
2011-03-12	19.482
2011-03-13	18.795
2011-03-14	17.252
2011-03-15	15.688
2011-03-16	16.204
2011-03-17	19.78
2011-03-18	24.283
2011-03-19	26.598
2011-03-20	25.901
2011-03-21	25.286
2011-03-22	25.226
2011-03-23	23.902
2011-03-24	21.603
2011-03-25	19.125
2011-03-26	16.809
2011-03-27	14.74
2011-03-28	12.923
2011-03-29	11.337
2011-03-30	9.959
2011-03-31	8.819
2011-04-01	7.982
2011-04-02	7.64
2011-04-03	8.1
2011-04-04	9.354
2011-04-05	10.092
2011-04-06	10.271
2011-04-07	10.058
2011-04-08	9.263
2011-04-09	8.341
2011-04-10	7.465
2011-04-11	6.688
2011-04-12	5.989
2011-04-13	5.345
2011-04-14	4.764
2011-04-15	4.247
2011-04-16	3.805
2011-04-17	3.424
2011-04-18	3.079
2011-04-19	2.767
2011-04-20	2.825
2011-04-21	2.973
2011-04-22	2.864
2011-04-23	3.843
2011-04-24	5.279
2011-04-25	5.896
2011-04-26	6.241
2011-04-27	7.196
2011-04-28	8.576
2011-04-29	9.202
2011-04-30	8.837
2011-05-01	8.154
2011-05-02	7.427
2011-05-03	6.852
2011-05-04	6.352
2011-05-05	5.757
2011-05-06	5.328
2011-05-07	4.971
2011-05-08	4.536
2011-05-09	4.106
2011-05-10	3.711
2011-05-11	3.355
2011-05-12	3.038
2011-05-13	2.754
2011-05-14	2.501
2011-05-15	2.305
2011-05-16	2.538
2011-05-17	2.862
2011-05-18	2.981
2011-05-19	3.122
2011-05-20	3.124
2011-05-21	2.948
2011-05-22	2.725
2011-05-23	2.503
2011-05-24	2.298
2011-05-25	2.11
2011-05-26	2.64
2011-05-27	3.886
2011-05-28	4.579
2011-05-29	4.602
2011-05-30	4.398
2011-05-31	4.056
2011-06-01	3.695
2011-06-02	3.356
2011-06-03	3.047
2011-06-04	2.77
2011-06-05	2.522
2011-06-06	2.299
2011-06-07	2.099
2011-06-08	1.92
2011-06-09	1.758
2011-06-10	1.613
2011-06-11	1.481
2011-06-12	1.362
2011-06-13	1.255
2011-06-14	1.157
2011-06-15	1.068
2011-06-16	0.987
2011-06-17	0.914
2011-06-18	0.846
2011-06-19	0.785
2011-06-20	0.728
2011-06-21	0.677
2011-06-22	0.73
2011-06-23	1.988
2011-06-24	4.94
2011-06-25	7.168
2011-06-26	7.517
2011-06-27	7.048
2011-06-28	6.379
2011-06-29	5.708
2011-06-30	5.092
2011-07-01	4.542
2011-07-02	4.055
2011-07-03	3.644
2011-07-04	3.291
2011-07-05	2.973
2011-07-06	2.687
2011-07-07	2.433
2011-07-08	2.206
2011-07-09	2.003
2011-07-10	1.822
2011-07-11	1.66
2011-07-12	1.515
2011-07-13	1.385
2011-07-14	1.268
2011-07-15	1.162
2011-07-16	1.067
2011-07-17	0.981
2011-07-18	0.903
2011-07-19	0.832
2011-07-20	0.768
2011-07-21	0.71
2011-07-22	0.656
2011-07-23	0.608
2011-07-24	0.563
2011-07-25	0.523
2011-07-26	0.485
2011-07-27	0.451
2011-07-28	0.466
