DATE	cout
UNITS	m3/s
2010-01-01	18.714
2010-01-02	16.655
2010-01-03	14.806
2010-01-04	13.198
2010-01-05	11.812
2010-01-06	10.616
2010-01-07	9.581
2010-01-08	8.681
2010-01-09	7.893
2010-01-10	7.2
2010-01-11	6.588
2010-01-12	6.044
2010-01-13	5.559
2010-01-14	5.124
2010-01-15	4.793
2010-01-16	4.541
2010-01-17	4.332
2010-01-18	4.152
2010-01-19	3.99
2010-01-20	3.833
2010-01-21	3.676
2010-01-22	3.53
2010-01-23	3.405
2010-01-24	6.475
2010-01-25	14.776
2010-01-26	22.043
2010-01-27	24.517
2010-01-28	23.486
2010-01-29	21.124
2010-01-30	18.599
2010-01-31	16.301
2010-02-01	14.317
2010-02-02	12.63
2010-02-03	11.201
2010-02-04	9.992
2010-02-05	8.971
2010-02-06	8.102
2010-02-07	7.352
2010-02-08	6.698
2010-02-09	6.123
2010-02-10	5.615
2010-02-11	5.164
2010-02-12	4.76
2010-02-13	4.398
2010-02-14	4.075
2010-02-15	3.789
2010-02-16	3.534
2010-02-17	3.307
2010-02-18	3.113
2010-02-19	2.957
2010-02-20	2.838
2010-02-21	2.767
2010-02-22	2.73
2010-02-23	2.719
2010-02-24	2.732
2010-02-25	2.733
2010-02-26	2.731
2010-02-27	2.827
2010-02-28	3.066
2010-03-01	3.33
2010-03-02	3.546
2010-03-03	3.781
2010-03-04	4.017
2010-03-05	4.254
2010-03-06	4.554
2010-03-07	5.827
2010-03-08	10.467
2010-03-09	20.922
2010-03-10	33.281
2010-03-11	41.669
2010-03-12	44.402
2010-03-13	44.445
2010-03-14	43.485
2010-03-15	40.522
2010-03-16	36.244
2010-03-17	31.848
2010-03-18	27.862
2010-03-19	24.392
2010-03-20	21.403
2010-03-21	18.84
2010-03-22	16.654
2010-03-23	14.788
2010-03-24	13.19
2010-03-25	11.815
2010-03-26	10.625
2010-03-27	9.591
2010-03-28	8.694
2010-03-29	7.921
2010-03-30	7.248
2010-03-31	6.651
2010-04-01	6.117
2010-04-02	5.638
2010-04-03	5.206
2010-04-04	4.815
2010-04-05	4.461
2010-04-06	4.843
2010-04-07	7.528
2010-04-08	13.634
2010-04-09	18.461
2010-04-10	19.463
2010-04-11	18.244
2010-04-12	16.398
2010-04-13	14.554
2010-04-14	12.901
2010-04-15	11.472
2010-04-16	10.249
2010-04-17	9.202
2010-04-18	8.302
2010-04-19	7.525
2010-04-20	6.849
2010-04-21	6.257
2010-04-22	5.735
2010-04-23	5.273
2010-04-24	4.862
2010-04-25	4.605
2010-04-26	4.389
2010-04-27	4.158
2010-04-28	3.928
2010-04-29	3.705
2010-04-30	3.494
2010-05-01	3.295
2010-05-02	3.106
2010-05-03	2.939
2010-05-04	2.782
2010-05-05	2.636
2010-05-06	2.5
2010-05-07	2.413
2010-05-08	4.633
2010-05-09	7.19
2010-05-10	8.011
2010-05-11	10.563
2010-05-12	12.687
2010-05-13	15.967
2010-05-14	20.383
2010-05-15	21.926
2010-05-16	20.732
2010-05-17	18.601
2010-05-18	16.41
2010-05-19	14.437
2010-05-20	12.736
2010-05-21	11.288
2010-05-22	10.057
2010-05-23	9.008
2010-05-24	8.107
2010-05-25	7.331
2010-05-26	6.656
2010-05-27	6.066
2010-05-28	5.547
2010-05-29	5.089
2010-05-30	4.681
2010-05-31	4.316
2010-06-01	4.079
2010-06-02	3.974
2010-06-03	4.509
2010-06-04	5.052
2010-06-05	5.481
2010-06-06	10.924
2010-06-07	17.361
2010-06-08	19.701
2010-06-09	19.324
2010-06-10	17.866
2010-06-11	16.069
2010-06-12	14.332
2010-06-13	12.78
2010-06-14	11.431
2010-06-15	10.266
2010-06-16	9.26
2010-06-17	8.387
2010-06-18	7.625
2010-06-19	6.957
2010-06-20	6.367
2010-06-21	5.845
2010-06-22	5.379
2010-06-23	4.962
2010-06-24	4.586
2010-06-25	4.247
2010-06-26	3.94
2010-06-27	3.66
2010-06-28	3.405
2010-06-29	3.172
2010-06-30	2.958
2010-07-01	2.761
2010-07-02	2.58
2010-07-03	2.412
2010-07-04	2.257
2010-07-05	2.114
2010-07-06	1.981
2010-07-07	1.857
2010-07-08	1.75
2010-07-09	1.714
2010-07-10	1.687
2010-07-11	1.639
2010-07-12	1.723
2010-07-13	1.802
2010-07-14	1.821
2010-07-15	1.806
2010-07-16	2.363
2010-07-17	4.856
2010-07-18	6.185
2010-07-19	6.412
2010-07-20	6.108
2010-07-21	5.597
2010-07-22	5.088
2010-07-23	4.637
2010-07-24	4.254
2010-07-25	3.93
2010-07-26	3.653
2010-07-27	3.411
2010-07-28	3.196
2010-07-29	3.002
2010-07-30	2.827
2010-07-31	2.665
2010-08-01	2.516
2010-08-02	2.378
2010-08-03	2.248
2010-08-04	2.126
2010-08-05	2.012
2010-08-06	1.904
2010-08-07	1.802
2010-08-08	1.706
2010-08-09	1.614
2010-08-10	1.528
2010-08-11	1.446
2010-08-12	1.368
2010-08-13	1.294
2010-08-14	1.224
2010-08-15	1.157
2010-08-16	1.094
2010-08-17	1.035
2010-08-18	0.978
2010-08-19	0.924
2010-08-20	0.874
2010-08-21	0.825
2010-08-22	0.78
2010-08-23	0.737
2010-08-24	0.696
2010-08-25	0.657
2010-08-26	0.621
2010-08-27	0.586
2010-08-28	0.554
2010-08-29	0.523
2010-08-30	0.493
2010-08-31	0.466
2010-09-01	0.44
2010-09-02	0.415
2010-09-03	0.393
2010-09-04	0.373
2010-09-05	0.355
2010-09-06	0.336
2010-09-07	0.319
2010-09-08	0.302
2010-09-09	0.286
2010-09-10	0.271
2010-09-11	0.256
2010-09-12	0.242
2010-09-13	0.229
2010-09-14	0.217
2010-09-15	0.205
2010-09-16	0.327
2010-09-17	0.459
2010-09-18	0.537
2010-09-19	0.582
2010-09-20	0.607
2010-09-21	0.619
2010-09-22	0.622
2010-09-23	0.619
2010-09-24	0.611
2010-09-25	0.599
2010-09-26	0.584
2010-09-27	0.566
2010-09-28	1.324
2010-09-29	3.255
2010-09-30	4.383
2010-10-01	4.55
2010-10-02	7.161
2010-10-03	10.188
2010-10-04	11.03
2010-10-05	10.398
2010-10-06	9.736
2010-10-07	9.087
2010-10-08	8.329
2010-10-09	7.579
2010-10-10	6.896
2010-10-11	6.292
2010-10-12	5.764
2010-10-13	5.302
2010-10-14	9.284
2010-10-15	14.693
2010-10-16	16.939
2010-10-17	16.399
2010-10-18	14.847
2010-10-19	13.165
2010-10-20	11.634
2010-10-21	11.734
2010-10-22	11.831
2010-10-23	11.349
2010-10-24	10.602
2010-10-25	9.734
2010-10-26	9.367
2010-10-27	8.991
2010-10-28	8.396
2010-10-29	7.751
2010-10-30	7.136
2010-10-31	6.578
2010-11-01	6.079
2010-11-02	5.633
2010-11-03	5.231
2010-11-04	4.872
2010-11-05	4.928
2010-11-06	5.96
2010-11-07	6.836
2010-11-08	6.829
2010-11-09	6.351
2010-11-10	5.792
2010-11-11	5.275
2010-11-12	4.822
2010-11-13	4.427
2010-11-14	4.323
2010-11-15	4.201
2010-11-16	4.002
2010-11-17	7.553
2010-11-18	11.955
2010-11-19	13.797
2010-11-20	13.503
2010-11-21	12.378
2010-11-22	13.954
2010-11-23	17.381
2010-11-24	18.93
2010-11-25	19.435
2010-11-26	18.651
2010-11-27	16.955
2010-11-28	15.106
2010-11-29	15.163
2010-11-30	20.861
2010-12-01	27.293
2010-12-02	29.638
2010-12-03	28.329
2010-12-04	25.54
2010-12-05	22.56
2010-12-06	19.834
2010-12-07	17.466
2010-12-08	15.44
2010-12-09	13.714
2010-12-10	12.242
2010-12-11	10.989
2010-12-12	12.464
2010-12-13	14.129
2010-12-14	14.089
2010-12-15	13.082
2010-12-16	11.866
2010-12-17	10.714
2010-12-18	9.691
2010-12-19	8.797
2010-12-20	8.018
2010-12-21	7.336
2010-12-22	6.735
2010-12-23	6.205
2010-12-24	5.733
2010-12-25	5.311
2010-12-26	4.929
2010-12-27	4.584
2010-12-28	4.269
2010-12-29	3.982
2010-12-30	3.733
2010-12-31	6.62
2011-01-01	19.125
2011-01-02	32.299
2011-01-03	38.076
2011-01-04	37.394
2011-01-05	33.829
2011-01-06	29.68
2011-01-07	25.82
2011-01-08	22.47
2011-01-09	19.628
2011-01-10	17.231
2011-01-11	15.208
2011-01-12	13.493
2011-01-13	12.031
2011-01-14	10.778
2011-01-15	9.698
2011-01-16	8.761
2011-01-17	7.943
2011-01-18	7.244
2011-01-19	6.642
2011-01-20	6.112
2011-01-21	5.64
2011-01-22	5.215
2011-01-23	4.831
2011-01-24	4.482
2011-01-25	4.165
2011-01-26	3.874
2011-01-27	3.609
2011-01-28	3.365
2011-01-29	3.141
2011-01-30	2.934
2011-01-31	2.743
2011-02-01	2.567
2011-02-02	2.403
2011-02-03	2.252
2011-02-04	2.111
2011-02-05	1.98
2011-02-06	1.858
2011-02-07	1.75
2011-02-08	1.653
2011-02-09	1.563
2011-02-10	1.478
2011-02-11	1.398
2011-02-12	1.322
2011-02-13	1.274
2011-02-14	1.52
2011-02-15	1.79
2011-02-16	2.12
2011-02-17	5.704
2011-02-18	14.565
2011-02-19	22.418
2011-02-20	25.352
2011-02-21	24.471
2011-02-22	22.082
2011-02-23	19.485
2011-02-24	17.133
2011-02-25	15.118
2011-02-26	13.417
2011-02-27	12.002
2011-02-28	10.976
2011-03-01	10.202
2011-03-02	9.641
2011-03-03	9.06
2011-03-04	8.669
2011-03-05	17.455
2011-03-06	29.182
2011-03-07	35.194
2011-03-08	35.621
2011-03-09	36.12
2011-03-10	42.213
2011-03-11	48.128
2011-03-12	49.371
2011-03-13	46.589
2011-03-14	42.101
2011-03-15	38.166
2011-03-16	40.471
2011-03-17	49.557
2011-03-18	60.029
2011-03-19	64.753
2011-03-20	62.781
2011-03-21	62.039
2011-03-22	61.357
2011-03-23	57.728
2011-03-24	52.247
2011-03-25	46.542
2011-03-26	41.319
2011-03-27	36.75
2011-03-28	32.814
2011-03-29	29.442
2011-03-30	26.559
2011-03-31	24.344
2011-04-01	22.905
2011-04-02	22.453
2011-04-03	23.6
2011-04-04	26.911
2011-04-05	28.852
2011-04-06	30.241
2011-04-07	30.061
2011-04-08	28.354
2011-04-09	26.113
2011-04-10	23.94
2011-04-11	22.034
2011-04-12	20.278
2011-04-13	18.638
2011-04-14	17.136
2011-04-15	15.778
2011-04-16	14.642
2011-04-17	13.655
2011-04-18	12.732
2011-04-19	11.863
2011-04-20	12.676
2011-04-21	13.66
2011-04-22	13.754
2011-04-23	17.543
2011-04-24	21.495
2011-04-25	23.293
2011-04-26	23.673
2011-04-27	25.776
2011-04-28	28.866
2011-04-29	29.77
2011-04-30	28.32
2011-05-01	26.567
2011-05-02	24.576
2011-05-03	23.569
2011-05-04	22.339
2011-05-05	20.647
2011-05-06	19.98
2011-05-07	19.177
2011-05-08	17.927
2011-05-09	16.602
2011-05-10	15.357
2011-05-11	14.231
2011-05-12	13.22
2011-05-13	12.311
2011-05-14	11.491
2011-05-15	10.938
2011-05-16	12.68
2011-05-17	14.331
2011-05-18	14.905
2011-05-19	15.723
2011-05-20	15.92
2011-05-21	15.282
2011-05-22	14.348
2011-05-23	13.383
2011-05-24	12.479
2011-05-25	11.655
2011-05-26	14.13
2011-05-27	18.958
2011-05-28	21.36
2011-05-29	21.364
2011-05-30	20.701
2011-05-31	19.714
2011-06-01	18.445
2011-06-02	17.112
2011-06-03	15.839
2011-06-04	14.675
2011-06-05	13.624
2011-06-06	12.679
2011-06-07	12.093
2011-06-08	11.731
2011-06-09	11.373
2011-06-10	10.96
2011-06-11	10.518
2011-06-12	10.069
