DATE	cout
UNITS	m3/s
2010-01-01	46.291
2010-01-02	38.478
2010-01-03	33.27
2010-01-04	29.622
2010-01-05	26.887
2010-01-06	24.836
2010-01-07	23.168
2010-01-08	21.667
2010-01-09	20.286
2010-01-10	19.02
2010-01-11	17.884
2010-01-12	16.846
2010-01-13	15.891
2010-01-14	15.559
2010-01-15	15.99
2010-01-16	16.302
2010-01-17	16.272
2010-01-18	15.979
2010-01-19	15.46
2010-01-20	14.798
2010-01-21	14.084
2010-01-22	13.83
2010-01-23	13.913
2010-01-24	56.173
2010-01-25	80.786
2010-01-26	70.234
2010-01-27	51.207
2010-01-28	36.839
2010-01-29	28.203
2010-01-30	23.239
2010-01-31	20.236
2010-02-01	18.24
2010-02-02	16.868
2010-02-03	15.887
2010-02-04	15.008
2010-02-05	14.231
2010-02-06	13.657
2010-02-07	13.057
2010-02-08	12.386
2010-02-09	11.965
2010-02-10	12.191
2010-02-11	12.163
2010-02-12	11.681
2010-02-13	11.038
2010-02-14	10.475
2010-02-15	9.921
2010-02-16	9.588
2010-02-17	9.565
2010-02-18	9.674
2010-02-19	9.493
2010-02-20	9.059
2010-02-21	8.819
2010-02-22	31.274
2010-02-23	45.884
2010-02-24	40.255
2010-02-25	29.225
2010-02-26	21.088
2010-02-27	16.904
2010-02-28	14.768
2010-03-01	13.342
2010-03-02	12.244
2010-03-03	11.357
2010-03-04	10.626
2010-03-05	10.027
2010-03-06	10.63
2010-03-07	31.706
2010-03-08	74.099
2010-03-09	99.772
2010-03-10	90.354
2010-03-11	68.083
2010-03-12	51.113
2010-03-13	112.888
2010-03-14	147.407
2010-03-15	121.858
2010-03-16	84.221
2010-03-17	57.393
2010-03-18	41.965
2010-03-19	33.502
2010-03-20	28.634
2010-03-21	25.551
2010-03-22	23.6
2010-03-23	22.265
2010-03-24	21.146
2010-03-25	24.647
2010-03-26	26.878
2010-03-27	25.595
2010-03-28	39.096
2010-03-29	48.432
2010-03-30	43.578
2010-03-31	34.923
2010-04-01	28.336
2010-04-02	24.232
2010-04-03	21.655
2010-04-04	19.863
2010-04-05	18.472
2010-04-06	17.297
2010-04-07	28.634
2010-04-08	165.832
2010-04-09	209.727
2010-04-10	151.616
2010-04-11	92.282
2010-04-12	56.45
2010-04-13	37.934
2010-04-14	28.503
2010-04-15	23.374
2010-04-16	20.288
2010-04-17	18.211
2010-04-18	16.664
2010-04-19	15.418
2010-04-20	14.359
2010-04-21	13.427
2010-04-22	12.585
2010-04-23	11.815
2010-04-24	11.189
2010-04-25	62.853
2010-04-26	162.599
2010-04-27	177.267
2010-04-28	128.448
2010-04-29	81.493
2010-04-30	52.124
2010-05-01	36.27
2010-05-02	28.39
2010-05-03	24.691
2010-05-04	23.034
2010-05-05	22.001
2010-05-06	21.026
2010-05-07	20.24
2010-05-08	19.621
2010-05-09	19.004
2010-05-10	18.324
2010-05-11	115.597
2010-05-12	175.831
2010-05-13	155.836
2010-05-14	116.04
2010-05-15	83.68
2010-05-16	61.092
2010-05-17	113.013
2010-05-18	149.588
2010-05-19	126.007
2010-05-20	88.163
2010-05-21	187.926
2010-05-22	303.661
2010-05-23	313.702
2010-05-24	248.995
2010-05-25	175.151
2010-05-26	120.639
2010-05-27	86.547
2010-05-28	66.251
2010-05-29	53.932
2010-05-30	45.986
2010-05-31	64.998
2010-06-01	78.617
