DATE	cout
UNITS	m3/s
2010-01-01	1.26
2010-01-02	0.992
2010-01-03	0.851
2010-01-04	0.764
2010-01-05	0.7
2010-01-06	0.65
2010-01-07	0.613
2010-01-08	0.578
2010-01-09	0.542
2010-01-10	0.508
2010-01-11	0.477
2010-01-12	0.448
2010-01-13	0.423
2010-01-14	0.413
2010-01-15	0.691
2010-01-16	0.748
2010-01-17	0.744
2010-01-18	0.691
2010-01-19	0.596
2010-01-20	0.503
2010-01-21	0.441
2010-01-22	0.409
2010-01-23	0.391
2010-01-24	3.256
2010-01-25	9.19
2010-01-26	9.178
2010-01-27	5.614
2010-01-28	2.989
2010-01-29	1.727
2010-01-30	1.187
2010-01-31	0.946
2010-02-01	0.82
2010-02-02	0.741
2010-02-03	0.688
2010-02-04	0.647
2010-02-05	0.611
2010-02-06	0.574
2010-02-07	0.539
2010-02-08	0.505
2010-02-09	0.474
2010-02-10	0.465
2010-02-11	0.453
2010-02-12	0.43
2010-02-13	0.404
2010-02-14	0.381
2010-02-15	0.362
2010-02-16	0.343
2010-02-17	0.326
2010-02-18	0.315
2010-02-19	0.308
2010-02-20	0.302
2010-02-21	0.322
2010-02-22	0.354
2010-02-23	0.369
2010-02-24	0.361
2010-02-25	0.34
2010-02-26	0.334
2010-02-27	0.409
2010-02-28	0.572
2010-03-01	0.637
2010-03-02	0.612
2010-03-03	0.634
2010-03-04	0.638
2010-03-05	0.633
2010-03-06	0.67
2010-03-07	1.247
2010-03-08	3.833
2010-03-09	7.979
2010-03-10	10.022
2010-03-11	8.484
2010-03-12	5.74
2010-03-13	6.114
2010-03-14	6.786
2010-03-15	5.223
2010-03-16	3.128
2010-03-17	1.84
2010-03-18	1.253
2010-03-19	0.99
2010-03-20	0.853
2010-03-21	0.77
2010-03-22	0.886
2010-03-23	1.215
2010-03-24	1.059
2010-03-25	0.894
2010-03-26	0.761
2010-03-27	0.659
2010-03-28	1.234
2010-03-29	1.781
2010-03-30	1.507
2010-03-31	1.101
2010-04-01	0.863
2010-04-02	0.736
2010-04-03	0.661
2010-04-04	0.608
2010-04-05	0.57
2010-04-06	2.596
2010-04-07	3.774
2010-04-08	13.98
2010-04-09	14.508
2010-04-10	8.913
2010-04-11	4.546
2010-04-12	2.378
2010-04-13	1.604
2010-04-14	1.211
2010-04-15	0.973
2010-04-16	0.842
2010-04-17	0.851
2010-04-18	0.777
2010-04-19	0.682
2010-04-20	0.619
2010-04-21	0.572
2010-04-22	0.533
2010-04-23	0.499
2010-04-24	0.469
2010-04-25	1.81
2010-04-26	1.768
2010-04-27	1.143
2010-04-28	0.808
2010-04-29	0.658
2010-04-30	0.582
2010-05-01	0.806
2010-05-02	0.77
2010-05-03	1.005
2010-05-04	0.875
2010-05-05	1.054
2010-05-06	1.236
2010-05-07	1.374
2010-05-08	2.841
2010-05-09	2.502
2010-05-10	1.579
2010-05-11	3.717
2010-05-12	4.016
2010-05-13	4.161
2010-05-14	6.593
2010-05-15	5.847
2010-05-16	3.429
2010-05-17	1.945
2010-05-18	1.402
2010-05-19	1.104
2010-05-20	0.913
2010-05-21	0.801
2010-05-22	2.036
2010-05-23	1.935
2010-05-24	1.316
2010-05-25	0.977
2010-05-26	0.81
2010-05-27	0.719
2010-05-28	0.658
2010-05-29	0.612
2010-05-30	0.572
2010-05-31	0.537
2010-06-01	1.05
2010-06-02	1.26
2010-06-03	1.187
2010-06-04	0.903
2010-06-05	1.607
2010-06-06	9.519
2010-06-07	9.355
2010-06-08	5.288
2010-06-09	3.615
2010-06-10	2.585
2010-06-11	1.706
2010-06-12	1.215
2010-06-13	1.046
2010-06-14	0.908
2010-06-15	0.794
2010-06-16	1.105
2010-06-17	1.005
2010-06-18	0.789
2010-06-19	0.676
2010-06-20	0.612
2010-06-21	0.567
2010-06-22	0.556
2010-06-23	0.523
2010-06-24	0.611
2010-06-25	0.56
2010-06-26	0.481
2010-06-27	0.466
2010-06-28	0.934
2010-06-29	0.823
2010-06-30	0.579
2010-07-01	0.467
2010-07-02	0.413
2010-07-03	0.382
2010-07-04	0.359
2010-07-05	0.339
2010-07-06	0.322
2010-07-07	0.306
2010-07-08	0.291
2010-07-09	0.301
2010-07-10	0.286
2010-07-11	0.262
2010-07-12	0.617
2010-07-13	0.564
2010-07-14	0.388
2010-07-15	0.306
2010-07-16	2.479
2010-07-17	2.121
2010-07-18	1.144
2010-07-19	1.678
2010-07-20	1.488
2010-07-21	0.98
2010-07-22	0.71
2010-07-23	1.909
2010-07-24	2.11
2010-07-25	1.523
2010-07-26	1.045
2010-07-27	0.795
2010-07-28	0.845
2010-07-29	0.757
2010-07-30	0.629
2010-07-31	0.559
2010-08-01	0.51
2010-08-02	0.472
2010-08-03	0.441
2010-08-04	0.417
2010-08-05	0.786
2010-08-06	0.697
2010-08-07	0.53
2010-08-08	0.447
2010-08-09	0.434
2010-08-10	0.401
2010-08-11	0.359
2010-08-12	0.332
2010-08-13	0.311
2010-08-14	0.293
2010-08-15	0.401
2010-08-16	0.442
2010-08-17	0.364
2010-08-18	0.299
2010-08-19	0.266
2010-08-20	0.247
2010-08-21	0.259
2010-08-22	1.061
2010-08-23	1.003
2010-08-24	0.649
2010-08-25	0.472
2010-08-26	0.389
2010-08-27	0.344
2010-08-28	0.313
2010-08-29	0.29
2010-08-30	0.271
2010-08-31	0.253
2010-09-01	0.238
2010-09-02	0.297
2010-09-03	1.229
2010-09-04	1.076
2010-09-05	0.636
2010-09-06	0.443
2010-09-07	0.362
2010-09-08	0.322
2010-09-09	0.33
2010-09-10	0.309
2010-09-11	0.333
2010-09-12	0.426
2010-09-13	0.396
2010-09-14	0.318
2010-09-15	0.27
2010-09-16	1.549
2010-09-17	1.378
2010-09-18	0.822
2010-09-19	0.562
2010-09-20	0.441
2010-09-21	0.378
2010-09-22	1.119
2010-09-23	1.011
2010-09-24	0.657
2010-09-25	0.492
2010-09-26	0.469
2010-09-27	0.51
2010-09-28	1.457
2010-09-29	1.379
2010-09-30	0.903
2010-10-01	0.65
2010-10-02	1.298
2010-10-03	1.797
2010-10-04	1.368
2010-10-05	1.225
2010-10-06	1.625
2010-10-07	1.375
2010-10-08	0.981
2010-10-09	0.774
2010-10-10	0.666
2010-10-11	0.916
2010-10-12	0.961
2010-10-13	0.783
2010-10-14	2.894
2010-10-15	2.989
2010-10-16	1.889
2010-10-17	1.19
2010-10-18	0.87
2010-10-19	0.719
2010-10-20	0.636
2010-10-21	1.224
2010-10-22	1.259
2010-10-23	1.032
2010-10-24	0.918
2010-10-25	1.265
2010-10-26	2.101
2010-10-27	1.945
2010-10-28	1.327
2010-10-29	0.968
2010-10-30	0.772
2010-10-31	0.664
2010-11-01	0.593
2010-11-02	0.54
2010-11-03	0.5
2010-11-04	0.467
2010-11-05	0.438
2010-11-06	0.412
2010-11-07	0.388
2010-11-08	0.365
2010-11-09	0.345
2010-11-10	0.326
2010-11-11	0.308
2010-11-12	0.292
2010-11-13	0.289
2010-11-14	0.331
2010-11-15	0.305
2010-11-16	0.407
2010-11-17	3.104
2010-11-18	3.333
2010-11-19	2.183
2010-11-20	1.345
2010-11-21	0.914
2010-11-22	4.414
2010-11-23	6.936
2010-11-24	5.522
2010-11-25	3.901
2010-11-26	2.702
2010-11-27	1.798
2010-11-28	1.285
2010-11-29	2.907
2010-11-30	9.234
2010-12-01	9.669
2010-12-02	6.491
2010-12-03	3.756
2010-12-04	2.198
2010-12-05	1.452
2010-12-06	1.151
2010-12-07	1.008
2010-12-08	0.904
2010-12-09	0.818
2010-12-10	0.758
2010-12-11	0.96
2010-12-12	2.676
2010-12-13	2.891
2010-12-14	2.039
2010-12-15	1.359
2010-12-16	0.976
2010-12-17	0.779
2010-12-18	0.672
2010-12-19	0.603
2010-12-20	0.557
2010-12-21	0.521
2010-12-22	0.488
2010-12-23	0.461
2010-12-24	0.436
2010-12-25	0.409
2010-12-26	0.383
2010-12-27	0.359
2010-12-28	0.336
2010-12-29	0.316
2010-12-30	0.374
2010-12-31	4.129
2011-01-01	19.166
2011-01-02	19.673
2011-01-03	12.395
2011-01-04	6.553
2011-01-05	3.307
2011-01-06	1.85
2011-01-07	1.237
2011-01-08	0.967
2011-01-09	0.83
2011-01-10	0.745
2011-01-11	0.683
2011-01-12	0.633
2011-01-13	0.59
2011-01-14	0.552
2011-01-15	0.521
2011-01-16	0.492
2011-01-17	0.463
2011-01-18	0.542
2011-01-19	0.545
2011-01-20	0.505
2011-01-21	0.467
2011-01-22	0.433
2011-01-23	0.403
2011-01-24	0.375
2011-01-25	0.36
2011-01-26	0.348
2011-01-27	0.337
2011-01-28	0.325
2011-01-29	0.31
2011-01-30	0.292
2011-01-31	0.273
2011-02-01	0.255
2011-02-02	0.239
2011-02-03	0.224
2011-02-04	0.21
2011-02-05	0.197
2011-02-06	0.186
2011-02-07	0.196
2011-02-08	0.199
2011-02-09	0.19
2011-02-10	0.178
2011-02-11	0.165
2011-02-12	0.156
2011-02-13	0.2
2011-02-14	0.673
2011-02-15	0.736
2011-02-16	0.672
2011-02-17	4.511
2011-02-18	12.47
2011-02-19	11.981
2011-02-20	7.41
2011-02-21	3.891
2011-02-22	2.098
2011-02-23	1.327
2011-02-24	1.023
2011-02-25	0.896
2011-02-26	0.811
2011-02-27	0.772
2011-02-28	2.069
2011-03-01	2.345
2011-03-02	1.797
2011-03-03	1.294
2011-03-04	1.177
2011-03-05	19.406
2011-03-06	21.903
2011-03-07	14.382
2011-03-08	8.035
2011-03-09	5.644
2011-03-10	15.589
2011-03-11	16.756
2011-03-12	11.641
2011-03-13	6.986
2011-03-14	3.996
2011-03-15	2.875
2011-03-16	10.441
2011-03-17	16.449
2011-03-18	20.166
2011-03-19	16.739
2011-03-20	10.287
2011-03-21	11.953
2011-03-22	11.028
2011-03-23	6.966
2011-03-24	3.828
2011-03-25	2.193
2011-03-26	1.468
2011-03-27	1.138
2011-03-28	0.965
2011-03-29	0.867
2011-03-30	0.832
2011-03-31	0.954
2011-04-01	1.321
2011-04-02	1.571
2011-04-03	2.133
2011-04-04	9.129
2011-04-05	10.421
2011-04-06	7.383
2011-04-07	5.428
2011-04-08	3.938
2011-04-09	2.762
2011-04-10	2.006
2011-04-11	1.451
2011-04-12	1.114
2011-04-13	0.939
2011-04-14	0.834
2011-04-15	0.759
2011-04-16	1.961
2011-04-17	1.98
2011-04-18	1.463
2011-04-19	1.343
2011-04-20	3.86
2011-04-21	4.359
2011-04-22	2.907
2011-04-23	8.244
2011-04-24	8.764
2011-04-25	7.257
2011-04-26	5.979
2011-04-27	4.983
2011-04-28	4.877
2011-04-29	3.671
2011-04-30	2.269
2011-05-01	2.112
2011-05-02	1.861
2011-05-03	2.633
2011-05-04	2.559
2011-05-05	1.798
2011-05-06	1.91
2011-05-07	1.815
2011-05-08	1.399
2011-05-09	1.072
2011-05-10	0.892
2011-05-11	0.791
2011-05-12	0.723
2011-05-13	0.671
2011-05-14	0.626
2011-05-15	1.513
2011-05-16	2.243
2011-05-17	2.11
2011-05-18	1.758
2011-05-19	2.116
2011-05-20	2.021
2011-05-21	1.503
2011-05-22	1.387
2011-05-23	1.263
2011-05-24	1.061
2011-05-25	0.887
2011-05-26	6.825
2011-05-27	8.009
2011-05-28	5.377
2011-05-29	3.359
2011-05-30	2.923
2011-05-31	2.353
2011-06-01	1.63
2011-06-02	1.186
2011-06-03	0.964
2011-06-04	1.125
2011-06-05	1.147
2011-06-06	0.941
2011-06-07	1.655
2011-06-08	1.521
2011-06-09	1.097
2011-06-10	0.863
2011-06-11	0.74
2011-06-12	0.669
2011-06-13	0.619
2011-06-14	0.58
2011-06-15	0.545
2011-06-16	0.543
2011-06-17	0.54
2011-06-18	0.496
2011-06-19	0.454
2011-06-20	0.424
2011-06-21	0.4
2011-06-22	1.237
2011-06-23	2.341
2011-06-24	2.343
2011-06-25	1.715
2011-06-26	1.182
2011-06-27	0.869
2011-06-28	0.709
2011-06-29	0.625
2011-06-30	0.571
2011-07-01	0.53
2011-07-02	0.604
2011-07-03	0.751
2011-07-04	0.649
2011-07-05	0.523
2011-07-06	0.459
2011-07-07	0.421
2011-07-08	0.394
2011-07-09	0.371
2011-07-10	0.351
2011-07-11	0.333
2011-07-12	0.316
2011-07-13	0.3
2011-07-14	0.285
2011-07-15	0.27
2011-07-16	0.257
2011-07-17	0.244
2011-07-18	0.233
2011-07-19	0.224
2011-07-20	0.212
2011-07-21	0.2
2011-07-22	0.19
2011-07-23	0.18
2011-07-24	0.171
2011-07-25	0.163
2011-07-26	0.155
2011-07-27	0.147
2011-07-28	0.157
2011-07-29	0.924
2011-07-30	0.82
2011-07-31	0.598
2011-08-01	0.442
2011-08-02	0.323
2011-08-03	0.464
2011-08-04	0.522
2011-08-05	0.404
2011-08-06	0.307
2011-08-07	0.37
2011-08-08	0.567
2011-08-09	3.098
2011-08-10	2.691
2011-08-11	1.488
2011-08-12	0.952
2011-08-13	0.725
2011-08-14	2.054
2011-08-15	2.008
2011-08-16	1.378
2011-08-17	0.981
2011-08-18	0.846
2011-08-19	0.761
2011-08-20	0.86
2011-08-21	1.212
2011-08-22	1.067
2011-08-23	0.801
2011-08-24	0.656
2011-08-25	4.925
2011-08-26	4.389
2011-08-27	2.392
2011-08-28	1.46
2011-08-29	1.06
2011-08-30	0.873
2011-08-31	0.769
2011-09-01	1.05
2011-09-02	0.954
2011-09-03	0.756
2011-09-04	1.066
2011-09-05	1.489
2011-09-06	1.216
2011-09-07	1.187
2011-09-08	1.066
2011-09-09	0.867
2011-09-10	0.807
2011-09-11	0.716
2011-09-12	0.625
2011-09-13	0.565
2011-09-14	0.524
2011-09-15	0.56
2011-09-16	0.524
2011-09-17	0.469
2011-09-18	0.433
2011-09-19	0.858
2011-09-20	1.991
2011-09-21	3.11
2011-09-22	2.413
2011-09-23	2.227
2011-09-24	1.808
2011-09-25	1.296
2011-09-26	3.83
2011-09-27	7.619
2011-09-28	6.744
2011-09-29	5.234
2011-09-30	6.501
2011-10-01	6.107
2011-10-02	4.766
2011-10-03	3.71
2011-10-04	2.555
2011-10-05	1.688
2011-10-06	1.236
2011-10-07	1.013
2011-10-08	0.886
2011-10-09	0.799
2011-10-10	0.731
2011-10-11	0.675
2011-10-12	1.508
2011-10-13	1.961
2011-10-14	8.673
2011-10-15	8.888
2011-10-16	5.714
2011-10-17	3.241
2011-10-18	1.881
2011-10-19	3.572
2011-10-20	6.763
