DATE	cout
UNITS	m3/s
2010-01-01	12.046
2010-01-02	10.937
2010-01-03	9.98
2010-01-04	9.154
2010-01-05	8.437
2010-01-06	7.813
2010-01-07	7.269
2010-01-08	6.791
2010-01-09	6.368
2010-01-10	5.988
2010-01-11	5.645
2010-01-12	5.334
2010-01-13	5.051
2010-01-14	4.793
2010-01-15	4.558
2010-01-16	4.346
2010-01-17	4.155
2010-01-18	3.985
2010-01-19	3.832
2010-01-20	3.692
2010-01-21	3.563
2010-01-22	3.447
2010-01-23	3.35
2010-01-24	3.346
2010-01-25	3.404
2010-01-26	3.472
2010-01-27	3.53
2010-01-28	3.57
2010-01-29	3.593
2010-01-30	3.6
2010-01-31	3.593
2010-02-01	3.574
2010-02-02	3.546
2010-02-03	3.51
2010-02-04	3.467
2010-02-05	3.419
2010-02-06	3.372
2010-02-07	3.326
2010-02-08	3.274
2010-02-09	3.221
2010-02-10	3.17
2010-02-11	3.115
2010-02-12	3.052
2010-02-13	2.984
2010-02-14	2.91
2010-02-15	2.835
2010-02-16	2.762
2010-02-17	2.692
2010-02-18	2.623
2010-02-19	2.554
2010-02-20	2.484
2010-02-21	2.415
2010-02-22	2.364
2010-02-23	2.331
2010-02-24	2.31
2010-02-25	2.293
2010-02-26	2.277
2010-02-27	2.26
2010-02-28	2.242
2010-03-01	2.22
2010-03-02	2.193
2010-03-03	2.162
2010-03-04	2.129
2010-03-05	2.095
2010-03-06	2.061
2010-03-07	2.027
2010-03-08	2.05
2010-03-09	2.162
2010-03-10	2.382
2010-03-11	2.621
2010-03-12	2.822
2010-03-13	2.998
2010-03-14	3.172
2010-03-15	3.343
2010-03-16	3.5
2010-03-17	3.633
2010-03-18	3.74
2010-03-19	3.821
2010-03-20	3.879
2010-03-21	3.915
2010-03-22	4.051
2010-03-23	4.227
2010-03-24	4.348
2010-03-25	4.585
2010-03-26	4.761
2010-03-27	4.798
2010-03-28	4.791
2010-03-29	4.787
2010-03-30	4.793
2010-03-31	4.797
2010-04-01	4.787
2010-04-02	4.76
2010-04-03	4.719
2010-04-04	4.666
2010-04-05	4.603
2010-04-06	4.533
2010-04-07	4.457
2010-04-08	5.13
2010-04-09	5.959
2010-04-10	6.384
2010-04-11	6.433
2010-04-12	6.252
2010-04-13	5.965
2010-04-14	5.649
2010-04-15	5.34
2010-04-16	5.052
2010-04-17	4.791
2010-04-18	4.555
2010-04-19	4.341
2010-04-20	4.147
2010-04-21	3.969
2010-04-22	3.805
2010-04-23	3.652
2010-04-24	3.538
2010-04-25	4.068
2010-04-26	5.149
2010-04-27	5.898
2010-04-28	6.077
2010-04-29	5.9
2010-04-30	5.561
2010-05-01	5.176
2010-05-02	4.805
2010-05-03	4.47
2010-05-04	4.173
2010-05-05	3.91
2010-05-06	3.674
2010-05-07	3.461
2010-05-08	3.277
2010-05-09	3.119
2010-05-10	2.976
2010-05-11	3.562
2010-05-12	4.306
2010-05-13	4.679
2010-05-14	4.767
2010-05-15	4.636
2010-05-16	4.386
2010-05-17	4.397
2010-05-18	4.429
2010-05-19	4.333
2010-05-20	4.156
2010-05-21	3.949
2010-05-22	3.739
2010-05-23	3.54
2010-05-24	3.353
2010-05-25	3.18
2010-05-26	3.019
2010-05-27	2.873
2010-05-28	2.741
2010-05-29	2.62
2010-05-30	2.507
2010-05-31	2.893
2010-06-01	4.029
2010-06-02	5.096
2010-06-03	5.614
2010-06-04	5.679
2010-06-05	6.466
2010-06-06	8.011
2010-06-07	9.394
2010-06-08	10.114
2010-06-09	10.394
2010-06-10	10.336
2010-06-11	9.978
2010-06-12	9.433
2010-06-13	9.385
2010-06-14	9.486
2010-06-15	9.322
2010-06-16	8.925
