time,date,hour,precip [mm/day],raven-weighted [m3/s],raven-weighted (observed) [m3/s]
0,2010-01-01,00:00:00.00,---,0,
1,2010-01-02,00:00:00.00,0.982669,0,25.202
2,2010-01-03,00:00:00.00,0.826984,0,22.7101
3,2010-01-04,00:00:00.00,2.15262,0,18.859
4,2010-01-05,00:00:00.00,2.78283,0,18.9723
5,2010-01-06,00:00:00.00,2.20265,0,20.3881
6,2010-01-07,00:00:00.00,2.02592,0,19.7085
7,2010-01-08,00:00:00.00,3.51503,0,18.6891
8,2010-01-09,00:00:00.00,4.41962,0,19.1422
9,2010-01-10,00:00:00.00,0.408345,0,18.859
10,2010-01-11,00:00:00.00,0.353432,0,17.3582
11,2010-01-12,00:00:00.00,2.25257,0,17.9246
12,2010-01-13,00:00:00.00,0.914011,0,18.4343
13,2010-01-14,00:00:00.00,0.0534836,0,17.7547
14,2010-01-15,00:00:00.00,0.00763423,0,18.944
15,2010-01-16,00:00:00.00,0.152363,6.95547e-09,22.2004
16,2010-01-17,00:00:00.00,0.0406648,0.14029,26.5612
17,2010-01-18,00:00:00.00,0.562713,0.838804,35.6792
18,2010-01-19,00:00:00.00,0.0779511,2.32958,36.2456
19,2010-01-20,00:00:00.00,0.204268,2.7776,31.998
20,2010-01-21,00:00:00.00,0.103812,1.92727,30.299
21,2010-01-22,00:00:00.00,0.103849,1.32968,26.9576
22,2010-01-23,00:00:00.00,1.85526,1.31284,25.7683
23,2010-01-24,00:00:00.00,0.0574732,1.44134,27.7222
24,2010-01-25,00:00:00.00,14.977,5.79649,73.6238
25,2010-01-26,00:00:00.00,8.82337,12.258,125.727
26,2010-01-27,00:00:00.00,7.1856,12.5816,76.7387
27,2010-01-28,00:00:00.00,1.56053,9.16002,52.103
28,2010-01-29,00:00:00.00,1.93908,6.2336,43.6079
29,2010-01-30,00:00:00.00,0.155237,4.26989,38.5109
30,2010-01-31,00:00:00.00,0.021646,3.04245,31.998
31,2010-02-01,00:00:00.00,0.0327386,2.29482,27.6372
32,2010-02-02,00:00:00.00,0.0829385,1.83824,24.8905
33,2010-02-03,00:00:00.00,0.225259,1.55372,21.3792
34,2010-02-04,00:00:00.00,1.50842,1.53814,20.0483
35,2010-02-05,00:00:00.00,0.0354946,1.51152,18.7741
36,2010-02-06,00:00:00.00,2.44346,1.72744,20.0766
37,2010-02-07,00:00:00.00,2.86961,1.84227,19.7085
38,2010-02-08,00:00:00.00,0.269353,1.4819,19.5103
39,2010-02-09,00:00:00.00,0.0215496,1.25737,18.3776
40,2010-02-10,00:00:00.00,9.75358,1.41313,17.5564
41,2010-02-11,00:00:00.00,8.00764,1.49187,19.5386
42,2010-02-12,00:00:00.00,1.84044,1.22636,18.406
43,2010-02-13,00:00:00.00,0.909889,1.05905,18.4343
44,2010-02-14,00:00:00.00,1.84594,0.948649,18.6891
45,2010-02-15,00:00:00.00,0.916894,0.871434,18.406
46,2010-02-16,00:00:00.00,2.50289,0.813508,17.2733
47,2010-02-17,00:00:00.00,5.05769,0.767159,19.1139
48,2010-02-18,00:00:00.00,1.26667,0.727984,18.8307
49,2010-02-19,00:00:00.00,0.360088,0.693041,20.02
50,2010-02-20,00:00:00.00,0.0440491,0.660762,21.6624
51,2010-02-21,00:00:00.00,0.0016888,0.630752,22.9366
52,2010-02-22,00:00:00.00,0.0696473,0.602744,23.7012
53,2010-02-23,00:00:00.00,6.60395,2.81877,35.3961
54,2010-02-24,00:00:00.00,0.338456,5.89165,56.9169
55,2010-02-25,00:00:00.00,1.90353,5.79269,41.9089
56,2010-02-26,00:00:00.00,2.0915,4.09079,31.4317
57,2010-02-27,00:00:00.00,7.99595,2.86335,34.8297
58,2010-02-28,00:00:00.00,3.74838,2.55412,33.4139
59,2010-03-01,00:00:00.00,1.35277,2.55484,33.1307
60,2010-03-02,00:00:00.00,0.356907,2.35044,32.5644
61,2010-03-03,00:00:00.00,0.108964,2.03131,30.5822
62,2010-03-04,00:00:00.00,0.137704,1.59243,28.8832
63,2010-03-05,00:00:00.00,0.00719439,1.32161,31.1485
64,2010-03-06,00:00:00.00,0.00140457,1.14876,29.4495
65,2010-03-07,00:00:00.00,0.013546,1.03294,30.8654
66,2010-03-08,00:00:00.00,0.0015123,0.950213,32.5644
67,2010-03-09,00:00:00.00,2.1377e-308,2.17916,41.6258
68,2010-03-10,00:00:00.00,0.0116297,6.29053,58.3327
69,2010-03-11,00:00:00.00,0.396259,15.3559,92.3129
70,2010-03-12,00:00:00.00,0.0641058,26.5735,110.719
71,2010-03-13,00:00:00.00,0.477844,26.9885,92.3129
72,2010-03-14,00:00:00.00,9.51014,29.5689,82.1189
73,2010-03-15,00:00:00.00,5.60545,36.4185,130.541
74,2010-03-16,00:00:00.00,0.317763,31.0914,104.206
75,2010-03-17,00:00:00.00,0.00805237,22.1668,87.4991
76,2010-03-18,00:00:00.00,0,15.8141,76.1723
77,2010-03-19,00:00:00.00,1.94889e-308,11.9002,63.7129
78,2010-03-20,00:00:00.00,1.0769e-308,9.53275,50.1208
79,2010-03-21,00:00:00.00,0.0325526,8.13026,38.5109
80,2010-03-22,00:00:00.00,0.10937,7.39574,32.5644
81,2010-03-23,00:00:00.00,19.1404,30.2252,50.404
82,2010-03-24,00:00:00.00,3.00441,48.3138,117.232
83,2010-03-25,00:00:00.00,3.76464e-308,36.4189,58.3327
84,2010-03-26,00:00:00.00,14.7586,45.3779,49.5545
85,2010-03-27,00:00:00.00,0.0093645,51.1904,62.5802
86,2010-03-28,00:00:00.00,0.000642807,34.6562,48.9881
87,2010-03-29,00:00:00.00,7.68391,35.8127,45.8733
88,2010-03-30,00:00:00.00,0.687267,37.5871,60.0317
89,2010-03-31,00:00:00.00,0.0017343,27.116,45.307
90,2010-04-01,00:00:00.00,0.000796173,19.7052,35.9624
91,2010-04-02,00:00:00.00,1.0373e-308,15.2266,30.5822
92,2010-04-03,00:00:00.00,0,12.4699,24.579
93,2010-04-04,00:00:00.00,2.91754e-308,10.7302,22.7101
94,2010-04-05,00:00:00.00,1.6861e-308,9.60322,19.3121
95,2010-04-06,00:00:00.00,0.167052,9.09476,15.7158
96,2010-04-07,00:00:00.00,0.0746374,8.79997,13.5921
97,2010-04-08,00:00:00.00,0.0170733,8.2888,12.2329
98,2010-04-09,00:00:00.00,4.23238,13.4928,18.7741
99,2010-04-10,00:00:00.00,0.309964,16.8493,19.4537
100,2010-04-11,00:00:00.00,3.28927e-308,13.1425,17.8962
101,2010-04-12,00:00:00.00,0.00435354,10.5729,15.376
102,2010-04-13,00:00:00.00,0.021072,8.98359,16.5654
103,2010-04-14,00:00:00.00,7.30722,17.4503,26.4196
104,2010-04-15,00:00:00.00,9.50245e-308,22.4926,16.5654
105,2010-04-16,00:00:00.00,0.00100506,16.0152,14.0168
106,2010-04-17,00:00:00.00,2.69982,15.5578,13.5355
107,2010-04-18,00:00:00.00,0.0518639,15.2973,14.923
108,2010-04-19,00:00:00.00,0.132544,11.8296,13.224
109,2010-04-20,00:00:00.00,0,9.71251,12.6576
110,2010-04-21,00:00:00.00,0,8.24341,11.525
111,2010-04-22,00:00:00.00,0.00171529,7.31288,10.6471
112,2010-04-23,00:00:00.00,0.00449842,6.69528,10.817
113,2010-04-24,00:00:00.00,0.000182825,6.26448,10.2507
114,2010-04-25,00:00:00.00,2.6687,9.09252,9.85426
115,2010-04-26,00:00:00.00,22.4707,37.0578,37.6614
116,2010-04-27,00:00:00.00,7.91871,61.9647,57.7664
117,2010-04-28,00:00:00.00,0.00165949,51.7067,36.8119
118,2010-04-29,00:00:00.00,3.07724e-308,34.7853,23.1065
119,2010-04-30,00:00:00.00,0.00144212,23.8947,23.1065
120,2010-05-01,00:00:00.00,0.000138978,17.1595,21.1244
121,2010-05-02,00:00:00.00,0.0394548,13.087,19.9917
122,2010-05-03,00:00:00.00,0.945347,11.8691,21.3792
123,2010-05-04,00:00:00.00,1.84226,13.4717,19.1705
124,2010-05-05,00:00:00.00,0.419213,13.6094,15.376
125,2010-05-06,00:00:00.00,4.79499,17.4191,16.1123
126,2010-05-07,00:00:00.00,5.12992,25.7883,28.2036
127,2010-05-08,00:00:00.00,4.69003,30.7978,18.859
128,2010-05-09,00:00:00.00,11.442,42.5683,39.0772
129,2010-05-10,00:00:00.00,0.885434,45.222,38.5109
130,2010-05-11,00:00:00.00,0.000485842,31.7271,27.5523
131,2010-05-12,00:00:00.00,16.2185,45.2945,36.2456
132,2010-05-13,00:00:00.00,1.11352,55.704,64.8456
133,2010-05-14,00:00:00.00,4.27067,45.497,44.1743
134,2010-05-15,00:00:00.00,4.1197,43.6536,85.8
135,2010-05-16,00:00:00.00,0.000943236,35.9494,40.7763
136,2010-05-17,00:00:00.00,0.0024465,24.8743,30.299
137,2010-05-18,00:00:00.00,7.15056,29.2688,30.0159
138,2010-05-19,00:00:00.00,8.43852,45.0699,55.7842
139,2010-05-20,00:00:00.00,0.0341752,43.7258,45.0238
140,2010-05-21,00:00:00.00,8.04489e-308,29.7977,37.6614
141,2010-05-22,00:00:00.00,0.711016,22.3253,33.4139
142,2010-05-23,00:00:00.00,8.00476,30.1775,37.6614
143,2010-05-24,00:00:00.00,0.158805,34.0061,61.1644
144,2010-05-25,00:00:00.00,0.00564541,23.8553,42.1921
145,2010-05-26,00:00:00.00,0.000110337,17.4464,32.2812
146,2010-05-27,00:00:00.00,0.00944905,13.5737,26.0515
147,2010-05-28,00:00:00.00,0.000970476,11.183,23.2764
148,2010-05-29,00:00:00.00,1.23185e-308,9.63834,20.9828
149,2010-05-30,00:00:00.00,1.66844e-308,8.61117,20.7562
150,2010-05-31,00:00:00.00,7.3796e-308,7.8882,18.3776
151,2010-06-01,00:00:00.00,21.2514,35.2844,36.2456
152,2010-06-02,00:00:00.00,5.82782,60.3842,80.703
153,2010-06-03,00:00:00.00,2.04211,50.9221,28.6
154,2010-06-04,00:00:00.00,0.602912,37.6207,24.664
155,2010-06-05,00:00:00.00,0.324495,26.8123,30.299
156,2010-06-06,00:00:00.00,4.17509,25.3525,25.3436
157,2010-06-07,00:00:00.00,17.7211,49.4657,92.0297
158,2010-06-08,00:00:00.00,0.531196,59.5121,55.501
159,2010-06-09,00:00:00.00,0.04346,40.4437,34.8297
160,2010-06-10,00:00:00.00,13.0807,47.6903,45.8733
161,2010-06-11,00:00:00.00,0.105329,52.3627,35.9624
162,2010-06-12,00:00:00.00,0.0595355,35.2461,28.2885
163,2010-06-13,00:00:00.00,0.96697,26.004,26.2497
164,2010-06-14,00:00:00.00,1.0364,21.8787,25.0038
165,2010-06-15,00:00:00.00,1.65078,20.3374,26.1364
166,2010-06-16,00:00:00.00,2.4933,21.4839,27.0426
167,2010-06-17,00:00:00.00,0.0829627,19.6987,22.1438
168,2010-06-18,00:00:00.00,0.000409532,14.8331,20.7279
169,2010-06-19,00:00:00.00,0.00024607,11.7675,19.0289
170,2010-06-20,00:00:00.00,0.0109036,9.88512,15.3477
171,2010-06-21,00:00:00.00,3.78137e-308,8.64709,13.1673
172,2010-06-22,00:00:00.00,0.0664973,7.87308,14.6115
173,2010-06-23,00:00:00.00,7.35984,16.7739,24.126
174,2010-06-24,00:00:00.00,6.30721,30.0043,20.1333
175,2010-06-25,00:00:00.00,3.01163,32.3661,30.0159
176,2010-06-26,00:00:00.00,0.0645383,25.8027,20.6147
177,2010-06-27,00:00:00.00,0.0446597,17.9679,16.2539
178,2010-06-28,00:00:00.00,8.50731,24.0614,25.8533
179,2010-06-29,00:00:00.00,11.9821,43.2598,60.8812
180,2010-06-30,00:00:00.00,0.0623548,44.4385,39.3604
181,2010-07-01,00:00:00.00,4.71788e-308,29.7333,18.7458
182,2010-07-02,00:00:00.00,0.000404606,20.4671,15.8291
