time,date,hour,precip [mm/day],raven-weighted [m3/s],raven-weighted (observed) [m3/s]
0,2010-01-01,00:00:00.00,---,0,
1,2010-01-02,00:00:00.00,0.889547,0,1.52911
2,2010-01-03,00:00:00.00,0.154431,0,1.81228
3,2010-01-04,00:00:00.00,0.295025,0,1.64238
4,2010-01-05,00:00:00.00,2.70672,0,1.24594
5,2010-01-06,00:00:00.00,0.830722,0,1.13267
6,2010-01-07,00:00:00.00,0.641373,0,0.906139
7,2010-01-08,00:00:00.00,5.59655,0,0.821189
8,2010-01-09,00:00:00.00,1.14472,0,0.736238
9,2010-01-10,00:00:00.00,0.136957,0,0.622971
10,2010-01-11,00:00:00.00,0.136424,0,0.651287
11,2010-01-12,00:00:00.00,1.73138,0,0.566337
12,2010-01-13,00:00:00.00,0.126125,0,0.509703
13,2010-01-14,00:00:00.00,0.0167469,0,0.45307
14,2010-01-15,00:00:00.00,0.0167835,0,0.45307
15,2010-01-16,00:00:00.00,0.055199,0,0.396436
16,2010-01-17,00:00:00.00,0.00867689,0.90209,0.396436
17,2010-01-18,00:00:00.00,0.450432,4.96682,0.45307
18,2010-01-19,00:00:00.00,0.0450118,7.78027,0.53802
19,2010-01-20,00:00:00.00,0.0182367,6.86164,1.69901
20,2010-01-21,00:00:00.00,0.00898575,5.69183,2.83168
21,2010-01-22,00:00:00.00,2.19716,4.76905,2.26535
22,2010-01-23,00:00:00.00,0.296441,4.09445,1.69901
23,2010-01-24,00:00:00.00,0.10183,3.46564,1.98218
24,2010-01-25,00:00:00.00,12.1669,5.7642,12.3461
25,2010-01-26,00:00:00.00,0.810493,9.18245,25.825
26,2010-01-27,00:00:00.00,1.19543,9.77139,30.8654
27,2010-01-28,00:00:00.00,0.431879,8.89642,23.9277
28,2010-01-29,00:00:00.00,0.724362,7.58277,7.5606
29,2010-01-30,00:00:00.00,0.00889914,6.25133,4.24753
30,2010-01-31,00:00:00.00,0,5.17931,3.68119
31,2010-02-01,00:00:00.00,0,4.33307,2.83168
32,2010-02-02,00:00:00.00,0,3.54232,1.98218
33,2010-02-03,00:00:00.00,0.528644,2.81567,1.33089
34,2010-02-04,00:00:00.00,0.382511,2.13868,1.13267
