time,date,hour,precip [mm/day],raven-weighted [m3/s],raven-weighted (observed) [m3/s]
0,2010-01-01,00:00:00.00,---,0,
1,2010-01-02,00:00:00.00,0.264549,0,1.58291
2,2010-01-03,00:00:00.00,0.0789041,0,1.31956
3,2010-01-04,00:00:00.00,0.338628,0,1.25727
4,2010-01-05,00:00:00.00,0.760366,0,1.34788
5,2010-01-06,00:00:00.00,0.54085,0,1.26859
6,2010-01-07,00:00:00.00,0.163098,0,1.21196
7,2010-01-08,00:00:00.00,3.67329,0,1.16665
8,2010-01-09,00:00:00.00,1.31817,0,1.24311
9,2010-01-10,00:00:00.00,0.112316,0,1.1525
10,2010-01-11,00:00:00.00,0.0154472,0,1.04206
11,2010-01-12,00:00:00.00,1.81277,0,1.20063
12,2010-01-13,00:00:00.00,0.27908,0,1.16949
13,2010-01-14,00:00:00.00,0.00637439,0,1.12984
14,2010-01-15,00:00:00.00,0.0661464,4.76889e-08,1.11285
15,2010-01-16,00:00:00.00,0.124929,2.94368e-06,1.23461
16,2010-01-17,00:00:00.00,0.0192729,0.0218414,1.24877
17,2010-01-18,00:00:00.00,0.000426448,0.0291601,1.20063
18,2010-01-19,00:00:00.00,0.0606133,0.0106501,1.144
19,2010-01-20,00:00:00.00,0.231849,0.00652794,1.10153
20,2010-01-21,00:00:00.00,0.056593,0.00578155,1.0817
21,2010-01-22,00:00:00.00,0.030677,0.00503438,1.03356
22,2010-01-23,00:00:00.00,0.0959835,0.00524433,1.03923
23,2010-01-24,00:00:00.00,0.0688205,0.0055271,1.04489
24,2010-01-25,00:00:00.00,7.10836,0.110162,2.16624
25,2010-01-26,00:00:00.00,1.8847,0.336259,4.13426
26,2010-01-27,00:00:00.00,0.718822,0.299296,2.56834
27,2010-01-28,00:00:00.00,0.360537,0.10475,1.82644
28,2010-01-29,00:00:00.00,0.215162,0.0628992,1.48097
29,2010-01-30,00:00:00.00,0.0146947,0.0559636,1.31107
30,2010-01-31,00:00:00.00,0.0690677,0.0540822,1.21196
31,2010-02-01,00:00:00.00,0.285187,0.0529047,1.1525
32,2010-02-02,00:00:00.00,0.0364219,0.05178,1.0817
33,2010-02-03,00:00:00.00,1.75632,0.0506538,1.08737
34,2010-02-04,00:00:00.00,0.434066,0.0495037,1.16949
35,2010-02-05,00:00:00.00,0,0.0483251,1.11568
36,2010-02-06,00:00:00.00,0.0345187,0.0471611,1.08737
37,2010-02-07,00:00:00.00,0.0733364,0.0460088,1.03923
38,2010-02-08,00:00:00.00,0.258439,0.0449164,0.979763
39,2010-02-09,00:00:00.00,0,0.0438883,0.891981
40,2010-02-10,00:00:00.00,10.7026,0.0428629,0.99109
41,2010-02-11,00:00:00.00,6.03261,0.0418618,0.957109
42,2010-02-12,00:00:00.00,0.203794,0.0408773,0.948614
43,2010-02-13,00:00:00.00,0.206396,0.0399123,0.948614
44,2010-02-14,00:00:00.00,0.263693,0.0389877,0.923129
45,2010-02-15,00:00:00.00,0.0262295,0.0380813,0.925961
46,2010-02-16,00:00:00.00,0.0749002,0.0371745,0.923129
47,2010-02-17,00:00:00.00,1.86172,0.0362803,0.931624
48,2010-02-18,00:00:00.00,0.221262,0.0354053,0.948614
49,2010-02-19,00:00:00.00,0.00923748,0.0345276,0.9741
50,2010-02-20,00:00:00.00,0.000201246,0.0336435,1.00808
51,2010-02-21,00:00:00.00,1.36019e-308,0.0327813,1.01657
52,2010-02-22,00:00:00.00,0.121593,0.0319409,1.05905
53,2010-02-23,00:00:00.00,12.5472,0.281557,1.22046
54,2010-02-24,00:00:00.00,0.848982,0.345154,1.35638
55,2010-02-25,00:00:00.00,3.43558,0.148753,1.23178
56,2010-02-26,00:00:00.00,2.07828,0.107068,1.19497
57,2010-02-27,00:00:00.00,8.49392,0.070219,1.18081
58,2010-02-28,00:00:00.00,1.49875,0.0919966,1.21762
59,2010-03-01,00:00:00.00,0.166965,0.108991,1.25444
60,2010-03-02,00:00:00.00,0.00970725,0.149608,1.70184
61,2010-03-03,00:00:00.00,0.0605499,0.145916,1.84909
62,2010-03-04,00:00:00.00,0.0597391,0.0831175,1.5461
63,2010-03-05,00:00:00.00,9.31723e-308,0.0725186,1.64804
64,2010-03-06,00:00:00.00,0,0.0693837,1.65937
65,2010-03-07,00:00:00.00,1.36907e-308,0.0672893,1.77263
66,2010-03-08,00:00:00.00,3.13932e-308,0.274819,2.03032
67,2010-03-09,00:00:00.00,2.46759e-308,1.18281,2.43808
68,2010-03-10,00:00:00.00,0.0421417,3.28314,2.60232
69,2010-03-11,00:00:00.00,0.338984,3.01146,2.91664
70,2010-03-12,00:00:00.00,2.49873,1.43146,3.17149
71,2010-03-13,00:00:00.00,4.86867,1.96806,5.77664
72,2010-03-14,00:00:00.00,9.6677,3.41608,5.43683
73,2010-03-15,00:00:00.00,2.06462,3.23226,13.9885
74,2010-03-16,00:00:00.00,0.0561751,1.48101,5.35188
75,2010-03-17,00:00:00.00,0,0.800004,2.94495
76,2010-03-18,00:00:00.00,0,0.654461,2.42392
77,2010-03-19,00:00:00.00,0,0.610563,2.14925
78,2010-03-20,00:00:00.00,0.000132784,0.581016,1.8944
79,2010-03-21,00:00:00.00,0.807254,0.669946,1.67919
80,2010-03-22,00:00:00.00,0.879745,0.79715,1.51495
81,2010-03-23,00:00:00.00,1.43197,0.940137,1.41301
82,2010-03-24,00:00:00.00,0.0570813,0.833064,1.49513
83,2010-03-25,00:00:00.00,0,0.556918,1.29974
84,2010-03-26,00:00:00.00,1.15586,0.682932,1.24594
