time,date,hour,precip [mm/day],raven-weighted [m3/s],raven-weighted (observed) [m3/s]
0,2010-01-01,00:00:00.00,---,0,
1,2010-01-02,00:00:00.00,1.55648,0,2.02
2,2010-01-03,00:00:00.00,0.403781,0,1.95
3,2010-01-04,00:00:00.00,0.814036,0,1.88
4,2010-01-05,00:00:00.00,0.258345,0,1.81
5,2010-01-06,00:00:00.00,3.35949,0,1.73
6,2010-01-07,00:00:00.00,0.0825882,0,1.69
7,2010-01-08,00:00:00.00,5.57673,0,1.65
8,2010-01-09,00:00:00.00,3.43887,0,1.63
9,2010-01-10,00:00:00.00,0.00657025,0,1.59
10,2010-01-11,00:00:00.00,0.0698442,0,1.57
11,2010-01-12,00:00:00.00,2.13936,0,1.54
12,2010-01-13,00:00:00.00,0.0533603,0,1.53
13,2010-01-14,00:00:00.00,4.18773e-308,0,1.52
14,2010-01-15,00:00:00.00,0.168524,0,1.53
15,2010-01-16,00:00:00.00,0.406407,0,1.58
16,2010-01-17,00:00:00.00,0.0167076,0.00816204,1.59
17,2010-01-18,00:00:00.00,0.0019689,0.0142792,1.6
18,2010-01-19,00:00:00.00,0.00206302,0.025349,1.62
19,2010-01-20,00:00:00.00,0.0302585,0.0320618,1.6
20,2010-01-21,00:00:00.00,0.0325499,0.0210006,1.57
21,2010-01-22,00:00:00.00,0.000396649,0.013657,1.53
22,2010-01-23,00:00:00.00,0.000817745,0.00954412,1.5
23,2010-01-24,00:00:00.00,0,0.00738618,1.53
24,2010-01-25,00:00:00.00,11.7073,0.0627793,1.8
25,2010-01-26,00:00:00.00,9.36806,0.468071,14.2
26,2010-01-27,00:00:00.00,1.19812,0.801736,14
27,2010-01-28,00:00:00.00,1.16666,0.669178,7.53
28,2010-01-29,00:00:00.00,2.22506,0.45072,4.46
29,2010-01-30,00:00:00.00,0.365342,0.283269,3.5
30,2010-01-31,00:00:00.00,0.0243161,0.178987,3.05
31,2010-02-01,00:00:00.00,0.877229,0.120077,2.63
32,2010-02-02,00:00:00.00,0.298527,0.0884982,2.33
33,2010-02-03,00:00:00.00,2.42813,0.0723672,2.05
34,2010-02-04,00:00:00.00,0.443753,0.0650153,1.86
35,2010-02-05,00:00:00.00,0.0675321,0.0624091,1.77
36,2010-02-06,00:00:00.00,0.000341554,0.0623331,1.7
37,2010-02-07,00:00:00.00,0.00279147,0.0636001,1.62
38,2010-02-08,00:00:00.00,0,0.0656577,1.55
39,2010-02-09,00:00:00.00,0,0.0681866,1.54
40,2010-02-10,00:00:00.00,2.2746,0.0708631,1.53
41,2010-02-11,00:00:00.00,4.40321,0.0735615,1.52
42,2010-02-12,00:00:00.00,0.000706384,0.076187,1.48
43,2010-02-13,00:00:00.00,0.3058,0.0787697,1.45
