    Daily Discharge (m3/s) (PARAM = 1) 
 ID,PARAM,Date,Value,SYM 
02GD004,1,1938/02/01,,
02GD004,1,1938/02/02,,
02GD004,1,1938/02/03,,
02GD004,1,1938/02/04,,
02GD004,1,1938/02/05,,
02GD004,1,1938/02/06,,
02GD004,1,1938/02/07,47.90,
02GD004,1,1938/02/08,21.80,
02GD004,1,1938/02/09,28.90,
02GD004,1,1938/02/10,27.20,
02GD004,1,1938/02/11,11.50,
02GD004,1,1938/02/12,8.27,
02GD004,1,1938/02/13,34.50,
02GD004,1,1938/02/14,54.90,
02GD004,1,1938/02/15,13.20,
02GD004,1,1938/02/16,10.50,
02GD004,1,1938/02/17,7.05,
02GD004,1,1938/02/18,29.20,
02GD004,1,1938/02/19,6.82,
02GD004,1,1938/02/20,7.05,
02GD004,1,1938/02/21,4.64,
02GD004,1,1938/02/22,4.39,
02GD004,1,1938/02/23,3.54,
02GD004,1,1938/02/24,3.03,
02GD004,1,1938/02/25,3.03,
02GD004,1,1938/02/26,2.12,
02GD004,1,1938/02/27,2.12,
02GD004,1,1938/02/28,2.46,
02GD004,1,1938/03/01,2.12,
02GD004,1,1938/03/02,4.39,
02GD004,1,1938/03/03,6.68,
02GD004,1,1938/03/04,5.47,
02GD004,1,1938/03/05,2.55,
02GD004,1,1938/03/06,2.69,
02GD004,1,1938/03/07,3.28,
02GD004,1,1938/03/08,3.03,
02GD004,1,1938/03/09,3.03,
02GD004,1,1938/03/10,4.39,
02GD004,1,1938/03/11,5.27,
02GD004,1,1938/03/12,6.31,
02GD004,1,1938/03/13,8.69,
02GD004,1,1938/03/14,5.61,
02GD004,1,1938/03/15,4.39,
02GD004,1,1938/03/16,7.84,
02GD004,1,1938/03/17,23.50,
02GD004,1,1938/03/18,13.70,
02GD004,1,1938/03/19,19.00,
02GD004,1,1938/03/20,21.20,
02GD004,1,1938/03/21,14.90,
02GD004,1,1938/03/22,12.00,
02GD004,1,1938/03/23,19.70,
02GD004,1,1938/03/24,21.20,
02GD004,1,1938/03/25,12.00,
02GD004,1,1938/03/26,12.00,
02GD004,1,1938/03/27,7.84,
02GD004,1,1938/03/28,5.27,
02GD004,1,1938/03/29,5.21,
02GD004,1,1938/03/30,6.68,
02GD004,1,1938/03/31,7.45,
02GD004,1,1938/04/01,9.97,
02GD004,1,1938/04/02,7.84,
02GD004,1,1938/04/03,4.84,
02GD004,1,1938/04/04,3.54,
02GD004,1,1938/04/05,3.43,
02GD004,1,1938/04/06,3.17,
02GD004,1,1938/04/07,2.55,
02GD004,1,1938/04/08,3.28,
02GD004,1,1938/04/09,4.08,
02GD004,1,1938/04/10,1.93,
02GD004,1,1938/04/11,7.45,
02GD004,1,1938/04/12,5.47,
02GD004,1,1938/04/13,4.64,
02GD004,1,1938/04/14,3.79,
02GD004,1,1938/04/15,3.43,
02GD004,1,1938/04/16,3.28,
02GD004,1,1938/04/17,2.55,
02GD004,1,1938/04/18,2.55,
02GD004,1,1938/04/19,2.04,
02GD004,1,1938/04/20,2.04,
02GD004,1,1938/04/21,1.84,
02GD004,1,1938/04/22,1.93,
02GD004,1,1938/04/23,1.73,
02GD004,1,1938/04/24,1.64,
02GD004,1,1938/04/25,1.73,
02GD004,1,1938/04/26,2.04,
02GD004,1,1938/04/27,2.55,
02GD004,1,1938/04/28,1.93,
02GD004,1,1938/04/29,2.04,
02GD004,1,1938/04/30,2.12,
02GD004,1,1938/05/01,2.24,
02GD004,1,1938/05/02,2.10,
02GD004,1,1938/05/03,0.56,
02GD004,1,1938/05/04,0.65,
02GD004,1,1938/05/05,2.04,
02GD004,1,1938/05/06,2.04,
02GD004,1,1938/05/07,1.47,
