DATE	cout
UNITS	m3/s
2010-01-01	6.26
2010-01-02	6.267
2010-01-03	6.235
2010-01-04	6.168
2010-01-05	6.072
2010-01-06	5.951
2010-01-07	5.81
2010-01-08	5.655
2010-01-09	5.489
2010-01-10	5.315
2010-01-11	5.136
2010-01-12	4.954
2010-01-13	4.77
2010-01-14	4.589
2010-01-15	4.422
2010-01-16	4.271
2010-01-17	4.133
2010-01-18	4.009
2010-01-19	3.896
2010-01-20	3.787
2010-01-21	3.677
2010-01-22	3.566
2010-01-23	3.46
2010-01-24	3.472
2010-01-25	4.583
2010-01-26	6.992
2010-01-27	9.592
2010-01-28	11.556
2010-01-29	12.719
2010-01-30	13.254
2010-01-31	13.382
2010-02-01	13.27
2010-02-02	13.021
2010-02-03	12.694
2010-02-04	12.322
2010-02-05	11.927
2010-02-06	11.518
2010-02-07	11.103
2010-02-08	10.686
2010-02-09	10.27
2010-02-10	9.857
2010-02-11	9.451
2010-02-12	9.052
2010-02-13	8.662
2010-02-14	8.282
2010-02-15	7.914
2010-02-16	7.558
2010-02-17	7.218
2010-02-18	6.899
2010-02-19	6.606
2010-02-20	6.343
2010-02-21	6.122
2010-02-22	5.942
2010-02-23	5.792
2010-02-24	5.666
2010-02-25	5.554
2010-02-26	5.457
2010-02-27	5.384
2010-02-28	5.347
2010-03-01	5.347
2010-03-02	5.375
2010-03-03	5.429
2010-03-04	5.504
2010-03-05	5.595
2010-03-06	5.702
2010-03-07	5.831
2010-03-08	6.153
2010-03-09	7.73
2010-03-10	11.89
2010-03-11	18.563
2010-03-12	26.303
2010-03-13	33.716
2010-03-14	40.135
2010-03-15	45.018
2010-03-16	48.013
2010-03-17	49.262
2010-03-18	49.089
2010-03-19	47.86
2010-03-20	45.957
2010-03-21	43.693
2010-03-22	41.304
2010-03-23	38.937
2010-03-24	36.659
2010-03-25	34.497
2010-03-26	32.46
2010-03-27	30.546
2010-03-28	28.765
2010-03-29	27.17
2010-03-30	25.756
2010-03-31	24.466
2010-04-01	23.26
2010-04-02	22.119
2010-04-03	21.03
2010-04-04	19.986
2010-04-05	18.987
2010-04-06	18.145
2010-04-07	17.478
2010-04-08	17.56
2010-04-09	18.455
2010-04-10	19.403
2010-04-11	19.966
2010-04-12	20.101
2010-04-13	19.914
2010-04-14	19.523
2010-04-15	19.01
2010-04-16	18.429
2010-04-17	17.81
2010-04-18	17.172
2010-04-19	16.526
2010-04-20	15.88
2010-04-21	15.24
2010-04-22	14.609
2010-04-23	13.991
2010-04-24	13.387
2010-04-25	12.816
2010-04-26	12.286
2010-04-27	11.781
2010-04-28	11.29
2010-04-29	10.81
2010-04-30	10.341
2010-05-01	9.884
2010-05-02	9.44
2010-05-03	9.025
2010-05-04	8.646
2010-05-05	8.307
2010-05-06	8.003
2010-05-07	7.789
2010-05-08	8.354
2010-05-09	9.889
2010-05-10	11.55
2010-05-11	12.724
2010-05-12	13.317
2010-05-13	13.777
2010-05-14	14.339
2010-05-15	14.751
2010-05-16	14.864
2010-05-17	14.708
2010-05-18	14.369
2010-05-19	13.925
2010-05-20	13.425
2010-05-21	12.902
2010-05-22	12.373
2010-05-23	11.846
2010-05-24	11.329
2010-05-25	10.823
2010-05-26	10.33
2010-05-27	9.853
2010-05-28	9.392
2010-05-29	8.948
2010-05-30	8.52
2010-05-31	8.109
2010-06-01	7.714
2010-06-02	7.377
2010-06-03	7.232
2010-06-04	7.249
2010-06-05	7.344
2010-06-06	7.946
2010-06-07	9.093
2010-06-08	10.291
2010-06-09	11.45
2010-06-10	12.62
2010-06-11	13.594
2010-06-12	14.194
2010-06-13	14.429
2010-06-14	14.394
2010-06-15	14.186
2010-06-16	13.875
2010-06-17	13.505
2010-06-18	13.099
2010-06-19	12.67
2010-06-20	12.228
2010-06-21	11.779
2010-06-22	11.335
2010-06-23	10.903
2010-06-24	10.481
2010-06-25	10.068
2010-06-26	9.663
