DATE	cout
UNITS	m3/s
2010-01-01	5.993
2010-01-02	5.85
2010-01-03	5.709
2010-01-04	5.574
2010-01-05	5.427
2010-01-06	5.272
2010-01-07	5.133
2010-01-08	5.014
2010-01-09	4.856
2010-01-10	4.69
2010-01-11	4.54
2010-01-12	4.382
2010-01-13	4.22
2010-01-14	4.076
2010-01-15	4.065
2010-01-16	4.071
2010-01-17	4.016
2010-01-18	3.925
2010-01-19	3.82
2010-01-20	3.706
2010-01-21	3.587
2010-01-22	3.477
2010-01-23	3.377
2010-01-24	7.721
2010-01-25	12.476
2010-01-26	10.798
2010-01-27	8.228
2010-01-28	6.997
2010-01-29	6.427
2010-01-30	6.103
2010-01-31	5.868
2010-02-01	5.665
2010-02-02	5.489
2010-02-03	5.318
2010-02-04	5.141
2010-02-05	4.966
2010-02-06	4.793
2010-02-07	4.623
2010-02-08	4.453
2010-02-09	4.337
2010-02-10	4.316
2010-02-11	4.193
2010-02-12	4.019
2010-02-13	3.85
2010-02-14	3.69
2010-02-15	3.539
2010-02-16	3.412
2010-02-17	3.283
2010-02-18	3.165
2010-02-19	3.057
2010-02-20	2.955
2010-02-21	2.974
2010-02-22	5.702
2010-02-23	5.864
2010-02-24	4.442
2010-02-25	3.653
2010-02-26	3.287
2010-02-27	3.558
2010-02-28	3.489
2010-03-01	3.196
2010-03-02	3.009
2010-03-03	2.892
2010-03-04	2.806
2010-03-05	2.739
2010-03-06	2.726
2010-03-07	3.354
2010-03-08	13.3
2010-03-09	33.96
2010-03-10	37.328
2010-03-11	27.811
2010-03-12	19.472
2010-03-13	15.501
2010-03-14	14.049
2010-03-15	13.381
2010-03-16	12.904
2010-03-17	12.477
2010-03-18	12.06
2010-03-19	11.64
2010-03-20	11.237
2010-03-21	10.834
2010-03-22	10.437
2010-03-23	10.028
2010-03-24	9.612
2010-03-25	9.21
2010-03-26	8.824
2010-03-27	8.442
2010-03-28	8.289
2010-03-29	8.116
2010-03-30	7.868
2010-03-31	7.574
2010-04-01	7.261
2010-04-02	6.943
2010-04-03	6.643
2010-04-04	6.35
2010-04-05	6.094
2010-04-06	9.64
2010-04-07	10.971
2010-04-08	10.111
2010-04-09	9.357
2010-04-10	8.819
2010-04-11	8.404
2010-04-12	8.036
2010-04-13	7.724
2010-04-14	7.396
2010-04-15	7.059
2010-04-16	6.735
2010-04-17	6.442
2010-04-18	6.161
2010-04-19	5.884
2010-04-20	5.615
2010-04-21	5.355
2010-04-22	5.104
2010-04-23	4.863
2010-04-24	4.641
2010-04-25	4.616
2010-04-26	4.471
2010-04-27	4.285
2010-04-28	4.091
2010-04-29	3.902
2010-04-30	3.705
2010-05-01	3.561
2010-05-02	5.098
2010-05-03	6.782
2010-05-04	6.384
2010-05-05	5.539
2010-05-06	5.075
2010-05-07	10.814
2010-05-08	12.011
2010-05-09	9.984
2010-05-10	8.657
2010-05-11	28.367
2010-05-12	28.12
2010-05-13	20.158
2010-05-14	15.986
2010-05-15	13.646
2010-05-16	12.337
2010-05-17	11.52
2010-05-18	10.963
2010-05-19	10.442
2010-05-20	9.953
2010-05-21	9.503
2010-05-22	9.209
2010-05-23	8.826
2010-05-24	8.426
2010-05-25	8.034
2010-05-26	7.656
2010-05-27	7.3
2010-05-28	6.947
2010-05-29	6.609
2010-05-30	6.276
2010-05-31	6.052
2010-06-01	5.784
2010-06-02	5.794
2010-06-03	5.745
2010-06-04	5.598
2010-06-05	5.431
2010-06-06	39.54
2010-06-07	40.646
2010-06-08	24.798
2010-06-09	16.313
2010-06-10	12.448
2010-06-11	10.529
2010-06-12	9.444
2010-06-13	8.717
2010-06-14	8.174
2010-06-15	7.713
2010-06-16	7.339
2010-06-17	6.955
2010-06-18	6.575
2010-06-19	6.254
2010-06-20	5.927
2010-06-21	5.612
2010-06-22	5.425
2010-06-23	5.164
2010-06-24	4.912
2010-06-25	4.649
2010-06-26	4.395
2010-06-27	4.166
2010-06-28	3.977
2010-06-29	3.767
2010-06-30	3.569
2010-07-01	3.378
2010-07-02	3.196
2010-07-03	3.019
2010-07-04	2.846
2010-07-05	2.686
2010-07-06	2.535
2010-07-07	2.397
2010-07-08	2.319
2010-07-09	2.218
2010-07-10	2.101
2010-07-11	2.035
2010-07-12	2.004
2010-07-13	1.91
2010-07-14	1.801
2010-07-15	1.729
2010-07-16	3.167
2010-07-17	3.903
2010-07-18	3.513
2010-07-19	3.131
2010-07-20	2.934
2010-07-21	2.778
2010-07-22	2.649
2010-07-23	2.937
2010-07-24	3.024
2010-07-25	2.806
2010-07-26	2.626
2010-07-27	2.488
2010-07-28	2.46
2010-07-29	2.4
2010-07-30	2.317
2010-07-31	2.227
2010-08-01	2.134
2010-08-02	2.043
2010-08-03	1.952
2010-08-04	1.867
2010-08-05	1.786
2010-08-06	1.706
2010-08-07	1.628
2010-08-08	1.549
2010-08-09	1.481
2010-08-10	1.411
2010-08-11	1.343
2010-08-12	1.307
2010-08-13	1.245
2010-08-14	1.179
2010-08-15	1.121
2010-08-16	1.064
2010-08-17	1.009
2010-08-18	0.959
2010-08-19	0.911
2010-08-20	0.871
2010-08-21	0.833
2010-08-22	0.795
2010-08-23	0.754
2010-08-24	0.713
2010-08-25	0.677
2010-08-26	0.64
2010-08-27	0.605
2010-08-28	0.57
2010-08-29	0.535
2010-08-30	0.504
2010-08-31	0.475
2010-09-01	0.448
2010-09-02	0.436
2010-09-03	0.422
2010-09-04	0.406
2010-09-05	0.386
2010-09-06	0.367
2010-09-07	0.347
2010-09-08	0.328
2010-09-09	0.311
2010-09-10	0.294
2010-09-11	0.301
2010-09-12	0.295
2010-09-13	0.281
2010-09-14	0.265
2010-09-15	0.25
2010-09-16	0.286
2010-09-17	0.283
2010-09-18	0.279
2010-09-19	0.266
2010-09-20	0.252
2010-09-21	0.236
2010-09-22	0.229
2010-09-23	0.215
2010-09-24	0.202
2010-09-25	0.191
2010-09-26	0.181
2010-09-27	0.174
2010-09-28	6.526
2010-09-29	7.192
2010-09-30	4.635
2010-10-01	3.196
2010-10-02	4.02
2010-10-03	4.266
2010-10-04	3.871
2010-10-05	3.603
2010-10-06	3.454
2010-10-07	3.357
2010-10-08	3.275
2010-10-09	3.199
2010-10-10	3.121
2010-10-11	3.043
2010-10-12	2.965
2010-10-13	2.918
2010-10-14	3.069
2010-10-15	3.189
2010-10-16	3.211
2010-10-17	3.178
2010-10-18	3.121
2010-10-19	3.05
2010-10-20	2.972
2010-10-21	3.355
2010-10-22	3.636
2010-10-23	3.678
2010-10-24	3.645
2010-10-25	3.59
2010-10-26	3.668
2010-10-27	3.733
2010-10-28	3.732
2010-10-29	3.69
2010-10-30	3.625
2010-10-31	3.549
2010-11-01	3.466
2010-11-02	3.378
2010-11-03	3.29
2010-11-04	3.206
2010-11-05	3.118
2010-11-06	3.024
2010-11-07	2.927
2010-11-08	2.83
2010-11-09	2.733
2010-11-10	2.641
2010-11-11	2.548
2010-11-12	2.457
2010-11-13	2.368
2010-11-14	2.308
2010-11-15	2.239
2010-11-16	2.167
2010-11-17	7.428
2010-11-18	7.783
2010-11-19	5.494
2010-11-20	4.255
2010-11-21	3.685
2010-11-22	4.223
2010-11-23	5.507
2010-11-24	5.59
2010-11-25	10.592
2010-11-26	11.083
2010-11-27	8.534
2010-11-28	6.968
2010-11-29	6.309
2010-11-30	16.16
2010-12-01	17.374
2010-12-02	13.154
2010-12-03	10.696
2010-12-04	9.478
2010-12-05	8.808
2010-12-06	8.359
2010-12-07	8.002
2010-12-08	7.691
2010-12-09	7.395
2010-12-10	7.14
2010-12-11	6.881
2010-12-12	17.505
2010-12-13	18.052
2010-12-14	12.751
2010-12-15	9.818
2010-12-16	8.394
2010-12-17	7.622
2010-12-18	7.131
2010-12-19	6.769
2010-12-20	6.459
2010-12-21	6.18
2010-12-22	5.93
2010-12-23	5.686
2010-12-24	5.449
2010-12-25	5.223
2010-12-26	5.012
2010-12-27	4.802
2010-12-28	4.597
2010-12-29	4.4
2010-12-30	4.23
2010-12-31	14.419
2011-01-01	28.312
2011-01-02	23.512
2011-01-03	15.487
2011-01-04	11.611
2011-01-05	9.841
2011-01-06	8.921
2011-01-07	8.327
2011-01-08	7.868
2011-01-09	7.474
2011-01-10	7.112
2011-01-11	6.833
2011-01-12	6.586
2011-01-13	6.289
2011-01-14	6.002
2011-01-15	5.758
2011-01-16	5.494
2011-01-17	5.24
2011-01-18	14.724
2011-01-19	14.835
2011-01-20	9.691
2011-01-21	6.905
2011-01-22	5.584
2011-01-23	4.896
2011-01-24	4.491
2011-01-25	4.208
2011-01-26	3.988
2011-01-27	3.818
2011-01-28	3.654
2011-01-29	3.54
2011-01-30	3.389
2011-01-31	3.234
2011-02-01	3.091
2011-02-02	3.098
2011-02-03	2.979
2011-02-04	2.841
2011-02-05	2.719
2011-02-06	2.599
2011-02-07	3.026
2011-02-08	2.997
2011-02-09	2.6
2011-02-10	2.337
2011-02-11	2.168
2011-02-12	2.049
2011-02-13	7.486
2011-02-14	8.466
2011-02-15	5.727
2011-02-16	4.069
2011-02-17	23.526
2011-02-18	39.893
2011-02-19	29.823
2011-02-20	18.351
2011-02-21	13.418
2011-02-22	11.154
2011-02-23	9.968
2011-02-24	10.529
2011-02-25	11.232
2011-02-26	10.305
2011-02-27	9.19
2011-02-28	15.473
2011-03-01	15.096
2011-03-02	11.068
2011-03-03	8.794
2011-03-04	7.811
2011-03-05	49.51
2011-03-06	49.717
2011-03-07	31.126
2011-03-08	20.916
2011-03-09	25.498
2011-03-10	38.203
2011-03-11	32.672
2011-03-12	24.411
2011-03-13	20.12
2011-03-14	17.899
2011-03-15	16.545
2011-03-16	24.944
2011-03-17	23.475
2011-03-18	19.397
2011-03-19	17.207
2011-03-20	15.988
2011-03-21	31.344
2011-03-22	31.384
2011-03-23	28.472
2011-03-24	24.31
2011-03-25	19.767
2011-03-26	17.153
2011-03-27	15.584
2011-03-28	14.486
2011-03-29	13.615
2011-03-30	12.956
2011-03-31	12.545
2011-04-01	12.371
2011-04-02	12.202
2011-04-03	12.117
2011-04-04	11.965
2011-04-05	11.706
2011-04-06	13.833
2011-04-07	14.152
2011-04-08	12.784
2011-04-09	11.807
2011-04-10	11.12
2011-04-11	10.704
2011-04-12	10.331
2011-04-13	9.949
2011-04-14	9.564
2011-04-15	9.185
2011-04-16	9.067
2011-04-17	8.903
2011-04-18	8.706
2011-04-19	8.475
2011-04-20	20.431
2011-04-21	20.745
2011-04-22	15.396
2011-04-23	27.373
2011-04-24	25.998
2011-04-25	19.001
2011-04-26	15.246
2011-04-27	14.478
2011-04-28	27.379
2011-04-29	28.016
2011-04-30	22.184
2011-05-01	18.65
2011-05-02	16.658
2011-05-03	15.363
2011-05-04	14.369
2011-05-05	13.516
2011-05-06	12.793
2011-05-07	12.098
2011-05-08	11.442
2011-05-09	10.829
2011-05-10	10.284
2011-05-11	9.733
2011-05-12	9.419
2011-05-13	9.12
