DATE	cout
UNITS	m3/s
2010-01-01	1.986
2010-01-02	1.813
2010-01-03	1.679
2010-01-04	1.574
2010-01-05	1.487
2010-01-06	1.409
2010-01-07	1.338
2010-01-08	1.271
2010-01-09	1.209
2010-01-10	1.149
2010-01-11	1.093
2010-01-12	1.039
2010-01-13	0.988
2010-01-14	0.955
2010-01-15	0.965
2010-01-16	0.954
2010-01-17	0.904
2010-01-18	0.86
2010-01-19	0.823
2010-01-20	0.784
2010-01-21	0.742
2010-01-22	0.705
2010-01-23	0.672
2010-01-24	1.311
2010-01-25	8.242
2010-01-26	15.067
2010-01-27	13.537
2010-01-28	9.148
2010-01-29	6.362
2010-01-30	4.887
2010-01-31	4.089
2010-02-01	3.623
2010-02-02	3.32
2010-02-03	3.099
2010-02-04	2.923
2010-02-05	2.784
2010-02-06	2.65
2010-02-07	2.512
2010-02-08	2.384
2010-02-09	2.265
2010-02-10	2.154
2010-02-11	2.049
2010-02-12	1.949
2010-02-13	1.854
2010-02-14	1.766
2010-02-15	1.693
2010-02-16	1.618
2010-02-17	1.549
2010-02-18	1.502
2010-02-19	1.466
2010-02-20	1.428
2010-02-21	1.401
2010-02-22	1.402
2010-02-23	1.42
2010-02-24	1.369
2010-02-25	1.257
2010-02-26	1.199
2010-02-27	1.28
2010-02-28	1.443
2010-03-01	1.458
2010-03-02	1.357
2010-03-03	1.374
2010-03-04	1.387
2010-03-05	1.335
2010-03-06	1.42
2010-03-07	1.616
2010-03-08	2.9
2010-03-09	14.707
2010-03-10	44.601
2010-03-11	70.251
2010-03-12	74.008
2010-03-13	64.834
2010-03-14	53.947
2010-03-15	42.284
2010-03-16	30.107
2010-03-17	20.572
2010-03-18	13.933
2010-03-19	9.498
2010-03-20	6.741
2010-03-21	5.14
2010-03-22	4.61
2010-03-23	4.393
2010-03-24	3.954
2010-03-25	3.546
2010-03-26	3.251
2010-03-27	3.028
2010-03-28	3.407
2010-03-29	4.568
2010-03-30	4.637
2010-03-31	3.764
2010-04-01	3.187
2010-04-02	2.84
2010-04-03	2.61
2010-04-04	2.44
2010-04-05	2.3
2010-04-06	4.639
2010-04-07	5.995
2010-04-08	8.816
2010-04-09	10.475
2010-04-10	8.108
2010-04-11	6.095
2010-04-12	4.95
2010-04-13	4.221
2010-04-14	3.775
2010-04-15	3.476
2010-04-16	3.252
2010-04-17	3.087
2010-04-18	3.123
2010-04-19	3.053
2010-04-20	2.806
2010-04-21	2.608
2010-04-22	2.451
2010-04-23	2.317
2010-04-24	2.197
2010-04-25	5.082
2010-04-26	6.372
2010-04-27	4.644
2010-04-28	3.521
2010-04-29	2.911
2010-04-30	2.561
2010-05-01	2.811
2010-05-02	2.986
2010-05-03	5.756
2010-05-04	6.898
2010-05-05	6.995
2010-05-06	6.687
2010-05-07	7.493
2010-05-08	11.67
2010-05-09	12.73
2010-05-10	9.732
2010-05-11	7.674
2010-05-12	6.642
2010-05-13	8.921
2010-05-14	11.037
2010-05-15	9.18
2010-05-16	6.716
2010-05-17	5.233
2010-05-18	4.415
2010-05-19	3.932
2010-05-20	3.613
2010-05-21	3.376
2010-05-22	3.67
2010-05-23	3.796
2010-05-24	3.409
2010-05-25	3.061
2010-05-26	2.819
2010-05-27	2.636
2010-05-28	2.486
2010-05-29	2.355
2010-05-30	2.235
2010-05-31	2.123
2010-06-01	2.583
2010-06-02	5.572
2010-06-03	7.944
2010-06-04	6.849
2010-06-05	6.171
2010-06-06	10.224
2010-06-07	11.014
2010-06-08	7.634
2010-06-09	8.239
2010-06-10	9.307
2010-06-11	7.64
2010-06-12	5.863
2010-06-13	4.881
2010-06-14	4.348
2010-06-15	3.953
2010-06-16	5.607
2010-06-17	6.281
2010-06-18	4.99
2010-06-19	4.13
2010-06-20	3.628
2010-06-21	3.307
2010-06-22	4.749
2010-06-23	5.343
2010-06-24	6.389
2010-06-25	6.665
2010-06-26	6.54
2010-06-27	6.221
2010-06-28	11.054
2010-06-29	13.707
2010-06-30	9.977
2010-07-01	6.961
2010-07-02	5.325
2010-07-03	4.444
2010-07-04	3.932
2010-07-05	3.6
2010-07-06	3.357
2010-07-07	3.22
2010-07-08	3.576
2010-07-09	7.353
2010-07-10	8.668
2010-07-11	6.355
2010-07-12	8.353
2010-07-13	9.099
2010-07-14	6.64
2010-07-15	5.26
2010-07-16	8.914
2010-07-17	11.338
