date,hour,02GA010,02GA018,02GA038,02GA047,02GB007,02GC002,02GC010,02GC018,02GD004,02GE007,02GG002,02GG003,02GG006,02GG009,02GG013,04159492,04159900,04160600,04161820,04164000,04165500,04166100,04177000,04196800,04197100,04207200,04208504,04213000,02GB001,02GB007,02GC002,02GC007,02GC018,02GC026,02GE007,02GG003,02GG009,02GG013,04159900,04160600,04165500,04166500,04174500,04176500,04177000,04193500,04195820,04198000,04199000,04199500,04200500,04208504,04209000,04212100,04213000,04213500,04214500,04215000,04215500
2012-01-29,00:00:00,25.0425125,12.1042125,7.2318333,17.2839167,9.5004750,13.4083708,13.0537083,13.5297417,9.2431792,5.9851125,20.5721458,34.0454083,5.2125417,10.7504708,4.0938042,23.4957292,9.3941708,8.3537792,17.4142292,24.9447542,42.4727542,4.7847958,6.5024250,24.2656042,15.8398583,11.2877500,103.0407708,30.8694083,124.9471292,9.5004750,13.4083708,22.0382250,13.5297417,27.1410333,5.9851125,34.0454083,10.7504708,4.0938042,9.3941708,8.3537792,42.4727542,10.8987208,51.9512125,83.0923833,6.5024250,548.4125375,44.9957583,125.2707500,32.6526875,21.8540125,34.8939542,103.0407708,18.3500208,105.6585833,30.8694083,52.1222292,17.8866833,8.2878042,18.0599250
2012-01-30,00:00:00,24.1240125,11.5198542,6.7711500,16.7475167,9.5604458,12.9289750,12.6020750,12.8433542,8.9550750,5.6598167,20.1793333,33.0285917,5.0502875,10.3864500,3.8537167,23.0525458,9.1768333,8.2250292,17.7934750,25.4486667,42.6062292,4.5215750,6.3661208,23.7086083,15.6526250,10.8774417,101.0032083,29.7516583,119.4271833,9.5604458,12.9289750,21.3726208,12.8433542,26.2364542,5.6598167,33.0285917,10.3864500,3.8537167,9.1768333,8.2250292,42.6062292,10.4237958,52.3699542,80.2231958,6.3661208,535.3449083,43.0465833,125.6963000,33.3405375,22.1523792,35.2646583,101.0032083,18.3374708,101.7580125,29.7516583,50.3769833,17.5407875,8.2422042,17.6647375
2012-01-31,00:00:00,23.8327375,11.1967292,6.4129833,18.4536375,10.9744667,13.4252667,12.2225542,12.4507250,8.8307333,5.6566333,19.9672708,32.2068708,4.9399458,10.1605583,3.6918583,23.5681042,9.3868042,8.5760667,26.2686208,42.3551458,64.9008750,8.4818125,6.0875333,22.1132917,14.7404833,11.5542417,104.8791708,28.2212375,118.5287750,10.9744667,13.4252667,21.2612792,12.4507250,25.8275750,5.6566333,32.2068708,10.1605583,3.6918583,9.3868042,8.5760667,64.9008750,19.1139875,55.1245333,79.3060000,6.0875333,511.7786083,40.3405875,119.7230500,32.8526542,22.1072375,34.6270542,104.8791708,18.0103500,96.5821208,28.2212375,50.0072125,18.7821667,8.7374875,19.5056667
2012-02-01,00:00:00,29.8713708,14.2173792,7.7693625,24.2215125,12.0308667,13.2519458,12.8629292,12.9271083,10.0088583,5.4492875,21.0122667,33.7442958,5.2359958,10.5140583,3.6951000,23.9548708,9.8255000,8.5700417,21.6748375,29.4926042,48.1562417,4.5927333,5.6710458,20.2276667,13.6549708,10.6969458,99.0176500,28.6530708,146.8450208,12.0308667,13.2519458,22.9914500,12.9271083,27.6771750,5.4492875,33.7442958,10.5140583,3.6951000,9.8255000,8.5700417,48.1562417,10.4395375,57.3109000,76.5978542,5.6710458,477.6575083,37.4418750,111.4671583,31.9057375,21.5504792,33.4537875,99.0176500,17.3212917,90.5361375,28.6530708,62.8336208,22.3713250,10.1534667,22.7215708
2012-02-02,00:00:00,28.0159458,13.6614458,8.3894292,22.3116333,10.3086917,12.6627292,12.7772208,12.4899417,9.5665167,5.1863000,20.5686042,32.8807292,5.2293833,10.4283958,3.6907333,22.8917708,9.3262917,8.2890333,18.1548292,25.3684083,42.5967958,4.3839250,5.2826875,18.3239000,12.6119833,9.4467458,88.0702458,27.3674125,144.7090500,10.3086917,12.6627292,22.2616250,12.4899417,26.3544500,5.1863000,32.8807292,10.4283958,3.6907333,9.3262917,8.2890333,42.5967958,9.9105875,52.2214500,72.8963500,5.2826875,447.3160083,34.2991458,102.6124292,30.0147625,20.5136000,31.2816250,88.0702458,16.2253667,83.0563917,27.3674125,57.4966167,21.2434208,9.7187042,20.9413167
2012-02-03,00:00:00,27.9228667,14.5057750,9.2892500,21.7487958,10.2779042,12.4125083,12.6653208,12.1069042,9.6789333,4.8617083,20.4989833,32.2974917,5.2339750,10.4053042,3.5558000,22.4335542,9.1001792,8.1630250,17.4583750,24.4116792,41.1066125,4.2322708,4.9621417,16.6542667,11.6222125,8.6854792,81.0599917,25.1622667,143.1176292,10.2779042,12.4125083,21.9145250,12.1069042,25.8421125,4.8617083,32.2974917,10.4053042,3.5558000,9.1001792,8.1630250,41.1066125,9.5134375,50.5176292,69.3168958,4.9621417,415.6390083,31.7043333,94.1750292,28.3451000,19.4521917,29.4185583,81.0599917,15.2039750,75.8190417,25.1622667,52.7212917,19.7680792,9.2592167,19.5709792
2012-02-04,00:00:00,28.3016500,14.8500250,9.4349125,21.3008250,10.1835083,11.8658792,11.9754083,11.3641958,9.5458458,4.5113750,19.9610125,31.0507125,5.0325042,10.0049208,3.3169875,21.9394042,8.8812542,7.9849167,16.9262125,23.6497917,39.8405542,4.0320792,4.6952583,15.2778583,10.7117042,8.2137125,77.2221958,23.0757125,145.5669458,10.1835083,11.8658792,20.9062042,11.3641958,24.5231458,4.5113750,31.0507125,10.0049208,3.3169875,8.8812542,7.9849167,39.8405542,9.0494458,48.9850375,65.8804917,4.6952583,388.5482292,29.2668375,86.6120125,26.9095792,18.4620667,27.8425375,77.2221958,14.3403417,69.0173333,23.0757125,50.2126583,19.0186125,8.9050500,18.7359292
2012-02-05,00:00:00,27.7434792,14.5156625,9.0863625,20.3989333,9.9199292,11.1376417,11.0459917,10.4968125,9.1765667,4.1797750,19.0080958,29.2670250,4.7311542,9.4004667,3.0451000,21.2992833,8.5954792,7.7467500,16.4341833,22.8536250,38.4803917,3.8348583,4.3830458,14.2246458,9.9687083,7.4839125,70.6955833,20.9129292,142.4665208,9.9199292,11.1376417,19.5310750,10.4968125,22.8227917,4.1797750,29.2670250,9.4004667,3.0451000,8.5954792,7.7467500,38.4803917,8.5866208,47.2808083,62.4139208,4.3830458,372.0659000,27.4631292,80.8870333,25.3546708,17.7849875,26.3485458,70.6955833,13.6828792,62.6236208,20.9129292,47.4303833,18.0897125,8.4765000,17.7134083
2012-02-06,00:00:00,26.5895875,13.8791917,8.5133125,19.1521458,9.5425083,10.4065167,10.1080250,9.6413083,8.7076042,3.8710000,18.0203500,27.5080042,4.4045500,8.7326250,2.7740917,20.5559875,8.2616667,7.4621000,15.6684667,21.8195875,36.7861417,3.5678917,4.1121625,13.2938375,9.3321292,6.8772667,64.6177042,18.8125625,135.6815833,9.5425083,10.4065167,18.0433583,9.6413083,21.0658917,3.8710000,27.5080042,8.7326250,2.7740917,8.2616667,7.4621000,36.7861417,8.0381000,45.1318917,59.0224042,4.1121625,349.0875000,25.3595542,75.1868917,23.7874875,16.6561083,24.5170250,64.6177042,12.6895875,57.1643292,18.8125625,44.6208792,17.0453583,7.9779333,16.5922458
2012-02-07,00:00:00,25.2174792,13.0859458,7.8873917,17.9503958,9.1619292,9.6738583,9.2096292,8.8568167,8.1971750,3.5858792,17.0023417,25.7239750,4.0629583,8.0527500,2.5179875,19.6711542,7.8408042,7.1372750,14.9619667,20.9414458,35.1635458,3.3877375,3.8522250,12.5351875,8.7655250,6.3762417,59.7808000,17.1381083,127.7162250,9.1619292,9.6738583,16.5886042,8.8568167,19.3731000,3.5858792,25.7239750,8.0527500,2.5179875,7.8408042,7.1372750,35.1635458,7.6842042,42.7945625,55.4469458,3.8522250,336.6401333,23.7661417,70.7430625,22.4440958,15.7283542,22.9708792,59.7808000,11.8781000,52.4274833,17.1381083,41.8362375,15.9617375,7.4639500,15.4282750
2012-02-08,00:00:00,23.6685708,12.2422167,7.2357875,16.6422750,8.7140375,8.9838333,8.3645750,8.1055792,7.6537125,3.2866375,15.9562625,23.9121625,3.7229333,7.3654125,2.2644708,18.7859583,7.4635083,6.8086125,14.0827917,19.6651583,33.2143625,3.0726833,3.6126208,11.7320250,8.1942083,5.9385500,55.6237542,15.7261500,118.7593750,8.7140375,8.9838333,15.2057167,8.1055792,17.7674625,3.2866375,23.9121625,7.3654125,2.2644708,7.4635083,6.8086125,33.2143625,7.0006042,40.5065542,52.1946375,3.6126208,319.4699125,22.1477750,66.2956625,21.1512458,14.8567792,21.5737292,55.6237542,11.1424583,48.4296542,15.7261500,39.0289042,14.8743958,6.9527292,14.3016917
2012-02-09,00:00:00,22.2324000,11.4278750,6.6185500,15.3627750,8.2875167,8.3444208,7.6003458,7.4026125,7.1190625,3.0409542,14.9322750,22.2065583,3.3971917,6.7078708,2.0304667,17.8865000,7.0750875,6.4726458,13.1742583,18.4796333,31.2949000,2.8233833,3.3787875,10.9131250,7.6395625,5.5248750,52.0276125,14.4678083,110.1773500,8.2875167,8.3444208,13.9477167,7.4026125,16.3060500,3.0409542,22.2065583,6.7078708,2.0304667,7.0750875,6.4726458,31.2949000,6.5026958,38.1089750,48.9381458,3.3787875,301.8905958,20.5998625,61.9433125,19.9084000,14.0387708,20.2708417,52.0276125,10.4752458,44.9073708,14.4678083,36.5291333,13.8835583,6.4508542,13.2753500
2012-02-10,00:00:00,20.7783000,10.6288208,6.0336250,14.2298542,7.8712667,7.7552500,6.9225542,6.8073208,6.6239083,2.7957333,13.9641833,20.6468917,3.0895417,6.0943542,1.8148458,16.9901875,6.6957042,6.1425458,12.7523583,17.8717458,29.9981458,3.0920333,3.3558625,10.1051083,7.0988625,5.1588792,48.3434625,13.4812500,102.1141458,7.8712667,7.7552500,12.8277875,6.8073208,14.9975750,2.7957333,20.6468917,6.0943542,1.8148458,6.6957042,6.1425458,29.9981458,6.8678542,36.2536083,45.9653958,3.3558625,285.1024625,19.0679417,57.5980667,18.7573958,13.2602458,19.0666708,48.3434625,9.8490625,41.8229500,13.4812500,34.1583750,12.9696542,6.0370708,12.3217875
2012-02-11,00:00:00,19.4773250,9.9060375,5.5187333,13.6220583,7.5520708,7.2664583,6.3715083,6.3311708,6.2120375,2.6691000,13.1240958,19.2964333,2.8332417,5.5773542,1.6313125,16.2833750,6.4590833,5.9038042,16.5254083,21.7645375,33.7254375,3.4230125,3.7118417,9.4346667,6.6232458,4.9356875,46.2090625,13.2695750,95.6956708,7.5520708,7.2664583,11.9434125,6.3311708,13.8883542,2.6691000,19.2964333,5.5773542,1.6313125,6.4590833,5.9038042,33.7254375,7.9282000,40.2838000,46.0032583,3.7118417,273.3682917,18.6224292,54.1391167,17.7221625,12.5741042,17.9925583,46.2090625,9.2960250,39.5897583,13.2695750,32.1163125,12.1580292,5.6657958,11.5134208
2012-02-12,00:00:00,18.2458792,9.2307042,5.0646833,12.3126625,7.0904000,6.7756875,5.8407042,5.8492917,5.7934583,2.4034667,12.2835333,18.0054417,2.5804708,5.0714417,1.4689667,15.4644583,6.0433417,5.5492583,11.4756292,16.2875083,27.4610250,2.2977542,2.9488417,8.6508333,6.1939750,4.5708667,42.7113583,11.7994375,88.8955458,7.0904000,6.7756875,10.9814083,5.8492917,12.8493417,2.4034667,18.0054417,5.0714417,1.4689667,6.0433417,5.5492583,27.4610250,5.4323958,34.0886208,43.3282208,2.9488417,257.0107875,17.0073708,50.3077292,16.5880375,11.8414417,16.8487167,42.7113583,8.7219583,36.8598208,11.7994375,30.2250292,11.4188333,5.3119792,10.7974875
2012-02-13,00:00:00,17.1350083,8.6455375,4.6782708,11.4363333,6.7326542,6.3586875,5.4167208,5.4570708,5.4167417,2.2486958,11.5545458,16.8687042,2.3757417,4.6524375,1.3364792,14.7155792,5.7398667,5.2864292,10.8005792,15.1260542,25.5429417,2.2515583,2.8302333,8.1224167,5.8156292,4.2757042,39.9501625,10.9286208,82.6341958,6.7326542,6.3586875,10.2064375,5.4570708,11.9806833,2.2486958,16.8687042,4.6524375,1.3364792,5.7398667,5.2864292,25.5429417,5.2727583,30.6908250,39.4325083,2.8302333,240.4263125,16.2288208,47.2765500,15.6937167,11.2346167,15.9319167,39.9501625,8.2480125,34.5731083,10.9286208,28.3980583,10.7490083,4.9915583,10.1420958
2012-02-14,00:00:00,16.1407458,8.1234417,4.3458208,10.7865667,6.4133417,6.0073250,5.0557667,5.1317625,5.1057167,2.1367167,10.9056292,15.8735875,2.2043583,4.3043750,1.2239583,14.0173667,5.4649583,5.0464958,11.3164167,15.3223833,25.2709958,2.4479042,2.7852500,7.7161500,5.4751417,4.1658625,38.4265625,10.4465958,76.8893375,6.4133417,6.0073250,9.5570250,5.1317625,11.2194375,2.1367167,15.8735875,4.3043750,1.2239583,5.4649583,5.0464958,25.2709958,5.3978000,30.9258417,38.0876750,2.7852500,230.1559167,15.6236292,44.6556875,15.0165500,10.7127125,15.1939625,38.4265625,7.8212375,32.7906125,10.4465958,26.8112208,10.2265833,4.7826125,9.6796083
2012-02-15,00:00:00,15.2896917,7.6811167,4.0702917,10.3112667,6.1342208,5.7033292,4.7545875,4.8503000,4.8392875,2.0333625,10.3380708,15.0562875,2.0657083,4.0303250,1.1386833,13.4308958,5.2480167,4.8381042,11.4703542,15.6489667,25.3757625,2.2989125,2.7816917,7.3475625,5.1851750,4.1202958,38.7573333,9.9502333,72.8194083,6.1342208,5.7033292,8.9929708,4.8503000,10.5739583,2.0333625,15.0562875,4.0303250,1.1386833,5.2480167,4.8381042,25.3757625,5.2162958,31.0822292,38.0605833,2.7816917,219.0813042,15.0418250,42.6078917,14.3509875,10.2987292,14.7631333,38.7573333,7.6205333,31.5647250,9.9502333,25.6703917,9.7414125,4.5321500,9.1555958
2012-02-16,00:00:00,14.6918750,7.3465667,3.8389667,10.6138542,6.4478250,6.4377708,4.7543208,5.0197333,4.7598000,2.4244917,10.4394375,15.4802292,2.1893458,4.3548833,1.2471667,14.6172875,5.8591208,5.5736500,31.4095125,50.5939792,70.3495667,11.9578458,4.3760708,7.4932208,5.1544583,7.1444417,59.8365833,10.5190292,70.4934500,6.4478250,6.4377708,8.9269000,5.0197333,10.6344667,2.4244917,15.4802292,4.3548833,1.2471667,5.8591208,5.5736500,70.3495667,26.2685125,41.6983083,40.5673750,4.3760708,229.6686167,16.1704333,42.5556750,15.0349542,10.5125750,15.7638667,59.8365833,8.1282750,33.2474250,10.5190292,25.1477250,10.1824583,4.7539792,10.2434667
2012-02-17,00:00:00,14.6735500,7.0966833,3.6904083,10.0926792,6.0507917,5.8061458,4.7824042,5.0193250,4.7636833,2.2906875,10.8030458,17.2944375,2.5215125,5.1800958,1.6423042,16.4081042,7.3201917,6.1566708,24.3798167,34.8047375,51.2407875,3.7199375,2.8845917,7.7038583,5.1597458,5.2177250,47.2544292,13.0270417,71.4633958,6.0507917,5.8061458,9.1959542,5.0193250,10.9026750,2.2906875,17.2944375,5.1800958,1.6423042,7.3201917,6.1566708,51.2407875,9.7911042,47.4797708,43.8356583,2.8845917,231.1973625,15.8260958,42.9426958,14.0760000,10.7134625,15.2263083,47.2544292,8.1668458,40.5868708,13.0270417,28.3841750,10.6965208,4.7918792,10.5018708
2012-02-18,00:00:00,13.7541167,6.7665042,3.5476833,9.6926500,5.5664417,5.4499958,4.6797750,4.8511333,4.5496875,2.3289333,10.5393292,17.0495542,2.6216083,5.4080000,1.9791167,14.8300167,6.4420208,5.5738750,14.5796875,20.0012042,32.0611917,3.0313542,2.8443667,7.8085208,5.2484583,4.2444167,39.5621167,12.0915125,66.0153958,5.5664417,5.4499958,8.8055708,4.8511333,10.3538125,2.3289333,17.0495542,5.4080000,1.9791167,6.4420208,5.5738750,32.0611917,7.1844750,34.8620542,39.4853583,2.8443667,228.4231458,15.6923375,42.5066167,13.5631375,9.9564792,14.2541875,39.5621167,7.5137667,38.0279625,12.0915125,25.6593417,9.6464917,4.4841708,9.1229708
2012-02-19,00:00:00,13.2642958,6.5608875,3.4495583,9.0312167,5.3555667,5.4031375,4.7363542,4.8434042,4.4566958,2.3551083,10.6813750,17.6285333,2.9100333,6.1207167,2.3191875,14.6589417,6.3514250,5.6126375,12.3644042,17.0026625,28.2825208,2.7121292,2.8416625,8.0205875,5.3327917,4.1616875,38.0383042,12.0414750,64.4485208,5.3555667,5.4031375,8.6508708,4.8434042,10.2740750,2.3551083,17.6285333,6.1207167,2.3191875,6.3514250,5.6126375,28.2825208,6.2469333,31.2894375,38.9342750,2.8416625,230.1107125,15.9569917,43.2024792,13.4302833,9.6645333,13.9650833,38.0383042,7.3002792,38.5703500,12.0414750,24.4618667,9.2974458,4.3681833,8.8048125
2012-02-20,00:00:00,12.8348833,6.3332500,3.3289792,8.7265750,5.2205042,5.3308958,4.7085458,4.7743042,4.3629667,2.2973958,10.7287208,17.6309667,3.0165708,6.4023583,2.3901125,14.7824208,6.4386708,5.7284667,12.1191917,16.7089042,27.8443833,2.8841833,2.8140750,7.9613375,5.3072625,4.1122125,37.7430000,11.9384125,61.2377500,5.2205042,5.3308958,8.5027917,4.7743042,10.1287333,2.2973958,17.6309667,6.4023583,2.3901125,6.4386708,5.7284667,27.8443833,6.5039917,30.6599792,38.5019292,2.8140750,230.9059792,15.7746625,43.2562750,13.2656625,9.4722958,13.7457333,37.7430000,7.1610625,38.5711042,11.9384125,23.6108583,9.0656333,4.2880500,8.6111667
2012-02-21,00:00:00,12.4420167,6.1355333,3.2068542,9.0631167,5.3759750,5.8364708,4.7412000,4.8437167,4.2887917,2.2892458,10.6431833,17.2997500,2.9901583,6.3741583,2.3045458,14.9693375,6.4745375,5.8064958,15.9714500,24.9919042,36.6582167,5.5317708,3.0794750,7.7876083,5.1794375,4.0736208,37.4808833,11.8847208,59.4668583,5.3759750,5.8364708,8.4205542,4.8437167,10.1236000,2.2892458,17.2997500,6.3741583,2.3045458,6.4745375,5.8064958,36.6582167,11.9577083,31.5877167,38.5519417,3.0794750,226.9129458,15.3164875,42.5316333,13.0613292,9.2798875,13.4400000,37.4808833,6.9800375,37.7460167,11.8847208,22.9758458,9.2222833,4.3702917,9.0710042
2012-02-22,00:00:00,13.2916167,6.0755458,3.1345375,10.6018375,6.9329625,6.2751750,5.7960792,5.8691833,4.6375792,2.3538000,10.7730167,17.2598542,3.0572167,6.3243792,2.1944792,15.8948208,7.0173125,6.0737000,17.3364667,23.8213792,36.6532000,3.4898667,2.8167458,7.6575750,5.0145833,4.3095458,38.8525542,12.4517250,67.4001625,6.9329625,6.2751750,11.5969167,5.8691833,13.7047792,2.3538000,17.2598542,6.3243792,2.1944792,7.0173125,6.0737000,36.6532000,7.9373042,36.2520042,40.6246875,2.8167458,226.1559667,15.1102333,41.6788875,12.8730125,9.1514417,13.2892792,38.8525542,6.8907500,37.5782792,12.4517250,28.1590833,10.1237167,4.6365542,10.8343500
2012-02-23,00:00:00,12.4979750,5.8442750,3.0287083,9.1631625,5.7132833,5.8314000,5.7122667,5.7180250,4.4944458,2.4611417,10.6446000,17.1757125,3.0363542,6.2294917,2.0966458,15.5583125,6.8041208,5.8934583,14.4791667,20.5364750,32.5793083,3.6369333,2.9770625,7.3215542,4.8489542,5.1196667,44.9127125,13.1208958,61.1840625,5.7132833,5.8314000,11.3215958,5.7180250,12.7080250,2.4611417,17.1757125,6.2294917,2.0966458,6.8041208,5.8934583,32.5793083,8.0536958,34.1147333,39.7452375,2.9770625,218.9678083,14.3064792,40.2665167,12.8863000,9.1876500,13.7072750,44.9127125,7.0492958,38.9139750,13.1208958,32.5366583,11.5896875,5.3573500,12.3718500
2012-02-24,00:00:00,12.9604042,5.8296292,2.9914750,11.2847208,6.7676917,6.5169750,6.4294125,6.3402167,4.6611083,2.6801167,10.6005708,17.0556542,3.0871667,6.2102167,2.0341667,15.5850083,6.7417833,5.8788417,16.8183458,24.1652375,36.7912042,4.6298000,3.8581208,7.6236000,4.9482292,6.6525417,58.4057750,14.6629583,63.4785917,6.7676917,6.5169750,12.1948542,6.3402167,13.7958375,2.6801167,17.0556542,6.2102167,2.0341667,6.7417833,5.8788417,36.7912042,10.8146042,37.4984583,42.1803125,3.8581208,226.7966750,15.7420542,41.2559292,13.9788500,10.0405792,15.5381542,58.4057750,8.1174833,44.0937625,14.6629583,31.9170667,12.3035625,5.9882917,13.2852083
2012-02-25,00:00:00,14.2305875,6.0104500,3.1194208,9.6494375,6.0520125,6.3510500,7.0397375,6.6730917,4.9118042,2.5852417,10.6835833,17.4345125,3.1576250,6.2490833,2.0330958,15.6243042,6.7399750,5.8131583,13.8157958,19.2553958,31.0504875,2.7979542,2.8135375,7.2431375,4.8685583,4.4450250,41.8685042,14.5370625,71.0177917,6.0520125,6.3510500,13.2292750,6.6730917,14.9142875,2.5852417,17.4345125,6.2490833,2.0330958,6.7399750,5.8131583,31.0504875,6.5764125,35.5239208,44.4074833,2.8135375,226.9412708,14.5914583,40.3127208,12.4510833,9.3682042,13.5217333,41.8685042,7.2047292,44.0102125,14.5370625,37.1747833,13.9501833,6.7107542,13.1066375
2012-02-26,00:00:00,13.1379750,5.7841500,3.1005292,9.0571958,5.6389417,6.3754458,7.2373875,6.7298333,4.8435167,2.5736167,10.5013500,17.0091625,3.1152542,6.1316458,1.9774125,15.2329375,6.4855458,5.6379333,11.4104500,15.9874292,26.6597458,2.7403333,2.8275458,7.1980000,4.9356417,4.1822583,38.3430750,13.7574208,63.6577167,5.6389417,6.3754458,13.2926167,6.7298333,14.8419333,2.5736167,17.0091625,6.1316458,1.9774125,6.4855458,5.6379333,26.6597458,6.2331125,29.7508375,40.6462750,2.8275458,220.9889583,14.5024083,39.5612583,12.3686167,9.0179500,13.1844917,38.3430750,6.9209917,42.9432125,13.7574208,31.8371750,12.1070500,6.0557417,11.9421958
2012-02-27,00:00:00,13.0566375,5.8330250,3.2066333,9.1997917,5.9089708,6.4667750,7.3349250,6.7010208,4.8744000,2.5698708,10.3652958,16.6813208,3.0330625,5.9715667,1.9057000,14.9440542,6.3337667,5.5069292,11.5125792,16.0645625,26.4799000,2.6770333,2.8390792,7.1054500,4.9421667,5.1185750,43.7240542,13.6221875,62.0237250,5.9089708,6.4667750,13.3121458,6.7010208,14.9200500,2.5698708,16.6813208,5.9715667,1.9057000,6.3337667,5.5069292,26.4799000,6.1286875,29.5569083,39.4654542,2.8390792,220.1711208,14.6360125,39.5006833,12.3339500,8.8846000,13.2544208,43.7240542,6.8957417,42.9585750,13.6221875,31.1290250,12.4065333,6.2331667,12.5388000
2012-02-28,00:00:00,13.0758000,5.8508500,3.2392000,8.8752375,5.7768542,6.2409833,7.1312750,6.4232875,4.8461000,2.4391500,10.1061625,16.1707542,2.8772250,5.6443333,1.7718375,14.6035500,6.1424250,5.3356542,11.0081125,15.4305792,25.4588417,2.6114708,2.6987542,6.8388292,4.8300458,4.5859208,39.8779375,13.7407042,61.7059917,5.7768542,6.2409833,13.0485208,6.4232875,14.5777583,2.4391500,16.1707542,5.6443333,1.7718375,6.1424250,5.3356542,25.4588417,5.9237958,28.8783667,38.8774333,2.6987542,216.0774208,14.1110542,38.5890792,12.0946750,8.6986667,12.8845208,39.8779375,6.6769417,42.7111667,13.7407042,31.3093875,12.2805750,6.2555708,12.1180708
2012-02-29,00:00:00,12.9172750,5.7870167,3.1936208,8.7184292,5.7460292,6.1238667,6.8017417,6.1363583,4.7637417,3.0282792,9.8394208,15.8309250,2.7215500,5.5396042,1.7077208,14.3824708,6.0012042,5.5268917,34.3495083,63.3586875,86.6319125,16.3285750,5.3249208,7.1696458,4.9071625,9.3367667,78.8786500,15.2302667,60.4216417,5.7460292,6.1238667,12.5414292,6.1363583,14.0211292,3.0282792,15.8309250,5.5396042,1.7077208,6.0012042,5.5268917,86.6319125,36.0916208,50.5367250,50.9007042,5.3249208,216.8312083,15.2750542,39.7083792,14.1966542,9.9627417,17.1868500,78.8786500,8.7670625,47.0455833,15.2302667,31.7503917,12.0793500,6.1230875,12.1339333
2012-03-01,00:00:00,12.7671833,5.6870417,3.1200625,8.5759708,5.7657375,5.8520708,6.4277458,5.8240083,4.7180458,2.8416208,9.6210333,15.7558958,2.6584333,5.3071083,1.6834083,15.7495708,7.1862375,6.6034792,36.5933250,46.0651500,65.2473625,4.8280625,3.1515667,7.1678708,4.8553333,7.2787708,62.1745458,16.5326708,59.4448083,5.7657375,5.8520708,11.9743000,5.8240083,13.4094917,2.8416208,15.7558958,5.3071083,1.6834083,7.1862375,6.6034792,65.2473625,10.7579917,64.8750833,60.7832375,3.1515667,232.2234333,15.7484792,40.4741958,12.9495083,10.5411667,16.6027833,62.1745458,9.3384250,55.6585292,16.5326708,35.8882208,12.5056667,6.1156125,12.6298583
2012-03-02,00:00:00,12.6406500,5.6604125,3.0415875,9.6053708,5.8260542,5.9316458,6.0773000,5.5606958,4.6851042,3.1867750,9.3405167,15.3020625,2.5910083,5.2608333,1.7255500,15.7982875,7.1796750,6.2293542,24.4567875,32.8772833,47.3072167,8.3155708,4.9966083,6.9513083,4.9775000,6.7104500,56.8668875,15.9529917,58.7585042,5.8260542,5.9316458,11.3794917,5.5606958,12.7444583,3.1867750,15.3020625,5.2608333,1.7255500,7.1796750,6.2293542,47.3072167,14.9842417,45.6834583,50.3474417,4.9966083,221.5816125,14.6145000,39.7275292,13.7478167,9.9830000,16.0181375,56.8668875,8.5010292,53.2263625,15.9529917,32.9531625,12.1422583,5.9232333,11.9978208
2012-03-03,00:00:00,19.0031458,11.7062542,6.9555708,16.8655042,6.7108000,6.1698625,6.0384958,5.7094708,5.6103125,3.9648750,10.0789167,17.5591167,2.8189208,5.9750583,2.0484792,19.6313333,9.8392792,8.0196500,34.7867292,51.2861333,73.8371000,6.2138333,5.8253875,8.8660375,5.8576417,7.6987458,67.5381250,16.7135875,96.9175042,6.7108000,6.1698625,11.5928375,5.7094708,13.1067458,3.9648750,17.5591167,5.9750583,2.0484792,9.8392792,8.0196500,73.8371000,18.5555375,62.0966375,74.1935917,5.8253875,254.6594750,20.8731625,47.4659792,15.4128208,11.2360125,17.5205333,67.5381250,9.2908375,62.8360375,16.7135875,34.4198500,12.6348708,5.9656583,12.2322750
2012-03-04,00:00:00,18.0526125,7.9403375,4.9664583,12.7831458,5.6408875,5.3703208,5.6062083,5.2250292,5.0729500,3.4566417,9.4180208,16.5651333,2.7251000,5.7562083,2.0716875,17.8004250,8.4170500,7.1781375,18.1725333,25.0208125,40.1304417,4.0009083,3.8853375,8.4993833,6.0215917,6.0827125,55.0450167,15.6909333,92.2044583,5.6408875,5.3703208,10.9123000,5.2250292,12.1178000,3.4566417,16.5651333,5.7562083,2.0716875,8.4170500,7.1781375,40.1304417,9.0213417,49.8992375,64.2423500,3.8853375,253.8514625,17.9419208,46.9137000,14.0279042,10.3486583,16.4036750,55.0450167,8.6625542,58.7586333,15.6909333,32.1870750,11.6639417,5.5259083,11.2674583
2012-03-05,00:00:00,15.8630167,8.6734750,5.8435042,12.2056083,5.5179708,5.2482667,5.3796333,5.0463708,5.1340625,3.4443000,9.3839500,16.3909667,2.7339875,5.8121792,2.1207542,17.6792208,8.3946750,7.3922000,16.3753583,22.8096125,37.3275750,4.0505000,4.0113958,9.3441583,6.4397333,6.1208833,55.2192417,15.0710250,78.8477042,5.5179708,5.2482667,10.4937708,5.0463708,11.6157125,3.4443000,16.3909667,5.8121792,2.1207542,8.3946750,7.3922000,37.3275750,9.0809250,44.9888583,63.5396042,4.0113958,256.5542167,19.6487083,49.9104792,14.8304333,10.4999458,16.8638667,55.2192417,8.7674542,57.3337208,15.0710250,30.9346417,11.2054500,5.2807667,10.8260292
