time,date,hour,precip [mm/day],sub691 [m3/s],sub693 [m3/s],sub693 (observed) [m3/s]
35,2010-02-05,00:00:00.00,5.54e-308,0.168309,0.317769,7.0792
36,2010-02-06,00:00:00.00,0.0145405,0.163934,0.311508,6.796
37,2010-02-07,00:00:00.00,0.0845925,0.16231,0.308181,6.5695
38,2010-02-08,00:00:00.00,0.293037,0.163802,0.307682,6.258
39,2010-02-09,00:00:00.00,0,0.163862,0.307753,6.1164
40,2010-02-10,00:00:00.00,10.5722,0.161671,0.305327,6.0598
41,2010-02-11,00:00:00.00,6.82387,0.160016,0.302341,6.258
42,2010-02-12,00:00:00.00,0.26162,0.158175,0.299878,6.5412
43,2010-02-13,00:00:00.00,0.162704,0.157554,0.297836,6.4562
44,2010-02-14,00:00:00.00,0.245578,0.15733,0.296763,6.1448
45,2010-02-15,00:00:00.00,0.023582,0.154977,0.294493,6.2014
46,2010-02-16,00:00:00.00,0.132129,0.152067,0.290698,6.2297
47,2010-02-17,00:00:00.00,1.98331,0.150193,0.287587,6.1448
48,2010-02-18,00:00:00.00,0.19601,0.147602,0.284607,6.258
49,2010-02-19,00:00:00.00,0.00319817,0.143488,0.280155,6.2863
50,2010-02-20,00:00:00.00,8.7303e-308,0.140307,0.275557,6.6261
51,2010-02-21,00:00:00.00,0.00027253,0.13891,0.272702,6.5412
52,2010-02-22,00:00:00.00,0.0674915,0.135404,0.269357,5.9465
53,2010-02-23,00:00:00.00,13.1311,0.132952,0.267699,6.258
54,2010-02-24,00:00:00.00,0.787999,0.144296,0.285386,7.5889
55,2010-02-25,00:00:00.00,1.86585,0.17367,0.335815,7.504
56,2010-02-26,00:00:00.00,2.13641,0.205985,0.391129,7.1358
57,2010-02-27,00:00:00.00,7.72956,0.213248,0.399981,6.9093
58,2010-02-28,00:00:00.00,1.66215,0.185535,0.354701,7.1925
59,2010-03-01,00:00:00.00,0.123276,0.148501,0.297062,7.9854
60,2010-03-02,00:00:00.00,0.0021838,0.128367,0.262521,10.0242
61,2010-03-03,00:00:00.00,0.0430577,0.124751,0.252854,10.2507
62,2010-03-04,00:00:00.00,0.0421995,0.125665,0.252652,8.8632
63,2010-03-05,00:00:00.00,0.000656419,0.124821,0.251811,9.4295
64,2010-03-06,00:00:00.00,0,0.122132,0.248738,8.3252
65,2010-03-07,00:00:00.00,7.3784e-308,0.118754,0.244595,8.6083
66,2010-03-08,00:00:00.00,2.2354e-308,0.11474,0.239921,9.0614
67,2010-03-09,00:00:00.00,5.123e-308,0.145417,0.30088,9.656
68,2010-03-10,00:00:00.00,0.0729656,0.366459,0.705979,10.5622
69,2010-03-11,00:00:00.00,0.30968,0.994452,1.82178,11.978
70,2010-03-12,00:00:00.00,1.54148,1.8592,3.32852,13.8186
71,2010-03-13,00:00:00.00,4.78692,2.27747,4.03064,20.6147
72,2010-03-14,00:00:00.00,12.1836,1.9202,3.3746,30.0159
73,2010-03-15,00:00:00.00,4.12841,1.29451,2.27347,44.7406
74,2010-03-16,00:00:00.00,0.0830673,0.990712,1.75961,35.3961
75,2010-03-17,00:00:00.00,2.162e-308,1.00515,1.79875,25.4285
76,2010-03-18,00:00:00.00,0,0.972671,1.74578,20.8695
77,2010-03-19,00:00:00.00,0,0.739843,1.3485,18.321
78,2010-03-20,00:00:00.00,0.000327346,0.461175,0.876239,16.3671
79,2010-03-21,00:00:00.00,0.784196,0.293279,0.584456,14.385
80,2010-03-22,00:00:00.00,0.7122,0.242911,0.48275,13.0541
81,2010-03-23,00:00:00.00,1.77646,0.236812,0.46751,12.3745
82,2010-03-24,00:00:00.00,0.0683241,0.23125,0.464956,12.7992
83,2010-03-25,00:00:00.00,0,0.226254,0.461621,10.9869
84,2010-03-26,00:00:00.00,1.11781,0.224953,0.461457,9.8826
85,2010-03-27,00:00:00.00,0.0113875,0.232163,0.464815,8.8915
86,2010-03-28,00:00:00.00,0.0143379,0.242034,0.471732,7.7305
87,2010-03-29,00:00:00.00,8.41105,0.245249,0.485846,9.5711
88,2010-03-30,00:00:00.00,0.302871,0.279901,0.557587,12.3745
89,2010-03-31,00:00:00.00,0.000217796,0.391777,0.754523,8.7782
90,2010-04-01,00:00:00.00,1.41827e-308,0.514698,0.976785,7.7588
91,2010-04-02,00:00:00.00,7.0913e-308,0.515396,0.996733,7.3341
92,2010-04-03,00:00:00.00,0,0.394153,0.798818,7.2774
93,2010-04-04,00:00:00.00,0.869495,0.277217,0.588353,6.6828
94,2010-04-05,00:00:00.00,0.0653568,0.228171,0.488161,6.7677
95,2010-04-06,00:00:00.00,3.44349,0.218369,0.466486,7.6172
96,2010-04-07,00:00:00.00,16.9057,0.233846,0.498603,14.5265
97,2010-04-08,00:00:00.00,11.4729,0.339614,0.699287,21.0111
98,2010-04-09,00:00:00.00,1.68027,0.631169,1.2379,28.0903
99,2010-04-10,00:00:00.00,0.00198652,1.06191,1.98078,15.0362
100,2010-04-11,00:00:00.00,0.105512,1.31592,2.37858,14.838
101,2010-04-12,00:00:00.00,0.474045,1.14521,2.08475,13.3656
102,2010-04-13,00:00:00.00,0.180287,0.76072,1.43077,12.1196
103,2010-04-14,00:00:00.00,2.91697,0.485254,0.940014,12.0063
104,2010-04-15,00:00:00.00,0.0765369,0.373177,0.744658,11.2418
105,2010-04-16,00:00:00.00,0,0.344912,0.705706,10.5339
106,2010-04-17,00:00:00.00,0.00140598,0.340267,0.707668,9.7127
107,2010-04-18,00:00:00.00,0.00781323,0.342987,0.706261,8.7216
108,2010-04-19,00:00:00.00,0.00298877,0.349789,0.701155,7.2774
109,2010-04-20,00:00:00.00,0,0.349227,0.6963,6.5412
110,2010-04-21,00:00:00.00,0,0.339143,0.686583,5.9465
111,2010-04-22,00:00:00.00,0.0101992,0.329236,0.675506,4.7855
112,2010-04-23,00:00:00.00,0.00304146,0.32744,0.670804,5.3519
113,2010-04-24,00:00:00.00,0.00143246,0.33275,0.674209,5.182
114,2010-04-25,00:00:00.00,3.94494,0.33501,0.680158,5.2103
115,2010-04-26,00:00:00.00,12.9563,0.348822,0.71243,18.859
116,2010-04-27,00:00:00.00,0.477447,0.436844,0.868104,10.7604
117,2010-04-28,00:00:00.00,0,0.642346,1.22108,7.2774
118,2010-04-29,00:00:00.00,0.000264424,0.853761,1.58267,6.4846
119,2010-04-30,00:00:00.00,0.773372,0.870861,1.6187,5.9182
120,2010-05-01,00:00:00.00,0.00112846,0.690008,1.3248,5.6917
121,2010-05-02,00:00:00.00,6.00069,0.496734,1.00469,10.9869
122,2010-05-03,00:00:00.00,25.3706,0.439643,0.907772,19.5386
123,2010-05-04,00:00:00.00,0.710077,0.609627,1.2028,38.5109
124,2010-05-05,00:00:00.00,0.0859385,1.04361,1.96072,22.9933
125,2010-05-06,00:00:00.00,2.60245,1.49261,2.7429,16.1406
126,2010-05-07,00:00:00.00,0.0253589,1.55108,2.8364,12.7143
127,2010-05-08,00:00:00.00,25.5731,1.25409,2.30746,20.3881
128,2010-05-09,00:00:00.00,1.19536,1.07114,1.9812,34.8297
129,2010-05-10,00:00:00.00,0.00467131,1.32692,2.42123,22.7101
130,2010-05-11,00:00:00.00,0.00413443,1.77256,3.19222,17.2166
131,2010-05-12,00:00:00.00,29.6696,1.90615,3.42345,39.0772
132,2010-05-13,00:00:00.00,0.0759626,1.80018,3.24973,55.501
133,2010-05-14,00:00:00.00,12.7105,2.00108,3.6192,44.1743
134,2010-05-15,00:00:00.00,0.209446,2.53429,4.57748,38.7941
135,2010-05-16,00:00:00.00,0.000864182,2.85898,5.13161,30.299
136,2010-05-17,00:00:00.00,8.46e-308,2.7396,4.82614,25.1737
137,2010-05-18,00:00:00.00,2.46448,2.35958,4.14217,21.9456
138,2010-05-19,00:00:00.00,3.64565,1.96054,3.49135,25.8533
139,2010-05-20,00:00:00.00,0.00834069,1.69421,3.03245,17.7547
140,2010-05-21,00:00:00.00,0.000334994,1.56762,2.84163,15.6026
141,2010-05-22,00:00:00.00,6.4419,1.52545,2.79157,14.4416
142,2010-05-23,00:00:00.00,2.74051,1.53601,2.80915,16.3388
143,2010-05-24,00:00:00.00,0.199712,1.58401,2.89308,15.0362
144,2010-05-25,00:00:00.00,4.5224e-308,1.63322,2.98557,13.2806
145,2010-05-26,00:00:00.00,0,1.63725,2.99706,12.3178
146,2010-05-27,00:00:00.00,0.006946,1.5917,2.9223,10.8737
147,2010-05-28,00:00:00.00,0.0523691,1.5345,2.83307,9.4578
148,2010-05-29,00:00:00.00,0.00474714,1.50179,2.77675,8.665
149,2010-05-30,00:00:00.00,0.00131873,1.49438,2.75733,7.419
150,2010-05-31,00:00:00.00,0,1.48869,2.74905,6.5412
151,2010-06-01,00:00:00.00,10.6868,1.48612,2.75066,6.7111
152,2010-06-02,00:00:00.00,0.436428,1.53101,2.82667,11.44
153,2010-06-03,00:00:00.00,11.8904,1.67399,3.06975,14.5265
154,2010-06-04,00:00:00.00,1.37101,1.89404,3.44258,11.9214
155,2010-06-05,00:00:00.00,4.21283,2.108,3.7992,9.2313
156,2010-06-06,00:00:00.00,11.9842,2.23465,4.01069,10.2224
157,2010-06-07,00:00:00.00,31.7877,2.30157,4.12131,79.2872
158,2010-06-08,00:00:00.00,0.00414992,2.59052,4.63345,46.4396
159,2010-06-09,00:00:00.00,0.418735,3.3418,6.07069,24.6357
160,2010-06-10,00:00:00.00,6.44948,4.14698,7.4435,22.2287
161,2010-06-11,00:00:00.00,0.1432,4.24071,7.4099,17.1883
162,2010-06-12,00:00:00.00,0.448655,3.75514,6.45089,13.7337
163,2010-06-13,00:00:00.00,0.27804,3.2629,5.64124,12.0063
164,2010-06-14,00:00:00.00,0.268318,2.9415,5.17427,10.8737
165,2010-06-15,00:00:00.00,0.332208,2.78885,4.92266,10.3073
166,2010-06-16,00:00:00.00,0.0624897,2.70361,4.79585,9.3162
167,2010-06-17,00:00:00.00,2.90549,2.6493,4.70778,9.9392
168,2010-06-18,00:00:00.00,0.000232917,2.61603,4.65843,7.7305
169,2010-06-19,00:00:00.00,1.26401,2.58949,4.61348,6.9093
170,2010-06-20,00:00:00.00,2.50737,2.55426,4.56911,8.8915
171,2010-06-21,00:00:00.00,0.000241458,2.51944,4.51545,6.881
172,2010-06-22,00:00:00.00,0.106033,2.49776,4.47221,5.8899
173,2010-06-23,00:00:00.00,10.1509,2.48522,4.45041,12.8558
174,2010-06-24,00:00:00.00,3.62782,2.50252,4.49066,7.6739
175,2010-06-25,00:00:00.00,2.4898,2.59623,4.66468,10.902
176,2010-06-26,00:00:00.00,0.0101168,2.72746,4.89615,6.796
177,2010-06-27,00:00:00.00,0.160754,2.76305,4.92162,5.0687
178,2010-06-28,00:00:00.00,4.50346,2.67363,4.74509,6.0881
179,2010-06-29,00:00:00.00,0.112109,2.55762,4.56479,6.4562
180,2010-06-30,00:00:00.00,0.00589179,2.48872,4.44666,4.4457
181,2010-07-01,00:00:00.00,0,2.46762,4.39262,3.5679
182,2010-07-02,00:00:00.00,0,2.4546,4.36198,3.3131
183,2010-07-03,00:00:00.00,0,2.42538,4.32055,3.1998
184,2010-07-04,00:00:00.00,0,2.383,4.26196,3.0299
185,2010-07-05,00:00:00.00,1.54616e-308,2.33204,4.19472,2.8289
186,2010-07-06,00:00:00.00,0.000180357,2.27985,4.12305,2.7609
187,2010-07-07,00:00:00.00,0.000266523,2.23602,4.05669,2.7751
188,2010-07-08,00:00:00.00,0.082625,2.20083,3.99951,2.7524
189,2010-07-09,00:00:00.00,9.96495,2.17618,3.95895,3.1149
190,2010-07-10,00:00:00.00,0.612356,2.19063,3.97683,4.8422
191,2010-07-11,00:00:00.00,0.00405246,2.27148,4.10419,3.2281
192,2010-07-12,00:00:00.00,9.78174,2.36869,4.26729,3.398
193,2010-07-13,00:00:00.00,8.37047,2.42013,4.35124,14.838
194,2010-07-14,00:00:00.00,0.947243,2.4777,4.44038,4.4741
195,2010-07-15,00:00:00.00,0.0180616,2.58243,4.61846,3.2564
196,2010-07-16,00:00:00.00,24.3231,2.66152,4.76785,8.2402
197,2010-07-17,00:00:00.00,0.276371,2.73252,4.90519,28.6
198,2010-07-18,00:00:00.00,0.158003,2.97103,5.36342,7.5889
199,2010-07-19,00:00:00.00,0.286141,3.29704,5.93088,6.0598
200,2010-07-20,00:00:00.00,0.209841,3.36171,5.94674,5.805
201,2010-07-21,00:00:00.00,6.7758,3.12332,5.46506,11.0436
202,2010-07-22,00:00:00.00,0.0317935,2.84773,5.00072,7.5889
203,2010-07-23,00:00:00.00,3.21815,2.70937,4.80827,6.1731
204,2010-07-24,00:00:00.00,8.88006,2.68147,4.78637,15.8574
205,2010-07-25,00:00:00.00,2.62387,2.67618,4.7839,17.8396
206,2010-07-26,00:00:00.00,4.00215,2.69567,4.81964,15.2345
207,2010-07-27,00:00:00.00,0.0157324,2.73525,4.87763,7.7022
208,2010-07-28,00:00:00.00,0,2.71732,4.82848,5.6634
209,2010-07-29,00:00:00.00,8.78069,2.63562,4.68777,9.8259
210,2010-07-30,00:00:00.00,0.064066,2.57738,4.59497,9.203
211,2010-07-31,00:00:00.00,0.000473406,2.60288,4.63859,5.0121
212,2010-08-01,00:00:00.00,0.257412,2.6595,4.74062,4.5873
213,2010-08-02,00:00:00.00,0.0049619,2.65218,4.71815,5.6067
214,2010-08-03,00:00:00.00,0.000707812,2.57084,4.5739,4.4174
215,2010-08-04,00:00:00.00,0.00202434,2.47057,4.41872,3.9927
216,2010-08-05,00:00:00.00,0.30727,2.39317,4.29528,4.3042
217,2010-08-06,00:00:00.00,0.694436,2.34485,4.21245,3.6246
218,2010-08-07,00:00:00.00,0.0691122,2.31695,4.15597,3.5396
219,2010-08-08,00:00:00.00,0.0351343,2.29858,4.11218,2.86
220,2010-08-09,00:00:00.00,0.000668061,2.27239,4.06762,2.6476
221,2010-08-10,00:00:00.00,1.03228,2.23336,4.01039,2.5797
222,2010-08-11,00:00:00.00,0.017942,2.19503,3.94864,2.5995
223,2010-08-12,00:00:00.00,3.29164,2.1636,3.89327,2.6051
224,2010-08-13,00:00:00.00,1.30485,2.13653,3.84419,3.0582
225,2010-08-14,00:00:00.00,0.0191538,2.10934,3.79684,2.6136
226,2010-08-15,00:00:00.00,0.0671769,2.07735,3.7468,2.4891
227,2010-08-16,00:00:00.00,1.97502,2.04431,3.6939,3.6529
228,2010-08-17,00:00:00.00,0.032064,2.02197,3.6476,4.1626
229,2010-08-18,00:00:00.00,0.0205719,2.00973,3.61322,2.4437
230,2010-08-19,00:00:00.00,0.320943,1.99286,3.58026,2.3163
231,2010-08-20,00:00:00.00,1.36093,1.96837,3.53939,2.3956
232,2010-08-21,00:00:00.00,1.81148e-308,1.94125,3.4942,2.3871
233,2010-08-22,00:00:00.00,3.19378,1.91443,3.44912,2.6958
234,2010-08-23,00:00:00.00,0.101354,1.89111,3.40675,2.86
235,2010-08-24,00:00:00.00,0.0336665,1.87304,3.3697,2.4664
236,2010-08-25,00:00:00.00,0.10568,1.85631,3.33611,2.3984
237,2010-08-26,00:00:00.00,0.111028,1.83555,3.30038,2.3446
238,2010-08-27,00:00:00.00,5.45586e-308,1.81542,3.26294,2.2852
239,2010-08-28,00:00:00.00,7.37034e-308,1.79888,3.22879,2.1521
240,2010-08-29,00:00:00.00,0.000159084,1.77556,3.19265,2.0954
241,2010-08-30,00:00:00.00,7.51677e-308,1.74128,3.1461,1.9992
242,2010-08-31,00:00:00.00,0.0849373,1.70383,3.09318,2.087
243,2010-09-01,00:00:00.00,0.0260491,1.67122,3.0431,2.087
244,2010-09-02,00:00:00.00,1.06014,1.64762,3.00122,2.0785
245,2010-09-03,00:00:00.00,3.90569,1.63313,2.96936,3.1149
246,2010-09-04,00:00:00.00,1.88171,1.62922,2.94943,3.6812
247,2010-09-05,00:00:00.00,0.725399,1.63739,2.9443,2.5457
248,2010-09-06,00:00:00.00,0.326831,1.64667,2.94476,2.3022
249,2010-09-07,00:00:00.00,1.20519,1.63515,2.9274,2.2031
250,2010-09-08,00:00:00.00,0.0430636,1.60156,2.88335,2.254
251,2010-09-09,00:00:00.00,0.000166756,1.57388,2.83529,2.0954
252,2010-09-10,00:00:00.00,1.55915e-308,1.56616,2.80679,2.1691
253,2010-09-11,00:00:00.00,0.0256523,1.56106,2.78993,2.1917
254,2010-09-12,00:00:00.00,12.6046,1.55428,2.77944,3.7945
255,2010-09-13,00:00:00.00,0.0541957,1.57818,2.82355,6.5129
256,2010-09-14,00:00:00.00,0.152851,1.66637,2.98149,3.0299
257,2010-09-15,00:00:00.00,0.00566982,1.77299,3.16555,2.6759
258,2010-09-16,00:00:00.00,0.000262341,1.79463,3.19197,2.373
259,2010-09-17,00:00:00.00,23.4705,1.7321,3.07788,14.5832
260,2010-09-18,00:00:00.00,0.362325,1.72673,3.07076,13.224
261,2010-09-19,00:00:00.00,3.46293,1.90593,3.38249,4.3891
262,2010-09-20,00:00:00.00,0.0126153,2.15928,3.8151,3.483
263,2010-09-21,00:00:00.00,0.00388362,2.23181,3.92497,2.945
264,2010-09-22,00:00:00.00,0.0215689,2.07824,3.65952,2.6986
265,2010-09-23,00:00:00.00,5.6076,1.86733,3.31227,6.7677
266,2010-09-24,00:00:00.00,0.00112552,1.74041,3.10076,3.5113
267,2010-09-25,00:00:00.00,0.000372072,1.70905,3.05008,2.9166
268,2010-09-26,00:00:00.00,0,1.7209,3.06639,2.6561
269,2010-09-27,00:00:00.00,0.00141818,1.72971,3.06023,2.5429
270,2010-09-28,00:00:00.00,2.00855,1.70854,3.01162,2.6674
271,2010-09-29,00:00:00.00,34.0001,1.69519,2.9918,22.9083
272,2010-09-30,00:00:00.00,0.0777003,1.81614,3.20676,20.5014
273,2010-10-01,00:00:00.00,0.0283377,2.19393,3.86806,8.1269
274,2010-10-02,00:00:00.00,0.19662,2.64664,4.66483,6.6261
275,2010-10-03,00:00:00.00,15.512,2.78399,4.8494,11.0719
276,2010-10-04,00:00:00.00,0.192611,2.61012,4.50748,10.5622
277,2010-10-05,00:00:00.00,0.0118617,2.48478,4.31391,6.7394
278,2010-10-06,00:00:00.00,1.57904e-308,2.51577,4.37834,5.4652
279,2010-10-07,00:00:00.00,0.00274605,2.49559,4.34243,4.4741
280,2010-10-08,00:00:00.00,0.00276011,2.33918,4.07403,3.9927
281,2010-10-09,00:00:00.00,0,2.16168,3.77851,3.4547
282,2010-10-10,00:00:00.00,8.02692e-308,2.05563,3.59411,3.3697
283,2010-10-11,00:00:00.00,0,2.02297,3.52119,3.2848
284,2010-10-12,00:00:00.00,0.021158,2.01563,3.49317,3.2848
285,2010-10-13,00:00:00.00,0.00367341,2.00697,3.4711,3.2564
286,2010-10-14,00:00:00.00,12.3581,2.01148,3.46473,3.6246
287,2010-10-15,00:00:00.00,2.34666,2.0619,3.54482,17.0751
288,2010-10-16,00:00:00.00,0.075585,2.20408,3.78476,6.1448
289,2010-10-17,00:00:00.00,7e-308,2.3808,4.07532,4.4741
290,2010-10-18,00:00:00.00,1.19188e-308,2.43516,4.15321,4.2475
291,2010-10-19,00:00:00.00,0.0682609,2.33861,3.98008,4.1059
292,2010-10-20,00:00:00.00,0.0201217,2.20277,3.74775,4.1343
293,2010-10-21,00:00:00.00,6.97127,2.11163,3.59807,4.3608
294,2010-10-22,00:00:00.00,4.15813,2.09278,3.57083,9.6844
295,2010-10-23,00:00:00.00,0.0331745,2.1629,3.68734,7.1075
296,2010-10-24,00:00:00.00,0.714594,2.27808,3.88189,5.805
297,2010-10-25,00:00:00.00,0.299779,2.32514,3.96826,5.4085
298,2010-10-26,00:00:00.00,0.218571,2.25984,3.8635,5.2669
299,2010-10-27,00:00:00.00,4.80329,2.15072,3.68091,7.1075
300,2010-10-28,00:00:00.00,0.0661461,2.08115,3.5631,7.4756
301,2010-10-29,00:00:00.00,0.000718741,2.08437,3.56225,5.097
302,2010-10-30,00:00:00.00,0.000338883,2.12511,3.61731,5.6067
303,2010-10-31,00:00:00.00,0.017131,2.13411,3.62106,4.9554
304,2010-11-01,00:00:00.00,0.0427745,2.09582,3.55121,4.1343
305,2010-11-02,00:00:00.00,0.00542394,2.04888,3.46653,4.1343
306,2010-11-03,00:00:00.00,0.0291691,2.01448,3.4062,4.7855
307,2010-11-04,00:00:00.00,0.443167,1.98795,3.3639,6.1448
308,2010-11-05,00:00:00.00,1.03494,1.96528,3.32717,6.343
309,2010-11-06,00:00:00.00,0.483304,1.94724,3.29519,7.5889
310,2010-11-07,00:00:00.00,0.0587565,1.93573,3.26989,7.0509
311,2010-11-08,00:00:00.00,0,1.92532,3.24832,6.7111
312,2010-11-09,00:00:00.00,0,1.90501,3.21997,6.5412
313,2010-11-10,00:00:00.00,0.00213019,1.8761,3.18087,6.0032
314,2010-11-11,00:00:00.00,0.238648,1.85047,3.14093,6.0598
315,2010-11-12,00:00:00.00,0.0399324,1.83085,3.1078,5.7483
316,2010-11-13,00:00:00.00,0.0782805,1.81137,3.07752,4.8988
317,2010-11-14,00:00:00.00,0.591664,1.79074,3.04603,5.4368
318,2010-11-15,00:00:00.00,2.05522,1.77521,3.01845,5.5784
319,2010-11-16,00:00:00.00,0.0134279,1.77153,3.00596,5.2953
320,2010-11-17,00:00:00.00,10.7634,1.78663,3.02844,5.1537
321,2010-11-18,00:00:00.00,6.136,1.84673,3.13382,22.4553
322,2010-11-19,00:00:00.00,0.0848066,2.00151,3.39703,10.279
323,2010-11-20,00:00:00.00,0.0128075,2.21878,3.75489,7.0226
324,2010-11-21,00:00:00.00,0.000688981,2.33814,3.93944,6.4846
325,2010-11-22,00:00:00.00,0.160816,2.26987,3.81244,6.343
326,2010-11-23,00:00:00.00,13.606,2.11052,3.55136,11.0436
327,2010-11-24,00:00:00.00,4.91739,2.03655,3.44365,24.5224
328,2010-11-25,00:00:00.00,0.370708,2.17316,3.67553,10.5905
329,2010-11-26,00:00:00.00,23.5441,2.45392,4.14101,15.4044
330,2010-11-27,00:00:00.00,0.168863,2.72515,4.60756,22.5968
331,2010-11-28,00:00:00.00,0.0761119,3.01412,5.1238,11.3834
332,2010-11-29,00:00:00.00,8.77e-308,3.2814,5.54785,8.8349
333,2010-11-30,00:00:00.00,0.00243799,3.28069,5.45662,7.9854
334,2010-12-01,00:00:00.00,19.2833,3.01488,4.96044,24.4374
335,2010-12-02,00:00:00.00,0.852229,2.81784,4.67861,19.7085
336,2010-12-03,00:00:00.00,0.573555,2.96201,5.01305,11.2701
337,2010-12-04,00:00:00.00,0.194962,3.28621,5.57503,9.118
338,2010-12-05,00:00:00.00,0.379338,3.38524,5.64973,8.0986
339,2010-12-06,00:00:00.00,0.391539,3.18684,5.24049,8.1269
340,2010-12-07,00:00:00.00,0.335712,2.92238,4.80482,7.419
341,2010-12-08,00:00:00.00,0.11749,2.74936,4.55025,7.3057
342,2010-12-09,00:00:00.00,0.456665,2.66796,4.43342,6.258
343,2010-12-10,00:00:00.00,0.0596755,2.62731,4.37003,5.1537
344,2010-12-11,00:00:00.00,2.35365,2.59636,4.32514,7.9004
345,2010-12-12,00:00:00.00,0.303527,2.5655,4.28258,7.1925
346,2010-12-13,00:00:00.00,24.1333,2.5513,4.26599,12.7709
347,2010-12-14,00:00:00.00,1.10299,2.60418,4.35488,9.2879
348,2010-12-15,00:00:00.00,0.160797,2.77208,4.65226,8.0703
349,2010-12-16,00:00:00.00,0.0367438,2.96712,4.98623,6.0881
350,2010-12-17,00:00:00.00,0.0234648,3.01307,5.01186,5.8899
351,2010-12-18,00:00:00.00,0.189071,2.89571,4.78112,6.0598
352,2010-12-19,00:00:00.00,0.531245,2.74338,4.53802,5.5501
353,2010-12-20,00:00:00.00,0.890392,2.64115,4.37922,5.4652
354,2010-12-21,00:00:00.00,0.0460402,2.58663,4.30182,5.4368
355,2010-12-22,00:00:00.00,0.100018,2.55039,4.25073,5.182
356,2010-12-23,00:00:00.00,0.854608,2.52015,4.20443,4.8988
357,2010-12-24,00:00:00.00,0.0406417,2.49429,4.16246,4.7289
358,2010-12-25,00:00:00.00,0.150353,2.47247,4.12569,4.4741
359,2010-12-26,00:00:00.00,0.578247,2.45218,4.09096,4.3891
360,2010-12-27,00:00:00.00,0.724312,2.43087,4.05679,4.3325
361,2010-12-28,00:00:00.00,0.103027,2.41044,4.02226,4.4457
362,2010-12-29,00:00:00.00,0.0753415,2.39171,3.98995,4.3608
363,2010-12-30,00:00:00.00,0.000649363,2.37261,3.95818,4.2475
364,2010-12-31,00:00:00.00,0.769126,2.3502,3.92441,4.8139
365,2011-01-01,00:00:00.00,3.06826,2.32311,3.88953,9.0897
366,2011-01-02,00:00:00.00,8.83371,2.34843,3.94619,29.1664
367,2011-01-03,00:00:00.00,0.398762,2.61961,4.42596,19.1705
368,2011-01-04,00:00:00.00,0.146043,3.33128,5.77119,10.5905
369,2011-01-05,00:00:00.00,2.48688,4.1754,7.16086,8.9198
370,2011-01-06,00:00:00.00,0.24687,4.37964,7.31653,7.504
371,2011-01-07,00:00:00.00,2.67245,3.96664,6.48024,7.0792
372,2011-01-08,00:00:00.00,1.29449,3.48875,5.65433,6.5412
373,2011-01-09,00:00:00.00,1.04727,3.16476,5.19856,5.8616
