"date","02GB001","02GB007","02GC002","02GC007","02GC018","02GC026","02GE007","02GG003","02GG009","02GG013","04159900","04160600","04165500","04166500","04174500","04176500","04177000","04193500","04195820","04198000","04199000","04199500","04200500","04208504","04209000","04212100","04213000","04213500","04214500","04215000","04215500"
"2010-01-01",71.0185185185185,5.31273148148148,5.86145833333333,10.040625,5.22395833333333,11.7760416666667,1.39305555555556,6.78819444444444,3.16388888888889,1.25729166666667,1.3710628125,1.221485625,12.485671875,3.52558,14.9521821759259,12.4350277777778,0.9549675,161.434577546296,2.63783333333333,12.3896208333333,3.50879333333333,2.49022333333333,5.22973611111111,23.1798469907407,8.70514270833333,18.1794555555556,4.05762729166667,16.7231259259259,5.54237395833333,3.73175833333333,5.27710625
"2010-01-02",61.9907407407408,4.63738425925926,5.05694444444444,8.6625,4.50694444444444,10.1597222222222,1.25138888888889,5.85648148148148,2.72962962962963,1.08472222222222,1.0663821875,0.950044375,12.047578125,3.4704928125,14.7290152777778,12.1241520833333,0.7560159375,127.248431712963,2.34474074074074,9.38607638888889,3.28949375,2.334584375,4.63544791666667,22.470259837963,6.639515625,14.0477611111111,3.37257333333333,16.0698788194444,5.371839375,3.616935,5.11473375
"2010-01-03",54.7685185185185,4.09710648148148,4.55891203703704,7.809375,4.0630787037037,9.15914351851852,1.13333333333333,5.19097222222222,2.41944444444444,0.961458333333333,0.914041875,0.81432375,11.609484375,3.30523125,14.2826814814815,11.8132763888889,0.636645,100.659207175926,2.19819444444444,7.13341805555556,3.28949375,2.334584375,4.278875,21.9972017361111,5.23784010416667,11.3621597222222,3.003698125,15.2859822916667,5.07340385416667,3.41599416666667,4.830581875
"2010-01-04",49.3518518518519,3.69189814814815,4.17581018518518,7.153125,3.72164351851852,8.38946759259259,1.03888888888889,4.52546296296296,2.10925925925926,0.838194444444444,0.7617015625,0.678603125,11.3904375,3.1399696875,13.8363476851852,11.5024006944444,0.557064375,79.7676736111111,2.19819444444444,5.63164583333333,3.28949375,2.334584375,4.16001736111111,21.5241436342593,4.27879895833333,9.50289722222222,2.79291229166667,14.3714363425926,4.81760197916667,3.24375916666667,4.587023125
"2010-01-05",45.1388888888889,3.37673611111111,3.83101851851852,6.5625,3.41435185185185,7.69675925925926,0.944444444444444,4.12615740740741,1.92314814814815,0.764236111111111,0.660141354166667,0.588122708333333,11.3904375,2.974708125,13.613180787037,10.8806493055556,0.5172740625,64.5738310185185,2.05164814814815,4.50531666666667,3.39914354166667,2.41240385416667,4.16001736111111,21.2876145833333,3.68861979166667,8.46997361111111,2.687519375,13.5875398148148,4.56180010416667,3.07152416666667,4.343464375
"2010-01-06",41.5277777777778,3.10659722222222,3.56284722222222,6.103125,3.17534722222222,7.15798611111111,0.85,3.72685185185185,1.73703703703704,0.690277777777778,0.60936125,0.5428825,11.3904375,2.8094465625,13.1668469907407,10.5697736111111,0.47748375,53.1784490740741,2.05164814814815,3.75443055555556,3.39914354166667,2.41240385416667,4.16001736111111,20.8145564814815,3.24598541666667,7.64363472222222,2.63482291666667,12.9342927083333,4.30599822916667,2.89928916666667,4.099905625
"2010-01-07",39.1203703703704,2.92650462962963,3.3712962962963,5.775,3.00462962962963,6.77314814814815,0.779166666666667,3.46064814814815,1.61296296296296,0.640972222222222,0.558581145833333,0.497642291666667,11.3904375,2.6992721875,12.9436800925926,9.94802222222222,0.47748375,43.6822974537037,2.05164814814815,3.3789875,3.39914354166667,2.41240385416667,4.16001736111111,20.5780274305556,3.02466822916667,7.02388055555556,2.63482291666667,12.2810456018519,4.09283,2.75576,3.89694
"2010-01-08",37.3148148148148,2.79143518518519,3.21805555555556,5.5125,2.86805555555556,6.46527777777778,0.731944444444444,3.19444444444444,1.48888888888889,0.591666666666667,0.507801041666667,0.452402083333333,11.171390625,2.644185,12.4973462962963,9.63714652777778,0.47748375,36.0853761574074,2.05164814814815,3.00354444444444,3.39914354166667,2.41240385416667,4.16001736111111,20.3414983796296,2.80335104166667,6.81729583333333,2.63482291666667,11.6277984953704,3.87966177083333,2.61223083333333,3.693974375
"2010-01-09",36.1111111111111,2.70138888888889,3.14143518518519,5.38125,2.79976851851852,6.31134259259259,0.661111111111111,2.92824074074074,1.36481481481481,0.542361111111111,0.507801041666667,0.452402083333333,11.171390625,2.5890978125,12.2741793981481,9.32627083333333,0.4376934375,30.3876851851852,2.05164814814815,2.62810138888889,3.39914354166667,2.41240385416667,4.04115972222222,20.1049693287037,2.72957864583333,6.61071111111111,2.63482291666667,11.1052008101852,3.66649354166667,2.46870166666667,3.49100875
"2010-01-10",35.5092592592593,2.65636574074074,3.06481481481481,5.25,2.73148148148148,6.15740740740741,0.613888888888889,2.79513888888889,1.30277777777778,0.517708333333333,0.4570209375,0.407161875,11.171390625,2.534010625,11.8278456018519,9.01539513888889,0.4376934375,26.589224537037,2.05164814814815,2.62810138888889,3.39914354166667,2.41240385416667,4.04115972222222,19.8684402777778,2.65580625,6.40412638888889,2.63482291666667,10.582603125,3.49595895833333,2.35387833333333,3.32863625
