time,date,hour,precip [mm/day],sub676 [m3/s],sub684 [m3/s],sub685 [m3/s],sub685 (observed) [m3/s]
674,2011-11-06,00:00:00.00,0.000733854,3.66076,6.18771,11.2571,5.37
675,2011-11-07,00:00:00.00,8.47e-308,3.58336,6.05564,11.0157,5.09
676,2011-11-08,00:00:00.00,0.0732598,3.50914,5.93014,10.7856,4.8
677,2011-11-09,00:00:00.00,0.425864,3.43844,5.81125,10.5656,4.61
678,2011-11-10,00:00:00.00,5.37789,3.38036,5.71303,10.3724,4.65
679,2011-11-11,00:00:00.00,0.982639,3.36787,5.6743,10.2656,4.79
680,2011-11-12,00:00:00.00,0.968086,3.42768,5.74229,10.3295,4.61
681,2011-11-13,00:00:00.00,0.000176428,3.46233,5.81897,10.4661,4.49
682,2011-11-14,00:00:00.00,0.338028,3.37749,5.73203,10.4093,4.38
683,2011-11-15,00:00:00.00,11.4096,3.27649,5.55861,10.1447,4.91
684,2011-11-16,00:00:00.00,0.0666007,3.31138,5.55116,10.0224,5.47
685,2011-11-17,00:00:00.00,0.0113369,3.54592,5.87194,10.3997,6.05
686,2011-11-18,00:00:00.00,0.486571,3.71942,6.21657,11.0205,6
687,2011-11-19,00:00:00.00,0.0358808,3.59138,6.11485,11.139,5.51
688,2011-11-20,00:00:00.00,0.0977677,3.36695,5.74381,10.6188,5.15
689,2011-11-21,00:00:00.00,0.444692,3.22062,5.47576,10.027,4.92
690,2011-11-22,00:00:00.00,0.000555533,3.14228,5.32553,9.70082,4.65
691,2011-11-23,00:00:00.00,8.32656,3.09617,5.23753,9.525,4.47
692,2011-11-24,00:00:00.00,8.39018,3.08775,5.20632,9.42374,6.29
693,2011-11-25,00:00:00.00,0.0064426,3.18826,5.30623,9.52575,7.65
694,2011-11-26,00:00:00.00,0.000671549,3.41559,5.64249,9.97001,7.08
695,2011-11-27,00:00:00.00,0.196518,3.63612,6.05166,10.6617,6.68
696,2011-11-28,00:00:00.00,18.3492,3.68651,6.2123,11.1439,7.03
697,2011-11-29,00:00:00.00,3.84578,3.72494,6.25803,11.2962,10.2
698,2011-11-30,00:00:00.00,49.2407,4.24275,6.94412,12.089,26.2
699,2011-12-01,00:00:00.00,3.66265,5.41524,8.68912,14.566,89.2
700,2011-12-02,00:00:00.00,0.000995501,7.17494,11.4696,19.1134,136
701,2011-12-03,00:00:00.00,1.26581,8.19034,13.569,23.4562,66.4
702,2011-12-04,00:00:00.00,0.560125,7.44683,12.9551,23.9606,27
703,2011-12-05,00:00:00.00,18.8481,6.42253,11.1114,21.1818,19.9
704,2011-12-06,00:00:00.00,12.9215,6.22859,10.4523,19.0852,30.2
705,2011-12-07,00:00:00.00,3.23879,7.16279,11.6635,20.2507,86.2
706,2011-12-08,00:00:00.00,0.0894993,8.32728,13.6494,23.5348,64.7
707,2011-12-09,00:00:00.00,0.395058,8.37654,14.2248,25.5022,34.7
708,2011-12-10,00:00:00.00,3.26195,7.63027,13.1322,24.4663,21.7
709,2011-12-11,00:00:00.00,0.0907553,6.92068,11.854,22.0856,16.8
710,2011-12-12,00:00:00.00,0.000869242,6.50355,11.0545,20.3228,14.1
711,2011-12-13,00:00:00.00,0,6.25113,10.5947,19.3492,11.9
712,2011-12-14,00:00:00.00,2.827e-308,6.0548,10.2538,18.6861,10.7
713,2011-12-15,00:00:00.00,12.1712,5.90825,9.98962,18.1759,10
714,2011-12-16,00:00:00.00,13.7672,6.02739,10.081,18.13,13.4
715,2011-12-17,00:00:00.00,1.51182,6.79827,11.1339,19.4734,58.9
716,2011-12-18,00:00:00.00,0.40191,8.06471,13.1381,22.584,57.6
717,2011-12-19,00:00:00.00,1.8613,8.54246,14.3372,25.3301,25.5
718,2011-12-20,00:00:00.00,0.110227,7.89027,13.5961,25.1343,17.8
719,2011-12-21,00:00:00.00,0.077936,7.12095,12.2109,22.8418,15
720,2011-12-22,00:00:00.00,6.87557,6.66625,11.3375,20.8687,14.4
721,2011-12-23,00:00:00.00,0.749306,6.52246,11.0029,19.9999,14.4
722,2011-12-24,00:00:00.00,0.549342,6.65611,11.1393,20.0119,17.6
723,2011-12-25,00:00:00.00,0.0284885,6.81016,11.424,20.4644,17.9
724,2011-12-26,00:00:00.00,0.47884,6.68412,11.326,20.5438,15
725,2011-12-27,00:00:00.00,0.237146,6.35831,10.8238,19.8547,12.6
726,2011-12-28,00:00:00.00,8.62276,6.07929,10.3139,18.8962,11.5
727,2011-12-29,00:00:00.00,0.700981,5.94636,10.0416,18.2561,10.9
728,2011-12-30,00:00:00.00,4.62166,5.9721,10.0333,18.1043,9.63
729,2011-12-31,00:00:00.00,8.13861,5.97343,10.0655,18.1586,9.33
730,2012-01-01,00:00:00.00,3.00597,5.90167,9.96753,18.0696,12.5
731,2012-01-02,00:00:00.00,10.433,6.04425,10.1043,18.1641,20.7
732,2012-01-03,00:00:00.00,4.35076,6.52136,10.7979,19.0849,45.4
733,2012-01-04,00:00:00.00,0.894951,7.30954,12.0317,21.0367,60
734,2012-01-05,00:00:00.00,0.0700884,7.68702,12.8787,22.8439,24.7
735,2012-01-06,00:00:00.00,0.00808417,7.2043,12.3725,22.7388,18.3
736,2012-01-07,00:00:00.00,0.000977412,6.60583,11.2968,21.0386,15.9
737,2012-01-08,00:00:00.00,0.0229513,6.22574,10.5815,19.4387,14
738,2012-01-09,00:00:00.00,0.0230102,6.0076,10.1756,18.5626,13.6
739,2012-01-10,00:00:00.00,0.00217149,5.85183,9.89812,18.0212,14.2
740,2012-01-11,00:00:00.00,0.00397701,5.70012,9.64927,17.5551,13.7
741,2012-01-12,00:00:00.00,0.160904,5.56236,9.40726,17.1265,12.2
742,2012-01-13,00:00:00.00,4.88963,5.49562,9.26888,16.8124,11.6
743,2012-01-14,00:00:00.00,2.2495,5.72673,9.53684,17.0467,13.1
744,2012-01-15,00:00:00.00,0.606827,6.44251,10.5745,18.4867,24.2
745,2012-01-16,00:00:00.00,0.00348895,6.90556,11.5248,20.3151,15.2
746,2012-01-17,00:00:00.00,3.19055,6.56931,11.2538,20.5858,9.81
747,2012-01-18,00:00:00.00,9.13181,6.1023,10.4107,19.3184,10.3
748,2012-01-19,00:00:00.00,0.642094,5.94254,10.0235,18.2526,13.2
749,2012-01-20,00:00:00.00,6.7151,6.13606,10.2415,18.3281,15.7
750,2012-01-21,00:00:00.00,1.59839,6.25816,10.5157,18.8456,15.7
751,2012-01-22,00:00:00.00,1.44279,6.02913,10.2643,18.7207,11.6
752,2012-01-23,00:00:00.00,0.000673566,5.73694,9.7469,17.912,9.61
753,2012-01-24,00:00:00.00,6.19741,5.54511,9.38847,17.1303,9.99
754,2012-01-25,00:00:00.00,0.231855,5.51395,9.27982,16.8009,14.3
755,2012-01-26,00:00:00.00,0.645708,5.65389,9.46064,16.9647,23.1
756,2012-01-27,00:00:00.00,2.26,5.71774,9.62199,17.2912,16.2
757,2012-01-28,00:00:00.00,7.98592,5.55289,9.42667,17.1705,13.6
758,2012-01-29,00:00:00.00,4.25645,5.38763,9.11708,16.6593,13.4
759,2012-01-30,00:00:00.00,5.86518,5.36057,9.02084,16.3285,13.1
760,2012-01-31,00:00:00.00,5.42928,5.3437,9.00745,16.2653,11.4
761,2012-02-01,00:00:00.00,0.509952,5.21454,8.83422,16.0754,9.8
762,2012-02-02,00:00:00.00,0.00464621,5.11412,8.63651,15.7192,13.7
763,2012-02-03,00:00:00.00,2.83249e-308,5.3132,8.85025,15.828,50.4
764,2012-02-04,00:00:00.00,0.0151008,5.98571,9.82064,17.1363,33.7
765,2012-02-05,00:00:00.00,0.0308171,6.43202,10.7292,18.8961,19.1
766,2012-02-06,00:00:00.00,0.0013012,6.13239,10.5011,19.1988,15.6
767,2012-02-07,00:00:00.00,0.0123968,5.67206,9.68942,17.9966,13.9
768,2012-02-08,00:00:00.00,0.0380586,5.3756,9.12787,16.7642,13.1
769,2012-02-09,00:00:00.00,8.9804e-308,5.21779,8.82762,16.0909,12.4
770,2012-02-10,00:00:00.00,0,5.11058,8.63624,15.7051,11.3
771,2012-02-11,00:00:00.00,1.64189,5.00489,8.46365,15.3849,9.8
772,2012-02-12,00:00:00.00,6.78196,4.90764,8.29306,15.0806,8.74
773,2012-02-13,00:00:00.00,2.87424,4.81226,8.13496,14.7847,7.64
774,2012-02-14,00:00:00.00,0.0082262,4.72365,7.98149,14.5089,6.72
775,2012-02-15,00:00:00.00,0.309767,4.63718,7.83681,14.2464,6.55
776,2012-02-16,00:00:00.00,0.198918,4.55601,7.69739,13.9898,6.6
777,2012-02-17,00:00:00.00,2.78414,4.48149,7.56871,13.7503,6.63
778,2012-02-18,00:00:00.00,0.37087,4.42097,7.46062,13.5398,6.65
779,2012-02-19,00:00:00.00,6.06268,4.38034,7.38669,13.3848,6.57
780,2012-02-20,00:00:00.00,0.0690974,4.34993,7.33296,13.2765,6.38
781,2012-02-21,00:00:00.00,1.49657e-308,4.31235,7.27363,13.1745,6.11
782,2012-02-22,00:00:00.00,1.88282,4.25999,7.18949,13.0391,5.91
783,2012-02-23,00:00:00.00,0.410222,4.18006,7.06434,12.8381,6.85
784,2012-02-24,00:00:00.00,0.304298,4.09738,6.9231,12.5916,9.12
785,2012-02-25,00:00:00.00,11.2363,4.0395,6.81649,12.3741,13.2
786,2012-02-26,00:00:00.00,1.28162,4.04325,6.80258,12.2897,14.9
787,2012-02-27,00:00:00.00,0.00516371,4.13816,6.93381,12.4372,12.7
788,2012-02-28,00:00:00.00,0.00832128,4.19754,7.05659,12.672,10.1
789,2012-02-29,00:00:00.00,0.0554688,4.10787,6.95696,12.6438,9.81
790,2012-03-01,00:00:00.00,0.134803,3.97228,6.72837,12.3047,10.4
791,2012-03-02,00:00:00.00,0.0236398,3.87439,6.54776,11.9293,11.7
792,2012-03-03,00:00:00.00,6.72568,3.82084,6.44673,11.6969,13.7
793,2012-03-04,00:00:00.00,5.49017,3.85599,6.47541,11.6725,21.5
794,2012-03-05,00:00:00.00,0.838112,4.07453,6.78346,12.0513,57.1
795,2012-03-06,00:00:00.00,0.0252656,4.41664,7.32863,12.8935,29.5
796,2012-03-07,00:00:00.00,0.0482104,4.52909,7.62092,13.6074,16.9
797,2012-03-08,00:00:00.00,0,4.33027,7.37461,13.5177,13.9
798,2012-03-09,00:00:00.00,8.20043,4.25891,7.17175,13.0834,14
799,2012-03-10,00:00:00.00,2.76456,5.10714,8.2363,14.1424,53.7
800,2012-03-11,00:00:00.00,0.185206,7.53908,11.7664,19.1101,34.8
801,2012-03-12,00:00:00.00,0.000147846,9.25873,15.1737,25.6732,17.6
802,2012-03-13,00:00:00.00,5.63194,8.52828,14.8535,27.3435,14.9
803,2012-03-14,00:00:00.00,5.73162,7.37765,12.7485,24.2568,20.9
804,2012-03-15,00:00:00.00,0.0276049,6.97974,11.7959,21.6725,44.7
805,2012-03-16,00:00:00.00,1.76427,7.06143,11.8382,21.2501,26.9
806,2012-03-17,00:00:00.00,0.145269,6.98323,11.8079,21.3644,18.1
807,2012-03-18,00:00:00.00,0.00424369,6.62623,11.2994,20.7196,15.2
808,2012-03-19,00:00:00.00,0.0970005,6.29811,10.6933,19.6456,13.5
809,2012-03-20,00:00:00.00,0.016784,6.05113,10.2645,18.7426,11.9
810,2012-03-21,00:00:00.00,0.00202354,5.8735,9.93892,18.1135,10.8
811,2012-03-22,00:00:00.00,0.000196896,5.70718,9.66482,17.6007,9.74
812,2012-03-23,00:00:00.00,0.0574298,5.55606,9.4015,17.1201,8.93
813,2012-03-24,00:00:00.00,0.0400176,5.40649,9.15239,16.6766,8.18
814,2012-03-25,00:00:00.00,4.14317,5.27699,8.92478,16.2486,7.71
815,2012-03-26,00:00:00.00,0.0877585,5.18456,8.75638,15.91,7.95
816,2012-03-27,00:00:00.00,0.00408988,5.15723,8.6866,15.7219,7.28
817,2012-03-28,00:00:00.00,0.00411396,5.10337,8.61595,15.603,6.69
818,2012-03-29,00:00:00.00,0.180102,4.96583,8.41467,15.3285,6.38
819,2012-03-30,00:00:00.00,0.276867,4.81064,8.14936,14.8819,6.1
820,2012-03-31,00:00:00.00,0.754143,4.68214,7.92245,14.4409,5.98
821,2012-04-01,00:00:00.00,0.0169711,4.57376,7.7354,14.0848,5.9
822,2012-04-02,00:00:00.00,2.83937,4.48323,7.57503,13.7795,5.9
823,2012-04-03,00:00:00.00,0.0131186,4.40772,7.44339,13.5214,5.7
824,2012-04-04,00:00:00.00,0.0224864,4.35872,7.35158,13.3319,5.68
825,2012-04-05,00:00:00.00,0.00530827,4.30271,7.26291,13.1711,5.55
826,2012-04-06,00:00:00.00,0.0014184,4.21154,7.12153,12.9523,5.34
827,2012-04-07,00:00:00.00,0,4.11058,6.95104,12.6612,5.14
828,2012-04-08,00:00:00.00,0,4.02183,6.79681,12.3677,4.96
829,2012-04-09,00:00:00.00,0.12101,3.94317,6.66227,12.1127,4.76
830,2012-04-10,00:00:00.00,0.0774717,3.87009,6.53777,11.8835,4.77
831,2012-04-11,00:00:00.00,0.488834,3.79893,6.41778,11.6643,4.67
832,2012-04-12,00:00:00.00,0.0774269,3.73034,6.30134,11.4521,4.6
833,2012-04-13,00:00:00.00,0.000357967,3.664,6.1891,11.2468,4.54
834,2012-04-14,00:00:00.00,0.000599194,3.60005,6.08069,11.0487,4.51
835,2012-04-15,00:00:00.00,0.744178,3.53785,5.97552,10.8569,4.46
836,2012-04-16,00:00:00.00,3.97309,3.47999,5.87661,10.6743,4.49
837,2012-04-17,00:00:00.00,0.00710529,3.43542,5.79761,10.5184,4.64
838,2012-04-18,00:00:00.00,0.00172748,3.41149,5.75208,10.4139,4.54
839,2012-04-19,00:00:00.00,0.000403068,3.38112,5.7075,10.3328,4.37
840,2012-04-20,00:00:00.00,0.0540788,3.319,5.61852,10.1993,4.31
841,2012-04-21,00:00:00.00,1.84261,3.24724,5.5001,10.0036,4.29
842,2012-04-22,00:00:00.00,5.92207,3.19423,5.40063,9.81819,4.64
843,2012-04-23,00:00:00.00,0.00354028,3.18986,5.37056,9.72576,4.64
844,2012-04-24,00:00:00.00,2.09462,3.25439,5.4478,9.78841,4.62
845,2012-04-25,00:00:00.00,1.15399,3.29268,5.52949,9.92756,4.65
846,2012-04-26,00:00:00.00,0.0811997,3.21836,5.46056,9.91162,4.68
847,2012-04-27,00:00:00.00,1.23132,3.10762,5.292,9.67477,4.49
848,2012-04-28,00:00:00.00,0.339777,3.02712,5.14699,9.39214,4.38
849,2012-04-29,00:00:00.00,1.94509e-308,2.9728,5.04314,9.17717,4.24
850,2012-04-30,00:00:00.00,0.168949,2.92883,4.96141,9.01353,4.16
851,2012-05-01,00:00:00.00,10.6061,2.90411,4.90765,8.90082,4.19
852,2012-05-02,00:00:00.00,0.260838,2.96214,4.94898,8.92326,4.43
853,2012-05-03,00:00:00.00,0.0860921,3.15243,5.1773,9.22473,4.5
854,2012-05-04,00:00:00.00,8.04007,3.29727,5.47698,9.67966,4.59
855,2012-05-05,00:00:00.00,5.77668,3.25598,5.52283,9.92228,5.21
856,2012-05-06,00:00:00.00,0.0144944,3.23006,5.44637,9.91131,5.28
857,2012-05-07,00:00:00.00,3.81928e-308,3.27195,5.48594,9.88527,4.92
858,2012-05-08,00:00:00.00,0.840861,3.22552,5.45788,9.86262,5.14
859,2012-05-09,00:00:00.00,6.39251,3.09864,5.28976,9.66849,5.35
860,2012-05-10,00:00:00.00,4.00627,3.01492,5.12828,9.37493,5.3
861,2012-05-11,00:00:00.00,0.000633171,3.03716,5.09868,9.23834,5.04
862,2012-05-12,00:00:00.00,0.00780247,3.07989,5.15343,9.27623,4.68
863,2012-05-13,00:00:00.00,0.834024,3.03476,5.14125,9.28182,4.24
864,2012-05-14,00:00:00.00,0.281757,2.9327,5.01113,9.12623,4.04
865,2012-05-15,00:00:00.00,0.00062011,2.84417,4.85028,8.86679,3.85
866,2012-05-16,00:00:00.00,7.69388e-308,2.78298,4.72715,8.61993,3.66
867,2012-05-17,00:00:00.00,1.97092,2.73589,4.63848,8.43406,3.53
868,2012-05-18,00:00:00.00,0.000259664,2.69135,4.56224,8.28832,3.66
869,2012-05-19,00:00:00.00,0.00014938,2.64824,4.48886,8.15661,3.45
870,2012-05-20,00:00:00.00,0.000389358,2.6063,4.4174,8.03829,3.27
871,2012-05-21,00:00:00.00,3.35467e-308,2.56511,4.34756,7.92178,3.16
872,2012-05-22,00:00:00.00,0.608331,2.52403,4.27835,7.79577,3.03
873,2012-05-23,00:00:00.00,0.050009,2.48319,4.20945,7.67058,2.92
874,2012-05-24,00:00:00.00,0.0104686,2.44284,4.14118,7.54717,2.86
875,2012-05-25,00:00:00.00,0.0137239,2.40332,4.07407,7.42472,2.92
876,2012-05-26,00:00:00.00,0.140941,2.36454,4.00826,7.30481,2.91
877,2012-05-27,00:00:00.00,3.9297e-308,2.32636,3.94359,7.18677,3.07
878,2012-05-28,00:00:00.00,1.71484,2.28875,3.87989,7.07086,2.76
879,2012-05-29,00:00:00.00,0.0441156,2.25187,3.81731,6.95677,2.7
880,2012-05-30,00:00:00.00,3.00472,2.21593,3.75615,6.84507,2.72
881,2012-05-31,00:00:00.00,0.00374591,2.18096,3.69661,6.736,2.63
882,2012-06-01,00:00:00.00,0.00855865,2.14697,3.63872,6.62989,2.55
883,2012-06-02,00:00:00.00,44.3401,2.185,3.65491,6.60563,3.49
884,2012-06-03,00:00:00.00,4.7321,2.53411,4.0308,7.00571,6.84
885,2012-06-04,00:00:00.00,5.51343,3.41674,5.20774,8.51596,9.19
886,2012-06-05,00:00:00.00,1.85851,4.13537,6.68829,10.9801,11.5
887,2012-06-06,00:00:00.00,0.0226774,3.94963,6.831,12.3279,8.84
888,2012-06-07,00:00:00.00,7.81919,3.3982,5.89046,11.3524,7.14
889,2012-06-08,00:00:00.00,0.0214628,3.05773,5.27769,9.82523,7.78
890,2012-06-09,00:00:00.00,0.744706,2.98316,5.06884,9.25215,6.61
891,2012-06-10,00:00:00.00,8.48492,2.99537,5.0284,9.13861,5.66
892,2012-06-11,00:00:00.00,0,2.95414,5.00346,9.03491,5.59
893,2012-06-12,00:00:00.00,1.09263,2.94435,4.9675,8.9985,5.38
894,2012-06-13,00:00:00.00,3.84565,2.93511,4.94607,8.95419,6.25
895,2012-06-14,00:00:00.00,0.0117366,2.85015,4.85813,8.81939,5.84
896,2012-06-15,00:00:00.00,0,2.73986,4.69183,8.57653,4.83
897,2012-06-16,00:00:00.00,0.0119494,2.65806,4.53156,8.29247,4.24
898,2012-06-17,00:00:00.00,0.000735384,2.6005,4.41759,8.06827,3.87
899,2012-06-18,00:00:00.00,4.43643,2.55257,4.33078,7.90724,3.68
900,2012-06-19,00:00:00.00,0.37605,2.50663,4.25253,7.7598,3.77
901,2012-06-20,00:00:00.00,0.0254428,2.46506,4.1796,7.62166,3.52
902,2012-06-21,00:00:00.00,0.000166917,2.42377,4.10976,7.49321,3.22
903,2012-06-22,00:00:00.00,8.06849,2.38504,4.04311,7.36908,3.15
904,2012-06-23,00:00:00.00,0.593645,2.36986,4.00161,7.27608,3.55
905,2012-06-24,00:00:00.00,0.00114656,2.39557,4.01634,7.25484,3.1
906,2012-06-25,00:00:00.00,1.36736,2.40652,4.04374,7.27957,2.81
907,2012-06-26,00:00:00.00,0.119593,2.34837,3.99547,7.2449,2.88
908,2012-06-27,00:00:00.00,4.70495e-308,2.26622,3.87486,7.10422,2.74
909,2012-06-28,00:00:00.00,0.0114794,2.20417,3.75422,6.90478,2.61
910,2012-06-29,00:00:00.00,0.00149206,2.16018,3.66734,6.71783,2.57
911,2012-06-30,00:00:00.00,0.00127038,2.12296,3.60041,6.57221,2.44
912,2012-07-01,00:00:00.00,0.000686971,2.08606,3.53839,6.45313,2.34
913,2012-07-02,00:00:00.00,7.1291e-308,2.05002,3.47718,6.34183,2.24
914,2012-07-03,00:00:00.00,0,2.01457,3.41705,6.23241,2.16
915,2012-07-04,00:00:00.00,0.920773,1.98005,3.35832,6.12502,2.13
916,2012-07-05,00:00:00.00,0.193413,1.94631,3.30097,6.0201,2.3
917,2012-07-06,00:00:00.00,0.00426929,1.91346,3.24506,5.91777,2.18
918,2012-07-07,00:00:00.00,0.00115081,1.88136,3.1905,5.81792,2.07
919,2012-07-08,00:00:00.00,0.00240649,1.84993,3.13713,5.72036,1.95
920,2012-07-09,00:00:00.00,0.0180369,1.81911,3.08483,5.62486,1.87
921,2012-07-10,00:00:00.00,0.00363691,1.78895,3.03361,5.53132,1.81
922,2012-07-11,00:00:00.00,0.000536808,1.75953,2.98357,5.43983,1.77
923,2012-07-12,00:00:00.00,0.000170677,1.73088,2.9348,5.3526,1.65
924,2012-07-13,00:00:00.00,6.57902e-308,1.70294,2.88728,5.27121,1.69
925,2012-07-14,00:00:00.00,0.196756,1.67565,2.84089,5.18825,1.64
926,2012-07-15,00:00:00.00,0.12789,1.64893,2.79551,5.10419,1.83
927,2012-07-16,00:00:00.00,2.37076,1.62277,2.75109,5.02322,1.86
928,2012-07-17,00:00:00.00,0.997533,1.59726,2.70769,4.94352,1.87
929,2012-07-18,00:00:00.00,0.751065,1.57249,2.66547,4.86601,1.84
930,2012-07-19,00:00:00.00,0.364166,1.54845,2.62449,4.79055,2.21
931,2012-07-20,00:00:00.00,0.947372,1.52499,2.58459,4.71719,2
932,2012-07-21,00:00:00.00,1.62891,1.50199,2.54556,4.64563,2.13
933,2012-07-22,00:00:00.00,0.000322771,1.47954,2.50739,4.57679,1.94
934,2012-07-23,00:00:00.00,0.574271,1.45769,2.47019,4.51126,1.87
935,2012-07-24,00:00:00.00,0.162249,1.43637,2.43392,4.44651,1.84
936,2012-07-25,00:00:00.00,0.0176103,1.41543,2.3984,4.38139,1.78
937,2012-07-26,00:00:00.00,7.68384,1.39845,2.36718,4.32063,1.78
938,2012-07-27,00:00:00.00,22.074,1.41544,2.37295,4.29524,2.46
939,2012-07-28,00:00:00.00,3.37935,1.53342,2.50239,4.40003,2.9
940,2012-07-29,00:00:00.00,0.415831,1.76041,2.80791,4.75374,3.16
941,2012-07-30,00:00:00.00,0.00107619,1.88938,3.09018,5.25022,2.77
942,2012-07-31,00:00:00.00,0,1.77345,3.0704,5.49012,2.42
943,2012-08-01,00:00:00.00,0.795242,1.58415,2.80473,5.30248,2.19
944,2012-08-02,00:00:00.00,0.0218121,1.47484,2.55793,4.92385,2.09
945,2012-08-03,00:00:00.00,0.0228078,1.43295,2.43941,4.59065,1.91
946,2012-08-04,00:00:00.00,0.0373395,1.41235,2.3918,4.3996,1.88
947,2012-08-05,00:00:00.00,1.40681,1.39167,2.35816,4.30923,1.84
948,2012-08-06,00:00:00.00,4.1384,1.37202,2.32449,4.24359,1.96
949,2012-08-07,00:00:00.00,0.0396275,1.35367,2.29257,4.18601,1.99
950,2012-08-08,00:00:00.00,0,1.33763,2.26401,4.13039,1.75
951,2012-08-09,00:00:00.00,0.627652,1.3213,2.23662,4.07828,1.71
952,2012-08-10,00:00:00.00,13.2621,1.31152,2.21596,4.03436,1.82
953,2012-08-11,00:00:00.00,20.045,1.35557,2.25379,4.04614,2.38
954,2012-08-12,00:00:00.00,9.41428,1.53529,2.46305,4.2424,2.98
955,2012-08-13,00:00:00.00,1.67972,1.82428,2.87198,4.74478,3.38
956,2012-08-14,00:00:00.00,0.180435,1.9944,3.23963,5.43067,2.99
957,2012-08-15,00:00:00.00,7.99842,1.90058,3.2697,5.79928,3.08
958,2012-08-16,00:00:00.00,0.237965,1.70319,3.01096,5.63914,3.11
959,2012-08-17,00:00:00.00,0.717426,1.60109,2.76695,5.28046,2.74
960,2012-08-18,00:00:00.00,2.93772,1.57597,2.66721,4.97847,2.55
961,2012-08-19,00:00:00.00,0.0498965,1.53055,2.60764,4.78377,2.33
962,2012-08-20,00:00:00.00,0.0375659,1.46926,2.51804,4.64235,2.25
963,2012-08-21,00:00:00.00,0.00135002,1.42662,2.4319,4.5034,2.11
964,2012-08-22,00:00:00.00,0.000290591,1.40126,2.37676,4.37861,2
965,2012-08-23,00:00:00.00,5.3713e-308,1.38183,2.34038,4.28358,1.89
966,2012-08-24,00:00:00.00,0,1.36258,2.30814,4.21364,1.81
967,2012-08-25,00:00:00.00,0,1.34381,2.27625,4.15518,1.75
968,2012-08-26,00:00:00.00,0,1.32532,2.24488,4.09828,1.71
969,2012-08-27,00:00:00.00,0.0165294,1.30723,2.21417,4.04185,1.64
970,2012-08-28,00:00:00.00,6.24098,1.29221,2.18682,3.98913,1.7
971,2012-08-29,00:00:00.00,0.0272478,1.28911,2.17346,3.9507,1.76
972,2012-08-30,00:00:00.00,0.000769111,1.30373,2.1857,3.94347,1.7
973,2012-08-31,00:00:00.00,0,1.3107,2.20218,3.95875,1.68
974,2012-09-01,00:00:00.00,0.0112113,1.28436,2.18163,3.95403,1.61
975,2012-09-02,00:00:00.00,0.0056933,1.2452,2.12514,3.90142,1.59
976,2012-09-03,00:00:00.00,0.00148319,1.21647,2.06853,3.81463,1.59
977,2012-09-04,00:00:00.00,0.0176612,1.19762,2.02969,3.72658,1.54
978,2012-09-05,00:00:00.00,15.5493,1.19332,2.01294,3.66747,1.64
979,2012-09-06,00:00:00.00,0.311997,1.23555,2.05246,3.67834,1.95
980,2012-09-07,00:00:00.00,0.159726,1.34779,2.19263,3.81633,2.16
981,2012-09-08,00:00:00.00,4.06786,1.42861,2.34829,4.04199,2.58
982,2012-09-09,00:00:00.00,26.5532,1.40044,2.37996,4.20706,3.13
983,2012-09-10,00:00:00.00,0.917142,1.42158,2.38457,4.29554,3.18
984,2012-09-11,00:00:00.00,0.00894071,1.62917,2.60001,4.50815,2.99
985,2012-09-12,00:00:00.00,0.0196899,1.79749,2.90511,4.90179,2.72
986,2012-09-13,00:00:00.00,0,1.6889,2.92154,5.16299,2.52
987,2012-09-14,00:00:00.00,0,1.47329,2.63759,5.01947,2.29
988,2012-09-15,00:00:00.00,11.731,1.35672,2.3643,4.61887,2.31
989,2012-09-16,00:00:00.00,0.145082,1.36163,2.28668,4.29992,2.49
990,2012-09-17,00:00:00.00,0.0449697,1.45323,2.38276,4.23969,2.39
991,2012-09-18,00:00:00.00,0.000288017,1.51685,2.50874,4.37042,2.27
992,2012-09-19,00:00:00.00,28.2066,1.49337,2.53305,4.50109,3.35
993,2012-09-20,00:00:00.00,0.727465,1.54102,2.56693,4.6029,4.08
994,2012-09-21,00:00:00.00,3.21912,1.80355,2.856,4.90377,3.34
995,2012-09-22,00:00:00.00,1.32574,2.02316,3.24887,5.4695,3.32
996,2012-09-23,00:00:00.00,9.96643,1.92825,3.31561,5.83492,3.76
997,2012-09-24,00:00:00.00,2.50405,1.7396,3.06911,5.72469,3.64
998,2012-09-25,00:00:00.00,0.986307,1.70238,2.89116,5.43943,3.16
999,2012-09-26,00:00:00.00,7.39787e-308,1.7329,2.8914,5.26842,2.78
1000,2012-09-27,00:00:00.00,0.0238334,1.68275,2.86728,5.19065,2.56
1001,2012-09-28,00:00:00.00,0.105859,1.58213,2.73642,5.06107,2.46
1002,2012-09-29,00:00:00.00,0.000196247,1.51334,2.59559,4.85664,2.44
1003,2012-09-30,00:00:00.00,5.92472,1.48346,2.51724,4.65866,2.37
1004,2012-10-01,00:00:00.00,4.64787,1.49063,2.50477,4.55678,2.57
1005,2012-10-02,00:00:00.00,0.0235894,1.54247,2.56163,4.5783,2.79
1006,2012-10-03,00:00:00.00,0.120915,1.60247,2.65603,4.69463,2.84
1007,2012-10-04,00:00:00.00,1.40924,1.59569,2.6914,4.80059,2.67
1008,2012-10-05,00:00:00.00,0.0917445,1.52722,2.62074,4.78692,2.55
1009,2012-10-06,00:00:00.00,6.72358,1.46627,2.512,4.65943,2.5
1010,2012-10-07,00:00:00.00,0.847101,1.4574,2.45961,4.52774,2.65
1011,2012-10-08,00:00:00.00,0.578259,1.50145,2.49704,4.49351,2.71
