time,date,hour,precip [mm/day],sub691 [m3/s],sub693 [m3/s],sub693 (observed) [m3/s]
31,2010-02-01,00:00:00.00,0.224705,0.00942464,0.0157023,6.6545
32,2010-02-02,00:00:00.00,0.0329132,0.00228621,0.00556479,6.5978
33,2010-02-03,00:00:00.00,1.92983,0.00228746,0.00473544,6.6261
34,2010-02-04,00:00:00.00,0.460241,0.000685818,0.00190476,7.1925
35,2010-02-05,00:00:00.00,5.54e-308,0.000626577,0.00113749,7.0792
36,2010-02-06,00:00:00.00,0.0145405,0.000174328,0.00112257,6.796
37,2010-02-07,00:00:00.00,0.0845925,5.91769e-05,0.000107767,6.5695
38,2010-02-08,00:00:00.00,0.293037,5.91769e-05,0.000107767,6.258
39,2010-02-09,00:00:00.00,0,2.41789e-05,5.9949e-05,6.1164
40,2010-02-10,00:00:00.00,10.5722,2.61219e-05,6.34371e-05,6.0598
41,2010-02-11,00:00:00.00,6.82387,2.43824e-05,6.02074e-05,6.258
42,2010-02-12,00:00:00.00,0.26162,2.59389e-05,6.31835e-05,6.5412
43,2010-02-13,00:00:00.00,0.162704,2.45447e-05,6.04458e-05,6.4562
44,2010-02-14,00:00:00.00,0.245578,2.57923e-05,6.29557e-05,6.1448
45,2010-02-15,00:00:00.00,0.023582,2.46741e-05,6.06537e-05,6.2014
46,2010-02-16,00:00:00.00,0.132129,2.5675e-05,6.276e-05,6.2297
47,2010-02-17,00:00:00.00,1.98331,2.47775e-05,6.08288e-05,6.1448
48,2010-02-18,00:00:00.00,0.19601,2.55809e-05,6.25967e-05,6.258
49,2010-02-19,00:00:00.00,0.00319817,2.48599e-05,6.09726e-05,6.2863
50,2010-02-20,00:00:00.00,8.7303e-308,2.55056e-05,6.24631e-05,6.6261
51,2010-02-21,00:00:00.00,0.00027253,2.49256e-05,6.10886e-05,6.5412
52,2010-02-22,00:00:00.00,0.0674915,2.54452e-05,6.23552e-05,5.9465
53,2010-02-23,00:00:00.00,13.1311,0.00861194,0.0204886,6.258
54,2010-02-24,00:00:00.00,0.787999,0.00944554,0.0234273,7.5889
55,2010-02-25,00:00:00.00,1.86585,0.000845313,0.0029562,7.504
56,2010-02-26,00:00:00.00,2.13641,2.42213e-05,5.78784e-05,7.1358
57,2010-02-27,00:00:00.00,7.72956,2.65699e-05,6.61923e-05,6.9093
58,2010-02-28,00:00:00.00,1.66215,2.44719e-05,5.9173e-05,7.1925
59,2010-03-01,00:00:00.00,0.123276,2.63444e-05,6.5093e-05,7.9854
60,2010-03-02,00:00:00.00,0.0021838,2.46719e-05,6.00998e-05,10.0242
61,2010-03-03,00:00:00.00,0.0430577,2.6164e-05,6.43044e-05,10.2507
62,2010-03-04,00:00:00.00,0.0421995,2.48315e-05,6.07636e-05,8.8632
63,2010-03-05,00:00:00.00,0.000656419,2.60198e-05,6.37385e-05,9.4295
64,2010-03-06,00:00:00.00,0,2.49588e-05,6.12384e-05,8.3252
65,2010-03-07,00:00:00.00,7.3784e-308,2.59043e-05,6.33329e-05,8.6083
66,2010-03-08,00:00:00.00,2.2354e-308,1.63145,3.67332,9.0614
67,2010-03-09,00:00:00.00,5.123e-308,10.0102,20.0398,9.656
68,2010-03-10,00:00:00.00,0.0729656,11.9761,21.1428,10.5622
69,2010-03-11,00:00:00.00,0.30968,3.94717,4.77637,11.978
70,2010-03-12,00:00:00.00,1.54148,0.822974,0.787656,13.8186
71,2010-03-13,00:00:00.00,4.78692,0.561702,1.1114,20.6147
72,2010-03-14,00:00:00.00,12.1836,2.74075,5.33165,30.0159
73,2010-03-15,00:00:00.00,4.12841,4.10555,7.35107,44.7406
74,2010-03-16,00:00:00.00,0.0830673,2.04436,2.8939,35.3961
75,2010-03-17,00:00:00.00,2.162e-308,0.591695,0.635737,25.4285
76,2010-03-18,00:00:00.00,0,0.0598826,0.085474,20.8695
77,2010-03-19,00:00:00.00,0,0.0598819,0.0694898,18.321
78,2010-03-20,00:00:00.00,0.000327346,0.00872431,0.0694895,16.3671
79,2010-03-21,00:00:00.00,0.784196,0.00956641,0.0218542,14.385
80,2010-03-22,00:00:00.00,0.7122,0.00880622,0.0230121,13.0541
81,2010-03-23,00:00:00.00,1.77646,0.00947752,0.0218685,12.3745
82,2010-03-24,00:00:00.00,0.0683241,0.0088715,0.0229598,12.7992
83,2010-03-25,00:00:00.00,0,0.00940501,0.0218856,10.9869
84,2010-03-26,00:00:00.00,1.11781,0.00892066,0.0229011,9.8826
85,2010-03-27,00:00:00.00,0.0113875,0.00934469,0.0219031,8.8915
86,2010-03-28,00:00:00.00,0.0143379,0.00895821,0.0228404,7.7305
87,2010-03-29,00:00:00.00,8.41105,0.258506,0.61754,9.5711
88,2010-03-30,00:00:00.00,0.302871,0.282796,0.70499,12.3745
89,2010-03-31,00:00:00.00,0.000217796,0.0308441,0.0923713,8.7782
90,2010-04-01,00:00:00.00,1.41827e-308,0.00953157,0.0227594,7.7588
91,2010-04-02,00:00:00.00,7.0913e-308,0.0104514,0.0260186,7.3341
92,2010-04-03,00:00:00.00,0,0.00962054,0.0232451,7.2774
93,2010-04-04,00:00:00.00,0.869495,0.0103529,0.0255624,6.6828
94,2010-04-05,00:00:00.00,0.0653568,0.00968961,0.0235861,6.7677
95,2010-04-06,00:00:00.00,3.44349,0.0102729,0.0252301,7.6172
96,2010-04-07,00:00:00.00,16.9057,1.45111,3.26765,14.5265
97,2010-04-08,00:00:00.00,11.4729,3.81778,7.88358,21.0111
98,2010-04-09,00:00:00.00,1.68027,3.13255,5.52516,28.0903
99,2010-04-10,00:00:00.00,0.00198652,0.805225,0.918295,15.0362
100,2010-04-11,00:00:00.00,0.105512,0.0891786,0.120375,14.838
101,2010-04-12,00:00:00.00,0.474045,0.0487474,0.104632,13.3656
102,2010-04-13,00:00:00.00,0.180287,0.0234101,0.0562135,12.1196
103,2010-04-14,00:00:00.00,2.91697,0.0255939,0.063476,12.0063
104,2010-04-15,00:00:00.00,0.0765369,0.0236321,0.0572621,11.2418
105,2010-04-16,00:00:00.00,0,0.0253587,0.0624934,10.5339
106,2010-04-17,00:00:00.00,0.00140598,0.0237758,0.057941,9.7127
107,2010-04-18,00:00:00.00,0.00781323,0.025149,0.0617199,8.7216
108,2010-04-19,00:00:00.00,0.00298877,0.0238822,0.0584068,7.2774
109,2010-04-20,00:00:00.00,0,0.024973,0.0611291,6.5412
110,2010-04-21,00:00:00.00,0,0.0239586,0.0587171,5.9465
111,2010-04-22,00:00:00.00,0.0101992,0.0248239,0.0606716,4.7855
112,2010-04-23,00:00:00.00,0.00304146,0.0240113,0.058914,5.3519
113,2010-04-24,00:00:00.00,0.00143246,0.0246963,0.0603117,5.182
114,2010-04-25,00:00:00.00,3.94494,0.0240519,0.0590445,5.2103
115,2010-04-26,00:00:00.00,12.9563,0.833372,1.99466,18.859
116,2010-04-27,00:00:00.00,0.477447,1.06108,2.41696,10.7604
117,2010-04-28,00:00:00.00,0,0.244341,0.459237,7.2774
118,2010-04-29,00:00:00.00,0.000264424,0.0460778,0.0859392,6.4846
119,2010-04-30,00:00:00.00,0.773372,0.0460729,0.0952291,5.9182
120,2010-05-01,00:00:00.00,0.00112846,0.029415,0.0713391,5.6917
121,2010-05-02,00:00:00.00,6.00069,0.0356206,0.0873292,10.9869
122,2010-05-03,00:00:00.00,25.3706,3.57201,7.59604,19.5386
123,2010-05-04,00:00:00.00,0.710077,5.09195,9.85055,38.5109
124,2010-05-05,00:00:00.00,0.0859385,1.53385,2.28346,22.9933
125,2010-05-06,00:00:00.00,2.60245,0.194689,0.275117,16.1406
126,2010-05-07,00:00:00.00,0.0253589,0.194672,0.306093,12.7143
127,2010-05-08,00:00:00.00,25.5731,3.74629,7.59413,20.3881
128,2010-05-09,00:00:00.00,1.19536,5.37709,9.97703,34.8297
129,2010-05-10,00:00:00.00,0.00467131,1.70819,2.42111,22.7101
130,2010-05-11,00:00:00.00,0.00413443,0.328403,0.481782,17.2166
131,2010-05-12,00:00:00.00,29.6696,5.33154,10.6429,39.0772
132,2010-05-13,00:00:00.00,0.0759626,7.69085,13.9952,55.501
133,2010-05-14,00:00:00.00,12.7105,4.43054,6.71916,44.1743
134,2010-05-15,00:00:00.00,0.209446,3.24754,5.48246,38.7941
135,2010-05-16,00:00:00.00,0.000864182,1.45844,2.605,30.299
136,2010-05-17,00:00:00.00,8.46e-308,0.617461,1.0321,25.1737
137,2010-05-18,00:00:00.00,2.46448,0.617211,1.14353,21.9456
138,2010-05-19,00:00:00.00,3.64565,0.458601,0.891906,25.8533
139,2010-05-20,00:00:00.00,0.00834069,0.485977,0.985812,17.7547
140,2010-05-21,00:00:00.00,0.000334994,0.426606,0.868992,15.6026
141,2010-05-22,00:00:00.00,6.4419,0.44932,0.933863,14.4416
142,2010-05-23,00:00:00.00,2.74051,0.419635,0.867584,16.3388
143,2010-05-24,00:00:00.00,0.199712,0.443909,0.917441,15.0362
144,2010-05-25,00:00:00.00,4.5224e-308,0.411199,0.861467,13.2806
145,2010-05-26,00:00:00.00,0,0.429003,0.892625,12.3178
146,2010-05-27,00:00:00.00,0.006946,0.403187,0.853583,10.8737
147,2010-05-28,00:00:00.00,0.0523691,0.416089,0.871766,9.4578
148,2010-05-29,00:00:00.00,0.00474714,0.400046,0.848791,8.665
149,2010-05-30,00:00:00.00,0.00131873,0.415681,0.864656,7.419
150,2010-05-31,00:00:00.00,0,0.398006,0.844826,6.5412
151,2010-06-01,00:00:00.00,10.6868,0.574852,1.20105,6.7111
152,2010-06-02,00:00:00.00,0.436428,0.631834,1.3003,11.44
153,2010-06-03,00:00:00.00,11.8904,1.16065,2.36906,14.5265
154,2010-06-04,00:00:00.00,1.37101,1.42216,2.77913,11.9214
155,2010-06-05,00:00:00.00,4.21283,0.77081,1.31355,9.2313
156,2010-06-06,00:00:00.00,11.9842,1.59904,3.17524,10.2224
157,2010-06-07,00:00:00.00,31.7877,8.55746,16.8204,79.2872
158,2010-06-08,00:00:00.00,0.00414992,10.6859,19.2231,46.4396
159,2010-06-09,00:00:00.00,0.418735,4.3645,5.96871,24.6357
160,2010-06-10,00:00:00.00,6.44948,1.98441,3.09192,22.2287
161,2010-06-11,00:00:00.00,0.1432,1.60944,2.91496,17.1883
162,2010-06-12,00:00:00.00,0.448655,1.42025,2.52755,13.7337
163,2010-06-13,00:00:00.00,0.27804,1.41474,2.6637,12.0063
164,2010-06-14,00:00:00.00,0.268318,1.33481,2.44385,10.8737
165,2010-06-15,00:00:00.00,0.332208,1.37218,2.57688,10.3073
166,2010-06-16,00:00:00.00,0.0624897,1.31934,2.42566,9.3162
167,2010-06-17,00:00:00.00,2.90549,1.34074,2.50973,9.9392
168,2010-06-18,00:00:00.00,0.000232917,1.29715,2.39561,7.7305
169,2010-06-19,00:00:00.00,1.26401,1.30854,2.44711,6.9093
170,2010-06-20,00:00:00.00,2.50737,1.25191,2.34041,8.8915
171,2010-06-21,00:00:00.00,0.000241458,1.25733,2.36813,6.881
172,2010-06-22,00:00:00.00,0.106033,1.22722,2.30222,5.8899
173,2010-06-23,00:00:00.00,10.1509,1.24851,2.34957,12.8558
174,2010-06-24,00:00:00.00,3.62782,1.23094,2.32075,7.6739
175,2010-06-25,00:00:00.00,2.4898,1.2305,2.32147,10.902
176,2010-06-26,00:00:00.00,0.0101168,1.21507,2.28542,6.796
177,2010-06-27,00:00:00.00,0.160754,1.21977,2.2899,5.0687
178,2010-06-28,00:00:00.00,4.50346,1.19152,2.24634,6.0881
179,2010-06-29,00:00:00.00,0.112109,1.18643,2.23665,6.4562
180,2010-06-30,00:00:00.00,0.00589179,1.17976,2.21714,4.4457
181,2010-07-01,00:00:00.00,0,1.20015,2.23101,3.5679
182,2010-07-02,00:00:00.00,0,1.18902,2.21103,3.3131
183,2010-07-03,00:00:00.00,0,1.17605,2.19019,3.1998
184,2010-07-04,00:00:00.00,0,1.14063,2.14702,3.0299
185,2010-07-05,00:00:00.00,1.54616e-308,1.11037,2.10794,2.8289
186,2010-07-06,00:00:00.00,0.000180357,1.07729,2.06723,2.7609
187,2010-07-07,00:00:00.00,0.000266523,1.06427,2.04482,2.7751
188,2010-07-08,00:00:00.00,0.082625,1.04753,2.02143,2.7524
189,2010-07-09,00:00:00.00,9.96495,1.05073,2.023,3.1149
190,2010-07-10,00:00:00.00,0.612356,1.06424,2.03871,4.8422
191,2010-07-11,00:00:00.00,0.00405246,1.07042,2.03701,3.2281
192,2010-07-12,00:00:00.00,9.78174,1.09341,2.08948,3.398
193,2010-07-13,00:00:00.00,8.37047,1.53602,2.95434,14.838
194,2010-07-14,00:00:00.00,0.947243,1.7253,3.21711,4.4741
195,2010-07-15,00:00:00.00,0.0180616,1.32901,2.37498,3.2564
196,2010-07-16,00:00:00.00,24.3231,4.30844,8.41005,8.2402
197,2010-07-17,00:00:00.00,0.276371,5.91667,10.7939,28.6
198,2010-07-18,00:00:00.00,0.158003,3.09978,4.65267,7.5889
199,2010-07-19,00:00:00.00,0.286141,1.94771,3.28413,6.0598
200,2010-07-20,00:00:00.00,0.209841,1.74658,3.18668,5.805
201,2010-07-21,00:00:00.00,6.7758,1.65884,2.97888,11.0436
202,2010-07-22,00:00:00.00,0.0317935,1.65494,3.05133,7.5889
203,2010-07-23,00:00:00.00,3.21815,1.60788,2.91732,6.1731
204,2010-07-24,00:00:00.00,8.88006,1.61161,2.97796,15.8574
205,2010-07-25,00:00:00.00,2.62387,1.58496,2.89897,17.8396
206,2010-07-26,00:00:00.00,4.00215,1.59539,2.93729,15.2345
207,2010-07-27,00:00:00.00,0.0157324,1.57338,2.86847,7.7022
208,2010-07-28,00:00:00.00,0,1.56438,2.87489,5.6634
209,2010-07-29,00:00:00.00,8.78069,1.53886,2.82197,9.8259
210,2010-07-30,00:00:00.00,0.064066,1.55339,2.85144,9.203
211,2010-07-31,00:00:00.00,0.000473406,1.54145,2.81318,5.0121
212,2010-08-01,00:00:00.00,0.257412,1.53151,2.80256,4.5873
213,2010-08-02,00:00:00.00,0.0049619,1.50664,2.75635,5.6067
214,2010-08-03,00:00:00.00,0.000707812,1.49011,2.73522,4.4174
215,2010-08-04,00:00:00.00,0.00202434,1.45616,2.68424,3.9927
216,2010-08-05,00:00:00.00,0.30727,1.43634,2.65644,4.3042
217,2010-08-06,00:00:00.00,0.694436,1.41675,2.62241,3.6246
218,2010-08-07,00:00:00.00,0.0691122,1.41853,2.61421,3.5396
219,2010-08-08,00:00:00.00,0.0351343,1.41438,2.59844,2.86
220,2010-08-09,00:00:00.00,0.000668061,1.40025,2.57441,2.6476
221,2010-08-10,00:00:00.00,1.03228,1.37176,2.53534,2.5797
222,2010-08-11,00:00:00.00,0.017942,1.35597,2.50803,2.5995
223,2010-08-12,00:00:00.00,3.29164,1.33963,2.48235,2.6051
224,2010-08-13,00:00:00.00,1.30485,1.33164,2.46262,3.0582
225,2010-08-14,00:00:00.00,0.0191538,1.31472,2.43764,2.6136
226,2010-08-15,00:00:00.00,0.0671769,1.29595,2.40719,2.4891
227,2010-08-16,00:00:00.00,1.97502,1.27641,2.3796,3.6529
228,2010-08-17,00:00:00.00,0.032064,1.27742,2.36817,4.1626
229,2010-08-18,00:00:00.00,0.0205719,1.27828,2.36217,2.4437
230,2010-08-19,00:00:00.00,0.320943,1.27164,2.34424,2.3163
231,2010-08-20,00:00:00.00,1.36093,1.25806,2.32369,2.3956
232,2010-08-21,00:00:00.00,1.81148e-308,1.24446,2.29899,2.3871
233,2010-08-22,00:00:00.00,3.19378,1.23065,2.27814,2.6958
234,2010-08-23,00:00:00.00,0.101354,1.22246,2.25908,2.86
235,2010-08-24,00:00:00.00,0.0336665,1.21781,2.24743,2.4664
236,2010-08-25,00:00:00.00,0.10568,1.21163,2.23125,2.3984
237,2010-08-26,00:00:00.00,0.111028,1.19984,2.2127,2.3446
238,2010-08-27,00:00:00.00,5.45586e-308,1.1949,2.19751,2.2852
239,2010-08-28,00:00:00.00,7.37034e-308,1.18975,2.18594,2.1521
240,2010-08-29,00:00:00.00,0.000159084,1.17219,2.15943,2.0954
241,2010-08-30,00:00:00.00,7.51677e-308,1.14591,2.1265,1.9992
242,2010-08-31,00:00:00.00,0.0849373,1.12021,2.09169,2.087
243,2010-09-01,00:00:00.00,0.0260491,1.10186,2.06628,2.087
244,2010-09-02,00:00:00.00,1.06014,1.09305,2.04861,2.0785
245,2010-09-03,00:00:00.00,3.90569,1.09188,2.04053,3.1149
246,2010-09-04,00:00:00.00,1.88171,1.1004,2.04044,3.6812
247,2010-09-05,00:00:00.00,0.725399,1.11579,2.04913,2.5457
248,2010-09-06,00:00:00.00,0.326831,1.12432,2.05024,2.3022
249,2010-09-07,00:00:00.00,1.20519,1.10844,2.02884,2.2031
250,2010-09-08,00:00:00.00,0.0430636,1.08357,1.99597,2.254
251,2010-09-09,00:00:00.00,0.000166756,1.0783,1.9834,2.0954
252,2010-09-10,00:00:00.00,1.55915e-308,1.08723,1.98489,2.1691
253,2010-09-11,00:00:00.00,0.0256523,1.08638,1.97835,2.1917
254,2010-09-12,00:00:00.00,12.6046,1.79054,3.37098,3.7945
255,2010-09-13,00:00:00.00,0.0541957,2.15094,3.8975,6.5129
256,2010-09-14,00:00:00.00,0.152851,1.50312,2.49818,3.0299
257,2010-09-15,00:00:00.00,0.00566982,1.23167,2.17104,2.6759
258,2010-09-16,00:00:00.00,0.000262341,1.18584,2.14589,2.373
259,2010-09-17,00:00:00.00,23.4705,4.47138,8.64518,14.5832
260,2010-09-18,00:00:00.00,0.362325,6.18348,11.1675,13.224
261,2010-09-19,00:00:00.00,3.46293,3.22259,4.70964,4.3891
262,2010-09-20,00:00:00.00,0.0126153,2.02209,3.2952,3.483
263,2010-09-21,00:00:00.00,0.00388362,1.81403,3.19714,2.945
264,2010-09-22,00:00:00.00,0.0215689,1.69876,2.95737,2.6986
265,2010-09-23,00:00:00.00,5.6076,1.67965,3.02127,6.7677
266,2010-09-24,00:00:00.00,0.00112552,1.64147,2.89944,3.5113
267,2010-09-25,00:00:00.00,0.000372072,1.64151,2.95122,2.9166
268,2010-09-26,00:00:00.00,0,1.61745,2.86039,2.6561
269,2010-09-27,00:00:00.00,0.00141818,1.64228,2.91731,2.5429
270,2010-09-28,00:00:00.00,2.00855,1.62241,2.84962,2.6674
271,2010-09-29,00:00:00.00,34.0001,7.60168,14.7119,22.9083
272,2010-09-30,00:00:00.00,0.0777003,10.7749,19.3919,20.5014
273,2010-10-01,00:00:00.00,0.0283377,5.5742,8.031,8.1269
274,2010-10-02,00:00:00.00,0.19662,3.41076,5.41941,6.6261
275,2010-10-03,00:00:00.00,15.512,5.01142,9.16655,11.0719
276,2010-10-04,00:00:00.00,0.192611,5.92632,10.3906,10.5622
277,2010-10-05,00:00:00.00,0.0118617,4.30623,6.978,6.7394
278,2010-10-06,00:00:00.00,1.57904e-308,3.52925,5.87856,5.4652
279,2010-10-07,00:00:00.00,0.00274605,3.40802,5.92621,4.4741
280,2010-10-08,00:00:00.00,0.00276011,3.2562,5.56066,3.9927
281,2010-10-09,00:00:00.00,0,3.24183,5.6555,3.4547
282,2010-10-10,00:00:00.00,8.02692e-308,3.13555,5.39387,3.3697
283,2010-10-11,00:00:00.00,0,3.12637,5.44941,3.2848
284,2010-10-12,00:00:00.00,0.021158,3.03844,5.24703,3.2848
285,2010-10-13,00:00:00.00,0.00367341,3.03613,5.27794,3.2564
286,2010-10-14,00:00:00.00,12.3581,3.70071,6.5704,3.6246
287,2010-10-15,00:00:00.00,2.34666,4.13942,7.26641,17.0751
288,2010-10-16,00:00:00.00,0.075585,3.52907,5.90758,6.1448
289,2010-10-17,00:00:00.00,7e-308,3.27532,5.60094,4.4741
290,2010-10-18,00:00:00.00,1.19188e-308,3.1704,5.4681,4.2475
291,2010-10-19,00:00:00.00,0.0682609,3.12447,5.37989,4.1059
292,2010-10-20,00:00:00.00,0.0201217,3.06841,5.29899,4.1343
293,2010-10-21,00:00:00.00,6.97127,3.07203,5.29929,4.3608
294,2010-10-22,00:00:00.00,4.15813,3.21573,5.5955,9.6844
295,2010-10-23,00:00:00.00,0.0331745,3.30665,5.71536,7.1075
296,2010-10-24,00:00:00.00,0.714594,3.18046,5.46116,5.805
297,2010-10-25,00:00:00.00,0.299779,3.09453,5.32858,5.4085
298,2010-10-26,00:00:00.00,0.218571,3.02961,5.2421,5.2669
299,2010-10-27,00:00:00.00,4.80329,3.05384,5.23946,7.1075
300,2010-10-28,00:00:00.00,0.0661461,3.1192,5.30492,7.4756
301,2010-10-29,00:00:00.00,0.000718741,3.13237,5.28178,5.097
302,2010-10-30,00:00:00.00,0.000338883,3.11232,5.23822,5.6067
303,2010-10-31,00:00:00.00,0.017131,3.08343,5.17469,4.9554
304,2010-11-01,00:00:00.00,0.0427745,3.04385,5.11144,4.1343
305,2010-11-02,00:00:00.00,0.00542394,3.01386,5.04844,4.1343
306,2010-11-03,00:00:00.00,0.0291691,2.97364,4.98564,4.7855
307,2010-11-04,00:00:00.00,0.443167,2.93417,4.91516,6.1448
308,2010-11-05,00:00:00.00,1.03494,2.89171,4.8503,6.343
309,2010-11-06,00:00:00.00,0.483304,2.85747,4.78675,7.5889
310,2010-11-07,00:00:00.00,0.0587565,2.82666,4.73388,7.0509
311,2010-11-08,00:00:00.00,0,2.79379,4.67416,6.7111
312,2010-11-09,00:00:00.00,0,2.74637,4.60564,6.5412
313,2010-11-10,00:00:00.00,0.00213019,2.70023,4.5336,6.0032
314,2010-11-11,00:00:00.00,0.238648,2.66137,4.47346,6.0598
315,2010-11-12,00:00:00.00,0.0399324,2.62697,4.41503,5.7483
316,2010-11-13,00:00:00.00,0.0782805,2.58897,4.35657,4.8988
317,2010-11-14,00:00:00.00,0.591664,2.55293,4.29771,5.4368
318,2010-11-15,00:00:00.00,2.05522,2.52417,4.24873,5.5784
319,2010-11-16,00:00:00.00,0.0134279,2.5026,4.20595,5.2953
320,2010-11-17,00:00:00.00,10.7634,3.27718,5.72694,5.1537
321,2010-11-18,00:00:00.00,6.136,4.60118,8.09355,22.4553
322,2010-11-19,00:00:00.00,0.0848066,4.46847,7.41123,10.279
323,2010-11-20,00:00:00.00,0.0128075,3.471,5.49126,7.0226
324,2010-11-21,00:00:00.00,0.000688981,3.06766,5.03751,6.4846
325,2010-11-22,00:00:00.00,0.160816,2.93401,4.88377,6.343
326,2010-11-23,00:00:00.00,13.606,4.97139,8.92108,11.0436
327,2010-11-24,00:00:00.00,4.91739,6.82122,11.9537,24.5224
328,2010-11-25,00:00:00.00,0.370708,5.51561,8.74645,10.5905
329,2010-11-26,00:00:00.00,23.5441,9.63422,17.281,15.4044
330,2010-11-27,00:00:00.00,0.168863,12.5121,21.7527,22.5968
331,2010-11-28,00:00:00.00,0.0761119,8.2069,12.1882,11.3834
332,2010-11-29,00:00:00.00,8.77e-308,6.22424,9.82656,8.8349
333,2010-11-30,00:00:00.00,0.00243799,5.69964,9.40235,7.9854
334,2010-12-01,00:00:00.00,19.2833,9.29402,16.5007,24.4374
335,2010-12-02,00:00:00.00,0.852229,11.6935,20.2345,19.7085
336,2010-12-03,00:00:00.00,0.573555,8.74259,13.5036,11.2701
337,2010-12-04,00:00:00.00,0.194962,7.34347,11.8492,9.118
338,2010-12-05,00:00:00.00,0.379338,6.8941,11.3624,8.0986
339,2010-12-06,00:00:00.00,0.391539,6.63419,10.93,8.1269
340,2010-12-07,00:00:00.00,0.335712,6.46395,10.7154,7.419
341,2010-12-08,00:00:00.00,0.11749,6.29988,10.4089,7.3057
342,2010-12-09,00:00:00.00,0.456665,6.1656,10.2215,6.258
343,2010-12-10,00:00:00.00,0.0596755,6.02226,9.95709,5.1537
344,2010-12-11,00:00:00.00,2.35365,5.89563,9.77607,7.9004
345,2010-12-12,00:00:00.00,0.303527,5.7574,9.53687,7.1925
346,2010-12-13,00:00:00.00,24.1333,6.74368,11.5201,12.7709
347,2010-12-14,00:00:00.00,1.10299,7.38851,12.4748,9.2879
348,2010-12-15,00:00:00.00,0.160797,6.55966,10.6165,8.0703
349,2010-12-16,00:00:00.00,0.0367438,6.09537,9.99164,6.0881
350,2010-12-17,00:00:00.00,0.0234648,5.90206,9.76514,5.8899
351,2010-12-18,00:00:00.00,0.189071,5.73808,9.47717,6.0598
352,2010-12-19,00:00:00.00,0.531245,5.61917,9.3163,5.5501
353,2010-12-20,00:00:00.00,0.890392,5.49126,9.08346,5.4652
354,2010-12-21,00:00:00.00,0.0460402,5.38442,8.92888,5.4368
355,2010-12-22,00:00:00.00,0.100018,5.26212,8.71595,5.182
356,2010-12-23,00:00:00.00,0.854608,5.15988,8.56241,4.8988
357,2010-12-24,00:00:00.00,0.0406417,5.05015,8.37312,4.7289
358,2010-12-25,00:00:00.00,0.150353,4.95934,8.22971,4.4741
359,2010-12-26,00:00:00.00,0.578247,4.85909,8.05905,4.3891
360,2010-12-27,00:00:00.00,0.724312,4.77067,7.91811,4.3325
361,2010-12-28,00:00:00.00,0.103027,4.6786,7.76253,4.4457
362,2010-12-29,00:00:00.00,0.0753415,4.59741,7.62989,4.3608
363,2010-12-30,00:00:00.00,0.000649363,4.51027,7.48515,4.2475
364,2010-12-31,00:00:00.00,0.769126,4.42635,7.35152,4.8139
