time,date,hour,precip [mm/day],sub676 [m3/s],sub684 [m3/s],sub684 (observed) [m3/s]
890,2012-06-09,00:00:00.00,0.349517,3.10116,5.30754,2.05
891,2012-06-10,00:00:00.00,7.87674,3.03297,5.14255,1.87
892,2012-06-11,00:00:00.00,0,3.00258,5.0776,3.43
893,2012-06-12,00:00:00.00,0.59827,3.03605,5.08954,4.19
894,2012-06-13,00:00:00.00,4.54135,3.04516,5.1198,3.2
895,2012-06-14,00:00:00.00,0.0148074,2.97368,5.05817,2.23
896,2012-06-15,00:00:00.00,0,2.87977,4.91661,1.62
897,2012-06-16,00:00:00.00,0.00835376,2.80921,4.77854,1.34
898,2012-06-17,00:00:00.00,0.00127851,2.74426,4.66534,1.14
899,2012-06-18,00:00:00.00,6.1267,2.68686,4.56435,1.03
900,2012-06-19,00:00:00.00,0.232958,2.64849,4.4866,1.06
901,2012-06-20,00:00:00.00,0.0426826,2.63949,4.45109,1.06
902,2012-06-21,00:00:00.00,3.78264e-308,2.6225,4.42726,0.94
903,2012-06-22,00:00:00.00,8.10744,2.57017,4.36501,0.818
904,2012-06-23,00:00:00.00,0.0652311,2.52991,4.28979,0.796
905,2012-06-24,00:00:00.00,0.00183799,2.54358,4.27396,0.774
906,2012-06-25,00:00:00.00,0.564828,2.5505,4.28878,0.814
907,2012-06-26,00:00:00.00,0.100354,2.48713,4.2329,0.758
908,2012-06-27,00:00:00.00,6.2479e-308,2.39841,4.10238,0.72
909,2012-06-28,00:00:00.00,0.00239745,2.33103,3.97176,0.653
910,2012-06-29,00:00:00.00,0.00110684,2.2826,3.87676,0.637
911,2012-06-30,00:00:00.00,0.00125624,2.24156,3.803,0.583
912,2012-07-01,00:00:00.00,0.00069577,2.20095,3.73466,0.45
913,2012-07-02,00:00:00.00,1.28993e-308,2.16141,3.6674,0.375
914,2012-07-03,00:00:00.00,0,2.12256,3.60147,0.332
915,2012-07-04,00:00:00.00,1.31428,2.0848,3.53718,0.323
916,2012-07-05,00:00:00.00,0.214987,2.04796,3.47451,0.326
917,2012-07-06,00:00:00.00,0.0041589,2.01219,3.41355,0.307
918,2012-07-07,00:00:00.00,0.000336048,1.97729,3.35419,0.265
919,2012-07-08,00:00:00.00,0.00430201,1.94317,3.29621,0.243
920,2012-07-09,00:00:00.00,0.0251903,1.9097,3.23941,0.242
921,2012-07-10,00:00:00.00,0.00297129,1.87699,3.18382,0.281
922,2012-07-11,00:00:00.00,0.000418208,1.8451,3.12957,0.284
923,2012-07-12,00:00:00.00,0.000256736,1.81409,3.07674,0.267
924,2012-07-13,00:00:00.00,0.000137696,1.78388,3.02532,0.25
925,2012-07-14,00:00:00.00,0.0636016,1.75439,2.97518,0.201
926,2012-07-15,00:00:00.00,0.165914,1.72555,2.92618,0.192
927,2012-07-16,00:00:00.00,2.65928,1.69734,2.87825,0.358
928,2012-07-17,00:00:00.00,1.13689,1.66985,2.83147,0.402
929,2012-07-18,00:00:00.00,0.527459,1.64321,2.78603,0.323
930,2012-07-19,00:00:00.00,0.317199,1.61741,2.742,0.374
931,2012-07-20,00:00:00.00,1.46347,1.59223,2.69918,0.309
932,2012-07-21,00:00:00.00,1.24625,1.56756,2.65729,0.268
933,2012-07-22,00:00:00.00,0.000450794,1.5435,2.61636,0.253
934,2012-07-23,00:00:00.00,0.630187,1.52011,2.57652,0.25
935,2012-07-24,00:00:00.00,0.270484,1.49728,2.53769,0.287
936,2012-07-25,00:00:00.00,0.0247316,1.47487,2.49966,0.247
937,2012-07-26,00:00:00.00,10.6002,1.45961,2.46921,0.224
938,2012-07-27,00:00:00.00,21.2279,1.49151,2.49109,0.743
939,2012-07-28,00:00:00.00,5.20868,1.64639,2.66743,0.742
940,2012-07-29,00:00:00.00,0.694674,1.90869,3.03295,0.565
941,2012-07-30,00:00:00.00,0.00189469,2.04467,3.3474,0.414
942,2012-07-31,00:00:00.00,0,1.91621,3.3204,0.315
943,2012-08-01,00:00:00.00,0.631791,1.70674,3.02528,0.307
944,2012-08-02,00:00:00.00,0.0382015,1.57986,2.74708,0.254
945,2012-08-03,00:00:00.00,0.0244763,1.52884,2.60708,0.237
946,2012-08-04,00:00:00.00,0.043438,1.50424,2.5492,0.233
947,2012-08-05,00:00:00.00,0.887296,1.48141,2.5108,0.237
948,2012-08-06,00:00:00.00,4.03601,1.45957,2.47354,0.251
949,2012-08-07,00:00:00.00,0.00140482,1.43891,2.43784,0.314
950,2012-08-08,00:00:00.00,0,1.42031,2.40512,0.286
951,2012-08-09,00:00:00.00,0.558731,1.40166,2.37367,0.231
952,2012-08-10,00:00:00.00,11.7524,1.3892,2.3487,0.224
953,2012-08-11,00:00:00.00,25.5867,1.43341,2.38498,0.39
954,2012-08-12,00:00:00.00,6.44489,1.63284,2.61417,0.686
955,2012-08-13,00:00:00.00,2.41002,1.97771,3.09208,0.771
956,2012-08-14,00:00:00.00,0.161526,2.1776,3.5263,0.59
957,2012-08-15,00:00:00.00,5.55749,2.03949,3.53538,0.482
958,2012-08-16,00:00:00.00,0.0555656,1.78818,3.1933,0.429
959,2012-08-17,00:00:00.00,1.1205,1.65078,2.87387,0.369
960,2012-08-18,00:00:00.00,2.33731,1.60801,2.73318,0.353
961,2012-08-19,00:00:00.00,0.0434401,1.57295,2.67173,0.332
962,2012-08-20,00:00:00.00,0.0236356,1.53009,2.60721,0.283
963,2012-08-21,00:00:00.00,0.00239062,1.49713,2.54425,0.239
964,2012-08-22,00:00:00.00,0.000419521,1.47278,2.49696,0.231
965,2012-08-23,00:00:00.00,9.7188e-308,1.45174,2.45951,0.227
966,2012-08-24,00:00:00.00,0,1.43091,2.42441,0.225
967,2012-08-25,00:00:00.00,0,1.41062,2.38991,0.214
968,2012-08-26,00:00:00.00,0,1.39065,2.35604,0.211
969,2012-08-27,00:00:00.00,0.0283286,1.37112,2.32287,0.212
970,2012-08-28,00:00:00.00,8.28861,1.35685,2.29533,0.232
971,2012-08-29,00:00:00.00,0.0184072,1.36358,2.29233,0.23
972,2012-08-30,00:00:00.00,0.00133953,1.40178,2.33468,0.225
973,2012-08-31,00:00:00.00,0,1.42599,2.38415,0.222
974,2012-09-01,00:00:00.00,0.00560903,1.39051,2.36707,0.199
975,2012-09-02,00:00:00.00,0.00343625,1.33218,2.28566,0.213
976,2012-09-03,00:00:00.00,0.000810238,1.29214,2.20376,0.222
977,2012-09-04,00:00:00.00,0.0140641,1.26937,2.15301,0.219
978,2012-09-05,00:00:00.00,13.048,1.26179,2.13042,0.372
979,2012-09-06,00:00:00.00,0.129923,1.29314,2.15693,0.927
980,2012-09-07,00:00:00.00,0.172377,1.38331,2.26776,0.696
981,2012-09-08,00:00:00.00,5.43822,1.44877,2.39328,0.449
982,2012-09-09,00:00:00.00,26.4843,1.43443,2.42767,0.616
983,2012-09-10,00:00:00.00,1.25602,1.49116,2.47677,0.874
984,2012-09-11,00:00:00.00,0.00786871,1.73027,2.74851,0.694
985,2012-09-12,00:00:00.00,0.0170012,1.90398,3.0811,0.623
986,2012-09-13,00:00:00.00,0,1.78022,3.08664,0.578
987,2012-09-14,00:00:00.00,0,1.5507,2.77794,0.557
988,2012-09-15,00:00:00.00,14.7983,1.4315,2.49195,0.553
989,2012-09-16,00:00:00.00,0.244464,1.4535,2.42974,0.59
990,2012-09-17,00:00:00.00,0.0694935,1.58753,2.57974,0.569
991,2012-09-18,00:00:00.00,0.000342867,1.68258,2.76554,0.499
992,2012-09-19,00:00:00.00,20.9426,1.6375,2.79108,0.709
993,2012-09-20,00:00:00.00,1.1224,1.61769,2.74354,1.21
994,2012-09-21,00:00:00.00,3.18838,1.78171,2.88699,0.935
995,2012-09-22,00:00:00.00,0.503509,1.93516,3.14722,0.748
996,2012-09-23,00:00:00.00,7.7728,1.86226,3.1883,0.76
997,2012-09-24,00:00:00.00,4.12081,1.72062,3.00236,0.692
998,2012-09-25,00:00:00.00,1.6874,1.69681,2.87311,0.564
999,2012-09-26,00:00:00.00,0.000136406,1.736,2.89231,0.513
1000,2012-09-27,00:00:00.00,0.0234065,1.71097,2.89738,0.538
1001,2012-09-28,00:00:00.00,0.161144,1.62321,2.7963,0.472
1002,2012-09-29,00:00:00.00,0.000290629,1.54925,2.6605,0.436
1003,2012-09-30,00:00:00.00,8.06991,1.51555,2.57438,0.465
1004,2012-10-01,00:00:00.00,5.03115,1.5342,2.57038,0.602
1005,2012-10-02,00:00:00.00,0.0199161,1.61915,2.66799,0.581
1006,2012-10-03,00:00:00.00,0.0879546,1.70811,2.81356,0.518
1007,2012-10-04,00:00:00.00,2.13479,1.69652,2.86487,0.53
1008,2012-10-05,00:00:00.00,0.136409,1.60467,2.76832,0.538
1009,2012-10-06,00:00:00.00,6.31978,1.52791,2.62676,0.536
1010,2012-10-07,00:00:00.00,0.959972,1.51245,2.55638,0.517
1011,2012-10-08,00:00:00.00,0.635168,1.5514,2.58443,0.514
1012,2012-10-09,00:00:00.00,0.255681,1.57844,2.63791,0.504
1013,2012-10-10,00:00:00.00,0.00395487,1.54045,2.62074,0.506
1014,2012-10-11,00:00:00.00,5.67298,1.48325,2.53894,0.518
1015,2012-10-12,00:00:00.00,2.72775,1.46886,2.48332,0.548
1016,2012-10-13,00:00:00.00,1.35622,1.51231,2.51583,0.585
1017,2012-10-14,00:00:00.00,11.7946,1.57148,2.60424,0.608
1018,2012-10-15,00:00:00.00,17.0116,1.63878,2.71432,1.74
1019,2012-10-16,00:00:00.00,2.77871,1.83016,2.95257,3.54
1020,2012-10-17,00:00:00.00,0.32183,2.13029,3.37783,5.22
1021,2012-10-18,00:00:00.00,2.77198,2.25145,3.70409,2.81
1022,2012-10-19,00:00:00.00,0.566387,2.08161,3.6277,1.88
1023,2012-10-20,00:00:00.00,2.45756,1.85826,3.28869,1.55
1024,2012-10-21,00:00:00.00,7.51313,1.75094,3.01942,1.51
1025,2012-10-22,00:00:00.00,0.0512838,1.75599,2.94968,1.47
1026,2012-10-23,00:00:00.00,0.698091,1.83322,3.03171,1.29
1027,2012-10-24,00:00:00.00,25.4871,1.90994,3.1616,4
1028,2012-10-25,00:00:00.00,1.13608,2.02848,3.3366,12.7
1029,2012-10-26,00:00:00.00,0.159065,2.34958,3.73719,9.89
1030,2012-10-27,00:00:00.00,6.00429,2.6117,4.2085,6.38
1031,2012-10-28,00:00:00.00,13.1798,2.5165,4.30634,9.8
1032,2012-10-29,00:00:00.00,5.98103,2.40945,4.14281,12
1033,2012-10-30,00:00:00.00,15.5408,2.58945,4.23249,13.8
1034,2012-10-31,00:00:00.00,6.36809,2.89416,4.65565,21.7
1035,2012-11-01,00:00:00.00,6.80437,3.16251,5.1437,19.2
1036,2012-11-02,00:00:00.00,1.83004,3.33943,5.53701,16.7
1037,2012-11-03,00:00:00.00,1.25773,3.34,5.64087,13.4
1038,2012-11-04,00:00:00.00,0.0169199,3.17683,5.42602,8.29
1039,2012-11-05,00:00:00.00,0.0180751,2.94264,5.09593,5.68
1040,2012-11-06,00:00:00.00,0.0142043,2.74537,4.75904,3.79
1041,2012-11-07,00:00:00.00,0.0158168,2.62843,4.50129,2.65
1042,2012-11-08,00:00:00.00,0.000213816,2.56065,4.35451,2.05
1043,2012-11-09,00:00:00.00,0.0019566,2.51498,4.26355,1.66
1044,2012-11-10,00:00:00.00,0.0490415,2.47369,4.19174,1.41
1045,2012-11-11,00:00:00.00,0.0984551,2.43498,4.12511,1.31
1046,2012-11-12,00:00:00.00,0.0293013,2.39716,4.06084,1.22
1047,2012-11-13,00:00:00.00,11.3984,2.38008,4.01837,1.11
1048,2012-11-14,00:00:00.00,0.052487,2.44613,4.07287,1.49
1049,2012-11-15,00:00:00.00,0.000711823,2.64431,4.3145,1.47
1050,2012-11-16,00:00:00.00,0,2.78618,4.58793,1.33
1051,2012-11-17,00:00:00.00,0.000556027,2.68995,4.59684,1.3
1052,2012-11-18,00:00:00.00,0.00787964,2.51122,4.35674,1.2
1053,2012-11-19,00:00:00.00,0.025448,2.39796,4.11308,1.12
1054,2012-11-20,00:00:00.00,0.157935,2.34334,3.97958,1.04
1055,2012-11-21,00:00:00.00,0.000392991,2.31012,3.91024,0.979
1056,2012-11-22,00:00:00.00,0.0967259,2.27688,3.85538,0.926
1057,2012-11-23,00:00:00.00,0.208609,2.24537,3.80133,0.891
1058,2012-11-24,00:00:00.00,5.56019,2.22294,3.75741,0.93
1059,2012-11-25,00:00:00.00,2.74136,2.23915,3.75842,1.04
1060,2012-11-26,00:00:00.00,0.78717,2.31608,3.84558,0.987
1061,2012-11-27,00:00:00.00,0.151746,2.3718,3.9521,0.951
1062,2012-11-28,00:00:00.00,0.0199304,2.32013,3.94198,0.915
1063,2012-11-29,00:00:00.00,0.775585,2.22517,3.81394,0.859
1064,2012-11-30,00:00:00.00,0.0171664,2.15798,3.67836,0.827
1065,2012-12-01,00:00:00.00,0.814407,2.11977,3.59332,0.809
1066,2012-12-02,00:00:00.00,0.460726,2.09304,3.541,0.778
1067,2012-12-03,00:00:00.00,17.4863,2.09697,3.52775,4.4
1068,2012-12-04,00:00:00.00,0.33256,2.23275,3.66657,17.6
1069,2012-12-05,00:00:00.00,8.08658,2.60334,4.12755,13.8
1070,2012-12-06,00:00:00.00,0.12666,2.97686,4.74798,12.6
1071,2012-12-07,00:00:00.00,0.000124052,3.06946,5.10618,10.3
1072,2012-12-08,00:00:00.00,1.27289,2.93978,5.04522,7.66
1073,2012-12-09,00:00:00.00,4.62013,2.71956,4.7309,6.37
1074,2012-12-10,00:00:00.00,3.40354,2.57709,4.43715,6.41
1075,2012-12-11,00:00:00.00,2.8746,2.58198,4.33889,8.46
1076,2012-12-12,00:00:00.00,0.676744,2.61585,4.37556,9
1077,2012-12-13,00:00:00.00,0.12259,2.58592,4.37317,8.36
1078,2012-12-14,00:00:00.00,0.000166615,2.51438,4.2829,6.43
1079,2012-12-15,00:00:00.00,3.2669e-308,2.44224,4.15996,5.07
1080,2012-12-16,00:00:00.00,0.982074,2.38482,4.05299,4.26
1081,2012-12-17,00:00:00.00,9.59784,2.36242,3.99131,4.35
1082,2012-12-18,00:00:00.00,0.64917,2.43219,4.0463,8.1
1083,2012-12-19,00:00:00.00,0.211569,2.67109,4.33159,11.7
1084,2012-12-20,00:00:00.00,0.105825,2.936,4.75523,8.97
1085,2012-12-21,00:00:00.00,10.4349,2.97327,4.97888,7.05
1086,2012-12-22,00:00:00.00,3.94932,2.87911,4.91897,11.7
1087,2012-12-23,00:00:00.00,0.380825,2.93617,4.90523,14.4
1088,2012-12-24,00:00:00.00,0.0757366,3.05639,5.05421,10.5
1089,2012-12-25,00:00:00.00,0.0847468,2.99178,5.07889,7.43
1090,2012-12-26,00:00:00.00,0.0124319,2.81097,4.86139,5.54
1091,2012-12-27,00:00:00.00,4.37799,2.67358,4.59431,4.03
1092,2012-12-28,00:00:00.00,3.59063,2.60346,4.42726,2.17
1093,2012-12-29,00:00:00.00,0.285642,2.56517,4.34185,3.78
1094,2012-12-30,00:00:00.00,4.67916,2.53112,4.28289,3.19
1095,2012-12-31,00:00:00.00,0.513641,2.49863,4.22754,2.69
1096,2013-01-01,00:00:00.00,0.291759,2.46679,4.17345,2.27
1097,2013-01-02,00:00:00.00,0.31671,2.43612,4.1211,2.2
1098,2013-01-03,00:00:00.00,0.267872,2.40617,4.07021,1.88
1099,2013-01-04,00:00:00.00,0.605608,2.3772,4.02082,1.83
1100,2013-01-05,00:00:00.00,0.0699942,2.349,3.97286,1.7
1101,2013-01-06,00:00:00.00,0.983185,2.32165,3.92628,1.63
1102,2013-01-07,00:00:00.00,7.62281,2.29905,3.88509,1.6
1103,2013-01-08,00:00:00.00,0.091322,2.29438,3.86501,1.48
1104,2013-01-09,00:00:00.00,0,2.31734,3.88438,1.46
1105,2013-01-10,00:00:00.00,0.00423496,2.32903,3.91098,1.45
1106,2013-01-11,00:00:00.00,0.00127539,2.29177,3.8834,1.58
1107,2013-01-12,00:00:00.00,15.542,2.26549,3.83314,2.23
1108,2013-01-13,00:00:00.00,0.0153841,2.42577,3.97495,24.2
1109,2013-01-14,00:00:00.00,12.3228,3.05122,4.70805,55.8
1110,2013-01-15,00:00:00.00,0.147973,4.11657,6.44167,72
1111,2013-01-16,00:00:00.00,0.0162083,4.86859,8.02221,24.9
1112,2013-01-17,00:00:00.00,0.124535,4.67947,8.02245,13.3
1113,2013-01-18,00:00:00.00,2.27794,4.04891,7.02048,9.62
1114,2013-01-19,00:00:00.00,0.713723,3.57426,6.12385,6.65
1115,2013-01-20,00:00:00.00,0.656244,3.35155,5.69796,4.74
1116,2013-01-21,00:00:00.00,3.95124,3.2773,5.53937,3.75
1117,2013-01-22,00:00:00.00,2.32924,3.21956,5.44453,2.99
1118,2013-01-23,00:00:00.00,4.12365,3.17117,5.35644,2.47
1119,2013-01-24,00:00:00.00,2.62969,3.11989,5.27866,2.17
1120,2013-01-25,00:00:00.00,0.227516,3.07392,5.20368,2.01
1121,2013-01-26,00:00:00.00,2.61751,3.02754,5.1272,1.89
1122,2013-01-27,00:00:00.00,0.276357,2.98443,5.05233,1.79
1123,2013-01-28,00:00:00.00,0.250307,2.94182,4.98031,1.68
1124,2013-01-29,00:00:00.00,10.8137,2.91407,4.92379,1.63
1125,2013-01-30,00:00:00.00,26.0264,3.00015,4.99209,3.69
1126,2013-01-31,00:00:00.00,7.8563,3.45038,5.56503,59.5
1127,2013-02-01,00:00:00.00,7.72628,4.39747,7.03903,103
1128,2013-02-02,00:00:00.00,10.093,5.12026,8.44675,26.7
1129,2013-02-03,00:00:00.00,4.34813,4.92861,8.44854,12.1
1130,2013-02-04,00:00:00.00,2.08402,4.36349,7.52659,8.24
1131,2013-02-05,00:00:00.00,1.11605,3.95645,6.75102,6.59
1132,2013-02-06,00:00:00.00,0.87527,3.75903,6.37081,5.62
1133,2013-02-07,00:00:00.00,1.64372,3.68178,6.20938,4.53
1134,2013-02-08,00:00:00.00,4.2889,3.61319,6.10377,3.51
1135,2013-02-09,00:00:00.00,26.3951,3.55382,5.99638,2.74
1136,2013-02-10,00:00:00.00,0.310397,3.4924,5.8966,2.43
1137,2013-02-11,00:00:00.00,0.0122581,3.4363,5.80002,2.73
1138,2013-02-12,00:00:00.00,3.16024,3.38426,5.71586,3.48
1139,2013-02-13,00:00:00.00,0.473344,3.35278,5.65646,4.2
1140,2013-02-14,00:00:00.00,0.076855,3.34977,5.63737,4.45
1141,2013-02-15,00:00:00.00,4.69205,3.33765,5.62357,4.27
1142,2013-02-16,00:00:00.00,2.0256,3.27962,5.54886,3.9
1143,2013-02-17,00:00:00.00,2.11479,3.21008,5.43416,3.54
1144,2013-02-18,00:00:00.00,0.130916,3.15319,5.33092,3.3
1145,2013-02-19,00:00:00.00,0.0903903,3.1042,5.25304,3.2
1146,2013-02-20,00:00:00.00,11.0992,3.06685,5.1886,3.18
1147,2013-02-21,00:00:00.00,1.74597,3.06541,5.16071,3.19
1148,2013-02-22,00:00:00.00,0.165524,3.12034,5.21418,3.19
1149,2013-02-23,00:00:00.00,0.946893,3.15335,5.28462,3.17
1150,2013-02-24,00:00:00.00,0.884461,3.09117,5.24666,3.13
1151,2013-02-25,00:00:00.00,2.17293,2.99777,5.1113,3.07
1152,2013-02-26,00:00:00.00,0.000594027,2.93012,4.97824,3
1153,2013-02-27,00:00:00.00,4.2416,2.88616,4.88732,2.96
1154,2013-02-28,00:00:00.00,10.0325,2.8639,4.83565,2.93
1155,2013-03-01,00:00:00.00,3.7795,2.88547,4.84233,2.93
1156,2013-03-02,00:00:00.00,0.0259941,2.96502,4.93565,2.93
1157,2013-03-03,00:00:00.00,0.13553,3.01473,5.03836,2.92
1158,2013-03-04,00:00:00.00,0.161903,2.95841,5.01957,2.89
1159,2013-03-05,00:00:00.00,0.0379675,2.86002,4.88448,2.85
1160,2013-03-06,00:00:00.00,0.000436006,2.78724,4.74123,2.8
1161,2013-03-07,00:00:00.00,0.144999,2.74239,4.64578,2.76
1162,2013-03-08,00:00:00.00,2.43852,2.70933,4.58254,2.74
1163,2013-03-09,00:00:00.00,0.0123767,2.67755,4.52868,2.74
1164,2013-03-10,00:00:00.00,0.00093652,2.64685,4.47639,2.79
1165,2013-03-11,00:00:00.00,0.000183876,2.61669,4.42522,3.81
1166,2013-03-12,00:00:00.00,19.1174,2.74556,4.53658,22.4
1167,2013-03-13,00:00:00.00,1.40786,3.59656,5.58686,125
1168,2013-03-14,00:00:00.00,4.03162,5.97179,9.07887,97.3
1169,2013-03-15,00:00:00.00,0.441458,7.82449,12.7185,40.9
1170,2013-03-16,00:00:00.00,1.16056,7.28687,12.6887,26.1
1171,2013-03-17,00:00:00.00,0.809214,5.98825,10.4958,20.1
1172,2013-03-18,00:00:00.00,0.108826,5.16094,8.88899,15.7
1173,2013-03-19,00:00:00.00,1.62306,4.8472,8.21908,12.4
1174,2013-03-20,00:00:00.00,5.61907,4.71975,7.97535,11.5
1175,2013-03-21,00:00:00.00,2.07662,4.60775,7.79447,9.28
1176,2013-03-22,00:00:00.00,1.21842,4.50609,7.61313,8.43
1177,2013-03-23,00:00:00.00,0.885316,4.40773,7.44917,7.85
1178,2013-03-24,00:00:00.00,0.0255647,4.31436,7.28792,7.1
1179,2013-03-25,00:00:00.00,4.0562e-308,4.22282,7.13524,8.02
1180,2013-03-26,00:00:00.00,0,4.13697,6.98787,9.41
1181,2013-03-27,00:00:00.00,3.22947e-308,4.05352,6.84775,11.5
1182,2013-03-28,00:00:00.00,0.0950785,3.97418,6.71256,19.8
1183,2013-03-29,00:00:00.00,0.164444,3.89733,6.5829,30.2
1184,2013-03-30,00:00:00.00,0,3.86372,6.51022,41.1
1185,2013-03-31,00:00:00.00,0,4.09182,6.80001,51.5
1186,2013-04-01,00:00:00.00,0.518276,5.18618,8.29883,45.9
1187,2013-04-02,00:00:00.00,1.07371,7.43255,11.6912,37.4
1188,2013-04-03,00:00:00.00,0.315595,9.85722,15.8583,22.3
1189,2013-04-04,00:00:00.00,0.504427,10.4159,17.5808,14.9
1190,2013-04-05,00:00:00.00,0,9.09027,15.8607,11.8
1191,2013-04-06,00:00:00.00,0.0015069,7.79573,13.4698,14
1192,2013-04-07,00:00:00.00,0.041764,7.09537,12.1169,13.6
1193,2013-04-08,00:00:00.00,0.474363,6.75339,11.4547,11.8
1194,2013-04-09,00:00:00.00,9.35255,6.55292,11.086,16.8
1195,2013-04-10,00:00:00.00,26.3954,6.60255,11.0759,21.6
1196,2013-04-11,00:00:00.00,16.2692,7.42146,12.1508,87.2
1197,2013-04-12,00:00:00.00,10.428,9.23815,14.8853,89.9
1198,2013-04-13,00:00:00.00,16.5178,10.897,17.9373,65.7
1199,2013-04-14,00:00:00.00,3.05809,11.2781,19.0333,81.6
1200,2013-04-15,00:00:00.00,0.27165,11.3201,19.0257,34.4
1201,2013-04-16,00:00:00.00,0.0256949,11.6708,19.5489,18.6
1202,2013-04-17,00:00:00.00,1.70757,11.4012,19.3374,13.8
1203,2013-04-18,00:00:00.00,10.4474,10.4641,17.8863,11.2
1204,2013-04-19,00:00:00.00,17.7771,9.88311,16.7489,16.5
1205,2013-04-20,00:00:00.00,13.2364,10.3256,17.1718,58
1206,2013-04-21,00:00:00.00,0.759634,11.6511,19.2371,38.7
1207,2013-04-22,00:00:00.00,0.0107765,12.6244,21.1167,17.3
1208,2013-04-23,00:00:00.00,0,12.2534,20.8307,12.2
1209,2013-04-24,00:00:00.00,0.150433,11.0979,18.9865,9.88
1210,2013-04-25,00:00:00.00,10.9807,10.1621,17.3095,8.7
1211,2013-04-26,00:00:00.00,4.21934,9.77825,16.5377,9.13
1212,2013-04-27,00:00:00.00,0.0159589,9.9743,16.685,10.1
1213,2013-04-28,00:00:00.00,0.000227203,10.1054,17.0022,9.11
1214,2013-04-29,00:00:00.00,7.26607,9.67396,16.4912,7.73
1215,2013-04-30,00:00:00.00,2.21451,9.16799,15.5857,8.32
1216,2013-05-01,00:00:00.00,0.0138133,8.94257,15.1035,7.74
1217,2013-05-02,00:00:00.00,0.0481548,8.74836,14.8015,6.56
1218,2013-05-03,00:00:00.00,0.00920554,8.3481,14.211,5.25
1219,2013-05-04,00:00:00.00,3.74801e-308,7.92404,13.4759,4.21
1220,2013-05-05,00:00:00.00,0,7.5732,12.8589,3.47
1221,2013-05-06,00:00:00.00,7.9452e-308,7.28047,12.352,2.87
1222,2013-05-07,00:00:00.00,3.9726e-308,7.02253,11.9067,2.44
1223,2013-05-08,00:00:00.00,8.265e-308,6.77859,11.4949,2.15
1224,2013-05-09,00:00:00.00,0.67636,6.5524,11.106,1.91
1225,2013-05-10,00:00:00.00,0.0783111,6.33771,10.7428,1.79
1226,2013-05-11,00:00:00.00,22.9051,6.21745,10.4997,1.92
1227,2013-05-12,00:00:00.00,2.82093,6.45283,10.7558,2.84
1228,2013-05-13,00:00:00.00,2.08315,7.28934,11.9528,4.83
1229,2013-05-14,00:00:00.00,0.294288,7.82675,13.0649,3.13
1230,2013-05-15,00:00:00.00,0.124534,7.4053,12.7085,2.33
1231,2013-05-16,00:00:00.00,0.511369,6.78306,11.6117,1.93
1232,2013-05-17,00:00:00.00,0,6.3613,10.8263,1.66
1233,2013-05-18,00:00:00.00,0,6.10788,10.3578,1.44
1234,2013-05-19,00:00:00.00,0,5.92304,10.0296,1.25
1235,2013-05-20,00:00:00.00,0.01205,5.74194,9.73199,1.08
1236,2013-05-21,00:00:00.00,5.99986,5.58275,9.45,1.04
1237,2013-05-22,00:00:00.00,11.2518,5.48367,9.2631,1.99
1238,2013-05-23,00:00:00.00,2.12517,5.55748,9.31854,14.8
1239,2013-05-24,00:00:00.00,2.38125,5.79145,9.66788,10.8
1240,2013-05-25,00:00:00.00,0.416868,5.85439,9.86538,6.11
1241,2013-05-26,00:00:00.00,0.00192801,5.59937,9.54391,3.6
1242,2013-05-27,00:00:00.00,0,5.30299,9.02064,2.45
1243,2013-05-28,00:00:00.00,0.0523357,5.08987,8.63279,1.91
1244,2013-05-29,00:00:00.00,27.8476,5.02716,8.47351,2.07
1245,2013-05-30,00:00:00.00,7.66383,5.3653,8.88715,7.59
1246,2013-05-31,00:00:00.00,5.60039,6.39293,10.374,12.5
1247,2013-06-01,00:00:00.00,14.4423,7.25623,11.9874,8.13
1248,2013-06-02,00:00:00.00,3.14811,7.23796,12.2943,14.8
1249,2013-06-03,00:00:00.00,10.3401,7.12717,12.0182,21.4
1250,2013-06-04,00:00:00.00,0.000581015,7.10987,11.974,18.9
1251,2013-06-05,00:00:00.00,0,7.02304,11.8716,9.63
1252,2013-06-06,00:00:00.00,0,6.8389,11.5824,6.2
1253,2013-06-07,00:00:00.00,3.58793,6.45276,11.0162,4.52
1254,2013-06-08,00:00:00.00,0.42395,6.1013,10.3765,3.75
1255,2013-06-09,00:00:00.00,0.0115688,5.85738,9.9344,3.22
1256,2013-06-10,00:00:00.00,0.000839211,5.67315,9.61175,2.72
1257,2013-06-11,00:00:00.00,33.6847,5.6137,9.46097,2.76
1258,2013-06-12,00:00:00.00,5.94833,6.04423,9.99186,16.9
1259,2013-06-13,00:00:00.00,0.858042,7.35505,11.8848,26.9
1260,2013-06-14,00:00:00.00,5.28044,8.30479,13.7563,10.4
1261,2013-06-15,00:00:00.00,0.000857462,7.87968,13.5558,8.11
1262,2013-06-16,00:00:00.00,0.000179477,7.11764,12.2217,5.45
1263,2013-06-17,00:00:00.00,8.79272,6.61825,11.2756,4.42
1264,2013-06-18,00:00:00.00,0.645209,6.38479,10.8112,4.66
1265,2013-06-19,00:00:00.00,0.0140515,6.37772,10.7231,3.71
1266,2013-06-20,00:00:00.00,0.000736842,6.3185,10.6773,2.82
1267,2013-06-21,00:00:00.00,7.69363e-308,6.06982,10.3219,2.18
1268,2013-06-22,00:00:00.00,0,5.78283,9.83164,1.81
